name,position,team,GW,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,transfers_in,transfers_out,selected,value,season,season_year,form_last3,form_last5,minutes_reliability_season,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,saves_per_game_season,points_per_million
Adrián San Miguel del Castillo,GK,Liverpool,29,Bournemouth,True,2,90,0,0,0,1,0,0,0,0,0,2,0,13,18.6,0.0,0.0,1.9,19599,2252,162385,4.0,2019-20,2020,2.1,2.25,0.9,26,2.6,0.0,0.0,0.2,1.6,0.5
Alex McCarthy,GK,Southampton,11,Man City,False,1,90,0,0,0,2,0,0,0,0,0,2,0,12,18.4,0.0,0.0,1.8,188,830,27463,4.3,2019-20,2020,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,2.0,0.2326
Alex McCarthy,GK,Southampton,12,Everton,True,2,90,0,0,0,2,0,0,0,0,0,3,0,15,24.6,0.0,0.0,2.5,1573,745,28633,4.3,2019-20,2020,1.0,1.0,1.0,3,1.5,0.0,0.0,0.0,2.5,0.4651
Alex McCarthy,GK,Southampton,13,Arsenal,False,2,90,0,0,0,2,0,0,0,0,0,3,0,15,27.2,0.0,0.0,2.7,3822,1335,31515,4.3,2019-20,2020,1.625,1.5833,1.0,5,1.6667,0.0,0.0,0.0,2.6667,0.4651
Alex McCarthy,GK,Southampton,14,Watford,True,2,90,0,0,0,1,0,0,0,0,0,2,0,13,18.0,0.0,0.0,1.8,6658,1314,37519,4.3,2019-20,2020,1.8,1.75,1.0,7,1.75,0.0,0.0,0.0,2.5,0.4651
Alex McCarthy,GK,Southampton,15,Norwich,True,2,90,0,0,0,1,0,0,0,0,0,2,0,12,14.0,0.0,0.0,1.4,3832,1107,40083,4.3,2019-20,2020,2.0,1.8696,1.0,9,1.8,0.0,0.0,0.0,2.4,0.4651
Alex McCarthy,GK,Southampton,16,Newcastle,False,2,90,0,0,0,2,0,0,0,0,0,4,0,17,28.0,0.0,0.0,2.8,2360,1215,41430,4.3,2019-20,2020,2.0,1.92,1.0,11,1.8333,0.0,0.0,0.0,2.6667,0.4651
Alex McCarthy,GK,Southampton,17,West Ham,True,3,90,0,0,0,1,0,0,0,0,0,3,0,15,27.0,0.0,0.0,2.7,3695,1736,43867,4.3,2019-20,2020,2.0,2.0,1.0,14,2.0,0.0,0.0,0.0,2.7143,0.6977
Alex McCarthy,GK,Southampton,18,Aston Villa,False,3,90,0,0,0,1,0,0,0,0,0,5,0,20,30.8,0.0,0.0,3.1,3699,1712,46916,4.3,2019-20,2020,2.5,2.35,1.0,17,2.125,0.0,0.0,0.0,3.0,0.6977
Alex McCarthy,GK,Southampton,19,Chelsea,False,7,90,0,0,1,0,0,0,0,0,0,3,0,26,29.2,0.0,0.0,2.9,4404,2108,48834,4.3,2019-20,2020,2.8,2.6,1.0,24,2.6667,0.0,0.0,0.1111,3.0,1.6279
