name,position,team,GW,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,transfers_in,transfers_out,selected,value,season,season_year,form_last3,form_last5,minutes_reliability_season,cumulative_points_season,avg_points_per_game_season,goals_per_game_season,assists_per_game_season,clean_sheet_rate_season,saves_per_game_season,points_per_million
Aaron Connolly,FWD,Brighton,8,Spurs,True,13,79,2,0,1,0,0,0,0,0,0,0,3,53,70.2,23.8,107.0,20.1,5952,3796,35026,4.5,2019-20,2020,0.0,0.0,1.0,13,13.0,2.0,0.0,1.0,0.0,2.8889
Aaron Connolly,FWD,Brighton,9,Aston Villa,False,1,45,0,0,0,1,0,0,0,0,0,0,0,3,4.4,10.6,21.0,3.6,81069,10267,110944,4.5,2019-20,2020,13.0,13.0,0.5,14,7.0,1.0,0.0,0.5,0.0,0.2222
Aaron Connolly,FWD,Brighton,10,Everton,True,8,79,0,2,0,2,0,0,0,0,0,0,0,22,0.0,0.3,2.0,0.2,42593,7624,146247,4.6,2019-20,2020,5.5,6.0,0.6667,22,7.3333,0.6667,0.6667,0.3333,0.0,1.7391
Aaron Connolly,FWD,Brighton,11,Norwich,True,2,85,0,0,1,0,0,0,0,0,0,0,0,2,0.0,5.8,46.0,4.8,118970,9822,263242,4.6,2019-20,2020,6.9,7.0625,0.75,24,6.0,0.5,0.5,0.5,0.0,0.4348
Aaron Connolly,FWD,Brighton,12,Man Utd,False,1,45,0,0,0,2,0,0,0,0,0,0,0,-5,0.0,1.3,4.0,0.3,18973,29857,246255,4.7,2019-20,2020,3.6,4.8478,0.6,25,5.0,0.4,0.4,0.4,0.0,0.2128
Aaron Connolly,FWD,Brighton,14,Liverpool,False,2,75,0,0,0,2,0,0,0,0,0,0,0,-1,1.2,1.7,17.0,2.0,6386,32849,183813,4.7,2019-20,2020,2.7,3.61,0.6667,27,4.5,0.3333,0.3333,0.3333,0.0,0.4255
Aaron Connolly,FWD,Brighton,15,Arsenal,False,2,75,0,0,0,1,0,0,0,0,0,0,0,4,6.2,0.3,27.0,3.4,9676,15162,179771,4.7,2019-20,2020,1.7,2.39,0.7143,29,4.1429,0.2857,0.2857,0.2857,0.0,0.4255
Aaron Connolly,FWD,Brighton,18,Sheffield Utd,True,1,45,0,0,0,0,0,0,0,0,0,0,0,-1,2.2,1.0,21.0,2.4,1982,22897,119562,4.6,2019-20,2020,1.8,2.28,0.625,30,3.75,0.25,0.25,0.25,0.0,0.2174
Aaron Connolly,FWD,Brighton,19,Spurs,False,2,67,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.3,6.0,0.5,4343,10660,119037,4.6,2019-20,2020,1.5,1.53,0.6667,32,3.5556,0.2222,0.2222,0.2222,0.0,0.4348
Aaron Connolly,FWD,Brighton,21,Chelsea,True,1,45,0,0,0,0,0,0,0,0,0,0,0,-1,3.4,0.6,29.0,3.3,6408,15499,107436,4.5,2019-20,2020,1.7,1.67,0.6,33,3.3,0.2,0.2,0.2,0.0,0.2222
Aaron Connolly,FWD,Brighton,23,Aston Villa,True,2,67,0,0,1,0,0,0,0,0,0,0,0,4,0.0,10.4,28.0,3.8,3596,11449,95188,4.4,2019-20,2020,1.3,1.45,0.6364,35,3.1818,0.1818,0.1818,0.2727,0.0,0.4545
Aaron Connolly,FWD,Brighton,24,Bournemouth,False,1,30,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3610,6701,92573,4.4,2019-20,2020,1.7,1.63,0.5833,36,3.0,0.1667,0.1667,0.25,0.0,0.2273
Aaron Connolly,FWD,Brighton,40,Leicester,False,2,81,0,0,1,0,0,0,0,0,0,0,0,5,6.6,12.2,53.0,7.2,26111,11048,148214,4.2,2019-20,2020,1.3,1.37,0.6154,38,2.9231,0.1538,0.1538,0.3077,0.0,0.4762
Aaron Connolly,FWD,Brighton,41,Man Utd,True,2,86,0,0,0,3,0,0,0,0,0,0,0,4,1.4,0.1,9.0,1.1,25838,8016,165353,4.2,2019-20,2020,1.7,1.63,0.6429,40,2.8571,0.1429,0.1429,0.2857,0.0,0.4762
Aaron Connolly,FWD,Brighton,42,Norwich,False,2,71,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.8,24.0,2.4,36267,12388,202545,4.2,2019-20,2020,1.8,1.72,0.6667,42,2.8,0.1333,0.1333,0.3333,0.0,0.4762
Aaron Connolly,FWD,Brighton,44,Man City,True,1,58,0,0,0,4,0,0,0,0,0,0,0,-1,0.0,1.1,2.0,0.2,29289,15469,214879,4.2,2019-20,2020,2.0,1.88,0.625,43,2.6875,0.125,0.125,0.3125,0.0,0.2381
Aaron Connolly,FWD,Brighton,47,Burnley,False,8,89,1,0,0,1,0,0,0,0,0,0,2,27,34.4,0.9,89.0,12.4,23639,15773,226980,4.2,2019-20,2020,1.5,1.57,0.6471,51,3.0,0.1765,0.1176,0.2941,0.0,1.9048
Adam Idah,FWD,Norwich,22,Man Utd,False,2,64,0,0,0,3,0,0,0,0,0,0,0,6,3.0,1.5,4.0,0.9,2150,680,9673,4.4,2019-20,2020,0.0,0.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.4545
Adam Idah,FWD,Norwich,41,Arsenal,False,1,45,0,0,0,2,0,0,0,0,0,0,0,3,5.4,11.4,9.0,2.6,276,231,9769,4.4,2019-20,2020,2.0,2.0,0.5,3,1.5,0.0,0.0,0.0,0.0,0.2273
Albian Ajeti,FWD,West Ham,11,Newcastle,True,1,45,0,0,0,1,0,0,0,0,0,0,0,1,3.0,21.8,4.0,2.9,100,100,2576,5.8,2019-20,2020,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.1724
Alexandre Lacazette,FWD,Arsenal,2,Burnley,True,8,70,1,0,0,1,0,0,0,0,0,0,2,26,36.2,11.8,58.0,10.6,15977,36973,195393,9.5,2019-20,2020,0.0,0.0,1.0,8,8.0,1.0,0.0,0.0,0.0,0.8421
Alexandre Lacazette,FWD,Arsenal,4,Spurs,True,5,66,1,0,0,2,0,0,0,1,0,0,0,22,40.6,12.1,69.0,12.2,14586,39548,201972,9.5,2019-20,2020,8.0,8.0,1.0,13,6.5,1.0,0.0,0.0,0.0,0.5263
Alexandre Lacazette,FWD,Arsenal,10,Crystal Palace,True,5,90,0,1,0,2,0,0,0,0,0,0,0,8,4.8,16.2,68.0,8.9,6816,1575,106371,9.3,2019-20,2020,6.125,6.25,1.0,18,6.0,0.6667,0.3333,0.0,0.0,0.5376
Alexandre Lacazette,FWD,Arsenal,11,Wolves,True,4,59,0,1,0,0,0,0,0,0,0,0,0,18,26.4,36.9,27.0,9.0,12962,3314,118088,9.3,2019-20,2020,5.6,5.75,0.75,22,5.5,0.5,0.5,0.0,0.0,0.4301
Alexandre Lacazette,FWD,Arsenal,12,Leicester,False,2,90,0,0,0,2,0,0,0,0,0,0,0,3,4.6,2.3,51.0,5.8,4637,5388,117840,9.3,2019-20,2020,4.5,5.0109,0.8,24,4.8,0.4,0.4,0.0,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,13,Southampton,True,12,90,2,0,0,2,0,0,0,1,0,0,3,52,80.2,25.4,60.0,16.6,20313,6435,135603,9.3,2019-20,2020,3.2,3.94,0.8333,36,6.0,0.6667,0.3333,0.0,0.0,1.2903
Alexandre Lacazette,FWD,Arsenal,14,Norwich,False,2,90,0,0,0,2,0,0,0,0,0,0,0,1,2.6,17.1,47.0,6.7,45378,7265,174762,9.3,2019-20,2020,7.4,6.5,0.8571,38,5.4286,0.5714,0.2857,0.0,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,15,Brighton,True,7,76,1,0,0,1,0,0,0,0,0,0,1,29,38.2,22.8,27.0,8.8,16146,11236,179286,9.3,2019-20,2020,5.0,4.98,0.875,45,5.625,0.625,0.25,0.0,0.0,0.7527
Alexandre Lacazette,FWD,Arsenal,19,Bournemouth,False,1,90,0,0,0,1,0,0,0,1,0,0,0,1,1.4,25.7,56.0,8.3,2106,6806,118625,9.3,2019-20,2020,6.5,5.91,0.8889,46,5.1111,0.5556,0.2222,0.0,0.0,0.1075
Alexandre Lacazette,FWD,Arsenal,20,Chelsea,True,1,90,0,0,0,2,0,0,0,1,0,0,0,2,3.8,2.8,4.0,1.1,1932,4217,116844,9.3,2019-20,2020,3.0,4.1,0.9,47,4.7,0.5,0.2,0.0,0.0,0.1075
Alexandre Lacazette,FWD,Arsenal,21,Man Utd,True,2,81,0,0,1,0,0,0,0,0,0,0,0,6,10.8,26.8,50.0,8.8,1847,4978,114259,9.3,2019-20,2020,2.2,3.2,0.9091,49,4.4545,0.4545,0.1818,0.0909,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,22,Crystal Palace,False,4,90,0,1,0,1,0,0,0,1,0,0,0,10,23.8,21.9,70.0,11.6,16086,5036,126913,9.3,2019-20,2020,1.5,2.15,0.9167,53,4.4167,0.4167,0.25,0.0833,0.0,0.4301
Alexandre Lacazette,FWD,Arsenal,23,Sheffield Utd,True,2,73,0,0,1,0,0,0,0,0,0,0,0,4,1.2,11.5,3.0,1.6,51858,7264,174110,9.3,2019-20,2020,2.8,2.78,0.9231,55,4.2308,0.3846,0.2308,0.1538,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,24,Chelsea,False,2,90,0,0,0,2,0,0,0,0,0,0,0,8,9.0,2.9,8.0,2.0,8176,23842,155956,9.3,2019-20,2020,2.6,2.3,0.9286,57,4.0714,0.3571,0.2143,0.1429,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,25,Burnley,False,2,88,0,0,1,0,0,0,0,0,0,0,0,11,7.2,16.0,26.0,4.9,16182,17625,157692,9.3,2019-20,2020,2.4,2.32,0.9333,59,3.9333,0.3333,0.2,0.2,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,29,West Ham,True,7,31,1,0,0,0,0,0,0,0,0,0,2,32,38.8,11.8,19.0,7.0,19224,9660,159656,9.3,2019-20,2020,2.0,2.24,0.875,66,4.125,0.375,0.1875,0.1875,0.0,0.7527
Alexandre Lacazette,FWD,Arsenal,39,Brighton,False,1,77,0,0,0,1,0,0,0,1,0,0,0,3,4.0,6.3,39.0,4.9,53645,29809,189462,9.4,2019-20,2020,4.5,3.91,0.8824,67,3.9412,0.3529,0.1765,0.1765,0.0,0.1064
Alexandre Lacazette,FWD,Arsenal,41,Norwich,True,2,75,0,0,1,0,0,0,0,0,0,0,0,-5,5.6,4.5,25.0,3.5,3358,9983,158792,9.3,2019-20,2020,3.0,2.9,0.8889,69,3.8333,0.3333,0.1667,0.2222,0.0,0.2151
Alexandre Lacazette,FWD,Arsenal,43,Leicester,True,2,70,0,0,1,0,0,0,0,0,0,0,0,-2,6.2,12.6,34.0,5.3,2945,3859,149215,9.2,2019-20,2020,2.7,2.75,0.8947,71,3.7368,0.3158,0.1579,0.2632,0.0,0.2174
Alexandre Lacazette,FWD,Arsenal,44,Spurs,False,6,90,1,0,0,2,0,0,0,1,0,0,1,27,40.4,12.4,7.0,6.0,1725,4977,146070,9.2,2019-20,2020,1.8,2.4,0.9,77,3.85,0.35,0.15,0.25,0.0,0.6522
Alexandre Lacazette,FWD,Arsenal,45,Liverpool,True,11,57,1,1,0,1,0,0,0,0,0,0,3,39,55.2,12.3,19.0,8.7,2046,2720,145837,9.2,2019-20,2020,4.0,3.68,0.8571,88,4.1905,0.381,0.1905,0.2381,0.0,1.1957
Alexandre Lacazette,FWD,Arsenal,46,Aston Villa,False,1,90,0,0,0,1,0,0,0,1,0,0,0,-2,1.8,1.7,4.0,0.8,27649,2031,178253,9.2,2019-20,2020,7.7,6.07,0.8636,89,4.0455,0.3636,0.1818,0.2273,0.0,0.1087
Alexandre Lacazette,FWD,Arsenal,47,Watford,True,4,56,0,1,0,1,0,0,0,0,0,0,0,9,0.0,0.3,8.0,0.8,22280,10567,188113,9.2,2019-20,2020,5.0,4.7,0.8261,93,4.0435,0.3478,0.2174,0.2174,0.0,0.4348
Andre Gray,FWD,Watford,1,Brighton,True,2,74,0,0,0,2,0,0,0,0,0,0,0,3,1.4,2.5,17.0,2.1,0,0,46334,6.0,2019-20,2020,0.0,0.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.3333
Andre Gray,FWD,Watford,3,West Ham,True,8,90,1,0,0,3,0,0,0,0,0,0,2,33,35.0,33.5,41.0,11.0,3766,10668,39078,5.9,2019-20,2020,2.0,2.0,1.0,10,5.0,0.5,0.0,0.0,0.0,1.3559
Andre Gray,FWD,Watford,4,Newcastle,False,2,81,0,0,0,1,0,0,0,0,0,0,0,6,0.0,1.8,4.0,0.5,14609,7551,49521,5.9,2019-20,2020,5.75,5.5,1.0,12,4.0,0.3333,0.0,0.0,0.0,0.339
Andre Gray,FWD,Watford,5,Arsenal,True,1,53,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.8,6.0,0.3,5453,9070,46592,5.9,2019-20,2020,3.8,3.875,0.75,13,3.25,0.25,0.0,0.0,0.0,0.1695
Andre Gray,FWD,Watford,8,Sheffield Utd,True,1,58,0,0,0,0,0,0,0,0,0,0,0,1,1.6,12.8,11.0,2.5,1235,3624,34500,5.8,2019-20,2020,2.7,2.9239,0.6,14,2.8,0.2,0.0,0.0,0.0,0.1724
Andre Gray,FWD,Watford,10,Bournemouth,True,1,33,0,0,0,0,0,0,0,0,0,0,0,6,5.2,12.4,2.0,2.0,797,1593,31552,5.7,2019-20,2020,1.2,2.12,0.5,15,2.5,0.1667,0.0,0.0,0.0,0.1754
Andre Gray,FWD,Watford,11,Chelsea,True,2,90,0,0,0,2,0,0,0,0,0,0,0,6,1.2,1.1,20.0,2.2,596,2122,30165,5.7,2019-20,2020,1.0,1.68,0.5714,17,2.4286,0.1429,0.0,0.0,0.0,0.3509
Andre Gray,FWD,Watford,12,Norwich,False,5,59,1,0,0,0,0,0,0,0,0,0,0,24,37.6,13.3,38.0,8.9,744,1316,29793,5.7,2019-20,2020,1.5,1.43,0.5,22,2.75,0.25,0.0,0.0,0.0,0.8772
Andre Gray,FWD,Watford,13,Burnley,True,0,55,0,0,0,1,0,0,0,1,0,0,0,-3,0.0,2.1,2.0,0.2,2031,1314,30944,5.7,2019-20,2020,3.3,2.65,0.4444,22,2.4444,0.2222,0.0,0.0,0.0,0.0
Andy Carroll,FWD,Newcastle,8,Man Utd,True,1,34,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,4.0,0.6,730,642,7384,5.4,2019-20,2020,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.1852
Andy Carroll,FWD,Newcastle,15,Sheffield Utd,False,5,71,0,1,1,0,0,0,0,0,0,0,0,20,23.6,11.9,6.0,4.2,21,359,6331,5.4,2019-20,2020,1.0,1.0,0.5,6,3.0,0.0,0.5,0.5,0.0,0.9259
Andy Carroll,FWD,Newcastle,16,Southampton,True,4,31,0,1,0,0,0,0,0,0,0,0,0,16,26.6,16.0,0.0,4.3,986,247,7161,5.4,2019-20,2020,3.5,3.3333,0.3333,10,3.3333,0.0,0.6667,0.3333,0.0,0.7407
Andy Carroll,FWD,Newcastle,17,Burnley,False,1,90,0,0,0,1,0,0,0,1,0,0,0,-3,0.0,17.5,12.0,3.0,1577,481,8405,5.4,2019-20,2020,3.7,3.5625,0.5,11,2.75,0.0,0.5,0.25,0.0,0.1852
Andy Carroll,FWD,Newcastle,18,Crystal Palace,True,2,90,0,0,1,0,0,0,0,0,0,0,0,2,5.0,13.5,28.0,4.7,1005,607,8972,5.4,2019-20,2020,2.7,2.6848,0.6,13,2.6,0.0,0.4,0.4,0.0,0.3704
Andy Carroll,FWD,Newcastle,20,Everton,True,5,90,0,1,0,2,0,0,0,0,0,0,0,15,31.6,33.9,87.0,15.3,389,703,8795,5.4,2019-20,2020,2.1,2.43,0.6667,18,3.0,0.0,0.5,0.3333,0.0,0.9259
Anthony Gordon,FWD,Everton,23,West Ham,False,1,45,0,0,0,0,0,0,0,0,0,0,0,2,0.0,7.4,14.0,2.0,165,193,2428,4.5,2019-20,2020,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.2222
Anthony Gordon,FWD,Everton,39,Liverpool,True,1,59,0,0,0,0,0,0,0,0,0,0,0,5,5.0,24.3,0.0,2.9,523,284,3840,4.5,2019-20,2020,1.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.2222
Anthony Gordon,FWD,Everton,41,Leicester,True,6,78,0,1,0,1,0,0,0,0,0,0,1,21,31.0,22.8,2.0,5.6,264,170,4358,4.5,2019-20,2020,1.0,1.0,0.3333,8,2.6667,0.0,0.3333,0.0,0.0,1.3333
Anthony Gordon,FWD,Everton,42,Spurs,False,1,45,0,0,0,0,0,0,0,0,0,0,0,3,10.0,26.6,8.0,4.5,1900,395,6378,4.5,2019-20,2020,3.5,3.1875,0.25,9,2.25,0.0,0.25,0.0,0.0,0.2222
Anthony Gordon,FWD,Everton,43,Southampton,True,2,73,0,0,0,1,0,0,0,0,0,0,0,7,7.0,4.4,2.0,1.3,799,539,6455,4.5,2019-20,2020,2.5,2.3587,0.4,11,2.2,0.0,0.2,0.0,0.0,0.4444
Anthony Gordon,FWD,Everton,44,Wolves,False,1,55,0,0,0,2,0,0,0,0,0,0,0,6,4.2,1.3,8.0,1.4,2661,685,9035,4.5,2019-20,2020,2.5,2.35,0.3333,12,2.0,0.0,0.1667,0.0,0.0,0.2222
Anthony Gordon,FWD,Everton,47,Bournemouth,True,1,32,0,0,0,1,0,0,0,0,0,0,0,0,3.6,10.1,4.0,1.8,1941,1001,10608,4.5,2019-20,2020,1.3,1.85,0.2857,13,1.8571,0.0,0.1429,0.0,0.0,0.2222
Ashley Barnes,FWD,Burnley,1,Southampton,True,13,83,2,0,1,0,0,0,0,0,0,0,3,58,71.4,1.8,89.0,16.2,0,0,43298,6.5,2019-20,2020,0.0,0.0,1.0,13,13.0,2.0,0.0,1.0,0.0,2.0
Ashley Barnes,FWD,Burnley,2,Arsenal,False,5,90,1,0,0,2,0,0,0,1,0,0,0,22,38.0,3.5,81.0,12.3,129929,24416,233541,6.5,2019-20,2020,13.0,13.0,1.0,18,9.0,1.5,0.0,0.5,0.0,0.7692
Ashley Barnes,FWD,Burnley,3,Wolves,False,7,77,1,0,1,0,0,0,0,0,0,0,1,23,35.6,2.2,23.0,6.1,253226,59662,462696,6.6,2019-20,2020,8.0,8.3333,1.0,25,8.3333,1.3333,0.0,0.6667,0.0,1.0606
Ashley Barnes,FWD,Burnley,4,Liverpool,True,2,72,0,0,0,2,0,0,0,0,0,0,0,0,0.0,4.0,5.0,0.2,259444,81472,666994,6.7,2019-20,2020,7.6,7.875,1.0,27,6.75,1.0,0.0,0.5,0.0,0.2985
Ashley Barnes,FWD,Burnley,5,Brighton,False,2,90,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,1.3,1.0,0.2,232601,143297,760072,6.7,2019-20,2020,4.1,5.4457,1.0,29,5.8,0.8,0.0,0.4,0.0,0.2985
Ashley Barnes,FWD,Burnley,6,Norwich,True,2,78,0,0,1,0,0,0,0,0,0,0,0,5,0.0,3.0,54.0,5.6,57570,143763,676909,6.7,2019-20,2020,3.0,4.24,1.0,31,5.1667,0.6667,0.0,0.5,0.0,0.2985
Ashley Barnes,FWD,Burnley,7,Aston Villa,False,1,82,0,0,0,2,0,0,0,1,0,0,0,1,2.0,10.8,6.0,1.9,34591,150221,563453,6.6,2019-20,2020,2.0,2.84,1.0,32,4.5714,0.5714,0.0,0.4286,0.0,0.1515
Ashley Barnes,FWD,Burnley,8,Everton,True,2,72,0,0,1,0,0,0,0,0,0,0,0,4,2.0,0.1,12.0,1.4,17311,102802,480535,6.5,2019-20,2020,1.5,2.05,1.0,34,4.25,0.5,0.0,0.5,0.0,0.3077
Ashley Barnes,FWD,Burnley,10,Chelsea,True,2,62,0,0,0,4,0,0,0,0,0,0,0,-6,0.0,11.3,37.0,4.7,765,58647,291696,6.4,2019-20,2020,1.7,1.75,1.0,36,4.0,0.4444,0.0,0.4444,0.0,0.3125
Ashley Barnes,FWD,Burnley,11,Sheffield Utd,False,1,90,0,0,0,3,0,0,0,1,0,0,0,-7,0.0,1.2,18.0,0.9,17224,29501,281377,6.3,2019-20,2020,1.8,1.8,1.0,37,3.7,0.4,0.0,0.4,0.0,0.1587
Ashley Barnes,FWD,Burnley,12,West Ham,True,8,80,1,0,1,0,0,0,0,0,0,0,2,29,33.6,5.1,37.0,7.6,6858,22850,265392,6.3,2019-20,2020,1.5,1.53,1.0,45,4.0909,0.4545,0.0,0.4545,0.0,1.2698
Ashley Barnes,FWD,Burnley,13,Watford,False,6,90,1,0,1,0,0,0,0,0,0,0,0,26,32.2,1.9,46.0,8.0,37540,14391,291726,6.3,2019-20,2020,4.7,3.77,1.0,51,4.25,0.5,0.0,0.5,0.0,0.9524
Ashley Barnes,FWD,Burnley,14,Crystal Palace,True,2,61,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.9,20.0,1.8,55144,12180,336130,6.3,2019-20,2020,5.6,4.7,1.0,53,4.0769,0.4615,0.0,0.4615,0.0,0.3175
Ashley Barnes,FWD,Burnley,15,Man City,True,1,31,0,0,0,2,0,0,0,0,0,0,0,2,1.2,0.2,0.0,0.1,8826,29375,313567,6.3,2019-20,2020,4.4,4.08,0.9286,54,3.8571,0.4286,0.0,0.4286,0.0,0.1587
Ashley Barnes,FWD,Burnley,17,Newcastle,True,2,90,0,0,1,0,0,0,0,0,0,0,0,5,7.0,21.3,28.0,5.6,712,38775,229210,6.3,2019-20,2020,2.3,3.09,0.9333,56,3.7333,0.4,0.0,0.4667,0.0,0.3175
Ashley Barnes,FWD,Burnley,18,Bournemouth,False,1,74,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.3,8.0,1.0,3841,9576,224422,6.2,2019-20,2020,1.7,2.71,0.9375,57,3.5625,0.375,0.0,0.5,0.0,0.1613
Ashley Barnes,FWD,Burnley,20,Man Utd,True,2,67,0,0,0,1,0,0,0,0,0,0,0,0,2.0,10.6,6.0,1.9,835,7333,211204,6.2,2019-20,2020,1.3,1.77,0.9412,59,3.4706,0.3529,0.0,0.4706,0.0,0.3226
Ashley Barnes,FWD,Burnley,21,Aston Villa,True,1,45,0,0,0,2,0,0,0,0,0,0,0,-2,0.0,0.3,3.0,0.0,2652,8469,205824,6.2,2019-20,2020,1.7,1.63,0.8889,60,3.3333,0.3333,0.0,0.4444,0.0,0.1613
Billy Sharp,FWD,Sheffield Utd,3,Leicester,True,1,36,0,0,0,1,0,0,0,0,0,0,0,7,4.4,13.8,4.0,2.2,9230,27096,71288,6.0,2019-20,2020,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.1667
Billy Sharp,FWD,Sheffield Utd,9,Arsenal,True,1,34,0,0,0,0,0,0,0,0,0,0,0,4,4.0,11.2,2.0,1.7,191,1219,25091,5.7,2019-20,2020,1.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.1754
Billy Sharp,FWD,Sheffield Utd,10,West Ham,False,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,332,681,24830,5.7,2019-20,2020,1.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.1754
Billy Sharp,FWD,Sheffield Utd,15,Newcastle,True,1,62,0,0,0,1,0,0,0,1,0,0,0,4,3.4,32.8,14.0,5.0,242,510,23026,5.7,2019-20,2020,1.0,1.0,0.25,4,1.0,0.0,0.0,0.0,0.0,0.1754
Billy Sharp,FWD,Sheffield Utd,23,Arsenal,False,1,34,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,221,388,21575,5.6,2019-20,2020,1.0,1.0,0.2,5,1.0,0.0,0.0,0.0,0.0,0.1786
Billy Sharp,FWD,Sheffield Utd,24,Man City,True,1,58,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,1.8,12.0,1.4,148,239,21518,5.6,2019-20,2020,1.0,1.0,0.1667,6,1.0,0.0,0.0,0.0,0.0,0.1786
Billy Sharp,FWD,Sheffield Utd,25,Crystal Palace,False,2,63,0,0,1,0,0,0,0,0,0,0,0,6,0.2,1.1,18.0,1.9,380,361,21602,5.6,2019-20,2020,1.0,1.0,0.2857,8,1.1429,0.0,0.0,0.1429,0.0,0.3571
Billy Sharp,FWD,Sheffield Utd,26,Bournemouth,True,9,73,1,0,0,1,0,0,0,0,0,0,3,31,37.0,2.4,59.0,9.8,392,240,21819,5.6,2019-20,2020,1.5,1.35,0.375,17,2.125,0.125,0.0,0.125,0.0,1.6071
Billy Sharp,FWD,Sheffield Utd,27,Brighton,True,2,73,0,0,0,1,0,0,0,0,0,0,0,2,0.0,3.3,14.0,1.5,6978,810,28407,5.6,2019-20,2020,5.3,4.05,0.4444,19,2.1111,0.1111,0.0,0.1111,0.0,0.3571
Billy Sharp,FWD,Sheffield Utd,29,Norwich,True,9,70,1,0,1,0,0,0,0,0,0,0,3,35,41.4,26.5,31.0,9.9,4533,2353,30267,5.6,2019-20,2020,4.1,3.55,0.5,28,2.8,0.2,0.0,0.2,0.0,1.6071
Billy Sharp,FWD,Sheffield Utd,39,Aston Villa,False,2,68,0,0,1,0,0,0,0,0,0,0,0,6,0.0,1.4,8.0,0.9,20317,8637,51358,5.6,2019-20,2020,6.9,5.77,0.5455,30,2.7273,0.1818,0.0,0.2727,0.0,0.3571
Billy Sharp,FWD,Sheffield Utd,42,Burnley,False,4,36,0,1,0,0,0,0,0,0,0,0,0,16,19.2,10.5,4.0,3.4,528,3770,37818,5.4,2019-20,2020,4.1,4.59,0.5,34,2.8333,0.1667,0.0833,0.25,0.0,0.7407
Billy Sharp,FWD,Sheffield Utd,43,Wolves,True,2,70,0,0,1,0,0,0,0,0,0,0,0,3,0.2,1.0,8.0,0.9,430,2366,36089,5.4,2019-20,2020,4.4,4.66,0.5385,36,2.7692,0.1538,0.0769,0.3077,0.0,0.3704
Billy Sharp,FWD,Sheffield Utd,45,Leicester,False,1,31,0,0,0,1,0,0,0,0,0,0,0,-1,3.2,1.1,35.0,3.9,243,1587,33687,5.3,2019-20,2020,2.6,3.34,0.5,37,2.6429,0.1429,0.0714,0.2857,0.0,0.1887
Billy Sharp,FWD,Sheffield Utd,46,Everton,True,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,2.0,0.2,242,1011,33038,5.3,2019-20,2020,1.9,2.61,0.4667,38,2.5333,0.1333,0.0667,0.2667,0.0,0.1887
Billy Sharp,FWD,Sheffield Utd,47,Southampton,False,5,69,0,1,0,1,0,0,0,0,0,0,0,16,20.2,20.9,43.0,8.4,335,924,32427,5.2,2019-20,2020,1.2,1.64,0.5,43,2.6875,0.125,0.125,0.25,0.0,0.9615
Callum Wilson,FWD,Bournemouth,1,Sheffield Utd,True,5,89,0,1,0,1,0,0,0,0,0,0,0,10,2.4,2.3,35.0,4.0,0,0,1093028,8.0,2019-20,2020,0.0,0.0,1.0,5,5.0,0.0,1.0,0.0,0.0,0.625
Callum Wilson,FWD,Bournemouth,2,Aston Villa,False,5,90,0,1,0,1,0,0,0,0,0,0,0,16,11.4,52.1,26.0,9.0,34773,114644,1054621,8.0,2019-20,2020,5.0,5.0,1.0,10,5.0,0.0,1.0,0.0,0.0,0.625
Callum Wilson,FWD,Bournemouth,3,Man City,True,5,68,0,1,0,3,0,0,0,0,0,0,0,11,5.0,20.5,19.0,4.5,20971,287032,793719,7.9,2019-20,2020,5.0,5.0,1.0,15,5.0,0.0,1.0,0.0,0.0,0.6329
