player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value,was_home,transfers_in,transfers_out,opponent_team_id
299,1,1,4,0,0,0,0,0,5.0,1,0,0,18
324,1,0,0,0,0,0,0,0,5.5,0,0,0,10
264,1,0,56,0,0,0,0,0,5.0,1,0,0,12
97,1,0,0,0,0,0,0,0,4.5,1,0,0,7
524,1,1,90,0,0,0,0,0,4.5,1,0,0,2
143,1,0,0,0,0,0,0,0,5.5,0,0,0,8
390,1,0,0,0,0,0,0,0,4.0,1,0,0,17
269,1,0,0,0,0,0,0,0,4.0,1,0,0,12
571,1,1,45,0,0,0,0,0,6.5,0,0,0,6
520,1,1,90,0,0,0,0,0,4.5,1,0,0,2
217,1,2,62,0,0,0,0,0,5.5,1,0,0,5
554,1,2,90,0,0,0,4,0,4.5,0,0,0,1
401,1,5,90,0,1,1,0,0,8.5,1,0,0,17
482,1,0,0,0,0,0,0,0,5.0,0,0,0,11
169,1,0,0,0,0,0,0,0,6.0,1,0,0,13
76,1,1,6,0,0,0,0,0,5.0,0,0,0,16
548,1,0,0,0,0,0,0,0,5.5,0,0,0,1
595,1,0,0,0,0,0,0,0,5.5,0,0,0,8
360,1,0,0,0,0,0,0,0,6.5,0,0,0,6
183,1,0,0,0,0,0,0,0,4.5,1,0,0,13
542,1,1,6,0,0,0,0,0,4.5,0,0,0,1
192,1,0,20,0,0,0,0,0,5.5,0,0,0,4
79,1,0,0,0,0,0,0,0,5.0,0,0,0,16
166,1,1,24,0,0,0,0,0,6.0,1,0,0,13
43,1,0,0,0,0,0,0,0,4.0,0,0,0,19
353,1,0,0,0,0,0,0,0,5.5,0,0,0,6
515,1,0,0,0,0,0,0,0,5.0,1,0,0,2
206,1,1,16,0,0,0,0,0,5.0,0,0,0,4
307,1,2,90,0,0,0,0,0,4.0,1,0,0,18
305,1,0,0,0,0,0,0,0,4.0,1,0,0,18
366,1,3,90,0,0,1,0,0,8.5,1,0,0,9
81,1,2,62,0,0,0,0,0,4.5,0,0,0,16
574,1,0,0,0,0,0,0,0,4.0,1,0,0,17
124,1,1,8,0,0,0,0,0,5.0,0,0,0,8
375,1,0,0,0,0,0,0,0,7.0,1,0,0,9
421,1,0,0,0,0,0,0,0,7.0,1,0,0,17
587,1,1,17,0,0,0,0,0,6.0,1,0,0,2
213,1,0,0,0,0,0,0,0,4.5,0,0,0,4
501,1,0,0,0,0,0,0,0,5.0,0,0,0,11
530,1,5,90,0,1,0,0,0,5.0,1,0,0,2
461,1,1,90,0,0,0,0,0,4.0,0,0,0,15
513,1,1,90,0,0,0,1,0,4.5,1,0,0,2
380,1,7,90,0,0,1,0,1,4.5,1,0,0,9
497,1,1,1,0,0,0,0,0,7.0,0,0,0,11
350,1,7,90,0,0,1,0,1,6.0,0,0,0,6
266,1,0,0,0,0,0,0,0,4.0,1,0,0,12
191,1,0,90,0,0,0,0,0,4.5,0,0,0,4
157,1,1,90,0,0,0,0,0,5.0,1,0,0,13
368,1,3,90,0,0,1,0,0,5.0,1,0,0,9
38,1,6,28,1,0,0,0,1,6.0,0,0,0,19
402,1,1,29,0,0,0,0,0,5.5,1,0,0,17
410,1,3,90,0,0,1,0,0,5.0,1,0,0,17
33,1,0,0,0,0,0,0,0,4.5,0,0,0,19
159,1,0,0,0,0,0,0,0,4.5,1,0,0,13
467,1,0,0,0,0,0,0,0,4.5,0,0,0,15
231,1,1,90,0,0,0,0,0,4.5,1,0,0,5
63,1,1,27,0,0,0,0,0,5.0,0,0,0,16
545,1,0,0,0,0,0,0,0,5.0,0,0,0,1
152,1,0,0,0,0,0,0,0,4.5,1,0,0,13
102,1,1,6,0,0,0,0,0,5.0,1,0,0,7
237,1,0,0,0,0,0,0,0,5.0,1,0,0,5
433,1,2,90,0,0,0,0,0,6.5,1,0,0,3
177,1,0,0,0,0,0,0,0,6.5,1,0,0,13
559,1,0,0,0,0,0,0,0,4.5,0,0,0,1
544,1,0,0,0,0,0,0,0,5.0,0,0,0,1
374,1,0,0,0,0,0,0,0,4.0,1,0,0,9
481,1,1,12,0,0,0,0,0,4.5,0,0,0,11
188,1,0,0,0,0,0,0,0,4.5,1,0,0,13
123,1,0,0,0,0,0,0,0,5.5,0,0,0,8
370,1,0,0,0,0,0,0,0,5.5,1,0,0,9
523,1,1,5,0,0,0,0,0,5.0,1,0,0,2
535,1,1,56,0,0,0,0,0,5.0,0,0,0,1
253,1,0,0,0,0,0,0,0,4.5,0,0,0,14
153,1,0,0,0,0,0,0,0,4.5,1,0,0,13
486,1,0,0,0,0,0,0,0,4.5,0,0,0,11
472,1,1,90,0,0,0,0,0,4.0,0,0,0,15
354,1,11,90,1,0,1,0,3,5.5,0,0,0,6
431,1,1,36,0,0,0,0,0,5.0,1,0,0,3
318,1,0,0,0,0,0,0,0,4.5,0,0,0,10
348,1,1,45,0,0,0,0,0,9.5,0,0,0,6
382,1,2,60,0,0,1,0,0,6.5,1,0,0,9
9,1,3,90,0,0,1,0,0,7.0,1,0,0,20
600,1,1,1,0,0,0,0,0,5.0,0,0,0,8
117,1,2,78,0,0,0,0,0,5.0,1,0,0,18
325,1,0,0,0,0,0,0,0,4.5,0,0,0,10
139,1,0,0,0,0,0,0,0,4.0,0,0,0,8
56,1,0,0,0,0,0,0,0,4.0,0,0,0,19
118,1,0,0,0,0,0,0,0,4.5,0,0,0,8
487,1,0,0,0,0,0,0,0,4.5,0,0,0,11
4,1,12,90,1,1,1,0,3,8.0,1,0,0,20
344,1,0,0,0,0,0,0,0,4.0,0,0,0,6
87,1,0,0,0,0,0,0,0,4.5,1,0,0,7
150,1,0,0,0,0,0,0,0,4.5,1,0,0,13
92,1,0,0,0,0,0,0,0,4.5,1,0,0,7
465,1,0,0,0,0,0,0,0,4.0,0,0,0,15
110,1,11,83,1,1,0,0,3,6.0,1,0,0,7
294,1,0,0,0,0,0,0,0,4.0,1,0,0,18
293,1,3,90,0,0,0,5,0,4.5,1,0,0,18
202,1,0,0,0,0,0,0,0,4.5,0,0,0,4
585,1,1,6,0,0,0,0,0,6.0,0,0,0,4
514,1,2,72,0,0,0,0,0,7.5,1,0,0,2
138,1,0,0,0,0,0,0,0,4.5,0,0,0,8
579,1,0,0,0,0,0,0,0,4.5,0,0,0,14
90,1,0,0,0,0,0,0,0,5.0,1,0,0,7
386,1,0,0,0,0,0,0,0,6.5,1,0,0,9
204,1,0,0,0,0,0,0,0,4.5,0,0,0,4
371,1,1,9,0,0,0,0,0,4.5,1,0,0,9
328,1,14,90,1,1,1,0,3,12.5,0,0,0,10
244,1,0,0,0,0,0,0,0,4.5,0,0,0,14
131,1,0,0,0,0,0,0,0,4.5,0,0,0,8
422,1,1,53,0,0,0,0,0,4.5,1,0,0,3
424,1,1,18,0,0,0,0,0,6.0,1,0,0,3
23,1,1,10,0,0,0,0,0,7.0,1,0,0,20
270,1,1,90,0,0,0,0,0,4.0,1,0,0,12
510,1,0,0,0,0,0,0,0,4.0,0,0,0,11
221,1,0,0,0,0,0,0,0,4.5,1,0,0,5
415,1,-2,27,0,0,0,0,0,5.5,1,0,0,17
180,1,2,65,0,0,0,0,0,7.5,1,0,0,13
419,1,0,0,0,0,0,0,0,4.5,1,0,0,17
306,1,8,78,1,0,0,0,2,5.5,1,0,0,18
391,1,0,0,0,0,0,0,0,6.0,1,0,0,17
223,1,0,0,0,0,0,0,0,5.0,1,0,0,5
83,1,2,90,0,0,0,0,0,5.5,0,0,0,16
37,1,0,0,0,0,0,0,0,5.0,0,0,0,19
55,1,0,0,0,0,0,0,0,4.0,0,0,0,19
173,1,0,0,0,0,0,0,0,4.5,1,0,0,13
562,1,1,15,0,0,0,0,0,5.5,0,0,0,1
605,1,0,0,0,0,0,0,0,4.5,0,0,0,14
254,1,1,1,0,0,0,0,0,5.0,0,0,0,14
588,1,2,84,0,0,0,0,0,5.0,1,0,0,2
606,1,0,0,0,0,0,0,0,4.5,1,0,0,18
115,1,0,0,0,0,0,0,0,5.0,0,0,0,8
68,1,0,0,0,0,0,0,0,4.0,0,0,0,16
164,1,0,0,0,0,0,0,0,5.5,1,0,0,13
397,1,0,0,0,0,0,0,0,5.0,1,0,0,17
151,1,0,0,0,0,0,0,0,4.5,1,0,0,13
234,1,0,0,0,0,0,0,0,4.5,1,0,0,5
51,1,0,0,0,0,0,0,0,4.5,0,0,0,19
95,1,2,83,0,0,0,0,0,5.5,1,0,0,7
146,1,0,0,0,0,0,0,0,4.5,0,0,0,8
74,1,2,68,0,0,0,0,0,5.0,0,0,0,16
430,1,0,0,0,0,0,0,0,5.0,1,0,0,3
111,1,0,0,0,0,0,0,0,4.5,1,0,0,7
352,1,0,0,0,0,0,0,0,7.0,0,0,0,6
608,1,1,20,0,0,0,0,0,4.5,0,0,0,15
470,1,0,0,0,0,0,0,0,5.0,0,0,0,15
315,1,0,0,0,0,0,0,0,4.5,0,0,0,10
21,1,0,0,0,0,0,0,0,4.5,1,0,0,20
316,1,0,0,0,0,0,0,0,7.5,0,0,0,10
426,1,0,0,0,0,0,0,0,4.5,1,0,0,3
474,1,1,45,0,0,0,0,0,4.5,0,0,0,15
388,1,0,0,0,0,0,0,0,4.5,1,0,0,2
290,1,2,85,0,0,0,0,0,5.5,1,0,0,18
262,1,0,0,0,0,0,0,0,5.0,1,0,0,12
356,1,0,0,0,0,0,0,0,5.0,0,0,0,6
582,1,0,0,0,0,0,0,0,5.0,1,0,0,5
140,1,0,0,0,0,0,0,0,4.5,0,0,0,8
50,1,1,8,0,0,0,0,0,4.0,0,0,0,19
256,1,1,1,0,0,0,0,0,5.0,0,0,0,14
573,1,0,0,0,0,0,0,0,4.5,1,0,0,3
338,1,0,0,0,0,0,0,0,4.0,0,0,0,10
250,1,0,0,0,0,0,0,0,4.0,0,0,0,14
176,1,0,0,0,0,0,0,0,4.5,1,0,0,13
219,1,0,0,0,0,0,0,0,5.0,1,0,0,5
149,1,6,90,0,1,1,0,0,5.0,0,0,0,8
363,1,0,0,0,0,0,0,0,5.5,0,0,0,6
458,1,0,0,0,0,0,0,0,4.5,0,0,0,15
459,1,0,45,0,0,0,0,0,5.0,0,0,0,15
185,1,2,90,0,0,0,3,0,4.5,1,0,0,13
496,1,0,0,0,0,0,0,0,4.5,0,0,0,11
583,1,0,0,0,0,0,0,0,4.0,1,0,0,12
302,1,0,0,0,0,0,0,0,4.5,1,0,0,18
277,1,2,64,0,0,0,0,0,4.5,1,0,0,12
319,1,0,0,0,0,0,0,0,5.5,0,0,0,10
406,1,0,0,0,0,0,0,0,4.5,1,0,0,17
361,1,6,90,0,0,1,0,0,5.5,0,0,0,6
175,1,0,0,0,0,0,0,0,6.5,1,0,0,13
160,1,0,0,0,0,0,0,0,5.0,1,0,0,13
272,1,0,0,0,0,0,0,0,5.5,1,0,0,12
69,1,1,21,0,0,0,0,0,4.5,0,0,0,16
210,1,1,90,0,0,0,0,0,5.0,0,0,0,4
103,1,0,0,0,0,0,0,0,4.5,1,0,0,7
119,1,0,0,0,0,0,0,0,5.0,0,0,0,8
441,1,0,0,0,0,0,0,0,4.0,1,0,0,3
607,1,0,0,0,0,0,0,0,5.0,0,0,0,6
14,1,0,0,0,0,0,0,0,4.5,1,0,0,20
34,1,0,0,0,0,0,0,0,6.5,0,0,0,19
506,1,2,90,0,0,0,0,0,4.5,0,0,0,11
107,1,0,0,0,0,0,0,0,6.0,1,0,0,7
434,1,3,71,0,0,1,0,0,5.5,1,0,0,3
456,1,0,0,0,0,0,0,0,4.0,0,0,0,15
563,1,2,74,0,0,0,0,0,5.5,0,0,0,1
598,1,0,0,0,0,0,0,0,4.0,0,0,0,19
594,1,8,80,0,0,1,0,2,4.5,1,0,0,9
27,1,1,19,0,0,0,0,0,5.0,0,1369,1511,15
44,1,2,90,0,0,0,0,0,4.5,0,0,0,19
495,1,9,90,1,0,0,0,1,5.5,0,0,0,11
485,1,0,0,0,0,0,0,0,4.5,0,0,0,11
261,1,0,0,0,0,0,0,0,4.0,1,0,0,12
351,1,7,90,1,0,1,0,2,15.0,0,0,0,6
267,1,1,90,0,0,0,0,0,4.5,1,0,0,12
339,1,6,90,0,0,1,0,0,6.0,0,0,0,10
528,1,1,90,0,0,0,0,0,4.5,1,0,0,2
445,1,0,0,0,0,0,0,0,4.0,1,0,0,3
464,1,0,0,0,0,0,0,0,4.0,0,0,0,15
444,1,1,36,0,0,0,0,0,4.5,1,0,0,3
613,1,0,0,0,0,0,0,0,4.5,1,0,0,9
575,1,0,0,0,0,0,0,0,4.0,1,0,0,13
104,1,0,90,0,0,0,0,0,4.5,1,0,0,7
18,1,6,90,0,0,1,0,0,6.0,1,0,0,20
367,1,0,0,0,0,0,0,0,4.5,1,0,0,9
480,1,1,77,0,0,0,0,0,5.0,0,0,0,11
82,1,2,90,0,0,0,0,0,7.5,0,0,0,11
194,1,0,83,0,0,0,0,0,4.5,0,0,0,4
533,1,1,83,0,0,0,0,0,4.5,0,0,0,1
295,1,2,90,0,0,0,0,0,4.5,1,0,0,18
389,1,8,29,1,0,0,0,3,7.0,1,0,0,9
13,1,3,90,0,0,1,0,0,8.5,1,0,0,20
158,1,0,0,0,0,0,0,0,4.5,1,0,0,13
569,1,0,16,0,0,0,0,0,5.5,0,0,0,19
557,1,2,90,0,0,0,0,0,5.0,0,0,0,1
216,1,2,73,0,0,0,0,0,5.0,0,0,0,4
80,1,2,63,0,0,0,0,0,5.0,0,0,0,16
228,1,1,90,0,0,0,0,0,4.0,1,0,0,5
438,1,0,0,0,0,0,0,0,4.5,1,0,0,3
26,1,0,0,0,0,0,0,0,4.5,0,0,0,19
298,1,1,11,0,0,0,0,0,5.5,1,0,0,18
398,1,3,69,0,0,1,0,0,7.5,1,0,0,17
35,1,0,0,0,0,0,0,0,4.5,0,0,0,19
384,1,0,0,0,0,0,0,0,5.0,1,0,0,9
311,1,8,76,0,0,1,0,2,7.0,0,0,0,10
604,1,0,0,0,0,0,0,0,4.5,0,0,0,14
297,1,0,0,0,0,0,0,0,4.5,1,0,0,18
408,1,0,0,0,0,0,0,0,4.0,1,0,0,17
566,1,2,83,0,0,0,0,0,5.5,0,0,0,1
224,1,2,84,0,0,0,0,0,5.5,1,0,0,5
578,1,0,0,0,0,0,0,0,6.0,1,0,0,20
540,1,0,0,0,0,0,0,0,4.5,0,0,0,1
455,1,2,80,0,0,0,0,0,4.0,0,0,0,15
383,1,6,90,0,0,1,2,0,5.0,1,0,0,9
198,1,1,45,0,0,0,0,0,5.5,0,0,0,4
165,1,0,0,0,0,0,0,0,5.0,1,0,0,13
439,1,0,0,0,0,0,0,0,5.0,1,0,0,3
17,1,12,79,1,1,1,0,2,10.0,1,0,0,20
435,1,0,0,0,0,0,0,0,4.5,1,0,0,3
504,1,1,1,0,0,0,0,0,4.5,0,0,0,11
287,1,0,0,0,0,0,0,0,4.5,1,0,0,18
189,1,1,90,0,0,0,0,0,4.5,1,0,0,13
36,1,2,73,0,0,0,0,0,4.5,0,0,0,19
452,1,2,69,0,0,0,0,0,5.0,0,0,0,15
1,1,0,0,0,0,0,0,0,5.5,1,0,0,20
508,1,2,90,0,0,0,2,0,5.0,0,0,0,11
546,1,0,0,0,0,0,0,0,4.5,0,0,0,1
283,1,2,90,0,0,0,3,0,4.5,1,0,0,12
593,1,1,9,0,0,0,0,0,5.0,1,0,0,9
126,1,3,90,0,0,1,0,0,5.0,0,0,0,8
78,1,8,90,1,0,0,0,1,5.5,0,0,0,16
599,1,0,0,0,0,0,0,0,4.0,0,0,0,16
274,1,1,90,0,0,0,0,0,5.5,1,0,0,12
500,1,0,0,0,0,0,0,0,4.5,0,0,0,11
466,1,0,0,0,0,0,0,0,4.0,0,0,0,15
230,1,2,90,0,0,0,0,0,5.5,1,0,0,5
96,1,0,0,0,0,0,0,0,4.0,1,0,0,7
576,1,0,0,0,0,0,0,0,5.0,1,0,0,2
5,1,0,0,0,0,0,0,0,4.0,1,0,0,20
196,1,0,0,0,0,0,0,0,4.5,0,0,0,4
249,1,2,90,0,0,0,0,0,5.0,0,0,0,14
345,1,3,90,0,0,1,0,0,9.5,0,0,0,6
73,1,4,90,0,0,0,7,0,4.5,0,0,0,16
379,1,0,0,0,0,0,0,0,4.5,1,0,0,9
527,1,6,73,1,0,0,0,0,6.0,1,0,0,2
120,1,6,75,0,0,1,0,0,4.5,0,0,0,8
225,1,1,5,0,0,0,0,0,4.0,1,0,0,5
532,1,0,0,0,0,0,0,0,4.5,1,0,0,2
468,1,0,0,0,0,0,0,0,5.0,0,0,0,15
365,1,0,0,0,0,0,0,0,6.0,1,0,0,9
359,1,0,0,0,0,0,0,0,5.0,1,0,0,12
326,1,1,45,0,0,0,0,0,5.0,0,0,0,10
195,1,0,0,0,0,0,0,0,4.5,0,0,0,4
276,1,0,0,0,0,0,0,0,4.5,1,0,0,12
162,1,1,90,0,0,0,0,0,4.5,1,0,0,13
413,1,9,90,0,0,1,3,2,5.0,1,0,0,17
7,1,0,0,0,0,0,0,0,5.0,1,0,0,20
284,1,0,90,0,0,0,0,0,4.0,1,0,0,12
521,1,0,0,0,0,0,0,0,4.0,1,0,0,2
222,1,2,90,0,0,0,0,0,5.0,1,0,0,5
322,1,0,0,0,0,0,0,0,5.0,0,0,0,10
220,1,2,75,0,0,0,0,0,6.0,1,0,0,5
558,1,1,90,0,0,0,0,0,4.0,0,0,0,1
337,1,1,11,0,0,0,0,0,5.0,0,0,0,10
101,1,2,90,0,0,0,0,0,5.0,1,0,0,7
47,1,3,90,0,0,0,3,0,5.0,0,0,0,19
16,1,3,84,0,0,1,0,0,6.5,1,0,0,20
492,1,1,11,0,0,0,0,0,6.5,0,0,0,11
125,1,0,0,0,0,0,0,0,6.5,0,0,0,8
3,1,6,90,0,0,1,0,0,6.0,1,0,0,20
321,1,0,11,0,0,0,0,0,7.5,0,0,0,10
525,1,2,90,0,0,0,0,0,6.5,1,0,0,2
114,1,0,0,0,0,0,0,0,4.5,0,0,0,8
94,1,2,73,0,0,0,0,0,5.0,1,0,0,7
239,1,3,77,0,0,1,0,0,5.0,0,0,0,14
329,1,3,90,0,0,1,0,0,6.5,0,0,0,10
320,1,0,0,0,0,0,0,0,5.0,0,0,0,10
596,1,0,0,0,0,0,0,0,6.0,1,0,0,3
478,1,0,0,0,0,0,0,0,4.0,0,0,0,11
98,1,1,16,0,0,0,0,0,5.0,1,0,0,7
275,1,0,33,0,0,0,0,0,4.0,1,0,0,12
292,1,0,0,0,0,0,0,0,4.5,1,0,0,18
209,1,0,0,0,0,0,0,0,4.0,0,0,0,4
170,1,0,0,0,0,0,0,0,4.0,1,0,0,13
529,1,0,0,0,0,0,0,0,4.5,1,0,0,2
19,1,3,63,0,0,1,0,0,5.5,0,0,0,14
65,1,0,0,0,0,0,0,0,5.5,0,0,0,16
154,1,0,0,0,0,0,0,0,4.0,1,0,0,13
130,1,0,0,0,0,0,0,0,4.5,0,0,0,8
282,1,1,73,0,0,0,0,0,4.0,1,0,0,12
2,1,0,5,0,0,0,0,0,7.0,1,0,0,20
232,1,1,27,0,0,0,0,0,5.5,1,0,0,5
15,1,8,90,0,0,1,3,1,5.5,1,0,0,20
547,1,0,0,0,0,0,0,0,4.5,0,0,0,1
489,1,1,12,0,0,0,0,0,5.0,0,0,0,11
181,1,1,57,0,0,0,0,0,6.5,1,0,0,13
340,1,6,90,0,0,1,0,0,5.5,0,0,0,6
323,1,3,90,0,0,1,0,0,5.0,0,0,0,10
420,1,0,0,0,0,0,0,0,5.0,1,0,0,17
91,1,4,90,0,0,0,6,0,4.5,1,0,0,7
64,1,1,83,0,0,0,0,0,5.0,0,0,0,16
247,1,2,90,0,0,0,0,0,5.5,0,0,0,14
12,1,0,0,0,0,0,0,0,4.5,1,0,0,20
473,1,0,0,0,0,0,0,0,4.5,0,0,0,15
543,1,1,90,0,0,0,0,0,4.5,0,0,0,1
507,1,0,0,0,0,0,0,0,5.0,0,0,0,11
400,1,0,0,0,0,0,0,0,4.5,1,0,0,17
612,1,0,0,0,0,0,0,0,5.5,0,0,0,11
313,1,1,13,0,0,0,0,0,5.0,0,0,0,10
243,1,0,26,0,0,0,0,0,5.0,0,0,0,14
333,1,1,45,0,0,0,0,0,4.5,0,0,0,10
53,1,4,28,0,1,0,0,0,5.5,0,0,0,19
31,1,0,0,0,0,0,0,0,5.5,0,0,0,19
357,1,0,0,0,0,0,0,0,5.0,0,0,0,6
335,1,6,78,0,0,1,0,0,6.0,0,0,0,10
246,1,0,0,0,0,0,0,0,4.5,0,0,0,14
57,1,7,90,0,1,0,0,2,5.5,0,0,0,19
227,1,0,0,0,0,0,0,0,4.0,1,0,0,5
25,1,6,68,0,0,1,0,0,5.0,1,0,0,20
537,1,1,6,0,0,0,0,0,4.5,0,0,0,1
347,1,8,90,0,0,1,3,1,5.5,0,0,0,6
440,1,0,0,0,0,0,0,0,4.5,1,0,0,3
218,1,1,14,0,0,0,0,0,5.0,1,0,0,5
369,1,7,90,0,0,1,0,1,5.0,1,0,0,9
499,1,2,77,0,0,0,0,0,5.0,0,0,0,11
148,1,12,90,1,1,1,0,3,5.5,0,0,0,8
135,1,4,45,0,1,0,0,0,5.5,0,0,0,8
341,1,0,0,0,0,0,0,0,5.5,0,0,0,6
248,1,3,90,0,0,0,4,0,5.0,0,0,0,14
407,1,0,0,0,0,0,0,0,4.5,1,0,0,17
167,1,0,0,0,0,0,0,0,4.5,1,0,0,13
106,1,2,73,0,0,0,0,0,5.5,1,0,0,7
296,1,2,90,0,0,0,0,0,4.5,1,0,0,18
476,1,2,80,0,0,0,0,0,4.5,0,0,0,15
536,1,0,0,0,0,0,0,0,4.0,0,0,0,1
108,1,0,0,0,0,0,0,0,7.5,1,0,0,7
255,1,2,90,0,0,0,0,0,4.5,0,0,0,14
66,1,0,0,0,0,0,0,0,5.0,0,0,0,16
531,1,1,16,0,0,0,0,0,6.5,1,0,0,2
289,1,0,0,0,0,0,0,0,5.0,1,0,0,18
85,1,2,90,0,0,0,0,0,4.5,0,0,0,16
454,1,0,0,0,0,0,0,0,4.5,0,0,0,15
393,1,0,0,0,0,0,0,0,4.5,1,0,0,17
549,1,0,0,0,0,0,0,0,4.5,0,0,0,1
308,1,0,0,0,0,0,0,0,4.0,1,0,0,18
451,1,1,9,0,0,0,0,0,4.5,0,0,0,15
39,1,0,0,0,0,0,0,0,4.0,0,0,0,19
129,1,2,81,0,0,1,0,0,5.5,0,0,0,8
71,1,0,26,0,0,0,0,0,5.5,0,0,0,16
396,1,0,0,0,0,0,0,0,4.5,1,0,0,17
518,1,2,90,0,0,0,0,0,5.0,0,0,0,15
372,1,4,29,0,1,0,0,0,6.5,1,0,0,9
460,1,0,0,0,0,0,0,0,4.0,0,0,0,15
511,1,0,0,0,0,0,0,0,5.0,1,0,0,2
349,1,0,0,0,0,0,0,0,6.5,0,0,0,6
271,1,1,25,0,0,0,0,0,5.0,1,0,0,12
281,1,1,25,0,0,0,0,0,5.0,1,0,0,12
113,1,6,45,1,0,0,0,0,5.5,0,0,0,8
100,1,1,1,0,0,0,0,0,4.5,1,0,0,7
539,1,0,0,0,0,0,0,0,4.5,0,0,0,1
428,1,0,0,0,0,0,0,0,4.5,1,0,0,3
526,1,0,0,0,0,0,0,0,5.0,1,0,0,2
551,1,0,0,0,0,0,0,0,4.5,0,0,0,1
603,1,0,0,0,0,0,0,0,4.5,1,0,0,5
161,1,0,0,0,0,0,0,0,5.0,1,0,0,13
556,1,0,0,0,0,0,0,0,4.0,0,0,0,1
291,1,1,90,0,0,0,0,0,4.0,1,0,0,18
572,1,0,0,0,0,0,0,0,4.5,1,0,0,9
560,1,1,32,0,0,0,0,0,6.5,1,0,0,13
45,1,1,16,0,0,0,0,0,5.0,0,0,0,19
309,1,2,90,0,0,0,0,0,4.5,1,0,0,18
105,1,2,90,0,0,0,0,0,4.5,1,0,0,7
6,1,1,21,0,0,0,0,0,5.5,1,0,0,20
555,1,0,0,0,0,0,0,0,5.0,0,0,0,1
432,1,1,53,0,0,0,0,0,5.5,1,0,0,3
121,1,0,0,0,0,0,0,0,5.5,0,0,0,8
190,1,0,0,0,0,0,0,0,4.5,0,0,0,4
141,1,1,8,0,0,0,0,0,5.0,0,0,0,8
516,1,1,84,0,0,0,0,0,4.5,1,0,0,2
163,1,2,79,0,0,0,0,0,5.0,1,0,0,13
567,1,0,90,0,0,0,0,0,4.5,0,0,0,1
498,1,2,90,0,0,0,0,0,5.0,0,0,0,11
395,1,5,90,0,0,1,0,0,4.5,1,0,0,17
505,1,2,90,0,0,0,0,0,5.0,0,0,0,11
235,1,1,90,0,0,0,2,0,5.0,1,0,0,5
534,1,0,0,0,0,0,0,0,5.0,0,0,0,1
312,1,0,0,0,0,0,0,0,4.5,0,0,0,10
89,1,1,16,0,0,0,0,0,5.0,1,0,0,7
327,1,3,90,0,0,1,0,0,7.5,0,0,0,10
30,1,0,0,0,0,0,0,0,5.0,0,0,0,19
258,1,0,0,0,0,0,0,0,5.0,0,0,0,14
122,1,0,0,0,0,0,0,0,5.0,0,0,0,8
134,1,2,81,0,0,1,0,0,5.0,0,0,0,8
602,1,0,0,0,0,0,0,0,4.5,1,0,0,7
168,1,2,90,0,0,0,0,0,5.0,1,0,0,13
387,1,0,0,0,0,0,0,0,5.0,1,0,0,9
314,1,1,6,0,0,0,0,0,5.0,1,0,0,7
346,1,3,90,0,0,1,0,0,6.5,0,0,0,6
155,1,0,0,0,0,0,0,0,4.0,1,0,0,13
310,1,7,90,0,0,1,2,1,5.5,0,0,0,10
93,1,0,0,0,0,0,0,0,4.5,1,0,0,7
469,1,2,90,0,0,0,0,0,4.5,0,0,0,15
229,1,0,0,0,0,0,0,0,5.0,1,0,0,5
