season,date,team,opponent,xG,xGA,goals_scored_for,goals_conceded,was_home,xG_last5,xGA_last5,xG_last3,xGA_last3,xG_season_avg,xGA_season_avg,home_xG_season,away_xG_season,home_xGA_season,away_xGA_season,clean_sheet_probability
2024-25,2025-02-22,Ipswich,Spurs,1.15389,1.58741,1,4,True,0.829957,2.1015740000000003,1.0286736666666665,2.0807200000000003,1.1094551080000001,2.3107788,1.1545354615384615,1.0606180583333336,2.069654615384615,2.5719966666666667,0.12226383344678657
2024-25,2025-02-26,Ipswich,Man Utd,1.04498,1.40202,2,3,False,1.0071096000000002,2.20637,1.1450680000000002,1.8871600000000004,1.1111641423076923,2.2829569230769233,1.1544893571428572,1.0606180583333336,2.0352085714285715,2.5719966666666667,0.11009958550219087
2024-25,2025-03-08,Ipswich,Crystal Palace,1.63282,3.13879,0,1,False,1.0569782,1.8463180000000001,0.8439113333333333,1.9626133333333335,1.108712877777778,2.2503296296296296,1.1544893571428572,1.059415130769231,2.0352085714285715,2.4819984615384616,0.15781718071122325
2024-25,2025-03-15,Ipswich,Nott'm Forest,0.520839,1.30722,2,4,True,1.2226008,2.040458,1.27723,2.0427400000000002,1.1274309892857144,2.2820603571428575,1.1544893571428572,1.1003726214285716,2.0352085714285715,2.5289121428571426,0.12996917136443306
2024-25,2025-04-02,Ipswich,Bournemouth,1.41263,1.99637,2,1,False,0.9370786000000001,2.0667700000000004,1.066213,1.9493433333333339,1.1065140241379312,2.248445172413793,1.1122459999999998,1.1003726214285716,1.9866759999999999,2.5289121428571426,0.1265940207310466
2024-25,2025-04-05,Ipswich,Wolves,0.872356,2.8096,1,2,True,1.1530318000000002,1.886362,1.188763,2.14746,1.11671789,2.2400426666666666,1.1122459999999998,1.1211897800000004,1.9866759999999999,2.493409333333333,0.15162240901136786
2024-25,2025-04-13,Ipswich,Chelsea,1.60301,2.90758,2,2,False,1.096725,2.1308,0.935275,2.0377300000000003,1.1088352483870967,2.2584154838709676,1.097252875,1.1211897800000004,2.03810875,2.493409333333333,0.11874226203512302
2024-25,2025-04-20,Ipswich,Arsenal,0.192879,2.81362,0,4,True,1.208331,2.431912,1.2959986666666667,2.5711833333333334,1.1242782093750001,2.278701875,1.097252875,1.1513035437500003,2.03810875,2.519295,0.08786866697602559
2024-25,2025-04-26,Ipswich,Newcastle,0.127203,4.11539,0,3,False,0.9203428,2.366878,0.8894150000000001,2.8436000000000003,1.096053990909091,2.294911515151515,1.044054411764706,1.1513035437500003,2.0837270588235297,2.519295,0.09377302915286602
2024-25,2025-05-03,Ipswich,Everton,1.14351,0.808481,2,2,False,0.8416155999999999,2.928512,0.6410306666666667,3.2788633333333337,1.0675583735294119,2.348455,1.044054411764706,1.091062335294118,2.0837270588235297,2.6131829411764707,0.05347655208165459
2024-25,2025-05-10,Ipswich,Brentford,0.717433,1.32077,0,1,True,0.7877915999999999,2.6909342,0.487864,2.5791636666666666,1.0697284200000001,2.304455742857143,1.044054411764706,1.0939760944444448,2.0837270588235297,2.512921722222222,0.06781755460983244
2024-25,2025-05-18,Ipswich,Leicester,1.36957,0.788544,0,2,False,0.756807,2.3931682000000003,0.6627153333333333,2.081547,1.0599424361111112,2.2771311388888886,1.0259087777777778,1.0939760944444448,2.0413405555555557,2.512921722222222,0.09133984209385392
