player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value,was_home,transfers_in,transfers_out,opponent_team_id
309,6,2,90,0,0,0,0,0,7.0,1,50265,36770,19
320,6,0,0,0,0,0,0,0,4.9,1,58,127,20
209,6,0,0,0,0,0,0,0,6.8,0,228,7598,6
91,6,0,0,0,0,0,0,0,4.0,1,263,849,9
64,6,0,8,0,0,0,0,0,4.9,0,1304,1049,5
134,6,0,0,0,0,0,0,0,6.3,1,99066,34419,3
50,6,3,74,0,0,1,0,0,5.5,0,1432,6222,7
505,6,0,0,0,0,0,0,0,4.4,0,0,5024,1
239,6,0,0,0,0,0,0,0,4.4,1,495,416,10
119,6,2,90,0,0,0,0,0,6.1,1,60912,225278,9
578,6,1,13,0,0,0,0,0,4.9,1,191,213,18
713,6,0,55,0,0,0,0,0,5.0,0,237,98,13
394,6,0,0,0,0,0,0,0,4.4,0,5558,2115,6
69,6,0,0,0,0,0,0,0,4.0,0,0,2068,5
561,6,0,0,0,0,0,0,0,4.4,0,1132,1049,12
147,6,0,0,0,0,0,0,0,4.0,1,0,3,3
363,6,0,0,0,0,0,0,0,4.4,1,0,122,16
278,6,0,0,0,0,0,0,0,7.4,0,0,5264,8
115,6,0,0,0,0,0,0,0,5.4,1,3006,2378,9
457,6,1,90,0,0,0,0,0,4.5,0,104,232,13
581,6,0,0,0,0,0,0,0,3.9,0,6647,1428,17
405,6,12,90,1,0,1,0,0,4.6,0,664475,22107,17
271,6,6,90,0,0,1,0,0,4.5,0,3697,6055,8
17,6,0,0,0,0,0,0,0,5.0,1,12952,199017,18
286,6,0,0,0,0,0,0,0,4.4,0,26,947,8
290,6,0,0,0,0,0,0,0,7.9,1,3594,153406,19
184,6,0,0,0,0,0,0,0,4.9,1,107,377,14
131,6,6,90,0,1,0,0,1,5.3,1,117388,156245,3
698,6,0,0,0,0,0,0,0,5.0,0,100,61,12
328,6,2,90,0,0,0,0,0,4.9,1,225,988,20
295,6,0,0,0,0,0,0,0,4.8,1,2396,1135,19
576,6,-3,90,0,0,0,0,0,4.5,1,357,648,15
12,6,0,0,0,0,0,0,0,7.8,1,4593,321768,18
183,6,0,0,0,0,0,0,0,5.5,1,0,338,14
44,6,1,1,0,0,0,0,0,5.0,0,9270,2202,7
345,6,0,0,0,0,0,0,0,4.4,1,241,232,16
523,6,2,73,0,0,0,0,0,6.0,0,15724,81644,11
214,6,0,0,0,0,0,0,0,4.4,1,201,561,2
589,6,0,0,0,0,0,0,0,5.0,1,0,27,2
639,6,1,90,0,0,0,0,0,4.5,0,5281,12274,1
662,6,0,0,0,0,0,0,0,5.0,0,425,1181,8
399,6,0,0,0,0,0,0,0,4.4,0,4541,2800,6
391,6,0,0,0,0,0,0,0,4.8,0,18659,17183,6
456,6,0,0,0,0,0,0,0,4.4,0,0,390,13
108,6,1,90,0,0,0,0,0,6.9,1,456822,68861,9
16,6,0,0,0,0,0,0,0,4.9,1,0,791,18
304,6,6,87,0,1,0,0,1,5.9,1,5849,66485,19
618,6,0,0,0,0,0,0,0,4.5,0,453,366,7
58,6,1,9,0,0,0,0,0,5.8,0,714,5396,7
446,6,0,0,0,0,0,0,0,4.9,0,0,174,13
89,6,0,90,0,0,0,0,0,4.5,0,532,674,5
646,6,0,0,0,0,0,0,0,4.0,1,232,218,18
127,6,0,0,0,0,0,0,0,4.5,1,0,174,3
385,6,0,0,0,0,0,0,0,4.5,1,1236,2541,10
177,6,1,17,0,0,0,0,0,5.3,1,617,1478,14
83,6,0,7,0,0,0,0,0,4.4,0,502,1028,5
30,6,0,0,0,0,0,0,0,6.0,1,0,26,18
596,6,3,90,0,0,0,3,0,4.5,1,2392,3850,14
407,6,12,90,1,0,1,0,0,4.5,0,48374,12653,17
525,6,0,0,0,0,0,0,0,5.8,0,1500,6873,11
434,6,0,0,0,0,0,0,0,4.5,0,0,44,13
650,6,0,0,0,0,0,0,0,4.5,0,133,77,4
336,6,0,0,0,0,0,0,0,4.5,1,0,1507,20
663,6,2,65,0,0,0,0,0,5.0,1,15181,2306,15
408,6,0,0,0,0,0,0,0,4.0,0,0,51,17
701,6,0,17,0,0,0,0,0,4.5,1,78,31,9
220,6,6,90,0,0,1,0,0,4.6,1,85685,39671,10
716,6,0,0,0,0,0,0,0,4.0,1,152,18,2
319,6,0,0,0,0,0,0,0,4.9,1,0,268,20
325,6,0,0,0,0,0,0,0,4.5,1,0,61,20
567,6,9,90,1,0,0,0,2,5.5,0,206001,12997,12
625,6,0,0,0,0,0,0,0,4.0,0,256,268,8
640,6,0,0,0,0,0,0,0,4.5,0,0,2242,1
42,6,5,90,0,0,1,0,0,4.6,0,72203,21035,7
199,6,3,67,0,0,1,0,0,5.0,1,13861,37159,2
428,6,0,0,0,0,0,0,0,4.4,0,334,1020,17
253,6,0,0,0,0,0,0,0,5.3,0,0,2624,4
361,6,0,0,0,0,0,0,0,3.9,1,3521,7959,16
230,6,8,90,0,0,1,5,1,4.5,1,6771,13323,10
35,6,0,0,0,0,0,0,0,5.8,0,23,267,7
32,6,0,0,0,0,0,0,0,5.0,0,3245,826,7
687,6,0,0,0,0,0,0,0,4.5,1,163,199,2
518,6,0,0,0,0,0,0,0,4.0,0,0,5195,1
52,6,2,90,0,0,0,0,0,4.4,1,12829,9046,20
96,6,1,90,0,0,0,0,0,4.5,1,16503,3612,9
26,6,0,0,0,0,0,0,0,6.6,1,56644,11738,18
372,6,0,0,0,0,0,0,0,6.8,0,111,12784,6
194,6,0,0,0,0,0,0,0,4.3,1,30,519,2
550,6,0,0,0,0,0,0,0,4.5,0,0,87,12
533,6,0,0,0,0,0,0,0,4.3,0,1183,13886,11
633,6,1,20,0,0,0,0,0,4.4,0,333,1670,17
707,6,0,0,0,0,0,0,0,4.5,0,254,207,8
357,6,0,0,0,0,0,0,0,4.9,1,0,993,16
673,6,0,0,0,0,0,0,0,5.0,0,12,23,5
430,6,18,69,0,3,1,0,3,6.5,0,249499,60914,17
509,6,1,11,0,0,0,0,0,6.8,0,14406,15309,1
691,6,2,62,0,0,0,0,0,6.0,0,3605,3519,4
324,6,0,0,0,0,0,0,0,4.5,1,0,22717,20
476,6,0,45,0,0,0,0,0,4.5,1,2013,724,15
148,6,0,0,0,0,0,0,0,4.4,1,18411,21041,3
424,6,6,90,0,0,1,1,0,5.5,0,103307,22864,17
6,6,0,45,0,0,0,0,0,7.2,1,1928,20569,18
61,6,0,0,0,0,0,0,0,5.0,0,0,24,7
528,6,4,90,0,1,0,0,0,4.5,0,3620,2392,11
396,6,3,90,0,0,1,0,0,8.9,0,134954,255994,6
458,6,0,0,0,0,0,0,0,4.9,0,0,78,13
132,6,1,45,0,0,0,0,0,6.0,1,111860,77727,3
141,6,0,0,0,0,0,0,0,4.0,1,361,888,3
493,6,1,90,0,0,0,0,0,5.0,0,3622,6860,1
559,6,4,89,0,1,0,0,0,4.9,0,714,404,12
249,6,7,90,1,0,0,0,0,5.5,0,4159,2269,4
352,6,6,90,0,0,1,3,0,5.6,1,82721,88538,16
313,6,7,90,0,1,0,0,2,6.0,1,17958,16847,19
439,6,1,90,0,0,0,0,0,4.5,0,4448,16144,13
689,6,1,16,0,0,0,0,0,6.5,0,6202,4379,11
392,6,3,90,0,0,1,0,0,4.8,0,240,336,6
711,6,0,0,0,0,0,0,0,4.5,0,73,36,13
358,6,0,0,0,0,0,0,0,4.4,1,594,5932,16
382,6,0,0,0,0,0,0,0,4.8,0,6423,17963,6
715,6,-2,38,0,0,0,0,0,5.0,0,1666,192,12
251,6,0,0,0,0,0,0,0,4.4,0,0,222,4
624,6,0,0,0,0,0,0,0,4.5,0,810,701,4
359,6,0,0,0,0,0,0,0,7.5,1,0,107,16
571,6,0,0,0,0,0,0,0,4.0,0,0,1538,12
27,6,0,0,0,0,0,0,0,4.0,1,432,4335,15
412,6,12,78,1,1,1,0,1,5.5,0,93698,18796,17
443,6,0,0,0,0,0,0,0,4.8,0,187,6131,13
222,6,0,0,0,0,0,0,0,4.4,1,202,575,10
310,6,0,0,0,0,0,0,0,4.8,1,37,999,19
684,6,0,0,0,0,0,0,0,4.5,1,108,69,9
553,6,1,18,0,0,0,0,0,4.5,1,880,1634,20
327,6,0,0,0,0,0,0,0,4.5,1,0,1769,20
642,6,1,90,0,0,0,0,0,5.0,0,634,1505,11
10,6,0,0,0,0,0,0,0,4.4,1,106,550,18
70,6,1,82,0,0,0,0,0,4.5,0,1161,216,5
260,6,2,90,0,0,0,0,0,4.3,0,1578,747,4
648,6,0,0,0,0,0,0,0,4.0,1,0,236,20
497,6,0,0,0,0,0,0,0,4.5,0,1729,13846,1
151,6,1,90,0,0,0,0,0,4.4,1,12116,4908,3
402,6,8,69,1,0,1,0,0,6.3,0,13949,56476,17
179,6,0,0,0,0,0,0,0,4.0,1,0,74,14
102,6,0,0,0,0,0,0,0,4.0,1,449,645,9
641,6,0,0,0,0,0,0,0,5.4,0,225,570,1
187,6,0,0,0,0,0,0,0,5.0,1,0,2189,2
88,6,0,0,0,0,0,0,0,4.0,0,0,519,5
520,6,2,90,0,0,0,4,0,5.1,0,37105,53088,1
413,6,0,0,0,0,0,0,0,4.4,0,0,538,17
706,6,2,70,0,0,0,0,0,5.5,1,190,81,14
419,6,0,0,0,0,0,0,0,3.9,0,1576,2112,17
307,6,2,90,0,0,0,0,0,6.6,1,161365,20641,19
503,6,0,0,0,0,0,0,0,4.8,0,19,690,1
240,6,3,69,0,0,1,0,0,4.9,1,1552,987,10
256,6,1,15,0,0,0,0,0,5.4,0,512,1559,8
297,6,1,9,0,0,0,0,0,7.3,1,16356,23978,19
211,6,1,67,0,0,1,0,0,7.0,1,11540,643587,2
543,6,0,0,0,0,0,0,0,4.5,0,0,508,11
138,6,0,0,0,0,0,0,0,4.9,1,831,269,3
548,6,1,6,0,0,0,0,0,4.5,0,912,1206,12
524,6,2,90,0,0,0,4,0,4.1,0,164222,33527,11
291,6,3,90,0,0,0,3,0,5.5,1,50693,33458,19
513,6,1,90,0,0,0,0,0,4.6,0,34055,32059,1
331,6,0,0,0,0,0,0,0,4.5,1,0,1320,20
598,6,1,45,0,0,0,0,0,4.4,0,640,1469,12
554,6,0,0,0,0,0,0,0,5.4,0,0,455,12
264,6,0,0,0,0,0,0,0,4.5,0,0,380,4
560,6,0,0,0,0,0,0,0,4.4,0,109,304,12
437,6,1,74,0,0,0,0,0,6.6,0,44131,96687,13
114,6,2,60,0,0,0,0,0,4.4,1,836,349,9
610,6,0,0,0,0,0,0,0,4.5,0,498,1767,8
664,6,2,90,0,0,0,0,0,6.2,0,334238,34374,11
311,6,0,0,0,0,0,0,0,4.4,1,188,687,19
128,6,5,73,0,1,0,0,0,4.8,1,666,712,3
609,6,0,0,0,0,0,0,0,5.2,1,139,415,2
708,6,1,13,0,0,0,0,0,5.0,1,1565,526,19
709,6,1,1,0,0,0,0,0,5.0,0,745,648,6
484,6,0,0,0,0,0,0,0,4.4,1,80,448,15
243,6,0,0,0,0,0,0,0,4.0,1,986,3078,10
649,6,0,0,0,0,0,0,0,4.5,0,0,300,4
383,6,3,90,0,0,1,0,0,4.4,0,5062,870,6
47,6,3,89,0,0,1,0,0,5.0,0,669,898,7
186,6,0,0,0,0,0,0,0,4.4,0,379,651,13
580,6,0,0,0,0,0,0,0,4.0,0,190,754,17
152,6,2,90,0,0,0,2,0,4.4,1,1316,3428,3
586,6,0,0,0,0,0,0,0,4.9,1,2618,1195,20
56,6,0,0,0,0,0,0,0,4.5,0,0,24,7
275,6,10,90,0,0,1,3,3,4.6,0,121109,38875,8
99,6,0,0,0,0,0,0,0,4.8,1,17,528,9
440,6,0,0,0,0,0,0,0,4.5,0,0,9,13
671,6,0,0,0,0,0,0,0,4.0,1,0,147,2
31,6,1,90,0,0,0,0,0,4.9,1,34851,18246,18
272,6,0,0,0,0,0,0,0,4.4,0,209,196,8
433,6,6,69,1,0,1,0,0,7.8,0,101298,29817,17
426,6,0,0,0,0,0,0,0,6.0,0,0,95,17
694,6,0,0,0,0,0,0,0,5.0,1,23,25,14
594,6,2,72,0,0,0,0,0,5.4,1,4208,1431,14
123,6,0,0,0,0,0,0,0,4.4,1,0,1396,3
170,6,1,19,0,0,0,0,0,4.9,1,126,263,14
665,6,0,0,0,0,0,0,0,4.5,1,161,242,20
39,6,0,0,0,0,0,0,0,4.9,0,0,2069,7
373,6,10,90,1,0,1,0,2,8.4,0,71794,199967,6
87,6,1,8,0,0,0,0,0,4.8,0,37,116,5
146,6,0,0,0,0,0,0,0,4.5,1,0,59,3
602,6,5,84,0,1,0,0,0,4.0,1,28383,28034,20
464,6,0,0,0,0,0,0,0,4.5,0,0,1586,13
318,6,2,90,0,0,0,0,0,4.0,1,3385,782,20
657,6,1,1,0,0,0,0,0,4.5,1,178,96,10
699,6,0,0,0,0,0,0,0,4.5,0,422,330,7
8,6,2,76,0,0,0,0,0,7.9,1,55836,34342,18
674,6,0,0,0,0,0,0,0,4.0,1,163,192,14
173,6,0,0,0,0,0,0,0,4.4,1,367,1128,14
496,6,0,0,0,0,0,0,0,4.3,0,961,5070,1
242,6,6,90,0,0,1,0,0,4.5,1,1712,1825,10
603,6,1,11,0,0,0,0,0,6.4,0,14975,24243,17
356,6,0,0,0,0,0,0,0,4.9,1,140,17061,16
588,6,1,90,0,0,0,0,0,4.4,0,1858,4442,4
530,6,0,0,0,0,0,0,0,4.3,0,600,6440,11
508,6,5,78,0,0,1,0,0,4.4,0,56284,5400,6
447,6,1,90,0,0,0,0,0,5.9,0,4335,21770,13
395,6,1,11,0,0,0,0,0,5.0,0,650,33646,6
606,6,0,0,0,0,0,0,0,4.3,1,448,605,3
374,6,0,0,0,0,0,0,0,4.0,0,0,760,6
502,6,0,0,0,0,0,0,0,4.9,0,1097,3988,1
427,6,6,90,0,0,1,0,0,5.0,0,105122,17537,17
453,6,1,90,0,0,0,0,0,5.0,0,123,140,13
381,6,0,0,0,0,0,0,0,5.0,0,0,215,6
284,6,0,0,0,0,0,0,0,4.0,0,383,1569,8
92,6,0,0,0,0,0,0,0,4.4,1,62,17614,9
136,6,0,0,0,0,0,0,0,4.0,1,0,66,3
623,6,0,0,0,0,0,0,0,4.5,1,0,1149,2
597,6,7,90,0,0,1,4,0,4.9,0,29632,215617,6
343,6,1,56,0,0,0,0,0,6.9,1,1350654,20503,16
527,6,0,0,0,0,0,0,0,5.3,0,57,332,11
274,6,0,0,0,0,0,0,0,4.0,0,0,1136,8
301,6,0,0,0,0,0,0,0,4.0,1,222,851,19
269,6,0,0,0,0,0,0,0,5.0,0,0,15,8
75,6,0,0,0,0,0,0,0,4.4,0,81,313,5
125,6,1,45,0,0,0,0,0,4.8,1,103,239,3
158,6,0,0,0,0,0,0,0,4.9,1,22,350,14
481,6,0,0,0,0,0,0,0,4.9,1,12,121,15
279,6,0,0,0,0,0,0,0,4.4,0,8190,6368,8
172,6,0,0,0,0,0,0,0,4.4,1,67,928,14
165,6,2,90,0,0,0,0,0,5.0,1,392,388,14
116,6,0,0,0,0,0,0,0,4.0,1,355,1244,9
4,6,1,45,0,0,0,0,0,5.4,1,1881,1063,18
223,6,2,90,0,0,1,0,0,5.0,1,1096,719,10
555,6,0,0,0,0,0,0,0,4.4,0,190,485,12
632,6,0,0,0,0,0,0,0,4.5,0,36,73,6
305,6,2,90,0,0,0,0,0,4.9,1,4192,5301,19
512,6,0,0,0,0,0,0,0,4.4,0,0,1984,1
551,6,2,90,0,0,0,0,0,4.5,0,7982,1697,12
573,6,1,45,0,0,0,0,0,4.4,0,270,429,12
522,6,1,90,0,0,0,0,0,4.5,0,3580,4188,11
377,6,6,90,0,0,1,0,1,4.9,0,18288,10584,6
261,6,2,76,0,0,0,0,0,4.9,0,914,1452,4
289,6,0,0,0,0,0,0,0,4.0,1,378,1013,19
645,6,0,0,0,0,0,0,0,4.9,0,311,420,4
19,6,13,90,1,1,0,0,3,8.7,1,126776,104329,18
109,6,0,0,0,0,0,0,0,4.9,1,3571,32476,9
469,6,0,0,0,0,0,0,0,4.5,0,572,871,13
41,6,0,0,0,0,0,0,0,4.4,0,95,6230,7
66,6,2,90,0,0,0,0,0,5.0,0,94,90,5
547,6,0,0,0,0,0,0,0,4.0,0,0,4861,12
203,6,-2,57,0,0,0,0,0,4.3,1,286224,46502,2
316,6,2,90,0,0,0,0,0,4.0,1,16095,33827,20
248,6,0,0,0,0,0,0,0,4.9,0,67,141,4
208,6,0,0,0,0,0,0,0,5.4,1,135,1405,2
595,6,-1,90,0,0,0,0,0,4.5,0,668,1078,5
317,6,0,0,0,0,0,0,0,4.8,1,87,375,20
45,6,0,0,0,0,0,0,0,4.0,0,358,843,7
229,6,3,90,0,0,1,0,0,4.9,1,64,30,10
415,6,5,20,1,0,0,0,0,7.6,0,65094,412153,17
658,6,0,0,0,0,0,0,0,4.5,1,0,757,10
451,6,0,0,0,0,0,0,0,4.9,0,61,123,13
2,6,0,0,0,0,0,0,0,3.9,1,2493,1933,18
188,6,0,0,0,0,0,0,0,6.5,1,0,55,2
418,6,0,0,0,0,0,0,0,4.5,0,0,22,17
666,6,1,28,0,0,0,0,0,5.0,1,26,30,15
656,6,0,0,0,0,0,0,0,4.5,1,386,598,15
112,6,1,90,0,0,0,0,0,4.5,1,25440,11736,9
651,6,0,0,0,0,0,0,0,4.5,0,0,137,8
470,6,0,0,0,0,0,0,0,4.9,0,147,279,13
672,6,3,74,0,0,1,0,0,5.5,0,507,663,7
111,6,1,28,0,0,0,0,0,4.9,1,95,68,9
219,6,0,0,0,0,0,0,0,4.4,1,360,2063,10
63,6,2,81,0,0,0,0,0,5.3,0,1125,4244,5
215,6,0,0,0,0,0,0,0,4.0,1,0,181,2
228,6,8,90,0,0,1,0,2,4.5,1,2630,20687,10
247,6,0,0,0,0,0,0,0,4.4,0,177,202,4
294,6,6,9,1,0,0,0,0,7.9,1,9935,54524,19
652,6,0,0,0,0,0,0,0,4.5,0,96,72,8
360,6,2,74,0,0,0,0,0,4.4,1,3945,901,15
355,6,6,90,1,0,1,0,0,14.1,1,50069,10145,16
163,6,0,0,0,0,0,0,0,4.9,1,45,120,14
390,6,0,0,0,0,0,0,0,6.5,0,1167,2576,6
154,6,2,62,0,0,0,0,0,5.8,1,22128,5434,3
287,6,1,11,0,0,0,0,0,4.8,0,14759,14990,8
604,6,1,74,0,0,0,0,0,4.5,0,1353,1059,13
365,6,-2,45,0,0,0,0,0,5.7,1,80570,109217,16
386,6,6,90,0,0,1,0,0,4.5,0,2082,1557,6
349,6,0,0,0,0,0,0,0,10.2,1,339,7581,16
636,6,0,0,0,0,0,0,0,4.0,0,76,132,13
659,6,0,0,0,0,0,0,0,4.0,1,73,89,2
124,6,0,0,0,0,0,0,0,4.5,1,0,240,3
635,6,0,0,0,0,0,0,0,4.5,0,137,148,17
667,6,0,0,0,0,0,0,0,5.0,1,21,81,2
329,6,0,0,0,0,0,0,0,5.0,1,0,10,20
462,6,0,0,0,0,0,0,0,4.5,0,0,260,13
104,6,1,72,0,0,0,0,0,4.5,1,9968,2194,9
94,6,0,0,0,0,0,0,0,4.5,1,0,2,9
140,6,0,0,0,0,0,0,0,6.5,1,51505,199167,3
200,6,0,0,0,0,0,0,0,5.0,1,0,8,2
540,6,1,45,0,0,0,0,0,5.4,1,24333,24171,18
137,6,0,0,0,0,0,0,0,4.5,1,0,1,3
81,6,0,0,0,0,0,0,0,4.9,0,23,113,5
638,6,2,90,0,0,0,0,0,5.0,1,51,104,15
628,6,0,0,0,0,0,0,0,4.4,1,384,452,19
475,6,1,17,0,0,0,0,0,4.9,1,225,885,14
296,6,0,0,0,0,0,0,0,5.0,1,0,24,19
654,6,0,0,0,0,0,0,0,4.5,1,0,393,15
485,6,0,0,0,0,0,0,0,5.4,1,126,881,15
106,6,9,90,1,0,0,0,2,5.4,1,9557,5200,9
323,6,0,0,0,0,0,0,0,4.0,1,0,4334,20
201,6,0,0,0,0,0,0,0,4.4,1,44,109,2
68,6,0,0,0,0,0,0,0,4.4,0,118,97,5
563,6,2,90,0,0,0,0,0,4.5,0,17954,4209,12
342,6,1,33,0,0,0,0,0,5.1,1,38449,68383,16
204,6,1,9,0,0,0,0,0,4.5,0,579,2199,17
677,6,0,0,0,0,0,0,0,4.5,1,833,580,2
403,6,6,90,0,1,1,0,0,4.4,0,21228,25088,17
686,6,0,0,0,0,0,0,0,4.0,0,0,1087,7
210,6,3,60,0,0,1,0,0,6.3,1,1672,6746,2
67,6,0,0,0,0,0,0,0,4.5,0,0,17,5
501,6,2,90,0,0,0,0,0,7.0,0,24876,12935,1
568,6,0,0,0,0,0,0,0,5.3,0,0,1125,12
202,6,2,90,0,0,0,0,0,5.4,1,1502,3807,2
226,6,3,90,0,0,1,0,0,6.3,1,64761,90926,10
463,6,0,0,0,0,0,0,0,4.8,0,19,337,13
537,6,0,0,0,0,0,0,0,4.4,0,207,566,11
719,6,0,0,0,0,0,0,0,4.5,0,0,0,4
157,6,2,90,0,0,0,0,0,4.0,1,4711,4236,14
466,6,0,0,0,0,0,0,0,4.4,0,0,13903,13
130,6,0,0,0,0,0,0,0,5.2,1,141,18407,3
692,6,0,0,0,0,0,0,0,4.0,0,169,90,8
77,6,1,90,0,0,0,2,0,4.5,0,38745,6499,5
678,6,1,51,0,0,0,0,0,6.5,1,171473,12958,16
452,6,0,0,0,0,0,0,0,4.5,0,0,20,13
283,6,7,90,0,0,1,0,1,4.5,0,147,13552,8
558,6,2,78,0,0,1,0,0,5.4,0,2964,28927,8
339,6,0,0,0,0,0,0,0,4.4,1,0,1929,20
557,6,1,45,0,0,0,0,0,5.4,0,20704,2145,12
591,6,3,90,0,0,1,0,0,5.3,0,3014,1713,8
477,6,0,0,0,0,0,0,0,4.9,1,83,359,15
575,6,3,90,0,0,0,0,1,4.3,1,723,647,20
263,6,2,90,0,0,0,1,0,4.4,0,14547,74263,4
620,6,1,1,0,0,0,0,0,4.5,1,216,131,9
587,6,0,24,0,0,0,0,0,4.8,1,23,229,15
406,6,13,80,1,1,1,0,2,5.8,0,7168,13716,17
410,6,0,0,0,0,0,0,0,4.9,0,0,256,17
273,6,0,0,0,0,0,0,0,4.4,0,0,738,8
387,6,0,0,0,0,0,0,0,4.3,0,405,3703,6
590,6,2,70,0,0,0,0,0,5.5,0,18505,7676,12
549,6,0,0,0,0,0,0,0,4.5,0,0,25,12
556,6,0,0,0,0,0,0,0,4.0,0,0,272,12
608,6,1,17,0,0,0,0,0,4.9,1,12,74,14
454,6,0,0,0,0,0,0,0,4.0,0,0,545,13
599,6,3,80,0,0,1,0,0,6.6,0,164805,70178,7
321,6,3,71,0,0,0,0,1,4.4,1,465,804,20
346,6,0,0,0,0,0,0,0,5.8,1,0,12394,16
584,6,8,90,0,0,1,0,2,4.5,0,3223,17880,7
697,6,0,0,0,0,0,0,0,4.5,0,190,109,12
3,6,0,0,0,0,0,0,0,4.4,1,449,518,18
245,6,1,90,0,0,0,0,0,4.0,0,3276,1767,4
14,6,1,90,0,0,0,0,0,8.5,1,88294,82507,18
566,6,6,90,0,1,1,0,0,5.0,1,1065,1738,16
683,6,0,0,0,0,0,0,0,4.5,0,345,364,8
564,6,0,0,0,0,0,0,0,4.0,0,798,2330,12
350,6,6,90,0,0,1,0,0,5.5,1,41870,43990,16
333,6,0,0,0,0,0,0,0,4.0,1,102,406,20
517,6,0,0,0,0,0,0,0,4.0,0,0,3514,1
693,6,-2,90,0,0,0,0,0,4.0,1,947,363,15
33,6,2,90,0,0,0,0,0,4.5,1,84760,49444,15
49,6,6,90,0,0,1,4,0,4.9,0,18485,24717,7
270,6,3,78,0,0,1,0,0,5.5,0,707,3901,8
542,6,2,73,0,0,0,0,0,4.9,0,1418,5332,11
630,6,0,0,0,0,0,0,0,4.9,1,174,2661,20
679,6,0,51,0,0,0,0,0,4.5,0,494,437,13
616,6,7,90,0,0,1,0,1,5.1,1,23193,60342,16
362,6,1,22,0,0,0,0,0,4.9,1,2650,3095,2
507,6,0,0,0,0,0,0,0,4.9,0,2850,42626,1
472,6,0,0,0,0,0,0,0,4.0,1,135,1151,15
376,6,3,90,0,0,1,0,0,5.4,0,13089,25324,6
384,6,0,0,0,0,0,0,0,4.0,0,123,446,6
312,6,0,0,0,0,0,0,0,4.0,1,0,108,19
471,6,-3,90,0,0,0,0,0,4.4,1,415,2336,15
643,6,1,90,0,0,0,0,0,4.5,0,2151,987,5
637,6,0,0,0,0,0,0,0,4.0,0,261,411,13
511,6,-2,90,0,0,0,0,0,4.8,0,149608,66029,1
546,6,0,0,0,0,0,0,0,4.0,0,458,1471,12
185,6,0,0,0,0,0,0,0,4.0,1,0,42,2
150,6,0,0,0,0,0,0,0,4.0,1,11907,8752,3
592,6,0,0,0,0,0,0,0,4.4,1,78,278,15
196,6,0,0,0,0,0,0,0,4.4,1,739,16708,2
326,6,9,90,1,0,0,0,3,5.5,1,53106,27755,20
710,6,0,0,0,0,0,0,0,4.5,0,246,220,13
479,6,0,0,0,0,0,0,0,4.0,1,441,867,15
234,6,5,90,0,0,1,0,0,4.5,1,15190,6365,10
504,6,9,77,0,2,0,0,1,7.9,0,196168,202491,1
340,6,1,18,0,0,0,0,0,4.4,1,12314,5829,20
308,6,10,90,1,0,0,0,3,12.5,1,341186,28749,19
500,6,0,0,0,0,0,0,0,12.5,0,0,1639,1
120,6,0,0,0,0,0,0,0,4.4,1,4838,4084,9
367,6,0,0,0,0,0,0,0,3.9,1,3445,1185,16
82,6,1,26,0,0,0,0,0,4.5,0,18321,36428,5
695,6,0,0,0,0,0,0,0,4.0,0,300,131,6
213,6,0,0,0,0,0,0,0,5.5,1,0,10,2
153,6,2,90,0,0,0,0,0,4.4,1,681,1967,3
293,6,6,80,1,0,0,0,0,7.4,1,68891,166145,19
611,6,2,90,0,0,0,0,0,5.1,1,38929,42020,2
156,6,0,0,0,0,0,0,0,4.4,1,363,820,14
1,6,0,0,0,0,0,0,0,4.4,1,0,4527,18
51,6,0,0,0,0,0,0,0,4.2,0,155,35068,7
712,6,2,90,0,0,0,0,0,5.0,0,59,34,13
529,6,0,0,0,0,0,0,0,4.4,0,633,482,11
478,6,0,0,0,0,0,0,0,4.4,1,399,272,15
161,6,2,85,0,0,0,0,0,4.8,1,1136,1581,14
498,6,0,0,0,0,0,0,0,4.0,0,899,12434,1
231,6,0,0,0,0,0,0,0,4.8,1,31,5343,10
322,6,0,0,0,0,0,0,0,4.9,1,0,80,20
129,6,1,90,0,0,0,0,0,5.0,1,22140,36219,3
189,6,0,0,0,0,0,0,0,4.5,1,0,0,2
441,6,0,0,0,0,0,0,0,4.5,0,0,65,13
167,6,0,0,0,0,0,0,0,3.9,1,342,1537,14
370,6,0,0,0,0,0,0,0,4.5,0,0,20,6
569,6,3,90,0,0,0,3,0,5.0,0,37863,7223,12
266,6,0,0,0,0,0,0,0,3.9,0,18561,4133,4
276,6,0,0,0,0,0,0,0,4.5,0,88,7070,8
74,6,0,0,0,0,0,0,0,4.4,0,40,188,5
55,6,1,15,0,0,0,0,0,5.9,0,325,284,7
429,6,1,20,0,0,0,0,0,5.5,0,7060,25897,17
704,6,0,0,0,0,0,0,0,4.5,0,1515,616,12
107,6,2,88,0,0,0,0,0,4.8,1,89,155,9
259,6,5,90,0,1,0,0,0,5.4,0,706,229,4
126,6,2,78,0,0,0,0,0,4.8,1,1089,40645,2
9,6,1,45,0,0,0,0,0,5.4,1,260,907,18
285,6,0,0,0,0,0,0,0,4.5,0,3640,3075,8
162,6,0,0,0,0,0,0,0,4.4,1,28,298,14
661,6,0,0,0,0,0,0,0,5.5,0,60,86,4
338,6,0,0,0,0,0,0,0,4.0,1,0,45,20
688,6,6,90,0,0,1,0,0,4.5,0,14449,2357,8
84,6,0,0,0,0,0,0,0,4.4,0,64,93,5
