Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag
41,Riechedly Bazoer,cw CUW,DF,Vitesse,24,1996,26,24,1962,21.8,1,4,5,1,0,0,9,0,0.05,0.18,0.23,0.05,0.23,Matches,Eredivisie,2021-22
42,Sven van Beek,nl NED,DF,Heerenveen,27,1994,29,29,2565,28.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2021-22
43,Thomas Beekman,nl NED,FW,NEC Nijmegen,21,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
44,Thomas Beelen,nl NED,MF,Zwolle,20,2001,3,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
45,Iliass Bel Hassani,ma MAR,MF,RKC Waalwijk,28,1992,20,9,841,9.3,0,2,2,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,Eredivisie,2021-22
46,Charlison Benschop,cw CUW,FW,Fortuna Sittard,31,1989,13,6,577,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
47,Martijn Berden,nl NED,MF,Go Ahead Eagles,24,1997,19,6,621,6.9,0,2,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,Eredivisie,2021-22
48,Mitchell van Bergen,nl NED,FW,Heerenveen,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
49,Steven Berghuis,nl NED,MF,Ajax,29,1991,33,29,2389,26.5,8,11,19,8,0,0,0,0,0.30,0.41,0.72,0.30,0.72,Matches,Eredivisie,2021-22
50,Emil Bergström,se SWE,DF,Willem II,28,1993,13,8,748,8.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
51,Matúš Bero,sk SVK,MF,Vitesse,25,1995,27,24,2179,24.2,1,1,2,0,1,1,12,1,0.04,0.04,0.08,0.00,0.04,Matches,Eredivisie,2021-22
52,Tom Beugelsdijk,nl NED,DF,Sparta Rotterdam,30,1990,25,15,1529,17.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
53,Sam Beukema,nl NED,DF,AZ Alkmaar,22,1998,24,8,994,11.0,3,1,4,3,0,0,0,0,0.27,0.09,0.36,0.27,0.36,Matches,Eredivisie,2021-22
54,Justin Bijlow,nl NED,GK,Feyenoord,23,1998,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
55,Janis Blaswich,de GER,GK,Heracles Almelo,30,1991,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
56,Daley Blind,nl NED,DF,Ajax,31,1990,34,32,2808,31.2,1,2,3,1,0,0,2,0,0.03,0.06,0.10,0.03,0.10,Matches,Eredivisie,2021-22
57,Tom Boere,nl NED,FW,Cambuur,28,1992,22,14,1266,14.1,6,1,7,6,0,0,1,0,0.43,0.07,0.50,0.43,0.50,Matches,Eredivisie,2021-22
58,Melayro Bogarde,nl NED,MF,Groningen,19,2002,7,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
59,Wilfried Bony,ci CIV,FW,NEC Nijmegen,32,1988,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
60,Pieter Bos,nl NED,GK,Cambuur,24,1997,6,5,459,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
61,Olivier Boscagli,fr FRA,"DF,MF",PSV,23,1997,28,26,2355,26.2,4,0,4,4,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,Eredivisie,2021-22
62,Jesse Bosch,nl NED,MF,Twente,21,2000,26,7,877,9.7,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,Eredivisie,2021-22
63,Jordan Botaka,cd COD,MF,Fortuna Sittard,28,1993,7,1,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
64,Ioannis-Foivos Botos,gr GRE,"MF,FW",Go Ahead Eagles,20,2000,22,11,1032,11.5,3,0,3,3,0,0,1,1,0.26,0.00,0.26,0.26,0.26,Matches,Eredivisie,2021-22
65,Achraf El Bouchataoui,nl NED,MF,RKC Waalwijk,21,2000,13,3,365,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
66,Yacine Bourhane,km COM,MF,Go Ahead Eagles,22,1998,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
67,Othman Boussaid,be BEL,"MF,FW",Utrecht,21,2000,22,14,1242,13.8,0,5,5,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,Eredivisie,2021-22
68,Róbert Boženík,sk SVK,FW,Feyenoord,21,1999,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
69,Wout Brama,nl NED,MF,Twente,34,1986,9,7,641,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
70,Mattijs Branderhorst,nl NED,GK,NEC Nijmegen,27,1993,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
71,Myron van Brederode,nl NED,"FW,MF",AZ Alkmaar,18,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
72,Michael Breij,nl NED,"MF,FW",Cambuur,24,1997,27,13,1399,15.5,2,3,5,2,0,0,2,0,0.13,0.19,0.32,0.13,0.32,Matches,Eredivisie,2021-22
73,Joshua Brenet,cw CUW,DF,Twente,27,1994,13,11,1001,11.1,2,1,3,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27,Matches,Eredivisie,2021-22
74,Brian Brobbey,nl NED,FW,Ajax,19,2002,11,4,399,4.4,7,1,8,7,0,0,1,0,1.58,0.23,1.80,1.58,1.80,Matches,Eredivisie,2021-22
75,Jorn Brondeel,be BEL,GK,Willem II,27,1993,2,2,104,1.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
76,Ilias Bronkhorst,nl NED,MF,NEC Nijmegen,24,1997,12,1,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
77,Luuk Brouwers,nl NED,MF,Go Ahead Eagles,23,1998,33,33,2871,31.9,8,2,10,7,1,1,4,0,0.25,0.06,0.31,0.22,0.28,Matches,Eredivisie,2021-22
78,Jordy Bruijn,nl NED,"MF,FW",NEC Nijmegen,25,1996,28,26,1808,20.1,5,3,8,4,1,2,4,0,0.25,0.15,0.40,0.20,0.35,Matches,Eredivisie,2021-22
79,Bruma,pt POR,MF,PSV,26,1994,28,12,1269,14.1,7,3,10,7,0,0,1,0,0.50,0.21,0.71,0.50,0.71,Matches,Eredivisie,2021-22
80,Max Bruns,nl NED,DF,Twente,18,2002,3,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
81,Koen Bucker,nl NED,GK,Heracles Almelo,25,1996,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
82,Thomas Buitink,nl NED,"FW,MF",Vitesse,21,2000,28,11,1150,12.8,2,0,2,2,0,0,7,1,0.16,0.00,0.16,0.16,0.16,Matches,Eredivisie,2021-22
83,Wouter Burger,nl NED,MF,Feyenoord,20,2001,1,0,77,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
84,Delano Burgzorg,sr SUR,MF,Heracles Almelo,22,1998,17,11,1151,12.8,4,0,4,4,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches,Eredivisie,2021-22
85,Alexander Büttner,nl NED,"MF,DF",RKC Waalwijk,32,1989,26,25,1880,20.9,3,4,7,2,1,1,6,0,0.14,0.19,0.34,0.10,0.29,Matches,Eredivisie,2021-22
86,Zico Buurmeester,nl NED,MF,AZ Alkmaar,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
87,Marc Cardona,es ESP,FW,Go Ahead Eagles,26,1995,22,7,790,8.8,2,2,4,2,0,0,0,0,0.23,0.23,0.46,0.23,0.46,Matches,Eredivisie,2021-22
88,João Carlos Teixeira,pt POR,"FW,MF",Feyenoord,28,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
89,Gabi Caschili,nl NED,MF,Zwolle,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
90,Joel Castro Pereira,pt POR,GK,RKC Waalwijk,25,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
91,Václav Černý,cz CZE,MF,Twente,23,1997,18,3,543,6.0,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches,Eredivisie,2021-22
92,Ibrahim Cissoko,nl NED,MF,NEC Nijmegen,18,2003,4,0,88,1.0,1,0,1,1,0,0,0,0,1.02,0.00,1.02,1.02,1.02,Matches,Eredivisie,2021-22
93,Jordy Clasie,nl NED,MF,AZ Alkmaar,30,1991,30,28,2410,26.8,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2021-22
94,Pelle Clement,nl NED,"MF,FW",Zwolle,25,1996,19,18,1368,15.2,0,2,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,Eredivisie,2021-22
95,Denilho Cleonise,nl NED,MF,Twente,19,2001,18,0,190,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
96,Iñigo Córdoba,es ESP,"FW,MF",Go Ahead Eagles,24,1997,30,28,2312,25.7,9,1,10,9,0,0,3,1,0.35,0.04,0.39,0.35,0.39,Matches,Eredivisie,2021-22
97,Tim Coremans,nl NED,GK,Sparta Rotterdam,30,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
98,Enzo Cornelisse,nl NED,DF,Vitesse,18,2003,13,7,834,9.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
99,George Cox,eng ENG,"DF,MF",Fortuna Sittard,23,1998,27,26,2193,24.4,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches,Eredivisie,2021-22
100,Vito van Crooij,nl NED,MF,Sparta Rotterdam,25,1996,33,27,2182,24.2,5,4,9,4,1,1,6,0,0.21,0.16,0.37,0.16,0.33,Matches,Eredivisie,2021-22
101,Daniel Crowley,eng ENG,MF,Willem II,23,1997,14,9,857,9.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
102,Adrián Dalmau,es ESP,FW,Sparta Rotterdam,27,1994,12,5,589,6.5,2,0,2,2,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,Eredivisie,2021-22
103,Adrián Dalmau,es ESP,FW,Utrecht,27,1994,9,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
104,Wessel Dammers,nl NED,"DF,MF",Groningen,26,1995,18,13,1199,13.3,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,Eredivisie,2021-22
105,Wessel Dammers,nl NED,DF,Willem II,26,1995,14,14,1250,13.9,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2021-22
106,Lennerd Daneels,be BEL,"FW,MF",RKC Waalwijk,23,1998,20,4,567,6.3,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,Eredivisie,2021-22
107,Danilo,br BRA,FW,Ajax,22,1999,13,1,283,3.1,2,1,3,2,0,0,0,0,0.64,0.32,0.95,0.64,0.95,Matches,Eredivisie,2021-22
108,Damil Dankerlui,sr SUR,"DF,MF",Groningen,24,1996,26,16,1491,16.6,0,2,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,Eredivisie,2021-22
109,Mohamed Daramy,dk DEN,"FW,MF",Ajax,19,2002,12,0,208,2.3,1,3,4,1,0,0,0,0,0.43,1.30,1.73,0.43,1.73,Matches,Eredivisie,2021-22
110,Oussama Darfalou,dz ALG,FW,Vitesse,27,1993,12,5,537,6.0,1,2,3,1,0,0,1,0,0.17,0.34,0.50,0.17,0.50,Matches,Eredivisie,2021-22
111,Oussama Darfalou,dz ALG,FW,Zwolle,27,1993,11,11,877,9.7,2,3,5,2,0,0,0,0,0.21,0.31,0.51,0.21,0.51,Matches,Eredivisie,2021-22
112,Eli Dasa,il ISR,"MF,DF",Vitesse,28,1992,31,29,2623,29.1,0,5,5,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,Eredivisie,2021-22
113,Jeffrey De Lange,nl NED,GK,Twente,23,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
114,Mathias De Wolf,be BEL,MF,NEC Nijmegen,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
115,Mats Deijl,nl NED,"MF,DF",Go Ahead Eagles,24,1997,32,28,2441,27.1,2,2,4,2,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches,Eredivisie,2021-22
116,Thomas van den Belt,nl NED,MF,Zwolle,20,2001,30,23,2058,22.9,3,1,4,3,0,0,5,0,0.13,0.04,0.17,0.13,0.17,Matches,Eredivisie,2021-22
117,Connor van den Berg,nl NED,GK,Willem II,20,2001,1,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
118,Rav van den Berg,nl NED,DF,Zwolle,17,2004,10,3,365,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
119,Arjen van der Heide,nl NED,"MF,FW",Heerenveen,19,2001,19,4,493,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,Eredivisie,2021-22
120,Mike van der Hoorn,nl NED,DF,Utrecht,28,1992,31,30,2571,28.6,2,2,4,2,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2021-22
121,Djevencio van der Kust,sr SUR,DF,Utrecht,20,2001,12,11,963,10.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
122,Mark van der Maarel,nl NED,DF,Utrecht,31,1989,26,23,2046,22.7,1,1,2,1,0,0,10,0,0.04,0.04,0.09,0.04,0.09,Matches,Eredivisie,2021-22
123,Jhondly van der Meer,ht HAI,DF,Cambuur,19,2002,10,3,426,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
124,Richard van der Venne,nl NED,MF,RKC Waalwijk,29,1992,22,15,1350,15.0,5,3,8,5,0,0,4,0,0.33,0.20,0.53,0.33,0.53,Matches,Eredivisie,2021-22
125,Maikel van der Werff,nl NED,DF,Zwolle,32,1989,11,6,495,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
126,Cyriel Dessers,ng NGA,FW,Feyenoord,26,1994,27,9,1079,12.0,9,2,11,8,1,1,0,0,0.75,0.17,0.92,0.67,0.83,Matches,Eredivisie,2021-22
127,Mark Diemers,nl NED,"FW,MF",Feyenoord,27,1993,2,0,14,0.2,0,1,1,0,0,0,0,0,0.00,6.43,6.43,0.00,6.43,Matches,Eredivisie,2021-22
128,Ritsu Doan,jp JPN,"MF,FW",PSV,23,1998,24,17,1510,16.8,8,1,9,8,0,0,0,0,0.48,0.06,0.54,0.48,0.54,Matches,Eredivisie,2021-22
129,Danilho Doekhi,nl NED,DF,Vitesse,23,1998,29,29,2604,28.9,3,0,3,3,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches,Eredivisie,2021-22
130,Toni Domgjoni,xk KVX,MF,Vitesse,22,1998,19,13,1072,11.9,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,Eredivisie,2021-22
131,Nick Doodeman,nl NED,"FW,MF",Cambuur,24,1996,15,7,586,6.5,0,3,3,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,Matches,Eredivisie,2021-22
132,Anastasios Douvikas,gr GRE,FW,Utrecht,21,1999,34,28,2372,26.4,9,3,12,7,2,2,1,0,0.34,0.11,0.46,0.27,0.38,Matches,Eredivisie,2021-22
133,Augustin Drakpe,tg TOG,DF,Sparta Rotterdam,19,2001,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
134,Ibrahim Drešević,xk KVX,DF,Heerenveen,24,1997,27,22,2055,22.8,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
135,Joel Drommel,nl NED,GK,PSV,24,1996,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
136,Deroy Duarte,cv CPV,MF,Fortuna Sittard,22,1999,33,30,2703,30.0,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches,Eredivisie,2021-22
137,Laros Duarte,cv CPV,MF,Sparta Rotterdam,24,1997,3,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
138,Laros Duarte,cv CPV,MF,Groningen,24,1997,27,26,2288,25.4,1,3,4,1,0,0,3,0,0.04,0.12,0.16,0.04,0.16,Matches,Eredivisie,2021-22
139,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,24,1997,22,10,877,9.7,2,2,4,2,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches,Eredivisie,2021-22
140,Jelle Duin,nl NED,FW,AZ Alkmaar,22,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
141,Riza Durmisi,dk DEN,DF,Sparta Rotterdam,27,1994,9,8,609,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
142,Zakaria Eddahchouri,nl NED,FW,Go Ahead Eagles,21,2000,1,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
143,Rens van Eijden,nl NED,DF,NEC Nijmegen,33,1988,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
144,Emanuel Emegha,nl NED,FW,Sparta Rotterdam,18,2003,19,9,970,10.8,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,Eredivisie,2021-22
145,Mario Engels,de GER,FW,Sparta Rotterdam,27,1993,29,11,1102,12.2,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,Eredivisie,2021-22
146,Luca Everink,nl NED,DF,Twente,20,2001,4,2,161,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
147,Håkon Evjen,no NOR,"MF,FW",AZ Alkmaar,21,2000,20,9,909,10.1,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,Matches,Eredivisie,2021-22
148,Milan van Ewijk,nl NED,"DF,MF",Heerenveen,20,2000,33,33,2897,32.2,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,Eredivisie,2021-22
149,Noah Fadiga,sn SEN,"DF,MF",Heracles Almelo,21,1999,33,30,2706,30.1,1,0,1,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches,Eredivisie,2021-22
150,Leroy Fer,nl NED,MF,Feyenoord,31,1990,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
151,Arianit Ferati,xk KVX,"MF,DF",Fortuna Sittard,23,1997,14,8,742,8.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
152,Leandro Fernandes,nl NED,MF,Zwolle,21,1999,3,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
153,Zian Flemming,nl NED,"MF,FW",Fortuna Sittard,22,1998,28,28,2495,27.7,12,4,16,12,0,0,5,0,0.43,0.14,0.58,0.43,0.58,Matches,Eredivisie,2021-22
154,Juriën Gaari,cw CUW,"DF,MF",RKC Waalwijk,27,1993,30,26,2319,25.8,2,1,3,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches,Eredivisie,2021-22
155,Cody Gakpo,nl NED,"MF,FW",PSV,22,1999,27,22,1905,21.2,12,12,24,11,1,1,1,0,0.57,0.57,1.13,0.52,1.09,Matches,Eredivisie,2021-22
156,Yann Gboho,fr FRA,"MF,FW",Vitesse,20,2001,17,12,958,10.6,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,Eredivisie,2021-22
157,Lutsharel Geertruida,nl NED,DF,Feyenoord,21,2000,28,18,1718,19.1,3,0,3,3,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches,Eredivisie,2021-22
158,Liam van Gelderen,sr SUR,DF,Ajax,20,2001,2,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
159,Tristan van Gilst,nl NED,MF,Zwolle,18,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
160,Marco van Ginkel,nl NED,MF,PSV,28,1992,23,13,992,11.0,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,Eredivisie,2021-22
161,Paul Gladon,nl NED,FW,Fortuna Sittard,29,1992,11,7,606,6.7,3,2,5,2,1,1,3,0,0.45,0.30,0.74,0.30,0.59,Matches,Eredivisie,2021-22
162,Hilary Gong,ng NGA,FW,Vitesse,22,1998,2,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
163,Jay Gorter,nl NED,GK,Ajax,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
164,Mario Götze,de GER,MF,PSV,29,1992,29,26,2215,24.6,4,4,8,4,0,0,4,0,0.16,0.16,0.33,0.16,0.33,Matches,Eredivisie,2021-22
165,Kenzo Goudmijn,nl NED,MF,Sparta Rotterdam,19,2001,11,0,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
166,Ryan Gravenberch,nl NED,MF,Ajax,19,2002,30,26,2205,24.5,2,5,7,2,0,0,4,0,0.08,0.20,0.29,0.08,0.29,Matches,Eredivisie,2021-22
167,Adrian Grbić,at AUT,FW,Vitesse,24,1996,14,9,754,8.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
168,Gabriel Gudmundsson,se SWE,DF,Groningen,22,1999,3,3,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
169,Maxim Gullit,nl NED,DF,Cambuur,20,2001,7,0,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
170,Simon Gustafson,se SWE,"MF,FW",Utrecht,26,1995,20,16,1346,15.0,3,2,5,1,2,3,1,0,0.20,0.13,0.33,0.07,0.20,Matches,Eredivisie,2021-22
171,Rodrigo Guth,br BRA,DF,NEC Nijmegen,20,2000,20,19,1655,18.4,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,Eredivisie,2021-22
172,Erick Gutiérrez,mx MEX,"MF,DF",PSV,26,1995,25,20,1739,19.3,1,2,3,1,0,0,3,0,0.05,0.10,0.16,0.05,0.16,Matches,Eredivisie,2021-22
173,Albert Guðmundsson,is ISL,"MF,FW",AZ Alkmaar,24,1997,19,12,1090,12.1,4,1,5,3,1,2,4,0,0.33,0.08,0.41,0.25,0.33,Matches,Eredivisie,2021-22
174,Warner Hahn,sr SUR,GK,Go Ahead Eagles,29,1992,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
175,Tomáš Hájek,cz CZE,"DF,MF",Vitesse,29,1991,21,10,911,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
176,Rami Al Hajj,se SWE,MF,Heerenveen,19,2001,19,2,469,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,Eredivisie,2021-22
177,Tibor Halilović,hr CRO,MF,Heerenveen,26,1995,31,31,2579,28.7,4,2,6,4,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches,Eredivisie,2021-22
178,Denzel Hall,nl NED,DF,Feyenoord,20,2001,2,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
179,Sébastien Haller,ci CIV,FW,Ajax,27,1994,31,31,2568,28.5,21,7,28,19,2,2,4,0,0.74,0.25,0.98,0.67,0.91,Matches,Eredivisie,2021-22
180,Mohamed El Hankouri,ma MAR,"MF,DF",Groningen,24,1997,30,26,2320,25.8,1,5,6,0,1,1,2,0,0.04,0.19,0.23,0.00,0.19,Matches,Eredivisie,2021-22
181,Emil Hansson,se SWE,"MF,FW",Fortuna Sittard,23,1998,11,8,646,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2021-22
182,Emil Hansson,se SWE,"MF,FW",Heracles Almelo,23,1998,13,6,570,6.3,0,4,4,0,0,0,0,0,0.00,0.63,0.63,0.00,0.63,Matches,Eredivisie,2021-22
183,Ridgeciano Haps,sr SUR,"DF,MF",Feyenoord,28,1993,1,0,19,0.2,0,1,1,0,0,0,0,0,0.00,4.74,4.74,0.00,4.74,Matches,Eredivisie,2021-22
