player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Harder Conrad,dkDEN,3.5,Sporting CP,19,2005,8.7,,6,,,,,,,,,,,4,,,,Matches
Helguera Thiago,uyURU,3.0,Braga,18,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Henrique Gustavo,brBRA,3.0,Estrela,25,1999,2.5,,4,,,,,,,,,,,2,,,,Matches
Hjulmand Morten,dkDEN,3.0,Sporting CP,25,1999,24.6,,36,,,,,,,,,,,26,,,,Matches
Holsgrove Jordan,sctSCO,3.0,Estoril,24,1999,26.5,,22,,,,,,,,,,,34,,,,Matches
Horníček Lukáš,czCZE,1.0,Braga,22,2002,17.0,,0,,,,,,,,,,,0,,,,Matches
Horta André,ptPOR,3.0,Braga,27,1996,5.6,,9,,,,,,,,,,,5,,,,Matches
Horta Ricardo,ptPOR,3.4,Braga,29,1994,31.5,,23,,,,,,,,,,,6,,,,Matches
Igor,brBRA,3.0,Estrela,21,2003,8.9,,13,,,,,,,,,,,13,,,,Matches
Inácio André,brBRA,3.4,Estrela,22,2002,7.1,,4,,,,,,,,,,,1,,,,Matches
Inácio André,brBRA,3.0,Rio Ave,22,2002,13.1,,11,,,,,,,,,,,5,,,,Matches
Inácio Gonçalo,ptPOR,2.0,Sporting CP,22,2001,25.1,,25,,,,,,,,,,,30,,,,Matches
Isaac,brBRA,4.0,Nacional,20,2004,13.7,,10,,,,,,,,,,,2,,,,Matches
Ismael,ptPOR,3.0,Moreirense,25,1999,22.5,,36,,,,,,,,,,,32,,,,Matches
Israel Franco,uyURU,1.0,Sporting CP,24,2000,11.0,,0,,,,,,,,,,,0,,,,Matches
Jaime Pajuelo Ivan,esESP,3.0,Porto,23,2000,4.9,,1,,,,,,,,,,,2,,,,Matches
Jason,esESP,3.4,Arouca,30,1994,25.0,,14,,,,,,,,,,,12,,,,Matches
Jhonatan,brBRA,1.0,Rio Ave,33,1991,8.0,,0,,,,,,,,,,,1,,,,Matches
Joel Diederrick,cmCMR,4.0,Nacional,30,1993,9.6,,2,,,,,,,,,,,0,,,,Matches
Jorquera Joel,esESP,3.0,Moreirense,23,2000,4.8,,3,,,,,,,,,,,0,,,,Matches
Júnior Luiz Lúcio Reis,brBRA,1.0,Famalicão,23,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Justo Samuel,ptPOR,3.0,Farense,20,2004,2.3,,2,,,,,,,,,,,0,,,,Matches
Kaboré Issa,bfBFA,2.3,Benfica,23,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
Kaique,brBRA,1.0,Farense,21,2003,6.0,,0,,,,,,,,,,,1,,,,Matches
Kakay Osman,slSLE,2.0,Boavista,26,1997,6.4,,5,,,,,,,,,,,4,,,,Matches
Kali,aoANG,2.0,Casa Pia,20,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Kamate Issiaka,frFRA,2.4,AVS Futebol,19,2004,3.9,,4,,,,,,,,,,,5,,,,Matches
Karse Jorge,geGEO,2.0,Rio Ave,19,2005,0.0,,0,,,,,,,,,,,1,,,,Matches
Kazu,brBRA,2.0,Gil Vicente FC,24,2000,5.9,,3,,,,,,,,,,,2,,,,Matches
Keliano,aoANG,3.0,Estrela,21,2003,10.8,,32,,,,,,,,,,,13,,,,Matches
Kewin,brBRA,1.0,Moreirense,28,1995,29.0,,0,,,,,,,,,,,0,,,,Matches
Kikas,ptPOR,4.0,Estrela,25,1998,23.4,,2,,,,,,,,,,,3,,,,Matches
Klismahn Gustavo,brBRA,3.5,Santa Clara,24,1999,9.1,,13,,,,,,,,,,,8,,,,Matches
Kluivert Ruben,nlNED,2.0,Casa Pia,23,2001,13.7,,14,,,,,,,,,,,12,,,,Matches
Koka,egEGY,4.0,Rio Ave,31,1993,1.9,,0,,,,,,,,,,,0,,,,Matches
Kökçü Orkun,trTUR,3.0,Benfica,23,2000,29.3,,28,,,,,,,,,,,14,,,,Matches
Koné Moussa,snSEN,3.4,Boavista,27,1996,3.5,,2,,,,,,,,,,,0,,,,Matches
Kostoulas Konstantinos,grGRE,2.0,Rio Ave,19,2005,2.1,,2,,,,,,,,,,,2,,,,Matches
Kovačević Vladan,baBIH,1.0,Sporting CP,26,1998,6.0,,0,,,,,,,,,,,0,,,,Matches
Kraev Andrian,bgBUL,3.0,Casa Pia,25,1999,18.5,,23,,,,,,,,,,,22,,,,Matches
Kurzawa Layvin,frFRA,2.4,Boavista,31,1992,1.9,,0,,,,,,,,,,,4,,,,Matches
Labidi Chiheb,tnTUN,3.0,Nacional,23,2001,4.6,,12,,,,,,,,,,,9,,,,Matches
Lacximicant André,ptPOR,4.0,Estoril,23,2001,11.0,,4,,,,,,,,,,,4,,,,Matches
Lamba Chico,ptPOR,2.0,Arouca,21,2003,25.2,,18,,,,,,,,,,,17,,,,Matches
Larra,esESP,3.0,Casa Pia,26,1997,24.9,,25,,,,,,,,,,,33,,,,Matches
Lelo Leonardo,ptPOR,3.0,Casa Pia,24,2000,31.6,,35,,,,,,,,,,,28,,,,Matches
Leonardo Marcos,brBRA,4.0,Benfica,21,2003,0.9,,0,,,,,,,,,,,0,,,,Matches
Liberato Guilherme,brBRA,3.0,Moreirense,23,2001,0.5,,0,,,,,,,,,,,0,,,,Matches
Liimatta Otso,fiFIN,3.0,Famalicão,20,2004,1.3,,2,,,,,,,,,,,1,,,,Matches
Lima Rúben,ptPOR,2.0,Estrela,34,1989,19.8,,19,,,,,,,,,,,24,,,,Matches
Lincon Yan,brBRA,4.0,Moreirense,21,2002,2.9,,1,,,,,,,,,,,0,,,,Matches
Livolant Jérémy,frFRA,3.5,Casa Pia,26,1998,20.0,,12,,,,,,,,,,,0,,,,Matches
Loader Danny,cmCMR,3.5,Porto,23,2000,11.9,,7,,,,,,,,,,,6,,,,Matches
Lobato Samuel,ptPOR,3.0,Famalicão,22,2001,0.8,,2,,,,,,,,,,,0,,,,Matches
Looi Tom van,nlNED,3.0,Famalicão,25,1999,19.5,,25,,,,,,,,,,,15,,,,Matches
Lopes Miguel,ptPOR,2.0,Estrela,37,1986,12.7,,15,,,,,,,,,,,18,,,,Matches
Lopes Rony,ptPOR,3.4,Farense,28,1995,12.5,,11,,,,,,,,,,,6,,,,Matches
Lopes Vasco,cvCPV,3.4,AVS Futebol,24,1999,11.6,,8,,,,,,,,,,,5,,,,Matches
Loum Mamadou,snSEN,2.4,Arouca,27,1996,7.9,,8,,,,,,,,,,,12,,,,Matches
Lucca Jonatan,brBRA,3.0,AVS Futebol,30,1994,3.0,,2,,,,,,,,,,,2,,,,Matches
Luís Florentino,ptPOR,3.0,Benfica,24,1999,21.9,,49,,,,,,,,,,,53,,,,Matches
Luís Zé,cvCPV,4.0,AVS Futebol,33,1991,15.4,,5,,,,,,,,,,,1,,,,Matches
Luismi,gqEQG,4.0,Moreirense,23,2001,15.2,,12,,,,,,,,,,,4,,,,Matches
Lystsov Vitali,ruRUS,2.0,Boavista,29,1995,5.3,,9,,,,,,,,,,,8,,,,Matches
Macedo Rúben,ptPOR,3.4,Nacional,28,1996,13.3,,6,,,,,,,,,,,2,,,,Matches
Machado Tiago,ptPOR,4.0,Boavista,20,2004,1.4,,1,,,,,,,,,,,0,,,,Matches
Madson,brBRA,3.0,Moreirense,24,1999,13.0,,13,,,,,,,,,,,10,,,,Matches
Maga Miguel,ptPOR,2.0,Vitória Guimarães,21,2002,15.5,,22,,,,,,,,,,,14,,,,Matches
Mamageishvili Otar,geGEO,3.0,Famalicão,21,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Mangala Eliaquim,frFRA,2.0,Estoril,33,1991,4.7,,6,,,,,,,,,,,8,,,,Matches
Mangas Ricardo,ptPOR,3.5,Vitória Guimarães,26,1998,3.8,,3,,,,,,,,,,,0,,,,Matches
Mansilla Brian,uyURU,3.0,Arouca,22,2002,3.8,,4,,,,,,,,,,,0,,,,Matches
Mantl Nico,deGER,1.0,Arouca,24,2000,29.0,,0,,,,,,,,,,,1,,,,Matches
Manú,aoANG,4.0,Estrela,18,2005,0.5,,1,,,,,,,,,,,0,,,,Matches
Manu Manuel,ptPOR,3.0,Vitória Guimarães,23,2001,7.6,,16,,,,,,,,,,,11,,,,Matches
Manu Manuel,ptPOR,3.0,Benfica,23,2001,1.5,,4,,,,,,,,,,,7,,,,Matches
Maracás,brBRA,2.0,Moreirense,30,1994,26.6,,20,,,,,,,,,,,27,,,,Matches
Marcano Iván,esESP,2.0,Porto,37,1987,10.5,,7,,,,,,,,,,,13,,,,Matches
Marín Adrián,esESP,2.0,Braga,27,1997,7.9,,6,,,,,,,,,,,16,,,,Matches
Mário João,ptPOR,3.0,Benfica,31,1993,1.7,,2,,,,,,,,,,,0,,,,Matches
Mário Lopes João,ptPOR,2.4,Porto,24,2000,19.6,,20,,,,,,,,,,,9,,,,Matches
Marozaŭ Uładzisłaŭ,byBLR,4.0,Arouca,23,2000,3.1,,2,,,,,,,,,,,1,,,,Matches
Marqués Alejandro,veVEN,4.0,Estoril,23,2000,18.8,,5,,,,,,,,,,,8,,,,Matches
Marques Alex,ptPOR,2.0,Boavista,18,2005,1.1,,1,,,,,,,,,,,1,,,,Matches
Marques João,ptPOR,4.0,Braga,22,2002,0.4,,1,,,,,,,,,,,0,,,,Matches
Marques João,ptPOR,3.0,Gil Vicente FC,22,2002,6.5,,12,,,,,,,,,,,3,,,,Matches
Martínez Gabri,esESP,3.0,Braga,21,2003,17.1,,33,,,,,,,,,,,7,,,,Matches
Martínez Toni,esESP,4.0,Porto,27,1997,0.0,,0,,,,,,,,,,,0,,,,Matches
Martins Bernardo,ptPOR,3.4,Moreirense,26,1997,18.2,,24,,,,,,,,,,,12,,,,Matches
Matheus,brBRA,1.0,Braga,32,1992,17.0,,1,,,,,,,,,,,0,,,,Matches
Matheusinho,brBRA,3.0,Santa Clara,26,1998,1.3,,1,,,,,,,,,,,2,,,,Matches
Matias Marco,ptPOR,3.5,Farense,35,1989,14.0,,10,,,,,,,,,,,11,,,,Matches
Mboula Jordi,esESP,3.4,Gil Vicente FC,25,1999,12.8,,8,,,,,,,,,,,6,,,,Matches
Medina Tobías,arARG,3.0,Rio Ave,20,2004,0.6,,0,,,,,,,,,,,0,,,,Matches
Meireles Couto Mauro,ptPOR,4.0,Sporting CP,18,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Meixedo Francisco,ptPOR,1.0,Estrela,23,2001,0.5,,0,,,,,,,,,,,0,,,,Matches
Mena Palacios Yair,coCOL,4.0,AVS Futebol,24,2000,1.0,,2,,,,,,,,,,,1,,,,Matches
Mendes João,ptPOR,3.0,Vitória Guimarães,29,1994,17.1,,20,,,,,,,,,,,4,,,,Matches
Mendes João,ptPOR,2.0,Vitória Guimarães,24,2000,30.8,,37,,,,,,,,,,,20,,,,Matches
Mendes Joe,seSWE,2.0,Braga,21,2002,2.0,,1,,,,,,,,,,,1,,,,Matches
Mendonça Gustavo,ptPOR,3.0,AVS Futebol,21,2003,7.5,,14,,,,,,,,,,,8,,,,Matches
Menino Miguel,ptPOR,3.0,Farense,21,2003,20.3,,23,,,,,,,,,,,20,,,,Matches
Mercado John,ecECU,3.4,AVS Futebol,22,2002,26.0,,25,,,,,,,,,,,16,,,,Matches
Merghem Mehdi,dzALG,3.4,Farense,27,1997,5.1,,12,,,,,,,,,,,3,,,,Matches
Messi Bruno,ptPOR,3.0,Santa Clara,27,1996,1.3,,2,,,,,,,,,,,0,,,,Matches
Michel,brBRA,2.0,Moreirense,21,2003,2.8,,2,,,,,,,,,,,3,,,,Matches
Michel Dieu-Merci,caCAN,4.0,Vitória Guimarães,20,2004,4.1,,0,,,,,,,,,,,0,,,,Matches
Mihaj Enea,alALB,2.0,Famalicão,26,1998,28.1,,20,,,,,,,,,,,41,,,,Matches
Mika,ptPOR,1.0,Moreirense,33,1991,0.0,,0,,,,,,,,,,,0,,,,Matches
Millán Álex,esESP,3.5,Farense,24,1999,4.5,,0,,,,,,,,,,,1,,,,Matches
Mina Juan,coCOL,2.0,Estrela,20,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
Miszta Cezary,plPOL,1.0,Rio Ave,22,2001,25.8,,0,,,,,,,,,,,0,,,,Matches
Mohamed Iyad,kmCOM,3.0,Casa Pia,23,2001,5.4,,4,,,,,,,,,,,3,,,,Matches
Monteiro Isaac,ptPOR,2.0,Casa Pia,20,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Mora Rodrigo,ptPOR,3.4,Porto,17,2007,15.2,,14,,,,,,,,,,,8,,,,Matches
Morato,brBRA,2.0,Benfica,23,2001,1.0,,2,,,,,,,,,,,3,,,,Matches
Moreira Afonso,ptPOR,4.0,Sporting CP,19,2005,0.0,,1,,,,,,,,,,,0,,,,Matches
Moreira Paulo,ptPOR,3.0,Estrela,24,2000,14.4,,27,,,,,,,,,,,13,,,,Matches
Moreno Marco,esESP,2.0,Farense,23,2001,22.7,,12,,,,,,,,,,,30,,,,Matches
Morer Dani,esESP,2.0,Moreirense,26,1998,0.1,,0,,,,,,,,,,,0,,,,Matches
Morita Hidemasa,jpJPN,3.0,Sporting CP,29,1995,14.4,,23,,,,,,,,,,,13,,,,Matches
Moura,ptPOR,2.0,Famalicão,24,1999,4.0,,7,,,,,,,,,,,1,,,,Matches
Moura,ptPOR,2.4,Porto,24,1999,24.6,,24,,,,,,,,,,,22,,,,Matches
Moutinho João,ptPOR,3.0,Braga,37,1986,18.5,,24,,,,,,,,,,,23,,,,Matches
MT,brBRA,2.3,Santa Clara,23,2001,31.0,,33,,,,,,,,,,,40,,,,Matches
Mutombo Jonathan,frFRA,2.0,Gil Vicente FC,21,2002,8.5,,22,,,,,,,,,,,8,,,,Matches
Namora Manuel,ptPOR,3.4,Boavista,26,1998,3.4,,2,,,,,,,,,,,4,,,,Matches
Nandín Dylan,uyURU,4.0,Arouca,22,2002,7.3,,7,,,,,,,,,,,1,,,,Matches
Nani,ptPOR,3.4,Estrela,37,1986,5.2,,1,,,,,,,,,,,3,,,,Matches
Navarro Fran,esESP,4.0,Porto,26,1998,1.0,,1,,,,,,,,,,,0,,,,Matches
Navarro Fran,esESP,4.0,Braga,26,1998,7.4,,2,,,,,,,,,,,1,,,,Matches
Neiva Afonso Christian,ptPOR,2.3,AVS Futebol,29,1994,18.0,,25,,,,,,,,,,,18,,,,Matches
Nenê,brBRA,4.0,AVS Futebol,41,1983,9.6,,3,,,,,,,,,,,0,,,,Matches
Neto,brBRA,3.0,Farense,32,1991,19.6,,29,,,,,,,,,,,33,,,,Matches
Neto Martim,ptPOR,3.0,Rio Ave,21,2003,15.2,,15,,,,,,,,,,,8,,,,Matches
Nhaga Renato,gwGNB,3.0,Casa Pia,17,2007,1.1,,1,,,,,,,,,,,0,,,,Matches
Niakaté Sikou,mlMLI,2.0,Braga,25,1999,21.8,,11,,,,,,,,,,,34,,,,Matches
Njie Yusupha,gmGAM,3.5,Farense,30,1994,7.0,,1,,,,,,,,,,,3,,,,Matches
Nóbrega Miguel,ptPOR,2.0,Rio Ave,24,2000,1.0,,2,,,,,,,,,,,0,,,,Matches
Noro Jonatás,ptPOR,2.0,Braga,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Novais João,ptPOR,3.0,Rio Ave,31,1993,15.6,,9,,,,,,,,,,,11,,,,Matches
Ntoi Andreas,grGRE,2.0,Rio Ave,21,2003,15.2,,17,,,,,,,,,,,16,,,,Matches
Obeng Samuel,ghGHA,4.0,Casa Pia,27,1997,4.1,,1,,,,,,,,,,,0,,,,Matches
Ochoa Guillermo,mxMEX,1.0,AVS Futebol,39,1985,23.0,,1,,,,,,,,,,,0,,,,Matches
Ofori Lawrence,ghGHA,3.0,Moreirense,26,1998,19.8,,17,,,,,,,,,,,22,,,,Matches
Oliveira Leonardo,ptPOR,4.0,Famalicão,19,2005,0.3,,0,,,,,,,,,,,0,,,,Matches
Oliveira Nélson,ptPOR,4.0,Vitória Guimarães,32,1991,19.7,,1,,,,,,,,,,,2,,,,Matches
Oliveira Paulo,ptPOR,2.0,Braga,32,1992,19.0,,13,,,,,,,,,,,26,,,,Matches
Oliveira Talys,brBRA,2.0,Farense,25,1999,2.8,,3,,,,,,,,,,,3,,,,Matches
Omorodion Samu,esESP,4.0,Porto,20,2004,25.1,,2,,,,,,,,,,,6,,,,Matches
Onyemaechi Bruno,ngNGA,2.3,Boavista,25,1999,17.4,,17,,,,,,,,,,,19,,,,Matches
Orellana Jandro,esESP,3.0,Estoril,23,2000,11.3,,10,,,,,,,,,,,12,,,,Matches
Osundina Korede,usUSA,4.0,Casa Pia,20,2004,1.9,,1,,,,,,,,,,,0,,,,Matches
Otamendi Nicolás,arARG,2.0,Benfica,36,1988,30.1,,33,,,,,,,,,,,60,,,,Matches
Ouazzani Amine,maMAR,4.0,Braga,23,2001,17.8,,8,,,,,,,,,,,5,,,,Matches
Oudrhiri Amine,maMAR,3.0,Estrela,31,1992,8.0,,7,,,,,,,,,,,9,,,,Matches
Oudrhiri Amine,maMAR,3.0,Rio Ave,31,1992,7.2,,7,,,,,,,,,,,15,,,,Matches
Pablo,brBRA,4.0,Gil Vicente FC,20,2004,8.9,,11,,,,,,,,,,,6,,,,Matches
Pantalon Renato,hrCRO,2.0,Estrela,26,1997,7.8,,8,,,,,,,,,,,6,,,,Matches
Pantalon Renato,hrCRO,2.0,Rio Ave,26,1997,7.7,,7,,,,,,,,,,,12,,,,Matches
Panzo Jonathan,engENG,2.0,Rio Ave,23,2000,14.4,,13,,,,,,,,,,,17,,,,Matches
Parente Tiago,ptPOR,2.0,Estoril,20,2004,0.2,,1,,,,,,,,,,,0,,,,Matches
Pastor David,brBRA,2.3,Farense,24,2000,28.9,,40,,,,,,,,,,,50,,,,Matches
Patrão Afonso,ptPOR,4.0,Braga,17,2007,2.7,,0,,,,,,,,,,,0,,,,Matches
Patrick,brBRA,2.0,Rio Ave,27,1997,11.1,,11,,,,,,,,,,,14,,,,Matches
Pavlidis Vangelis,grGRE,4.0,Benfica,25,1998,25.1,,12,,,,,,,,,,,5,,,,Matches
Pedro Figueiredo Zé,ptPOR,2.0,Porto,27,1997,16.6,,17,,,,,,,,,,,23,,,,Matches
Pedro João,brBRA,2.0,Rio Ave,21,2003,3.0,,6,,,,,,,,,,,0,,,,Matches
Penha Daniel,brBRA,3.0,Nacional,25,1998,16.5,,20,,,,,,,,,,,9,,,,Matches
Pepê,brBRA,3.4,Porto,27,1997,22.1,,15,,,,,,,,,,,11,,,,Matches
Pereira Diogo,ptPOR,3.0,Gil Vicente FC,21,2003,0.8,,0,,,,,,,,,,,1,,,,Matches
Pereira Francisco,ptPOR,3.0,Estoril,22,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Pereira Henrique,ptPOR,3.5,Casa Pia,22,2002,8.4,,5,,,,,,,,,,,5,,,,Matches
Pereira Matheus,brBRA,2.4,Santa Clara,23,2000,19.1,,21,,,,,,,,,,,13,,,,Matches
Pérez Cardona Sebastián,coCOL,3.0,Boavista,31,1993,22.5,,33,,,,,,,,,,,35,,,,Matches
Pérez Nehuén,arARG,2.0,Porto,24,2000,23.0,,16,,,,,,,,,,,24,,,,Matches
Pérez Tomás,arARG,2.0,Porto,18,2005,1.7,,1,,,,,,,,,,,4,,,,Matches
Petrasso Francisco,arARG,2.0,Rio Ave,22,2002,4.6,,3,,,,,,,,,,,3,,,,Matches
Petterson,brBRA,4.0,Estrela,20,2004,0.8,,2,,,,,,,,,,,1,,,,Matches
Piazon Lucas,brBRA,3.4,AVS Futebol,30,1994,26.4,,36,,,,,,,,,,,19,,,,Matches
Pina Wagner,cvCPV,2.4,Estoril,21,2002,26.3,,50,,,,,,,,,,,32,,,,Matches
Pinheiro Rodrigo,ptPOR,2.0,Famalicão,21,2002,22.2,,32,,,,,,,,,,,25,,,,Matches
Pinho Rodrigo,brBRA,4.0,Estrela,33,1991,18.5,,8,,,,,,,,,,,7,,,,Matches
Pinto Alexandre,ptPOR,2.0,Arouca,26,1998,9.1,,15,,,,,,,,,,,12,,,,Matches
Pinto Dinis,ptPOR,2.0,Moreirense,23,2000,24.1,,37,,,,,,,,,,,24,,,,Matches
Pinto Jaime,ptPOR,3.0,Farense,26,1997,2.6,,3,,,,,,,,,,,1,,,,Matches
Pinto João,ptPOR,4.0,Gil Vicente FC,21,2002,0.0,,0,,,,,,,,,,,0,,,,Matches
Pohlmann Ole,deGER,3.4,Rio Ave,23,2001,17.7,,14,,,,,,,,,,,4,,,,Matches
Ponck Carlos,cvCPV,2.0,Moreirense,29,1995,5.4,,7,,,,,,,,,,,6,,,,Matches
Popović Boris,rsSRB,2.0,Arouca,24,2000,10.0,,6,,,,,,,,,,,13,,,,Matches
Poveda Darío,esESP,4.0,Farense,27,1997,11.0,,1,,,,,,,,,,,4,,,,Matches
Prestianni Gianluca,arARG,3.0,Benfica,18,2006,3.2,,2,,,,,,,,,,,0,,,,Matches
Prioste Diogo,ptPOR,3.0,Benfica,20,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Puche García Miguel,esESP,3.0,Arouca,23,2001,5.8,,5,,,,,,,,,,,13,,,,Matches
Quaresma,brBRA,2.0,Arouca,27,1996,0.9,,1,,,,,,,,,,,2,,,,Matches
Quaresma Eduardo,ptPOR,2.0,Sporting CP,22,2002,15.5,,25,,,,,,,,,,,11,,,,Matches
Quenda Geovany,ptPOR,3.0,Sporting CP,17,2007,25.0,,14,,,,,,,,,,,13,,,,Matches
Račić Uroš,rsSRB,3.0,Braga,26,1998,8.0,,14,,,,,,,,,,,8,,,,Matches
Rafinha,ptPOR,3.0,Farense,18,2006,0.0,,0,,,,,,,,,,,0,,,,Matches
Ramírez Jesús,veVEN,4.0,Vitória Guimarães,26,1998,8.1,,3,,,,,,,,,,,0,,,,Matches
Ramos Cláudio,ptPOR,1.0,Porto,32,1991,2.0,,0,,,,,,,,,,,0,,,,Matches
Ramos Guilherme,ptPOR,2.0,Santa Clara,26,1997,3.7,,0,,,,,,,,,,,2,,,,Matches
Realpe Leonardo,ecECU,2.0,Famalicão,23,2001,5.0,,6,,,,,,,,,,,6,,,,Matches
Rêgo João,ptPOR,3.0,Benfica,19,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Reis Ferreira Francisco,ptPOR,2.0,Estrela,27,1997,15.7,,29,,,,,,,,,,,27,,,,Matches
Reis Matheus,brBRA,2.3,Sporting CP,29,1995,14.7,,10,,,,,,,,,,,9,,,,Matches
Reis Tiago,brBRA,4.0,Nacional,24,1999,2.6,,0,,,,,,,,,,,0,,,,Matches
Reisinho Miguel,ptPOR,3.4,Boavista,25,1999,24.1,,25,,,,,,,,,,,31,,,,Matches
Relvas Filipe,ptPOR,2.0,Vitória Guimarães,24,1999,9.4,,10,,,,,,,,,,,15,,,,Matches
Ribeiro Marco,ptPOR,3.4,Boavista,19,2005,3.8,,6,,,,,,,,,,,1,,,,Matches
Ribeiro Rodrigo,ptPOR,4.0,Sporting CP,19,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Ribeiro Rodrigo,ptPOR,4.0,AVS Futebol,19,2005,11.0,,2,,,,,,,,,,,5,,,,Matches
Ribeiro Tomás,ptPOR,2.0,Vitória Guimarães,25,1999,3.5,,5,,,,,,,,,,,5,,,,Matches
Ribeiro Tomás,ptPOR,2.0,Farense,25,1999,7.2,,10,,,,,,,,,,,3,,,,Matches
Ribeiro Yuri,ptPOR,2.4,Braga,27,1997,5.1,,2,,,,,,,,,,,1,,,,Matches
Ricardinho,ptPOR,3.5,Santa Clara,25,1998,13.8,,12,,,,,,,,,,,11,,,,Matches
Riccieli,brBRA,2.0,Famalicão,25,1998,6.5,,3,,,,,,,,,,,6,,,,Matches
Richards Omar,engENG,2.3,Rio Ave,26,1998,22.1,,42,,,,,,,,,,,18,,,,Matches
Rivaldo,,2.0,Farense,23,2000,5.0,,10,,,,,,,,,,,7,,,,Matches
Rivas Óscar,esESP,2.0,Vitória Guimarães,24,2000,8.9,,6,,,,,,,,,,,13,,,,Matches
Roberto Pablo,brBRA,3.4,Casa Pia,24,1999,12.4,,11,,,,,,,,,,,10,,,,Matches
Robles Joel,esESP,1.0,Estoril,34,1990,29.0,,0,,,,,,,,,,,0,,,,Matches
Rocha Matí­as,uyURU,2.0,Arouca,23,2001,3.3,,3,,,,,,,,,,,2,,,,Matches
Rochinha,ptPOR,3.0,Famalicão,29,1995,10.0,,9,,,,,,,,,,,5,,,,Matches
Rodrigues Afonso,ptPOR,4.0,Famalicão,21,2002,0.1,,0,,,,,,,,,,,1,,,,Matches
Rodrigues Diego,ptPOR,3.0,Braga,19,2005,1.8,,3,,,,,,,,,,,1,,,,Matches
Rodrigues Gerson,luLUX,4.0,AVS Futebol,29,1995,2.1,,0,,,,,,,,,,,0,,,,Matches
Rodrigues Ivo,ptPOR,3.4,Arouca,29,1995,7.1,,12,,,,,,,,,,,6,,,,Matches
Rodrigues Ivo,ptPOR,3.0,Moreirense,29,1995,8.4,,9,,,,,,,,,,,9,,,,Matches
Rodrigues Luís Carlos Rocha,ptPOR,2.0,Santa Clara,37,1986,28.6,,19,,,,,,,,,,,19,,,,Matches
Rodrigues Rafael,ptPOR,2.3,AVS Futebol,22,2002,11.5,,18,,,,,,,,,,,22,,,,Matches
Rodrigues Rodrigo,ptPOR,3.0,Gil Vicente FC,16,2007,0.1,,0,,,,,,,,,,,0,,,,Matches
Rodríguez Ignacio,uyURU,2.0,AVS Futebol,20,2003,13.2,,15,,,,,,,,,,,19,,,,Matches
Rollheiser Benjamín,arARG,3.0,Benfica,24,2000,1.5,,3,,,,,,,,,,,0,,,,Matches
Roux Baptiste,frFRA,2.0,AVS Futebol,24,1999,20.7,,19,,,,,,,,,,,29,,,,Matches
Ruiz Alan,arARG,3.4,Estrela,30,1993,16.3,,18,,,,,,,,,,,2,,,,Matches
sá Gustavo,ptPOR,3.0,Famalicão,19,2004,28.0,,28,,,,,,,,,,,12,,,,Matches
Sá Josué,ptPOR,2.0,Gil Vicente FC,32,1992,14.3,,12,,,,,,,,,,,6,,,,Matches
Safira,brBRA,4.0,Santa Clara,29,1995,11.0,,2,,,,,,,,,,,3,,,,Matches
Sala,esESP,4.0,Estoril,21,2003,1.9,,2,,,,,,,,,,,1,,,,Matches
Samu,ptPOR,3.0,Vitória Guimarães,28,1996,19.4,,28,,,,,,,,,,,2,,,,Matches
Sanches Renato,ptPOR,3.0,Benfica,26,1997,2.2,,2,,,,,,,,,,,1,,,,Matches
Santana Caio,brBRA,4.0,Estrela,20,2004,2.0,,7,,,,,,,,,,,0,,,,Matches
Santos Aderlan,brBRA,2.0,AVS Futebol,35,1989,6.6,,7,,,,,,,,,,,5,,,,Matches
Santos Aderlan,brBRA,2.0,Rio Ave,35,1989,17.6,,19,,,,,,,,,,,24,,,,Matches
Santos Bruno,ptPOR,4.0,Farense,21,2003,0.6,,0,,,,,,,,,,,1,,,,Matches
Santos Gabriel,brBRA,4.0,Nacional,25,1999,1.0,,1,,,,,,,,,,,0,,,,Matches
Santos Hevertton,brBRA,2.0,Vitória Guimarães,23,2001,2.9,,5,,,,,,,,,,,1,,,,Matches
Santos Leandro,ptPOR,3.0,Benfica,18,2005,2.9,,4,,,,,,,,,,,0,,,,Matches
Santos Léo,brBRA,2.0,Nacional,25,1998,8.6,,6,,,,,,,,,,,10,,,,Matches
Santos Nuno,ptPOR,3.0,Sporting CP,29,1995,3.9,,0,,,,,,,,,,,4,,,,Matches
Santos Nuno,ptPOR,3.4,Vitória Guimarães,25,1999,21.2,,16,,,,,,,,,,,17,,,,Matches
