player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Asta Simon,deGER,2.4,Greuther Fürth,20,2001,8.7,1,0,0,13,9,2,15,7,7,,,1,Matches
Awoniyi Taiwo,ngNGA,4.0,Union Berlin,23,1997,24.2,1,0,0,25,23,21,10,1,7,,,1,Matches
Azmoun Sardar,irIRN,3.4,Leverkusen,26,1995,4.0,0,0,0,8,4,0,2,0,1,,,0,Matches
Bakker Mitchel,nlNED,2.3,Leverkusen,21,2000,20.2,6,0,0,15,18,0,39,24,21,,,0,Matches
Baku Ridle,deGER,2.4,Wolfsburg,23,1998,27.2,4,0,0,28,37,10,72,24,39,,,0,Matches
Barkok Aymen,maMAR,3.0,Eintracht Frankfurt,23,1998,1.8,0,0,0,4,1,0,2,5,3,,,0,Matches
Barreiro Martins Leandro,luLUX,3.0,Mainz 05,21,2000,19.9,3,0,0,42,27,0,8,34,33,,,0,Matches
Barrett Laursen Jacob,dkDEN,2.3,Arminia,26,1994,18.1,1,0,0,12,6,1,54,29,12,,,1,Matches
Barry Abdourahmane,gnGUI,2.0,Greuther Fürth,21,2000,2.3,2,0,0,9,3,0,7,4,5,,,0,Matches
Bauer Maximilian,deGER,2.0,Greuther Fürth,21,2000,18.8,5,0,0,26,10,1,1,32,16,,,1,Matches
Baumann Oliver,deGER,1.0,Hoffenheim,31,1990,33.0,1,0,0,0,3,0,0,0,0,,,0,Matches
Baumgartl Timo,deGER,2.0,Union Berlin,25,1996,24.1,5,0,0,24,13,0,10,38,29,,,2,Matches
Baumgartlinger Julian,atAUT,3.0,Leverkusen,33,1988,1.0,1,0,0,2,0,0,1,2,1,,,0,Matches
Baumgartner Christoph,atAUT,3.0,Hoffenheim,21,1999,21.0,5,0,0,35,32,1,35,8,16,,,0,Matches
Bazee Noah Joel Sarenren,ngNGA,3.0,Augsburg,24,1996,2.7,1,0,0,6,3,0,10,1,2,,,0,Matches
Bebou Ihlas,tgTOG,3.5,Hoffenheim,27,1994,23.2,0,0,0,26,21,11,49,12,15,,,0,Matches
Becker Sheraldo,srSUR,3.5,Union Berlin,26,1995,19.5,4,0,0,26,25,9,125,2,6,,,0,Matches
Behrens Kevin,deGER,4.0,Union Berlin,30,1991,5.5,1,0,0,15,5,1,2,3,2,,,0,Matches
Belfodil Ishak,dzALG,4.0,Hertha BSC,29,1992,18.2,1,0,0,19,11,26,12,5,6,,,0,Matches
Bell Stefan,deGER,2.0,Mainz 05,29,1991,31.8,9,0,0,52,7,6,16,41,23,,,1,Matches
Bella Kotchap Armel,deGER,2.0,Bochum,19,2001,19.6,5,0,0,26,27,3,2,41,18,,,2,Matches
Bellarabi Karim,deGER,3.0,Leverkusen,31,1990,7.6,2,0,0,20,7,1,25,8,5,,,0,Matches
Bellingham Jude,engENG,3.0,Dortmund,18,2003,31.0,9,0,0,39,91,5,14,37,34,,,0,Matches
Bello George,usUSA,2.0,Arminia,19,2002,4.8,0,0,0,4,6,1,11,7,7,,,1,Matches
Bénes László,skSVK,3.0,Gladbach,23,1997,2.7,0,0,0,2,9,0,15,2,3,,,0,Matches
Bennetts Keanan,engENG,3.0,Gladbach,22,1999,0.6,1,0,0,2,0,0,2,0,0,,,0,Matches
Bensebaini Ramy,dzALG,2.3,Gladbach,26,1995,22.4,6,0,0,34,42,4,15,39,29,,,0,Matches
Beyer Jordan,deGER,2.0,Gladbach,21,2000,15.4,5,0,0,16,21,0,8,15,28,,,0,Matches
Białek Bartosz,plPOL,4.0,Wolfsburg,19,2001,2.0,1,0,0,6,2,0,0,0,0,,,0,Matches
Bičakčić Ermin,baBIH,2.0,Hoffenheim,31,1990,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Bischof Tom,deGER,3.0,Hoffenheim,16,2005,0.2,0,0,0,1,0,0,1,0,0,,,0,Matches
Blum Danny,deGER,4.0,Bochum,30,1991,3.8,0,0,0,3,3,0,31,2,1,,,0,Matches
Boateng Kevin-Prince,ghGHA,3.4,Hertha BSC,34,1987,7.7,8,0,0,21,21,1,5,5,5,,,0,Matches
Bockhorn Herbert,ugUGA,2.3,Bochum,26,1995,9.4,1,0,0,7,21,0,27,14,14,,,0,Matches
Boëtius Jean-Paul,srSUR,3.0,Mainz 05,27,1994,20.0,3,0,0,20,40,1,50,30,23,,,0,Matches
Bonga Tarsis,deGER,3.5,Bochum,24,1997,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Bonnah Solomon,nlNED,3.0,RB Leipzig,17,2003,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Bornauw Sebastiaan,beBEL,2.0,Wolfsburg,22,1999,22.3,4,0,0,22,5,2,0,42,20,,,0,Matches
Borré Rafael,coCOL,4.0,Eintracht Frankfurt,25,1995,26.4,5,0,0,39,26,17,16,5,21,,,0,Matches
Boyata Dedryck,beBEL,2.0,Hertha BSC,30,1990,21.1,1,1,0,11,6,3,1,18,13,,,0,Matches
Brandt Julian,deGER,3.0,Dortmund,25,1996,23.1,3,0,0,12,17,2,127,25,20,,,0,Matches
Bravo Iker,esESP,4.0,Leverkusen,16,2005,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Bredlow Fabian,deGER,1.0,Stuttgart,26,1995,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Brekalo Josip,hrCRO,3.5,Wolfsburg,23,1998,0.2,0,0,0,0,0,0,2,0,0,,,0,Matches
Brobbey Brian,nlNED,4.0,RB Leipzig,19,2002,1.5,0,0,0,3,2,0,0,0,0,,,0,Matches
Brooks John,usUSA,2.0,Wolfsburg,28,1993,29.1,2,0,0,9,16,1,4,43,27,,,0,Matches
Brosinski Daniel,deGER,3.0,Mainz 05,33,1988,4.3,0,0,0,1,3,0,23,3,1,,,0,Matches
Brunner Cédric,chSUI,2.0,Arminia,27,1994,24.3,6,0,0,35,24,0,70,46,33,,,0,Matches
Bruun Larsen Jacob,dkDEN,3.4,Hoffenheim,22,1998,9.0,1,0,0,6,3,6,10,4,2,,,0,Matches
Burchert Sascha,deGER,1.0,Greuther Fürth,31,1989,14.0,0,0,0,0,2,0,0,0,1,,,0,Matches
Burgzorg Delano,srSUR,3.5,Mainz 05,22,1998,0.3,0,0,0,1,0,1,0,0,1,,,0,Matches
Burkardt Jonathan,deGER,3.5,Mainz 05,21,2000,29.0,0,0,0,23,42,10,36,8,8,,,0,Matches
Bürki Roman,chSUI,1.0,Dortmund,30,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Caligiuri Daniel,itITA,3.0,Augsburg,33,1988,22.3,4,0,0,32,43,0,108,17,28,,,0,Matches
Can Emre,deGER,2.3,Dortmund,27,1994,18.8,5,0,0,32,21,1,8,36,22,,,0,Matches
Casteels Koen,beBEL,1.0,Wolfsburg,29,1992,28.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Castro Gonzalo,deGER,3.4,Arminia,34,1987,4.8,0,0,0,6,4,2,21,3,4,,,0,Matches
Chabot Julian,deGER,2.0,Köln,23,1998,2.3,1,0,0,5,7,0,0,4,5,,,0,Matches
Chandler Timothy,usUSA,3.0,Eintracht Frankfurt,31,1990,13.5,4,0,0,17,7,4,29,20,12,,,0,Matches
Che Justin,usUSA,2.0,Hoffenheim,17,2003,0.5,0,0,0,0,0,0,2,1,0,,,0,Matches
Christiansen Max,deGER,3.0,Greuther Fürth,24,1996,22.8,5,0,0,20,19,1,3,67,25,,,0,Matches
Coman Kingsley,frFRA,3.4,Bayern Munich,25,1996,15.1,1,1,0,9,22,5,81,8,8,,,0,Matches
Copado Lucas,deGER,4.0,Bayern Munich,17,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Córdova Sergio,veVEN,4.0,Augsburg,23,1997,3.6,2,0,0,5,11,5,3,0,3,,,0,Matches
Costa Danny,deGER,2.4,Eintracht Frankfurt,28,1993,8.1,2,0,0,8,2,0,22,11,2,,,0,Matches
Coulibaly Tanguy,frFRA,3.4,Stuttgart,20,2001,12.0,8,0,0,24,14,6,14,3,14,,,0,Matches
Cuisance Mickaël,frFRA,3.0,Bayern Munich,21,1999,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Cunha Matheus,brBRA,4.0,Hertha BSC,22,1999,0.7,0,0,0,1,3,0,0,0,0,,,0,Matches
Czichos Rafael,deGER,2.3,Köln,31,1990,15.6,4,0,0,16,11,0,3,19,20,,,1,Matches
Czyborra Lennart-Marten,deGER,2.0,Arminia,22,1999,1.5,1,0,0,5,0,0,5,3,0,,,0,Matches
Dabbur Moanes,ilISR,3.5,Hoffenheim,29,1992,14.6,5,0,0,29,19,2,5,5,11,,,0,Matches
Dahmen Finn,deGER,1.0,Mainz 05,23,1998,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dahoud Mahmoud,deGER,2.4,Dortmund,25,1996,18.4,7,1,1,23,13,0,29,14,23,,,0,Matches
Dárdai Márton,huHUN,2.0,Hertha BSC,19,2002,8.4,2,0,0,10,6,0,9,19,5,,,0,Matches
Darida Vladimír,czCZE,3.0,Hertha BSC,30,1990,19.8,6,0,0,21,33,3,66,22,18,,,0,Matches
Davies Alphonso,caCAN,2.3,Bayern Munich,20,2000,19.3,3,0,0,15,27,3,44,21,16,,,0,Matches
Decarli Saulo,chSUI,2.0,Bochum,29,1992,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Delaney Thomas,dkDEN,3.0,Dortmund,29,1991,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Demirbay Kerem,deGER,3.0,Leverkusen,28,1993,22.8,10,0,0,34,29,3,153,32,31,,,0,Matches
Demirović Ermedin,baBIH,4.0,Freiburg,23,1998,9.7,4,0,0,27,6,12,6,1,6,,,0,Matches
der Hoorn Mike,nlNED,2.0,Arminia,28,1992,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
Diaby Moussa,frFRA,3.0,Leverkusen,22,1999,30.7,10,1,1,38,25,17,85,8,11,,,0,Matches
Didavi Daniel,deGER,3.4,Stuttgart,31,1990,3.1,1,0,0,3,7,2,9,1,2,,,0,Matches
Dilrosun Javairô,nlNED,3.0,Hertha BSC,23,1998,1.5,0,0,0,3,2,0,1,0,1,,,0,Matches
Dongjun Lee,krKOR,4.0,Hertha BSC,24,1997,1.3,0,0,0,3,3,1,2,2,1,,,0,Matches
Dorsch Niklas,deGER,3.0,Augsburg,23,1998,25.8,8,0,0,53,48,0,20,35,51,,,0,Matches
Duda Ondrej,skSVK,3.0,Köln,26,1994,17.9,5,0,0,41,34,0,28,18,15,,,0,Matches
Dudziak Jeremy,tnTUN,3.4,Greuther Fürth,25,1995,12.6,1,0,0,11,24,3,35,11,7,,,0,Matches
Durm Erik,deGER,2.3,Eintracht Frankfurt,29,1992,5.3,1,0,0,2,7,0,13,8,9,,,0,Matches
Eggestein Maximilian,deGER,3.0,Freiburg,24,1996,24.4,2,0,0,32,26,1,13,31,28,,,0,Matches
Egloff Lilian,deGER,3.0,Stuttgart,18,2002,0.3,0,0,0,2,0,0,0,0,1,,,0,Matches
Ehizibue Kingsley,nlNED,2.0,Köln,26,1995,7.6,2,0,0,15,16,0,17,9,19,,,0,Matches
Eitschberger Julian,deGER,2.0,Hertha BSC,17,2004,0.5,0,0,0,0,2,0,0,2,0,,,0,Matches
Ekkelenkamp Jurgen,nlNED,3.0,Hertha BSC,21,2000,8.0,1,0,0,12,5,0,3,5,2,,,0,Matches
Elvedi Nico,chSUI,2.0,Gladbach,24,1996,27.0,3,1,0,21,21,0,1,37,24,,,0,Matches
Embolo Breel,chSUI,3.5,Gladbach,24,1997,24.1,3,0,0,40,72,20,3,7,11,,,0,Matches
Endo Keita,jpJPN,3.5,Union Berlin,23,1997,0.6,0,0,0,0,2,1,3,0,1,,,0,Matches
Endo Wataru,jpJPN,3.0,Stuttgart,28,1993,32.2,4,0,0,30,61,1,7,30,39,,,0,Matches
Esser Michael,deGER,1.0,Bochum,33,1987,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Faghir Wahid,dkDEN,4.0,Stuttgart,18,2003,1.4,0,0,0,0,3,2,0,0,0,,,0,Matches
Faruk Beyaz Ömer,trTUR,3.0,Stuttgart,17,2003,0.8,0,0,0,0,0,0,1,1,3,,,0,Matches
Fein Adrian,deGER,3.0,Greuther Fürth,22,1999,0.4,0,0,0,1,0,0,0,2,0,,,0,Matches
Felix Uduokhai Ohis,deGER,2.0,Augsburg,23,1997,8.7,1,0,0,6,7,0,4,9,6,,,0,Matches
Fernandes Edimilson,chSUI,3.0,Arminia,25,1996,3.1,0,0,0,3,1,0,14,2,0,,,0,Matches
Finnbogason Alfreð,isISL,3.5,Augsburg,32,1989,3.2,0,0,0,3,1,1,1,2,2,,,0,Matches
Flekken Mark,nlNED,1.0,Freiburg,28,1993,32.0,0,0,0,0,1,0,0,2,0,,,0,Matches
Forsberg Emil,seSWE,3.0,RB Leipzig,29,1991,19.0,2,0,0,11,22,4,37,2,14,,,0,Matches
Förster Philipp,deGER,3.4,Stuttgart,26,1995,10.7,4,0,0,15,9,2,8,5,13,,,0,Matches
Fosu-Mensah Timothy,nlNED,2.0,Leverkusen,23,1998,1.6,0,0,0,1,0,0,4,2,3,,,0,Matches
Framberger Raphael,deGER,2.3,Augsburg,25,1995,9.4,3,0,0,17,8,0,36,10,19,,,0,Matches
Friedrich Marvin,deGER,2.0,Gladbach,25,1995,6.7,1,0,0,4,2,1,0,7,9,,,0,Matches
Friedrich Marvin,deGER,2.0,Union Berlin,25,1995,13.0,4,1,1,12,2,0,5,24,6,,,1,Matches
Frimpong Jeremie,nlNED,2.0,Leverkusen,20,2000,22.8,6,0,0,17,45,1,59,20,16,,,1,Matches
Früchtl Christian,deGER,1.0,Bayern Munich,21,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Führich Chris,deGER,3.4,Stuttgart,23,1998,19.0,3,0,0,9,19,2,61,6,16,,,0,Matches
Funk Marius,deGER,1.0,Greuther Fürth,25,1996,8.0,0,0,0,1,1,0,0,0,0,,,0,Matches
Fürstner Stephan,deGER,3.0,Mainz 05,33,1987,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gaćinović Mijat,rsSRB,3.0,Hoffenheim,26,1995,1.2,1,0,0,4,1,0,0,1,3,,,0,Matches
Gamboa Cristian,crCRC,2.0,Bochum,31,1989,19.1,6,0,0,21,12,2,32,33,36,,,0,Matches
Ganvoula M'Boussy Silvère,cgCGO,4.0,Bochum,25,1996,1.7,0,0,0,3,1,6,0,0,0,,,0,Matches
Gechter Linus,deGER,2.3,Hertha BSC,17,2004,8.0,0,0,0,7,0,0,2,10,7,,,0,Matches
Geiger Dennis,deGER,3.0,Hoffenheim,23,1998,15.3,6,0,0,40,19,0,44,15,24,,,0,Matches
Gerhardt Yannick,deGER,2.4,Wolfsburg,27,1994,17.5,2,0,0,18,24,2,33,24,20,,,0,Matches
Ghaddioui Hamadi,maMAR,4.0,Stuttgart,30,1990,5.5,2,0,0,13,6,3,2,0,5,,,0,Matches
Gießelmann Niko,deGER,3.0,Union Berlin,29,1991,23.1,3,0,0,23,32,1,106,19,17,,,0,Matches
Gikiewicz Rafał,plPOL,1.0,Augsburg,33,1987,34.0,0,0,0,0,6,0,0,3,0,,,0,Matches
Ginczek Daniel,deGER,4.0,Wolfsburg,30,1991,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Ginter Matthias,deGER,2.0,Gladbach,27,1994,26.2,2,0,0,9,29,2,20,32,22,,,0,Matches
Gittens Jamie,engENG,3.0,Dortmund,16,2004,1.5,0,0,0,2,6,0,0,1,1,,,0,Matches
Gnabry Serge,deGER,3.0,Bayern Munich,26,1995,24.3,0,0,0,11,21,15,79,15,34,,,0,Matches
Goretzka Leon,deGER,3.0,Bayern Munich,26,1995,15.5,0,0,0,15,10,1,9,17,16,,,0,Matches
Gouweleeuw Jeffrey,nlNED,2.0,Augsburg,30,1991,28.6,9,0,0,32,8,0,6,48,30,,,0,Matches
Grahl Jens,deGER,1.0,Eintracht Frankfurt,32,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Green Julian,usUSA,3.4,Greuther Fürth,26,1995,11.7,2,0,0,13,38,0,57,7,5,,,0,Matches
Gregoritsch Michael,atAUT,3.5,Augsburg,27,1994,15.5,3,0,0,17,13,5,10,6,8,,,0,Matches
Griesbeck Sebastian,deGER,2.3,Greuther Fürth,30,1990,27.1,7,0,0,33,16,0,1,47,36,,,2,Matches
Griesbeck Sebastian,deGER,2.3,Union Berlin,30,1990,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Grifo Vincenzo,itITA,3.4,Freiburg,28,1993,30.8,0,0,0,11,28,1,169,15,15,,,0,Matches
Grill Lennart,deGER,1.0,Leverkusen,22,1999,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Grillitsch Florian,atAUT,2.3,Hoffenheim,25,1995,16.6,7,0,0,11,24,0,11,28,21,,,0,Matches
Gruezo Carlos,ecECU,3.0,Augsburg,26,1995,10.8,7,0,0,28,4,0,4,9,11,,,0,Matches
Guerreiro Raphaël,ptPOR,2.3,Dortmund,27,1993,19.9,1,0,0,12,8,1,39,23,21,,,0,Matches
Guilavogui Josuha,frFRA,2.4,Wolfsburg,30,1990,10.5,4,0,0,20,6,2,0,26,12,,,0,Matches
Gulácsi Péter,huHUN,1.0,RB Leipzig,31,1990,33.0,1,0,0,0,1,0,0,1,0,,,0,Matches
Gulde Manuel,deGER,2.0,Freiburg,30,1991,13.6,2,0,0,17,9,0,3,19,10,,,0,Matches
Gumny Robert,plPOL,2.0,Augsburg,23,1998,25.2,3,0,0,26,27,0,27,28,32,,,0,Matches
Günter Christian,deGER,2.3,Freiburg,28,1993,34.0,2,0,0,37,13,4,216,16,19,,,0,Matches
Günther Lasse,deGER,3.0,Augsburg,18,2003,1.8,1,0,0,3,1,0,3,2,5,,,0,Matches
Gvardiol Joško,hrCRO,2.0,RB Leipzig,19,2002,26.8,7,0,0,41,34,1,8,54,30,,,1,Matches
Haaland Erling,noNOR,4.0,Dortmund,21,2000,21.2,3,0,0,17,13,14,8,1,0,,,0,Matches
Haberer Janik,deGER,3.0,Freiburg,27,1994,9.1,1,0,0,20,10,1,3,17,8,,,0,Matches
Hack Alexander,deGER,2.0,Mainz 05,27,1993,23.0,6,1,0,28,34,2,7,57,28,,,0,Matches
Hack Robin,deGER,3.4,Arminia,22,1998,15.2,2,0,0,17,21,4,35,4,10,,,0,Matches
Hahn André,deGER,3.4,Augsburg,30,1990,23.3,5,0,0,56,18,17,40,15,22,,,0,Matches
Haidara Amadou,mlMLI,3.0,RB Leipzig,23,1998,14.7,2,0,0,19,13,0,6,14,16,,,0,Matches
Halstenberg Marcel,deGER,2.3,RB Leipzig,29,1991,5.6,0,0,0,4,4,1,6,8,7,,,0,Matches
Haraguchi Genki,jpJPN,3.0,Union Berlin,30,1991,19.5,2,0,0,27,29,1,13,26,20,,,0,Matches
Hartwig Luis,deGER,4.0,Bochum,18,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Hasebe Makoto,jpJPN,2.0,Eintracht Frankfurt,37,1984,13.2,1,0,0,13,13,0,2,20,14,,,0,Matches
Hazard Thorgan,beBEL,3.4,Dortmund,28,1993,14.9,2,0,0,22,19,11,72,7,13,,,0,Matches
Hector Jonas,deGER,2.0,Köln,31,1990,28.4,3,0,0,28,54,1,71,54,40,,,0,Matches
Hee-chan Hwang,krKOR,3.5,RB Leipzig,25,1996,0.5,0,0,0,0,2,0,0,1,0,,,0,Matches
Heintz Dominique,deGER,2.0,Union Berlin,27,1993,5.2,0,0,0,6,2,1,1,6,5,,,0,Matches
Heintz Dominique,deGER,2.0,Freiburg,27,1993,0.3,0,0,0,0,0,0,0,1,0,,,0,Matches
Henrichs Benjamin,deGER,3.0,RB Leipzig,24,1997,12.7,3,0,0,13,14,1,25,19,19,,,0,Matches
Hernández Lucas,frFRA,2.0,Bayern Munich,25,1996,22.6,7,0,0,22,37,0,9,31,32,,,0,Matches
Herrmann Patrick,deGER,3.0,Gladbach,30,1991,8.4,1,0,0,7,8,4,62,6,8,,,0,Matches
Hincapié Piero,ecECU,2.0,Leverkusen,19,2002,19.5,5,0,0,23,15,3,20,32,22,,,0,Matches
Hinteregger Martin,atAUT,2.0,Eintracht Frankfurt,28,1992,24.7,6,0,0,28,30,0,0,45,28,,,0,Matches
Hitz Marwin,chSUI,1.0,Dortmund,33,1987,4.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Höfler Nicolas,deGER,3.0,Freiburg,31,1990,28.9,5,0,0,48,38,0,8,46,41,,,0,Matches
Hofmann Jonas,deGER,3.0,Gladbach,29,1992,23.1,1,0,0,23,20,7,139,13,19,,,0,Matches
Höler Lucas,deGER,3.5,Freiburg,27,1994,28.7,2,0,0,36,62,14,24,18,28,,,0,Matches
Holtmann Gerrit,phPHI,3.5,Bochum,26,1995,20.4,0,0,0,22,13,5,59,7,7,,,0,Matches
Hoogma Justin,nlNED,2.4,Greuther Fürth,23,1998,3.0,1,0,0,4,0,0,0,4,6,,,0,Matches
Horn Jannes,deGER,2.0,Köln,24,1997,5.3,2,0,0,4,8,0,28,4,4,,,0,Matches
Horn Timo,deGER,1.0,Köln,28,1993,13.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Hrádecký Lukáš,fiFIN,1.0,Leverkusen,31,1989,32.0,1,0,0,0,2,0,0,0,1,,,0,Matches
Hrgota Branimir,seSWE,3.5,Greuther Fürth,28,1993,30.9,4,0,0,57,64,12,64,12,31,,,0,Matches
Hrustic Ajdin,auAUS,3.0,Eintracht Frankfurt,25,1996,10.7,2,0,0,14,7,0,26,10,12,,,0,Matches
Hübers Timo,deGER,2.0,Köln,25,1996,19.3,7,0,0,26,24,0,0,54,30,,,1,Matches
Hübner Benjamin,deGER,2.0,Hoffenheim,32,1989,4.2,2,0,0,8,2,0,0,9,6,,,0,Matches
Hummels Mats,deGER,2.0,Dortmund,32,1988,19.6,4,0,0,16,12,1,1,33,21,,,0,Matches
Iago,brBRA,2.3,Augsburg,24,1997,24.2,3,0,0,19,16,4,91,26,27,,,1,Matches
Ilsanker Stefan,atAUT,2.3,Eintracht Frankfurt,32,1989,3.0,1,0,0,5,1,1,0,6,8,,,0,Matches
İnce Burak,trTUR,4.0,Arminia,17,2004,1.5,0,0,0,2,4,1,3,0,1,,,0,Matches
Ingvartsen Marcus,dkDEN,3.0,Union Berlin,25,1996,1.4,0,0,0,2,1,0,1,2,0,,,0,Matches
Ingvartsen Marcus,dkDEN,3.4,Mainz 05,25,1996,7.6,2,0,0,16,14,4,12,6,2,,,0,Matches
Ito Hiroki,jpJPN,2.0,Stuttgart,22,1999,26.1,2,0,0,21,9,0,22,52,31,,,1,Matches
Itten Cedric,chSUI,4.0,Greuther Fürth,24,1996,7.1,1,0,0,20,6,3,5,2,2,,,0,Matches
Itter Gian-Luca,deGER,2.3,Greuther Fürth,22,1999,16.2,3,0,0,18,5,0,49,13,30,,,0,Matches
Jae-sung Lee,krKOR,3.4,Mainz 05,28,1992,16.0,3,0,0,19,13,2,28,20,12,,,0,Matches
Jaeckel Paul,deGER,2.0,Union Berlin,23,1998,22.7,5,0,0,28,14,0,4,56,28,,,0,Matches
Jakić Kristijan,hrCRO,3.0,Eintracht Frankfurt,24,1997,20.9,6,0,0,31,19,1,8,18,22,,,0,Matches
Jantschke Tony,deGER,2.0,Gladbach,31,1990,2.5,0,0,0,0,3,0,1,4,5,,,0,Matches
Jastrzembski Dennis,plPOL,3.0,Hertha BSC,21,2000,2.5,1,0,0,3,2,0,8,5,1,,,0,Matches
Jensen Fredrik,fiFIN,3.0,Augsburg,23,1997,4.6,0,0,0,2,3,0,18,2,4,,,0,Matches
John Marco,deGER,3.0,Hoffenheim,19,2002,0.5,0,0,0,0,0,0,0,1,0,,,0,Matches
Jovetić Stevan,meMNE,3.5,Hertha BSC,31,1989,11.3,3,0,0,8,17,7,9,1,2,,,0,Matches
Jung Gideon,deGER,2.0,Greuther Fürth,26,1994,1.6,0,0,0,0,4,0,0,2,1,,,0,Matches
Kade Anton,deGER,3.0,Hertha BSC,17,2004,0.9,0,0,0,2,2,0,2,3,2,,,0,Matches
Kadeřábek Pavel,czCZE,2.4,Hoffenheim,29,1992,13.3,5,0,0,16,8,2,47,14,11,,,0,Matches
Kainz Florian,atAUT,3.0,Köln,28,1992,25.8,3,1,1,37,45,1,237,32,28,,,0,Matches
Kalajdzic Sasa,atAUT,4.0,Stuttgart,24,1997,13.6,2,0,0,11,18,2,2,2,6,,,0,Matches
Kamada Daichi,jpJPN,3.0,Eintracht Frankfurt,24,1996,23.8,0,0,0,24,25,6,25,9,20,,,0,Matches
Kampl Kevin,siSVN,3.0,RB Leipzig,30,1990,21.1,4,0,0,36,12,0,9,23,19,,,0,Matches
