Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
48,Radinio Balker,sr SUR,DF,Huddersfield Town,24,1998,7,5,408,4.5,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Dominic Ball,eng ENG,MF,Ipswich Town,27,1995,10,1,146,1.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Daniel Ballard,nir NIR,DF,Sunderland,23,1999,43,43,3834,42.6,3,0,3,3,0,0,14,0,0.07,0.00,0.07,0.07,0.07,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Patrick Bamford,eng ENG,FW,Leeds United,29,1993,33,15,1493,16.6,8,1,9,8,0,1,2,0,0.48,0.06,0.54,0.48,0.54,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Alex Bangura,sl SLE,DF,Middlesbrough,24,1999,14,6,585,6.5,2,1,3,2,0,0,1,0,0.31,0.15,0.46,0.31,0.46,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Barry Bannan,sct SCO,MF,Sheffield Weds,33,1989,42,41,3418,38.0,1,2,3,1,0,0,11,1,0.03,0.05,0.08,0.03,0.08,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Daniel Barlaser,tr TUR,MF,Middlesbrough,26,1997,33,26,2327,25.9,0,2,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Ashley Barnes,eng ENG,"MF,FW",Norwich City,33,1989,35,30,2503,27.8,6,5,11,5,1,1,5,0,0.22,0.18,0.40,0.18,0.36,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Kyle Bartley,eng ENG,DF,West Brom,32,1991,36,31,2607,29.0,4,1,5,4,0,0,9,0,0.14,0.03,0.17,0.14,0.17,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Danny Batth,eng ENG,DF,Norwich City,32,1990,16,5,588,6.5,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Patrick Bauer,de GER,DF,Preston North End,30,1992,1,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Vakoun Bayo,ci CIV,FW,Watford,26,1997,39,27,2226,24.7,6,3,9,6,0,0,2,1,0.24,0.12,0.36,0.24,0.36,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gavin Bazunu,ie IRL,GK,Southampton,21,2002,41,41,3690,41.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,5,ie IRL,GK,Southampton,21,2002,41,41,3690,41.0,54,1.32,143,90,63.6,24,9,8,11,26.8,3,2,0,1,0.0,Matches,Championship,2023-24
61,James Beadle,eng ENG,GK,Sheffield Weds,19,2004,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,6,eng ENG,GK,Sheffield Weds,19,2004,19,19,1710,19.0,24,1.26,78,53,69.2,9,4,6,6,31.6,1,0,0,1,,Matches,Championship,2023-24
62,Jan Bednarek,pl POL,DF,Southampton,27,1996,42,39,3548,39.4,2,0,2,2,0,0,12,0,0.05,0.00,0.05,0.05,0.05,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Asmir Begović,ba BIH,GK,QPR,36,1987,45,45,4049,45.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,7,ba BIH,GK,QPR,36,1987,45,45,4049,45.0,57,1.27,179,123,68.7,14,11,20,13,28.9,1,1,0,0,0.0,Matches,Championship,2023-24
64,Sam Bell,eng ENG,"MF,FW",Bristol City,21,2002,33,23,1805,20.1,5,0,5,5,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Jobe Bellingham,eng ENG,"MF,FW",Sunderland,17,2005,45,43,3626,40.3,7,1,8,7,0,0,6,0,0.17,0.02,0.20,0.17,0.20,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Jewison Bennette,cr CRC,MF,Sunderland,19,2004,1,0,9,0.1,0,1,1,0,0,0,0,0,0.00,10.00,10.00,0.00,10.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,22,2000,32,30,2725,30.3,0,2,2,0,0,0,9,1,0.00,0.07,0.07,0.00,0.07,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Kian Best,eng ENG,"MF,DF",Preston North End,17,2005,12,8,693,7.7,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Bartosz Białkowski,pl POL,GK,Millwall,36,1987,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,8,pl POL,GK,Millwall,36,1987,14,14,1260,14.0,21,1.50,63,44,69.8,3,5,6,4,28.6,2,2,0,0,0.0,Matches,Championship,2023-24
70,Jake Bidwell,eng ENG,DF,Coventry City,30,1993,33,24,2049,22.8,1,2,3,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Krystian Bielik,pl POL,"MF,DF",Birmingham City,25,1998,36,35,2978,33.1,0,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Luis Binks,eng ENG,DF,Coventry City,21,2001,18,15,1328,14.8,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Nathan Bishop,eng ENG,GK,Sunderland,23,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,9,eng ENG,GK,Sunderland,23,1999,1,1,90,1.0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches,Championship,2023-24
74,Tyler Blackett,eng ENG,DF,Rotherham United,29,1994,10,10,900,10.0,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Thomas Bloxham,ie IRL,FW,Blackburn Rovers,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Tolaji Bola,eng ENG,DF,Rotherham United,24,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Yannick Bolasie,cd COD,"MF,FW",Swansea City,34,1989,10,2,306,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Jack Bonham,ie IRL,GK,Stoke City,29,1993,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,10,ie IRL,GK,Stoke City,29,1993,14,14,1260,14.0,19,1.36,59,42,72.9,2,7,5,5,35.7,3,3,0,0,0.0,Matches,Championship,2023-24
79,Josh Bowler,eng ENG,MF,Cardiff City,24,1999,38,30,2379,26.4,5,2,7,5,0,0,5,0,0.19,0.08,0.26,0.19,0.26,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Tom Bradshaw,wls WAL,FW,Millwall,31,1992,34,21,2006,22.3,4,3,7,4,0,0,1,0,0.18,0.13,0.31,0.18,0.31,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Robbie Brady,ie IRL,MF,Preston North End,31,1992,32,17,1563,17.4,1,2,3,1,0,0,6,1,0.06,0.12,0.17,0.06,0.17,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Cohen Bramall,eng ENG,"DF,MF",Rotherham United,27,1996,36,33,2944,32.7,1,3,4,1,0,0,4,0,0.03,0.09,0.12,0.03,0.12,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,James Bree,eng ENG,DF,Southampton,25,1997,19,13,1080,12.0,0,1,1,0,0,0,0,1,0.00,0.08,0.08,0.00,0.08,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Callum Brittain,eng ENG,"MF,DF",Blackburn Rovers,25,1998,44,40,3627,40.3,1,5,6,1,0,0,4,1,0.02,0.12,0.15,0.02,0.15,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Nathan Broadhead,wls WAL,MF,Ipswich Town,25,1998,38,29,2294,25.5,13,3,16,13,0,0,3,0,0.51,0.12,0.63,0.51,0.63,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,David Brooks,wls WAL,FW,Southampton,26,1997,17,11,895,9.9,2,5,7,2,0,0,2,0,0.20,0.50,0.70,0.20,0.70,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Jacob Brown,sct SCO,MF,Stoke City,25,1998,1,1,90,1.0,1,0,1,1,0,0,1,0,1.00,0.00,1.00,1.00,1.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Alan Browne,ie IRL,MF,Preston North End,28,1995,41,36,3165,35.2,4,4,8,3,1,1,7,0,0.11,0.11,0.23,0.09,0.20,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Joe Bryan,eng ENG,"MF,DF",Millwall,29,1993,23,15,1448,16.1,2,0,2,2,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Gerard Buabo,,FW,Ipswich Town,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Lee Buchanan,eng ENG,DF,Birmingham City,22,2001,32,32,2728,30.3,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,John Buckley,eng ENG,"MF,FW",Sheffield Weds,23,1999,13,5,464,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,John Buckley,eng ENG,MF,Blackburn Rovers,23,1999,11,5,500,5.6,0,1,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Mustapha Bundu,sl SLE,"MF,FW",Plymouth Argyle,26,1997,27,9,964,10.7,3,1,4,3,0,0,0,0,0.28,0.09,0.37,0.28,0.37,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Wouter Burger,nl NED,MF,Stoke City,22,2001,39,31,2626,29.2,3,4,7,3,0,0,10,0,0.10,0.14,0.24,0.10,0.24,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Cameron Burgess,au AUS,DF,Ipswich Town,27,1995,39,38,3421,38.0,2,1,3,2,0,0,3,0,0.05,0.03,0.08,0.05,0.08,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Delano Burgzorg,sr SUR,"FW,MF",Huddersfield Town,24,1998,33,25,2206,24.5,7,2,9,6,1,1,4,0,0.29,0.08,0.37,0.24,0.33,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Oliver Burke,sct SCO,"MF,FW",Birmingham City,26,1997,21,11,1007,11.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Wes Burns,wls WAL,MF,Ipswich Town,28,1994,35,31,2381,26.5,6,4,10,6,0,0,7,0,0.23,0.15,0.38,0.23,0.38,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Mason Burstow,eng ENG,FW,Sunderland,19,2003,20,12,892,9.9,1,1,2,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Matt Butcher,eng ENG,MF,Plymouth Argyle,26,1997,15,3,342,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
