player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Berisha Mergim,deGER,4.0,Augsburg,24,1998,18.7,,7,,,,,,,,,,,0,,,,Matches
Bičakčić Ermin,baBIH,2.0,Hoffenheim,32,1990,2.9,,4,,,,,,,,,,,5,,,,Matches
Bischof Tom,deGER,3.0,Hoffenheim,17,2005,3.5,,10,,,,,,,,,,,1,,,,Matches
Bittencourt Leonardo,deGER,3.0,Werder Bremen,28,1993,18.1,,28,,,,,,,,,,,10,,,,Matches
Blaswich Janis,deGER,1.0,RB Leipzig,31,1991,26.0,,0,,,,,,,,,,,0,,,,Matches
Blind Daley,nlNED,2.0,Bayern Munich,32,1990,1.5,,0,,,,,,,,,,,2,,,,Matches
Boateng Kevin-Prince,ghGHA,3.0,Hertha BSC,35,1987,5.2,,6,,,,,,,,,,,3,,,,Matches
Boëtius Jean-Paul,srSUR,3.0,Hertha BSC,28,1994,11.7,,17,,,,,,,,,,,12,,,,Matches
Borges Sanches Yvandro,luLUX,3.0,Gladbach,18,2004,0.3,,1,,,,,,,,,,,0,,,,Matches
Bornauw Sebastiaan,beBEL,2.0,Wolfsburg,23,1999,21.4,,19,,,,,,,,,,,33,,,,Matches
Borré Rafael,coCOL,3.4,Eintracht Frankfurt,26,1995,12.0,,14,,,,,,,,,,,2,,,,Matches
Brandt Julian,deGER,3.0,Dortmund,26,1996,26.6,,20,,,,,,,,,,,15,,,,Matches
Bredlow Fabian,deGER,1.0,Stuttgart,27,1995,15.0,,1,,,,,,,,,,,0,,,,Matches
Brekalo Josip,hrCRO,3.4,Wolfsburg,24,1998,3.0,,1,,,,,,,,,,,2,,,,Matches
Brooks John,usUSA,2.0,Hoffenheim,29,1993,15.0,,12,,,,,,,,,,,11,,,,Matches
Broschinski Moritz,deGER,4.0,Bochum,21,2000,2.4,,0,,,,,,,,,,,0,,,,Matches
Brunner Cédric,chSUI,2.0,Schalke 04,28,1994,25.7,,27,,,,,,,,,,,39,,,,Matches
Bruun Larsen Jacob,dkDEN,4.0,Hoffenheim,23,1998,3.6,,3,,,,,,,,,,,1,,,,Matches
Buchanan Lee,engENG,3.0,Werder Bremen,21,2001,5.2,,10,,,,,,,,,,,12,,,,Matches
Bülter Marius,deGER,3.4,Schalke 04,29,1993,28.9,,11,,,,,,,,,,,10,,,,Matches
Burgzorg Delano,srSUR,3.5,Mainz 05,23,1998,2.7,,3,,,,,,,,,,,0,,,,Matches
Burkardt Jonathan,deGER,3.4,Mainz 05,22,2000,5.9,,1,,,,,,,,,,,1,,,,Matches
Burke Oliver,sctSCO,4.0,Werder Bremen,25,1997,3.0,,0,,,,,,,,,,,0,,,,Matches
Buta Aurélio,ptPOR,3.0,Eintracht Frankfurt,25,1997,14.6,,20,,,,,,,,,,,9,,,,Matches
Caci Anthony,frFRA,2.4,Mainz 05,25,1997,22.6,,32,,,,,,,,,,,53,,,,Matches
Calhanoglu Kerim,deGER,2.0,Schalke 04,19,2002,0.7,,1,,,,,,,,,,,0,,,,Matches
Caligiuri Daniel,itITA,3.0,Augsburg,34,1988,3.2,,5,,,,,,,,,,,3,,,,Matches
Can Emre,deGER,3.0,Dortmund,28,1994,21.1,,29,,,,,,,,,,,25,,,,Matches
Cancelo João,ptPOR,2.3,Bayern Munich,28,1994,11.2,,12,,,,,,,,,,,14,,,,Matches
Cardona Irvin,mtMLT,3.5,Augsburg,24,1997,3.5,,1,,,,,,,,,,,4,,,,Matches
Casteels Koen,beBEL,1.0,Wolfsburg,30,1992,34.0,,0,,,,,,,,,,,1,,,,Matches
Chabot Julian,deGER,2.0,Köln,24,1998,20.0,,22,,,,,,,,,,,42,,,,Matches
Chandler Timothy,usUSA,2.3,Eintracht Frankfurt,32,1990,1.0,,2,,,,,,,,,,,0,,,,Matches
Chiarodia Fabio,itITA,2.0,Werder Bremen,17,2005,0.7,,0,,,,,,,,,,,2,,,,Matches
Christensen Oliver,dkDEN,1.0,Hertha BSC,23,1999,33.0,,0,,,,,,,,,,,0,,,,Matches
Churlinov Darko,mkMKD,3.5,Stuttgart,22,2000,0.3,,1,,,,,,,,,,,0,,,,Matches
Ciğerci Tolga,trTUR,3.0,Hertha BSC,30,1992,7.5,,12,,,,,,,,,,,9,,,,Matches
Čolina David,hrCRO,2.3,Augsburg,22,2000,1.8,,1,,,,,,,,,,,3,,,,Matches
Coman Kingsley,frFRA,3.0,Bayern Munich,26,1996,15.7,,9,,,,,,,,,,,2,,,,Matches
Costa Danny,deGER,3.0,Mainz 05,29,1993,13.7,,17,,,,,,,,,,,8,,,,Matches
Coulibaly Soumaïla,frFRA,2.0,Dortmund,18,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Coulibaly Tanguy,frFRA,3.0,Stuttgart,21,2001,3.6,,9,,,,,,,,,,,3,,,,Matches
Cozza Nicolas,frFRA,2.0,Wolfsburg,23,1999,1.1,,3,,,,,,,,,,,0,,,,Matches
Dabbur Moanes,ilISR,4.0,Hoffenheim,30,1992,10.4,,8,,,,,,,,,,,5,,,,Matches
Dahmen Finn,deGER,1.0,Mainz 05,24,1998,8.0,,0,,,,,,,,,,,0,,,,Matches
Dahoud Mahmoud,deGER,3.0,Dortmund,26,1996,3.7,,9,,,,,,,,,,,7,,,,Matches
Damar Muhammed,deGER,3.0,Hoffenheim,18,2004,1.8,,3,,,,,,,,,,,0,,,,Matches
Dárdai Márton,huHUN,2.3,Hertha BSC,20,2002,10.5,,8,,,,,,,,,,,13,,,,Matches
Darida Vladimír,czCZE,3.0,Hertha BSC,31,1990,0.3,,1,,,,,,,,,,,0,,,,Matches
Davies Alphonso,caCAN,2.3,Bayern Munich,21,2000,22.7,,32,,,,,,,,,,,23,,,,Matches
Delaney Thomas,dkDEN,3.0,Hoffenheim,30,1991,3.3,,3,,,,,,,,,,,1,,,,Matches
Demirbay Kerem,deGER,3.0,Leverkusen,29,1993,17.2,,18,,,,,,,,,,,16,,,,Matches
Demirović Ermedin,baBIH,3.5,Augsburg,24,1998,26.3,,16,,,,,,,,,,,14,,,,Matches
den Berg Sepp,nlNED,2.0,Schalke 04,20,2001,7.7,,4,,,,,,,,,,,13,,,,Matches
Diaby Moussa,frFRA,3.5,Leverkusen,23,1999,30.0,,9,,,,,,,,,,,5,,,,Matches
Diallo Abdou,snSEN,2.3,RB Leipzig,26,1996,5.3,,5,,,,,,,,,,,7,,,,Matches
Diehl Justin,deGER,3.0,Köln,17,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
Dietz Florian,deGER,4.0,Köln,23,1998,4.4,,1,,,,,,,,,,,0,,,,Matches
Dina Ebimbe Junior,cmCMR,3.0,Eintracht Frankfurt,21,2000,11.8,,19,,,,,,,,,,,9,,,,Matches
Dinkçi Eren,deGER,3.0,Werder Bremen,20,2001,2.6,,5,,,,,,,,,,,0,,,,Matches
Doan Ritsu,jpJPN,3.4,Freiburg,24,1998,26.9,,28,,,,,,,,,,,13,,,,Matches
Doekhi Danilho,nlNED,2.0,Union Berlin,24,1998,24.6,,24,,,,,,,,,,,31,,,,Matches
Dolberg Kasper,dkDEN,4.0,Hoffenheim,24,1997,4.5,,5,,,,,,,,,,,0,,,,Matches
Dorsch Niklas,deGER,3.0,Augsburg,24,1998,5.4,,15,,,,,,,,,,,5,,,,Matches
Drena Beljo Dion,hrCRO,4.0,Augsburg,20,2002,12.5,,6,,,,,,,,,,,1,,,,Matches
Drexler Dominick,deGER,3.0,Schalke 04,32,1990,15.2,,18,,,,,,,,,,,8,,,,Matches
Ducksch Marvin,deGER,4.0,Werder Bremen,28,1994,31.7,,6,,,,,,,,,,,8,,,,Matches
Duda Ondrej,skSVK,3.0,Köln,27,1994,7.7,,8,,,,,,,,,,,2,,,,Matches
Duranville Julien,beBEL,4.0,Dortmund,16,2006,0.3,,1,,,,,,,,,,,0,,,,Matches
Eggestein Maximilian,deGER,3.0,Freiburg,25,1996,27.2,,30,,,,,,,,,,,35,,,,Matches
Egloff Lilian,deGER,3.4,Stuttgart,19,2002,2.7,,10,,,,,,,,,,,1,,,,Matches
Ehizibue Kingsley,nlNED,2.0,Köln,27,1995,0.7,,0,,,,,,,,,,,3,,,,Matches
Eitschberger Julian,deGER,2.3,Hertha BSC,18,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Ejuke Chidera,ngNGA,3.5,Hertha BSC,24,1998,9.9,,4,,,,,,,,,,,4,,,,Matches
Elvedi Nico,chSUI,2.0,Gladbach,25,1996,31.4,,28,,,,,,,,,,,34,,,,Matches
Endo Wataru,jpJPN,3.0,Stuttgart,29,1993,32.5,,38,,,,,,,,,,,27,,,,Matches
Engels Arne,beBEL,3.0,Augsburg,18,2003,16.0,,10,,,,,,,,,,,15,,,,Matches
Ernst Tjark,deGER,1.0,Hertha BSC,19,2003,1.0,,0,,,,,,,,,,,0,,,,Matches
Ezekwem Kimberly,deGER,2.0,Freiburg,21,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
Fährmann Ralf,deGER,1.0,Schalke 04,33,1988,11.4,,0,,,,,,,,,,,0,,,,Matches
Felix Uduokhai Ohis,deGER,2.0,Augsburg,24,1997,16.1,,19,,,,,,,,,,,28,,,,Matches
Fernandes Edimilson,chSUI,2.0,Mainz 05,26,1996,27.1,,25,,,,,,,,,,,57,,,,Matches
Fischer Kilian,deGER,2.0,Wolfsburg,21,2000,5.6,,5,,,,,,,,,,,5,,,,Matches
Flekken Mark,nlNED,1.0,Freiburg,29,1993,34.0,,0,,,,,,,,,,,0,,,,Matches
Flick Florian,deGER,3.0,Schalke 04,22,2000,5.7,,2,,,,,,,,,,,4,,,,Matches
Forsberg Emil,seSWE,3.4,RB Leipzig,30,1991,16.5,,11,,,,,,,,,,,4,,,,Matches
Förster Philipp,deGER,3.0,Bochum,27,1995,14.5,,19,,,,,,,,,,,6,,,,Matches
Fosu-Mensah Timothy,nlNED,3.0,Leverkusen,24,1998,2.1,,5,,,,,,,,,,,1,,,,Matches
Framberger Raphael,deGER,2.4,Augsburg,26,1995,2.0,,6,,,,,,,,,,,2,,,,Matches
Franjić Bartol,hrCRO,3.0,Wolfsburg,22,2000,2.5,,2,,,,,,,,,,,5,,,,Matches
Fraulo Oscar,dkDEN,3.0,Gladbach,18,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Frey Michael,chSUI,4.0,Schalke 04,28,1994,9.6,,5,,,,,,,,,,,2,,,,Matches
Friedl Marco,atAUT,2.0,Werder Bremen,24,1998,28.8,,47,,,,,,,,,,,58,,,,Matches
Friedrich Marvin,deGER,2.0,Gladbach,26,1995,13.9,,12,,,,,,,,,,,10,,,,Matches
Frimpong Jeremie,nlNED,2.4,Leverkusen,21,2000,30.1,,25,,,,,,,,,,,18,,,,Matches
Führich Chris,deGER,3.4,Stuttgart,24,1998,20.9,,14,,,,,,,,,,,7,,,,Matches
Fulgini Angelo,frFRA,3.0,Mainz 05,25,1996,5.8,,5,,,,,,,,,,,5,,,,Matches
Füllkrug Niclas,deGER,4.0,Werder Bremen,29,1993,27.5,,4,,,,,,,,,,,1,,,,Matches
Gamboa Cristian,crCRC,2.0,Bochum,32,1989,16.4,,23,,,,,,,,,,,17,,,,Matches
Ganvoula M'Boussy Silvère,cgCGO,4.0,Bochum,26,1996,2.7,,2,,,,,,,,,,,0,,,,Matches
Gebuhr Dario,deGER,2.0,Eintracht Frankfurt,19,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Geiger Dennis,deGER,3.0,Hoffenheim,24,1998,21.7,,27,,,,,,,,,,,24,,,,Matches
Gerhardt Yannick,deGER,3.0,Wolfsburg,28,1994,20.7,,15,,,,,,,,,,,7,,,,Matches
Gießelmann Niko,deGER,3.0,Union Berlin,30,1991,14.5,,12,,,,,,,,,,,10,,,,Matches
Gikiewicz Rafał,plPOL,1.0,Augsburg,34,1987,23.0,,2,,,,,,,,,,,0,,,,Matches
Ginter Matthias,deGER,2.0,Freiburg,28,1994,34.0,,21,,,,,,,,,,,37,,,,Matches
Gittens Jamie,engENG,3.4,Dortmund,17,2004,5.9,,4,,,,,,,,,,,1,,,,Matches
Gnabry Serge,deGER,3.4,Bayern Munich,27,1995,21.6,,24,,,,,,,,,,,10,,,,Matches
Góralski Jacek,plPOL,3.0,Bochum,29,1992,1.6,,3,,,,,,,,,,,3,,,,Matches
Goretzka Leon,deGER,3.0,Bayern Munich,27,1995,19.2,,24,,,,,,,,,,,29,,,,Matches
Götze Mario,deGER,3.0,Eintracht Frankfurt,30,1992,30.4,,24,,,,,,,,,,,13,,,,Matches
Gouweleeuw Jeffrey,nlNED,2.0,Augsburg,31,1991,31.1,,27,,,,,,,,,,,51,,,,Matches
Gravenberch Ryan,nlNED,3.0,Bayern Munich,20,2002,6.4,,8,,,,,,,,,,,10,,,,Matches
Gregoritsch Michael,atAUT,4.0,Freiburg,28,1994,23.9,,13,,,,,,,,,,,4,,,,Matches
Greiml Leo,atAUT,2.0,Schalke 04,21,2001,4.0,,5,,,,,,,,,,,1,,,,Matches
Grifo Vincenzo,itITA,3.4,Freiburg,29,1993,26.8,,18,,,,,,,,,,,17,,,,Matches
Grill Lennart,deGER,1.0,Union Berlin,23,1999,5.0,,0,,,,,,,,,,,0,,,,Matches
Groß Christian,deGER,3.0,Werder Bremen,33,1989,21.0,,28,,,,,,,,,,,24,,,,Matches
Gruda Brajan,deGER,3.0,Mainz 05,18,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Gruev Ilia,bgBUL,3.0,Werder Bremen,22,2000,17.6,,30,,,,,,,,,,,21,,,,Matches
Gruezo Carlos,ecECU,3.0,Augsburg,27,1995,10.7,,11,,,,,,,,,,,11,,,,Matches
Guerreiro Raphaël,ptPOR,2.3,Dortmund,28,1993,25.4,,22,,,,,,,,,,,35,,,,Matches
Guilavogui Josuha,frFRA,2.3,Wolfsburg,31,1990,13.1,,12,,,,,,,,,,,23,,,,Matches
Guirassy Serhou,gnGUI,4.0,Stuttgart,26,1996,18.3,,3,,,,,,,,,,,0,,,,Matches
Gulácsi Péter,huHUN,1.0,RB Leipzig,32,1990,6.0,,0,,,,,,,,,,,0,,,,Matches
Gulde Manuel,deGER,2.0,Freiburg,31,1991,7.1,,8,,,,,,,,,,,17,,,,Matches
Gumny Robert,plPOL,2.0,Augsburg,24,1998,22.4,,25,,,,,,,,,,,25,,,,Matches
Günter Christian,deGER,2.3,Freiburg,29,1993,30.5,,22,,,,,,,,,,,18,,,,Matches
Gvardiol Joško,hrCRO,2.0,RB Leipzig,20,2002,24.1,,19,,,,,,,,,,,37,,,,Matches
Haberer Janik,deGER,3.0,Union Berlin,28,1994,24.3,,19,,,,,,,,,,,15,,,,Matches
Hack Alexander,deGER,2.0,Mainz 05,28,1993,12.6,,17,,,,,,,,,,,21,,,,Matches
Hahn André,deGER,3.4,Augsburg,31,1990,4.3,,6,,,,,,,,,,,4,,,,Matches
Haidara Amadou,mlMLI,3.0,RB Leipzig,24,1998,15.9,,11,,,,,,,,,,,24,,,,Matches
Haller Sébastien,ciCIV,4.0,Dortmund,28,1994,13.6,,4,,,,,,,,,,,1,,,,Matches
Halstenberg Marcel,deGER,2.3,RB Leipzig,30,1991,17.3,,17,,,,,,,,,,,19,,,,Matches
Hanche-Olsen Andreas,noNOR,2.0,Mainz 05,25,1997,16.6,,22,,,,,,,,,,,31,,,,Matches
Haraguchi Genki,jpJPN,3.0,Stuttgart,31,1991,8.3,,8,,,,,,,,,,,6,,,,Matches
Haraguchi Genki,jpJPN,3.0,Union Berlin,31,1991,5.5,,9,,,,,,,,,,,3,,,,Matches
Hasebe Makoto,jpJPN,2.0,Eintracht Frankfurt,38,1984,14.5,,12,,,,,,,,,,,17,,,,Matches
Hazard Thorgan,beBEL,2.4,Dortmund,29,1993,5.2,,5,,,,,,,,,,,4,,,,Matches
Hector Jonas,deGER,2.0,Köln,32,1990,31.4,,67,,,,,,,,,,,35,,,,Matches
Heintz Dominique,deGER,2.0,Bochum,28,1993,8.8,,8,,,,,,,,,,,9,,,,Matches
Henrichs Benjamin,deGER,2.3,RB Leipzig,25,1997,24.3,,45,,,,,,,,,,,33,,,,Matches
Hernández Lucas,frFRA,2.0,Bayern Munich,26,1996,5.3,,4,,,,,,,,,,,5,,,,Matches
Herrmann Patrick,deGER,3.5,Gladbach,31,1991,1.8,,2,,,,,,,,,,,1,,,,Matches
Hincapié Piero,ecECU,2.3,Leverkusen,20,2002,27.3,,35,,,,,,,,,,,31,,,,Matches
Hložek Adam,czCZE,3.5,Leverkusen,20,2002,14.3,,4,,,,,,,,,,,6,,,,Matches
Höfler Nicolas,deGER,3.0,Freiburg,32,1990,31.3,,39,,,,,,,,,,,55,,,,Matches
Hofmann Jonas,deGER,3.0,Gladbach,30,1992,29.8,,17,,,,,,,,,,,14,,,,Matches
Hofmann Philipp,deGER,4.0,Bochum,29,1993,29.2,,11,,,,,,,,,,,6,,,,Matches
Höler Lucas,deGER,3.5,Freiburg,28,1994,16.7,,14,,,,,,,,,,,8,,,,Matches
Holtmann Gerrit,phPHI,3.4,Bochum,27,1995,10.5,,8,,,,,,,,,,,3,,,,Matches
Horn Jannes,deGER,2.0,Bochum,25,1997,0.7,,1,,,,,,,,,,,3,,,,Matches
Hrádecký Lukáš,fiFIN,1.0,Leverkusen,32,1989,33.0,,0,,,,,,,,,,,0,,,,Matches
Hübers Timo,deGER,2.0,Köln,26,1996,28.4,,29,,,,,,,,,,,50,,,,Matches
Hudson-Odoi Callum,engENG,3.4,Leverkusen,21,2000,6.7,,3,,,,,,,,,,,2,,,,Matches
Hummels Mats,deGER,2.0,Dortmund,33,1988,22.4,,39,,,,,,,,,,,34,,,,Matches
Huseinbasic Denis,baBIH,3.4,Köln,21,2001,8.8,,11,,,,,,,,,,,3,,,,Matches
Iago,brBRA,2.3,Augsburg,25,1997,17.8,,16,,,,,,,,,,,20,,,,Matches
Ibrahimović Arijon,deGER,3.0,Bayern Munich,16,2005,0.2,,1,,,,,,,,,,,0,,,,Matches
Ingvartsen Marcus,dkDEN,3.4,Mainz 05,26,1996,14.6,,0,,,,,,,,,,,5,,,,Matches
Itakura Ko,jpJPN,2.0,Gladbach,25,1997,22.0,,17,,,,,,,,,,,27,,,,Matches
Ito Hiroki,jpJPN,2.0,Stuttgart,23,1999,28.5,,30,,,,,,,,,,,37,,,,Matches
Ivan Andreas,roROU,3.0,Schalke 04,27,1995,0.5,,0,,,,,,,,,,,0,,,,Matches
Jae-sung Lee,krKOR,3.0,Mainz 05,29,1992,21.0,,18,,,,,,,,,,,17,,,,Matches
Jaeckel Paul,deGER,2.0,Union Berlin,24,1998,13.3,,17,,,,,,,,,,,19,,,,Matches
Jakić Kristijan,hrCRO,2.3,Eintracht Frankfurt,25,1997,16.2,,23,,,,,,,,,,,16,,,,Matches
Janko Saidy,gmGAM,2.0,Bochum,26,1995,12.6,,15,,,,,,,,,,,9,,,,Matches
Jantschke Tony,deGER,2.0,Gladbach,32,1990,1.1,,1,,,,,,,,,,,0,,,,Matches
Jensen Fredrik,fiFIN,3.5,Augsburg,24,1997,10.3,,11,,,,,,,,,,,4,,,,Matches
Jenz Moritz,deGER,2.0,Schalke 04,23,1999,10.5,,10,,,,,,,,,,,9,,,,Matches
Jovetić Stevan,meMNE,4.0,Hertha BSC,32,1989,9.9,,3,,,,,,,,,,,1,,,,Matches
Jung Anthony,deGER,3.0,Werder Bremen,30,1991,29.1,,26,,,,,,,,,,,25,,,,Matches
Juranović Josip,hrCRO,3.0,Union Berlin,26,1995,10.4,,8,,,,,,,,,,,6,,,,Matches
Kabak Ozan,trTUR,2.0,Hoffenheim,22,2000,26.5,,35,,,,,,,,,,,41,,,,Matches
Kadeřábek Pavel,czCZE,3.0,Hoffenheim,30,1992,18.5,,21,,,,,,,,,,,14,,,,Matches
Kainz Florian,atAUT,3.0,Köln,29,1992,26.0,,10,,,,,,,,,,,35,,,,Matches
Kalajdzic Sasa,atAUT,4.0,Stuttgart,25,1997,2.6,,2,,,,,,,,,,,0,,,,Matches
Kamada Daichi,jpJPN,3.0,Eintracht Frankfurt,25,1996,25.2,,33,,,,,,,,,,,17,,,,Matches
Kamiński Jakub,plPOL,3.4,Wolfsburg,20,2002,22.9,,26,,,,,,,,,,,8,,,,Matches
Kamiński Marcin,plPOL,2.0,Schalke 04,30,1992,7.0,,4,,,,,,,,,,,9,,,,Matches
Kampl Kevin,siSVN,3.0,RB Leipzig,31,1990,15.2,,10,,,,,,,,,,,22,,,,Matches
Kanga Wilfried,ciCIV,4.0,Hertha BSC,24,1998,15.7,,4,,,,,,,,,,,2,,,,Matches
Karaman Kenan,trTUR,3.4,Schalke 04,28,1994,10.8,,8,,,,,,,,,,,5,,,,Matches
Karazor Atakan,trTUR,3.0,Stuttgart,25,1996,21.8,,30,,,,,,,,,,,32,,,,Matches
Kastanaras Thomas,grGRE,3.0,Stuttgart,19,2003,0.8,,0,,,,,,,,,,,0,,,,Matches
Katompa Silas,cdCOD,3.5,Stuttgart,23,1998,22.1,,17,,,,,,,,,,,8,,,,Matches
Keitel Yannik,deGER,3.0,Freiburg,22,2000,7.6,,7,,,,,,,,,,,12,,,,Matches
Kempf Marc-Oliver,deGER,2.0,Hertha BSC,27,1995,30.1,,26,,,,,,,,,,,49,,,,Matches
Kenny Jonjoe,engENG,2.0,Hertha BSC,25,1997,24.9,,34,,,,,,,,,,,41,,,,Matches
Khedira Rani,deGER,3.0,Union Berlin,28,1994,32.0,,36,,,,,,,,,,,42,,,,Matches
Kilian Luca,deGER,2.0,Köln,22,1999,12.5,,17,,,,,,,,,,,12,,,,Matches
Kimmich Joshua,deGER,3.0,Bayern Munich,27,1995,31.2,,47,,,,,,,,,,,43,,,,Matches
Klemens Pascal,deGER,2.0,Hertha BSC,17,2005,1.0,,0,,,,,,,,,,,1,,,,Matches
Klostermann Lukas,deGER,2.0,RB Leipzig,26,1996,10.1,,8,,,,,,,,,,,13,,,,Matches
Knauff Ansgar,deGER,3.0,Eintracht Frankfurt,20,2002,14.3,,25,,,,,,,,,,,15,,,,Matches
Knoche Robin,deGER,2.0,Union Berlin,30,1992,31.9,,31,,,,,,,,,,,36,,,,Matches
Kobel Gregor,chSUI,1.0,Dortmund,24,1997,27.0,,0,,,,,,,,,,,0,,,,Matches
Kohr Dominik,deGER,3.0,Mainz 05,28,1994,25.5,,36,,,,,,,,,,,31,,,,Matches
