player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Baselli Daniele,itITA,3.0,Torino,29,1992,1.7,,3,,,,,,,,,,,1,,,,Matches
Baselli Daniele,itITA,3.0,Cagliari,29,1992,3.2,,5,,,,,,,,,,,2,,,,Matches
Bašić Toma,hrCRO,3.0,Lazio,24,1996,10.9,,7,,,,,,,,,,,4,,,,Matches
Bastoni Alessandro,itITA,2.0,Inter,22,1999,25.7,,26,,,,,,,,,,,32,,,,Matches
Bastoni Simone,itITA,2.4,Spezia,24,1996,25.4,,34,,,,,,,,,,,31,,,,Matches
Becão Rodrigo,brBRA,2.0,Udinese,25,1996,34.8,,46,,,,,,,,,,,43,,,,Matches
Behrami Valon,chSUI,3.0,Genoa,36,1985,3.5,,1,,,,,,,,,,,1,,,,Matches
Belec Vid,siSVN,1.0,Salernitana,31,1990,21.5,,0,,,,,,,,,,,0,,,,Matches
Bellanova Raoul,itITA,3.0,Cagliari,21,2000,27.7,,15,,,,,,,,,,,23,,,,Matches
Belotti Andrea,itITA,4.0,Torino,27,1993,15.2,,3,,,,,,,,,,,2,,,,Matches
Benassi Marco,itITA,2.0,Fiorentina,26,1994,1.8,,0,,,,,,,,,,,3,,,,Matches
Benassi Marco,itITA,3.0,Empoli,26,1994,4.2,,3,,,,,,,,,,,3,,,,Matches
Benković Filip,hrCRO,2.0,Udinese,24,1997,0.1,,0,,,,,,,,,,,0,,,,Matches
Bennacer Ismaël,dzALG,3.0,Milan,23,1997,16.9,,30,,,,,,,,,,,25,,,,Matches
Bentancur Rodrigo,uyURU,3.0,Juventus,24,1997,12.8,,19,,,,,,,,,,,25,,,,Matches
Berardi Alessandro,itITA,1.0,Hellas Verona,30,1991,1.0,,0,,,,,,,,,,,0,,,,Matches
Berardi Domenico,itITA,3.4,Sassuolo,26,1994,31.3,,19,,,,,,,,,,,30,,,,Matches
Bereszyński Bartosz,plPOL,2.0,Sampdoria,29,1992,32.7,,38,,,,,,,,,,,37,,,,Matches
Berisha Etrit,alALB,1.0,Torino,32,1989,10.0,,0,,,,,,,,,,,0,,,,Matches
Bernardeschi Federico,itITA,3.4,Juventus,27,1994,16.4,,9,,,,,,,,,,,5,,,,Matches
Bertola Nicolò,itITA,2.0,Spezia,18,2003,0.4,,2,,,,,,,,,,,3,,,,Matches
Bessa Daniel,itITA,3.0,Hellas Verona,28,1993,8.5,,2,,,,,,,,,,,4,,,,Matches
Beto,gwGNB,4.0,Udinese,23,1998,24.1,,7,,,,,,,,,,,5,,,,Matches
Binks Luis,engENG,2.0,Bologna,19,2001,7.2,,4,,,,,,,,,,,18,,,,Matches
Biraghi Cristiano,itITA,2.0,Fiorentina,28,1992,35.0,,25,,,,,,,,,,,21,,,,Matches
Biraschi Davide,itITA,2.0,Genoa,27,1994,10.3,,15,,,,,,,,,,,18,,,,Matches
Bjarkason Bjarki,isISL,3.0,Venezia,21,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Boga Jeremie,ciCIV,3.4,Atalanta,24,1997,8.5,,3,,,,,,,,,,,1,,,,Matches
Boga Jeremie,ciCIV,3.0,Sassuolo,24,1997,7.4,,3,,,,,,,,,,,1,,,,Matches
Bogdan Luka,hrCRO,2.0,Salernitana,25,1996,4.4,,2,,,,,,,,,,,7,,,,Matches
Bohinen Emil,noNOR,3.0,Salernitana,22,1999,7.8,,10,,,,,,,,,,,10,,,,Matches
Bonaventura Giacomo,itITA,3.0,Fiorentina,31,1989,25.2,,18,,,,,,,,,,,15,,,,Matches
Bonazzoli Federico,itITA,3.5,Salernitana,24,1997,20.7,,13,,,,,,,,,,,6,,,,Matches
Bonifazi Kevin,itITA,2.0,Bologna,25,1996,13.4,,15,,,,,,,,,,,15,,,,Matches
Bonucci Leonardo,itITA,2.0,Juventus,34,1987,22.3,,5,,,,,,,,,,,26,,,,Matches
Bourabia Mehdi,maMAR,3.0,Spezia,29,1991,3.1,,1,,,,,,,,,,,2,,,,Matches
Bove Edoardo,itITA,3.0,Roma,19,2002,0.8,,1,,,,,,,,,,,1,,,,Matches
Brekalo Josip,hrCRO,3.0,Torino,23,1998,25.4,,4,,,,,,,,,,,5,,,,Matches
Bremer Gleison,brBRA,2.0,Torino,24,1997,32.1,,25,,,,,,,,,,,106,,,,Matches
Brozović Marcelo,hrCRO,3.0,Inter,28,1992,32.6,,43,,,,,,,,,,,37,,,,Matches
Buksa Aleksander,plPOL,4.0,Genoa,18,2003,0.7,,0,,,,,,,,,,,0,,,,Matches
Buongiorno Alessandro,itITA,2.0,Torino,22,1999,13.1,,9,,,,,,,,,,,30,,,,Matches
Busio Gianluca,usUSA,3.0,Venezia,19,2002,21.7,,29,,,,,,,,,,,23,,,,Matches
Cabral Arthur,brBRA,4.0,Fiorentina,23,1998,8.3,,5,,,,,,,,,,,1,,,,Matches
Cabral Jovane,cvCPV,4.0,Lazio,23,1998,2.1,,1,,,,,,,,,,,1,,,,Matches
Cacace Liberato,nzNZL,2.0,Empoli,20,2000,5.2,,6,,,,,,,,,,,8,,,,Matches
Cáceres Martín,uyURU,2.3,Cagliari,34,1987,9.2,,8,,,,,,,,,,,16,,,,Matches
Caicedo Felipe,ecECU,4.0,Genoa,32,1988,3.2,,3,,,,,,,,,,,0,,,,Matches
Caicedo Felipe,ecECU,3.5,Inter,32,1988,0.3,,0,,,,,,,,,,,0,,,,Matches
Calabria Davide,itITA,2.0,Milan,24,1996,23.5,,36,,,,,,,,,,,23,,,,Matches
Calafiori Riccardo,itITA,2.0,Genoa,19,2002,0.9,,0,,,,,,,,,,,2,,,,Matches
Calafiori Riccardo,itITA,2.0,Roma,19,2002,1.9,,3,,,,,,,,,,,3,,,,Matches
Caldara Mattia,itITA,2.0,Venezia,27,1994,30.0,,27,,,,,,,,,,,63,,,,Matches
Çalhanoğlu Hakan,trTUR,3.0,Inter,27,1994,27.6,,24,,,,,,,,,,,25,,,,Matches
Callejón José,esESP,4.0,Fiorentina,34,1987,14.4,,7,,,,,,,,,,,3,,,,Matches
Cambiaso Andrea,itITA,2.4,Genoa,21,2000,19.9,,19,,,,,,,,,,,20,,,,Matches
Cancellieri Matteo,itITA,3.0,Hellas Verona,19,2002,2.5,,4,,,,,,,,,,,1,,,,Matches
Candreva Antonio,itITA,3.0,Sampdoria,34,1987,34.7,,17,,,,,,,,,,,31,,,,Matches
Capezzi Leonardo,itITA,3.0,Salernitana,26,1995,1.9,,2,,,,,,,,,,,0,,,,Matches
Caprari Gianluca,itITA,3.4,Hellas Verona,28,1993,30.4,,26,,,,,,,,,,,4,,,,Matches
Caputo Francesco,itITA,4.0,Sampdoria,33,1987,31.0,,2,,,,,,,,,,,2,,,,Matches
Caputo Francesco,itITA,4.0,Sassuolo,33,1987,1.7,,0,,,,,,,,,,,0,,,,Matches
Carboni Andrea,itITA,2.0,Cagliari,20,2001,24.6,,24,,,,,,,,,,,32,,,,Matches
Casale Nicolò,itITA,2.3,Hellas Verona,23,1998,28.7,,31,,,,,,,,,,,51,,,,Matches
Cassata Francesco,itITA,3.0,Genoa,24,1997,0.1,,0,,,,,,,,,,,0,,,,Matches
Castillejo Samu,esESP,3.0,Milan,26,1995,1.4,,2,,,,,,,,,,,2,,,,Matches
Castrovilli Gaetano,itITA,3.0,Fiorentina,24,1997,15.5,,16,,,,,,,,,,,10,,,,Matches
Cataldi Danilo,itITA,3.0,Lazio,26,1994,19.0,,21,,,,,,,,,,,17,,,,Matches
Ceccaroni Pietro,itITA,2.0,Venezia,25,1995,34.7,,30,,,,,,,,,,,27,,,,Matches
Ceccherini Federico,itITA,2.0,Hellas Verona,29,1992,26.2,,19,,,,,,,,,,,51,,,,Matches
Ceide Emil,noNOR,4.0,Sassuolo,19,2001,0.6,,1,,,,,,,,,,,0,,,,Matches
Ceppitelli Luca,itITA,2.0,Cagliari,31,1989,16.1,,12,,,,,,,,,,,24,,,,Matches
Ceter Damir,coCOL,4.0,Cagliari,23,1997,0.1,,0,,,,,,,,,,,0,,,,Matches
Chabot Julian,deGER,2.0,Sampdoria,23,1998,5.4,,10,,,,,,,,,,,9,,,,Matches
Chiellini Giorgio,itITA,2.0,Juventus,36,1984,15.0,,13,,,,,,,,,,,19,,,,Matches
Chiesa Federico,itITA,3.5,Juventus,23,1997,9.6,,19,,,,,,,,,,,4,,,,Matches
Chiricheș Vlad,roROU,2.0,Sassuolo,31,1989,25.6,,15,,,,,,,,,,,43,,,,Matches
Ciervo Riccardo,itITA,3.0,Sampdoria,19,2002,2.5,,4,,,,,,,,,,,2,,,,Matches
Cissé Moustapha,gnGUI,4.0,Atalanta,17,2003,0.4,,0,,,,,,,,,,,0,,,,Matches
Cittadini Giorgio,itITA,2.0,Atalanta,19,2002,0.0,,0,,,,,,,,,,,1,,,,Matches
Colley Ebrima,gmGAM,3.5,Spezia,21,2000,4.4,,2,,,,,,,,,,,3,,,,Matches
Colley Omar,gmGAM,2.0,Sampdoria,28,1992,30.5,,36,,,,,,,,,,,79,,,,Matches
Consigli Andrea,itITA,1.0,Sassuolo,34,1987,36.9,,0,,,,,,,,,,,0,,,,Matches
Conti Andrea,itITA,3.0,Sampdoria,27,1994,2.6,,2,,,,,,,,,,,5,,,,Matches
Conti Andrea,itITA,2.3,Milan,27,1994,0.1,,0,,,,,,,,,,,0,,,,Matches
Coppola Diego,itITA,2.0,Hellas Verona,17,2003,2.8,,5,,,,,,,,,,,4,,,,Matches
Correa Joaquín,arARG,4.0,Inter,26,1994,11.4,,5,,,,,,,,,,,1,,,,Matches
Coulibaly Lassana,mlMLI,3.0,Salernitana,25,1996,25.9,,31,,,,,,,,,,,21,,,,Matches
Coulibaly Mamadou,snSEN,3.0,Salernitana,22,1999,9.0,,12,,,,,,,,,,,10,,,,Matches
Cragno Alessio,itITA,1.0,Cagliari,27,1994,35.0,,3,,,,,,,,,,,1,,,,Matches
Criscito Domenico,itITA,2.0,Genoa,34,1986,18.0,,20,,,,,,,,,,,41,,,,Matches
Cristante Bryan,itITA,3.0,Roma,26,1995,29.8,,39,,,,,,,,,,,44,,,,Matches
Črnigoj Domen,siSVN,3.0,Venezia,25,1995,20.9,,13,,,,,,,,,,,24,,,,Matches
Crociata Giovanni,itITA,3.0,Empoli,23,1997,0.2,,0,,,,,,,,,,,0,,,,Matches
Cuadrado Juan,coCOL,2.4,Juventus,33,1988,27.6,,23,,,,,,,,,,,27,,,,Matches
Cuisance Mickaël,frFRA,3.0,Venezia,21,1999,10.2,,10,,,,,,,,,,,11,,,,Matches
Cutrone Patrick,itITA,4.0,Empoli,23,1998,15.6,,2,,,,,,,,,,,5,,,,Matches
D'Ambrosio Danilo,itITA,2.0,Inter,32,1988,11.1,,14,,,,,,,,,,,9,,,,Matches
Damsgaard Mikkel,dkDEN,3.0,Sampdoria,21,2000,6.4,,14,,,,,,,,,,,6,,,,Matches
Danilo,brBRA,2.3,Juventus,30,1991,21.0,,27,,,,,,,,,,,30,,,,Matches
Darboe Ebrima,gmGAM,3.0,Roma,20,2001,0.7,,1,,,,,,,,,,,1,,,,Matches
Darmian Matteo,itITA,3.0,Inter,31,1989,16.7,,16,,,,,,,,,,,18,,,,Matches
Dawidowicz Paweł,plPOL,2.0,Hellas Verona,26,1995,13.3,,17,,,,,,,,,,,19,,,,Matches
De Maio Sebastien,frFRA,2.0,Udinese,34,1987,2.0,,1,,,,,,,,,,,1,,,,Matches
De Nipoti Tommaso,itITA,4.0,Atalanta,18,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
De Sciglio Mattia,itITA,2.0,Juventus,28,1992,13.0,,12,,,,,,,,,,,8,,,,Matches
De Silvestri Lorenzo,itITA,2.4,Bologna,33,1988,25.5,,14,,,,,,,,,,,27,,,,Matches
Defrel Grégoire,mqMTQ,3.5,Sassuolo,30,1991,15.1,,9,,,,,,,,,,,4,,,,Matches
Deiola Alessandro,itITA,3.0,Cagliari,25,1995,23.7,,23,,,,,,,,,,,28,,,,Matches
Delli Carri Filippo,itITA,2.0,Salernitana,22,1999,3.7,,4,,,,,,,,,,,4,,,,Matches
Demiral Merih,trTUR,2.0,Atalanta,23,1998,21.3,,18,,,,,,,,,,,57,,,,Matches
Demme Diego,deGER,3.0,Napoli,29,1991,7.7,,14,,,,,,,,,,,8,,,,Matches
Depaoli Fabio,itITA,3.0,Hellas Verona,24,1997,7.8,,6,,,,,,,,,,,7,,,,Matches
Depaoli Fabio,itITA,3.0,Sampdoria,24,1997,1.2,,1,,,,,,,,,,,1,,,,Matches
Destro Mattia,itITA,4.0,Genoa,30,1991,19.4,,4,,,,,,,,,,,2,,,,Matches
Deulofeu Gerard,esESP,3.5,Udinese,27,1994,29.1,,5,,,,,,,,,,,10,,,,Matches
Dezi Jacopo,itITA,3.0,Venezia,29,1992,0.2,,0,,,,,,,,,,,0,,,,Matches
Di Carmine Samuel,itITA,4.0,Hellas Verona,32,1988,0.4,,0,,,,,,,,,,,0,,,,Matches
Di Francesco Federico,itITA,3.5,Empoli,27,1994,15.2,,5,,,,,,,,,,,9,,,,Matches
Di Lorenzo Giovanni,itITA,2.0,Napoli,27,1993,31.9,,40,,,,,,,,,,,35,,,,Matches
Di Mariano Francesco,itITA,4.0,Venezia,25,1996,0.7,,1,,,,,,,,,,,0,,,,Matches
Di Tacchio Francesco,itITA,2.4,Salernitana,31,1990,13.9,,8,,,,,,,,,,,24,,,,Matches
Diawara Amadou,gnGUI,3.0,Roma,24,1997,1.9,,2,,,,,,,,,,,0,,,,Matches
Díaz Brahim,maMAR,3.0,Milan,21,1999,20.6,,17,,,,,,,,,,,8,,,,Matches
Dijks Mitchell,nlNED,2.4,Bologna,28,1993,7.7,,6,,,,,,,,,,,4,,,,Matches
Dimarco Federico,itITA,2.3,Inter,23,1997,15.9,,16,,,,,,,,,,,19,,,,Matches
Distefano Filippo,itITA,4.0,Fiorentina,17,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Djidji Koffi,ciCIV,2.0,Torino,28,1992,19.3,,29,,,,,,,,,,,31,,,,Matches
Djimsiti Berat,alALB,2.0,Atalanta,28,1993,25.1,,24,,,,,,,,,,,36,,,,Matches
Domínguez Nicolás,arARG,3.0,Bologna,23,1998,22.4,,46,,,,,,,,,,,31,,,,Matches
Drągowski Bartłomiej,plPOL,1.0,Fiorentina,23,1997,6.2,,0,,,,,,,,,,,1,,,,Matches
Drăgușin Radu,roROU,2.0,Sampdoria,19,2002,6.9,,2,,,,,,,,,,,10,,,,Matches
Drăgușin Radu,roROU,2.0,Salernitana,19,2002,5.4,,4,,,,,,,,,,,14,,,,Matches
Dumfries Denzel,nlNED,3.0,Inter,25,1996,22.5,,12,,,,,,,,,,,10,,,,Matches
Duncan Alfred,ghGHA,3.0,Fiorentina,28,1993,21.5,,20,,,,,,,,,,,10,,,,Matches
Dybala Paulo,arARG,3.5,Juventus,27,1993,22.9,,13,,,,,,,,,,,9,,,,Matches
Džeko Edin,baBIH,4.0,Inter,35,1986,27.4,,8,,,,,,,,,,,4,,,,Matches
Ebuehi Tyronne,ngNGA,2.0,Venezia,25,1995,12.6,,12,,,,,,,,,,,17,,,,Matches
Éderson,brBRA,3.0,Salernitana,22,1999,12.7,,19,,,,,,,,,,,18,,,,Matches
Ekdal Albin,seSWE,3.0,Sampdoria,32,1989,18.2,,26,,,,,,,,,,,30,,,,Matches
Ekuban Caleb,ghGHA,3.5,Genoa,27,1994,19.1,,11,,,,,,,,,,,9,,,,Matches
Elmas Elif,mkMKD,3.0,Napoli,21,1999,18.0,,16,,,,,,,,,,,7,,,,Matches
Erlic Martin,hrCRO,2.0,Spezia,23,1998,28.6,,16,,,,,,,,,,,28,,,,Matches
Escalante Gonzalo,arARG,3.0,Lazio,28,1993,0.1,,0,,,,,,,,,,,1,,,,Matches
Falcinelli Diego,itITA,3.5,Bologna,30,1991,0.7,,2,,,,,,,,,,,1,,,,Matches
Falcone Wladimiro,itITA,1.0,Sampdoria,26,1995,9.5,,0,,,,,,,,,,,1,,,,Matches
Faragò Paolo,itITA,2.3,Cagliari,28,1993,0.2,,1,,,,,,,,,,,0,,,,Matches
Faraoni Davide,itITA,3.0,Hellas Verona,29,1991,28.6,,41,,,,,,,,,,,23,,,,Matches
Fares Mohamed,dzALG,2.4,Genoa,25,1996,6.5,,3,,,,,,,,,,,8,,,,Matches
Farias Diego,brBRA,4.0,Cagliari,31,1990,0.7,,1,,,,,,,,,,,0,,,,Matches
Favilli Andrea,itITA,4.0,Genoa,24,1997,0.4,,1,,,,,,,,,,,0,,,,Matches
Fazio Federico,arARG,2.0,Salernitana,34,1987,15.9,,13,,,,,,,,,,,25,,,,Matches
Felipe Luiz,itITA,2.0,Lazio,24,1997,27.7,,23,,,,,,,,,,,33,,,,Matches
Ferrari Alex,itITA,2.0,Sampdoria,27,1994,18.3,,25,,,,,,,,,,,39,,,,Matches
Ferrer Salvador,esESP,2.3,Spezia,23,1998,16.6,,18,,,,,,,,,,,17,,,,Matches
Fiamozzi Riccardo,itITA,2.0,Empoli,28,1993,6.9,,5,,,,,,,,,,,8,,,,Matches
Fiordilino Luca,itITA,3.0,Venezia,25,1996,7.3,,14,,,,,,,,,,,10,,,,Matches
Fiorillo Vincenzo,itITA,1.0,Salernitana,31,1990,1.0,,0,,,,,,,,,,,0,,,,Matches
Florenzi Alessandro,itITA,2.3,Milan,30,1991,12.8,,14,,,,,,,,,,,26,,,,Matches
Forestieri Fernando,itITA,3.5,Udinese,31,1990,0.6,,0,,,,,,,,,,,0,,,,Matches
Forte Francesco,itITA,4.0,Venezia,28,1993,4.7,,2,,,,,,,,,,,0,,,,Matches
Frabotta Gianluca,itITA,2.3,Hellas Verona,22,1999,0.2,,0,,,,,,,,,,,1,,,,Matches
Frattesi Davide,itITA,3.0,Sassuolo,21,1999,31.7,,14,,,,,,,,,,,28,,,,Matches
Frendrup Morten,dkDEN,2.3,Genoa,20,2001,7.7,,25,,,,,,,,,,,16,,,,Matches
Freuler Remo,chSUI,3.0,Atalanta,29,1992,26.3,,42,,,,,,,,,,,36,,,,Matches
Gabbia Matteo,itITA,2.0,Milan,21,1999,6.0,,4,,,,,,,,,,,9,,,,Matches
Gabbiadini Manolo,itITA,3.5,Sampdoria,29,1991,12.7,,4,,,,,,,,,,,3,,,,Matches
Gaetano Gianluca,itITA,3.0,Napoli,21,2000,0.2,,1,,,,,,,,,,,2,,,,Matches
Gagliano Luca,itITA,4.0,Cagliari,21,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Gagliardini Roberto,itITA,3.0,Inter,27,1994,7.2,,7,,,,,,,,,,,8,,,,Matches
Gagliolo Riccardo,seSWE,2.3,Salernitana,31,1990,12.6,,12,,,,,,,,,,,28,,,,Matches
Galazzi Nicolas,itITA,3.0,Venezia,20,2000,0.2,,1,,,,,,,,,,,0,,,,Matches
Galdames Millán Pablo,clCHI,3.0,Genoa,24,1996,11.4,,12,,,,,,,,,,,10,,,,Matches
Gemello Luca,itITA,1.0,Torino,21,2000,1.0,,0,,,,,,,,,,,0,,,,Matches
Ghiglione Paolo,itITA,2.4,Genoa,24,1997,6.7,,12,,,,,,,,,,,12,,,,Matches
Ghoulam Faouzi,dzALG,2.0,Napoli,30,1991,3.7,,1,,,,,,,,,,,4,,,,Matches
Giovinco Sebastian,itITA,3.5,Sampdoria,34,1987,0.4,,0,,,,,,,,,,,0,,,,Matches
Giroud Olivier,frFRA,4.0,Milan,34,1986,21.0,,12,,,,,,,,,,,3,,,,Matches
Godín Diego,uyURU,2.0,Cagliari,35,1986,9.1,,8,,,,,,,,,,,14,,,,Matches
Goldaniga Edoardo,itITA,2.0,Cagliari,27,1993,10.4,,6,,,,,,,,,,,22,,,,Matches
Goldaniga Edoardo,itITA,2.0,Sassuolo,27,1993,0.0,,0,,,,,,,,,,,0,,,,Matches
Gondo Cedric,ciCIV,4.0,Salernitana,24,1996,7.8,,2,,,,,,,,,,,3,,,,Matches
González Nicolás,arARG,4.0,Fiorentina,23,1998,26.2,,15,,,,,,,,,,,22,,,,Matches
Gosens Robin,deGER,3.0,Atalanta,27,1994,5.1,,3,,,,,,,,,,,9,,,,Matches
Gosens Robin,deGER,2.3,Inter,27,1994,1.9,,1,,,,,,,,,,,2,,,,Matches
Grassi Alberto,itITA,3.0,Cagliari,26,1995,24.2,,26,,,,,,,,,,,65,,,,Matches
Günter Koray,deGER,2.0,Hellas Verona,26,1994,26.8,,20,,,,,,,,,,,70,,,,Matches
Guðmundsson Albert,isISL,3.0,Genoa,24,1997,6.7,,3,,,,,,,,,,,5,,,,Matches
Gyasi Emmanuel,ghGHA,3.4,Spezia,27,1994,33.7,,31,,,,,,,,,,,18,,,,Matches
Gyömbér Norbert,skSVK,2.0,Salernitana,29,1992,28.5,,35,,,,,,,,,,,46,,,,Matches
Haas Nicolas,chSUI,3.0,Empoli,25,1996,11.1,,24,,,,,,,,,,,9,,,,Matches
Handanović Samir,siSVN,1.0,Inter,37,1984,37.0,,0,,,,,,,,,,,0,,,,Matches
Haps Ridgeciano,srSUR,2.3,Venezia,28,1993,22.8,,19,,,,,,,,,,,28,,,,Matches
Harroui Abdou,nlNED,3.0,Sassuolo,23,1998,5.0,,4,,,,,,,,,,,4,,,,Matches
Hateboer Hans,nlNED,2.4,Atalanta,27,1994,15.4,,15,,,,,,,,,,,7,,,,Matches
Hefti Silvan,chSUI,2.0,Genoa,23,1997,14.3,,30,,,,,,,,,,,21,,,,Matches
Henderson Liam,sctSCO,3.0,Empoli,25,1996,22.4,,13,,,,,,,,,,,9,,,,Matches
Henrique Dalbert,brBRA,3.0,Cagliari,27,1993,23.1,,24,,,,,,,,,,,26,,,,Matches
Henrique Matheus,brBRA,3.0,Sassuolo,23,1997,12.0,,4,,,,,,,,,,,7,,,,Matches
Henry Thomas,frFRA,4.0,Venezia,26,1994,23.5,,5,,,,,,,,,,,2,,,,Matches
Hernández Theo,frFRA,2.0,Milan,23,1997,30.1,,34,,,,,,,,,,,22,,,,Matches
Hernani,brBRA,3.4,Genoa,27,1994,7.6,,8,,,,,,,,,,,14,,,,Matches
Heymans Daan,beBEL,3.0,Venezia,22,1999,2.8,,1,,,,,,,,,,,4,,,,Matches
Hickey Aaron,sctSCO,2.4,Bologna,19,2002,31.3,,30,,,,,,,,,,,32,,,,Matches
Hongla Martin,cmCMR,3.0,Hellas Verona,23,1998,7.2,,8,,,,,,,,,,,5,,,,Matches
Hooijdonk Sydney,nlNED,4.0,Bologna,21,2000,0.4,,0,,,,,,,,,,,0,,,,Matches
Hristov Petko,bgBUL,2.0,Spezia,22,1999,13.9,,8,,,,,,,,,,,20,,,,Matches
Hysaj Elseid,alALB,2.0,Lazio,27,1994,22.5,,32,,,,,,,,,,,22,,,,Matches
