Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
410,Jesús Navas,es ESP,"DF,MF",Sevilla,36,1985,32,21,1981,22.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,9,3,33.3,0.41,0.14,0.00,0.00,,,,,,,,
411,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,21,9,757,8.4,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,Matches,La Liga,2022-23,22,7,31.8,2.62,0.83,0.05,0.14,,,,,,,,
412,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,19,16,1366,15.2,1,0,1,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,Matches,La Liga,2022-23,6,1,16.7,0.40,0.07,0.17,1.00,,,,,,,,
413,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,31,11,1100,12.2,3,1,4,3,0,0,8,0,0.25,0.08,0.33,0.25,0.33,Matches,La Liga,2022-23,21,9,42.9,1.72,0.74,0.14,0.33,,,,,,,,
414,Fernando Niño,es ESP,FW,Villarreal,21,2000,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,1,0,0.0,4.09,0.00,0.00,,,,,,,,,
415,Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,14,10,726,8.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,14,4,28.6,1.74,0.50,0.00,0.00,,,,,,,,
416,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,10,0,116,1.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,4,0,0.0,3.10,0.00,0.00,,,,,,,,,
417,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,36,35,3151,35.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,15,5,33.3,0.43,0.14,0.00,0.00,,,,,,,,
418,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,28,28,2492,27.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,20,0.72,80,60,76.3,12,42.9,0.0
419,Brian Ocampo,uy URU,MF,Cádiz,23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,La Liga,2022-23,13,2,15.4,1.05,0.16,0.08,0.50,,,,,,,,
420,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,28,1994,19,11,1165,12.9,4,0,4,1,3,3,7,0,0.31,0.00,0.31,0.08,0.08,Matches,La Liga,2022-23,30,9,30.0,2.32,0.70,0.03,0.11,,,,,,,,
421,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,1,0,0.0,2.31,0.00,0.00,,,,,,,,,
422,Olasagasti,es ESP,MF,Real Sociedad,21,2000,3,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,2,1,50.0,2.77,1.38,0.00,0.00,,,,,,,,
423,Lucas Olaza,uy URU,DF,Valladolid,28,1994,23,16,1494,16.6,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,La Liga,2022-23,5,2,40.0,0.30,0.12,0.00,0.00,,,,,,,,
424,Brian Oliván,es ESP,DF,Espanyol,28,1994,30,29,2403,26.7,1,7,8,1,0,0,7,0,0.04,0.26,0.30,0.04,0.30,Matches,La Liga,2022-23,15,4,26.7,0.56,0.15,0.07,0.25,,,,,,,,
425,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,22,2000,17,11,931,10.3,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,La Liga,2022-23,6,1,16.7,0.58,0.10,0.00,0.00,,,,,,,,
426,Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,31,23,2013,22.4,3,6,9,2,1,1,6,0,0.13,0.27,0.40,0.09,0.36,Matches,La Liga,2022-23,23,8,34.8,1.03,0.36,0.09,0.25,,,,,,,,
427,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,23,14,1214,13.5,4,1,5,2,2,3,1,0,0.30,0.07,0.37,0.15,0.22,Matches,La Liga,2022-23,19,11,57.9,1.41,0.82,0.11,0.18,,,,,,,,
429,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,17,14,1365,15.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,10,2,20.0,0.66,0.13,0.00,0.00,,,,,,,,
430,Fernando Pacheco,es ESP,GK,Almería,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,2,2.00,5,3,60.0,0,0.0,
431,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,33,2.06,83,55,65.1,3,18.8,20.0
432,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,17,12,1193,13.3,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,La Liga,2022-23,3,0,0.0,0.23,0.00,0.00,,,,,,,,,
433,Gonçalo Paciência,pt POR,FW,Celta Vigo,27,1994,25,5,662,7.4,2,0,2,2,0,0,2,1,0.27,0.00,0.27,0.27,0.27,Matches,La Liga,2022-23,30,10,33.3,4.08,1.36,0.07,0.20,,,,,,,,
434,Helibelton Palacios,co COL,"DF,MF",Elche,29,1993,24,23,1915,21.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,4,3,75.0,0.19,0.14,0.00,0.00,,,,,,,,
435,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,27,1994,37,36,2965,32.9,9,5,14,8,1,3,4,0,0.27,0.15,0.42,0.24,0.39,Matches,La Liga,2022-23,94,24,25.5,2.85,0.73,0.09,0.33,,,,,,,,
436,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,16,9,859,9.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,8,3,37.5,0.84,0.31,0.00,0.00,,,,,,,,
437,Daniel Parejo,es ESP,MF,Villarreal,33,1989,37,37,3285,36.5,3,4,7,1,2,4,6,0,0.08,0.11,0.19,0.03,0.14,Matches,La Liga,2022-23,30,11,36.7,0.82,0.30,0.03,0.09,,,,,,,,
438,Moises Parra Gutierrez,es ESP,MF,Getafe,20,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
439,Raúl Parra,es ESP,DF,Cádiz,22,1999,6,4,310,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
440,Pascu,es ESP,FW,Villarreal,19,2003,2,0,10,0.1,1,0,1,1,0,0,0,0,9.00,0.00,9.00,9.00,9.00,Matches,La Liga,2022-23,1,1,100.0,9.00,9.00,1.00,1.00,,,,,,,,
441,Javier Pastore,ar ARG,MF,Elche,33,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
442,Gabriel Paulista,br BRA,DF,Valencia,31,1990,21,18,1504,16.7,1,0,1,1,0,0,4,2,0.06,0.00,0.06,0.06,0.06,Matches,La Liga,2022-23,14,2,14.3,0.84,0.12,0.07,0.50,,,,,,,,
443,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,26,20,1633,18.1,0,3,3,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,Matches,La Liga,2022-23,25,10,40.0,1.38,0.55,0.00,0.00,,,,,,,,
444,Pedri,es ESP,MF,Barcelona,19,2002,26,22,1976,22.0,6,1,7,6,0,0,2,0,0.27,0.05,0.32,0.27,0.32,Matches,La Liga,2022-23,22,9,40.9,1.00,0.41,0.27,0.67,,,,,,,,
445,Adrià Pedrosa,es ESP,DF,Espanyol,24,1998,7,2,229,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,1,0,0.0,0.39,0.00,0.00,,,,,,,,,
446,Iñaki Peña,es ESP,GK,Barcelona,23,1999,2,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,2,2.47,4,2,50.0,0,,
447,Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,20,14,1277,14.2,0,1,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,Matches,La Liga,2022-23,12,2,16.7,0.85,0.14,0.00,0.00,,,,,,,,
448,Alberto Perea,es ESP,MF,Cádiz,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
449,Ayoze Pérez,es ESP,"MF,FW",Real Betis,29,1993,19,17,1386,15.4,3,1,4,3,0,0,3,0,0.19,0.06,0.26,0.19,0.26,Matches,La Liga,2022-23,34,14,41.2,2.21,0.91,0.09,0.21,,,,,,,,
