Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
13,Ajibola Alese,eng ENG,DF,Sunderland,23,2001,12,8,703,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,3,1,33.3,0.38,0.13,0.00,0.00,,,,,,,,
14,Jamie Allen,eng ENG,MF,Coventry City,29,1995,21,12,1004,11.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,10,2,20.0,0.90,0.18,0.00,0.00,,,,,,,,
15,Joe Allen,wls WAL,MF,Swansea City,34,1990,25,8,709,7.9,1,1,2,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,Matches,Championship,2024-25,6,3,50.0,0.76,0.38,0.17,0.33,,,,,,,,
16,Millenic Alli,ie IRL,"MF,FW",Luton Town,24,2000,16,6,766,8.5,4,0,4,4,0,0,1,0,0.47,0.00,0.47,0.47,0.47,Matches,Championship,2024-25,22,7,31.8,2.58,0.82,0.18,0.57,,,,,,,,
17,Jak Alnwick,eng ENG,GK,Cardiff City,31,1993,29,29,2610,29.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,45,1.55,127,82,64.6,5,17.2,25.0
18,Will Alves,eng ENG,"MF,FW",Cardiff City,19,2005,14,8,667,7.4,1,3,4,1,0,0,0,0,0.13,0.40,0.54,0.13,0.54,Matches,Championship,2024-25,13,4,30.8,1.75,0.54,0.08,0.25,,,,,,,,
19,Steven Alzate,co COL,MF,Hull City,25,1998,28,21,1941,21.6,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,Championship,2024-25,15,1,6.7,0.70,0.05,0.00,0.00,,,,,,,,
20,Zeki Amdouni,ch SUI,"FW,MF",Burnley,23,2000,2,0,35,0.4,1,0,1,1,0,0,0,0,2.57,0.00,2.57,2.57,2.57,Matches,Championship,2024-25,1,1,100.0,2.57,2.57,1.00,1.00,,,,,,,,
21,Ethan Ampadu,wls WAL,"DF,MF",Leeds United,23,2000,29,26,2285,25.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,11,2,18.2,0.43,0.08,0.00,0.00,,,,,,,,
22,Nordin Amrabat,ma MAR,MF,Hull City,37,1987,10,2,288,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,Championship,2024-25,4,1,25.0,1.25,0.31,0.00,0.00,,,,,,,,
23,Lucas Andersen,dk DEN,MF,QPR,29,1994,33,13,1165,12.9,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,Championship,2024-25,19,8,42.1,1.47,0.62,0.11,0.25,,,,,,,,
24,Joe Anderson,eng ENG,DF,Sunderland,23,2001,2,1,99,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
25,Ryan Andrews,eng ENG,"MF,DF",Watford,19,2004,38,21,2086,23.2,3,2,5,3,0,0,3,0,0.13,0.09,0.22,0.13,0.22,Matches,Championship,2024-25,32,10,31.3,1.38,0.43,0.09,0.30,,,,,,,,
26,Jaidon Anthony,eng ENG,MF,Burnley,24,1999,43,42,3661,40.7,8,7,15,8,0,0,4,0,0.20,0.17,0.37,0.20,0.37,Matches,Championship,2024-25,97,34,35.1,2.38,0.84,0.08,0.24,,,,,,,,
27,Adil Aouchiche,dz ALG,MF,Portsmouth,22,2002,12,9,683,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches,Championship,2024-25,14,6,42.9,1.84,0.79,0.07,0.17,,,,,,,,
28,Adil Aouchiche,dz ALG,MF,Sunderland,22,2002,8,3,296,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,Championship,2024-25,14,7,50.0,4.26,2.13,0.00,0.00,,,,,,,,
29,Oliver Arblaster,eng ENG,MF,Sheffield United,20,2004,12,11,978,10.9,2,1,3,2,0,0,3,0,0.18,0.09,0.28,0.18,0.28,Matches,Championship,2024-25,10,3,30.0,0.92,0.28,0.20,0.67,,,,,,,,
30,Jordan Archer,sct SCO,GK,Portsmouth,31,1993,2,1,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,2,1.20,11,9,81.8,0,0.0,
31,Adam Armstrong,eng ENG,"FW,MF",West Brom,27,1997,16,12,1008,11.2,3,0,3,2,1,1,0,0,0.27,0.00,0.27,0.18,0.18,Matches,Championship,2024-25,26,11,42.3,2.32,0.98,0.08,0.18,,,,,,,,
32,Harrison Armstrong,eng ENG,MF,Derby County,17,2007,15,12,1105,12.3,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,Championship,2024-25,9,3,33.3,0.73,0.24,0.11,0.33,,,,,,,,
33,Sinclair Armstrong,ie IRL,FW,Bristol City,21,2003,36,17,1555,17.3,3,0,3,3,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,Championship,2024-25,41,17,41.5,2.37,0.98,0.07,0.18,,,,,,,,
34,Stuart Armstrong,sct SCO,MF,Sheffield Weds,32,1992,11,6,536,6.0,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,Championship,2024-25,13,2,15.4,2.18,0.34,0.00,0.00,,,,,,,,
35,Harrison Ashby,sct SCO,"DF,MF",QPR,22,2001,29,17,1583,17.6,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches,Championship,2024-25,13,4,30.8,0.74,0.23,0.00,0.00,,,,,,,,
36,Cian Ashford,wls WAL,"MF,FW",Cardiff City,19,2004,28,17,1522,16.9,2,3,5,2,0,0,0,0,0.12,0.18,0.30,0.12,0.30,Matches,Championship,2024-25,21,4,19.0,1.24,0.24,0.10,0.50,,,,,,,,
37,Robert Atkinson,eng ENG,DF,Portsmouth,26,1998,14,13,1098,12.2,2,1,3,2,0,0,4,0,0.16,0.08,0.25,0.16,0.25,Matches,Championship,2024-25,6,2,33.3,0.49,0.16,0.33,1.00,,,,,,,,
38,Luke Ayling,eng ENG,DF,Middlesbrough,32,1991,26,23,1951,21.7,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,Championship,2024-25,14,2,14.3,0.65,0.09,0.00,0.00,,,,,,,,
39,Finn Azaz,ie IRL,MF,Middlesbrough,23,2000,45,43,3544,39.4,12,11,23,12,0,0,6,0,0.30,0.28,0.58,0.30,0.58,Matches,Championship,2024-25,123,40,32.5,3.12,1.02,0.10,0.30,,,,,,,,
40,Femi Azeez,ng NGA,MF,Millwall,23,2001,34,21,1906,21.2,2,5,7,2,0,0,4,0,0.09,0.24,0.33,0.09,0.33,Matches,Championship,2024-25,52,19,36.5,2.46,0.90,0.04,0.11,,,,,,,,
41,Kwadwo Baah,eng ENG,"MF,FW",Watford,21,2003,27,16,1459,16.2,4,3,7,4,0,0,5,1,0.25,0.19,0.43,0.25,0.43,Matches,Championship,2024-25,25,12,48.0,1.54,0.74,0.16,0.33,,,,,,,,
42,Daniel Bachmann,at AUT,GK,Watford,30,1994,22,22,1902,21.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,28,1.32,88,60,68.2,5,22.7,100.0
43,Joel Bagan,ie IRL,DF,Cardiff City,24,2000,31,17,1612,17.9,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,Championship,2024-25,2,2,100.0,0.11,0.11,0.00,0.00,,,,,,,,
44,Michael Baidoo,gh GHA,"MF,FW",Plymouth Argyle,25,1999,11,4,452,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,2,1,50.0,0.40,0.20,0.00,0.00,,,,,,,,
45,Lewis Baker,eng ENG,MF,Blackburn,29,1995,13,7,596,6.6,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,Championship,2024-25,12,4,33.3,1.81,0.60,0.08,0.25,,,,,,,,
46,Lewis Baker,eng ENG,MF,Stoke City,29,1995,19,16,1475,16.4,6,2,8,4,2,2,3,0,0.37,0.12,0.49,0.24,0.37,Matches,Championship,2024-25,27,12,44.4,1.65,0.73,0.15,0.33,,,,,,,,
47,Daniel Ballard,nir NIR,DF,Sunderland,24,1999,20,12,1127,12.5,2,1,3,2,0,0,3,0,0.16,0.08,0.24,0.16,0.24,Matches,Championship,2024-25,13,6,46.2,1.04,0.48,0.15,0.33,,,,,,,,
48,Patrick Bamford,eng ENG,"FW,MF",Leeds United,30,1993,17,0,252,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,12,2,16.7,4.29,0.71,0.00,0.00,,,,,,,,
49,Raees Bangura-Williams,,MF,Millwall,,,10,7,608,6.8,0,3,3,0,0,0,2,0,0.00,0.44,0.44,0.00,0.44,Matches,Championship,2024-25,8,2,25.0,1.18,0.30,0.00,0.00,,,,,,,,
50,Tamer Bani Odeh,jo JOR,FW,West Brom,20,2003,4,0,53,0.6,0,1,1,0,0,0,1,0,0.00,1.70,1.70,0.00,1.70,Matches,Championship,2024-25,3,0,0.0,5.09,0.00,0.00,,,,,,,,,
51,Barry Bannan,sct SCO,MF,Sheffield Weds,34,1989,41,40,3461,38.5,4,5,9,4,0,0,7,0,0.10,0.13,0.23,0.10,0.23,Matches,Championship,2024-25,48,10,20.8,1.25,0.26,0.08,0.40,,,,,,,,
52,Jamal Baptiste,eng ENG,DF,Sheffield United,20,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
53,Shandon Baptiste,gd GRN,MF,Luton Town,26,1998,16,7,717,8.0,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,Championship,2024-25,6,2,33.3,0.75,0.25,0.17,0.50,,,,,,,,
54,Tom Barkhuizen,eng ENG,"MF,FW",Derby County,31,1993,19,2,404,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,4,1,25.0,0.89,0.22,0.00,0.00,,,,,,,,
55,Daniel Barlaser,tr TUR,MF,Middlesbrough,27,1997,23,12,1155,12.8,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,Championship,2024-25,8,2,25.0,0.62,0.16,0.13,0.50,,,,,,,,
56,Ashley Barnes,eng ENG,FW,Norwich City,34,1989,8,1,173,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,4,1,25.0,2.08,0.52,0.00,0.00,,,,,,,,
57,Ashley Barnes,eng ENG,FW,Burnley,34,1989,13,1,134,1.5,1,1,2,1,0,0,1,0,0.67,0.67,1.34,0.67,1.34,Matches,Championship,2024-25,3,1,33.3,2.01,0.67,0.33,1.00,,,,,,,,
58,Louie Barry,eng ENG,MF,Hull City,21,2003,4,2,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,3,1,33.3,1.64,0.55,0.00,0.00,,,,,,,,
59,Kyle Bartley,eng ENG,DF,West Brom,33,1991,31,30,2610,29.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,24,6,25.0,0.83,0.21,0.00,0.00,,,,,,,,
60,Norman Bassette,be BEL,FW,Coventry City,19,2004,25,11,907,10.1,2,0,2,2,0,0,5,0,0.20,0.00,0.20,0.20,0.20,Matches,Championship,2024-25,18,7,38.9,1.79,0.69,0.11,0.29,,,,,,,,
61,Danny Batth,eng ENG,DF,Blackburn,33,1990,37,34,3009,33.4,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,Championship,2024-25,16,6,37.5,0.48,0.18,0.13,0.33,,,,,,,,
62,Patrick Bauer,de GER,DF,Preston,31,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
63,Vakoun Bayo,ci CIV,FW,Watford,27,1997,41,25,2242,24.9,10,0,10,9,1,1,5,1,0.40,0.00,0.40,0.36,0.36,Matches,Championship,2024-25,59,22,37.3,2.37,0.88,0.15,0.41,,,,,,,,
64,James Beadle,eng ENG,GK,Sheffield Weds,20,2004,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,59,1.55,136,81,56.6,9,23.7,20.0
65,Owen Beck,wls WAL,"DF,MF",Blackburn,21,2002,24,21,1874,20.8,1,0,1,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matches,Championship,2024-25,9,2,22.2,0.43,0.10,0.11,0.50,,,,,,,,
66,Chris Bedia,ci CIV,FW,Hull City,28,1996,21,9,921,10.2,3,0,3,2,1,1,0,0,0.29,0.00,0.29,0.20,0.20,Matches,Championship,2024-25,19,8,42.1,1.86,0.78,0.11,0.25,,,,,,,,
67,Amari'i Bell,jm JAM,"DF,MF",Luton Town,30,1994,31,31,2706,30.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,4,0,0.0,0.13,0.00,0.00,,,,,,,,,
68,Sam Bell,eng ENG,"FW,MF",Bristol City,22,2002,20,0,440,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,15,7,46.7,3.07,1.43,0.00,0.00,,,,,,,,
69,Jobe Bellingham,eng ENG,MF,Sunderland,18,2005,40,39,3507,39.0,4,3,7,4,0,0,10,1,0.10,0.08,0.18,0.10,0.18,Matches,Championship,2024-25,53,9,17.0,1.36,0.23,0.08,0.44,,,,,,,,
70,Bachir Belloumi,dz ALG,"FW,MF",Hull City,22,2002,10,10,815,9.1,2,2,4,2,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches,Championship,2024-25,24,10,41.7,2.65,1.10,0.08,0.20,,,,,,,,
71,Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,33,25,2091,23.2,2,2,4,2,0,0,6,0,0.09,0.09,0.17,0.09,0.17,Matches,Championship,2024-25,19,6,31.6,0.82,0.26,0.11,0.33,,,,,,,,
72,Anis Ben Slimane,tn TUN,MF,Sheffield United,23,2001,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
73,Joe Bennett,eng ENG,DF,Oxford United,34,1990,12,8,744,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,1,0,0.0,0.12,0.00,0.00,,,,,,,,,
74,Daniel Bennie,au AUS,FW,QPR,18,2006,12,1,216,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,3,1,33.3,1.25,0.42,0.00,0.00,,,,,,,,
75,Jóhann Berg Guðmundsson,is ISL,"FW,MF",Burnley,33,1990,1,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0.00,5.63,5.63,5.63,Matches,Championship,2024-25,1,1,100.0,5.63,5.63,1.00,1.00,,,,,,,,
76,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,23,2000,27,26,2235,24.8,2,0,2,2,0,0,9,2,0.08,0.00,0.08,0.08,0.08,Matches,Championship,2024-25,17,4,23.5,0.68,0.16,0.12,0.50,,,,,,,,
77,Kian Best,eng ENG,DF,Preston,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
78,Florian Bianchini,fr FRA,FW,Swansea City,23,2001,36,8,1103,12.3,3,0,3,3,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches,Championship,2024-25,18,9,50.0,1.47,0.73,0.17,0.33,,,,,,,,
79,Jake Bidwell,eng ENG,"DF,MF",Coventry City,31,1993,29,23,2062,22.9,1,1,2,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,Matches,Championship,2024-25,12,1,8.3,0.52,0.04,0.08,1.00,,,,,,,,
80,Luis Binks,eng ENG,DF,Coventry City,22,2001,22,21,1852,20.6,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,Championship,2024-25,8,3,37.5,0.39,0.15,0.00,0.00,,,,,,,,
81,Max Bird,eng ENG,MF,Bristol City,23,2000,46,43,3481,38.7,1,8,9,1,0,0,1,0,0.03,0.21,0.23,0.03,0.23,Matches,Championship,2024-25,43,12,27.9,1.11,0.31,0.02,0.08,,,,,,,,
82,Colby Bishop,eng ENG,FW,Portsmouth,27,1996,32,31,2629,29.2,11,3,14,8,3,4,3,0,0.38,0.10,0.48,0.27,0.38,Matches,Championship,2024-25,67,25,37.3,2.29,0.86,0.12,0.32,,,,,,,,
83,Billy Blacker,eng ENG,FW,Sheffield United,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
84,Corey Blackett-Taylor,eng ENG,"MF,FW",Derby County,26,1997,12,4,404,4.5,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,Championship,2024-25,11,4,36.4,2.45,0.89,0.09,0.25,,,,,,,,
85,Harvey Blair,eng ENG,MF,Portsmouth,20,2003,12,3,294,3.3,1,0,1,1,0,0,3,0,0.31,0.00,0.31,0.31,0.31,Matches,Championship,2024-25,4,2,50.0,1.22,0.61,0.25,0.50,,,,,,,,
86,Malachi Boateng,eng ENG,MF,Plymouth Argyle,22,2002,7,1,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,3,0,0.0,1.36,0.00,0.00,,,,,,,,,
87,Eric Bocat,fr FRA,DF,Stoke City,25,1999,30,23,2041,22.7,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,Championship,2024-25,17,4,23.5,0.75,0.18,0.00,0.00,,,,,,,,
88,Jayden Bogle,eng ENG,DF,Leeds United,24,2000,44,44,3824,42.5,6,4,10,6,0,0,12,0,0.14,0.09,0.24,0.14,0.24,Matches,Championship,2024-25,47,14,29.8,1.11,0.33,0.13,0.43,,,,,,,,
89,Jonathan Bond,eng ENG,GK,Watford,31,1993,9,8,798,8.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,14,1.58,44,30,68.2,1,12.5,
90,Neto Borges,br BRA,DF,Middlesbrough,27,1996,35,34,2891,32.1,1,3,4,1,0,0,4,0,0.03,0.09,0.12,0.03,0.12,Matches,Championship,2024-25,19,4,21.1,0.59,0.12,0.05,0.25,,,,,,,,
91,Raphael Borges Rodrigues,au AUS,MF,Coventry City,20,2003,3,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,0,0,,0.00,0.00,,,,,,,,,,
92,Josh Bowler,eng ENG,"MF,FW",Preston,25,1999,10,6,456,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,11,5,45.5,2.17,0.99,0.00,0.00,,,,,,,,
93,Josh Bowler,eng ENG,MF,Luton Town,25,1999,8,0,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,3,0,0.0,1.80,0.00,0.00,,,,,,,,,
94,Sonny Bradley,eng ENG,DF,Derby County,32,1991,7,3,303,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,1,1,100.0,0.30,0.30,0.00,0.00,,,,,,,,
95,Tom Bradshaw,wls WAL,FW,Oxford United,32,1992,11,4,359,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,7,2,28.6,1.75,0.50,0.00,0.00,,,,,,,,
96,Tom Bradshaw,wls WAL,FW,Millwall,32,1992,11,4,450,5.0,1,0,1,0,1,1,0,0,0.20,0.00,0.20,0.00,0.00,Matches,Championship,2024-25,14,3,21.4,2.80,0.60,0.00,0.00,,,,,,,,
97,Robbie Brady,ie IRL,MF,Preston,32,1992,29,17,1638,18.2,0,4,4,0,0,0,8,0,0.00,0.22,0.22,0.00,0.22,Matches,Championship,2024-25,21,4,19.0,1.15,0.22,0.00,0.00,,,,,,,,
98,Cohen Bramall,eng ENG,DF,Portsmouth,28,1996,12,4,460,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2024-25,4,0,0.0,0.78,0.00,0.00,,,,,,,,,
99,Cameron Brannagan,eng ENG,MF,Oxford United,28,1996,33,33,2900,32.2,3,4,7,3,0,0,10,0,0.09,0.12,0.22,0.09,0.22,Matches,Championship,2024-25,48,16,33.3,1.49,0.50,0.06,0.19,,,,,,,,
100,Ben Brereton,cl CHI,MF,Sheffield United,25,1999,17,13,984,10.9,4,3,7,4,0,0,4,0,0.37,0.27,0.64,0.37,0.64,Matches,Championship,2024-25,21,7,33.3,1.92,0.64,0.19,0.57,,,,,,,,
101,Rhian Brewster,eng ENG,"MF,FW",Sheffield United,24,2000,36,16,1558,17.3,4,3,7,4,0,0,2,0,0.23,0.17,0.40,0.23,0.40,Matches,Championship,2024-25,36,7,19.4,2.08,0.40,0.11,0.57,,,,,,,,
102,Callum Brittain,eng ENG,DF,Blackburn,26,1998,33,30,2659,29.5,2,5,7,2,0,0,5,0,0.07,0.17,0.24,0.07,0.24,Matches,Championship,2024-25,18,3,16.7,0.61,0.10,0.11,0.67,,,,,,,,
103,Andre Brooks,jm JAM,MF,Sheffield United,20,2003,22,10,951,10.6,3,2,5,3,0,0,3,0,0.28,0.19,0.47,0.28,0.47,Matches,Championship,2024-25,21,9,42.9,1.99,0.85,0.14,0.33,,,,,,,,
104,Ciaron Brown,nir NIR,DF,Oxford United,26,1998,41,41,3611,40.1,4,3,7,4,0,0,6,0,0.10,0.07,0.17,0.10,0.17,Matches,Championship,2024-25,23,7,30.4,0.57,0.17,0.17,0.57,,,,,,,,
105,Dajaune Brown,jm JAM,FW,Derby County,18,2005,15,3,387,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches,Championship,2024-25,7,2,28.6,1.63,0.47,0.14,0.50,,,,,,,,
106,Jacob Brown,sct SCO,"MF,FW",Luton Town,26,1998,29,11,1217,13.5,4,1,5,4,0,0,4,0,0.30,0.07,0.37,0.30,0.37,Matches,Championship,2024-25,34,9,26.5,2.51,0.67,0.12,0.44,,,,,,,,
