player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Márquez Iván,esESP,2.0,NEC Nijmegen,28,1994,30.4,5,1,0,28,19,2,0,26,12,,,0,Matches
Martins Indi Bruno,nlNED,2.0,AZ Alkmaar,30,1992,3.5,1,0,0,4,0,0,1,1,1,,,0,Matches
Mattiello Federico,itITA,2.3,Go Ahead Eagles,27,1995,1.1,0,0,0,3,4,0,4,4,5,,,0,Matches
Mattsson Magnus,dkDEN,3.4,NEC Nijmegen,23,1999,20.0,1,0,0,8,30,2,15,16,21,,,0,Matches
Maulun Robin,frFRA,3.4,Cambuur,25,1996,3.9,0,0,0,6,3,0,30,1,2,,,0,Matches
Max Philipp,deGER,2.0,PSV,28,1993,11.3,3,0,0,9,5,0,41,9,15,,,0,Matches
Mbuyamba Xavier,nlNED,2.0,Volendam,20,2001,27.8,2,1,0,39,5,4,0,33,30,,,0,Matches
Meerdink Mexx,nlNED,4.0,AZ Alkmaar,19,2003,2.0,1,0,0,6,4,2,2,1,1,,,0,Matches
Meijers Aaron,nlNED,2.0,Sparta Rotterdam,34,1987,3.3,0,0,0,4,7,0,15,5,6,,,0,Matches
Meissen Rick,nlNED,2.0,Sparta Rotterdam,20,2002,0.5,0,0,0,0,0,0,0,1,0,,,0,Matches
Mendes Rui,deGER,3.0,Emmen,22,1999,15.7,2,0,0,16,5,6,18,9,9,,,0,Matches
Messaoudi Ahmed,maMAR,3.0,Emmen,26,1995,15.6,0,0,0,15,30,2,8,9,14,,,0,Matches
Meulensteen Melle,nlNED,2.4,Vitesse,23,1999,30.0,0,0,0,19,20,0,9,33,34,,,0,Matches
Mieghem Daryl,nlNED,3.5,Volendam,32,1989,20.9,3,0,0,8,13,1,68,8,9,,,0,Matches
Mihailovic Djordje,usUSA,3.0,AZ Alkmaar,23,1998,6.0,2,0,0,10,7,2,1,3,12,,,0,Matches
Mijnans Sven,nlNED,3.4,Sparta Rotterdam,22,2000,16.4,0,0,0,15,15,3,25,16,19,,,0,Matches
Mijnans Sven,nlNED,3.0,AZ Alkmaar,22,2000,12.9,1,0,0,16,11,3,30,17,15,,,0,Matches
Milambo Antoni,nlNED,3.0,Feyenoord,17,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Minnema Brett,nlNED,1.0,Cambuur,20,2002,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mirani Damon,nlNED,2.3,Volendam,26,1996,29.0,0,0,0,20,14,0,1,38,37,,,2,Matches
Misidjan Virgil,srSUR,3.5,Twente,29,1993,24.4,4,0,0,42,54,12,116,8,20,,,0,Matches
Mous Xavier,nlNED,1.0,Heerenveen,26,1995,16.0,0,0,0,2,0,0,0,1,3,,,1,Matches
Mühren Robert,nlNED,4.0,Volendam,33,1989,19.0,1,0,0,16,9,19,6,9,7,,,0,Matches
Mulder Hans,nlNED,3.0,RKC Waalwijk,35,1987,0.3,0,0,0,2,0,0,0,0,0,,,0,Matches
Mullem Jeremy,nlNED,3.0,Sparta Rotterdam,23,1999,10.5,3,0,0,18,2,1,7,15,9,,,0,Matches
Murkin Derry,engENG,2.3,Volendam,23,1999,31.8,2,0,0,28,23,0,92,56,51,,,0,Matches
Musaba Anthony,nlNED,3.0,NEC Nijmegen,21,2000,3.7,0,0,0,4,2,0,5,1,2,,,0,Matches
Musampa Nordin,nlNED,2.0,Groningen,20,2001,5.6,1,1,0,12,5,0,8,7,13,,,0,Matches
Mwene Phillipp,atAUT,2.0,PSV,28,1994,18.8,1,0,0,18,8,1,52,14,34,,,0,Matches
Namli Younes,dkDEN,3.4,Sparta Rotterdam,28,1994,16.1,1,0,0,19,22,0,46,15,9,,,0,Matches
Nauber Gerrit,deGER,2.0,Go Ahead Eagles,30,1992,12.5,1,0,0,6,4,0,3,18,9,,,0,Matches
Naujoks Noah,nlNED,3.0,Excelsior,20,2002,4.4,1,0,0,7,5,0,4,3,4,,,0,Matches
Naujoks Noah,nlNED,3.0,Feyenoord,20,2002,0.2,0,0,0,1,0,0,0,0,1,,,0,Matches
Navarro Ximo,esESP,2.0,Fortuna Sittard,32,1990,13.4,2,0,0,6,7,0,1,20,11,,,2,Matches
Nazih Imran,maMAR,3.0,Volendam,16,2006,0.6,0,0,0,0,1,0,0,0,2,,,0,Matches
Ngonge Cyril,beBEL,3.4,Groningen,22,2000,7.3,0,0,0,8,10,1,22,9,9,,,0,Matches
Nieuwpoort Lars,nlNED,2.0,RKC Waalwijk,27,1994,5.4,1,0,0,8,0,0,1,10,9,,,0,Matches
Nieuwpoort Sven,nlNED,2.0,Excelsior,29,1993,18.8,1,0,0,8,4,1,0,12,16,,,0,Matches
Noppert Andries,nlNED,1.0,Heerenveen,28,1994,18.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Noslin Tijjani,nlNED,3.4,Fortuna Sittard,23,1999,17.9,3,0,0,27,16,3,34,21,32,,,0,Matches
Nunnely Ché,nlNED,3.4,Heerenveen,23,1999,6.0,4,0,0,9,7,2,18,4,4,,,0,Matches
Obispo Armando,cwCUW,2.0,PSV,23,1999,19.1,1,1,0,10,5,0,1,39,15,,,0,Matches
Ocampos Lucas,arARG,3.0,Ajax,28,1994,1.1,0,0,0,2,1,0,2,2,1,,,0,Matches
Odgaard Jens,dkDEN,3.4,AZ Alkmaar,23,1999,24.1,1,0,0,38,41,5,28,11,24,,,0,Matches
Oelschlägel Eric,deGER,1.0,Emmen,26,1995,9.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Olij Nick,nlNED,1.0,Sparta Rotterdam,26,1995,32.0,0,0,0,0,1,0,0,1,1,,,0,Matches
Olsson Simon,seSWE,3.4,Heerenveen,24,1997,24.0,2,0,0,30,10,1,5,19,20,,,0,Matches
Oppegard Fredrik,noNOR,2.0,PSV,19,2002,1.7,0,0,0,2,3,0,8,2,3,,,0,Matches
Oppegard Fredrik,noNOR,2.0,Go Ahead Eagles,19,2002,4.4,0,0,0,3,6,0,7,2,8,,,0,Matches
Oratmangoen Ragnar,idIDN,3.0,Groningen,24,1998,12.3,1,0,0,11,5,0,8,16,17,,,0,Matches
Oristanio Gaetano,itITA,3.4,Volendam,19,2002,21.6,4,1,0,41,57,8,35,17,15,,,0,Matches
Oroz Alois,hrCRO,2.0,Vitesse,21,2000,11.3,3,0,0,12,1,0,0,17,13,,,1,Matches
Osch Yanick,nlNED,1.0,Fortuna Sittard,25,1997,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Oukili Yassin,nlNED,3.0,RKC Waalwijk,21,2001,20.5,9,0,0,37,16,0,5,16,45,,,1,Matches
Ould-Chikh Bilal,maMAR,3.4,Volendam,25,1997,10.5,2,1,0,8,19,2,55,5,6,,,0,Matches
Ould-Chikh Walid,maMAR,3.4,Volendam,22,1999,7.7,1,0,0,11,19,0,11,6,18,,,0,Matches
Oumar Sylla Sékou,gnGUI,2.0,Cambuur,23,1999,2.5,0,0,0,0,1,0,11,2,1,,,0,Matches
Özyakup Oğuzhan,trTUR,3.0,Fortuna Sittard,29,1992,17.5,3,0,0,8,18,1,34,10,13,,,0,Matches
Pacheco Rivas Fernando,pePER,3.5,Emmen,23,1999,0.9,0,0,0,2,3,0,5,0,2,,,0,Matches
Paixão Igor,brBRA,3.4,Feyenoord,22,2000,14.0,2,0,0,6,20,2,56,8,8,,,0,Matches
Pandur Ivor,hrCRO,1.0,Fortuna Sittard,22,2000,31.0,2,0,0,0,1,0,0,2,1,,,0,Matches
Pasveer Remko,nlNED,1.0,Ajax,38,1983,15.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Paulissen Mitchell,nlNED,3.4,Cambuur,29,1993,21.7,5,0,0,20,12,2,45,10,26,,,0,Matches
Pavlidis Vangelis,grGRE,4.0,AZ Alkmaar,23,1998,20.8,2,0,0,20,30,16,8,4,9,,,0,Matches
Payne Deron,ttTRI,2.0,Volendam,19,2002,1.2,0,0,0,0,1,0,0,1,5,,,0,Matches
Pedersen Marcus,noNOR,2.0,Feyenoord,22,2000,23.5,3,0,0,26,9,3,60,9,23,,,0,Matches
Pelupessy Joey,idIDN,3.0,Groningen,29,1993,14.8,1,0,0,12,6,0,0,21,23,,,0,Matches
Pepi Ricardo,usUSA,4.0,Groningen,19,2003,27.3,2,0,0,18,7,19,4,15,19,,,0,Matches
Pichel Vincent,nlNED,3.0,Cambuur,20,2001,0.8,1,0,0,2,1,1,0,0,1,,,0,Matches
Pierie Kik,nlNED,2.0,Excelsior,22,2000,6.5,0,0,0,4,4,0,0,13,8,,,0,Matches
Pinto Ivo,ptPOR,2.0,Fortuna Sittard,32,1990,25.7,1,0,0,11,15,1,92,31,29,,,0,Matches
Pinto Michael,luLUX,2.0,Sparta Rotterdam,29,1993,30.7,2,0,0,19,11,0,105,32,31,,,0,Matches
Plat Brian,nlNED,2.0,Volendam,22,2000,24.4,6,0,0,34,20,0,24,37,61,,,1,Matches
Pleguezuelo Julio,esESP,2.0,Twente,25,1997,13.3,1,0,0,10,20,0,2,18,17,,,0,Matches
Postema Romano,nlNED,3.5,Groningen,20,2002,0.4,0,0,0,0,1,0,0,0,1,,,0,Matches
Proper Dirk,nlNED,3.0,NEC Nijmegen,20,2002,30.6,3,1,0,45,26,0,3,30,28,,,0,Matches
Pröpper Davy,nlNED,3.0,Vitesse,30,1991,1.0,1,0,0,2,1,0,5,5,1,,,0,Matches
Pröpper Robin,nlNED,2.0,Twente,28,1993,27.5,10,0,0,41,20,1,4,27,32,,,0,Matches
Radić Stipe,hrCRO,2.0,Fortuna Sittard,22,2000,3.1,0,0,0,1,0,0,0,2,2,,,0,Matches
Ramalho André,brBRA,2.0,PSV,30,1992,20.4,2,0,0,18,10,1,2,23,19,,,0,Matches
Ramselaar Bart,nlNED,3.4,Utrecht,26,1996,3.8,1,0,0,1,4,1,6,1,7,,,0,Matches
Rasmussen Christian,dkDEN,3.5,Ajax,19,2003,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
Rasmussen Jacob,dkDEN,2.0,Feyenoord,25,1997,7.4,0,0,0,1,1,0,0,9,3,,,0,Matches
Read Givairo,nlNED,2.0,Volendam,16,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Redan Daishawn,nlNED,3.5,Utrecht,21,2001,8.1,1,0,0,10,12,6,5,0,4,,,0,Matches
Regeer Youri,nlNED,2.3,Ajax,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Regt Gyan,nlNED,3.0,Vitesse,19,2002,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Reijnders Tijjani,nlNED,3.0,AZ Alkmaar,24,1998,33.8,4,0,0,30,18,0,72,52,22,,,0,Matches
Reis Ferreira Francisco,ptPOR,2.0,Vitesse,25,1997,6.2,1,0,0,7,0,0,2,5,8,,,0,Matches
Reiziger Daan,nlNED,1.0,Vitesse,21,2001,6.4,1,0,0,0,1,0,0,1,1,,,0,Matches
Rekik Omar,tnTUN,2.0,Sparta Rotterdam,20,2001,0.4,0,0,0,3,0,0,0,0,0,,,0,Matches
Rensch Devyne,nlNED,2.0,Ajax,19,2003,22.5,2,1,0,19,24,1,22,36,38,,,0,Matches
Rienstra Ben,nlNED,3.0,Cambuur,32,1990,1.7,0,0,0,0,0,0,1,0,2,,,0,Matches
Romeny Ole,idIDN,3.4,Emmen,22,2000,27.7,2,0,0,24,85,13,31,9,22,,,0,Matches
Rommens Philippe,beBEL,3.0,Go Ahead Eagles,24,1997,27.5,2,0,0,32,12,0,207,33,37,,,0,Matches
Rooij Bart,nlNED,2.0,NEC Nijmegen,21,2001,33.0,3,0,0,31,25,0,75,36,37,,,1,Matches
Rosario Rayvien,cwCUW,3.0,Sparta Rotterdam,18,2004,0.0,1,0,0,1,0,0,0,0,0,,,0,Matches
Rots Daan,nlNED,3.4,Twente,21,2001,7.5,0,0,0,9,8,1,24,5,14,,,0,Matches
Ruiter Robbin,nlNED,1.0,Cambuur,35,1987,16.0,0,0,0,1,0,0,0,1,0,,,0,Matches
Rulli Gerónimo,arARG,1.0,Ajax,30,1992,19.0,1,0,0,1,1,0,0,1,0,,,0,Matches
Ryan Mathew,auAUS,1.0,AZ Alkmaar,30,1992,18.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Saathof Pim,nlNED,2.0,Go Ahead Eagles,18,2003,0.3,0,0,0,1,0,0,2,0,1,,,0,Matches
Sadílek Michal,czCZE,3.0,Twente,23,1999,11.2,2,0,0,9,12,0,32,7,16,,,0,Matches
Sagnan Modibo,mlMLI,2.0,Utrecht,23,1999,20.1,3,0,0,17,7,0,1,25,21,,,0,Matches
Sahraoui Osame,maMAR,3.4,Heerenveen,21,2001,12.4,1,0,0,7,30,1,35,6,6,,,0,Matches
Saibari Ismael,maMAR,3.5,PSV,21,2001,4.6,0,0,0,4,2,4,5,5,7,,,0,Matches
Saito Koki,jpJPN,3.5,Sparta Rotterdam,20,2001,18.0,0,0,0,13,40,9,26,4,12,,,0,Matches
Salah-Eddine Anass,maMAR,2.4,Twente,20,2002,7.1,1,0,0,5,10,0,16,8,18,,,0,Matches
Sambissa David,gaGAB,3.4,Cambuur,26,1996,5.6,0,0,0,5,8,2,39,7,13,,,0,Matches
Sambo Shurandy,cwCUW,2.0,Sparta Rotterdam,20,2001,25.6,4,2,1,23,29,1,54,29,28,,,0,Matches
Sampsted Alfons,isISL,2.0,Twente,24,1998,5.1,1,0,0,6,9,0,15,5,10,,,0,Matches
Sandler Philippe,nlNED,2.0,NEC Nijmegen,25,1997,18.1,3,0,0,12,9,0,3,22,14,,,0,Matches
Sangaré Ibrahim,ciCIV,3.0,PSV,24,1997,25.6,5,0,0,34,26,2,17,27,34,,,1,Matches
Sankoh Mohamed,nlNED,4.0,Vitesse,18,2003,8.5,1,0,0,15,4,14,2,0,3,,,0,Matches
Sarr Amin,seSWE,3.5,Heerenveen,21,2001,18.2,1,0,0,19,21,7,19,6,8,,,0,Matches
Sávio,brBRA,3.5,PSV,18,2004,1.1,0,0,0,2,2,0,5,0,0,,,0,Matches
Scherpen Kjell,nlNED,1.0,Vitesse,22,2000,25.4,0,1,0,1,1,0,0,2,0,,,0,Matches
Schmidt Doke,nlNED,2.0,Cambuur,30,1992,18.5,5,0,0,23,12,0,19,23,25,,,0,Matches
Scholte Ben,nlNED,3.0,Emmen,20,2001,1.8,0,0,0,0,1,1,1,1,1,,,0,Matches
Schöne Lasse,dkDEN,3.0,NEC Nijmegen,36,1986,30.8,4,0,0,20,30,0,117,42,23,,,0,Matches
Schoonderwaldt Youri,nlNED,1.0,Sparta Rotterdam,22,2000,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Schreuders Jorg,nlNED,2.0,Groningen,17,2004,3.8,1,0,0,1,1,0,6,4,7,,,0,Matches
Schuurs Perr,nlNED,2.0,Ajax,22,1999,0.6,0,0,0,0,0,0,0,0,1,,,0,Matches
Serra Darío,esESP,4.0,Go Ahead Eagles,19,2003,0.5,0,0,0,0,0,0,1,0,0,,,0,Matches
Seuntjens Mats,nlNED,4.0,RKC Waalwijk,30,1992,17.4,1,0,0,21,21,6,56,6,10,,,0,Matches
Seuntjens Mats,nlNED,3.4,Fortuna Sittard,30,1992,10.7,5,1,1,25,13,1,49,8,6,,,0,Matches
Seymor Serano,nlNED,2.0,Excelsior,20,2002,12.5,1,0,0,4,3,0,2,20,14,,,0,Matches
Shein Rocco,eeEST,3.0,Utrecht,19,2003,1.3,0,0,0,1,0,0,1,2,2,,,0,Matches
Sher Aimar,iqIRQ,3.0,Groningen,19,2002,1.5,1,0,0,1,0,0,2,2,2,,,0,Matches
Silva Fábio,ptPOR,3.5,PSV,20,2002,6.7,3,0,0,13,8,3,6,1,1,,,0,Matches
Silva Florent,frFRA,3.0,Volendam,19,2003,8.0,0,0,0,9,4,0,6,9,6,,,0,Matches
Simons Xavi,nlNED,3.4,PSV,19,2003,31.1,2,0,0,36,78,4,32,11,26,,,0,Matches
Siovas Dimitris,grGRE,2.0,Fortuna Sittard,33,1988,21.2,4,0,0,9,3,1,4,44,15,,,0,Matches
Smal Gijs,nlNED,2.0,Twente,24,1997,33.0,2,0,0,14,22,2,153,40,29,,,0,Matches
Smand Floris,nlNED,2.0,Cambuur,19,2003,19.5,0,0,0,15,5,0,1,37,16,,,0,Matches
Smit Milan,nlNED,4.0,Cambuur,19,2003,4.4,0,0,0,2,4,0,12,2,3,,,0,Matches
Sourlis Vasileios,grGRE,3.0,Fortuna Sittard,19,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Sow Sylla,nlNED,4.0,Go Ahead Eagles,25,1996,5.9,1,0,0,12,5,1,6,5,7,,,0,Matches
Stankovic Filip,rsSRB,1.0,Volendam,20,2002,33.0,2,0,0,0,5,0,0,1,4,,,1,Matches
Staring Casper,nlNED,3.0,Twente,21,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Steijn Sem,nlNED,3.0,Twente,20,2001,13.4,1,0,0,15,9,0,37,8,11,,,0,Matches
Stokkers Finn,nlNED,4.0,Go Ahead Eagles,26,1996,13.0,1,0,0,11,17,5,16,8,6,,,0,Matches
Strand Larsen Jørgen,noNOR,4.0,Groningen,22,2000,4.0,0,0,0,3,9,2,3,1,2,,,0,Matches
Streek Sander van,nlNED,3.4,Utrecht,29,1993,24.6,4,0,0,32,36,3,18,22,25,,,0,Matches
Sugawara Yukinari,jpJPN,2.5,AZ Alkmaar,22,2000,26.6,5,0,0,16,12,2,104,20,28,,,0,Matches
Suslov Tomáš,skSVK,3.0,Groningen,20,2002,23.6,6,0,0,33,63,2,91,25,31,,,0,Matches
Šverko Marin,hrCRO,2.0,Groningen,24,1998,2.5,2,0,0,5,1,0,0,3,4,,,0,Matches
Sybrandy Sander,nlNED,4.0,Twente,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Sylla Moussa,mlMLI,3.4,Utrecht,22,1999,5.9,0,0,0,2,9,0,37,5,1,,,0,Matches
Szymański Sebastian,plPOL,3.4,Feyenoord,23,1999,21.8,3,0,0,25,33,1,116,10,30,,,0,Matches
Taabouni Mohamed,nlNED,3.5,Feyenoord,20,2002,1.1,0,0,0,3,4,0,5,1,1,,,0,Matches
Tadić Dušan,rsSRB,3.5,Ajax,33,1988,32.9,3,0,0,26,37,14,335,9,16,,,0,Matches
Tahiri Anas,beBEL,3.0,Heerenveen,27,1995,29.0,4,0,0,8,30,1,36,43,20,,,0,Matches
Tahiri Mohammed,nlNED,4.0,Sparta Rotterdam,21,2001,0.2,0,0,0,0,0,0,0,0,2,,,0,Matches
Tannane Oussama,maMAR,3.0,NEC Nijmegen,28,1994,23.8,7,1,0,46,58,5,141,9,24,,,0,Matches
Tavsan Elayis,nlNED,3.4,NEC Nijmegen,21,2001,28.2,2,0,0,25,58,5,69,6,27,,,0,Matches
Taylor Kenneth,nlNED,3.0,Ajax,20,2002,27.7,4,0,0,26,30,1,27,20,24,,,0,Matches
te Wierik Mike,nlNED,2.0,Emmen,30,1992,13.3,4,1,1,26,5,1,11,13,20,,,0,Matches
te Wierik Mike,nlNED,2.0,Groningen,30,1992,13.2,4,0,0,14,6,1,0,26,13,,,0,Matches
Tekie Tesfaldet,seSWE,3.0,Go Ahead Eagles,25,1997,3.9,2,0,0,6,3,0,1,3,4,,,0,Matches
ter Avest Hidde,nlNED,2.3,Utrecht,25,1997,9.7,0,0,0,9,3,0,33,15,16,,,0,Matches
Ter Heide Jasper,nlNED,3.0,Cambuur,23,1999,1.0,0,0,0,0,0,0,0,0,2,,,0,Matches
Teze Jordan,nlNED,2.0,PSV,22,1999,22.4,2,0,0,19,9,0,41,23,35,,,0,Matches
Til Guus,nlNED,3.4,PSV,24,1997,19.5,4,0,0,30,19,0,20,13,21,,,0,Matches
Timber Jurriën,nlNED,2.0,Ajax,21,2001,33.7,3,0,0,35,21,0,4,43,34,,,0,Matches
Timber Quinten,nlNED,3.0,Feyenoord,21,2001,18.2,2,0,0,21,26,0,9,20,22,,,0,Matches
Timossi Andersson Alex,seSWE,4.0,Heerenveen,21,2001,2.9,0,0,0,5,3,4,9,2,3,,,0,Matches
Tirpan Mickaël,beBEL,2.0,Fortuna Sittard,28,1993,4.3,1,0,0,10,3,1,11,6,7,,,0,Matches
Tjoe-A-On Nathan,idIDN,2.0,Excelsior,20,2001,25.3,0,0,0,34,13,0,53,51,36,,,0,Matches
Tol Marco,nlNED,2.0,Cambuur,24,1998,21.3,1,0,0,9,5,0,0,34,12,,,1,Matches
Toornstra Jens,nlNED,3.0,Utrecht,33,1989,25.9,7,0,0,17,8,2,113,30,26,,,0,Matches
Toornstra Jens,nlNED,3.5,Feyenoord,33,1989,0.9,0,0,0,1,0,0,1,0,1,,,0,Matches
Toufiqui Azzeddine,frFRA,3.0,Emmen,23,1999,0.7,0,0,0,1,2,0,1,0,0,,,0,Matches
Trauner Gernot,atAUT,2.0,Feyenoord,30,1992,17.8,4,0,0,13,4,0,0,27,27,,,0,Matches
Tronstad Sondre,noNOR,3.0,Vitesse,26,1995,21.1,4,1,0,24,18,0,11,26,33,,,0,Matches
Tunahan Taşçı Muhammet,trTUR,3.0,Fortuna Sittard,20,2002,1.4,1,0,0,8,6,0,8,1,6,,,0,Matches
Twigt Calvin,nlNED,3.0,Volendam,19,2003,14.4,0,0,0,15,17,1,8,23,23,,,0,Matches
Tytoń Przemysław,plPOL,1.0,Twente,35,1987,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Tzolis Christos,grGRE,3.4,Twente,20,2002,4.7,1,0,0,6,11,0,11,1,2,,,0,Matches
Ugalde Manfred,crCRC,4.0,Twente,20,2002,9.7,1,0,0,8,16,2,3,2,7,,,0,Matches
Uldriķis Roberts,lvLVA,4.0,Cambuur,24,1998,14.8,4,0,0,20,8,13,1,2,6,,,0,Matches
Unnerstall Lars,deGER,1.0,Twente,32,1990,33.0,0,0,0,0,1,0,0,1,0,,,0,Matches
Vaessen Etienne,srSUR,1.0,RKC Waalwijk,27,1995,32.0,3,0,0,0,5,0,0,1,1,,,0,Matches
Valente Luciano,nlNED,3.0,Groningen,18,2003,9.7,4,0,0,17,4,0,14,5,11,,,0,Matches
Van den Buijs Dario,beBEL,2.0,RKC Waalwijk,26,1995,20.8,3,0,0,21,7,1,50,24,22,,,0,Matches
Van Duivenbooden Simon,nlNED,4.0,Vitesse,20,2002,1.8,0,0,0,1,1,1,2,0,0,,,0,Matches
Van Ottele Syb,nlNED,2.0,Heerenveen,20,2002,13.1,6,0,0,17,10,0,4,17,16,,,0,Matches
Vanheusden Zinho,beBEL,2.0,AZ Alkmaar,23,1999,2.5,1,0,0,3,2,0,1,3,0,,,0,Matches
Veendorp Keziah,nlNED,2.4,Emmen,25,1997,31.8,3,0,0,21,5,0,15,30,28,,,0,Matches
Veerman Henk,nlNED,4.0,Volendam,29,1993,14.8,1,0,0,10,1,20,11,0,2,,,0,Matches
Veerman Joey,nlNED,3.0,PSV,23,1998,27.6,1,0,0,20,13,2,151,30,27,,,0,Matches
Veldmate Jeroen,nlNED,2.0,Emmen,33,1988,22.1,1,0,0,16,9,0,2,27,17,,,0,Matches
Verdonk Calvin,idIDN,2.0,NEC Nijmegen,25,1997,10.7,4,0,0,9,4,1,9,15,13,,,0,Matches
Verhulst Hobie,nlNED,1.0,AZ Alkmaar,29,1993,16.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Verrips Michael,nlNED,1.0,Groningen,25,1996,24.0,1,0,0,1,3,0,0,2,0,,,0,Matches
Verschueren Arno,beBEL,3.0,Sparta Rotterdam,25,1997,27.2,6,0,0,49,17,4,29,32,40,,,0,Matches
Vertessen Yorbe,beBEL,4.0,PSV,21,2001,1.7,0,0,0,2,2,1,1,0,2,,,0,Matches
Vidovic Gabriel,hrCRO,3.4,Vitesse,18,2003,13.5,1,0,0,8,33,1,3,5,4,,,0,Matches
Viergever Nick,nlNED,2.0,Utrecht,32,1989,18.1,1,0,0,6,5,2,7,21,21,,,0,Matches
Vinícius Carlos,brBRA,4.0,PSV,27,1995,0.5,0,0,0,0,1,0,0,0,1,,,0,Matches
Virgínia João,ptPOR,1.0,Cambuur,22,1999,17.0,1,0,0,1,1,0,0,0,1,,,0,Matches
Vita Rémy,kmCOM,2.3,Fortuna Sittard,21,2001,13.2,0,0,0,21,16,1,24,11,26,,,0,Matches
Vlak Jari,nlNED,3.0,Emmen,23,1998,18.7,4,0,0,19,4,1,14,25,18,,,0,Matches
Vlap Michel,nlNED,3.0,Twente,25,1997,24.7,3,0,0,23,23,0,26,13,21,,,0,Matches
Vos Dennis,nlNED,2.0,Emmen,20,2001,4.0,0,0,0,4,2,0,7,2,0,,,0,Matches
Vos Silvano,nlNED,3.0,Ajax,17,2005,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Vriends Bart,nlNED,2.0,Sparta Rotterdam,31,1991,27.2,3,0,0,22,6,0,1,26,19,,,0,Matches
Vroegh Patrick,nlNED,3.0,RKC Waalwijk,22,1999,6.3,0,0,0,3,2,0,12,5,7,,,0,Matches
Wageningen Dylan,nlNED,3.0,Sparta Rotterdam,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Wålemark Patrik,seSWE,3.4,Feyenoord,20,2001,6.6,1,0,0,5,13,2,34,1,8,,,1,Matches
Warmerdam Django,nlNED,2.0,Utrecht,26,1995,2.8,0,0,0,1,3,0,6,3,5,,,0,Matches
Wellenreuther Timon,deGER,1.0,Feyenoord,26,1995,9.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Wermeskerken Sai,jpJPN,2.0,Cambuur,28,1994,18.7,1,0,0,22,13,0,35,24,33,,,0,Matches
Wieffer Mats,nlNED,3.0,Feyenoord,22,1999,18.6,5,0,0,37,24,0,13,26,32,,,0,Matches
Wijndal Owen,nlNED,2.0,Ajax,22,1999,14.8,2,0,0,14,23,2,27,7,15,,,0,Matches
Willems Jetro,nlNED,2.0,Groningen,28,1994,4.3,0,0,0,1,10,0,16,1,7,,,0,Matches
Wit Dani,nlNED,3.0,AZ Alkmaar,24,1998,13.2,3,1,0,27,17,3,2,11,18,,,0,Matches
Wit Mees,nlNED,3.3,AZ Alkmaar,24,1998,5.9,2,0,0,10,2,0,10,5,8,,,0,Matches
Witry Aslak,noNOR,2.0,AZ Alkmaar,26,1996,0.6,0,0,0,0,0,0,0,0,0,,,0,Matches
Wittek Maximilian,deGER,2.0,Vitesse,26,1995,30.2,9,1,0,40,29,0,291,28,50,,,0,Matches
Wolfswinkel Ricky,nlNED,4.0,Twente,33,1989,28.1,4,0,0,29,21,17,25,9,22,,,0,Matches
Wouters Luuk,nlNED,2.0,RKC Waalwijk,23,1999,2.0,0,0,0,1,1,0,1,5,3,,,0,Matches
Yaakoubi Redouan,nlNED,2.0,Excelsior,26,1996,32.5,5,1,1,32,13,0,9,54,41,,,1,Matches
Yapi Romaric,frFRA,2.4,Vitesse,22,2000,4.0,1,0,0,3,2,0,15,4,3,,,0,Matches
Yılmaz Burak,trTUR,4.0,Fortuna Sittard,37,1985,24.6,8,0,0,19,41,32,15,2,5,,,0,Matches
Younes Amin,deGER,3.5,Utrecht,28,1993,3.7,0,0,0,4,5,0,14,0,7,,,0,Matches
Zaal Timo,nlNED,2.0,Heerenveen,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Zagre Arthur,frFRA,2.0,Utrecht,20,2001,0.8,0,0,0,1,0,0,1,0,1,,,0,Matches
Zagre Arthur,frFRA,2.0,Excelsior,20,2001,6.9,1,0,0,9,4,0,3,11,9,,,0,Matches
Zeefuik Lequincio,nlNED,4.0,Volendam,17,2004,3.7,2,0,0,8,5,1,2,0,2,,,0,Matches
