Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
472,Dani Raba,es ESP,"FW,MF",Granada,25,1995,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Uroš Račić,rs SRB,MF,Valencia,23,1998,28,13,1206,13.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Nemanja Radoja,rs SRB,MF,Levante,28,1993,19,17,1214,13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Rafinha,br BRA,"MF,FW",Real Sociedad,28,1993,17,13,1050,11.7,1,0,1,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17,17,1530,17.0,2,0,2,2,0,0,8,0,0.12,0.00,0.12,0.12,0.12,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Ivan Rakitić,hr CRO,MF,Sevilla,33,1988,35,26,2182,24.2,4,6,10,3,1,2,5,0,0.16,0.25,0.41,0.12,0.37,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,3,3,243,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Sandro Ramírez,es ESP,FW,Getafe,26,1995,29,19,1462,16.2,3,0,3,3,0,0,7,0,0.18,0.00,0.18,0.18,0.18,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Raúl,es ESP,FW,Real Betis,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Lluís Recasens,es ESP,DF,Espanyol,19,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,La Liga,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
