Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
70,Emmanuel Biumla,fr FRA,DF,Angers,19,2005,17,15,1336,14.8,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2024-25,4,2,50.0,0.27,0.13,0.25,0.50,,,,,,,,
71,Marco Bizot,nl NED,GK,Brest,33,1991,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,54,1.69,121,76,62.0,10,31.3,11.1
72,Ludovic Blas,fr FRA,"MF,FW",Rennes,26,1997,29,26,2293,25.5,6,8,14,6,0,0,6,0,0.24,0.31,0.55,0.24,0.55,Matches,Ligue 1,2024-25,57,26,45.6,2.24,1.02,0.11,0.23,,,,,,,,
73,Augustine Boakye,gh GHA,"MF,FW",Saint-Étienne,23,2000,17,8,733,8.1,3,0,3,3,0,0,5,0,0.37,0.00,0.37,0.37,0.37,Matches,Ligue 1,2024-25,24,9,37.5,2.95,1.11,0.13,0.33,,,,,,,,
74,Mathéo Bodmer,fr FRA,DF,Le Havre,20,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
75,Jeremie Boga,ci CIV,"MF,FW",Nice,27,1997,21,12,1054,11.7,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,Matches,Ligue 1,2024-25,29,17,58.6,2.48,1.45,0.03,0.06,,,,,,,,
76,Moïse Bombito,ca CAN,DF,Nice,24,2000,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,8,1,12.5,0.33,0.04,0.00,0.00,,,,,,,,
77,Saïmon Bouabré,fr FRA,MF,Monaco,18,2006,3,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,0,0,,0.00,0.00,,,,,,,,,,
78,Ayyoub Bouaddi,fr FRA,MF,Lille,16,2007,24,11,1151,12.8,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,Ligue 1,2024-25,3,1,33.3,0.23,0.08,0.00,0.00,,,,,,,,
79,Badredine Bouanani,dz ALG,"MF,FW",Nice,19,2004,26,11,1099,12.2,3,3,6,2,1,1,2,0,0.25,0.25,0.49,0.16,0.41,Matches,Ligue 1,2024-25,31,15,48.4,2.54,1.23,0.06,0.13,,,,,,,,
80,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,22,2001,25,20,1772,19.7,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2024-25,16,3,18.8,0.81,0.15,0.06,0.33,,,,,,,,
81,Hicham Boudaoui,dz ALG,MF,Nice,24,1999,29,27,2435,27.1,2,3,5,2,0,0,9,0,0.07,0.11,0.18,0.07,0.18,Matches,Ligue 1,2024-25,39,19,48.7,1.44,0.70,0.05,0.11,,,,,,,,
82,Justin Bourgault,fr FRA,DF,Brest,18,2005,2,2,122,1.4,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74,Matches,Ligue 1,2024-25,2,1,50.0,1.48,0.74,0.50,1.00,,,,,,,,
83,Benjamin Bourigeaud,fr FRA,MF,Rennes,30,1994,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.00,1.13,1.13,1.13,Matches,Ligue 1,2024-25,2,1,50.0,2.25,1.13,0.50,1.00,,,,,,,,
84,Bilal Brahimi,dz ALG,MF,Nice,24,2000,2,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024-25,1,1,100.0,1.18,1.18,0.00,0.00,,,,,,,,
