Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
443,Kamal Sowah,gh GHA,"FW,MF",Club Brugge,22,2000,27,14,1284,14.3,0,4,4,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,Belgian Pro League,2022-23,18,5,27.8,1.26,0.35,0.00,0.00,,,,,,,,
444,Elias Spago,be BEL,DF,Seraing,20,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,0,0,,0.00,0.00,,,,,,,,,,
445,Jorne Spileers,be BEL,DF,Club Brugge,17,2005,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,6,3,50.0,0.75,0.37,0.00,0.00,,,,,,,,
446,Lucas Stassin,be BEL,FW,Anderlecht,17,2004,3,2,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,1,1,100.0,0.82,0.82,0.00,0.00,,,,,,,,
447,Calvin Stengs,nl NED,MF,Antwerp,23,1998,21,19,1673,18.6,1,4,5,1,0,0,5,1,0.05,0.22,0.27,0.05,0.27,Matches,Belgian Pro League,2022-23,29,8,27.6,1.56,0.43,0.03,0.13,,,,,,,,
448,Nikola Storm,be BEL,"FW,MF",Mechelen,27,1994,31,30,2554,28.4,4,3,7,4,0,0,0,0,0.14,0.11,0.25,0.14,0.25,Matches,Belgian Pro League,2022-23,74,37,50.0,2.61,1.30,0.05,0.11,,,,,,,,
449,Mario Stroeykens,be BEL,"FW,MF",Anderlecht,17,2004,26,11,1154,12.8,4,1,5,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,Matches,Belgian Pro League,2022-23,30,10,33.3,2.34,0.78,0.13,0.40,,,,,,,,
450,Nikola Štulić,rs SRB,FW,Charleroi,20,2001,8,3,313,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,8,2,25.0,2.30,0.58,0.00,0.00,,,,,,,,
451,Iebe Swers,be BEL,"DF,MF",Mechelen,25,1996,9,0,139,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,1,0,0.0,0.65,0.00,0.00,,,,,,,,,
452,Oleksii Sych,ua UKR,"DF,MF",Kortrijk,21,2001,14,14,1202,13.4,1,1,2,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,Matches,Belgian Pro League,2022-23,9,2,22.2,0.67,0.15,0.11,0.50,,,,,,,,
453,Ross Sykes,eng ENG,DF,Union SG,23,1999,18,12,1087,12.1,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches,Belgian Pro League,2022-23,9,5,55.6,0.75,0.41,0.22,0.40,,,,,,,,
454,Abakar Sylla,ci CIV,DF,Club Brugge,19,2002,17,14,1282,14.2,0,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,9,2,22.2,0.63,0.14,0.00,0.00,,,,,,,,
455,Abdoulaye Sylla,gn GUI,DF,Seraing,22,2000,22,17,1637,18.2,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,Belgian Pro League,2022-23,3,0,0.0,0.16,0.00,0.00,,,,,,,,,
