player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Bain Dénys,frFRA,2.0,Auxerre,29,1993,1.4,,3,,,,,,,,,,,2,,,,Matches
Baiye Brandon,beBEL,3.0,Clermont Foot,21,2000,0.6,,2,,,,,,,,,,,0,,,,Matches
Bakambu Cédric,cdCOD,4.0,Marseille,31,1991,0.7,,1,,,,,,,,,,,0,,,,Matches
Balde Thierno,frFRA,2.4,Troyes,20,2002,23.9,,15,,,,,,,,,,,22,,,,Matches
Baleba Carlos,cmCMR,3.4,Lille,18,2004,5.3,,11,,,,,,,,,,,1,,,,Matches
Balerdi Leonardo,arARG,2.0,Marseille,23,1999,29.3,,40,,,,,,,,,,,57,,,,Matches
Balogun Folarin,usUSA,4.0,Reims,21,2001,33.3,,4,,,,,,,,,,,3,,,,Matches
Bamba Abdoulaye,ciCIV,2.0,Angers,32,1990,15.2,,12,,,,,,,,,,,16,,,,Matches
Bamba Jonathan,ciCIV,3.0,Lille,26,1996,30.9,,16,,,,,,,,,,,19,,,,Matches
Barcola Bradley,frFRA,3.5,Lyon,19,2002,16.0,,15,,,,,,,,,,,19,,,,Matches
Bard Melvin,frFRA,2.3,Nice,21,2000,27.3,,61,,,,,,,,,,,59,,,,Matches
Barkley Ross,engENG,3.4,Nice,28,1993,10.7,,8,,,,,,,,,,,7,,,,Matches
Barreto Mickaël,frFRA,3.0,Ajaccio,31,1991,14.7,,22,,,,,,,,,,,14,,,,Matches
Bayala Cyrille,bfBFA,3.0,Ajaccio,26,1996,22.3,,36,,,,,,,,,,,24,,,,Matches
Begraoui Yanis,maMAR,3.0,Toulouse,21,2001,0.7,,0,,,,,,,,,,,1,,,,Matches
Beka Beka Alexis,frFRA,3.0,Nice,21,2001,6.1,,6,,,,,,,,,,,11,,,,Matches
Bela Jérémie,aoANG,3.0,Clermont Foot,29,1993,8.3,,4,,,,,,,,,,,8,,,,Matches
Belahyane Reda,maMAR,3.0,Nice,18,2004,2.0,,6,,,,,,,,,,,2,,,,Matches
Belaïli Youcef,dzALG,3.4,Ajaccio,30,1992,12.8,,10,,,,,,,,,,,6,,,,Matches
Belaïli Youcef,dzALG,3.4,Brest,30,1992,4.0,,3,,,,,,,,,,,1,,,,Matches
Belkebla Haris,dzALG,3.0,Brest,28,1994,29.5,,46,,,,,,,,,,,46,,,,Matches
Bellegarde Jean-Ricner,htHAI,3.4,Strasbourg,24,1998,26.9,,25,,,,,,,,,,,21,,,,Matches
Belocian Jeanuël,frFRA,2.0,Rennes,17,2005,5.6,,7,,,,,,,,,,,5,,,,Matches
Ben Seghir Eliesse,maMAR,3.5,Monaco,17,2005,11.7,,10,,,,,,,,,,,3,,,,Matches
Ben Seghir Salim,frFRA,4.0,Marseille,19,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Ben Yedder Wissam,frFRA,4.0,Monaco,31,1990,23.5,,8,,,,,,,,,,,4,,,,Matches
Bentaleb Nabil,dzALG,3.0,Angers,27,1994,27.7,,43,,,,,,,,,,,39,,,,Matches
Berg Patrick,noNOR,2.3,Lens,24,1997,0.3,,0,,,,,,,,,,,1,,,,Matches
Bergen Mitchell,nlNED,3.4,Reims,22,1999,10.1,,9,,,,,,,,,,,6,,,,Matches
Bernard Quentin,frFRA,2.0,Auxerre,33,1989,7.0,,7,,,,,,,,,,,13,,,,Matches
Bernardoni Paul,frFRA,1.0,Angers,25,1997,27.0,,1,,,,,,,,,,,1,,,,Matches
Bernat Juan,esESP,2.4,Paris Saint-Germain,29,1993,18.3,,17,,,,,,,,,,,9,,,,Matches
Berthomier Jason,frFRA,3.0,Clermont Foot,32,1990,0.3,,0,,,,,,,,,,,0,,,,Matches
Bilal Touré El,mlMLI,4.0,Reims,20,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Billong Jean-Claude,cmCMR,2.0,Clermont Foot,28,1993,0.3,,0,,,,,,,,,,,2,,,,Matches
Birmančević Veljko,rsSRB,3.4,Toulouse,24,1998,4.9,,7,,,,,,,,,,,4,,,,Matches
Bizot Marco,nlNED,1.0,Brest,31,1991,37.0,,0,,,,,,,,,,,0,,,,Matches
Blanco Rubén,esESP,1.0,Marseille,27,1995,5.5,,0,,,,,,,,,,,0,,,,Matches
Blas Ludovic,frFRA,3.4,Nantes,24,1997,31.3,,27,,,,,,,,,,,18,,,,Matches
Blažič Miha,siSVN,2.0,Angers,29,1993,22.0,,6,,,,,,,,,,,18,,,,Matches
Blázquez Joaquín,arARG,1.0,Brest,21,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Boadu Myron,nlNED,4.0,Monaco,21,2001,3.3,,3,,,,,,,,,,,0,,,,Matches
Boateng Jérôme,deGER,2.0,Lyon,33,1988,4.8,,0,,,,,,,,,,,7,,,,Matches
Bobichon Antonin,frFRA,3.5,Angers,26,1995,0.2,,0,,,,,,,,,,,0,,,,Matches
Boisgard Quentin,frFRA,3.0,Lorient,25,1997,2.0,,2,,,,,,,,,,,4,,,,Matches
Borges Neto,brBRA,2.4,Clermont Foot,25,1996,31.5,,45,,,,,,,,,,,38,,,,Matches
Boto Kenji-Van,mgMAD,2.4,Auxerre,26,1996,2.0,,2,,,,,,,,,,,2,,,,Matches
Botué Kouamé,bfBFA,4.0,Ajaccio,19,2002,2.5,,2,,,,,,,,,,,0,,,,Matches
Bouanani Badredine,dzALG,3.5,Nice,17,2004,9.6,,9,,,,,,,,,,,1,,,,Matches
Boudaoui Hicham,dzALG,3.0,Nice,22,1999,20.8,,33,,,,,,,,,,,33,,,,Matches
Bouebari Franci,frFRA,3.0,Strasbourg,18,2003,0.8,,0,,,,,,,,,,,1,,,,Matches
Boufal Sofiane,maMAR,3.4,Angers,28,1993,9.3,,9,,,,,,,,,,,5,,,,Matches
Boura Ismaël,kmCOM,2.0,Lens,21,2000,1.0,,3,,,,,,,,,,,2,,,,Matches
Bourigeaud Benjamin,frFRA,3.4,Rennes,28,1994,34.1,,26,,,,,,,,,,,28,,,,Matches
Brahimi Bilal,dzALG,3.5,Nice,22,2000,8.9,,5,,,,,,,,,,,4,,,,Matches
Brassier Lilian,frFRA,2.0,Brest,22,1999,34.4,,30,,,,,,,,,,,51,,,,Matches
Bruus Andreas,dkDEN,2.4,Troyes,23,1999,18.1,,7,,,,,,,,,,,15,,,,Matches
Bryan Joe,engENG,3.0,Nice,28,1993,2.0,,4,,,,,,,,,,,1,,,,Matches
Buksa Adam,plPOL,4.0,Lens,26,1996,1.1,,0,,,,,,,,,,,0,,,,Matches
Busi Maxime,beBEL,2.4,Reims,22,1999,11.6,,15,,,,,,,,,,,16,,,,Matches
Bułka Marcin,plPOL,1.0,Nice,22,1999,2.0,,0,,,,,,,,,,,1,,,,Matches
Cabella Rémy,frFRA,3.0,Lille,32,1990,28.1,,37,,,,,,,,,,,16,,,,Matches
Cabot Jimmy,frFRA,3.0,Lens,28,1994,5.7,,12,,,,,,,,,,,4,,,,Matches
Cajuste Jens,seSWE,3.0,Reims,22,1999,17.0,,27,,,,,,,,,,,17,,,,Matches
Ćaleta-Car Duje,hrCRO,2.0,Marseille,25,1996,0.1,,0,,,,,,,,,,,0,,,,Matches
Camara Mahdi,frFRA,3.0,Brest,24,1998,20.2,,37,,,,,,,,,,,39,,,,Matches
Camara Mohamed,mlMLI,3.0,Monaco,22,2000,24.4,,43,,,,,,,,,,,27,,,,Matches
Camara Ousmane,gnGUI,4.0,Auxerre,20,2001,0.3,,1,,,,,,,,,,,0,,,,Matches
Camara Ousmane,mlMLI,2.0,Angers,19,2003,5.8,,6,,,,,,,,,,,11,,,,Matches
Camblan Axel,frFRA,4.0,Brest,18,2003,0.8,,2,,,,,,,,,,,0,,,,Matches
Capelle Pierrick,frFRA,2.4,Angers,35,1987,15.9,,22,,,,,,,,,,,15,,,,Matches
Caqueret Maxence,frFRA,3.0,Lyon,22,2000,30.7,,56,,,,,,,,,,,38,,,,Matches
Cardona Irvin,mtMLT,4.0,Brest,24,1997,2.6,,0,,,,,,,,,,,2,,,,Matches
Carioca Igor,brBRA,2.3,Lorient,25,1996,5.1,,12,,,,,,,,,,,4,,,,Matches
Carvalho Matis,ptPOR,1.0,Montpellier,23,1999,1.5,,0,,,,,,,,,,,1,,,,Matches
Castelletto Jean-Charles,cmCMR,2.0,Nantes,27,1995,28.5,,29,,,,,,,,,,,54,,,,Matches
Cathline Yoann,frFRA,3.0,Lorient,20,2002,12.1,,12,,,,,,,,,,,8,,,,Matches
Caufriez Maximiliano,beBEL,2.0,Clermont Foot,25,1997,24.7,,25,,,,,,,,,,,28,,,,Matches
Centonze Fabien,frFRA,2.3,Nantes,26,1996,18.8,,39,,,,,,,,,,,42,,,,Matches
Chabrolle Florian,frFRA,3.0,Ajaccio,24,1998,3.7,,5,,,,,,,,,,,7,,,,Matches
Chadaille Bitshiabu El,frFRA,2.0,Paris Saint-Germain,17,2005,6.5,,8,,,,,,,,,,,8,,,,Matches
Chaïbi Fares,dzALG,3.4,Toulouse,19,2002,26.0,,17,,,,,,,,,,,15,,,,Matches
Cham Muhammed,atAUT,3.0,Clermont Foot,21,2000,21.9,,15,,,,,,,,,,,8,,,,Matches
Charbonnier Gaëtan,frFRA,4.0,Auxerre,33,1988,2.8,,1,,,,,,,,,,,0,,,,Matches
Chardonnet Brendan,frFRA,2.0,Brest,27,1994,27.7,,28,,,,,,,,,,,59,,,,Matches
Chavalerin Xavier,frFRA,3.0,Troyes,31,1991,27.0,,49,,,,,,,,,,,38,,,,Matches
Chegra Ivane,frFRA,3.0,Ajaccio,18,2004,2.1,,4,,,,,,,,,,,1,,,,Matches
Cherki Rayan,frFRA,3.4,Lyon,18,2003,20.8,,8,,,,,,,,,,,5,,,,Matches
Cheti Ilyes,dzALG,2.0,Angers,27,1995,2.3,,4,,,,,,,,,,,4,,,,Matches
Chevalier Lucas,frFRA,1.0,Lille,20,2001,32.0,,1,,,,,,,,,,,2,,,,Matches
Chirivella Pedro,esESP,3.0,Nantes,25,1997,22.5,,24,,,,,,,,,,,23,,,,Matches
Chotard Joris,frFRA,3.0,Montpellier,20,2001,27.3,,33,,,,,,,,,,,39,,,,Matches
Cimignani Yanis,frFRA,3.0,Ajaccio,20,2002,3.1,,5,,,,,,,,,,,2,,,,Matches
Cissé Souleymane,frFRA,2.0,Clermont Foot,19,2002,0.4,,1,,,,,,,,,,,1,,,,Matches
Claude-Maurice Alexis,frFRA,3.0,Nice,24,1998,0.7,,3,,,,,,,,,,,2,,,,Matches
Claude-Maurice Alexis,frFRA,3.4,Lens,24,1998,6.7,,11,,,,,,,,,,,2,,,,Matches
Clauss Jonathan,frFRA,3.0,Marseille,29,1992,28.8,,29,,,,,,,,,,,33,,,,Matches
Coco Marcus,frFRA,3.4,Nantes,26,1996,7.1,,14,,,,,,,,,,,14,,,,Matches
Coeff Alexandre,frFRA,2.0,Auxerre,30,1992,6.5,,5,,,,,,,,,,,7,,,,Matches
Conté Abdu,ptPOR,2.3,Troyes,24,1998,14.6,,20,,,,,,,,,,,6,,,,Matches
Corchia Sébastien,frFRA,2.3,Nantes,31,1990,8.7,,6,,,,,,,,,,,14,,,,Matches
Costa David,ptPOR,3.4,Lens,21,2001,15.6,,7,,,,,,,,,,,9,,,,Matches
Costa Logan,cvCPV,2.0,Toulouse,21,2001,4.6,,4,,,,,,,,,,,4,,,,Matches
Costa Nuno,cvCPV,3.5,Auxerre,31,1991,22.3,,23,,,,,,,,,,,20,,,,Matches
Costil Benoît,frFRA,1.0,Auxerre,35,1987,19.0,,1,,,,,,,,,,,0,,,,Matches
Coutadeur Mathieu,frFRA,3.0,Ajaccio,36,1986,21.6,,15,,,,,,,,,,,18,,,,Matches
Cozza Nicolas,frFRA,2.0,Montpellier,23,1999,14.2,,21,,,,,,,,,,,19,,,,Matches
Da Silva Damien,frFRA,2.0,Lyon,34,1988,3.8,,7,,,,,,,,,,,3,,,,Matches
Dacourt Andréa,frFRA,3.0,Nice,17,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Dagba Colin,frFRA,2.4,Strasbourg,23,1998,10.6,,19,,,,,,,,,,,17,,,,Matches
Dallinga Thijs,nlNED,4.0,Toulouse,21,2000,26.1,,7,,,,,,,,,,,3,,,,Matches
Daniliuc Flavius,atAUT,2.0,Nice,21,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Danois Kévin,frFRA,3.0,Auxerre,18,2004,0.0,,1,,,,,,,,,,,0,,,,Matches
Danso Kevin,atAUT,2.0,Lens,23,1998,35.9,,23,,,,,,,,,,,28,,,,Matches
Dante,brBRA,2.0,Nice,38,1983,36.7,,42,,,,,,,,,,,40,,,,Matches
Dari Achraf,maMAR,2.0,Brest,23,1999,14.6,,14,,,,,,,,,,,16,,,,Matches
David Jonathan,caCAN,3.5,Lille,22,2000,35.2,,18,,,,,,,,,,,7,,,,Matches
De Smet Thibault,beBEL,2.0,Reims,24,1998,19.5,,17,,,,,,,,,,,18,,,,Matches
Dejaegere Brecht,beBEL,3.0,Toulouse,31,1991,20.1,,23,,,,,,,,,,,12,,,,Matches
Del Castillo Romain,frFRA,3.4,Brest,26,1996,15.8,,25,,,,,,,,,,,11,,,,Matches
Delaine Thomas,frFRA,3.0,Strasbourg,30,1992,11.9,,13,,,,,,,,,,,15,,,,Matches
Delaye Sacha,frFRA,3.0,Montpellier,20,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
Delort Andy,dzALG,4.0,Nice,30,1991,8.7,,0,,,,,,,,,,,1,,,,Matches
Delort Andy,dzALG,4.0,Nantes,30,1991,5.2,,4,,,,,,,,,,,0,,,,Matches
Dembélé Karamoko,engENG,3.5,Brest,19,2003,2.0,,0,,,,,,,,,,,1,,,,Matches
Dembélé Moussa,frFRA,4.0,Lyon,26,1996,9.7,,4,,,,,,,,,,,1,,,,Matches
Dembélé Siriki,ciCIV,3.0,Auxerre,25,1996,4.1,,5,,,,,,,,,,,1,,,,Matches
den Boomen Branco,nlNED,3.0,Toulouse,27,1995,32.1,,40,,,,,,,,,,,10,,,,Matches
Descamps Rémy,frFRA,1.0,Nantes,26,1996,1.0,,0,,,,,,,,,,,0,,,,Matches
Desler Mikkel,dkDEN,2.0,Toulouse,27,1995,25.1,,44,,,,,,,,,,,34,,,,Matches
Diakhon Mamadou,frFRA,4.0,Reims,16,2005,0.2,,0,,,,,,,,,,,1,,,,Matches
Diakité Bafodé,frFRA,2.0,Lille,21,2001,29.5,,36,,,,,,,,,,,17,,,,Matches
Diakité Ibrahim,gnGUI,2.0,Reims,18,2003,1.5,,3,,,,,,,,,,,3,,,,Matches
Diallo Baila,frFRA,2.0,Clermont Foot,21,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Diallo Habib,snSEN,4.0,Strasbourg,27,1995,32.0,,10,,,,,,,,,,,10,,,,Matches
Diallo Ismael,ciCIV,2.0,Ajaccio,25,1997,24.2,,32,,,,,,,,,,,30,,,,Matches
Diarra Habib,snSEN,3.4,Strasbourg,18,2004,18.1,,16,,,,,,,,,,,11,,,,Matches
Diarra Moussa,mlMLI,2.0,Toulouse,21,2000,13.6,,10,,,,,,,,,,,18,,,,Matches
Diarra Stéphane,frFRA,3.4,Lorient,23,1998,11.8,,17,,,,,,,,,,,18,,,,Matches
Diatta Krépin,snSEN,3.0,Monaco,23,1999,23.0,,19,,,,,,,,,,,15,,,,Matches
Diaw Mory,snSEN,1.0,Clermont Foot,29,1993,37.0,,0,,,,,,,,,,,3,,,,Matches
Dieng Bamba,snSEN,4.0,Marseille,22,2000,2.2,,4,,,,,,,,,,,0,,,,Matches
Dieng Bamba,snSEN,3.5,Lorient,22,2000,8.3,,10,,,,,,,,,,,1,,,,Matches
Dingomé Tristan,cmCMR,2.3,Troyes,31,1991,1.1,,2,,,,,,,,,,,0,,,,Matches
Diomande Sinaly,ciCIV,2.0,Lyon,21,2001,21.7,,26,,,,,,,,,,,45,,,,Matches
Diony Lois,frFRA,4.0,Angers,29,1992,5.6,,0,,,,,,,,,,,0,,,,Matches
Diop Edan,frFRA,3.0,Monaco,17,2004,2.5,,8,,,,,,,,,,,4,,,,Matches
Diop Sofiane,maMAR,3.4,Nice,22,2000,13.6,,11,,,,,,,,,,,16,,,,Matches
Diop Sofiane,maMAR,3.0,Monaco,22,2000,0.7,,0,,,,,,,,,,,1,,,,Matches
Diouf Yehvann,snSEN,1.0,Reims,22,1999,31.0,,1,,,,,,,,,,,1,,,,Matches
Disasi Axel,frFRA,2.0,Monaco,24,1998,37.0,,18,,,,,,,,,,,56,,,,Matches
Djaló Tiago,ptPOR,2.0,Lille,22,2000,22.4,,24,,,,,,,,,,,21,,,,Matches
Djiku Alexander,ghGHA,2.0,Strasbourg,27,1994,29.7,,37,,,,,,,,,,,64,,,,Matches
Djitte Moussa,snSEN,4.0,Ajaccio,22,1999,1.5,,0,,,,,,,,,,,0,,,,Matches
Djoco Ouparine,gwGNB,1.0,Clermont Foot,24,1998,1.0,,0,,,,,,,,,,,0,,,,Matches
Do Marcolino Alan,gaGAB,4.0,Rennes,20,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
Doku Jeremy,beBEL,3.4,Rennes,20,2002,14.3,,16,,,,,,,,,,,4,,,,Matches
Dong Kyliane,frFRA,3.4,Troyes,17,2004,2.4,,1,,,,,,,,,,,1,,,,Matches
Dongmo Jordan,cmCMR,3.0,Troyes,21,2001,0.2,,0,,,,,,,,,,,0,,,,Matches
Donnarumma Gianluigi,itITA,1.0,Paris Saint-Germain,23,1999,37.9,,0,,,,,,,,,,,0,,,,Matches
Dossou Jodel,bjBEN,3.0,Clermont Foot,30,1992,2.9,,4,,,,,,,,,,,1,,,,Matches
Doucet Lohann,frFRA,3.0,Nantes,19,2002,1.0,,0,,,,,,,,,,,2,,,,Matches
Doucouré Siriné,mlMLI,4.0,Lorient,20,2002,1.5,,2,,,,,,,,,,,1,,,,Matches
Doué Désiré,frFRA,3.4,Rennes,17,2005,12.4,,18,,,,,,,,,,,13,,,,Matches
Doué Guela,ciCIV,2.0,Rennes,19,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Doukouré Ismaël,frFRA,2.3,Strasbourg,19,2003,25.5,,23,,,,,,,,,,,26,,,,Matches
Doumbia Kamory,mlMLI,3.0,Reims,19,2003,12.8,,15,,,,,,,,,,,13,,,,Matches
Doumbia Souleyman,ciCIV,2.3,Angers,25,1996,19.9,,33,,,,,,,,,,,24,,,,Matches
Dugimont Rémy,frFRA,3.5,Auxerre,36,1986,1.3,,0,,,,,,,,,,,0,,,,Matches
Dupé Maxime,frFRA,1.0,Toulouse,29,1993,38.0,,0,,,,,,,,,,,0,,,,Matches
Duverne Jean-Kevin,htHAI,2.0,Brest,25,1997,27.9,,41,,,,,,,,,,,28,,,,Matches
Ekitike Hugo,frFRA,4.0,Paris Saint-Germain,20,2002,12.8,,4,,,,,,,,,,,9,,,,Matches
Elis Alberth,hnHON,3.0,Brest,26,1996,2.9,,2,,,,,,,,,,,1,,,,Matches
Embolo Breel,chSUI,4.0,Monaco,25,1997,20.7,,12,,,,,,,,,,,5,,,,Matches
Estève Maxime,frFRA,2.0,Montpellier,20,2002,18.3,,15,,,,,,,,,,,34,,,,Matches
Fábio,brBRA,2.3,Nantes,32,1990,2.5,,1,,,,,,,,,,,3,,,,Matches
Fadiga Noah,snSEN,2.0,Brest,22,1999,14.5,,21,,,,,,,,,,,27,,,,Matches
Faes Wout,beBEL,2.0,Reims,24,1998,3.0,,1,,,,,,,,,,,6,,,,Matches
Faivre Romain,frFRA,3.0,Lorient,24,1998,13.8,,7,,,,,,,,,,,0,,,,Matches
Faivre Romain,frFRA,3.0,Lyon,24,1998,3.3,,3,,,,,,,,,,,0,,,,Matches
Fall Fallou,snSEN,2.0,Reims,18,2004,0.4,,0,,,,,,,,,,,0,,,,Matches
Fayad Khalil,frFRA,3.0,Montpellier,18,2004,8.0,,15,,,,,,,,,,,9,,,,Matches
Faye Cheikh,snSEN,2.0,Montpellier,23,1999,0.4,,0,,,,,,,,,,,1,,,,Matches
Ferri Jordan,frFRA,3.0,Montpellier,30,1992,30.4,,39,,,,,,,,,,,22,,,,Matches
Fila Karol,plPOL,2.0,Strasbourg,24,1998,0.5,,0,,,,,,,,,,,1,,,,Matches
Flips Alexis,frFRA,2.4,Reims,22,2000,22.0,,29,,,,,,,,,,,22,,,,Matches
Fofana Seko,ciCIV,3.0,Lens,27,1995,34.1,,14,,,,,,,,,,,20,,,,Matches
Fofana Yahia,ciCIV,1.0,Angers,21,2000,11.0,,0,,,,,,,,,,,1,,,,Matches
Fofana Youssouf,frFRA,3.0,Monaco,23,1999,34.3,,42,,,,,,,,,,,54,,,,Matches
Foket Thomas,beBEL,2.0,Reims,27,1994,22.0,,25,,,,,,,,,,,28,,,,Matches
Fonte José,ptPOR,2.0,Lille,38,1983,28.8,,17,,,,,,,,,,,22,,,,Matches
Fortes Steven,cvCPV,2.0,Lens,30,1992,0.1,,0,,,,,,,,,,,0,,,,Matches
Frankowski Przemysław,plPOL,3.0,Lens,27,1995,31.5,,55,,,,,,,,,,,33,,,,Matches
Fulgini Angelo,frFRA,3.4,Lens,25,1996,9.5,,9,,,,,,,,,,,8,,,,Matches
Gallon Gauthier,frFRA,1.0,Troyes,29,1993,29.6,,2,,,,,,,,,,,1,,,,Matches
Gameiro Kévin,frFRA,4.0,Strasbourg,35,1987,23.3,,9,,,,,,,,,,,9,,,,Matches
Ganago Ignatius,cmCMR,3.5,Nantes,23,1999,16.9,,7,,,,,,,,,,,3,,,,Matches
Ganago Ignatius,cmCMR,3.5,Lens,23,1999,0.7,,0,,,,,,,,,,,0,,,,Matches
Gastien Johan,frFRA,3.0,Clermont Foot,34,1988,28.9,,37,,,,,,,,,,,36,,,,Matches
Genreau Denis,auAUS,3.0,Toulouse,23,1999,7.3,,14,,,,,,,,,,,7,,,,Matches
Germain Valère,frFRA,3.5,Montpellier,32,1990,7.6,,11,,,,,,,,,,,6,,,,Matches
Gerson,brBRA,3.0,Marseille,25,1997,4.6,,5,,,,,,,,,,,2,,,,Matches
Gharbi Ismaël,tnTUN,3.0,Paris Saint-Germain,18,2004,0.6,,0,,,,,,,,,,,3,,,,Matches
Ghoulam Faouzi,dzALG,2.0,Angers,31,1991,5.3,,1,,,,,,,,,,,3,,,,Matches
Gigot Samuel,frFRA,2.0,Marseille,28,1993,20.9,,23,,,,,,,,,,,46,,,,Matches
Girotto Andrei,brBRA,2.3,Nantes,30,1992,35.0,,75,,,,,,,,,,,68,,,,Matches
Golovin Aleksandr,ruRUS,3.0,Monaco,26,1996,27.4,,36,,,,,,,,,,,34,,,,Matches
Gomes André,ptPOR,3.0,Lille,29,1993,18.1,,19,,,,,,,,,,,10,,,,Matches
Gomes Angel,engENG,3.0,Lille,21,2000,31.3,,18,,,,,,,,,,,12,,,,Matches
Gonalons Maxime,frFRA,3.0,Clermont Foot,33,1989,16.1,,33,,,,,,,,,,,18,,,,Matches
Gonzalez Oumar,cmCMR,2.0,Ajaccio,24,1998,28.6,,29,,,,,,,,,,,51,,,,Matches
Gouiri Amine,dzALG,3.4,Nice,22,2000,2.5,,1,,,,,,,,,,,0,,,,Matches
Gouiri Amine,dzALG,3.5,Rennes,22,2000,28.0,,26,,,,,,,,,,,13,,,,Matches
