player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Larsson Hugo,seSWE,3.0,Eintracht Frankfurt,20,2004,26.6,,29,,,,,,,,,,,33,,,,Matches
Leite Diogo,ptPOR,2.0,Union Berlin,25,1999,28.3,,34,,,,,,,,,,,53,,,,Matches
Leitsch Maxim,deGER,2.0,Mainz 05,26,1998,7.5,,4,,,,,,,,,,,8,,,,Matches
Leweling Jamie,deGER,3.0,Stuttgart,23,2001,18.5,,7,,,,,,,,,,,11,,,,Matches
Lienhart Philipp,atAUT,2.0,Freiburg,28,1996,30.8,,13,,,,,,,,,,,31,,,,Matches
Ljubicic Marin,hrCRO,4.0,Union Berlin,22,2002,3.1,,1,,,,,,,,,,,0,,,,Matches
Losilla Anthony,frFRA,3.0,Bochum,38,1986,12.6,,15,,,,,,,,,,,18,,,,Matches
Lührs Yannik,deGER,2.0,Dortmund,20,2003,1.4,,1,,,,,,,,,,,1,,,,Matches
Lukeba Castello,frFRA,2.0,RB Leipzig,21,2002,17.5,,18,,,,,,,,,,,18,,,,Matches
Lynen Senne,beBEL,3.0,Werder Bremen,25,1999,30.4,,38,,,,,,,,,,,64,,,,Matches
Machino Shuto,jpJPN,3.5,Holstein Kiel,24,1999,21.7,,5,,,,,,,,,,,7,,,,Matches
Maier Arne,deGER,3.0,Augsburg,25,1999,10.4,,6,,,,,,,,,,,6,,,,Matches
Mainka Patrick,deGER,2.0,Heidenheim,29,1994,34.0,,32,,,,,,,,,,,65,,,,Matches
Majer Lovro,hrCRO,3.0,Wolfsburg,26,1998,3.4,,2,,,,,,,,,,,1,,,,Matches
Makengo Jordy,frFRA,2.0,Freiburg,22,2001,8.3,,9,,,,,,,,,,,6,,,,Matches
Malanga Jarzinho,deGER,3.0,Stuttgart,18,2006,0.0,,0,,,,,,,,,,,0,,,,Matches
Malatini Julián,arARG,2.0,Werder Bremen,23,2001,5.0,,9,,,,,,,,,,,7,,,,Matches
Malen Donyell,nlNED,3.0,Dortmund,25,1999,6.8,,0,,,,,,,,,,,3,,,,Matches
Maloney Lennard,usUSA,2.4,Heidenheim,24,1999,8.4,,13,,,,,,,,,,,13,,,,Matches
Maloney Lennard,usUSA,2.3,Mainz 05,24,1999,0.3,,1,,,,,,,,,,,0,,,,Matches
Manzambi Johan,chSUI,3.0,Freiburg,18,2005,3.7,,3,,,,,,,,,,,4,,,,Matches
Marmoush Omar,egEGY,3.5,Eintracht Frankfurt,25,1999,16.1,,9,,,,,,,,,,,4,,,,Matches
Masouras Giorgos,grGRE,4.0,Bochum,30,1994,11.7,,10,,,,,,,,,,,4,,,,Matches
Mašović Erhan,rsSRB,2.3,Bochum,25,1998,10.1,,10,,,,,,,,,,,12,,,,Matches
Matanovic Igor,hrCRO,4.0,Eintracht Frankfurt,21,2003,3.5,,0,,,,,,,,,,,1,,,,Matches
Matsima Chrislain,frFRA,2.0,Augsburg,22,2002,28.3,,21,,,,,,,,,,,50,,,,Matches
Mattéo Bahoya Jean,frFRA,3.0,Eintracht Frankfurt,19,2005,10.2,,19,,,,,,,,,,,3,,,,Matches
Maurides,brBRA,4.0,St Pauli,30,1994,0.0,,0,,,,,,,,,,,0,,,,Matches
Medić Jakov,hrCRO,2.0,Bochum,25,1998,17.8,,10,,,,,,,,,,,22,,,,Matches
Metcalfe Connor,auAUS,3.4,St Pauli,24,1999,4.0,,0,,,,,,,,,,,3,,,,Matches
Mets Karol,eeEST,2.0,St Pauli,31,1993,10.0,,8,,,,,,,,,,,11,,,,Matches
Meyer Alexander,deGER,1.0,Dortmund,33,1991,2.0,,0,,,,,,,,,,,0,,,,Matches
Micheler Florian,atAUT,3.0,Hoffenheim,19,2005,0.4,,0,,,,,,,,,,,0,,,,Matches
Millot Enzo,frFRA,3.0,Stuttgart,22,2002,20.5,,13,,,,,,,,,,,13,,,,Matches
Min-jae Kim,krKOR,2.0,Bayern Munich,27,1996,25.4,,17,,,,,,,,,,,33,,,,Matches
Mittelstädt Maximilian,deGER,2.3,Stuttgart,27,1997,27.4,,55,,,,,,,,,,,47,,,,Matches
Miyoshi Koji,jpJPN,3.4,Bochum,27,1997,5.2,,5,,,,,,,,,,,2,,,,Matches
Moerstedt Max,deGER,3.5,Hoffenheim,18,2006,5.0,,3,,,,,,,,,,,0,,,,Matches
Mokwa David,frFRA,4.0,Hoffenheim,20,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
Mounié Steve,bjBEN,3.0,Augsburg,29,1994,3.9,,4,,,,,,,,,,,1,,,,Matches
Mukiele Nordi,frFRA,2.3,Leverkusen,26,1997,10.0,,17,,,,,,,,,,,16,,,,Matches
Müller Florian,deGER,1.0,Freiburg,26,1997,8.4,,0,,,,,,,,,,,0,,,,Matches
Müller Kevin,deGER,1.0,Heidenheim,33,1991,32.7,,1,,,,,,,,,,,0,,,,Matches
Müller Marius,deGER,1.0,Wolfsburg,31,1993,5.3,,0,,,,,,,,,,,0,,,,Matches
Müller Thomas,deGER,3.4,Bayern Munich,34,1989,13.6,,6,,,,,,,,,,,2,,,,Matches
Musiala Jamal,deGER,3.0,Bayern Munich,21,2003,20.0,,21,,,,,,,,,,,7,,,,Matches
Muslija Florent,xkKVX,3.5,Freiburg,26,1998,1.9,,4,,,,,,,,,,,2,,,,Matches
Mwene Phillipp,atAUT,3.0,Mainz 05,30,1994,29.0,,30,,,,,,,,,,,24,,,,Matches
Mæhle Joakim,dkDEN,2.3,Wolfsburg,27,1997,24.3,,14,,,,,,,,,,,26,,,,Matches
N'Goumou Nathan,cmCMR,3.0,Gladbach,24,2000,9.2,,11,,,,,,,,,,,4,,,,Matches
N'Soki Stanley,frFRA,2.0,Hoffenheim,25,1999,14.5,,18,,,,,,,,,,,28,,,,Matches
Nartey Nikolas,dkDEN,3.0,Stuttgart,24,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Nebel Paul,deGER,3.0,Mainz 05,21,2002,26.1,,27,,,,,,,,,,,14,,,,Matches
Nedeljković Kosta,rsSRB,2.3,RB Leipzig,18,2005,5.3,,8,,,,,,,,,,,2,,,,Matches
Nekić Ivan,hrCRO,2.0,Holstein Kiel,23,2000,0.8,,1,,,,,,,,,,,3,,,,Matches
Nemeth David,atAUT,2.0,St Pauli,23,2001,23.7,,29,,,,,,,,,,,18,,,,Matches
Netz Luca,deGER,2.0,Gladbach,21,2003,10.8,,14,,,,,,,,,,,10,,,,Matches
Neuer Manuel,deGER,1.0,Bayern Munich,38,1986,22.0,,0,,,,,,,,,,,0,,,,Matches
Neuhaus Florian,deGER,3.0,Gladbach,27,1997,4.2,,3,,,,,,,,,,,6,,,,Matches
Nicolas Moritz,deGER,1.0,Gladbach,26,1997,18.2,,0,,,,,,,,,,,1,,,,Matches
Niehues Julian,deGER,3.0,Heidenheim,23,2001,1.7,,1,,,,,,,,,,,0,,,,Matches
Njinmah Justin,deGER,3.5,Werder Bremen,23,2000,10.6,,1,,,,,,,,,,,4,,,,Matches
Nkounkou Niels,frFRA,2.4,Eintracht Frankfurt,23,2000,4.2,,9,,,,,,,,,,,9,,,,Matches
Nmecha Felix,deGER,3.0,Dortmund,23,2000,16.8,,21,,,,,,,,,,,24,,,,Matches
Nmecha Lukas,deGER,4.0,Wolfsburg,25,1998,5.2,,0,,,,,,,,,,,2,,,,Matches
Nordin Arnaud,frFRA,3.5,Mainz 05,26,1998,0.9,,0,,,,,,,,,,,0,,,,Matches
Nübel Alexander,deGER,1.0,Stuttgart,27,1996,34.0,,0,,,,,,,,,,,0,,,,Matches
Nusa Antonio,noNOR,2.4,RB Leipzig,19,2005,17.3,,17,,,,,,,,,,,8,,,,Matches
Odogu David,deGER,2.0,Wolfsburg,18,2006,2.2,,4,,,,,,,,,,,2,,,,Matches
Oermann Tim,deGER,2.0,Bochum,20,2003,24.6,,30,,,,,,,,,,,24,,,,Matches
Ogbus Ifechukwu,chSUI,2.0,Freiburg,18,2005,0.2,,1,,,,,,,,,,,1,,,,Matches
Ole Becker Finn,deGER,3.0,Hoffenheim,24,2000,7.4,,5,,,,,,,,,,,9,,,,Matches
Olise Michael,frFRA,3.0,Bayern Munich,22,2001,25.9,,20,,,,,,,,,,,8,,,,Matches
Omlin Jonas,chSUI,1.0,Gladbach,30,1994,10.9,,0,,,,,,,,,,,0,,,,Matches
Onisiwo Karim,atAUT,3.0,Mainz 05,32,1992,1.2,,0,,,,,,,,,,,0,,,,Matches
Onyeka Frank,ngNGA,3.0,Augsburg,26,1998,28.7,,46,,,,,,,,,,,37,,,,Matches
Openda Loïs,beBEL,4.0,RB Leipzig,24,2000,27.3,,4,,,,,,,,,,,5,,,,Matches
Orban Gift,ngNGA,4.0,Hoffenheim,22,2002,7.6,,1,,,,,,,,,,,0,,,,Matches
Orban Willi,huHUN,2.0,RB Leipzig,31,1992,24.7,,24,,,,,,,,,,,20,,,,Matches
Ordets Ivan,uaUKR,2.0,Bochum,32,1992,20.7,,8,,,,,,,,,,,43,,,,Matches
Osterhage Patrick,deGER,3.0,Freiburg,24,2000,25.2,,29,,,,,,,,,,,22,,,,Matches
Ouedraogo Assan,deGER,3.0,RB Leipzig,18,2006,0.6,,0,,,,,,,,,,,0,,,,Matches
Özcan Salih,trTUR,3.0,Wolfsburg,26,1998,3.9,,2,,,,,,,,,,,7,,,,Matches
Özcan Salih,trTUR,3.0,Dortmund,26,1998,4.3,,6,,,,,,,,,,,10,,,,Matches
Palacios Exequiel,arARG,3.0,Leverkusen,25,1998,12.8,,15,,,,,,,,,,,12,,,,Matches
Palhinha João,ptPOR,3.0,Bayern Munich,29,1995,7.5,,14,,,,,,,,,,,4,,,,Matches
Pannewig Mats,deGER,3.0,Bochum,19,2004,3.0,,7,,,,,,,,,,,2,,,,Matches
Paredes Kevin,usUSA,3.0,Wolfsburg,21,2003,1.4,,2,,,,,,,,,,,1,,,,Matches
Passlack Felix,deGER,2.4,Bochum,26,1998,25.9,,24,,,,,,,,,,,19,,,,Matches
Pavlovic Aleksandar,deGER,3.0,Bayern Munich,20,2004,16.1,,22,,,,,,,,,,,6,,,,Matches
Pedersen Mads,dkDEN,2.0,Augsburg,27,1996,2.6,,7,,,,,,,,,,,2,,,,Matches
Pefok Jordan,usUSA,4.0,Union Berlin,28,1996,10.1,,6,,,,,,,,,,,4,,,,Matches
Peretz Daniel,ilISR,1.0,Bayern Munich,24,2000,3.0,,0,,,,,,,,,,,0,,,,Matches
Pesch Noah,hrCRO,4.0,Gladbach,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Philipp Luca,deGER,1.0,Hoffenheim,23,2000,6.0,,0,,,,,,,,,,,0,,,,Matches
Philipp Maximilian,deGER,3.5,Freiburg,30,1994,0.2,,0,,,,,,,,,,,0,,,,Matches
Pichler Benedikt,atAUT,4.0,Holstein Kiel,27,1997,8.7,,3,,,,,,,,,,,2,,,,Matches
Pieper Amos,deGER,2.0,Werder Bremen,26,1998,16.6,,17,,,,,,,,,,,23,,,,Matches
Pieringer Marvin,deGER,4.0,Heidenheim,24,1999,24.5,,11,,,,,,,,,,,8,,,,Matches
Pléa Alassane,frFRA,3.0,Gladbach,31,1993,21.1,,4,,,,,,,,,,,1,,,,Matches
Porath Finn,deGER,3.0,Holstein Kiel,27,1997,21.9,,27,,,,,,,,,,,19,,,,Matches
Poulsen Yussuf,dkDEN,3.4,RB Leipzig,30,1994,4.2,,5,,,,,,,,,,,0,,,,Matches
Prass Alexander,atAUT,2.4,Hoffenheim,23,2001,17.4,,24,,,,,,,,,,,11,,,,Matches
Preu David,deGER,3.0,Union Berlin,19,2004,1.3,,0,,,,,,,,,,,0,,,,Matches
Prömel Grischa,deGER,3.0,Hoffenheim,29,1995,1.9,,0,,,,,,,,,,,1,,,,Matches
Prtajin Ivan,hrCRO,4.0,Union Berlin,28,1996,1.8,,2,,,,,,,,,,,0,,,,Matches
Puchacz Tymoteusz,plPOL,3.0,Holstein Kiel,25,1999,4.4,,5,,,,,,,,,,,3,,,,Matches
Querfeld Leopold,atAUT,2.0,Union Berlin,20,2003,19.4,,15,,,,,,,,,,,17,,,,Matches
Ranos Grant,amARM,4.0,Gladbach,21,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Raum David,deGER,2.4,RB Leipzig,26,1998,19.8,,28,,,,,,,,,,,10,,,,Matches
Reitz Rocco,deGER,3.0,Gladbach,22,2002,20.3,,24,,,,,,,,,,,54,,,,Matches
Remberg Nicolai,deGER,3.0,Holstein Kiel,24,2000,26.9,,24,,,,,,,,,,,29,,,,Matches
Rexhbeçaj Elvis,xkKVX,3.0,Augsburg,26,1997,19.8,,19,,,,,,,,,,,16,,,,Matches
Reyna Gio,usUSA,3.0,Dortmund,21,2002,3.9,,0,,,,,,,,,,,0,,,,Matches
Rieder Fabian,chSUI,3.0,Stuttgart,22,2002,9.6,,15,,,,,,,,,,,11,,,,Matches
Rieß Lasse,deGER,1.0,Mainz 05,23,2001,2.0,,0,,,,,,,,,,,0,,,,Matches
Ritzka Lars,deGER,2.4,St Pauli,26,1998,10.2,,28,,,,,,,,,,,10,,,,Matches
Roerslev Mads,dkDEN,2.0,Wolfsburg,25,1999,3.3,,8,,,,,,,,,,,5,,,,Matches
Röhl Merlin,deGER,3.0,Freiburg,22,2002,10.7,,9,,,,,,,,,,,4,,,,Matches
Rosenboom Lasse,deGER,3.0,Holstein Kiel,22,2002,19.3,,35,,,,,,,,,,,19,,,,Matches
Rosenfelder Max,deGER,2.0,Freiburg,21,2003,13.9,,17,,,,,,,,,,,8,,,,Matches
Rothe Tom,deGER,2.4,Union Berlin,19,2004,18.6,,30,,,,,,,,,,,18,,,,Matches
Rouault Anthony,frFRA,2.0,Stuttgart,23,2001,13.5,,11,,,,,,,,,,,17,,,,Matches
Roussillon Jérôme,frFRA,2.0,Union Berlin,31,1993,1.5,,0,,,,,,,,,,,2,,,,Matches
Ryerson Julian,noNOR,2.3,Dortmund,26,1997,25.1,,28,,,,,,,,,,,23,,,,Matches
Rønnow Frederik,dkDEN,1.0,Union Berlin,31,1992,28.0,,0,,,,,,,,,,,0,,,,Matches
Saad Elias,tnTUN,3.5,St Pauli,24,1999,10.0,,14,,,,,,,,,,,4,,,,Matches
Sabitzer Marcel,atAUT,3.0,Dortmund,30,1994,18.0,,19,,,,,,,,,,,10,,,,Matches
Sakar Faik,deGER,3.0,RB Leipzig,16,2008,0.0,,0,,,,,,,,,,,0,,,,Matches
Saliakas Manolis,grGRE,3.0,St Pauli,27,1996,25.7,,23,,,,,,,,,,,16,,,,Matches
Sallai Roland,huHUN,2.5,Freiburg,27,1997,0.5,,1,,,,,,,,,,,1,,,,Matches
Samassékou Diadie,mlMLI,3.0,Hoffenheim,28,1996,3.2,,6,,,,,,,,,,,5,,,,Matches
Sander Philipp,deGER,3.0,Gladbach,26,1998,15.6,,17,,,,,,,,,,,22,,,,Matches
Sands James,usUSA,3.0,St Pauli,24,2000,5.0,,7,,,,,,,,,,,6,,,,Matches
Sané Leroy,deGER,3.0,Bayern Munich,28,1996,18.2,,14,,,,,,,,,,,7,,,,Matches
Sano Kaishu,jpJPN,3.0,Mainz 05,23,2000,33.8,,33,,,,,,,,,,,63,,,,Matches
Santos Kauã,brBRA,1.0,Eintracht Frankfurt,21,2003,8.5,,0,,,,,,,,,,,0,,,,Matches
Scally Joe,usUSA,2.0,Gladbach,21,2002,28.6,,32,,,,,,,,,,,18,,,,Matches
Schäfer András,huHUN,3.0,Union Berlin,25,1999,17.0,,25,,,,,,,,,,,24,,,,Matches
Schick Patrik,czCZE,4.0,Leverkusen,28,1996,18.7,,5,,,,,,,,,,,4,,,,Matches
Schimmer Stefan,deGER,4.0,Heidenheim,30,1994,2.7,,0,,,,,,,,,,,0,,,,Matches
Schlager Xaver,atAUT,3.0,RB Leipzig,26,1997,2.0,,1,,,,,,,,,,,0,,,,Matches
Schlotterbeck Keven,deGER,2.0,Augsburg,27,1997,14.4,,17,,,,,,,,,,,18,,,,Matches
Schlotterbeck Nico,deGER,2.0,Dortmund,24,1999,22.0,,25,,,,,,,,,,,15,,,,Matches
Schmid Romano,atAUT,3.0,Werder Bremen,24,2000,31.5,,25,,,,,,,,,,,12,,,,Matches
Schöppner Jan,deGER,3.0,Heidenheim,25,1999,29.8,,31,,,,,,,,,,,43,,,,Matches
Schulz Marvin,deGER,2.3,Holstein Kiel,29,1995,3.4,,4,,,,,,,,,,,0,,,,Matches
Schwolow Alexander,deGER,1.0,Union Berlin,32,1992,6.0,,0,,,,,,,,,,,0,,,,Matches
Scienza Léo,brBRA,3.4,Heidenheim,25,1998,12.8,,11,,,,,,,,,,,5,,,,Matches
Seiwald Nicolas,atAUT,2.4,RB Leipzig,23,2001,23.2,,32,,,,,,,,,,,31,,,,Matches
Šeško Benjamin,siSVN,3.5,RB Leipzig,21,2003,26.4,,3,,,,,,,,,,,4,,,,Matches
Sieb Armindo,deGER,3.4,Mainz 05,21,2003,8.5,,5,,,,,,,,,,,1,,,,Matches
Siersleben Tim,deGER,2.0,Heidenheim,24,2000,13.1,,14,,,,,,,,,,,20,,,,Matches
Sildillia Kiliann,frFRA,2.0,Freiburg,22,2002,8.9,,9,,,,,,,,,,,10,,,,Matches
Silva André,ptPOR,4.0,Werder Bremen,28,1995,4.2,,2,,,,,,,,,,,0,,,,Matches
Silva André,ptPOR,4.0,RB Leipzig,28,1995,1.5,,1,,,,,,,,,,,0,,,,Matches
Simakan Mohamed,frFRA,2.0,RB Leipzig,24,2000,0.6,,0,,,,,,,,,,,2,,,,Matches
Simons Xavi,nlNED,3.0,RB Leipzig,21,2003,23.9,,22,,,,,,,,,,,13,,,,Matches
Sinani Danel,luLUX,3.5,St Pauli,27,1997,13.9,,11,,,,,,,,,,,2,,,,Matches
Sippel Tobias,deGER,1.0,Gladbach,36,1988,0.7,,0,,,,,,,,,,,0,,,,Matches
Sissoko Ibrahima,mlMLI,3.0,Bochum,26,1997,29.0,,40,,,,,,,,,,,33,,,,Matches
Skarke Tim,deGER,3.5,Union Berlin,27,1996,12.9,,12,,,,,,,,,,,5,,,,Matches
Skhiri Ellyes,tnTUN,3.0,Eintracht Frankfurt,29,1995,24.8,,24,,,,,,,,,,,34,,,,Matches
Skiri Østigård Leo,noNOR,2.0,Hoffenheim,24,1999,10.3,,7,,,,,,,,,,,10,,,,Matches
Skov Olsen Andreas,dkDEN,3.4,Wolfsburg,24,1999,5.9,,7,,,,,,,,,,,2,,,,Matches
Skov Robert,dkDEN,2.4,Union Berlin,28,1996,9.5,,10,,,,,,,,,,,9,,,,Matches
Skrzybski Steven,deGER,3.5,Holstein Kiel,31,1992,14.7,,8,,,,,,,,,,,13,,,,Matches
Smith Eric,seSWE,2.3,St Pauli,27,1997,31.4,,27,,,,,,,,,,,37,,,,Matches
Stach Anton,deGER,2.4,Hoffenheim,25,1998,28.7,,47,,,,,,,,,,,49,,,,Matches
Stage Jens,dkDEN,3.0,Werder Bremen,27,1996,24.5,,29,,,,,,,,,,,18,,,,Matches
Stanišić Josip,hrCRO,2.0,Bayern Munich,24,2000,9.7,,11,,,,,,,,,,,5,,,,Matches
Stark Niklas,deGER,2.0,Werder Bremen,29,1995,23.4,,24,,,,,,,,,,,36,,,,Matches
Stenzel Pascal,deGER,2.0,Stuttgart,28,1996,3.2,,2,,,,,,,,,,,2,,,,Matches
Stergiou Leonidas,chSUI,2.0,Stuttgart,22,2002,9.5,,11,,,,,,,,,,,14,,,,Matches
Stevens Finley,wlsWAL,2.0,St Pauli,21,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Stiller Angelo,deGER,3.0,Stuttgart,23,2001,30.5,,26,,,,,,,,,,,26,,,,Matches
Stöger Kevin,atAUT,3.0,Gladbach,30,1993,17.2,,20,,,,,,,,,,,14,,,,Matches
Süle Niklas,deGER,2.0,Dortmund,28,1995,11.7,,12,,,,,,,,,,,3,,,,Matches
Svanberg Mattias,seSWE,3.0,Wolfsburg,25,1999,13.5,,10,,,,,,,,,,,15,,,,Matches
Svensson Daniel,seSWE,2.4,Dortmund,22,2002,8.7,,11,,,,,,,,,,,5,,,,Matches
Tabakovic Haris,baBIH,4.0,Hoffenheim,30,1994,9.1,,0,,,,,,,,,,,1,,,,Matches
Tah Jonathan,deGER,2.0,Leverkusen,28,1996,33.0,,14,,,,,,,,,,,37,,,,Matches
Tapsoba Edmond,bfBFA,2.0,Leverkusen,25,1999,27.9,,21,,,,,,,,,,,24,,,,Matches
Tel Mathys,frFRA,3.0,Bayern Munich,19,2005,2.8,,1,,,,,,,,,,,1,,,,Matches
Tella Nathan,ngNGA,3.4,Leverkusen,25,1999,15.1,,11,,,,,,,,,,,5,,,,Matches
Terrier Martin,frFRA,3.4,Leverkusen,27,1997,6.5,,2,,,,,,,,,,,1,,,,Matches
Theate Arthur,beBEL,2.0,Eintracht Frankfurt,24,2000,30.0,,24,,,,,,,,,,,36,,,,Matches
Theuerkauf Norman,deGER,2.3,Heidenheim,37,1987,0.2,,0,,,,,,,,,,,0,,,,Matches
Thomalla Denis,deGER,3.5,Heidenheim,31,1992,0.0,,0,,,,,,,,,,,0,,,,Matches
Tietz Phillip,deGER,4.0,Augsburg,27,1997,18.7,,6,,,,,,,,,,,5,,,,Matches
Tohumcu Umut,deGER,3.0,Hoffenheim,19,2004,4.2,,6,,,,,,,,,,,3,,,,Matches
Tolkin John,usUSA,2.4,Holstein Kiel,22,2002,8.2,,11,,,,,,,,,,,8,,,,Matches
Tomás Tiago,ptPOR,3.4,Wolfsburg,22,2002,20.9,,19,,,,,,,,,,,10,,,,Matches
Topp Keke,deGER,4.0,Werder Bremen,20,2004,2.8,,1,,,,,,,,,,,1,,,,Matches
Touré Bazoumana,ciCIV,3.4,Hoffenheim,18,2006,6.8,,10,,,,,,,,,,,3,,,,Matches
Tousart Lucas,frFRA,3.0,Union Berlin,27,1997,6.2,,9,,,,,,,,,,,6,,,,Matches
Traoré Omar,deGER,2.3,Heidenheim,26,1998,29.1,,28,,,,,,,,,,,21,,,,Matches
Trapp Kevin,deGER,1.0,Eintracht Frankfurt,34,1990,25.5,,0,,,,,,,,,,,0,,,,Matches
Treu Philipp,deGER,3.0,St Pauli,23,2000,32.0,,43,,,,,,,,,,,22,,,,Matches
Trimmel Christopher,atAUT,2.4,Union Berlin,37,1987,19.3,,24,,,,,,,,,,,17,,,,Matches
Tuta,brBRA,2.3,Eintracht Frankfurt,25,1999,25.3,,26,,,,,,,,,,,42,,,,Matches
Ullrich Lukas,deGER,2.0,Gladbach,20,2004,21.1,,15,,,,,,,,,,,20,,,,Matches
Ulreich Sven,deGER,1.0,Bayern Munich,35,1988,1.0,,0,,,,,,,,,,,0,,,,Matches
Undav Deniz,deGER,3.5,Stuttgart,28,1996,19.2,,10,,,,,,,,,,,2,,,,Matches
Upamecano Dayot,frFRA,2.0,Bayern Munich,25,1998,19.5,,25,,,,,,,,,,,31,,,,Matches
Urbig Jonas,deGER,1.0,Bayern Munich,20,2003,8.0,,0,,,,,,,,,,,0,,,,Matches
Uzun Can,trTUR,3.0,Eintracht Frankfurt,18,2005,7.5,,3,,,,,,,,,,,1,,,,Matches
Vagnoman Josha,deGER,2.3,Stuttgart,23,2000,20.4,,13,,,,,,,,,,,14,,,,Matches
Van Der Heyden Siebe,beBEL,2.3,St Pauli,26,1998,9.7,,10,,,,,,,,,,,15,,,,Matches
Vandevoordt Maarten,beBEL,1.0,RB Leipzig,22,2002,4.8,,0,,,,,,,,,,,0,,,,Matches
Vargas Ruben,chSUI,3.0,Augsburg,25,1998,3.4,,1,,,,,,,,,,,2,,,,Matches
Vasilj Nikola,baBIH,1.0,St Pauli,28,1995,33.0,,0,,,,,,,,,,,0,,,,Matches
Vavro Denis,skSVK,2.0,Wolfsburg,28,1996,27.3,,13,,,,,,,,,,,36,,,,Matches
Veljković Miloš,rsSRB,2.0,Werder Bremen,28,1995,11.4,,5,,,,,,,,,,,3,,,,Matches
Veratschnig Nikolas,atAUT,3.0,Mainz 05,21,2003,4.0,,7,,,,,,,,,,,4,,,,Matches
Vermeeren Arthur,beBEL,3.0,RB Leipzig,19,2005,17.5,,20,,,,,,,,,,,23,,,,Matches
Vertessen Yorbe,beBEL,3.4,Union Berlin,23,2001,8.0,,4,,,,,,,,,,,3,,,,Matches
Vidovic Gabriel,hrCRO,3.0,Bayern Munich,20,2003,0.3,,0,,,,,,,,,,,0,,,,Matches
Vidovic Gabriel,hrCRO,3.0,Mainz 05,20,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Vogt Kevin,deGER,2.0,Union Berlin,32,1991,15.2,,7,,,,,,,,,,,9,,,,Matches
Volland Kevin,deGER,3.5,Union Berlin,32,1992,0.7,,0,,,,,,,,,,,0,,,,Matches
Vranckx Aster,beBEL,3.0,Wolfsburg,21,2002,6.2,,6,,,,,,,,,,,10,,,,Matches
Wagner Robert,deGER,3.0,St Pauli,21,2003,4.5,,4,,,,,,,,,,,2,,,,Matches
Wahi Elye,frFRA,4.0,Eintracht Frankfurt,21,2003,2.2,,0,,,,,,,,,,,0,,,,Matches
Wahl Hauke,deGER,2.0,St Pauli,30,1994,33.0,,29,,,,,,,,,,,29,,,,Matches
Wanner Paul,deGER,3.4,Heidenheim,18,2005,19.7,,28,,,,,,,,,,,3,,,,Matches
Wätjen Kjell-Arik,deGER,3.0,Dortmund,18,2006,0.2,,0,,,,,,,,,,,0,,,,Matches
Weigl Julian,deGER,3.0,Gladbach,28,1995,32.0,,26,,,,,,,,,,,51,,,,Matches
Weiner Timon,deGER,1.0,Holstein Kiel,25,1999,25.0,,0,,,,,,,,,,,0,,,,Matches
Weiper Nelson,deGER,4.0,Mainz 05,19,2005,7.8,,4,,,,,,,,,,,2,,,,Matches
Weiser Mitchell,deGER,3.0,Werder Bremen,30,1994,31.9,,42,,,,,,,,,,,22,,,,Matches
Weißhaupt Noah,deGER,3.5,St Pauli,22,2001,12.9,,6,,,,,,,,,,,1,,,,Matches
Weißhaupt Noah,deGER,3.5,Freiburg,22,2001,0.9,,0,,,,,,,,,,,0,,,,Matches
Widmer Silvan,chSUI,3.0,Mainz 05,31,1993,5.6,,5,,,,,,,,,,,5,,,,Matches
Wimmer Patrick,atAUT,3.4,Wolfsburg,23,2001,19.7,,33,,,,,,,,,,,34,,,,Matches
Wind Jonas,dkDEN,3.5,Wolfsburg,25,1999,21.8,,6,,,,,,,,,,,6,,,,Matches
Wirtz Florian,deGER,3.0,Leverkusen,21,2003,26.1,,22,,,,,,,,,,,9,,,,Matches
Wit Dani,nlNED,3.4,Bochum,26,1998,12.8,,18,,,,,,,,,,,12,,,,Matches
Wittek Maximilian,deGER,2.3,Bochum,28,1995,30.1,,40,,,,,,,,,,,26,,,,Matches
Wolf Marius,deGER,3.0,Augsburg,29,1995,23.8,,15,,,,,,,,,,,26,,,,Matches
Woltemade Nick,deGER,3.5,Stuttgart,22,2002,18.0,,6,,,,,,,,,,,1,,,,Matches
Woo-yeong Jeong,krKOR,3.4,Union Berlin,24,1999,14.0,,7,,,,,,,,,,,11,,,,Matches
Xhaka Granit,chSUI,3.0,Leverkusen,31,1992,32.1,,27,,,,,,,,,,,11,,,,Matches
Yardimci Erencan,trTUR,4.0,Hoffenheim,22,2002,3.5,,3,,,,,,,,,,,1,,,,Matches
Zagadou Dan-Axel,frFRA,2.0,Stuttgart,25,1999,0.3,,0,,,,,,,,,,,1,,,,Matches
Zec David,siSVN,2.0,Holstein Kiel,24,2000,17.1,,10,,,,,,,,,,,14,,,,Matches
Zentner Robin,deGER,1.0,Mainz 05,29,1994,32.0,,1,,,,,,,,,,,0,,,,Matches
