Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
23,Joe Anderson,eng ENG,DF,Sunderland,21,2001,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Keshi Anderson,eng ENG,MF,Blackpool,27,1995,9,5,433,4.8,0,2,2,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Ryan Andrews,eng ENG,DF,Watford,17,2004,6,6,483,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Faustino Anjorin,eng ENG,"MF,FW",Huddersfield Town,20,2001,8,6,439,4.9,2,0,2,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Robert Apter,sct SCO,MF,Blackpool,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Henrique Araújo,pt POR,FW,Watford,20,2002,8,3,342,3.8,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Oliver Arblaster,eng ENG,MF,Sheffield United,18,2004,4,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Cameron Archer,eng ENG,FW,Middlesbrough,21,2001,20,17,1368,15.2,11,6,17,11,0,0,1,0,0.72,0.39,1.12,0.72,1.12,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sinclair Armstrong,ie IRL,"MF,FW",QPR,19,2003,22,3,545,6.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Yaser Asprilla,co COL,MF,Watford,18,2003,37,14,1507,16.7,1,2,3,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Britt Assombalonga,cd COD,FW,Watford,29,1992,11,1,185,2.1,2,0,2,2,0,0,0,0,0.97,0.00,0.97,0.97,0.97,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Robert Atkinson,eng ENG,DF,Bristol City,24,1998,26,25,2141,23.8,4,1,5,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Daniel Ayala,es ESP,DF,Blackburn Rovers,31,1990,25,23,1984,22.0,1,1,2,1,0,0,8,1,0.05,0.05,0.09,0.05,0.09,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Femi Azeez,eng ENG,"MF,FW",Reading,21,2001,20,5,659,7.3,0,2,2,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Miguel Azeez,eng ENG,MF,Wigan Athletic,19,2002,2,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Abdoullah Ba,fr FRA,"MF,FW",Sunderland,19,2003,27,8,798,8.9,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Daniel Bachmann,at AUT,GK,Watford,28,1994,45,45,4049,45.0,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,5,at AUT,GK,Watford,28,1994,45,45,4049,45.0,51,1.13,186,136,73.7,16,14,15,16,35.6,2,2,0,0,0.0,Matches,Championship,2022-23
40,Juninho Bacuna,cw CUW,MF,Birmingham City,24,1997,43,33,2894,32.2,2,6,8,2,0,0,11,0,0.06,0.19,0.25,0.06,0.25,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Leandro Bacuna,cw CUW,MF,Watford,30,1991,14,10,796,8.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Joel Bagan,ie IRL,DF,Cardiff City,22,2000,1,1,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Lewis Baker,eng ENG,MF,Stoke City,27,1995,44,30,2764,30.7,7,5,12,5,2,3,6,0,0.23,0.16,0.39,0.16,0.33,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,George Baldock,gr GRE,MF,Sheffield United,29,1993,36,33,2876,32.0,1,3,4,1,0,0,7,0,0.03,0.09,0.13,0.03,0.13,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Daniel Ballard,nir NIR,DF,Sunderland,22,1999,19,18,1615,17.9,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Leon Balogun,ng NGA,DF,QPR,34,1988,16,15,1237,13.7,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Daniel Barlaser,tr TUR,MF,Rotherham United,25,1997,28,28,2425,26.9,2,7,9,1,1,2,4,0,0.07,0.26,0.33,0.04,0.30,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Daniel Barlaser,tr TUR,MF,Middlesbrough,25,1997,11,3,411,4.6,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Ashley Barnes,eng ENG,"FW,MF",Burnley,32,1989,39,22,1904,21.2,7,3,10,6,1,1,5,0,0.33,0.14,0.47,0.28,0.43,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Kyle Bartley,eng ENG,DF,West Brom,31,1991,13,7,663,7.4,2,0,2,2,0,0,4,1,0.27,0.00,0.27,0.27,0.27,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Chris Basham,eng ENG,DF,Sheffield United,34,1988,29,18,1736,19.3,0,2,2,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Samuel Bastien,cd COD,"MF,FW",Burnley,25,1996,18,7,551,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Danny Batth,eng ENG,DF,Sunderland,31,1990,40,39,3466,38.5,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Patrick Bauer,de GER,DF,Preston North End,29,1992,6,4,347,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Nathan Baxter,eng ENG,GK,Hull City,23,1998,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,6,eng ENG,GK,Hull City,23,1998,12,12,1080,12.0,21,1.75,50,30,60.0,4,1,7,1,8.3,2,1,0,1,0.0,Matches,Championship,2022-23
56,Vakoun Bayo,ci CIV,FW,Watford,25,1997,24,9,935,10.4,4,1,5,4,0,0,0,0,0.39,0.10,0.48,0.39,0.48,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Jake Beesley,eng ENG,MF,Blackpool,25,1996,5,2,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Amari'i Bell,jm JAM,"MF,DF",Luton Town,28,1994,44,43,3865,42.9,1,1,2,1,0,0,6,1,0.02,0.02,0.05,0.02,0.05,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Sam Bell,eng ENG,"MF,FW",Bristol City,20,2002,24,14,1151,12.8,3,1,4,3,0,0,0,0,0.23,0.08,0.31,0.23,0.31,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Jobe Bellingham,eng ENG,MF,Birmingham City,16,2005,22,5,612,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Steven Benda,de GER,GK,Swansea City,23,1998,21,21,1860,20.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,7,de GER,GK,Swansea City,23,1998,21,21,1860,20.7,27,1.31,70,44,61.4,9,6,6,5,23.8,2,0,1,1,100.0,Matches,Championship,2022-23
62,Joe Bennett,eng ENG,DF,Wigan Athletic,32,1990,15,9,743,8.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Mason Bennett,eng ENG,"MF,FW",Millwall,26,1996,21,7,564,6.3,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Jewison Bennette,cr CRC,MF,Sunderland,18,2004,15,0,250,2.8,1,1,2,1,0,0,2,0,0.36,0.36,0.72,0.36,0.72,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Daniel Bentley,eng ENG,GK,Bristol City,29,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,8,eng ENG,GK,Bristol City,29,1993,13,13,1170,13.0,21,1.62,55,35,63.6,4,3,6,4,30.8,1,1,0,0,0.0,Matches,Championship,2022-23
66,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31,1990,37,23,1962,21.8,4,6,10,4,0,0,2,0,0.18,0.28,0.46,0.18,0.46,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Sander Berge,no NOR,MF,Sheffield United,24,1998,37,34,3103,34.5,6,5,11,6,0,0,4,0,0.17,0.15,0.32,0.17,0.32,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Luke Berry,eng ENG,MF,Luton Town,30,1992,21,4,675,7.5,3,0,3,3,0,0,3,0,0.40,0.00,0.40,0.40,0.40,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Jordan Beyer,de GER,DF,Burnley,22,2000,30,29,2531,28.1,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,9,pl POL,GK,Millwall,35,1987,10,10,900,10.0,13,1.30,44,32,70.5,4,1,5,3,30.0,1,0,1,0,100.0,Matches,Championship,2022-23
71,Jake Bidwell,eng ENG,MF,Coventry City,29,1993,45,40,3487,38.7,1,4,5,1,0,0,6,0,0.03,0.10,0.13,0.03,0.13,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Krystian Bielik,pl POL,MF,Birmingham City,24,1998,35,35,2909,32.3,1,1,2,1,0,0,12,0,0.03,0.03,0.06,0.03,0.06,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Nicholas Bilokapic,au AUS,GK,Huddersfield Town,19,2002,6,5,480,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,Championship,2022-23,10,au AUS,GK,Huddersfield Town,19,2002,6,5,480,5.3,13,2.44,33,20,60.6,1,1,3,0,0.0,0,0,0,0,,Matches,Championship,2022-23
74,Tyler Blackett,eng ENG,DF,Rotherham United,28,1994,6,3,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Adrian Blake,eng ENG,"FW,MF",Watford,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Jayden Bogle,eng ENG,MF,Sheffield United,22,2000,20,16,1386,15.4,2,1,3,2,0,0,7,0,0.13,0.06,0.19,0.13,0.19,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Marc Bola,eng ENG,"DF,MF",Middlesbrough,24,1997,25,9,1021,11.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Tolaji Bola,eng ENG,DF,Rotherham United,23,1999,2,0,38,0.4,0,1,1,0,0,0,0,0,0.00,2.37,2.37,0.00,2.37,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Jack Bonham,ie IRL,GK,Stoke City,28,1993,23,22,2025,22.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,11,ie IRL,GK,Stoke City,28,1993,23,22,2025,22.5,26,1.16,67,43,62.7,6,7,9,6,27.3,2,1,1,0,50.0,Matches,Championship,2022-23
80,Macauley Bonne,zw ZIM,"DF,FW",QPR,26,1995,8,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Dean Bouzanis,au AUS,GK,Reading,31,1990,5,4,419,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,12,au AUS,GK,Reading,31,1990,5,4,419,4.7,9,1.93,17,10,58.8,2,0,2,1,25.0,2,2,0,0,0.0,Matches,Championship,2022-23
82,Josh Bowler,eng ENG,"MF,FW",Blackpool,23,1999,25,19,1744,19.4,4,2,6,4,0,0,0,0,0.21,0.10,0.31,0.21,0.31,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,13,jm JAM,GK,Reading,19,2003,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,Championship,2022-23
84,Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Will Boyle,eng ENG,DF,Huddersfield Town,26,1995,16,8,808,9.0,0,1,1,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Sonny Bradley,eng ENG,DF,Luton Town,30,1991,19,14,1222,13.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Tom Bradshaw,wls WAL,FW,Millwall,30,1992,41,38,3052,33.9,17,4,21,17,0,0,5,0,0.50,0.12,0.62,0.50,0.62,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Robbie Brady,ie IRL,MF,Preston North End,30,1992,34,24,2099,23.3,0,6,6,0,0,0,8,1,0.00,0.26,0.26,0.00,0.26,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Cohen Bramall,eng ENG,"MF,DF",Rotherham United,26,1996,39,27,2577,28.6,1,0,1,1,0,0,9,1,0.03,0.00,0.03,0.03,0.03,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,James Bree,eng ENG,"MF,DF",Luton Town,24,1997,27,27,2430,27.0,0,4,4,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Ben Brereton,cl CHI,"MF,FW",Blackburn Rovers,23,1999,43,39,3457,38.4,14,4,18,13,1,1,5,0,0.36,0.10,0.47,0.34,0.44,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Rhian Brewster,eng ENG,FW,Sheffield United,22,2000,16,5,570,6.3,1,1,2,1,0,1,1,0,0.16,0.16,0.32,0.16,0.32,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Liam Bridcutt,sct SCO,MF,Blackpool,33,1989,4,2,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Callum Brittain,eng ENG,"DF,MF",Blackburn Rovers,24,1998,27,15,1425,15.8,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Nathan Broadhead,wls WAL,"FW,MF",Wigan Athletic,24,1998,22,11,1069,11.9,5,0,5,5,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Andre Brooks,eng ENG,MF,Sheffield United,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Jacob Brown,sct SCO,"MF,FW",Stoke City,24,1998,38,30,2768,30.8,7,1,8,7,0,0,9,0,0.23,0.03,0.26,0.23,0.26,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Alan Browne,ie IRL,MF,Preston North End,27,1995,36,31,2631,29.2,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Josh Brownhill,eng ENG,MF,Burnley,26,1995,41,41,3574,39.7,7,8,15,7,0,0,9,0,0.18,0.20,0.38,0.18,0.38,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,John Buckley,eng ENG,MF,Blackburn Rovers,22,1999,21,17,1465,16.3,0,1,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches,Championship,2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
