player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Akliouche Maghnes,frFRA,3.4,Monaco,20,2002,4.5,3,0,0,7,4,1,10,3,3,,,0,Matches
Alemdar Doğan,trTUR,1.0,Rennes,19,2002,4.5,1,0,0,0,0,0,0,0,0,,,0,Matches
Allevinah Jim,gaGAB,3.0,Clermont Foot,27,1995,24.9,2,0,0,22,52,1,64,21,26,,,0,Matches
Alphonse Mickaël,gpGLP,2.0,Ajaccio,33,1989,15.1,2,1,0,19,15,0,27,33,23,,,1,Matches
Amadou Ibrahim,frFRA,2.0,Angers,29,1993,4.7,2,0,0,4,3,0,1,10,6,,,0,Matches
Amraoui Ayoub,maMAR,2.0,Nice,18,2004,3.3,1,0,0,5,2,0,14,3,6,,,0,Matches
André Benjamin,frFRA,3.0,Lille,31,1990,32.4,12,0,0,57,40,1,13,42,78,,,0,Matches
Andrić Komnen,rsSRB,4.0,Clermont Foot,27,1995,16.1,4,0,0,17,41,7,3,9,4,,,0,Matches
Aouar Houssem,dzALG,3.4,Lyon,24,1998,5.8,2,0,0,7,5,0,6,7,5,,,0,Matches
Aouchiche Adil,frFRA,3.0,Lorient,20,2002,2.8,0,0,0,4,5,0,18,4,2,,,0,Matches
Appiah Dennis,frFRA,2.3,Nantes,30,1992,8.8,1,0,0,16,1,1,21,11,11,,,0,Matches
Appuah Stredair,frFRA,4.0,Nantes,18,2004,0.7,0,0,0,0,2,0,2,1,3,,,0,Matches
Arconte Taïryk,frFRA,4.0,Brest,18,2003,1.4,0,0,0,1,2,1,2,0,1,,,0,Matches
Arouch Mohamed,frFRA,3.0,Lyon,18,2004,0.0,0,0,0,0,0,0,1,0,1,,,0,Matches
Assignon Lorenz,tgTOG,2.0,Rennes,22,2000,2.9,3,0,0,4,4,0,4,2,3,,,0,Matches
Atal Youcef,dzALG,2.3,Nice,26,1996,8.7,1,0,0,9,15,3,41,14,24,,,0,Matches
Atangana Edoa Valentin,frFRA,3.0,Reims,16,2005,1.9,0,0,0,7,9,2,1,1,2,,,0,Matches
Autret Mathias,frFRA,3.0,Auxerre,31,1991,14.3,0,0,0,7,4,2,66,8,10,,,0,Matches
Avinel Cédric,gpGLP,2.0,Ajaccio,35,1986,19.9,2,1,0,12,2,0,0,16,6,,,0,Matches
Bade Loïc,frFRA,2.0,Rennes,22,2000,1.0,1,0,0,3,1,0,0,2,1,,,0,Matches
Badiashile Benoît,frFRA,2.0,Monaco,21,2001,9.3,3,0,0,10,4,0,0,17,9,,,0,Matches
Bailly Eric,ciCIV,2.0,Marseille,28,1994,6.0,1,0,0,10,5,0,0,12,10,,,0,Matches
Bain Dénys,frFRA,2.0,Auxerre,29,1993,1.4,0,0,0,2,1,0,0,2,3,,,0,Matches
Baiye Brandon,beBEL,3.0,Clermont Foot,21,2000,0.6,0,0,0,0,0,0,0,0,2,,,0,Matches
Bakambu Cédric,cdCOD,4.0,Marseille,31,1991,0.7,0,0,0,2,1,0,1,0,1,,,0,Matches
Balde Thierno,frFRA,2.4,Troyes,20,2002,23.9,1,0,0,8,34,2,35,22,15,,,0,Matches
Baleba Carlos,cmCMR,3.4,Lille,18,2004,5.3,3,1,0,13,18,0,1,1,11,,,0,Matches
Balerdi Leonardo,arARG,2.0,Marseille,23,1999,29.3,9,1,0,54,21,0,5,57,40,,,1,Matches
Balogun Folarin,usUSA,4.0,Reims,21,2001,33.3,5,0,0,38,55,28,23,3,4,,,0,Matches
Bamba Abdoulaye,ciCIV,2.0,Angers,32,1990,15.2,2,0,0,10,13,4,19,16,12,,,0,Matches
Bamba Jonathan,ciCIV,3.0,Lille,26,1996,30.9,6,0,0,35,58,12,79,19,16,,,0,Matches
Barcola Bradley,frFRA,3.5,Lyon,19,2002,16.0,3,0,0,24,7,7,22,19,15,,,0,Matches
Bard Melvin,frFRA,2.3,Nice,21,2000,27.3,6,0,0,30,20,2,69,59,61,,,0,Matches
Barkley Ross,engENG,3.4,Nice,28,1993,10.7,1,0,0,14,15,1,45,7,8,,,0,Matches
Barreto Mickaël,frFRA,3.0,Ajaccio,31,1991,14.7,1,0,0,20,8,0,77,14,22,,,0,Matches
Bayala Cyrille,bfBFA,3.0,Ajaccio,26,1996,22.3,3,1,0,29,27,7,47,24,36,,,0,Matches
Begraoui Yanis,maMAR,3.0,Toulouse,21,2001,0.7,0,0,0,0,0,0,0,1,0,,,0,Matches
Beka Beka Alexis,frFRA,3.0,Nice,21,2001,6.1,2,0,0,11,7,0,18,11,6,,,0,Matches
Bela Jérémie,aoANG,3.0,Clermont Foot,29,1993,8.3,0,0,0,7,17,0,35,8,4,,,0,Matches
Belahyane Reda,maMAR,3.0,Nice,18,2004,2.0,0,0,0,5,1,0,0,2,6,,,0,Matches
Belaïli Youcef,dzALG,3.4,Ajaccio,30,1992,12.8,2,0,0,25,24,4,42,6,10,,,0,Matches
Belaïli Youcef,dzALG,3.4,Brest,30,1992,4.0,3,0,0,11,8,2,22,1,3,,,0,Matches
Belkebla Haris,dzALG,3.0,Brest,28,1994,29.5,3,0,0,34,50,0,11,46,46,,,0,Matches
Bellegarde Jean-Ricner,htHAI,3.4,Strasbourg,24,1998,26.9,5,0,0,36,73,1,125,21,25,,,0,Matches
Belocian Jeanuël,frFRA,2.0,Rennes,17,2005,5.6,1,0,0,6,1,0,3,5,7,,,0,Matches
Ben Seghir Eliesse,maMAR,3.5,Monaco,17,2005,11.7,1,0,0,17,33,3,8,3,10,,,0,Matches
Ben Seghir Salim,frFRA,4.0,Marseille,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ben Yedder Wissam,frFRA,4.0,Monaco,31,1990,23.5,4,0,0,18,21,22,17,4,8,,,0,Matches
Bentaleb Nabil,dzALG,3.0,Angers,27,1994,27.7,7,1,1,40,54,0,94,39,43,,,0,Matches
Berg Patrick,noNOR,2.3,Lens,24,1997,0.3,0,0,0,1,0,0,0,1,0,,,0,Matches
Bergen Mitchell,nlNED,3.4,Reims,22,1999,10.1,1,0,0,9,7,3,59,6,9,,,0,Matches
Bernard Quentin,frFRA,2.0,Auxerre,33,1989,7.0,0,0,0,6,3,0,15,13,7,,,0,Matches
Bernardoni Paul,frFRA,1.0,Angers,25,1997,27.0,0,0,0,1,2,0,0,1,1,,,0,Matches
Bernat Juan,esESP,2.4,Paris Saint-Germain,29,1993,18.3,1,0,0,7,8,0,17,9,17,,,0,Matches
Berthomier Jason,frFRA,3.0,Clermont Foot,32,1990,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Bilal Touré El,mlMLI,4.0,Reims,20,2001,1.0,0,0,0,3,1,0,0,0,0,,,0,Matches
Billong Jean-Claude,cmCMR,2.0,Clermont Foot,28,1993,0.3,0,0,0,0,0,0,1,2,0,,,0,Matches
Birmančević Veljko,rsSRB,3.4,Toulouse,24,1998,4.9,0,0,0,5,8,0,4,4,7,,,0,Matches
Bizot Marco,nlNED,1.0,Brest,31,1991,37.0,4,0,0,0,4,0,0,0,0,,,0,Matches
Blanco Rubén,esESP,1.0,Marseille,27,1995,5.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Blas Ludovic,frFRA,3.4,Nantes,24,1997,31.3,6,0,0,59,62,4,129,18,27,,,0,Matches
Blažič Miha,siSVN,2.0,Angers,29,1993,22.0,4,0,0,12,16,0,1,18,6,,,1,Matches
Blázquez Joaquín,arARG,1.0,Brest,21,2001,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Boadu Myron,nlNED,4.0,Monaco,21,2001,3.3,0,0,0,7,3,5,1,0,3,,,0,Matches
Boateng Jérôme,deGER,2.0,Lyon,33,1988,4.8,0,0,0,1,0,0,1,7,0,,,1,Matches
Bobichon Antonin,frFRA,3.5,Angers,26,1995,0.2,0,0,0,0,0,0,2,0,0,,,0,Matches
Boisgard Quentin,frFRA,3.0,Lorient,25,1997,2.0,1,0,0,3,1,0,8,4,2,,,0,Matches
Borges Neto,brBRA,2.4,Clermont Foot,25,1996,31.5,4,2,1,23,46,5,82,38,45,,,0,Matches
Boto Kenji-Van,mgMAD,2.4,Auxerre,26,1996,2.0,0,0,0,2,4,0,4,2,2,,,0,Matches
Botué Kouamé,bfBFA,4.0,Ajaccio,19,2002,2.5,0,0,0,5,6,0,0,0,2,,,0,Matches
Bouanani Badredine,dzALG,3.5,Nice,17,2004,9.6,0,0,0,9,21,1,47,1,9,,,0,Matches
Boudaoui Hicham,dzALG,3.0,Nice,22,1999,20.8,5,0,0,30,36,0,23,33,33,,,0,Matches
Bouebari Franci,frFRA,3.0,Strasbourg,18,2003,0.8,0,0,0,2,0,0,1,1,0,,,0,Matches
Boufal Sofiane,maMAR,3.4,Angers,28,1993,9.3,3,1,1,19,20,2,40,5,9,,,0,Matches
Boura Ismaël,kmCOM,2.0,Lens,21,2000,1.0,0,0,0,0,3,0,7,2,3,,,0,Matches
Bourigeaud Benjamin,frFRA,3.4,Rennes,28,1994,34.1,6,1,1,35,13,2,230,28,26,,,0,Matches
Brahimi Bilal,dzALG,3.5,Nice,22,2000,8.9,0,0,0,3,8,6,75,4,5,,,0,Matches
Brassier Lilian,frFRA,2.0,Brest,22,1999,34.4,5,0,0,42,15,0,33,51,30,,,0,Matches
Bruus Andreas,dkDEN,2.4,Troyes,23,1999,18.1,2,0,0,11,7,2,65,15,7,,,0,Matches
Bryan Joe,engENG,3.0,Nice,28,1993,2.0,3,0,0,4,3,1,3,1,4,,,0,Matches
Buksa Adam,plPOL,4.0,Lens,26,1996,1.1,0,0,0,6,1,0,1,0,0,,,0,Matches
Busi Maxime,beBEL,2.4,Reims,22,1999,11.6,4,0,0,19,6,0,28,16,15,,,0,Matches
Bułka Marcin,plPOL,1.0,Nice,22,1999,2.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Cabella Rémy,frFRA,3.0,Lille,32,1990,28.1,3,0,0,25,44,2,161,16,37,,,0,Matches
Cabot Jimmy,frFRA,3.0,Lens,28,1994,5.7,2,0,0,14,0,1,52,4,12,,,0,Matches
Cajuste Jens,seSWE,3.0,Reims,22,1999,17.0,8,1,1,34,29,0,8,17,27,,,0,Matches
Ćaleta-Car Duje,hrCRO,2.0,Marseille,25,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Camara Mahdi,frFRA,3.0,Brest,24,1998,20.2,4,1,0,23,32,0,14,39,37,,,0,Matches
Camara Mohamed,mlMLI,3.0,Monaco,22,2000,24.4,6,1,0,44,59,0,5,27,43,,,0,Matches
Camara Ousmane,gnGUI,4.0,Auxerre,20,2001,0.3,1,0,0,2,0,0,2,0,1,,,0,Matches
Camara Ousmane,mlMLI,2.0,Angers,19,2003,5.8,2,0,0,5,2,0,0,11,6,,,0,Matches
Camblan Axel,frFRA,4.0,Brest,18,2003,0.8,0,0,0,4,1,0,2,0,2,,,0,Matches
Capelle Pierrick,frFRA,2.4,Angers,35,1987,15.9,8,0,0,31,6,0,45,15,22,,,0,Matches
Caqueret Maxence,frFRA,3.0,Lyon,22,2000,30.7,2,0,0,48,31,4,96,38,56,,,0,Matches
Cardona Irvin,mtMLT,4.0,Brest,24,1997,2.6,0,0,0,5,2,5,1,2,0,,,0,Matches
Carioca Igor,brBRA,2.3,Lorient,25,1996,5.1,2,1,0,7,5,0,14,4,12,,,0,Matches
Carvalho Matis,ptPOR,1.0,Montpellier,23,1999,1.5,0,0,0,0,0,0,0,1,0,,,0,Matches
Castelletto Jean-Charles,cmCMR,2.0,Nantes,27,1995,28.5,3,0,0,28,17,0,13,54,29,,,0,Matches
Cathline Yoann,frFRA,3.0,Lorient,20,2002,12.1,0,0,0,12,28,1,47,8,12,,,0,Matches
Caufriez Maximiliano,beBEL,2.0,Clermont Foot,25,1997,24.7,10,1,1,29,35,1,2,28,25,,,0,Matches
Centonze Fabien,frFRA,2.3,Nantes,26,1996,18.8,4,0,0,15,21,0,67,42,39,,,0,Matches
Chabrolle Florian,frFRA,3.0,Ajaccio,24,1998,3.7,1,0,0,2,1,0,1,7,5,,,0,Matches
Chadaille Bitshiabu El,frFRA,2.0,Paris Saint-Germain,17,2005,6.5,2,0,0,4,0,0,0,8,8,,,0,Matches
Chaïbi Fares,dzALG,3.4,Toulouse,19,2002,26.0,2,0,0,33,22,8,56,15,17,,,0,Matches
Cham Muhammed,atAUT,3.0,Clermont Foot,21,2000,21.9,2,0,0,17,40,1,74,8,15,,,0,Matches
Charbonnier Gaëtan,frFRA,4.0,Auxerre,33,1988,2.8,1,0,0,3,1,3,1,0,1,,,0,Matches
Chardonnet Brendan,frFRA,2.0,Brest,27,1994,27.7,6,0,0,38,28,0,5,59,28,,,1,Matches
Chavalerin Xavier,frFRA,3.0,Troyes,31,1991,27.0,3,0,0,31,12,2,28,38,49,,,0,Matches
Chegra Ivane,frFRA,3.0,Ajaccio,18,2004,2.1,0,0,0,3,3,2,4,1,4,,,0,Matches
Cherki Rayan,frFRA,3.4,Lyon,18,2003,20.8,3,0,0,15,32,4,91,5,8,,,0,Matches
Cheti Ilyes,dzALG,2.0,Angers,27,1995,2.3,1,0,0,4,1,0,6,4,4,,,0,Matches
Chevalier Lucas,frFRA,1.0,Lille,20,2001,32.0,1,0,0,0,5,0,0,2,1,,,0,Matches
Chirivella Pedro,esESP,3.0,Nantes,25,1997,22.5,1,0,0,20,18,0,13,23,24,,,0,Matches
Chotard Joris,frFRA,3.0,Montpellier,20,2001,27.3,4,0,0,33,19,3,33,39,33,,,0,Matches
Cimignani Yanis,frFRA,3.0,Ajaccio,20,2002,3.1,0,0,0,5,2,0,10,2,5,,,0,Matches
Cissé Souleymane,frFRA,2.0,Clermont Foot,19,2002,0.4,0,0,0,2,1,0,0,1,1,,,0,Matches
Claude-Maurice Alexis,frFRA,3.0,Nice,24,1998,0.7,0,0,0,0,2,0,0,2,3,,,0,Matches
Claude-Maurice Alexis,frFRA,3.4,Lens,24,1998,6.7,0,0,0,7,16,0,7,2,11,,,0,Matches
Clauss Jonathan,frFRA,3.0,Marseille,29,1992,28.8,1,0,0,26,11,2,111,33,29,,,0,Matches
Coco Marcus,frFRA,3.4,Nantes,26,1996,7.1,2,0,0,19,10,3,25,14,14,,,0,Matches
Coeff Alexandre,frFRA,2.0,Auxerre,30,1992,6.5,0,0,0,3,1,0,5,7,5,,,0,Matches
Conté Abdu,ptPOR,2.3,Troyes,24,1998,14.6,0,0,0,12,12,4,37,6,20,,,0,Matches
Corchia Sébastien,frFRA,2.3,Nantes,31,1990,8.7,3,0,0,16,18,1,44,14,6,,,0,Matches
Costa David,ptPOR,3.4,Lens,21,2001,15.6,2,0,0,13,14,0,51,9,7,,,0,Matches
Costa Logan,cvCPV,2.0,Toulouse,21,2001,4.6,0,0,0,2,4,0,0,4,4,,,1,Matches
Costa Nuno,cvCPV,3.5,Auxerre,31,1991,22.3,5,1,1,38,56,5,15,20,23,,,0,Matches
Costil Benoît,frFRA,1.0,Auxerre,35,1987,19.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Coutadeur Mathieu,frFRA,3.0,Ajaccio,36,1986,21.6,2,0,0,5,13,0,6,18,15,,,0,Matches
Cozza Nicolas,frFRA,2.0,Montpellier,23,1999,14.2,3,0,0,8,19,3,14,19,21,,,0,Matches
Da Silva Damien,frFRA,2.0,Lyon,34,1988,3.8,2,0,0,7,2,0,2,3,7,,,0,Matches
Dacourt Andréa,frFRA,3.0,Nice,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dagba Colin,frFRA,2.4,Strasbourg,23,1998,10.6,3,0,0,14,6,1,35,17,19,,,0,Matches
Dallinga Thijs,nlNED,4.0,Toulouse,21,2000,26.1,4,0,0,35,19,22,20,3,7,,,0,Matches
Daniliuc Flavius,atAUT,2.0,Nice,21,2001,1.0,0,0,0,2,0,0,2,0,0,,,0,Matches
Danois Kévin,frFRA,3.0,Auxerre,18,2004,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Danso Kevin,atAUT,2.0,Lens,23,1998,35.9,7,1,0,39,57,2,0,28,23,,,0,Matches
Dante,brBRA,2.0,Nice,38,1983,36.7,6,0,0,37,18,0,2,40,42,,,0,Matches
Dari Achraf,maMAR,2.0,Brest,23,1999,14.6,1,0,0,13,12,2,1,16,14,,,0,Matches
David Jonathan,caCAN,3.5,Lille,22,2000,35.2,6,0,0,40,59,23,8,7,18,,,0,Matches
De Smet Thibault,beBEL,2.0,Reims,24,1998,19.5,2,0,0,25,9,3,48,18,17,,,0,Matches
Dejaegere Brecht,beBEL,3.0,Toulouse,31,1991,20.1,5,0,0,40,37,2,20,12,23,,,0,Matches
Del Castillo Romain,frFRA,3.4,Brest,26,1996,15.8,2,0,0,19,24,1,104,11,25,,,0,Matches
Delaine Thomas,frFRA,3.0,Strasbourg,30,1992,11.9,3,0,0,16,13,0,66,15,13,,,0,Matches
Delaye Sacha,frFRA,3.0,Montpellier,20,2002,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Delort Andy,dzALG,4.0,Nice,30,1991,8.7,0,0,0,8,9,7,16,1,0,,,0,Matches
Delort Andy,dzALG,4.0,Nantes,30,1991,5.2,0,0,0,9,4,4,17,0,4,,,0,Matches
Dembélé Karamoko,engENG,3.5,Brest,19,2003,2.0,0,0,0,5,9,0,13,1,0,,,0,Matches
Dembélé Moussa,frFRA,4.0,Lyon,26,1996,9.7,1,0,0,17,3,8,2,1,4,,,0,Matches
Dembélé Siriki,ciCIV,3.0,Auxerre,25,1996,4.1,1,0,0,8,9,0,6,1,5,,,0,Matches
den Boomen Branco,nlNED,3.0,Toulouse,27,1995,32.1,6,0,0,34,19,2,283,10,40,,,0,Matches
Descamps Rémy,frFRA,1.0,Nantes,26,1996,1.0,1,0,0,0,0,0,0,0,0,,,0,Matches
Desler Mikkel,dkDEN,2.0,Toulouse,27,1995,25.1,5,1,1,29,32,6,43,34,44,,,0,Matches
Diakhon Mamadou,frFRA,4.0,Reims,16,2005,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
Diakité Bafodé,frFRA,2.0,Lille,21,2001,29.5,6,0,0,45,13,0,19,17,36,,,1,Matches
Diakité Ibrahim,gnGUI,2.0,Reims,18,2003,1.5,1,0,0,3,2,0,7,3,3,,,0,Matches
Diallo Baila,frFRA,2.0,Clermont Foot,21,2001,1.0,0,0,0,3,1,0,5,0,0,,,0,Matches
Diallo Habib,snSEN,4.0,Strasbourg,27,1995,32.0,4,1,1,38,62,19,7,10,10,,,0,Matches
Diallo Ismael,ciCIV,2.0,Ajaccio,25,1997,24.2,9,1,0,41,33,1,35,30,32,,,0,Matches
Diarra Habib,snSEN,3.4,Strasbourg,18,2004,18.1,4,0,0,23,22,0,50,11,16,,,0,Matches
Diarra Moussa,mlMLI,2.0,Toulouse,21,2000,13.6,0,0,0,19,17,1,14,18,10,,,0,Matches
Diarra Stéphane,frFRA,3.4,Lorient,23,1998,11.8,1,0,0,7,21,4,15,18,17,,,0,Matches
Diatta Krépin,snSEN,3.0,Monaco,23,1999,23.0,3,0,0,20,26,10,55,15,19,,,0,Matches
Diaw Mory,snSEN,1.0,Clermont Foot,29,1993,37.0,0,0,0,0,6,0,0,3,0,,,0,Matches
Dieng Bamba,snSEN,4.0,Marseille,22,2000,2.2,1,0,0,8,6,1,1,0,4,,,0,Matches
Dieng Bamba,snSEN,3.5,Lorient,22,2000,8.3,1,0,0,21,31,5,5,1,10,,,0,Matches
Dingomé Tristan,cmCMR,2.3,Troyes,31,1991,1.1,0,0,0,1,1,0,5,0,2,,,0,Matches
Diomande Sinaly,ciCIV,2.0,Lyon,21,2001,21.7,2,1,0,23,22,1,2,45,26,,,0,Matches
Diony Lois,frFRA,4.0,Angers,29,1992,5.6,1,0,0,10,4,3,3,0,0,,,0,Matches
Diop Edan,frFRA,3.0,Monaco,17,2004,2.5,0,0,0,7,4,0,7,4,8,,,0,Matches
Diop Sofiane,maMAR,3.4,Nice,22,2000,13.6,1,0,0,8,27,2,46,16,11,,,0,Matches
Diop Sofiane,maMAR,3.0,Monaco,22,2000,0.7,0,0,0,0,2,1,8,1,0,,,0,Matches
Diouf Yehvann,snSEN,1.0,Reims,22,1999,31.0,2,0,0,0,10,0,0,1,1,,,0,Matches
Disasi Axel,frFRA,2.0,Monaco,24,1998,37.0,3,0,0,31,12,0,13,56,18,,,0,Matches
Djaló Tiago,ptPOR,2.0,Lille,22,2000,22.4,7,0,0,19,18,1,3,21,24,,,1,Matches
Djiku Alexander,ghGHA,2.0,Strasbourg,27,1994,29.7,8,1,0,40,27,1,6,64,37,,,0,Matches
Djitte Moussa,snSEN,4.0,Ajaccio,22,1999,1.5,0,0,0,4,3,0,0,0,0,,,0,Matches
Djoco Ouparine,gwGNB,1.0,Clermont Foot,24,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Do Marcolino Alan,gaGAB,4.0,Rennes,20,2002,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Doku Jeremy,beBEL,3.4,Rennes,20,2002,14.3,0,0,0,17,36,0,24,4,16,,,0,Matches
Dong Kyliane,frFRA,3.4,Troyes,17,2004,2.4,0,0,0,2,2,3,6,1,1,,,0,Matches
Dongmo Jordan,cmCMR,3.0,Troyes,21,2001,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Donnarumma Gianluigi,itITA,1.0,Paris Saint-Germain,23,1999,37.9,3,0,0,1,4,0,0,0,0,,,0,Matches
Dossou Jodel,bjBEN,3.0,Clermont Foot,30,1992,2.9,0,0,0,3,3,3,10,1,4,,,0,Matches
Doucet Lohann,frFRA,3.0,Nantes,19,2002,1.0,0,0,0,2,0,0,0,2,0,,,0,Matches
Doucouré Siriné,mlMLI,4.0,Lorient,20,2002,1.5,0,0,0,8,9,0,0,1,2,,,0,Matches
Doué Désiré,frFRA,3.4,Rennes,17,2005,12.4,5,0,0,37,28,3,30,13,18,,,0,Matches
Doué Guela,ciCIV,2.0,Rennes,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Doukouré Ismaël,frFRA,2.3,Strasbourg,19,2003,25.5,5,0,0,30,27,0,11,26,23,,,0,Matches
Doumbia Kamory,mlMLI,3.0,Reims,19,2003,12.8,0,0,0,14,6,0,10,13,15,,,0,Matches
Doumbia Souleyman,ciCIV,2.3,Angers,25,1996,19.9,2,1,0,27,20,3,48,24,33,,,0,Matches
Dugimont Rémy,frFRA,3.5,Auxerre,36,1986,1.3,1,0,0,5,1,2,0,0,0,,,0,Matches
Dupé Maxime,frFRA,1.0,Toulouse,29,1993,38.0,2,0,0,1,4,0,0,0,0,,,0,Matches
Duverne Jean-Kevin,htHAI,2.0,Brest,25,1997,27.9,2,0,0,38,20,4,84,28,41,,,0,Matches
Ekitike Hugo,frFRA,4.0,Paris Saint-Germain,20,2002,12.8,0,0,0,15,14,7,2,9,4,,,0,Matches
Elis Alberth,hnHON,3.0,Brest,26,1996,2.9,0,0,0,8,5,1,2,1,2,,,0,Matches
Embolo Breel,chSUI,4.0,Monaco,25,1997,20.7,3,0,0,50,56,13,3,5,12,,,0,Matches
Estève Maxime,frFRA,2.0,Montpellier,20,2002,18.3,3,0,0,18,7,0,1,34,15,,,1,Matches
Fábio,brBRA,2.3,Nantes,32,1990,2.5,1,1,0,3,1,0,6,3,1,,,0,Matches
Fadiga Noah,snSEN,2.0,Brest,22,1999,14.5,2,0,0,21,18,1,9,27,21,,,0,Matches
Faes Wout,beBEL,2.0,Reims,24,1998,3.0,2,0,0,2,3,0,0,6,1,,,1,Matches
Faivre Romain,frFRA,3.0,Lorient,24,1998,13.8,0,0,0,12,35,1,26,0,7,,,0,Matches
Faivre Romain,frFRA,3.0,Lyon,24,1998,3.3,0,0,0,7,4,0,18,0,3,,,0,Matches
Fall Fallou,snSEN,2.0,Reims,18,2004,0.4,1,0,0,1,1,0,0,0,0,,,0,Matches
Fayad Khalil,frFRA,3.0,Montpellier,18,2004,8.0,1,1,0,17,16,0,10,9,15,,,0,Matches
Faye Cheikh,snSEN,2.0,Montpellier,23,1999,0.4,0,0,0,0,1,0,0,1,0,,,0,Matches
Ferri Jordan,frFRA,3.0,Montpellier,30,1992,30.4,7,1,1,47,61,1,31,22,39,,,0,Matches
Fila Karol,plPOL,2.0,Strasbourg,24,1998,0.5,0,0,0,0,0,0,3,1,0,,,0,Matches
Flips Alexis,frFRA,2.4,Reims,22,2000,22.0,3,1,0,23,23,2,142,22,29,,,0,Matches
Fofana Seko,ciCIV,3.0,Lens,27,1995,34.1,2,0,0,23,44,3,54,20,14,,,0,Matches
Fofana Yahia,ciCIV,1.0,Angers,21,2000,11.0,2,0,0,0,1,0,0,1,0,,,0,Matches
Fofana Youssouf,frFRA,3.0,Monaco,23,1999,34.3,4,2,1,50,39,2,8,54,42,,,1,Matches
Foket Thomas,beBEL,2.0,Reims,27,1994,22.0,0,0,0,27,22,3,55,28,25,,,0,Matches
Fonte José,ptPOR,2.0,Lille,38,1983,28.8,7,0,0,26,9,0,3,22,17,,,1,Matches
Fortes Steven,cvCPV,2.0,Lens,30,1992,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Frankowski Przemysław,plPOL,3.0,Lens,27,1995,31.5,4,0,0,34,17,6,255,33,55,,,0,Matches
Fulgini Angelo,frFRA,3.4,Lens,25,1996,9.5,0,0,0,11,30,0,63,8,9,,,0,Matches
Gallon Gauthier,frFRA,1.0,Troyes,29,1993,29.6,3,1,0,2,5,0,0,1,2,,,0,Matches
Gameiro Kévin,frFRA,4.0,Strasbourg,35,1987,23.3,1,1,0,15,15,4,20,9,9,,,0,Matches
Ganago Ignatius,cmCMR,3.5,Nantes,23,1999,16.9,0,0,0,15,32,8,24,3,7,,,0,Matches
