player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Canotto Luigi,itITA,3.5,Frosinone,29,1994,0.2,,0,,,,,,,,,,,0,,,,Matches
Caprari Gianluca,itITA,3.4,Monza,30,1993,3.2,,1,,,,,,,,,,,2,,,,Matches
Caprile Elia,itITA,1.0,Empoli,21,2001,23.0,,0,,,,,,,,,,,0,,,,Matches
Caputo Francesco,itITA,4.0,Empoli,35,1987,14.1,,0,,,,,,,,,,,0,,,,Matches
Carboni Andrea,itITA,2.0,Monza,22,2001,16.5,,22,,,,,,,,,,,17,,,,Matches
Carboni Valentin,arARG,3.0,Monza,18,2005,13.0,,13,,,,,,,,,,,7,,,,Matches
Carnesecchi Marco,itITA,1.0,Atalanta,23,2000,26.9,,0,,,,,,,,,,,0,,,,Matches
Casale Nicolò,itITA,2.0,Lazio,25,1998,17.3,,10,,,,,,,,,,,11,,,,Matches
Caso Giuseppe,itITA,4.0,Frosinone,24,1998,4.6,,3,,,,,,,,,,,0,,,,Matches
Castellanos Valentín,arARG,4.0,Lazio,24,1998,18.7,,11,,,,,,,,,,,3,,,,Matches
Castillejo Samu,esESP,3.4,Sassuolo,28,1995,6.0,,10,,,,,,,,,,,1,,,,Matches
Castro Santiago,arARG,4.0,Bologna,18,2004,2.7,,1,,,,,,,,,,,0,,,,Matches
Castrovilli Gaetano,itITA,3.0,Fiorentina,26,1997,4.1,,2,,,,,,,,,,,2,,,,Matches
Cataldi Danilo,itITA,3.0,Lazio,28,1994,15.1,,11,,,,,,,,,,,18,,,,Matches
Ceide Emil,noNOR,4.0,Sassuolo,21,2001,2.0,,1,,,,,,,,,,,0,,,,Matches
Çelik Zeki,trTUR,2.3,Roma,26,1997,7.5,,15,,,,,,,,,,,8,,,,Matches
Centonze Fabien,frFRA,2.0,Hellas Verona,27,1996,7.5,,8,,,,,,,,,,,9,,,,Matches
Cerofolini Michele,itITA,1.0,Frosinone,24,1999,7.5,,0,,,,,,,,,,,0,,,,Matches
Cerri Alberto,itITA,4.0,Empoli,27,1996,6.1,,3,,,,,,,,,,,3,,,,Matches
Cerri Leonardo,itITA,4.0,Juventus,20,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Charlys,brBRA,3.0,Hellas Verona,19,2004,0.3,,0,,,,,,,,,,,1,,,,Matches
Cheddira Walid,maMAR,4.0,Frosinone,25,1998,23.6,,7,,,,,,,,,,,4,,,,Matches
Chiesa Federico,itITA,4.0,Juventus,25,1997,24.4,,11,,,,,,,,,,,6,,,,Matches
Christensen Oliver,dkDEN,1.0,Fiorentina,24,1999,4.0,,0,,,,,,,,,,,0,,,,Matches
Chukwueze Samuel,ngNGA,3.4,Milan,24,1999,11.3,,7,,,,,,,,,,,6,,,,Matches
Cissè Alphadjo,itITA,3.0,Hellas Verona,16,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Cittadini Giorgio,itITA,2.0,Monza,21,2002,0.2,,1,,,,,,,,,,,0,,,,Matches
Cittadini Giorgio,itITA,2.0,Genoa,21,2002,1.2,,5,,,,,,,,,,,3,,,,Matches
Ciurria Patrick,itITA,3.0,Monza,28,1995,17.8,,20,,,,,,,,,,,9,,,,Matches
Colombo Lorenzo,itITA,4.0,Monza,21,2002,15.1,,11,,,,,,,,,,,0,,,,Matches
Colpani Andrea,itITA,3.0,Monza,24,1999,29.5,,15,,,,,,,,,,,12,,,,Matches
Comuzzo Pietro,itITA,2.0,Fiorentina,18,2005,0.5,,1,,,,,,,,,,,1,,,,Matches
Consigli Andrea,itITA,1.0,Sassuolo,36,1987,35.0,,0,,,,,,,,,,,0,,,,Matches
Contini Baranovsky Nikita,itITA,1.0,Napoli,27,1996,0.2,,0,,,,,,,,,,,0,,,,Matches
Coppola Diego,itITA,2.0,Hellas Verona,19,2003,18.2,,22,,,,,,,,,,,28,,,,Matches
Corazza Tommaso,itITA,2.0,Bologna,19,2004,2.2,,4,,,,,,,,,,,5,,,,Matches
Corfitzen Jeppe,dkDEN,4.0,Lecce,18,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Corona Giacomo,itITA,4.0,Empoli,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Costa João,brBRA,4.0,Roma,18,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Costil Benoît,frFRA,1.0,Salernitana,36,1987,13.0,,1,,,,,,,,,,,0,,,,Matches
Coulibaly Lassana,mlMLI,3.0,Salernitana,27,1996,23.1,,33,,,,,,,,,,,17,,,,Matches
Coulibaly Mamadou,snSEN,3.0,Salernitana,24,1999,0.0,,0,,,,,,,,,,,0,,,,Matches
Cragno Alessio,itITA,1.0,Sassuolo,29,1994,3.0,,0,,,,,,,,,,,0,,,,Matches
Cristante Bryan,itITA,3.0,Roma,28,1995,36.5,,41,,,,,,,,,,,23,,,,Matches
Cruz Juan,arARG,4.0,Hellas Verona,24,1999,1.2,,2,,,,,,,,,,,1,,,,Matches
Cuadrado Juan,coCOL,2.5,Inter,35,1988,3.0,,3,,,,,,,,,,,1,,,,Matches
Cuni Marvin,alALB,4.0,Frosinone,22,2001,5.9,,3,,,,,,,,,,,1,,,,Matches
D'Ambrosio Danilo,itITA,2.0,Monza,34,1988,17.1,,34,,,,,,,,,,,15,,,,Matches
Daniliuc Flavius,atAUT,2.0,Salernitana,22,2001,8.3,,11,,,,,,,,,,,8,,,,Matches
Danilo,brBRA,2.0,Juventus,32,1991,27.2,,35,,,,,,,,,,,36,,,,Matches
Darmian Matteo,itITA,2.4,Inter,33,1989,26.7,,24,,,,,,,,,,,15,,,,Matches
David Cabal Juan,coCOL,2.0,Hellas Verona,22,2001,16.6,,29,,,,,,,,,,,28,,,,Matches
Davis Keinan,engENG,4.0,Udinese,25,1998,2.1,,0,,,,,,,,,,,0,,,,Matches
Dawidowicz Paweł,plPOL,2.0,Hellas Verona,28,1995,23.8,,30,,,,,,,,,,,22,,,,Matches
De Ketelaere Charles,beBEL,3.5,Atalanta,22,2001,22.5,,21,,,,,,,,,,,6,,,,Matches
De Sciglio Mattia,itITA,2.0,Juventus,30,1992,0.5,,0,,,,,,,,,,,1,,,,Matches
De Silvestri Lorenzo,itITA,2.0,Bologna,35,1988,7.5,,9,,,,,,,,,,,6,,,,Matches
De Winter Koni,beBEL,2.0,Genoa,21,2002,26.4,,25,,,,,,,,,,,23,,,,Matches
Defrel Grégoire,mqMTQ,3.4,Sassuolo,32,1991,8.4,,7,,,,,,,,,,,4,,,,Matches
Deiola Alessandro,itITA,3.0,Cagliari,27,1995,17.9,,21,,,,,,,,,,,10,,,,Matches
Dellavalle Alessandro,itITA,2.0,Torino,19,2004,0.2,,0,,,,,,,,,,,1,,,,Matches
Demme Diego,deGER,3.0,Napoli,31,1991,0.8,,1,,,,,,,,,,,0,,,,Matches
Dendoncker Leander,beBEL,2.3,Napoli,28,1995,0.3,,0,,,,,,,,,,,0,,,,Matches
Destro Mattia,itITA,4.0,Empoli,32,1991,4.1,,1,,,,,,,,,,,3,,,,Matches
Di Francesco Federico,itITA,3.5,Lecce,29,1994,0.2,,0,,,,,,,,,,,0,,,,Matches
Di Gennaro Raffaele,itITA,1.0,Inter,29,1993,0.3,,0,,,,,,,,,,,0,,,,Matches
Di Gregorio Michele,itITA,1.0,Monza,26,1997,31.9,,0,,,,,,,,,,,2,,,,Matches
Di Lorenzo Giovanni,itITA,2.0,Napoli,29,1993,35.9,,36,,,,,,,,,,,22,,,,Matches
Di Pardo Alessandro,itITA,2.4,Cagliari,24,1999,4.0,,1,,,,,,,,,,,5,,,,Matches
Dia Boulaye,snSEN,3.5,Salernitana,26,1996,12.7,,2,,,,,,,,,,,3,,,,Matches
Dimarco Federico,itITA,3.0,Inter,25,1997,23.1,,26,,,,,,,,,,,7,,,,Matches
Djaló Tiago,ptPOR,2.0,Juventus,23,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Djidji Koffi,ciCIV,2.0,Torino,30,1992,8.4,,8,,,,,,,,,,,10,,,,Matches
Djimsiti Berat,alALB,2.0,Atalanta,30,1993,31.5,,24,,,,,,,,,,,59,,,,Matches
Dodô,brBRA,2.0,Fiorentina,24,1998,5.8,,3,,,,,,,,,,,5,,,,Matches
Doig Josh,sctSCO,2.4,Hellas Verona,21,2002,9.2,,10,,,,,,,,,,,4,,,,Matches
Doig Josh,sctSCO,2.3,Sassuolo,21,2002,14.9,,17,,,,,,,,,,,15,,,,Matches
Domínguez Nicolás,arARG,3.0,Bologna,25,1998,1.1,,0,,,,,,,,,,,0,,,,Matches
Donati Giulio,itITA,2.0,Monza,33,1990,0.4,,0,,,,,,,,,,,0,,,,Matches
Dorgu Patrick,dkDEN,2.4,Lecce,18,2004,17.4,,22,,,,,,,,,,,9,,,,Matches
Dossena Alberto,itITA,2.0,Cagliari,24,1998,33.1,,35,,,,,,,,,,,46,,,,Matches
Drăgușin Radu,roROU,2.0,Genoa,21,2002,19.0,,12,,,,,,,,,,,21,,,,Matches
Duda Ondrej,skSVK,3.0,Hellas Verona,28,1994,27.3,,36,,,,,,,,,,,26,,,,Matches
Dumfries Denzel,nlNED,3.0,Inter,27,1996,18.2,,11,,,,,,,,,,,12,,,,Matches
Duncan Alfred,ghGHA,3.0,Fiorentina,30,1993,21.0,,24,,,,,,,,,,,10,,,,Matches
Dybala Paulo,arARG,3.5,Roma,29,1993,21.8,,13,,,,,,,,,,,3,,,,Matches
Ebosele Festy,ieIRL,3.0,Udinese,20,2002,18.9,,20,,,,,,,,,,,11,,,,Matches
Ebosse Enzo,cmCMR,2.0,Udinese,24,1999,0.1,,1,,,,,,,,,,,1,,,,Matches
Ebuehi Tyronne,ngNGA,2.0,Empoli,27,1995,12.2,,10,,,,,,,,,,,6,,,,Matches
Éderson,brBRA,3.0,Atalanta,24,1999,31.9,,48,,,,,,,,,,,39,,,,Matches
Ehizibue Kingsley,nlNED,3.0,Udinese,28,1995,10.6,,14,,,,,,,,,,,9,,,,Matches
Ekong Emmanuel,seSWE,4.0,Empoli,21,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Ekuban Caleb,ghGHA,4.0,Genoa,29,1994,12.6,,4,,,,,,,,,,,1,,,,Matches
Elmas Elif,mkMKD,3.4,Napoli,23,1999,3.8,,3,,,,,,,,,,,1,,,,Matches
Erlic Martin,hrCRO,2.0,Sassuolo,25,1998,29.1,,22,,,,,,,,,,,27,,,,Matches
Fabbian Giovanni,itITA,3.0,Bologna,20,2003,11.7,,9,,,,,,,,,,,7,,,,Matches
Fagioli Nicolò,itITA,3.0,Juventus,22,2001,4.9,,3,,,,,,,,,,,4,,,,Matches
Falcone Wladimiro,itITA,1.0,Lecce,28,1995,38.0,,0,,,,,,,,,,,1,,,,Matches
Faraoni Davide,itITA,3.0,Hellas Verona,31,1991,6.7,,10,,,,,,,,,,,6,,,,Matches
Faraoni Davide,itITA,2.0,Fiorentina,31,1991,4.4,,5,,,,,,,,,,,5,,,,Matches
Fazio Federico,arARG,2.0,Salernitana,36,1987,15.1,,11,,,,,,,,,,,17,,,,Matches
Fazzini Jacopo,itITA,3.0,Empoli,20,2003,13.7,,25,,,,,,,,,,,11,,,,Matches
Ferguson Lewis,sctSCO,3.0,Bologna,23,1999,30.1,,22,,,,,,,,,,,15,,,,Matches
Ferraris Andrea,itITA,4.0,Monza,20,2003,0.1,,1,,,,,,,,,,,0,,,,Matches
Ferreira João,ptPOR,2.3,Udinese,22,2001,20.2,,43,,,,,,,,,,,30,,,,Matches
Fini Seydou,itITA,4.0,Genoa,17,2006,0.4,,0,,,,,,,,,,,0,,,,Matches
Fiorillo Vincenzo,itITA,1.0,Salernitana,33,1990,4.0,,0,,,,,,,,,,,0,,,,Matches
Florenzi Alessandro,itITA,2.3,Milan,32,1991,19.2,,20,,,,,,,,,,,20,,,,Matches
Folorunsho Michael,itITA,3.0,Hellas Verona,25,1998,30.9,,27,,,,,,,,,,,16,,,,Matches
Frattesi Davide,itITA,3.0,Inter,23,1999,10.6,,6,,,,,,,,,,,5,,,,Matches
Frendrup Morten,dkDEN,3.0,Genoa,22,2001,34.9,,72,,,,,,,,,,,48,,,,Matches
Freuler Remo,chSUI,3.0,Bologna,31,1992,29.2,,50,,,,,,,,,,,34,,,,Matches
Fusco Gerardo,itITA,4.0,Salernitana,18,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Gabbia Matteo,itITA,2.0,Milan,23,1999,14.2,,20,,,,,,,,,,,10,,,,Matches
Gaetano Gianluca,itITA,3.4,Cagliari,23,2000,8.3,,3,,,,,,,,,,,4,,,,Matches
Gaetano Gianluca,itITA,3.0,Napoli,23,2000,1.8,,1,,,,,,,,,,,1,,,,Matches
Gagliardini Roberto,itITA,2.4,Monza,29,1994,26.2,,29,,,,,,,,,,,30,,,,Matches
Galdames Millán Pablo,clCHI,3.0,Genoa,26,1996,0.1,,0,,,,,,,,,,,0,,,,Matches
Gallo Antonino,itITA,2.0,Lecce,23,2000,27.7,,26,,,,,,,,,,,23,,,,Matches
Garritano Luca,itITA,3.0,Frosinone,29,1994,5.4,,5,,,,,,,,,,,3,,,,Matches
Gatti Federico,itITA,2.0,Juventus,25,1998,29.3,,22,,,,,,,,,,,17,,,,Matches
Gelli Francesco,itITA,2.4,Frosinone,26,1996,17.3,,13,,,,,,,,,,,10,,,,Matches
Gemello Luca,itITA,1.0,Torino,23,2000,2.0,,0,,,,,,,,,,,0,,,,Matches
Gendrey Valentin,frFRA,2.0,Lecce,23,2000,33.8,,32,,,,,,,,,,,34,,,,Matches
Ghedjemis Farés,frFRA,4.0,Frosinone,20,2002,2.0,,0,,,,,,,,,,,1,,,,Matches
Gianetti Lautaro,arARG,2.0,Udinese,29,1993,7.0,,4,,,,,,,,,,,18,,,,Matches
Gila Mario,esESP,2.0,Lazio,22,2000,20.1,,14,,,,,,,,,,,21,,,,Matches
Gineitis Gvidas,ltLTU,3.0,Torino,19,2004,6.0,,7,,,,,,,,,,,4,,,,Matches
Giroud Olivier,frFRA,4.0,Milan,36,1986,26.3,,11,,,,,,,,,,,6,,,,Matches
Goldaniga Edoardo,itITA,2.0,Cagliari,29,1993,11.2,,7,,,,,,,,,,,15,,,,Matches
Gollini Pierluigi,itITA,1.0,Napoli,28,1995,7.0,,1,,,,,,,,,,,1,,,,Matches
Gómez Papu,arARG,3.5,Monza,35,1988,0.5,,0,,,,,,,,,,,1,,,,Matches
Gomis Iron,frFRA,3.0,Salernitana,23,1999,1.5,,1,,,,,,,,,,,2,,,,Matches
Gonzàlez Joan,esESP,3.0,Lecce,21,2002,14.3,,19,,,,,,,,,,,4,,,,Matches
González Nicolás,arARG,3.0,Fiorentina,25,1998,21.3,,18,,,,,,,,,,,12,,,,Matches
Grassi Alberto,itITA,3.0,Empoli,28,1995,20.1,,17,,,,,,,,,,,39,,,,Matches
Guendouzi Mattéo,frFRA,3.0,Lazio,24,1999,26.3,,15,,,,,,,,,,,23,,,,Matches
Guessand Axel,frFRA,2.0,Udinese,18,2004,0.5,,1,,,,,,,,,,,0,,,,Matches
Guðmundsson Albert,isISL,3.5,Genoa,26,1997,33.5,,10,,,,,,,,,,,11,,,,Matches
Gyasi Emmanuel,ghGHA,3.0,Empoli,29,1994,20.9,,17,,,,,,,,,,,5,,,,Matches
Gyömbér Norbert,skSVK,2.0,Salernitana,31,1992,19.6,,19,,,,,,,,,,,23,,,,Matches
Haas Nicolas,chSUI,3.0,Empoli,27,1996,1.0,,3,,,,,,,,,,,1,,,,Matches
Haps Ridgeciano,srSUR,3.0,Genoa,30,1993,8.6,,6,,,,,,,,,,,6,,,,Matches
Harroui Abdou,nlNED,3.0,Frosinone,25,1998,11.3,,11,,,,,,,,,,,5,,,,Matches
Hateboer Hans,nlNED,3.0,Atalanta,29,1994,12.4,,5,,,,,,,,,,,4,,,,Matches
Hatzidiakos Pantelis,grGRE,2.0,Cagliari,26,1997,9.5,,11,,,,,,,,,,,11,,,,Matches
Hefti Silvan,chSUI,3.0,Genoa,25,1997,1.3,,1,,,,,,,,,,,0,,,,Matches
Henderson Liam,sctSCO,3.0,Empoli,27,1996,0.1,,0,,,,,,,,,,,0,,,,Matches
Henrique Matheus,brBRA,3.0,Sassuolo,25,1997,27.8,,29,,,,,,,,,,,24,,,,Matches
Henry Thomas,frFRA,4.0,Hellas Verona,28,1994,3.7,,0,,,,,,,,,,,0,,,,Matches
