Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
11,Almeida,br BRA,DF,Estrela,23,2000,7,5,486,5.4,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,Primeira Liga,2023-24,1,0,0.0,0.19,0.00,0.00,,,,,,,,,
12,Pedro Álvaro,pt POR,DF,Estoril,23,2000,20,20,1787,19.9,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches,Primeira Liga,2023-24,9,2,22.2,0.45,0.10,0.00,0.00,,,,,,,,
13,Pedro Amador,pt POR,DF,Moreirense,24,1998,21,14,1130,12.6,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,Primeira Liga,2023-24,5,0,0.0,0.40,0.00,0.00,,,,,,,,,
14,Artur Jorge Marques Amorim,pt POR,DF,Farense,28,1994,9,5,493,5.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,1,33.3,0.55,0.18,0.00,0.00,,,,,,,,
15,André André,pt POR,MF,Vitória Guimarães,33,1989,18,6,653,7.3,0,3,3,0,0,0,9,0,0.00,0.41,0.41,0.00,0.41,Matches,Primeira Liga,2023-24,7,1,14.3,0.96,0.14,0.00,0.00,,,,,,,,
16,Andrew,br BRA,GK,Gil Vicente FC,22,2001,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,46,1.44,137,98,70.1,8,25.0,28.6
17,Jeremy Antonisse,cw CUW,MF,Moreirense,21,2002,24,2,548,6.1,0,1,1,0,0,0,6,1,0.00,0.16,0.16,0.00,0.16,Matches,Primeira Liga,2023-24,15,4,26.7,2.46,0.66,0.00,0.00,,,,,,,,
18,Pedro Aparício,pt POR,FW,Moreirense,27,1995,15,2,329,3.7,1,0,1,1,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,Primeira Liga,2023-24,5,2,40.0,1.37,0.55,0.20,0.50,,,,,,,,
19,Óscar Aranda,es ESP,"MF,FW",Famalicão,21,2002,21,8,717,8.0,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,Primeira Liga,2023-24,30,8,26.7,3.77,1.00,0.03,0.13,,,,,,,,
20,Henrique Araújo,pt POR,FW,Famalicão,21,2002,20,7,680,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,12,2,16.7,1.59,0.26,0.00,0.00,,,,,,,,
21,Tiago Araújo,pt POR,"MF,DF",Estoril,22,2001,29,27,2253,25.0,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches,Primeira Liga,2023-24,31,9,29.0,1.24,0.36,0.06,0.22,,,,,,,,
22,Tomás Araújo,pt POR,DF,Benfica,21,2002,13,5,482,5.4,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,Primeira Liga,2023-24,5,3,60.0,0.93,0.56,0.20,0.33,,,,,,,,
23,Gustavo Assuncao,pt POR,MF,Famalicão,23,2000,20,5,627,7.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,4,1,25.0,0.57,0.14,0.00,0.00,,,,,,,,
24,Otavio Ataide,br BRA,DF,Famalicão,21,2002,17,15,1382,15.4,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,Primeira Liga,2023-24,13,4,30.8,0.85,0.26,0.15,0.50,,,,,,,,
25,Otavio Ataide,br BRA,DF,Porto,21,2002,12,12,1080,12.0,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,Primeira Liga,2023-24,10,3,30.0,0.83,0.25,0.00,0.00,,,,,,,,
26,Fredrik Aursnes,no NOR,"DF,MF",Benfica,27,1995,33,31,2791,31.0,2,7,9,2,0,0,3,1,0.06,0.23,0.29,0.06,0.29,Matches,Primeira Liga,2023-24,18,5,27.8,0.58,0.16,0.11,0.40,,,,,,,,
27,Chidozie Awaziem,ng NGA,DF,Boavista,26,1997,24,22,1952,21.7,0,1,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,Matches,Primeira Liga,2023-24,13,3,23.1,0.60,0.14,0.00,0.00,,,,,,,,
28,Abdul Awudu,gh GHA,"MF,FW",Vizela,22,2001,6,2,185,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,0,0.0,1.46,0.00,0.00,,,,,,,,,
29,Amadou Ba-Sy,fr FRA,FW,Vizela,22,2001,7,0,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,4,1,25.0,3.03,0.76,0.00,0.00,,,,,,,,
30,Alexander Bah,dk DEN,DF,Benfica,25,1997,19,18,1517,16.9,2,3,5,2,0,0,3,0,0.12,0.18,0.30,0.12,0.30,Matches,Primeira Liga,2023-24,9,4,44.4,0.53,0.24,0.22,0.50,,,,,,,,
31,Elves Baldé,gw GNB,"MF,FW",Farense,23,1999,28,9,976,10.8,1,3,4,1,0,0,0,0,0.09,0.28,0.37,0.09,0.37,Matches,Primeira Liga,2023-24,23,3,13.0,2.12,0.28,0.04,0.33,,,,,,,,
32,Robson Bambu,br BRA,DF,Arouca,25,1997,10,10,882,9.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
33,Daniel Bandeira,pt POR,MF,Vitória Guimarães,23,2000,16,8,705,7.8,1,2,3,1,0,0,1,0,0.13,0.26,0.38,0.13,0.38,Matches,Primeira Liga,2023-24,9,4,44.4,1.15,0.51,0.11,0.25,,,,,,,,
34,Simon Banza,cd COD,FW,Braga,26,1996,28,23,1999,22.2,21,4,25,18,3,3,2,0,0.95,0.18,1.13,0.81,0.99,Matches,Primeira Liga,2023-24,87,42,48.3,3.92,1.89,0.21,0.43,,,,,,,,
35,Rafael Barbosa,pt POR,"MF,FW",Farense,27,1996,27,8,857,9.5,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches,Primeira Liga,2023-24,18,8,44.4,1.89,0.84,0.06,0.13,,,,,,,,
36,Romário Baró,pt POR,MF,Porto,23,2000,10,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,4,0,0.0,1.60,0.00,0.00,,,,,,,,,
37,Gilberto Batista,gw GNB,DF,Moreirense,19,2003,4,2,227,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
38,Ricardo Batista,pt POR,GK,Casa Pia,36,1986,31,31,2785,30.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,45,1.45,147,102,70.1,9,29.0,0.0
39,Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,15,9,707,7.9,2,0,2,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,Primeira Liga,2023-24,11,5,45.5,1.40,0.64,0.18,0.40,,,,,,,,
40,Bachir Belloumi,dz ALG,"MF,FW",Farense,21,2002,33,26,2069,23.0,7,4,11,7,0,0,3,0,0.30,0.17,0.48,0.30,0.48,Matches,Primeira Liga,2023-24,46,23,50.0,2.00,1.00,0.15,0.30,,,,,,,,
41,Fahem Benaissa Yahia,fr FRA,DF,Casa Pia,21,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
42,Beni,ao ANG,MF,Casa Pia,21,2002,25,14,1470,16.3,0,3,3,0,0,0,9,1,0.00,0.18,0.18,0.00,0.18,Matches,Primeira Liga,2023-24,3,1,33.3,0.18,0.06,0.00,0.00,,,,,,,,
43,Benny,pt POR,"MF,FW",Chaves,23,2000,29,11,1265,14.1,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,Primeira Liga,2023-24,13,3,23.1,0.92,0.21,0.08,0.33,,,,,,,,
44,Berna,ao ANG,FW,Boavista,19,2003,18,1,322,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,0,0.0,0.84,0.00,0.00,,,,,,,,,
45,Juan Bernat,es ESP,DF,Benfica,30,1993,3,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
46,Emmanuel Boateng,gh GHA,FW,Rio Ave,27,1996,27,19,1859,20.7,7,2,9,7,0,0,10,2,0.34,0.10,0.44,0.34,0.44,Matches,Primeira Liga,2023-24,65,22,33.8,3.15,1.07,0.11,0.32,,,,,,,,
47,Kiko Bondoso,pt POR,MF,Vizela,27,1995,3,2,193,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,0,0.0,1.40,0.00,0.00,,,,,,,,,
48,Toni Borevkovic,hr CRO,DF,Vitória Guimarães,26,1997,23,23,2043,22.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,14,5,35.7,0.62,0.22,0.00,0.00,,,,,,,,
49,Gonçalo Borges,pt POR,MF,Porto,22,2001,17,1,291,3.2,0,2,2,0,0,0,2,0,0.00,0.62,0.62,0.00,0.62,Matches,Primeira Liga,2023-24,9,2,22.2,2.78,0.62,0.00,0.00,,,,,,,,
50,Cristian Borja,co COL,DF,Braga,30,1993,30,28,2452,27.2,1,5,6,1,0,0,4,0,0.04,0.18,0.22,0.04,0.22,Matches,Primeira Liga,2023-24,13,4,30.8,0.48,0.15,0.08,0.25,,,,,,,,
51,Róbert Boženík,sk SVK,FW,Boavista,23,1999,31,30,2577,28.6,8,2,10,8,0,0,4,0,0.28,0.07,0.35,0.28,0.35,Matches,Primeira Liga,2023-24,108,39,36.1,3.77,1.36,0.07,0.21,,,,,,,,
52,Daniel Bragança,pt POR,MF,Sporting CP,24,1999,28,10,1028,11.4,3,2,5,3,0,0,2,0,0.26,0.18,0.44,0.26,0.44,Matches,Primeira Liga,2023-24,17,6,35.3,1.49,0.53,0.18,0.50,,,,,,,,
53,Bruno Brigido,br BRA,GK,Estrela,32,1991,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,43,1.65,119,78,65.5,2,7.7,0.0
54,Rafael Brito,pt POR,MF,Casa Pia,21,2002,9,5,342,3.8,0,2,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
55,Bruma,pt POR,MF,Braga,28,1994,26,19,1720,19.1,6,2,8,6,0,0,3,0,0.31,0.10,0.42,0.31,0.42,Matches,Primeira Liga,2023-24,61,22,36.1,3.19,1.15,0.10,0.27,,,,,,,,
56,Jonathan Buatu Mananga,ao ANG,DF,Gil Vicente FC,29,1993,5,5,450,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,Primeira Liga,2023-24,2,1,50.0,0.40,0.20,0.50,1.00,,,,,,,,
57,Leonel Bucca,ar ARG,"MF,FW",Estrela,24,1999,15,8,818,9.1,1,0,1,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,Primeira Liga,2023-24,14,5,35.7,1.54,0.55,0.07,0.20,,,,,,,,
58,André Bukia,cd COD,"FW,MF",Arouca,28,1995,10,0,157,1.7,1,1,2,1,0,0,0,0,0.57,0.57,1.15,0.57,1.15,Matches,Primeira Liga,2023-24,5,1,20.0,2.87,0.57,0.20,1.00,,,,,,,,
59,Fabijan Buntić,hr CRO,GK,Vizela,26,1997,28,27,2496,27.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,60,2.16,133,78,58.6,6,22.2,0.0
60,Aleksandar Busnić,rs SRB,MF,Vizela,25,1997,19,8,767,8.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,5,2,40.0,0.59,0.23,0.00,0.00,,,,,,,,
61,Oriol Busquets,es ESP,MF,Arouca,24,1999,18,3,436,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,2,1,50.0,0.41,0.21,0.00,0.00,,,,,,,,
62,Rafael Bustamante,co COL,MF,Vizela,23,1999,12,8,715,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,10,1,10.0,1.26,0.13,0.00,0.00,,,,,,,,
63,Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,29,24,2187,24.3,0,2,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,Primeira Liga,2023-24,3,1,33.3,0.12,0.04,0.00,0.00,,,,,,,,
64,Adrián Butzke,es ESP,FW,Vitória Guimarães,24,1999,17,3,369,4.1,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,5,2,40.0,1.22,0.49,0.00,0.00,,,,,,,,
65,Erick Cabaco,uy URU,DF,Estoril,28,1995,6,3,335,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,4,0,0.0,1.07,0.00,0.00,,,,,,,,,
66,Arthur Cabral,br BRA,FW,Benfica,25,1998,28,13,1329,14.8,6,0,6,6,0,1,2,0,0.41,0.00,0.41,0.41,0.41,Matches,Primeira Liga,2023-24,55,29,52.7,3.72,1.96,0.11,0.21,,,,,,,,
67,Jhonder Cádiz,ve VEN,FW,Famalicão,28,1995,30,27,2300,25.6,15,0,15,12,3,4,9,1,0.59,0.00,0.59,0.47,0.47,Matches,Primeira Liga,2023-24,93,34,36.6,3.64,1.33,0.13,0.35,,,,,,,,
68,João Pedro Gomes Camacho,pt POR,MF,Moreirense,29,1994,29,27,2080,23.1,4,4,8,4,0,1,5,0,0.17,0.17,0.35,0.17,0.35,Matches,Primeira Liga,2023-24,56,18,32.1,2.42,0.78,0.07,0.22,,,,,,,,
69,Ibrahima Camará,gn GUI,"MF,DF",Boavista,24,1999,15,4,476,5.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,1,0,0.0,0.19,0.00,0.00,,,,,,,,,
70,Cambila,ao ANG,GK,Estrela,21,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,3,15.88,4,2,25.0,0,,100.0
71,Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,16,5,467,5.2,1,0,1,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,Primeira Liga,2023-24,9,3,33.3,1.73,0.58,0.11,0.33,,,,,,,,
72,Fábio Cardoso,pt POR,DF,Porto,29,1994,18,14,1205,13.4,1,1,2,1,0,0,5,2,0.07,0.07,0.15,0.07,0.15,Matches,Primeira Liga,2023-24,10,3,30.0,0.75,0.22,0.10,0.33,,,,,,,,
73,Felippe Cardoso,br BRA,FW,Casa Pia,24,1998,29,16,1564,17.4,6,0,6,6,0,1,7,0,0.35,0.00,0.35,0.35,0.35,Matches,Primeira Liga,2023-24,48,17,35.4,2.76,0.98,0.13,0.35,,,,,,,,
74,Carlinhos,br BRA,MF,Portimonense,29,1994,32,32,2843,31.6,10,6,16,6,4,4,11,0,0.32,0.19,0.51,0.19,0.38,Matches,Primeira Liga,2023-24,82,30,36.6,2.60,0.95,0.07,0.20,,,,,,,,
75,João Carlos,br BRA,FW,Estoril,28,1995,20,1,314,3.5,2,0,2,2,0,0,4,0,0.57,0.00,0.57,0.57,0.57,Matches,Primeira Liga,2023-24,20,8,40.0,5.73,2.29,0.10,0.25,,,,,,,,
76,Zé Carlos,pt POR,MF,Vitória Guimarães,21,2001,23,2,420,4.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,2,0,0.0,0.43,0.00,0.00,,,,,,,,,
77,Zé Carlos,pt POR,DF,Gil Vicente FC,25,1998,26,21,1927,21.4,1,2,3,1,0,0,7,0,0.05,0.09,0.14,0.05,0.14,Matches,Primeira Liga,2023-24,13,3,23.1,0.61,0.14,0.08,0.33,,,,,,,,
78,David Carmo,ao ANG,DF,Porto,24,1999,7,7,608,6.8,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,5,0,0.0,0.74,0.00,0.00,,,,,,,,,
79,Marcelo Carné,br BRA,GK,Estoril,33,1990,22,22,1979,22.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,28,1.27,104,78,74.0,6,27.3,50.0
80,Carraça,pt POR,"MF,DF",Chaves,30,1993,20,12,995,11.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,8,1,12.5,0.72,0.09,0.00,0.00,,,,,,,,
81,Álvaro Carreras,es ESP,DF,Benfica,20,2003,11,5,567,6.3,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,Primeira Liga,2023-24,5,2,40.0,0.79,0.32,0.20,0.50,,,,,,,,
82,Ronie Carrillo,ec ECU,FW,Portimonense,26,1996,25,13,1314,14.6,4,0,4,4,0,0,1,1,0.27,0.00,0.27,0.27,0.27,Matches,Primeira Liga,2023-24,24,10,41.7,1.64,0.68,0.17,0.40,,,,,,,,
83,António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,3,1.00,10,7,70.0,2,66.7,
84,Miguel Carvalho,pt POR,GK,Farense,27,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,5,2.50,11,6,54.5,0,0.0,
85,Vitor Carvalho,br BRA,MF,Braga,26,1997,27,16,1302,14.5,1,1,2,1,0,0,8,0,0.07,0.07,0.14,0.07,0.14,Matches,Primeira Liga,2023-24,11,3,27.3,0.76,0.21,0.09,0.33,,,,,,,,
86,Facundo Cáseres,ar ARG,MF,Farense,22,2001,21,12,1112,12.4,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,2,1,50.0,0.16,0.08,0.00,0.00,,,,,,,,
87,Midana Cassama,gw GNB,FW,Portimonense,20,2002,12,2,287,3.2,1,0,1,1,0,0,2,1,0.31,0.00,0.31,0.31,0.31,Matches,Primeira Liga,2023-24,10,1,10.0,3.14,0.31,0.10,1.00,,,,,,,,
88,Cassiano,br BRA,FW,Estoril,34,1989,29,20,1612,17.9,7,3,10,6,1,1,2,0,0.39,0.17,0.56,0.33,0.50,Matches,Primeira Liga,2023-24,29,16,55.2,1.62,0.89,0.21,0.38,,,,,,,,
89,Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,11,2,247,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,3,100.0,1.09,1.09,0.00,0.00,,,,,,,,
90,André Castro,pt POR,MF,Braga,35,1988,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,1,0,0.0,2.20,0.00,0.00,,,,,,,,,
91,André Castro,pt POR,MF,Moreirense,35,1988,14,6,541,6.0,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches,Primeira Liga,2023-24,9,3,33.3,1.50,0.50,0.11,0.33,,,,,,,,
92,Cristian Castro,co COL,DF,Rio Ave,22,2001,1,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,,,,,,,,
93,Geny Catamo,mz MOZ,MF,Sporting CP,22,2001,27,17,1684,18.7,5,3,8,5,0,0,2,0,0.27,0.16,0.43,0.27,0.43,Matches,Primeira Liga,2023-24,31,9,29.0,1.66,0.48,0.16,0.56,,,,,,,,
94,Kaio César,br BRA,FW,Vitória Guimarães,19,2004,12,5,423,4.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,7,3,42.9,1.49,0.64,0.00,0.00,,,,,,,,
95,Tidjany Chabrol,fr FRA,"MF,FW",Gil Vicente FC,21,2002,28,8,1080,12.0,3,0,3,3,0,0,6,1,0.25,0.00,0.25,0.25,0.25,Matches,Primeira Liga,2023-24,31,14,45.2,2.58,1.17,0.10,0.21,,,,,,,,
96,Charles,br BRA,GK,Vitória Guimarães,29,1994,8,7,675,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,0,0,,0.00,0.00,,,7,0.93,28,21,78.6,2,28.6,0.0
97,Chiquinho,pt POR,MF,Famalicão,23,2000,27,22,1740,19.3,5,2,7,5,0,0,10,1,0.26,0.10,0.36,0.26,0.36,Matches,Primeira Liga,2023-24,45,10,22.2,2.33,0.52,0.11,0.50,,,,,,,,
98,Chiquinho,pt POR,MF,Benfica,28,1995,9,1,190,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,0,0.0,1.42,0.00,0.00,,,,,,,,,
99,Clayton,br BRA,FW,Casa Pia,24,1999,24,21,1688,18.8,8,1,9,7,1,1,4,0,0.43,0.05,0.48,0.37,0.43,Matches,Primeira Liga,2023-24,56,19,33.9,2.99,1.01,0.13,0.37,,,,,,,,
100,Sebastián Coates,uy URU,DF,Sporting CP,32,1990,29,26,2278,25.3,4,0,4,4,0,0,7,0,0.16,0.00,0.16,0.16,0.16,Matches,Primeira Liga,2023-24,26,11,42.3,1.03,0.43,0.15,0.36,,,,,,,,
101,Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,34,30,2536,28.2,1,3,4,1,0,0,3,0,0.04,0.11,0.14,0.04,0.14,Matches,Primeira Liga,2023-24,29,7,24.1,1.03,0.25,0.03,0.14,,,,,,,,
102,Francisco Conceição,pt POR,MF,Porto,20,2002,27,21,1888,21.0,5,4,9,5,0,0,11,1,0.24,0.19,0.43,0.24,0.43,Matches,Primeira Liga,2023-24,76,23,30.3,3.62,1.10,0.07,0.22,,,,,,,,
103,Leo Cordeiro,br BRA,MF,Estrela,27,1995,32,29,2607,29.0,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,Primeira Liga,2023-24,35,9,25.7,1.21,0.31,0.09,0.33,,,,,,,,
104,Jeriel Córdova,ve VEN,FW,Boavista,21,2002,12,0,156,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2023-24,3,0,0.0,1.73,0.00,0.00,,,,,,,,,
