player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Knudsen Magnus,noNOR,3.0,Holstein Kiel,23,2001,20.6,7,0,0,27,10,0,7,10,30,,,0,Matches
Kobel Gregor,chSUI,1.0,Dortmund,26,1997,32.0,1,0,0,0,2,0,0,2,0,,,0,Matches
Koch Robin,deGER,2.0,Eintracht Frankfurt,28,1996,28.7,3,0,0,23,13,1,1,25,11,,,0,Matches
Köhn Derrick,ghGHA,2.4,Werder Bremen,25,1999,14.9,2,0,0,14,19,4,56,11,12,,,0,Matches
Kohr Dominik,deGER,2.3,Mainz 05,30,1994,25.5,11,1,0,46,36,1,14,42,46,,,0,Matches
Komenda Marco,hrCRO,2.0,Holstein Kiel,27,1996,14.5,3,0,0,16,13,0,15,7,17,,,0,Matches
Kömür Mert,deGER,3.0,Augsburg,19,2005,7.3,1,0,0,7,12,3,26,2,2,,,0,Matches
Koscierski Kacper,deGER,2.0,Bochum,17,2007,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Koudossou Henri,deGER,3.0,Augsburg,24,1999,8.3,1,0,0,7,5,2,24,14,9,,,0,Matches
Koulierakis Konstantinos,grGRE,2.0,Wolfsburg,20,2003,27.4,4,0,0,24,13,2,13,32,22,,,0,Matches
Kovar Matej,czCZE,1.0,Leverkusen,24,2000,5.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Kramarić Andrej,hrCRO,3.0,Hoffenheim,33,1991,30.7,4,0,0,12,28,9,116,9,8,,,0,Matches
Krätzig Frans,deGER,2.4,Heidenheim,21,2003,13.5,1,0,0,7,4,4,38,18,18,,,0,Matches
Krätzig Frans,deGER,2.0,Stuttgart,21,2003,0.6,0,0,0,1,0,0,1,0,1,,,0,Matches
Krauß Tom,deGER,3.0,Bochum,23,2001,12.0,2,0,0,14,16,0,10,11,17,,,0,Matches
Kristensen Rasmus,dkDEN,2.3,Eintracht Frankfurt,27,1997,27.9,4,0,0,25,12,0,60,20,37,,,0,Matches
Kübler Lukas,deGER,2.0,Freiburg,31,1992,20.5,5,0,0,25,23,1,30,48,20,,,0,Matches
Kusi-Asare Jonah,seSWE,4.0,Bayern Munich,17,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kwarteng Moritz-Broni,ghGHA,3.0,Bochum,26,1998,1.9,1,0,0,3,1,0,1,0,3,,,0,Matches
Labrović Nediljko,hrCRO,1.0,Augsburg,24,1999,15.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Laimer Konrad,atAUT,2.0,Bayern Munich,27,1997,18.9,8,0,0,35,12,1,21,5,24,,,0,Matches
Lainer Stefan,atAUT,2.0,Gladbach,31,1992,8.4,2,0,0,11,6,3,29,12,13,,,1,Matches
Larsson Hugo,seSWE,3.0,Eintracht Frankfurt,20,2004,26.6,2,0,0,21,5,2,8,33,29,,,0,Matches
Leite Diogo,ptPOR,2.0,Union Berlin,25,1999,28.3,3,0,0,25,37,2,9,53,34,,,1,Matches
Leitsch Maxim,deGER,2.0,Mainz 05,26,1998,7.5,2,0,0,10,4,0,3,8,4,,,0,Matches
Leweling Jamie,deGER,3.0,Stuttgart,23,2001,18.5,4,0,0,17,29,4,57,11,7,,,0,Matches
Lienhart Philipp,atAUT,2.0,Freiburg,28,1996,30.8,5,0,0,22,19,3,8,31,13,,,0,Matches
Ljubicic Marin,hrCRO,4.0,Union Berlin,22,2002,3.1,1,0,0,9,8,1,1,0,1,,,0,Matches
Losilla Anthony,frFRA,3.0,Bochum,38,1986,12.6,1,0,0,18,9,1,4,18,15,,,0,Matches
Lührs Yannik,deGER,2.0,Dortmund,20,2003,1.4,0,0,0,2,0,0,0,1,1,,,0,Matches
Lukeba Castello,frFRA,2.0,RB Leipzig,21,2002,17.5,2,0,0,12,15,0,11,18,18,,,0,Matches
Lynen Senne,beBEL,3.0,Werder Bremen,25,1999,30.4,9,0,0,39,25,0,5,64,38,,,0,Matches
Machino Shuto,jpJPN,3.5,Holstein Kiel,24,1999,21.7,2,0,0,20,25,9,33,7,5,,,0,Matches
Maier Arne,deGER,3.0,Augsburg,25,1999,10.4,0,1,0,9,7,0,68,6,6,,,0,Matches
Mainka Patrick,deGER,2.0,Heidenheim,29,1994,34.0,3,0,0,17,21,2,5,65,32,,,0,Matches
Majer Lovro,hrCRO,3.0,Wolfsburg,26,1998,3.4,1,0,0,6,6,0,16,1,2,,,0,Matches
Makengo Jordy,frFRA,2.0,Freiburg,22,2001,8.3,1,0,0,5,6,2,25,6,9,,,0,Matches
Malanga Jarzinho,deGER,3.0,Stuttgart,18,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Malatini Julián,arARG,2.0,Werder Bremen,23,2001,5.0,1,0,0,9,5,0,3,7,9,,,0,Matches
Malen Donyell,nlNED,3.0,Dortmund,25,1999,6.8,1,0,0,2,7,3,13,3,0,,,0,Matches
Maloney Lennard,usUSA,2.4,Heidenheim,24,1999,8.4,1,0,0,11,4,1,0,13,13,,,0,Matches
Maloney Lennard,usUSA,2.3,Mainz 05,24,1999,0.3,1,0,0,2,0,0,0,0,1,,,0,Matches
Manzambi Johan,chSUI,3.0,Freiburg,18,2005,3.7,2,0,0,7,7,0,5,4,3,,,0,Matches
Marmoush Omar,egEGY,3.5,Eintracht Frankfurt,25,1999,16.1,2,0,0,9,55,7,78,4,9,,,0,Matches
Masouras Giorgos,grGRE,4.0,Bochum,30,1994,11.7,1,0,0,12,10,15,27,4,10,,,0,Matches
Mašović Erhan,rsSRB,2.3,Bochum,25,1998,10.1,2,0,0,12,4,0,0,12,10,,,0,Matches
Matanovic Igor,hrCRO,4.0,Eintracht Frankfurt,21,2003,3.5,0,0,0,6,11,1,0,1,0,,,0,Matches
Matsima Chrislain,frFRA,2.0,Augsburg,22,2002,28.3,4,0,0,11,10,1,3,50,21,,,1,Matches
Mattéo Bahoya Jean,frFRA,3.0,Eintracht Frankfurt,19,2005,10.2,3,0,0,9,7,2,31,3,19,,,0,Matches
Maurides,brBRA,4.0,St Pauli,30,1994,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Medić Jakov,hrCRO,2.0,Bochum,25,1998,17.8,2,0,0,10,7,2,1,22,10,,,0,Matches
Metcalfe Connor,auAUS,3.4,St Pauli,24,1999,4.0,2,1,1,5,4,0,7,3,0,,,0,Matches
Mets Karol,eeEST,2.0,St Pauli,31,1993,10.0,1,0,0,7,5,0,3,11,8,,,0,Matches
Meyer Alexander,deGER,1.0,Dortmund,33,1991,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Micheler Florian,atAUT,3.0,Hoffenheim,19,2005,0.4,1,0,0,1,0,0,0,0,0,,,0,Matches
Millot Enzo,frFRA,3.0,Stuttgart,22,2002,20.5,9,0,0,25,37,3,41,13,13,,,0,Matches
Min-jae Kim,krKOR,2.0,Bayern Munich,27,1996,25.4,2,0,0,25,4,0,0,33,17,,,0,Matches
Mittelstädt Maximilian,deGER,2.3,Stuttgart,27,1997,27.4,5,0,0,24,38,2,166,47,55,,,0,Matches
Miyoshi Koji,jpJPN,3.4,Bochum,27,1997,5.2,0,1,0,10,4,2,9,2,5,,,0,Matches
Moerstedt Max,deGER,3.5,Hoffenheim,18,2006,5.0,2,0,0,6,10,1,0,0,3,,,0,Matches
Mokwa David,frFRA,4.0,Hoffenheim,20,2004,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Mounié Steve,bjBEN,3.0,Augsburg,29,1994,3.9,2,0,0,9,5,1,3,1,4,,,0,Matches
Mukiele Nordi,frFRA,2.3,Leverkusen,26,1997,10.0,4,0,0,6,14,1,13,16,17,,,1,Matches
Müller Florian,deGER,1.0,Freiburg,26,1997,8.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Müller Kevin,deGER,1.0,Heidenheim,33,1991,32.7,0,0,0,0,3,0,0,0,1,,,0,Matches
Müller Marius,deGER,1.0,Wolfsburg,31,1993,5.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Müller Thomas,deGER,3.4,Bayern Munich,34,1989,13.6,3,0,0,14,12,3,46,2,6,,,0,Matches
Musiala Jamal,deGER,3.0,Bayern Munich,21,2003,20.0,3,0,0,20,55,2,8,7,21,,,0,Matches
Muslija Florent,xkKVX,3.5,Freiburg,26,1998,1.9,0,0,0,0,2,0,14,2,4,,,0,Matches
Mwene Phillipp,atAUT,3.0,Mainz 05,30,1994,29.0,7,0,0,24,24,3,86,24,30,,,0,Matches
Mæhle Joakim,dkDEN,2.3,Wolfsburg,27,1997,24.3,6,0,0,9,16,0,25,26,14,,,0,Matches
N'Goumou Nathan,cmCMR,3.0,Gladbach,24,2000,9.2,0,0,0,7,12,7,21,4,11,,,0,Matches
N'Soki Stanley,frFRA,2.0,Hoffenheim,25,1999,14.5,3,1,0,12,6,0,1,28,18,,,2,Matches
Nartey Nikolas,dkDEN,3.0,Stuttgart,24,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Nebel Paul,deGER,3.0,Mainz 05,21,2002,26.1,5,1,1,37,38,5,111,14,27,,,0,Matches
Nedeljković Kosta,rsSRB,2.3,RB Leipzig,18,2005,5.3,1,0,0,7,1,1,17,2,8,,,0,Matches
Nekić Ivan,hrCRO,2.0,Holstein Kiel,23,2000,0.8,0,0,0,1,0,0,0,3,1,,,0,Matches
Nemeth David,atAUT,2.0,St Pauli,23,2001,23.7,3,0,0,21,14,0,7,18,29,,,0,Matches
Netz Luca,deGER,2.0,Gladbach,21,2003,10.8,2,0,0,8,6,1,16,10,14,,,0,Matches
Neuer Manuel,deGER,1.0,Bayern Munich,38,1986,22.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Neuhaus Florian,deGER,3.0,Gladbach,27,1997,4.2,1,0,0,4,7,0,8,6,3,,,0,Matches
Nicolas Moritz,deGER,1.0,Gladbach,26,1997,18.2,0,0,0,0,0,0,0,1,0,,,0,Matches
Niehues Julian,deGER,3.0,Heidenheim,23,2001,1.7,1,0,0,1,2,0,0,0,1,,,0,Matches
Njinmah Justin,deGER,3.5,Werder Bremen,23,2000,10.6,1,0,0,7,17,12,19,4,1,,,0,Matches
Nkounkou Niels,frFRA,2.4,Eintracht Frankfurt,23,2000,4.2,1,0,0,5,2,0,23,9,9,,,0,Matches
Nmecha Felix,deGER,3.0,Dortmund,23,2000,16.8,3,0,0,22,26,0,6,24,21,,,0,Matches
Nmecha Lukas,deGER,4.0,Wolfsburg,25,1998,5.2,1,0,0,7,15,0,6,2,0,,,0,Matches
Nordin Arnaud,frFRA,3.5,Mainz 05,26,1998,0.9,0,0,0,1,3,0,9,0,0,,,0,Matches
Nübel Alexander,deGER,1.0,Stuttgart,27,1996,34.0,0,0,0,0,4,0,0,0,0,,,0,Matches
Nusa Antonio,noNOR,2.4,RB Leipzig,19,2005,17.3,0,0,0,14,28,9,35,8,17,,,0,Matches
Odogu David,deGER,2.0,Wolfsburg,18,2006,2.2,0,0,0,2,0,1,0,2,4,,,0,Matches
Oermann Tim,deGER,2.0,Bochum,20,2003,24.6,0,0,0,16,8,0,14,24,30,,,0,Matches
Ogbus Ifechukwu,chSUI,2.0,Freiburg,18,2005,0.2,0,0,0,1,0,0,0,1,1,,,0,Matches
Ole Becker Finn,deGER,3.0,Hoffenheim,24,2000,7.4,1,0,0,5,7,0,8,9,5,,,0,Matches
Olise Michael,frFRA,3.0,Bayern Munich,22,2001,25.9,3,0,0,22,66,5,134,8,20,,,0,Matches
Omlin Jonas,chSUI,1.0,Gladbach,30,1994,10.9,0,1,0,1,1,0,0,0,0,,,0,Matches
Onisiwo Karim,atAUT,3.0,Mainz 05,32,1992,1.2,0,0,0,3,2,1,2,0,0,,,0,Matches
Onyeka Frank,ngNGA,3.0,Augsburg,26,1998,28.7,8,0,0,47,74,3,20,37,46,,,0,Matches
Openda Loïs,beBEL,4.0,RB Leipzig,24,2000,27.3,5,1,1,29,77,27,27,5,4,,,0,Matches
Orban Gift,ngNGA,4.0,Hoffenheim,22,2002,7.6,2,0,0,15,7,8,6,0,1,,,0,Matches
Orban Willi,huHUN,2.0,RB Leipzig,31,1992,24.7,4,2,0,23,14,4,5,20,24,,,0,Matches
Ordets Ivan,uaUKR,2.0,Bochum,32,1992,20.7,6,0,0,22,19,2,1,43,8,,,0,Matches
Osterhage Patrick,deGER,3.0,Freiburg,24,2000,25.2,6,1,1,25,22,5,21,22,29,,,0,Matches
Ouedraogo Assan,deGER,3.0,RB Leipzig,18,2006,0.6,0,0,0,1,3,0,1,0,0,,,0,Matches
Özcan Salih,trTUR,3.0,Wolfsburg,26,1998,3.9,0,0,0,5,6,0,8,7,2,,,0,Matches
Özcan Salih,trTUR,3.0,Dortmund,26,1998,4.3,0,0,0,11,7,1,2,10,6,,,0,Matches
Palacios Exequiel,arARG,3.0,Leverkusen,25,1998,12.8,2,0,0,9,18,1,4,12,15,,,0,Matches
Palhinha João,ptPOR,3.0,Bayern Munich,29,1995,7.5,2,1,0,13,10,0,2,4,14,,,0,Matches
Pannewig Mats,deGER,3.0,Bochum,19,2004,3.0,1,0,0,5,1,0,3,2,7,,,0,Matches
Paredes Kevin,usUSA,3.0,Wolfsburg,21,2003,1.4,1,0,0,1,4,0,1,1,2,,,0,Matches
Passlack Felix,deGER,2.4,Bochum,26,1998,25.9,4,0,0,28,21,2,111,19,24,,,0,Matches
Pavlovic Aleksandar,deGER,3.0,Bayern Munich,20,2004,16.1,2,0,0,17,9,0,5,6,22,,,0,Matches
Pedersen Mads,dkDEN,2.0,Augsburg,27,1996,2.6,0,0,0,5,1,1,5,2,7,,,0,Matches
Pefok Jordan,usUSA,4.0,Union Berlin,28,1996,10.1,2,0,0,22,15,7,0,4,6,,,0,Matches
Peretz Daniel,ilISR,1.0,Bayern Munich,24,2000,3.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Pesch Noah,hrCRO,4.0,Gladbach,19,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Philipp Luca,deGER,1.0,Hoffenheim,23,2000,6.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Philipp Maximilian,deGER,3.5,Freiburg,30,1994,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Pichler Benedikt,atAUT,4.0,Holstein Kiel,27,1997,8.7,1,0,0,14,16,13,10,2,3,,,0,Matches
Pieper Amos,deGER,2.0,Werder Bremen,26,1998,16.6,3,0,0,11,11,0,4,23,17,,,0,Matches
Pieringer Marvin,deGER,4.0,Heidenheim,24,1999,24.5,7,0,0,50,46,15,11,8,11,,,0,Matches
Pléa Alassane,frFRA,3.0,Gladbach,31,1993,21.1,3,0,0,18,33,8,44,1,4,,,0,Matches
Porath Finn,deGER,3.0,Holstein Kiel,27,1997,21.9,3,0,0,31,37,0,84,19,27,,,0,Matches
Poulsen Yussuf,dkDEN,3.4,RB Leipzig,30,1994,4.2,1,0,0,8,14,1,2,0,5,,,0,Matches
Prass Alexander,atAUT,2.4,Hoffenheim,23,2001,17.4,1,0,0,17,25,0,55,11,24,,,0,Matches
Preu David,deGER,3.0,Union Berlin,19,2004,1.3,1,0,0,1,1,1,4,0,0,,,0,Matches
Prömel Grischa,deGER,3.0,Hoffenheim,29,1995,1.9,0,0,0,0,3,0,2,1,0,,,0,Matches
Prtajin Ivan,hrCRO,4.0,Union Berlin,28,1996,1.8,0,0,0,1,1,2,3,0,2,,,0,Matches
Puchacz Tymoteusz,plPOL,3.0,Holstein Kiel,25,1999,4.4,0,0,0,2,7,1,38,3,5,,,0,Matches
Querfeld Leopold,atAUT,2.0,Union Berlin,20,2003,19.4,8,0,0,20,13,0,1,17,15,,,0,Matches
Ranos Grant,amARM,4.0,Gladbach,21,2003,0.2,1,0,0,1,0,0,0,0,0,,,0,Matches
Raum David,deGER,2.4,RB Leipzig,26,1998,19.8,5,0,0,23,10,6,188,10,28,,,0,Matches
Reitz Rocco,deGER,3.0,Gladbach,22,2002,20.3,1,0,0,19,38,0,23,54,24,,,0,Matches
Remberg Nicolai,deGER,3.0,Holstein Kiel,24,2000,26.9,11,0,0,43,45,2,8,29,24,,,2,Matches
Rexhbeçaj Elvis,xkKVX,3.0,Augsburg,26,1997,19.8,8,0,0,13,42,1,70,16,19,,,0,Matches
Reyna Gio,usUSA,3.0,Dortmund,21,2002,3.9,3,0,0,8,3,0,15,0,0,,,0,Matches
Rieder Fabian,chSUI,3.0,Stuttgart,22,2002,9.6,1,0,0,14,11,0,40,11,15,,,0,Matches
Rieß Lasse,deGER,1.0,Mainz 05,23,2001,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ritzka Lars,deGER,2.4,St Pauli,26,1998,10.2,1,0,0,10,6,1,19,10,28,,,0,Matches
Roerslev Mads,dkDEN,2.0,Wolfsburg,25,1999,3.3,0,0,0,2,3,0,7,5,8,,,0,Matches
Röhl Merlin,deGER,3.0,Freiburg,22,2002,10.7,2,0,0,22,19,0,12,4,9,,,0,Matches
Rosenboom Lasse,deGER,3.0,Holstein Kiel,22,2002,19.3,3,0,0,19,12,0,18,19,35,,,0,Matches
Rosenfelder Max,deGER,2.0,Freiburg,21,2003,13.9,2,0,0,8,14,1,9,8,17,,,0,Matches
Rothe Tom,deGER,2.4,Union Berlin,19,2004,18.6,4,1,0,25,11,2,46,18,30,,,0,Matches
Rouault Anthony,frFRA,2.0,Stuttgart,23,2001,13.5,1,0,0,19,8,0,1,17,11,,,0,Matches
Roussillon Jérôme,frFRA,2.0,Union Berlin,31,1993,1.5,0,0,0,1,3,0,10,2,0,,,0,Matches
Ryerson Julian,noNOR,2.3,Dortmund,26,1997,25.1,6,1,1,31,23,0,111,23,28,,,0,Matches
Rønnow Frederik,dkDEN,1.0,Union Berlin,31,1992,28.0,2,0,0,0,4,0,0,0,0,,,0,Matches
Saad Elias,tnTUN,3.5,St Pauli,24,1999,10.0,1,0,0,17,24,7,14,4,14,,,0,Matches
Sabitzer Marcel,atAUT,3.0,Dortmund,30,1994,18.0,3,0,0,12,9,0,23,10,19,,,0,Matches
Sakar Faik,deGER,3.0,RB Leipzig,16,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Saliakas Manolis,grGRE,3.0,St Pauli,27,1996,25.7,4,0,0,16,15,0,83,16,23,,,0,Matches
Sallai Roland,huHUN,2.5,Freiburg,27,1997,0.5,0,0,0,0,1,0,4,1,1,,,0,Matches
Samassékou Diadie,mlMLI,3.0,Hoffenheim,28,1996,3.2,0,0,0,5,4,0,0,5,6,,,0,Matches
Sander Philipp,deGER,3.0,Gladbach,26,1998,15.6,2,0,0,16,7,0,22,22,17,,,0,Matches
Sands James,usUSA,3.0,St Pauli,24,2000,5.0,1,0,0,11,5,1,2,6,7,,,0,Matches
Sané Leroy,deGER,3.0,Bayern Munich,28,1996,18.2,2,0,0,16,25,6,50,7,14,,,0,Matches
Sano Kaishu,jpJPN,3.0,Mainz 05,23,2000,33.8,3,0,0,16,33,2,11,63,33,,,0,Matches
Santos Kauã,brBRA,1.0,Eintracht Frankfurt,21,2003,8.5,0,0,0,0,2,0,0,0,0,,,1,Matches
Scally Joe,usUSA,2.0,Gladbach,21,2002,28.6,6,0,0,23,47,1,49,18,32,,,0,Matches
Schäfer András,huHUN,3.0,Union Berlin,25,1999,17.0,3,0,0,27,33,0,17,24,25,,,0,Matches
Schick Patrik,czCZE,4.0,Leverkusen,28,1996,18.7,4,0,0,23,23,7,1,4,5,,,0,Matches
Schimmer Stefan,deGER,4.0,Heidenheim,30,1994,2.7,1,0,0,2,1,2,2,0,0,,,0,Matches
Schlager Xaver,atAUT,3.0,RB Leipzig,26,1997,2.0,1,0,0,4,3,0,1,0,1,,,0,Matches
Schlotterbeck Keven,deGER,2.0,Augsburg,27,1997,14.4,4,1,1,10,11,1,3,18,17,,,0,Matches
Schlotterbeck Nico,deGER,2.0,Dortmund,24,1999,22.0,7,2,1,18,19,0,14,15,25,,,0,Matches
Schmid Romano,atAUT,3.0,Werder Bremen,24,2000,31.5,4,0,0,28,42,3,143,12,25,,,0,Matches
Schöppner Jan,deGER,3.0,Heidenheim,25,1999,29.8,8,0,0,31,20,2,12,43,31,,,0,Matches
Schulz Marvin,deGER,2.3,Holstein Kiel,29,1995,3.4,3,0,0,6,1,0,12,0,4,,,0,Matches
Schwolow Alexander,deGER,1.0,Union Berlin,32,1992,6.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Scienza Léo,brBRA,3.4,Heidenheim,25,1998,12.8,1,0,0,16,63,5,81,5,11,,,0,Matches
Seiwald Nicolas,atAUT,2.4,RB Leipzig,23,2001,23.2,2,0,0,27,2,0,46,31,32,,,0,Matches
Šeško Benjamin,siSVN,3.5,RB Leipzig,21,2003,26.4,2,1,1,26,20,18,7,4,3,,,0,Matches
Sieb Armindo,deGER,3.4,Mainz 05,21,2003,8.5,2,0,0,13,13,10,6,1,5,,,0,Matches
Siersleben Tim,deGER,2.0,Heidenheim,24,2000,13.1,4,0,0,16,7,0,10,20,14,,,0,Matches
Sildillia Kiliann,frFRA,2.0,Freiburg,22,2002,8.9,2,0,0,10,9,1,19,10,9,,,0,Matches
Silva André,ptPOR,4.0,Werder Bremen,28,1995,4.2,1,0,0,4,7,2,2,0,2,,,0,Matches
Silva André,ptPOR,4.0,RB Leipzig,28,1995,1.5,0,0,0,0,2,0,0,0,1,,,0,Matches
Simakan Mohamed,frFRA,2.0,RB Leipzig,24,2000,0.6,0,0,0,0,1,0,1,2,0,,,0,Matches
Simons Xavi,nlNED,3.0,RB Leipzig,21,2003,23.9,5,0,0,24,56,5,80,13,22,,,0,Matches
Sinani Danel,luLUX,3.5,St Pauli,27,1997,13.9,3,0,0,25,14,4,70,2,11,,,0,Matches
Sippel Tobias,deGER,1.0,Gladbach,36,1988,0.7,0,0,0,0,0,0,0,0,0,,,0,Matches
Sissoko Ibrahima,mlMLI,3.0,Bochum,26,1997,29.0,11,1,1,76,29,2,21,33,40,,,0,Matches
Skarke Tim,deGER,3.5,Union Berlin,27,1996,12.9,1,0,0,10,15,10,28,5,12,,,0,Matches
Skhiri Ellyes,tnTUN,3.0,Eintracht Frankfurt,29,1995,24.8,6,0,0,21,19,2,3,34,24,,,0,Matches
Skiri Østigård Leo,noNOR,2.0,Hoffenheim,24,1999,10.3,0,1,0,18,5,1,2,10,7,,,1,Matches
Skov Olsen Andreas,dkDEN,3.4,Wolfsburg,24,1999,5.9,0,0,0,2,3,2,29,2,7,,,0,Matches
Skov Robert,dkDEN,2.4,Union Berlin,28,1996,9.5,1,0,0,14,10,1,62,9,10,,,0,Matches
Skrzybski Steven,deGER,3.5,Holstein Kiel,31,1992,14.7,0,0,0,16,22,2,30,13,8,,,0,Matches
Smith Eric,seSWE,2.3,St Pauli,27,1997,31.4,7,0,0,27,24,3,100,37,27,,,0,Matches
Stach Anton,deGER,2.4,Hoffenheim,25,1998,28.7,8,0,0,39,34,0,23,49,47,,,0,Matches
Stage Jens,dkDEN,3.0,Werder Bremen,27,1996,24.5,10,0,0,37,30,4,24,18,29,,,0,Matches
Stanišić Josip,hrCRO,2.0,Bayern Munich,24,2000,9.7,0,0,0,2,4,0,11,5,11,,,0,Matches
Stark Niklas,deGER,2.0,Werder Bremen,29,1995,23.4,6,1,1,30,28,2,4,36,24,,,0,Matches
Stenzel Pascal,deGER,2.0,Stuttgart,28,1996,3.2,0,0,0,4,2,0,27,2,2,,,0,Matches
Stergiou Leonidas,chSUI,2.0,Stuttgart,22,2002,9.5,0,1,0,6,0,1,14,14,11,,,0,Matches
Stevens Finley,wlsWAL,2.0,St Pauli,21,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Stiller Angelo,deGER,3.0,Stuttgart,23,2001,30.5,6,0,0,21,48,1,94,26,26,,,1,Matches
Stöger Kevin,atAUT,3.0,Gladbach,30,1993,17.2,3,0,0,22,40,1,114,14,20,,,0,Matches
Süle Niklas,deGER,2.0,Dortmund,28,1995,11.7,1,0,0,5,2,0,1,3,12,,,0,Matches
Svanberg Mattias,seSWE,3.0,Wolfsburg,25,1999,13.5,4,0,0,16,22,0,34,15,10,,,0,Matches
Svensson Daniel,seSWE,2.4,Dortmund,22,2002,8.7,0,0,0,4,7,1,36,5,11,,,0,Matches
Tabakovic Haris,baBIH,4.0,Hoffenheim,30,1994,9.1,0,0,0,15,8,11,4,1,0,,,0,Matches
Tah Jonathan,deGER,2.0,Leverkusen,28,1996,33.0,3,0,0,16,5,0,7,37,14,,,0,Matches
Tapsoba Edmond,bfBFA,2.0,Leverkusen,25,1999,27.9,4,0,0,34,6,1,8,24,21,,,1,Matches
Tel Mathys,frFRA,3.0,Bayern Munich,19,2005,2.8,0,0,0,5,6,1,5,1,1,,,0,Matches
Tella Nathan,ngNGA,3.4,Leverkusen,25,1999,15.1,1,0,0,22,32,10,25,5,11,,,0,Matches
Terrier Martin,frFRA,3.4,Leverkusen,27,1997,6.5,1,0,0,2,9,2,5,1,2,,,0,Matches
Theate Arthur,beBEL,2.0,Eintracht Frankfurt,24,2000,30.0,6,1,1,14,23,1,26,36,24,,,0,Matches
Theuerkauf Norman,deGER,2.3,Heidenheim,37,1987,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Thomalla Denis,deGER,3.5,Heidenheim,31,1992,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Tietz Phillip,deGER,4.0,Augsburg,27,1997,18.7,4,0,0,36,12,15,2,5,6,,,0,Matches
Tohumcu Umut,deGER,3.0,Hoffenheim,19,2004,4.2,3,0,0,6,6,0,8,3,6,,,0,Matches
Tolkin John,usUSA,2.4,Holstein Kiel,22,2002,8.2,0,0,0,2,9,0,37,8,11,,,0,Matches
Tomás Tiago,ptPOR,3.4,Wolfsburg,22,2002,20.9,7,0,0,30,50,6,21,10,19,,,0,Matches
Topp Keke,deGER,4.0,Werder Bremen,20,2004,2.8,1,0,0,8,6,2,6,1,1,,,0,Matches
Touré Bazoumana,ciCIV,3.4,Hoffenheim,18,2006,6.8,1,0,0,13,3,7,25,3,10,,,0,Matches
Tousart Lucas,frFRA,3.0,Union Berlin,27,1997,6.2,2,0,0,11,6,0,2,6,9,,,0,Matches
Traoré Omar,deGER,2.3,Heidenheim,26,1998,29.1,7,0,0,23,37,1,107,21,28,,,0,Matches
Trapp Kevin,deGER,1.0,Eintracht Frankfurt,34,1990,25.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Treu Philipp,deGER,3.0,St Pauli,23,2000,32.0,2,0,0,20,36,2,59,22,43,,,1,Matches
Trimmel Christopher,atAUT,2.4,Union Berlin,37,1987,19.3,5,0,0,14,5,1,109,17,24,,,0,Matches
Tuta,brBRA,2.3,Eintracht Frankfurt,25,1999,25.3,8,0,0,30,9,0,2,42,26,,,1,Matches
Ullrich Lukas,deGER,2.0,Gladbach,20,2004,21.1,4,0,0,22,17,0,47,20,15,,,0,Matches
Ulreich Sven,deGER,1.0,Bayern Munich,35,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Undav Deniz,deGER,3.5,Stuttgart,28,1996,19.2,4,0,0,25,22,12,11,2,10,,,0,Matches
Upamecano Dayot,frFRA,2.0,Bayern Munich,25,1998,19.5,6,0,0,20,11,0,6,31,25,,,0,Matches
Urbig Jonas,deGER,1.0,Bayern Munich,20,2003,8.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Uzun Can,trTUR,3.0,Eintracht Frankfurt,18,2005,7.5,1,0,0,8,16,0,17,1,3,,,0,Matches
Vagnoman Josha,deGER,2.3,Stuttgart,23,2000,20.4,4,0,0,18,20,0,44,14,13,,,0,Matches
Van Der Heyden Siebe,beBEL,2.3,St Pauli,26,1998,9.7,4,1,1,16,9,0,18,15,10,,,0,Matches
