player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Bakayoko Johan,beBEL,3.4,PSV,20,2003,27.7,,26,,,,,,,,,,,8,,,,Matches
Bakboord Navajo,nlNED,2.0,Heracles Almelo,24,1999,18.7,,29,,,,,,,,,,,15,,,,Matches
Bakkali Zakaria,beBEL,3.0,RKC Waalwijk,27,1996,8.0,,10,,,,,,,,,,,2,,,,Matches
Bakker Nordin,nlNED,1.0,Almere City,25,1997,28.8,,2,,,,,,,,,,,0,,,,Matches
Bal Jesse,nlNED,4.0,Sparta Rotterdam,16,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Barbet Théo,frFRA,2.0,Almere City,22,2001,20.2,,12,,,,,,,,,,,24,,,,Matches
Barkas Vasilios,grGRE,1.0,Utrecht,29,1994,29.0,,2,,,,,,,,,,,0,,,,Matches
Bazoer Riechedly,cwCUW,2.0,AZ Alkmaar,26,1996,27.0,,16,,,,,,,,,,,25,,,,Matches
Beek Sven,nlNED,2.0,Heerenveen,29,1994,29.1,,37,,,,,,,,,,,55,,,,Matches
Beelen Thomas,nlNED,2.0,Feyenoord,22,2001,14.4,,11,,,,,,,,,,,16,,,,Matches
Belic Kristijan,rsSRB,3.0,AZ Alkmaar,22,2001,10.2,,28,,,,,,,,,,,16,,,,Matches
Belkheir Mouhamed,frFRA,4.0,Fortuna Sittard,24,1999,4.7,,2,,,,,,,,,,,0,,,,Matches
Bella Kotchap Armel,deGER,2.0,PSV,21,2001,1.8,,0,,,,,,,,,,,0,,,,Matches
Benita Mimeirhel,nlNED,2.0,Excelsior,19,2003,10.5,,19,,,,,,,,,,,16,,,,Matches
Benítez Walter,arARG,1.0,PSV,30,1993,32.9,,0,,,,,,,,,,,0,,,,Matches
Bergen Mitchell,nlNED,3.0,Twente,23,1999,5.8,,5,,,,,,,,,,,4,,,,Matches
Berghuis Steven,nlNED,3.4,Ajax,31,1991,16.0,,16,,,,,,,,,,,4,,,,Matches
Bergwijn Steven,nlNED,3.4,Ajax,25,1997,21.6,,12,,,,,,,,,,,5,,,,Matches
Besselink Gijs,nlNED,3.0,Twente,19,2004,0.6,,2,,,,,,,,,,,1,,,,Matches
Bijlow Justin,nlNED,1.0,Feyenoord,25,1998,16.2,,0,,,,,,,,,,,0,,,,Matches
Bisschops Daan,nlNED,2.0,Fortuna Sittard,18,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Blake Adrian,engENG,3.5,Utrecht,18,2005,0.3,,0,,,,,,,,,,,0,,,,Matches
Blomme Xander,beBEL,3.0,Go Ahead Eagles,21,2002,7.9,,15,,,,,,,,,,,15,,,,Matches
Boadu Myron,nlNED,4.0,Twente,22,2001,3.3,,1,,,,,,,,,,,0,,,,Matches
Bochniewicz Paweł,plPOL,2.0,Heerenveen,27,1996,25.7,,15,,,,,,,,,,,22,,,,Matches
Bommel Ruben,nlNED,3.4,AZ Alkmaar,18,2004,17.2,,21,,,,,,,,,,,9,,,,Matches
Booth Taylor,usUSA,3.4,Utrecht,22,2001,9.6,,7,,,,,,,,,,,8,,,,Matches
Booth Zach,usUSA,3.4,Volendam,19,2004,17.3,,7,,,,,,,,,,,7,,,,Matches
Borges Sanches Yvandro,luLUX,3.0,NEC Nijmegen,19,2004,2.4,,1,,,,,,,,,,,0,,,,Matches
Boscagli Olivier,frFRA,2.0,PSV,25,1997,31.5,,27,,,,,,,,,,,64,,,,Matches
Boussaid Othman,beBEL,3.4,Utrecht,23,2000,21.9,,12,,,,,,,,,,,18,,,,Matches
Boutrah Amine,frFRA,3.4,Vitesse,22,2000,20.2,,12,,,,,,,,,,,14,,,,Matches
Bozdogan Can,deGER,3.0,Utrecht,22,2001,21.8,,37,,,,,,,,,,,24,,,,Matches
Braaf Jayden,nlNED,4.0,Fortuna Sittard,20,2002,0.5,,0,,,,,,,,,,,0,,,,Matches
Branderhorst Mattijs,nlNED,1.0,Utrecht,29,1993,5.0,,0,,,,,,,,,,,0,,,,Matches
Braude Oliver,noNOR,2.0,Heerenveen,19,2004,23.5,,56,,,,,,,,,,,16,,,,Matches
Brederode Myron,nlNED,3.4,AZ Alkmaar,20,2003,14.6,,19,,,,,,,,,,,9,,,,Matches
Brenet Joshua,cwCUW,2.0,Twente,29,1994,12.0,,20,,,,,,,,,,,12,,,,Matches
Breum Jakob,dkDEN,3.4,Go Ahead Eagles,19,2003,16.1,,18,,,,,,,,,,,11,,,,Matches
Brobbey Brian,nlNED,4.0,Ajax,21,2002,26.7,,5,,,,,,,,,,,0,,,,Matches
Brouwer Michael,nlNED,1.0,Heracles Almelo,30,1993,34.0,,0,,,,,,,,,,,1,,,,Matches
Brouwers Luuk,nlNED,3.0,Heerenveen,25,1998,22.5,,11,,,,,,,,,,,16,,,,Matches
Bruggen Damian,nlNED,2.0,Almere City,27,1996,27.8,,19,,,,,,,,,,,55,,,,Matches
Bruijn Jordy,nlNED,3.0,Heracles Almelo,27,1996,7.6,,5,,,,,,,,,,,3,,,,Matches
Bruma Jeffrey,nlNED,2.0,RKC Waalwijk,31,1991,4.4,,3,,,,,,,,,,,5,,,,Matches
Bruns Max,nlNED,2.0,Twente,20,2002,6.3,,6,,,,,,,,,,,6,,,,Matches
Bruns Thomas,nlNED,3.0,Heracles Almelo,31,1992,12.0,,16,,,,,,,,,,,6,,,,Matches
Brym Charles-Andréas,caCAN,3.5,Sparta Rotterdam,24,1998,15.3,,11,,,,,,,,,,,4,,,,Matches
Buitink Thomas,nlNED,4.0,Vitesse,23,2000,5.3,,1,,,,,,,,,,,0,,,,Matches
Bultman Stijn,nlNED,2.0,Heracles Almelo,18,2005,12.4,,24,,,,,,,,,,,16,,,,Matches
Buur Oskar,dkDEN,2.3,Volendam,25,1998,18.3,,27,,,,,,,,,,,13,,,,Matches
Buurmeester Zico,nlNED,3.0,Zwolle,21,2002,15.1,,16,,,,,,,,,,,24,,,,Matches
Cathline Yoann,frFRA,3.4,Almere City,21,2002,19.1,,21,,,,,,,,,,,11,,,,Matches
Cestic Sava,rsSRB,2.0,Heracles Almelo,22,2001,2.3,,2,,,,,,,,,,,6,,,,Matches
Chery Tjaronn,srSUR,3.0,NEC Nijmegen,35,1988,11.5,,5,,,,,,,,,,,4,,,,Matches
Cillessen Jasper,nlNED,1.0,NEC Nijmegen,34,1989,29.3,,0,,,,,,,,,,,0,,,,Matches
Clasie Jordy,nlNED,3.0,AZ Alkmaar,32,1991,27.4,,34,,,,,,,,,,,43,,,,Matches
Clement Pelle,nlNED,3.0,Sparta Rotterdam,27,1996,21.1,,18,,,,,,,,,,,15,,,,Matches
Cleonise Denilho,nlNED,3.4,RKC Waalwijk,21,2001,20.0,,9,,,,,,,,,,,11,,,,Matches
Córdoba Iñigo,esESP,3.0,Fortuna Sittard,26,1997,29.2,,65,,,,,,,,,,,39,,,,Matches
Cornelisse Enzo,nlNED,2.3,Vitesse,20,2003,17.1,,14,,,,,,,,,,,14,,,,Matches
Corryn Milan,beBEL,4.0,Almere City,24,1999,1.8,,3,,,,,,,,,,,3,,,,Matches
Cox George,engENG,2.3,Volendam,25,1998,21.3,,28,,,,,,,,,,,36,,,,Matches
Crooij Vito,nlNED,3.0,Sparta Rotterdam,27,1996,2.9,,1,,,,,,,,,,,2,,,,Matches
Cruz Alessio,cvCPV,3.5,Fortuna Sittard,26,1997,4.5,,3,,,,,,,,,,,1,,,,Matches
Czyborra Lennart-Marten,deGER,2.0,Zwolle,24,1999,1.7,,0,,,,,,,,,,,1,,,,Matches
Dantas Tiago,ptPOR,3.0,AZ Alkmaar,22,2000,7.7,,8,,,,,,,,,,,3,,,,Matches
De Keersmaecker Brian,beBEL,3.0,Heracles Almelo,23,2000,32.8,,55,,,,,,,,,,,50,,,,Matches
De Lange Jeffrey,nlNED,1.0,Go Ahead Eagles,25,1998,34.0,,0,,,,,,,,,,,0,,,,Matches
Deijl Mats,nlNED,2.0,Go Ahead Eagles,26,1997,30.9,,41,,,,,,,,,,,19,,,,Matches
Dekker Maxim,nlNED,2.0,AZ Alkmaar,19,2004,0.9,,2,,,,,,,,,,,2,,,,Matches
Demircioglu Caner,nlNED,4.0,Volendam,21,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
den Belt Thomas,nlNED,3.0,Feyenoord,22,2001,3.0,,4,,,,,,,,,,,0,,,,Matches
den Boomen Branco,nlNED,3.0,Ajax,28,1995,11.9,,11,,,,,,,,,,,8,,,,Matches
der Haar Damian,nlNED,2.0,Zwolle,19,2004,3.2,,3,,,,,,,,,,,6,,,,Matches
der Hart Mickey,nlNED,1.0,Heerenveen,29,1994,12.0,,0,,,,,,,,,,,0,,,,Matches
der Hoorn Mike,nlNED,2.0,Utrecht,30,1992,18.5,,17,,,,,,,,,,,14,,,,Matches
der Kust Djevencio,srSUR,2.0,Sparta Rotterdam,22,2001,27.8,,36,,,,,,,,,,,36,,,,Matches
der Maarel Mark,nlNED,2.0,Utrecht,33,1989,8.3,,6,,,,,,,,,,,5,,,,Matches
der Water Silvester,nlNED,3.0,Zwolle,26,1996,6.4,,11,,,,,,,,,,,5,,,,Matches
Descotte Anthony,beBEL,4.0,Utrecht,19,2003,2.3,,2,,,,,,,,,,,1,,,,Matches
Dest Sergiño,usUSA,2.0,PSV,22,2000,23.5,,22,,,,,,,,,,,10,,,,Matches
Dijks Mitchell,nlNED,2.0,Fortuna Sittard,30,1993,26.0,,33,,,,,,,,,,,22,,,,Matches
Dilrosun Javairô,nlNED,3.0,Feyenoord,25,1998,3.5,,5,,,,,,,,,,,2,,,,Matches
Domgjoni Toni,xkKVX,3.0,Vitesse,24,1998,7.5,,8,,,,,,,,,,,8,,,,Matches
Dost Bas,nlNED,4.0,NEC Nijmegen,34,1989,5.1,,0,,,,,,,,,,,1,,,,Matches
Douiri Achraf,nlNED,3.4,Volendam,23,1999,3.8,,11,,,,,,,,,,,6,,,,Matches
Douvikas Anastasios,grGRE,4.0,Utrecht,23,1999,2.0,,1,,,,,,,,,,,0,,,,Matches
Driel Bram,nlNED,3.0,Volendam,18,2005,2.6,,7,,,,,,,,,,,3,,,,Matches
Driouech Couhaib,maMAR,3.5,Excelsior,21,2002,21.3,,26,,,,,,,,,,,14,,,,Matches
Drommel Joel,nlNED,1.0,PSV,26,1996,1.0,,0,,,,,,,,,,,0,,,,Matches
Druijf Ferdy,nlNED,3.5,Zwolle,25,1998,10.5,,4,,,,,,,,,,,0,,,,Matches
Duarte Deroy,cvCPV,3.0,Fortuna Sittard,24,1999,26.9,,39,,,,,,,,,,,29,,,,Matches
Duijvestijn Lance,nlNED,3.0,Almere City,24,1999,5.0,,2,,,,,,,,,,,4,,,,Matches
Duijvestijn Lance,nlNED,3.4,Excelsior,24,1999,12.2,,15,,,,,,,,,,,10,,,,Matches
Duinen Mike,nlNED,4.0,Excelsior,31,1991,1.0,,0,,,,,,,,,,,1,,,,Matches
Edvardsen Oliver,noNOR,3.0,Go Ahead Eagles,24,1999,26.1,,12,,,,,,,,,,,16,,,,Matches
Edvardsen Victor,seSWE,4.0,Go Ahead Eagles,27,1996,20.3,,4,,,,,,,,,,,2,,,,Matches
Ee Espen,nlNED,3.0,Heerenveen,20,2003,4.6,,7,,,,,,,,,,,5,,,,Matches
Eerdhuijzen Mike,nlNED,2.0,Sparta Rotterdam,23,2000,14.7,,10,,,,,,,,,,,23,,,,Matches
Egbring Mats,nlNED,2.0,Vitesse,16,2006,0.7,,1,,,,,,,,,,,3,,,,Matches
Eiting Carel,nlNED,3.0,Twente,25,1998,8.8,,10,,,,,,,,,,,8,,,,Matches
el Dahri Hamza,nlNED,3.0,Sparta Rotterdam,18,2005,0.4,,2,,,,,,,,,,,0,,,,Matches
Engels Mario,deGER,3.4,Heracles Almelo,29,1993,17.8,,9,,,,,,,,,,,0,,,,Matches
Esajas Marcelencio,nlNED,3.0,Almere City,21,2002,0.4,,1,,,,,,,,,,,0,,,,Matches
Everink Luca,nlNED,2.0,Go Ahead Eagles,22,2001,3.1,,3,,,,,,,,,,,9,,,,Matches
Felida Kevin,cwCUW,3.0,RKC Waalwijk,23,1999,8.8,,23,,,,,,,,,,,8,,,,Matches
Ferati Arianit,xkKVX,2.4,Fortuna Sittard,25,1997,8.2,,8,,,,,,,,,,,8,,,,Matches
Fernandes Derensili,nlNED,3.4,Excelsior,22,2001,14.3,,11,,,,,,,,,,,8,,,,Matches
Fernandes Rashaan,nlNED,3.0,Go Ahead Eagles,24,1998,0.4,,0,,,,,,,,,,,0,,,,Matches
Fichtinger Nick,nlNED,3.0,Zwolle,19,2004,3.9,,7,,,,,,,,,,,6,,,,Matches
Fiemawhle Ezechiel,nlNED,4.0,Volendam,18,2004,0.4,,0,,,,,,,,,,,0,,,,Matches
Fitz-Jim Kian,nlNED,3.0,Ajax,20,2003,0.5,,1,,,,,,,,,,,0,,,,Matches
Fitz-Jim Kian,nlNED,3.0,Excelsior,20,2003,4.4,,9,,,,,,,,,,,4,,,,Matches
Flamingo Ryan,nlNED,2.4,Utrecht,20,2002,30.7,,25,,,,,,,,,,,38,,,,Matches
Flint Josh,engENG,2.0,Volendam,22,2000,24.8,,30,,,,,,,,,,,34,,,,Matches
Floranus Sherel,cwCUW,2.3,Almere City,24,1998,28.0,,41,,,,,,,,,,,40,,,,Matches
Fofana Fodé,nlNED,4.0,Vitesse,20,2002,1.1,,0,,,,,,,,,,,0,,,,Matches
Fofana Sadik,tgTOG,2.0,Fortuna Sittard,20,2003,7.0,,13,,,,,,,,,,,4,,,,Matches
Fontana Anthony,usUSA,3.0,Zwolle,23,1999,0.5,,0,,,,,,,,,,,0,,,,Matches
Forbs Carlos,ptPOR,3.4,Ajax,19,2004,9.2,,12,,,,,,,,,,,2,,,,Matches
Fraulo Oscar,dkDEN,3.0,Utrecht,19,2003,23.3,,27,,,,,,,,,,,18,,,,Matches
Gaaei Anton,dkDEN,2.3,Ajax,20,2002,12.9,,13,,,,,,,,,,,20,,,,Matches
Gaari Juriën,cwCUW,2.0,RKC Waalwijk,29,1993,18.3,,25,,,,,,,,,,,19,,,,Matches
García MacNulty Anselmo,ieIRL,2.0,Zwolle,20,2003,27.9,,44,,,,,,,,,,,38,,,,Matches
Gassel Stijn,nlNED,1.0,Excelsior,26,1996,34.0,,0,,,,,,,,,,,0,,,,Matches
Geertruida Lutsharel,nlNED,2.0,Feyenoord,23,2000,33.8,,31,,,,,,,,,,,32,,,,Matches
Ghazi Anwar,nlNED,3.5,PSV,28,1995,0.0,,0,,,,,,,,,,,0,,,,Matches
Gijselhart Teun,nlNED,3.0,Zwolle,18,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Giménez Santiago,mxMEX,4.0,Feyenoord,22,2001,26.3,,4,,,,,,,,,,,0,,,,Matches
Ginkel Marco,nlNED,3.4,Vitesse,30,1992,21.8,,9,,,,,,,,,,,5,,,,Matches
Gladon Paul,nlNED,4.0,Fortuna Sittard,31,1992,1.9,,1,,,,,,,,,,,0,,,,Matches
Godts Mika,beBEL,3.4,Ajax,18,2005,6.4,,5,,,,,,,,,,,1,,,,Matches
Goes Wouter,nlNED,2.0,AZ Alkmaar,19,2004,12.6,,11,,,,,,,,,,,11,,,,Matches
González Roberto,esESP,3.0,NEC Nijmegen,22,2001,15.4,,13,,,,,,,,,,,3,,,,Matches
Gooijer Tristan,nlNED,2.3,Ajax,18,2004,6.3,,14,,,,,,,,,,,3,,,,Matches
Gorter Jay,nlNED,1.0,Ajax,23,2000,7.4,,0,,,,,,,,,,,0,,,,Matches
Goudmijn Kenzo,nlNED,3.0,AZ Alkmaar,21,2001,2.7,,2,,,,,,,,,,,1,,,,Matches
Goudmijn Kenzo,nlNED,3.4,Excelsior,21,2001,17.4,,18,,,,,,,,,,,13,,,,Matches
Griffith Iman,nlNED,3.0,Fortuna Sittard,21,2001,2.7,,5,,,,,,,,,,,1,,,,Matches
Guessand Axel,frFRA,2.0,Volendam,18,2004,0.5,,1,,,,,,,,,,,1,,,,Matches
Guth Rodrigo,brBRA,2.0,Fortuna Sittard,22,2000,31.3,,19,,,,,,,,,,,29,,,,Matches
Guzmán Jonathan,nlNED,3.0,Sparta Rotterdam,35,1987,21.4,,12,,,,,,,,,,,22,,,,Matches
Haan Milan,nlNED,3.0,Volendam,19,2003,24.1,,31,,,,,,,,,,,11,,,,Matches
Haar Jesse van,nlNED,4.0,Utrecht,18,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Hadj Moussa Anis,dzALG,3.5,Vitesse,21,2002,9.4,,3,,,,,,,,,,,2,,,,Matches
Halilović Alen,hrCRO,3.0,Fortuna Sittard,27,1996,23.3,,14,,,,,,,,,,,9,,,,Matches
Hall Denzel,nlNED,2.0,Heerenveen,22,2001,4.6,,9,,,,,,,,,,,5,,,,Matches
Hamulic Saïd,baBIH,4.0,Vitesse,22,2000,7.9,,4,,,,,,,,,,,1,,,,Matches
Hancko Dávid,skSVK,2.0,Feyenoord,25,1997,33.7,,27,,,,,,,,,,,28,,,,Matches
Handwerker Tim,deGER,2.3,Utrecht,25,1998,0.2,,3,,,,,,,,,,,0,,,,Matches
Hansen Kornelius,noNOR,4.0,Almere City,22,2001,15.4,,4,,,,,,,,,,,1,,,,Matches
Hansen Sontje,cwCUW,3.0,NEC Nijmegen,21,2002,21.2,,16,,,,,,,,,,,6,,,,Matches
Hansson Emil,seSWE,3.4,Heracles Almelo,25,1998,20.9,,7,,,,,,,,,,,1,,,,Matches
Hartjes Lennard,nlNED,3.0,Excelsior,20,2003,1.0,,2,,,,,,,,,,,1,,,,Matches
Hartman Quilindschy,nlNED,2.0,Feyenoord,21,2001,23.0,,25,,,,,,,,,,,28,,,,Matches
Hato Jorrel,nlNED,2.0,Ajax,17,2006,32.9,,40,,,,,,,,,,,40,,,,Matches
Hatzidiakos Pantelis,grGRE,2.0,AZ Alkmaar,26,1997,2.0,,1,,,,,,,,,,,0,,,,Matches
Hauptmeijer Mike,nlNED,1.0,Zwolle,26,1997,2.0,,0,,,,,,,,,,,0,,,,Matches
Haye Thom,idIDN,3.0,Heerenveen,28,1995,29.0,,37,,,,,,,,,,,30,,,,Matches
Held Nazjir,cwCUW,2.0,Utrecht,17,2005,0.3,,1,,,,,,,,,,,0,,,,Matches
Henderson Jordan,engENG,2.4,Ajax,33,1990,8.3,,5,,,,,,,,,,,4,,,,Matches
Hendriks Ramon,nlNED,2.0,Vitesse,22,2001,29.4,,30,,,,,,,,,,,36,,,,Matches
Hendriks Tom,nlNED,1.0,Fortuna Sittard,21,2002,1.0,,0,,,,,,,,,,,0,,,,Matches
Hermsen Sjors,,4.0,Fortuna Sittard,,,0.0,,0,,,,,,,,,,,0,,,,Matches
Hilgers Mees,idIDN,2.0,Twente,22,2001,24.3,,30,,,,,,,,,,,24,,,,Matches
Hintum Bart,nlNED,2.0,Zwolle,36,1987,2.0,,2,,,,,,,,,,,6,,,,Matches
Hoedemakers Mees,nlNED,3.0,NEC Nijmegen,25,1998,21.7,,36,,,,,,,,,,,30,,,,Matches
Hoeve Quincy,bqBOE,4.0,Volendam,20,2003,3.9,,1,,,,,,,,,,,0,,,,Matches
Hoogma Justin,nlNED,2.0,Heracles Almelo,25,1998,28.7,,32,,,,,,,,,,,17,,,,Matches
Horemans Siebe,beBEL,2.0,Excelsior,25,1998,33.6,,61,,,,,,,,,,,43,,,,Matches
Hornkamp Jizz,nlNED,4.0,Heracles Almelo,25,1998,14.3,,7,,,,,,,,,,,3,,,,Matches
Houwen Jeroen,nlNED,1.0,RKC Waalwijk,27,1996,3.6,,0,,,,,,,,,,,0,,,,Matches
Hrustic Ajdin,auAUS,3.0,Heracles Almelo,27,1996,12.9,,9,,,,,,,,,,,4,,,,Matches
Huiberts Dean,nlNED,3.0,Zwolle,23,2000,1.3,,4,,,,,,,,,,,4,,,,Matches
Huisman Daan,nlNED,3.0,Vitesse,21,2002,0.0,,0,,,,,,,,,,,0,,,,Matches
Idrissi Younes Taha,maMAR,3.0,Twente,20,2002,5.2,,8,,,,,,,,,,,1,,,,Matches
Iqbal Zidane,iqIRQ,3.0,Utrecht,20,2003,5.7,,10,,,,,,,,,,,3,,,,Matches
Isimat-Mirin Nicolas,frFRA,2.0,Vitesse,31,1991,24.2,,26,,,,,,,,,,,27,,,,Matches
Ismaïl Amir,nlNED,4.0,Heerenveen,18,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Ivanušec Luka,hrCRO,3.4,Feyenoord,24,1998,12.9,,16,,,,,,,,,,,4,,,,Matches
Jacobs Joey,nlNED,2.0,Almere City,23,2000,21.8,,41,,,,,,,,,,,25,,,,Matches
Jahanbakhsh Alireza,irIRN,3.0,Feyenoord,29,1993,5.1,,12,,,,,,,,,,,3,,,,Matches
James Dean,idIDN,2.0,Go Ahead Eagles,23,2000,1.1,,2,,,,,,,,,,,1,,,,Matches
Jensen Victor,dkDEN,3.0,Utrecht,23,2000,16.4,,20,,,,,,,,,,,6,,,,Matches
Jhaïr-Bobson Divaio,nlNED,4.0,Zwolle,19,2004,0.6,,0,,,,,,,,,,,0,,,,Matches
Johnson Darius,gdGRN,3.4,Volendam,23,2000,13.3,,8,,,,,,,,,,,12,,,,Matches
Jonathans Miliano,idIDN,3.0,Vitesse,19,2004,1.0,,1,,,,,,,,,,,1,,,,Matches
Jong Luuk,nlNED,4.0,PSV,32,1990,30.6,,16,,,,,,,,,,,3,,,,Matches
Júnior Mauro,brBRA,2.4,PSV,24,1999,9.7,,11,,,,,,,,,,,7,,,,Matches
Kadiri Ibrahim,nlNED,3.5,Volendam,21,2002,0.9,,2,,,,,,,,,,,0,,,,Matches
Kamp Jochem van,nlNED,2.4,Almere City,19,2003,21.1,,33,,,,,,,,,,,33,,,,Matches
Kaplan Ahmetcan,trTUR,2.0,Ajax,20,2003,10.5,,14,,,,,,,,,,,9,,,,Matches
Karim Safouane,nlNED,4.0,Volendam,19,2004,2.6,,4,,,,,,,,,,,3,,,,Matches
Karlsbakk Daniel,noNOR,4.0,Heerenveen,20,2003,3.3,,3,,,,,,,,,,,1,,,,Matches
Karouani Souffian,maMAR,2.0,Utrecht,22,2000,27.2,,51,,,,,,,,,,,16,,,,Matches
Kasius Denso,nlNED,2.0,AZ Alkmaar,20,2002,5.0,,11,,,,,,,,,,,9,,,,Matches
Kersten Sam,nlNED,2.0,Zwolle,25,1998,34.0,,43,,,,,,,,,,,51,,,,Matches
Kitala Yann,,4.0,Almere City,25,1998,5.3,,3,,,,,,,,,,,0,,,,Matches
Kitolano Joshua,noNOR,3.0,Sparta Rotterdam,21,2001,23.4,,20,,,,,,,,,,,7,,,,Matches
Kjølø Mathias,noNOR,3.0,Twente,22,2001,24.8,,21,,,,,,,,,,,28,,,,Matches
Klaassen Davy,nlNED,3.0,Ajax,30,1993,0.7,,0,,,,,,,,,,,2,,,,Matches
Klaiber Sean,srSUR,2.0,Utrecht,29,1994,1.1,,7,,,,,,,,,,,0,,,,Matches
Klomp Flip,nlNED,3.0,Volendam,21,2001,0.4,,3,,,,,,,,,,,0,,,,Matches
Köhlert Mats,deGER,2.0,Heerenveen,25,1998,32.9,,24,,,,,,,,,,,34,,,,Matches
Koopmans Luuk,nlNED,1.0,Fortuna Sittard,29,1993,5.0,,1,,,,,,,,,,,0,,,,Matches
Koopmeiners Peer,nlNED,3.0,Almere City,23,2000,30.8,,71,,,,,,,,,,,41,,,,Matches
Kozłowski Kacper,plPOL,3.4,Vitesse,19,2003,22.7,,21,,,,,,,,,,,14,,,,Matches
Kramer Joris,nlNED,2.0,Go Ahead Eagles,26,1996,28.5,,27,,,,,,,,,,,27,,,,Matches
Kramer Michiel,nlNED,4.0,RKC Waalwijk,34,1988,20.3,,2,,,,,,,,,,,0,,,,Matches
Krastev Filip,bgBUL,3.0,Zwolle,21,2001,10.0,,20,,,,,,,,,,,10,,,,Matches
Kudus Mohammed,ghGHA,3.4,Ajax,22,2000,2.0,,2,,,,,,,,,,,1,,,,Matches
Kuipers Bas,nlNED,2.0,Go Ahead Eagles,28,1994,32.8,,29,,,,,,,,,,,31,,,,Matches
Kuol Garang,auAUS,3.4,Volendam,18,2004,7.6,,6,,,,,,,,,,,2,,,,Matches
Kwakman Dave,nlNED,3.0,AZ Alkmaar,18,2004,0.8,,0,,,,,,,,,,,1,,,,Matches
La Parra Rajiv,nlNED,3.5,Almere City,32,1991,20.0,,15,,,,,,,,,,,1,,,,Matches
Labyad Zakaria,maMAR,3.4,Utrecht,30,1993,3.1,,2,,,,,,,,,,,2,,,,Matches
Lahdo Mayckel,seSWE,3.4,AZ Alkmaar,20,2002,8.5,,6,,,,,,,,,,,4,,,,Matches
Lam Thomas,fiFIN,2.0,Zwolle,29,1993,29.4,,21,,,,,,,,,,,23,,,,Matches
Lammers Sam,nlNED,4.0,Utrecht,26,1997,17.8,,15,,,,,,,,,,,4,,,,Matches
Lamprou Lazaros,grGRE,3.4,Excelsior,25,1997,18.0,,9,,,,,,,,,,,11,,,,Matches
Land Tygo,nlNED,3.0,PSV,17,2006,0.2,,2,,,,,,,,,,,0,,,,Matches
Lang Noa,nlNED,3.4,PSV,24,1999,6.5,,2,,,,,,,,,,,1,,,,Matches
Lauritsen Tobias,noNOR,4.0,Sparta Rotterdam,25,1997,27.6,,7,,,,,,,,,,,1,,,,Matches
Lauwers Barry,nlNED,1.0,Volendam,23,1999,1.0,,0,,,,,,,,,,,0,,,,Matches
Lazetić Marko,rsSRB,3.5,Fortuna Sittard,19,2004,2.0,,1,,,,,,,,,,,0,,,,Matches
Le Roux Luke,zaRSA,3.0,Volendam,23,2000,9.7,,18,,,,,,,,,,,12,,,,Matches
Ledezma Richy,usUSA,2.3,PSV,22,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Leerdam Kelvin,srSUR,2.3,Heracles Almelo,33,1990,8.7,,7,,,,,,,,,,,6,,,,Matches
Leliendal Yannick,srSUR,2.0,Utrecht,21,2002,5.5,,7,,,,,,,,,,,6,,,,Matches
Lelieveld Julian,nlNED,2.0,RKC Waalwijk,25,1997,26.9,,61,,,,,,,,,,,23,,,,Matches
Lidberg Isac,seSWE,3.5,Utrecht,24,1998,10.5,,5,,,,,,,,,,,1,,,,Matches
Limbombe Anthony,beBEL,3.4,Almere City,29,1994,2.0,,1,,,,,,,,,,,1,,,,Matches
Limbombe Bryan,beBEL,3.4,Heracles Almelo,22,2001,19.3,,9,,,,,,,,,,,4,,,,Matches
Lingr Ondřej,czCZE,3.5,Feyenoord,24,1998,3.8,,2,,,,,,,,,,,1,,,,Matches
Linthorst Evert,nlNED,3.0,Go Ahead Eagles,23,2000,26.3,,20,,,,,,,,,,,34,,,,Matches
Llansana Enric,nlNED,3.0,Go Ahead Eagles,22,2001,13.6,,32,,,,,,,,,,,13,,,,Matches
Loizou Loizos,cyCYP,3.0,Heerenveen,20,2003,1.5,,0,,,,,,,,,,,0,,,,Matches
Lokesa Chris,beBEL,3.0,RKC Waalwijk,18,2004,22.9,,14,,,,,,,,,,,14,,,,Matches
Lonwijk Justin,srSUR,3.4,Fortuna Sittard,23,1999,11.4,,16,,,,,,,,,,,14,,,,Matches
López Marcos,pePER,2.0,Feyenoord,23,1999,5.2,,3,,,,,,,,,,,2,,,,Matches
Lozano Hirving,mxMEX,3.4,PSV,28,1995,17.1,,16,,,,,,,,,,,13,,,,Matches
Lutonda Thierry,beBEL,2.0,RKC Waalwijk,22,2000,8.0,,17,,,,,,,,,,,18,,,,Matches
Mamengi Christopher,nlNED,2.0,Almere City,22,2001,0.8,,2,,,,,,,,,,,4,,,,Matches
