player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Batz Daniel,deGER,1.0,Mainz 05,32,1991,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Bauer Maximilian,deGER,2.0,Augsburg,23,2000,9.0,3,0,0,13,11,0,1,12,10,,,0,Matches
Baum Elias,deGER,2.0,Eintracht Frankfurt,17,2005,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
Baumann Oliver,deGER,1.0,Hoffenheim,33,1990,34.0,1,0,0,1,6,0,0,0,0,,,0,Matches
Baumgartner Christoph,atAUT,3.4,RB Leipzig,23,1999,12.9,3,0,0,27,27,1,9,5,14,,,0,Matches
Bebou Ihlas,tgTOG,3.5,Hoffenheim,29,1994,18.2,3,0,0,24,21,7,35,13,10,,,0,Matches
Beck Adrian,deGER,3.0,Heidenheim,26,1997,10.8,1,0,0,14,10,2,6,4,13,,,0,Matches
Becker Sheraldo,srSUR,3.5,Union Berlin,28,1995,7.2,0,0,0,6,5,4,58,0,3,,,0,Matches
Bedia Chris,ciCIV,4.0,Union Berlin,27,1996,1.6,0,0,0,7,2,0,0,0,1,,,0,Matches
Beek Donny van,nlNED,3.4,Eintracht Frankfurt,26,1997,4.0,1,0,0,7,1,5,7,3,3,,,0,Matches
Behrens Kevin,deGER,4.0,Wolfsburg,32,1991,6.8,1,0,0,8,5,4,4,3,1,,,0,Matches
Behrens Kevin,deGER,4.0,Union Berlin,32,1991,14.0,3,0,0,22,20,8,6,5,10,,,0,Matches
Beier Maximilian,deGER,3.5,Hoffenheim,20,2002,26.9,0,0,0,21,32,13,38,10,12,,,0,Matches
Bell Stefan,deGER,2.0,Mainz 05,31,1991,7.4,3,0,0,10,8,1,1,6,8,,,0,Matches
Bensebaini Ramy,dzALG,2.0,Dortmund,28,1995,11.5,4,1,1,15,29,0,21,16,21,,,1,Matches
Berisha Mergim,deGER,4.0,Hoffenheim,25,1998,1.6,0,0,0,5,2,1,2,0,0,,,0,Matches
Berisha Mergim,deGER,4.0,Augsburg,25,1998,1.4,0,0,0,0,3,1,1,0,0,,,0,Matches
Bernardo,brBRA,2.0,Bochum,28,1995,32.5,9,0,0,53,28,1,30,50,61,,,0,Matches
Bero Matúš,skSVK,3.4,Bochum,27,1995,18.5,6,0,0,39,20,5,15,12,23,,,0,Matches
Beste Jan-Niklas,deGER,3.0,Heidenheim,24,1999,28.9,4,0,0,28,51,4,279,17,50,,,0,Matches
Biel Pep,esESP,3.5,Augsburg,26,1996,3.2,1,0,0,8,0,0,12,2,3,,,0,Matches
Bischof Tom,deGER,3.0,Hoffenheim,18,2005,2.0,0,0,0,1,1,2,11,1,3,,,0,Matches
Bittencourt Leonardo,deGER,3.0,Werder Bremen,29,1993,17.5,9,0,0,34,31,2,41,12,17,,,0,Matches
Blank Hendry,deGER,2.0,Dortmund,18,2004,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Blaswich Janis,deGER,1.0,RB Leipzig,32,1991,21.0,0,0,0,0,2,0,0,0,1,,,0,Matches
Boey Sacha,frFRA,3.0,Bayern Munich,22,2000,1.2,1,0,0,6,3,0,0,1,0,,,0,Matches
Boniface Victor,ngNGA,4.0,Leverkusen,22,2000,17.2,2,0,0,16,17,18,3,0,3,,,0,Matches
Bonucci Leonardo,itITA,2.0,Union Berlin,36,1987,5.1,0,0,0,2,1,0,6,9,4,,,0,Matches
Borges Sanches Yvandro,luLUX,3.0,Gladbach,19,2004,0.2,0,0,0,2,2,0,3,0,0,,,0,Matches
Bornauw Sebastiaan,beBEL,2.0,Wolfsburg,24,1999,15.9,5,0,0,27,5,1,1,18,12,,,2,Matches
Borré Rafael,coCOL,4.0,Werder Bremen,27,1995,11.0,0,0,0,17,8,14,12,2,9,,,0,Matches
Brandt Julian,deGER,3.0,Dortmund,27,1996,24.7,2,0,0,8,15,5,165,8,15,,,0,Matches
Bredlow Fabian,deGER,1.0,Stuttgart,28,1995,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Breithaupt Tim,deGER,3.0,Augsburg,21,2002,7.0,3,0,0,12,4,0,2,8,12,,,0,Matches
Breunig Maximilian,deGER,4.0,Freiburg,22,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Bröger Bennit,deGER,3.0,Wolfsburg,17,2006,0.1,0,0,0,1,2,0,0,0,0,,,0,Matches
Brooks John,usUSA,2.0,Hoffenheim,30,1993,17.1,6,1,0,16,13,1,3,26,16,,,0,Matches
Broschinski Moritz,deGER,3.5,Bochum,22,2000,13.9,4,0,0,31,13,11,12,0,7,,,0,Matches
Brunst Alexander,deGER,1.0,Darmstadt 98,28,1995,3.0,2,0,0,0,2,0,0,0,0,,,0,Matches
Bülter Marius,deGER,3.0,Hoffenheim,30,1993,15.0,3,1,1,13,17,4,74,11,11,,,0,Matches
Burkardt Jonathan,deGER,3.5,Mainz 05,23,2000,17.1,2,0,0,19,36,3,33,2,9,,,0,Matches
Burke Oliver,sctSCO,3.5,Werder Bremen,26,1997,0.4,0,0,0,0,0,0,2,0,0,,,0,Matches
Busch Marnon,deGER,2.0,Heidenheim,28,1994,6.6,1,0,0,9,4,0,26,10,9,,,0,Matches
Buta Aurélio,ptPOR,2.4,Eintracht Frankfurt,26,1997,19.4,5,0,0,23,24,1,45,14,26,,,0,Matches
Caci Anthony,frFRA,2.4,Mainz 05,26,1997,27.6,8,0,0,34,15,0,74,28,23,,,0,Matches
Can Emre,deGER,3.0,Dortmund,29,1994,21.7,5,0,0,27,23,0,2,20,46,,,0,Matches
Cardona Irvin,mtMLT,3.5,Augsburg,25,1997,0.6,1,0,0,1,0,0,5,0,1,,,0,Matches
Carstensen Rasmus,dkDEN,2.3,Köln,22,2000,18.4,2,1,1,22,13,3,56,19,25,,,0,Matches
Carvalho Fabio,ptPOR,3.0,RB Leipzig,20,2002,1.8,0,0,0,0,3,0,6,0,1,,,0,Matches
Casteels Koen,beBEL,1.0,Wolfsburg,31,1992,25.0,2,0,0,1,3,0,0,0,0,,,0,Matches
Černý Václav,czCZE,3.4,Wolfsburg,25,1997,10.2,2,0,0,9,0,4,33,7,4,,,0,Matches
Chabot Julian,deGER,2.0,Köln,25,1998,30.0,9,1,1,27,42,4,4,45,41,,,0,Matches
Chadaille Bitshiabu El,frFRA,2.0,RB Leipzig,18,2005,0.4,0,0,0,0,0,0,2,1,0,,,0,Matches
Chaïbi Fares,dzALG,3.4,Eintracht Frankfurt,20,2002,21.2,2,0,0,15,11,9,174,5,17,,,0,Matches
Chandler Timothy,usUSA,2.3,Eintracht Frankfurt,33,1990,0.2,0,0,0,0,0,0,4,0,0,,,0,Matches
Chiarodia Fabio,itITA,2.0,Gladbach,18,2005,1.7,0,0,0,1,0,0,1,3,5,,,0,Matches
Christensen Jacob,dkDEN,3.0,Köln,22,2001,2.4,1,0,0,4,0,0,5,4,6,,,0,Matches
Collins Nnamdi,deGER,2.0,Eintracht Frankfurt,19,2004,1.0,0,0,0,0,1,0,2,2,0,,,0,Matches
Coman Kingsley,frFRA,3.0,Bayern Munich,27,1996,12.4,1,0,0,6,19,1,60,2,7,,,0,Matches
Conté Bambasé,deGER,3.0,Hoffenheim,20,2003,0.5,0,0,0,3,6,0,2,0,3,,,0,Matches
Costa Danny,deGER,2.4,Mainz 05,30,1993,9.2,1,0,0,7,4,0,40,16,10,,,0,Matches
Cozza Nicolas,frFRA,2.0,Wolfsburg,24,1999,3.1,1,0,0,1,0,0,4,3,6,,,0,Matches
Čvančara Tomáš,czCZE,3.5,Gladbach,22,2000,10.0,4,0,0,9,13,4,4,2,3,,,0,Matches
Dahmen Finn,deGER,1.0,Augsburg,25,1998,31.0,4,0,0,2,4,0,0,0,0,,,1,Matches
Dahoud Mahmoud,deGER,3.0,Stuttgart,27,1996,2.5,0,0,0,0,2,0,6,0,1,,,0,Matches
Daschner Lukas,deGER,3.5,Bochum,24,1998,6.0,2,0,0,4,9,0,20,2,5,,,0,Matches
Datro Fofana David,ciCIV,3.5,Union Berlin,20,2002,7.6,0,0,0,8,12,4,11,0,7,,,0,Matches
Davies Alphonso,caCAN,2.0,Bayern Munich,22,2000,22.9,0,0,0,16,20,0,31,25,24,,,0,Matches
Deman Olivier,beBEL,3.0,Werder Bremen,23,2000,15.2,5,0,0,27,13,0,45,13,14,,,1,Matches
Demirović Ermedin,baBIH,3.5,Augsburg,25,1998,31.9,7,0,0,60,35,16,10,11,14,,,0,Matches
den Berg Sepp,nlNED,2.0,Mainz 05,21,2001,31.5,9,0,0,33,17,0,2,40,24,,,1,Matches
Di Benedetto Samuele,deGER,3.0,Stuttgart,18,2005,0.1,0,0,0,0,2,0,0,1,0,,,0,Matches
Diehl Justin,deGER,3.0,Köln,18,2004,1.9,0,0,0,2,4,0,18,0,0,,,0,Matches
Dier Eric,engENG,2.0,Bayern Munich,29,1994,13.0,1,0,0,12,9,1,7,9,8,,,0,Matches
Dietz Florian,deGER,4.0,Köln,24,1998,0.8,0,0,0,1,0,0,0,0,0,,,0,Matches
Dina Ebimbe Junior,cmCMR,3.0,Eintracht Frankfurt,22,2000,21.7,5,0,0,49,15,3,22,10,26,,,0,Matches
Dinkçi Eren,deGER,3.0,Heidenheim,21,2001,29.4,8,0,0,28,22,2,78,12,18,,,0,Matches
Doan Ritsu,jpJPN,3.0,Freiburg,25,1998,25.0,2,0,0,26,35,2,61,8,25,,,0,Matches
Doekhi Danilho,nlNED,2.0,Union Berlin,25,1998,24.0,2,0,0,13,20,0,3,37,25,,,0,Matches
Dorsch Niklas,deGER,3.0,Augsburg,25,1998,15.4,5,0,0,19,27,0,3,16,24,,,0,Matches
Dovedan Nikola,atAUT,3.0,Heidenheim,29,1994,7.3,0,1,0,10,24,0,8,1,9,,,0,Matches
Downs Damion,usUSA,4.0,Köln,19,2004,2.0,0,0,0,1,0,0,1,0,1,,,0,Matches
Drena Beljo Dion,hrCRO,3.5,Augsburg,21,2002,6.5,2,0,0,9,7,6,3,1,0,,,0,Matches
Drexler Tim,deGER,2.0,Hoffenheim,18,2005,6.4,1,0,0,4,5,0,0,9,9,,,0,Matches
Ducksch Marvin,deGER,4.0,Werder Bremen,29,1994,30.0,9,0,0,6,19,18,157,5,4,,,0,Matches
Duranville Julien,beBEL,4.0,Dortmund,17,2006,0.1,0,0,0,3,0,0,0,0,0,,,0,Matches
Eggestein Maximilian,deGER,3.0,Freiburg,26,1996,32.4,6,0,0,32,23,2,9,29,22,,,0,Matches
Egloff Lilian,deGER,3.0,Stuttgart,20,2002,1.2,1,0,0,2,2,0,0,1,1,,,0,Matches
Ekitike Hugo,frFRA,4.0,Eintracht Frankfurt,21,2002,8.0,3,0,0,12,12,6,10,2,7,,,0,Matches
Elmas Elif,mkMKD,3.0,RB Leipzig,23,1999,3.0,0,0,0,4,4,0,0,1,6,,,0,Matches
Elvedi Nico,chSUI,2.0,Gladbach,26,1996,27.6,5,0,0,13,17,1,2,41,21,,,0,Matches
Engels Arne,beBEL,2.4,Augsburg,19,2003,15.6,1,1,0,24,15,1,82,14,21,,,0,Matches
Felix Uduokhai Ohis,deGER,2.0,Augsburg,25,1997,32.5,5,1,1,28,23,0,3,44,18,,,1,Matches
Fernandes Edimilson,chSUI,2.0,Mainz 05,27,1996,14.3,4,0,0,10,8,2,52,24,15,,,0,Matches
Ferri Nacho,esESP,4.0,Eintracht Frankfurt,18,2004,0.8,0,0,0,2,2,0,0,0,3,,,0,Matches
Finkgräfe Max,deGER,2.0,Köln,19,2004,19.5,4,0,0,19,21,0,61,23,42,,,0,Matches
Fischer Kilian,deGER,2.4,Wolfsburg,22,2000,3.2,1,0,0,4,3,0,11,1,5,,,0,Matches
Föhrenbach Jonas,deGER,2.0,Heidenheim,27,1996,31.0,2,0,0,15,16,2,72,32,24,,,1,Matches
Forsberg Emil,seSWE,3.0,RB Leipzig,31,1991,5.2,0,0,0,4,9,0,8,0,3,,,0,Matches
Förster Philipp,deGER,3.0,Bochum,28,1995,4.3,1,0,0,6,9,0,28,7,5,,,0,Matches
Franjić Bartol,hrCRO,3.0,Darmstadt 98,23,2000,13.7,5,0,0,20,2,0,4,30,10,,,0,Matches
Friedl Marco,atAUT,2.0,Werder Bremen,25,1998,24.4,6,0,0,31,17,1,3,33,33,,,0,Matches
Friedrich Marvin,deGER,2.0,Gladbach,27,1995,17.4,1,0,0,10,10,0,2,19,15,,,0,Matches
Frimpong Jeremie,nlNED,3.0,Leverkusen,22,2000,25.0,6,0,0,21,34,12,93,7,18,,,0,Matches
Führich Chris,deGER,3.0,Stuttgart,25,1998,28.5,2,0,0,6,10,3,100,5,20,,,0,Matches
Fukuda Shiō,jpJPN,4.0,Gladbach,19,2004,0.4,0,0,0,1,0,0,0,1,0,,,0,Matches
Füllkrug Niclas,deGER,4.0,Werder Bremen,30,1993,2.0,0,0,0,2,7,3,0,0,1,,,0,Matches
Füllkrug Niclas,deGER,4.0,Dortmund,30,1993,24.6,1,0,0,26,37,11,5,2,1,,,0,Matches
Gamboa Cristian,crCRC,2.3,Bochum,33,1989,13.2,6,0,0,14,6,0,24,16,16,,,0,Matches
Geiger Dennis,deGER,3.0,Hoffenheim,25,1998,0.7,1,0,0,2,0,0,0,0,0,,,0,Matches
Gerhardt Yannick,deGER,3.0,Wolfsburg,29,1994,18.1,5,0,0,18,16,2,27,8,21,,,0,Matches
Ghazi Anwar,nlNED,3.5,Mainz 05,28,1995,0.6,0,0,0,1,0,0,1,0,0,,,0,Matches
Gimber Benedikt,deGER,2.0,Heidenheim,26,1997,22.5,9,0,0,40,27,0,3,15,23,,,1,Matches
Ginter Matthias,deGER,2.0,Freiburg,29,1994,21.3,3,0,0,8,15,0,16,17,16,,,1,Matches
Gittens Jamie,engENG,3.4,Dortmund,18,2004,11.8,1,0,0,12,25,0,14,4,9,,,0,Matches
Gjasula Klaus,alALB,2.3,Darmstadt 98,33,1989,15.1,7,1,0,23,11,0,7,18,21,,,0,Matches
Gnabry Serge,deGER,3.0,Bayern Munich,28,1995,4.8,0,0,0,6,2,1,10,3,5,,,0,Matches
Goretzka Leon,deGER,3.0,Bayern Munich,28,1995,24.9,3,0,0,23,14,2,10,30,21,,,0,Matches
Gosens Robin,deGER,2.4,Union Berlin,29,1994,25.4,9,1,1,29,24,17,63,34,44,,,0,Matches
Götze Mario,deGER,3.0,Eintracht Frankfurt,31,1992,23.0,5,1,1,14,35,1,54,15,35,,,0,Matches
Gouweleeuw Jeffrey,nlNED,2.0,Augsburg,32,1991,28.8,7,0,0,26,9,4,16,34,24,,,0,Matches
Grahl Jens,deGER,1.0,Eintracht Frankfurt,34,1988,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gravenberch Ryan,nlNED,3.0,Bayern Munich,21,2002,0.1,1,0,0,1,0,0,0,0,0,,,0,Matches
Gregoritsch Michael,atAUT,4.0,Freiburg,29,1994,18.7,2,0,0,17,19,6,11,8,12,,,0,Matches
Grifo Vincenzo,itITA,3.0,Freiburg,30,1993,25.8,3,0,0,13,16,6,172,15,19,,,0,Matches
Grillitsch Florian,atAUT,2.3,Hoffenheim,27,1995,25.5,8,0,0,27,24,0,17,55,28,,,0,Matches
Grimaldo Álex,esESP,3.0,Leverkusen,27,1995,30.9,1,0,0,14,26,3,202,22,25,,,0,Matches
Groß Christian,deGER,2.3,Werder Bremen,34,1989,8.9,1,0,0,14,5,2,8,14,18,,,0,Matches
Gruda Brajan,deGER,3.4,Mainz 05,19,2004,18.2,5,0,0,28,47,9,52,5,14,,,0,Matches
Gruev Ilia,bgBUL,3.0,Werder Bremen,23,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Guerreiro Raphaël,ptPOR,2.4,Bayern Munich,29,1993,13.2,2,0,0,3,7,0,43,13,16,,,0,Matches
Guilavogui Josuha,frFRA,2.0,Mainz 05,32,1990,4.5,1,0,0,5,2,0,0,13,10,,,0,Matches
Guirassy Serhou,gnGUI,4.0,Stuttgart,27,1996,24.5,0,0,0,18,55,17,1,6,3,,,0,Matches
Gulácsi Péter,huHUN,1.0,RB Leipzig,33,1990,13.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gulde Manuel,deGER,2.0,Freiburg,32,1991,22.7,5,1,1,17,15,1,3,22,27,,,0,Matches
Gumny Robert,plPOL,2.3,Augsburg,25,1998,5.3,3,0,0,8,5,0,9,7,5,,,0,Matches
Günter Christian,deGER,2.4,Freiburg,30,1993,11.8,1,0,0,8,3,1,63,2,12,,,0,Matches
Haberer Janik,deGER,3.0,Union Berlin,29,1994,13.6,7,0,0,22,16,1,15,13,24,,,0,Matches
Hack Robin,deGER,3.5,Gladbach,24,1998,15.0,2,0,0,17,22,9,44,14,9,,,0,Matches
Haidara Amadou,mlMLI,3.0,RB Leipzig,25,1998,17.0,5,0,0,14,15,2,3,21,27,,,0,Matches
Haller Sébastien,ciCIV,4.0,Dortmund,29,1994,4.4,2,0,0,8,10,3,0,0,0,,,0,Matches
Hanche-Olsen Andreas,noNOR,2.0,Mainz 05,26,1997,11.0,5,0,0,13,8,1,0,11,13,,,0,Matches
Hansen-Aarøen Isak,noNOR,3.0,Werder Bremen,18,2004,0.3,1,0,0,1,0,0,0,1,0,,,0,Matches
Haraguchi Genki,jpJPN,3.5,Stuttgart,32,1991,0.3,0,0,0,2,0,0,0,0,1,,,0,Matches
Hasebe Makoto,jpJPN,2.4,Eintracht Frankfurt,39,1984,2.4,1,0,0,4,3,0,1,1,2,,,0,Matches
Hazard Thorgan,beBEL,3.5,Dortmund,30,1993,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Heintz Dominique,deGER,2.0,Köln,29,1993,6.3,0,0,0,7,4,1,22,3,4,,,0,Matches
Henrichs Benjamin,deGER,2.3,RB Leipzig,26,1997,28.1,5,0,0,27,34,2,67,32,41,,,0,Matches
Herrmann Patrick,deGER,3.5,Gladbach,32,1991,1.0,1,0,0,3,2,0,5,1,4,,,0,Matches
Hincapié Piero,ecECU,2.0,Leverkusen,21,2002,16.5,2,0,0,16,11,0,8,13,22,,,0,Matches
Hložek Adam,czCZE,3.4,Leverkusen,21,2002,5.1,1,0,0,8,7,1,0,2,4,,,0,Matches
Höfler Nicolas,deGER,3.0,Freiburg,33,1990,25.9,10,1,0,29,31,0,2,32,37,,,0,Matches
Hofmann Jonas,deGER,3.0,Leverkusen,31,1992,24.5,3,0,0,14,19,13,126,8,14,,,0,Matches
Hofmann Philipp,deGER,4.0,Bochum,30,1993,17.5,1,0,0,19,26,4,3,5,5,,,0,Matches
Höler Lucas,deGER,3.5,Freiburg,29,1994,25.6,7,0,0,25,48,7,13,14,24,,,0,Matches
Holland Fabian,deGER,2.4,Darmstadt 98,33,1990,20.4,4,1,0,34,33,1,26,23,25,,,0,Matches
Hollerbach Benedict,deGER,3.5,Union Berlin,22,2001,14.2,2,0,0,29,20,4,44,5,12,,,0,Matches
Holtmann Gerrit,phPHI,3.0,Darmstadt 98,28,1995,4.4,1,0,0,8,2,0,12,2,5,,,0,Matches
Honorat Franck,frFRA,3.4,Gladbach,26,1996,26.1,1,0,0,9,15,6,237,8,14,,,0,Matches
Honsak Mathias,atAUT,3.4,Darmstadt 98,26,1996,11.3,1,0,0,14,11,3,10,9,6,,,0,Matches
Hornby Fraser,sctSCO,4.0,Darmstadt 98,23,1999,2.4,1,0,0,5,1,1,4,0,0,,,0,Matches
Hrádecký Lukáš,fiFIN,1.0,Leverkusen,33,1989,33.0,2,0,0,0,1,0,0,0,0,,,0,Matches
Hübers Timo,deGER,2.0,Köln,27,1996,30.9,6,0,0,45,25,1,3,59,46,,,0,Matches
Hummels Mats,deGER,2.0,Dortmund,34,1988,17.6,4,1,0,12,9,0,3,31,36,,,0,Matches
Huseinbasic Denis,baBIH,3.0,Köln,22,2001,18.1,5,0,0,28,14,0,15,13,20,,,0,Matches
Iago,brBRA,2.3,Augsburg,26,1997,18.0,4,0,0,15,23,4,45,17,17,,,0,Matches
Iglesias Borja,esESP,4.0,Leverkusen,30,1993,2.8,0,0,0,2,3,1,1,1,0,,,0,Matches
Imasuen Joel,usUSA,4.0,Werder Bremen,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Isherwood Thomas,seSWE,2.0,Darmstadt 98,25,1998,7.1,1,0,0,8,3,1,1,9,5,,,1,Matches
Itakura Ko,jpJPN,2.3,Gladbach,26,1997,17.7,9,0,0,28,4,0,5,23,20,,,0,Matches
Ito Hiroki,jpJPN,2.0,Stuttgart,24,1999,24.8,1,0,0,17,8,2,23,32,17,,,0,Matches
Jae-sung Lee,krKOR,3.0,Mainz 05,30,1992,23.5,6,0,0,19,27,9,18,27,20,,,0,Matches
Jaeckel Paul,deGER,2.0,Union Berlin,25,1998,2.6,0,0,0,0,2,0,0,4,2,,,0,Matches
Jakić Kristijan,hrCRO,3.0,Augsburg,26,1997,11.7,4,0,0,18,17,0,6,18,12,,,0,Matches
Jakić Kristijan,hrCRO,3.0,Eintracht Frankfurt,26,1997,2.2,1,0,0,5,3,0,1,2,2,,,0,Matches
Jantschke Tony,deGER,2.3,Gladbach,33,1990,0.3,0,0,0,1,2,0,0,1,1,,,0,Matches
Jatta Nuha,gmGAM,3.0,RB Leipzig,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Jensen Fredrik,fiFIN,3.0,Augsburg,25,1997,14.9,1,0,0,14,2,5,91,13,13,,,0,Matches
Jenz Moritz,deGER,2.0,Wolfsburg,24,1999,19.4,7,1,1,26,3,0,0,24,24,,,1,Matches
Jung Anthony,deGER,2.3,Werder Bremen,31,1991,28.7,4,1,0,15,15,1,24,26,25,,,0,Matches
Juranović Josip,hrCRO,2.4,Union Berlin,27,1995,14.4,4,0,0,4,10,0,103,13,14,,,0,Matches
Jurásek David,czCZE,2.4,Hoffenheim,22,2000,5.5,1,0,0,3,1,0,24,3,11,,,0,Matches
Justvan Julian,deGER,3.5,Hoffenheim,25,1998,0.5,0,0,0,0,0,0,9,0,0,,,0,Matches
Justvan Julian,deGER,3.0,Darmstadt 98,25,1998,11.4,1,0,0,2,5,0,40,11,5,,,0,Matches
Kabak Ozan,trTUR,2.0,Hoffenheim,23,2000,25.4,11,1,1,30,9,0,4,46,35,,,0,Matches
Kadeřábek Pavel,czCZE,2.4,Hoffenheim,31,1992,26.8,7,0,0,17,12,1,100,22,19,,,0,Matches
Kainz Florian,atAUT,3.0,Köln,30,1992,24.4,4,0,0,19,33,1,164,17,19,,,0,Matches
Kalajdzic Sasa,atAUT,4.0,Eintracht Frankfurt,26,1997,3.6,0,0,0,3,10,1,1,2,2,,,0,Matches
Kamiński Jakub,plPOL,3.0,Wolfsburg,21,2002,5.3,0,0,0,3,5,2,16,2,5,,,0,Matches
Kampl Kevin,siSVN,3.0,RB Leipzig,32,1990,15.1,3,0,0,16,3,0,11,10,7,,,0,Matches
Kane Harry,engENG,4.0,Bayern Munich,30,1993,31.5,2,0,0,10,39,13,30,8,9,,,0,Matches
Karazor Atakan,trTUR,3.0,Stuttgart,26,1996,29.1,9,0,0,27,61,0,4,26,48,,,0,Matches
Karic Emir,baBIH,2.4,Darmstadt 98,26,1997,19.8,4,0,0,17,8,5,52,13,27,,,0,Matches
Katompa Silas,cdCOD,3.0,Stuttgart,24,1998,10.0,0,0,0,13,15,5,28,0,3,,,0,Matches
Kaufmann Mikkel,dkDEN,4.0,Union Berlin,22,2001,5.4,0,0,0,7,10,0,5,1,3,,,0,Matches
Keïta Naby,gnGUI,3.0,Werder Bremen,28,1995,1.2,2,0,0,2,1,0,0,2,1,,,0,Matches
Keitel Yannik,deGER,2.3,Freiburg,23,2000,10.2,0,0,0,12,6,0,2,11,17,,,0,Matches
Keller Thomas,deGER,2.3,Heidenheim,23,1999,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Kemlein Aljoscha,deGER,3.0,Union Berlin,18,2004,0.3,0,0,0,2,0,0,0,0,0,,,0,Matches
Kempe Tobias,deGER,3.0,Darmstadt 98,34,1989,15.0,1,0,0,14,11,0,80,8,13,,,0,Matches
Khedira Rani,deGER,3.0,Union Berlin,29,1994,14.9,5,1,0,25,13,1,6,20,20,,,0,Matches
