player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Barella Nicolò,itITA,3.0,Inter,27,1997,27.7,4,0,0,25,33,4,67,12,31,,,0,Matches
Bartesaghi Davide,itITA,2.0,Milan,18,2005,1.3,0,1,0,1,0,1,10,3,2,,,0,Matches
Baschirotto Federico,itITA,2.0,Lecce,27,1996,38.0,3,0,0,31,7,0,5,22,26,,,0,Matches
Baselli Daniele,itITA,3.0,Como,32,1992,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
Bastoni Alessandro,itITA,2.0,Inter,25,1999,26.7,6,1,1,44,39,1,62,23,23,,,0,Matches
Belahyane Reda,maMAR,3.0,Hellas Verona,20,2004,18.4,6,1,1,31,9,0,3,10,26,,,0,Matches
Belahyane Reda,maMAR,3.0,Lazio,20,2004,2.2,0,1,0,4,1,0,0,1,6,,,0,Matches
Bellanova Raoul,itITA,3.0,Torino,24,2000,1.0,0,0,0,1,1,0,5,0,0,,,0,Matches
Bellanova Raoul,itITA,3.0,Atalanta,24,2000,26.7,3,0,0,15,33,0,155,19,13,,,0,Matches
Belotti Andrea,itITA,4.0,Como,30,1993,6.6,1,0,0,9,19,5,5,1,5,,,0,Matches
Beltrán Lucas,arARG,3.4,Fiorentina,23,2001,21.7,6,0,0,32,50,4,7,5,11,,,0,Matches
Benedyczak Adrian,plPOL,3.0,Parma,23,2000,2.4,0,0,0,4,5,1,1,0,0,,,0,Matches
Bennacer Ismaël,dzALG,3.0,Milan,26,1997,3.3,2,0,0,5,5,0,6,3,4,,,0,Matches
Berisha Medon,alALB,3.0,Lecce,20,2003,8.0,5,0,0,16,11,0,29,11,8,,,0,Matches
Bernabe Adrian,esESP,3.0,Parma,23,2001,16.1,1,0,0,9,36,0,29,7,19,,,0,Matches
Bernede Antoine,frFRA,3.0,Hellas Verona,25,1999,6.6,2,0,0,16,4,0,14,5,8,,,0,Matches
Beukema Sam,nlNED,2.0,Bologna,25,1998,33.5,1,0,0,28,36,2,8,30,28,,,0,Matches
Bianco Alessandro,itITA,3.0,Monza,21,2002,28.9,9,0,0,43,55,3,23,24,29,,,0,Matches
Bianco Alessandro,itITA,3.0,Fiorentina,21,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Bijol Jaka,siSVN,2.0,Udinese,25,1999,32.9,13,1,1,49,8,2,2,36,26,,,1,Matches
Billing Philip,dkDEN,3.0,Napoli,28,1996,2.2,1,0,0,10,1,0,2,4,6,,,0,Matches
Biraghi Cristiano,itITA,2.0,Torino,31,1992,12.9,0,0,0,9,12,2,106,7,10,,,1,Matches
Biraghi Cristiano,itITA,2.3,Fiorentina,31,1992,4.8,1,0,0,4,7,0,30,4,4,,,0,Matches
Birindelli Samuele,itITA,3.0,Monza,25,1999,16.3,2,0,0,16,15,5,65,10,14,,,0,Matches
Bjarkason Bjarki,isISL,3.0,Venezia,24,2000,1.8,2,0,0,2,8,0,7,3,2,,,0,Matches
Bohinen Emil,noNOR,3.0,Genoa,25,1999,1.8,0,0,0,3,3,0,0,1,4,,,0,Matches
Bondo Warren,frFRA,3.0,Monza,20,2003,18.0,5,1,1,31,36,1,7,6,25,,,0,Matches
Bondo Warren,frFRA,3.0,Milan,20,2003,1.8,1,0,0,1,4,0,1,0,3,,,0,Matches
Bonifazi Kevin,itITA,2.0,Lecce,28,1996,0.7,0,0,0,0,0,0,0,3,1,,,0,Matches
Bonny Ange-Yoan,frFRA,4.0,Parma,20,2003,28.1,2,0,0,20,47,14,14,3,18,,,0,Matches
Bove Edoardo,itITA,3.0,Fiorentina,22,2002,9.5,3,0,0,16,21,0,2,6,16,,,0,Matches
Bradarić Domagoj,hrCRO,2.4,Hellas Verona,24,1999,21.5,6,0,0,21,14,3,79,16,30,,,0,Matches
Braunöder Matthias,atAUT,3.0,Como,22,2002,3.0,3,1,1,10,5,0,0,2,4,,,0,Matches
Bravo Iker,esESP,4.0,Udinese,19,2005,7.6,3,0,0,12,10,2,8,1,5,,,0,Matches
Bremer Gleison,brBRA,2.0,Juventus,27,1997,6.0,2,0,0,9,5,0,0,6,8,,,0,Matches
Brenner,brBRA,3.4,Udinese,24,2000,4.3,0,0,0,0,5,0,11,1,4,,,0,Matches
Brescianini Marco,itITA,3.0,Atalanta,24,2000,11.0,1,0,0,22,9,2,19,2,11,,,0,Matches
Brorsson Arvid,seSWE,2.0,Monza,25,1999,4.0,0,0,0,1,4,0,0,2,3,,,0,Matches
Buchanan Tajon,caCAN,2.3,Inter,25,1999,1.1,0,0,0,2,4,0,3,0,0,,,0,Matches
Buongiorno Alessandro,itITA,2.0,Napoli,25,1999,21.4,2,0,0,17,21,1,2,33,23,,,0,Matches
Burnete Rareș-Cătălin,roROU,4.0,Lecce,20,2004,0.3,0,0,0,2,2,0,0,0,0,,,0,Matches
Busio Gianluca,usUSA,3.0,Venezia,22,2002,28.0,4,0,0,26,44,4,30,18,30,,,0,Matches
Butez Jean,frFRA,1.0,Como,29,1995,18.5,0,0,0,1,2,0,0,0,0,,,0,Matches
Cacace Liberato,nzNZL,2.4,Empoli,23,2000,24.8,6,0,0,27,17,5,103,22,27,,,0,Matches
Cacciamani Alessio,itITA,3.0,Torino,17,2007,0.3,0,0,0,0,0,0,3,1,0,,,0,Matches
Calabria Davide,itITA,2.0,Bologna,27,1996,7.0,3,0,0,7,5,0,16,4,7,,,0,Matches
Calabria Davide,itITA,2.0,Milan,27,1996,3.5,0,0,0,3,4,0,16,8,7,,,0,Matches
Caldirola Luca,itITA,2.0,Monza,33,1991,9.7,5,0,0,18,16,1,1,11,7,,,0,Matches
Çalhanoğlu Hakan,trTUR,3.0,Inter,30,1994,21.6,5,0,0,22,13,0,122,19,22,,,0,Matches
Camara Drissa,ciCIV,4.0,Parma,22,2002,5.0,3,0,0,17,17,1,5,4,7,,,0,Matches
Camarda Francesco,itITA,4.0,Milan,16,2008,2.3,0,0,0,8,1,2,1,0,2,,,0,Matches
Cambiaghi Nicolò,itITA,3.4,Bologna,23,2000,6.9,0,0,0,9,34,0,47,1,8,,,0,Matches
Cambiaso Andrea,itITA,2.3,Juventus,24,2000,24.7,4,0,0,28,23,6,66,17,31,,,0,Matches
Campaniello Thomas,itITA,4.0,Empoli,16,2008,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
Cancellieri Matteo,itITA,3.4,Parma,22,2002,15.8,2,1,0,26,41,2,22,13,14,,,0,Matches
Candé Fali,gwGNB,2.0,Venezia,26,1998,17.0,4,0,0,24,21,0,7,16,19,,,0,Matches
Candela Antonio,itITA,2.4,Venezia,24,2000,11.2,2,0,0,15,5,0,21,8,21,,,1,Matches
Caprari Gianluca,itITA,3.4,Monza,31,1993,18.3,3,0,0,18,42,5,80,8,11,,,0,Matches
Caprile Elia,itITA,1.0,Cagliari,22,2001,18.0,0,0,0,0,6,0,0,0,0,,,0,Matches
Caprile Elia,itITA,1.0,Napoli,22,2001,3.6,0,0,0,0,0,0,0,0,0,,,0,Matches
Caputo Francesco,itITA,4.0,Empoli,36,1987,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Caqueret Maxence,frFRA,3.0,Como,24,2000,12.1,4,0,0,17,11,1,16,6,20,,,0,Matches
Carboni Andrea,itITA,2.0,Monza,23,2001,24.3,5,0,0,29,17,0,15,27,32,,,0,Matches
Carboni Franco,itITA,3.0,Venezia,21,2003,2.5,2,0,0,3,2,0,8,0,4,,,0,Matches
Carnesecchi Marco,itITA,1.0,Atalanta,24,2000,34.0,1,0,0,0,5,0,0,0,0,,,0,Matches
Casadei Cesare,itITA,3.0,Torino,21,2003,11.3,1,0,0,16,10,0,2,5,5,,,0,Matches
Casale Nicolò,itITA,2.0,Bologna,26,1998,10.0,1,0,0,23,8,0,0,20,4,,,1,Matches
Casale Nicolò,itITA,2.0,Lazio,26,1998,1.5,0,0,0,2,0,0,0,1,3,,,0,Matches
Cassa Federico,itITA,3.0,Atalanta,18,2006,0.2,0,0,0,2,1,0,0,0,0,,,0,Matches
Castellanos Valentín,arARG,4.0,Lazio,25,1998,26.5,9,1,0,38,42,17,25,8,6,,,0,Matches
Castro Santiago,arARG,4.0,Bologna,19,2004,25.5,7,0,0,49,53,9,9,3,10,,,1,Matches
Castrovilli Gaetano,itITA,3.0,Monza,27,1997,6.6,0,0,0,8,7,2,14,2,7,,,0,Matches
Castrovilli Gaetano,itITA,3.0,Lazio,27,1997,1.6,0,0,0,4,1,0,0,3,2,,,0,Matches
Cataldi Danilo,itITA,3.0,Fiorentina,29,1994,19.2,1,0,0,15,22,0,21,23,18,,,0,Matches
Çelik Zeki,trTUR,2.3,Roma,27,1997,25.1,5,0,0,31,10,0,42,12,37,,,0,Matches
Cerri Alberto,itITA,4.0,Como,28,1996,1.0,0,0,0,3,1,2,0,0,0,,,0,Matches
Charpentier Gabriel,cgCGO,4.0,Parma,25,1999,3.0,1,0,0,13,10,0,2,0,3,,,0,Matches
Cheddira Walid,maMAR,4.0,Napoli,26,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Chichizola Leandro,arARG,1.0,Parma,34,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Chukwueze Samuel,ngNGA,3.4,Milan,25,1999,10.3,0,0,0,3,10,3,49,2,11,,,0,Matches
Ciammaglichella Aaron,itITA,3.0,Torino,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ciocci Giuseppe,itITA,1.0,Cagliari,22,2002,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Circati Alessandro,auAUS,2.0,Parma,20,2003,6.0,1,0,0,4,5,0,0,4,5,,,0,Matches
Cissè Alphadjo,itITA,3.0,Hellas Verona,17,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Ciurria Patrick,itITA,3.0,Monza,29,1995,12.3,1,0,0,17,11,1,61,8,15,,,0,Matches
Coco Saúl,gqEQG,2.0,Torino,25,1999,31.6,10,0,0,53,19,0,2,36,27,,,1,Matches
Colombo Lorenzo,itITA,3.5,Empoli,22,2002,24.8,5,1,1,46,41,6,10,3,15,,,0,Matches
Colpani Andrea,itITA,3.0,Fiorentina,25,1999,16.1,1,0,0,22,24,1,33,9,8,,,0,Matches
Coman Florinel,roROU,3.4,Cagliari,26,1998,2.9,2,0,0,8,9,0,2,1,3,,,0,Matches
Comuzzo Pietro,itITA,2.0,Fiorentina,19,2005,24.4,5,0,0,25,12,0,3,27,19,,,0,Matches
Conceição Francisco,ptPOR,3.0,Juventus,21,2002,14.9,5,1,1,24,36,4,62,6,15,,,0,Matches
Coppola Diego,itITA,2.0,Hellas Verona,20,2003,32.5,10,0,0,44,0,0,0,66,38,,,0,Matches
Cornet Maxwel,ciCIV,3.0,Genoa,27,1996,2.7,0,0,0,0,1,1,8,2,1,,,0,Matches
Correa Joaquín,arARG,3.5,Inter,29,1994,8.1,3,0,0,8,14,2,8,0,5,,,0,Matches
costa Alberto,ptPOR,2.3,Juventus,20,2003,4.0,3,0,0,8,2,0,3,4,10,,,0,Matches
Coulibaly Lassana,mlMLI,3.0,Lecce,28,1996,29.6,3,0,0,39,44,0,12,19,34,,,0,Matches
Coulibaly Woyo,mlMLI,2.0,Parma,25,1999,12.0,1,1,0,12,12,1,5,9,9,,,1,Matches
Cristante Bryan,itITA,3.0,Roma,29,1995,22.7,8,0,0,37,9,0,15,18,29,,,0,Matches
Črnigoj Domen,siSVN,3.0,Venezia,28,1995,1.5,0,0,0,2,4,0,2,4,2,,,0,Matches
Cuadrado Juan,coCOL,3.4,Atalanta,36,1988,9.2,3,0,0,9,27,0,56,7,9,,,0,Matches
Cutrone Patrick,itITA,4.0,Como,26,1998,22.7,1,0,0,23,28,20,30,5,9,,,0,Matches
Cyprien Wylan,frFRA,3.0,Parma,29,1995,0.3,0,0,0,0,0,0,0,2,0,,,0,Matches
D'Ambrosio Danilo,itITA,2.0,Monza,35,1988,12.2,2,1,0,18,11,3,9,14,16,,,0,Matches
Da Cunha Lucas,frFRA,3.0,Como,23,2001,29.0,4,0,0,21,29,1,101,16,26,,,0,Matches
Dahl Samuel,seSWE,2.0,Roma,24,2000,0.5,0,0,0,2,0,0,1,0,2,,,0,Matches
Dallinga Thijs,nlNED,4.0,Bologna,23,2000,12.8,1,0,0,24,17,8,2,1,6,,,0,Matches
Daniel Caprini Maat,itITA,4.0,Fiorentina,18,2006,0.1,0,0,0,0,0,1,0,0,0,,,0,Matches
Daniliuc Flavius,atAUT,2.0,Hellas Verona,23,2001,11.2,0,0,0,12,2,0,6,6,20,,,0,Matches
Danilo,brBRA,2.0,Juventus,33,1991,6.5,2,0,0,11,1,0,3,9,4,,,0,Matches
Darmian Matteo,itITA,2.4,Inter,34,1989,19.8,3,0,0,26,19,5,32,10,20,,,1,Matches
David Cabal Juan,coCOL,2.0,Juventus,23,2001,5.1,0,0,0,7,10,1,7,2,4,,,0,Matches
Davis Keinan,engENG,4.0,Udinese,26,1998,11.8,2,0,0,24,12,8,3,1,5,,,0,Matches
Dawidowicz Paweł,plPOL,2.3,Hellas Verona,29,1995,20.5,7,1,0,36,11,0,0,21,22,,,0,Matches
De Ketelaere Charles,beBEL,3.4,Atalanta,23,2001,23.0,1,0,0,22,39,2,54,3,9,,,0,Matches
De Sciglio Mattia,itITA,2.0,Empoli,31,1992,8.5,0,0,0,8,5,0,7,10,13,,,0,Matches
De Silvestri Lorenzo,itITA,2.0,Bologna,36,1988,11.8,1,0,0,17,8,1,23,9,6,,,0,Matches
De Winter Koni,beBEL,2.0,Genoa,22,2002,23.7,6,0,0,43,13,1,3,27,19,,,0,Matches
Deiola Alessandro,itITA,3.0,Cagliari,28,1995,15.9,6,0,0,32,11,0,14,13,20,,,0,Matches
Del Prato Enrico,itITA,2.3,Parma,24,1999,32.7,8,0,0,20,17,0,16,17,17,,,0,Matches
Dele-Bashiru Fisayo,ngNGA,3.0,Lazio,23,2001,10.5,0,0,0,8,4,0,7,3,7,,,0,Matches
Dembélé Ali,frFRA,2.0,Torino,20,2004,4.3,4,1,1,9,7,0,7,1,5,,,0,Matches
Di Gregorio Michele,itITA,1.0,Juventus,27,1997,33.0,0,0,0,0,7,0,0,1,0,,,0,Matches
Di Lorenzo Giovanni,itITA,2.0,Napoli,30,1993,37.0,6,0,0,46,52,5,63,31,43,,,0,Matches
Dia Boulaye,snSEN,3.4,Lazio,27,1996,24.2,2,0,0,23,24,3,2,7,10,,,0,Matches
Diao Assane,snSEN,3.4,Como,18,2005,13.9,2,0,0,20,49,6,12,2,14,,,0,Matches
Dimarco Federico,itITA,3.0,Inter,26,1997,24.2,3,0,0,19,11,8,192,14,15,,,0,Matches
Djimsiti Berat,alALB,2.0,Atalanta,31,1993,29.3,6,0,0,23,21,0,11,41,34,,,1,Matches
Dodô,brBRA,2.3,Fiorentina,25,1998,34.6,8,0,0,23,62,3,143,36,29,,,0,Matches
Domínguez Benjamín,arARG,3.0,Bologna,20,2003,14.2,0,0,0,10,31,4,11,4,8,,,0,Matches
Dorgu Patrick,dkDEN,2.4,Lecce,19,2004,20.4,2,1,0,24,55,4,40,18,29,,,1,Matches
Dossena Alberto,itITA,2.0,Como,25,1998,20.3,1,1,0,22,16,0,1,22,20,,,0,Matches
Doumbia Issa,itITA,3.0,Venezia,20,2003,10.4,0,0,0,18,12,0,10,9,8,,,0,Matches
Douvikas Anastasios,grGRE,4.0,Como,24,1999,6.4,1,0,0,13,17,1,2,1,2,,,0,Matches
Dovbyk Artem,uaUKR,4.0,Roma,27,1997,26.9,0,0,0,30,16,22,1,2,1,,,0,Matches
Duda Ondrej,skSVK,3.0,Hellas Verona,29,1994,26.6,12,1,1,51,57,0,89,28,27,,,0,Matches
Dumfries Denzel,nlNED,3.0,Inter,28,1996,21.7,4,0,0,53,18,6,56,7,19,,,0,Matches
Duncan Alfred,ghGHA,3.0,Venezia,31,1993,10.6,2,0,0,22,11,0,17,7,9,,,0,Matches
Dybala Paulo,arARG,3.5,Roma,30,1993,15.7,2,0,0,6,60,6,62,2,7,,,0,Matches
Ebosse Enzo,cmCMR,2.0,Udinese,25,1999,1.0,1,0,0,1,0,0,0,1,0,,,0,Matches
Ebuehi Tyronne,ngNGA,2.0,Empoli,28,1995,0.8,0,0,0,0,2,0,2,2,2,,,0,Matches
Éderson,brBRA,3.0,Atalanta,25,1999,32.0,5,1,1,31,53,0,23,33,33,,,0,Matches
Ehizibue Kingsley,nlNED,2.4,Udinese,29,1995,27.8,5,0,0,33,33,5,60,23,35,,,0,Matches
Ekhator Jeff,itITA,3.5,Genoa,17,2006,8.5,1,0,0,15,13,3,10,2,4,,,0,Matches
Ekkelenkamp Jurgen,nlNED,3.0,Udinese,24,2000,21.0,2,0,0,29,14,2,13,12,25,,,0,Matches
Ekong Emmanuel,seSWE,4.0,Empoli,22,2002,2.1,1,0,0,3,5,1,0,1,3,,,0,Matches
Ekuban Caleb,ghGHA,4.0,Genoa,30,1994,6.2,1,0,0,15,9,5,3,1,3,,,0,Matches
Ellertsson Mikael,isISL,3.0,Venezia,22,2002,27.4,2,0,0,22,43,2,28,15,27,,,0,Matches
Elmas Elif,mkMKD,3.4,Torino,24,1999,11.3,0,0,0,13,14,2,23,4,8,,,0,Matches
Emerson,brBRA,2.0,Milan,25,1999,15.3,5,0,0,34,32,0,45,15,29,,,0,Matches
Engelhardt Yannik,deGER,2.4,Como,23,2001,12.9,4,0,0,22,20,1,1,13,14,,,0,Matches
Erlic Martin,hrCRO,2.0,Bologna,26,1998,3.7,0,0,0,7,7,0,0,2,0,,,0,Matches
Esposito Sebastiano,itITA,3.5,Empoli,22,2002,25.9,1,0,0,47,56,10,55,11,29,,,0,Matches
Estanis,esESP,4.0,Bologna,20,2003,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Estévez Nahuel,arARG,3.0,Parma,28,1995,7.3,3,0,0,9,9,0,15,3,7,,,0,Matches
Fabbian Giovanni,itITA,3.0,Bologna,21,2003,11.4,2,0,0,21,22,1,8,2,6,,,0,Matches
Fadera Alieu,gmGAM,3.0,Como,22,2001,18.3,2,1,0,40,50,14,39,12,47,,,0,Matches
Fagioli Nicolò,itITA,3.0,Fiorentina,23,2001,10.7,0,0,0,8,14,0,27,5,10,,,0,Matches
Fagioli Nicolò,itITA,3.0,Juventus,23,2001,6.3,4,0,0,11,5,0,13,2,10,,,0,Matches
Falcone Wladimiro,itITA,1.0,Lecce,29,1995,38.0,2,0,0,1,11,0,0,1,0,,,0,Matches
Faraoni Davide,itITA,2.4,Hellas Verona,32,1991,2.9,1,0,0,7,1,2,12,2,9,,,0,Matches
Fazzini Jacopo,itITA,3.0,Empoli,21,2003,15.4,1,1,0,23,32,4,32,7,19,,,0,Matches
Felici Mattia,itITA,3.0,Cagliari,23,2001,10.3,1,0,0,18,17,4,25,5,13,,,0,Matches
Félix João,ptPOR,3.0,Milan,24,1999,8.4,3,0,0,12,30,2,5,1,6,,,0,Matches
Ferguson Lewis,sctSCO,3.0,Bologna,24,1999,10.9,0,0,0,26,20,1,17,4,15,,,0,Matches
Fila Daniel,czCZE,4.0,Venezia,21,2002,5.5,3,1,1,13,7,3,0,0,1,,,0,Matches
Florenzi Alessandro,itITA,2.5,Milan,33,1991,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
Fofana Youssouf,frFRA,3.0,Milan,25,1999,27.8,5,0,0,28,17,0,10,17,34,,,0,Matches
Folorunsho Michael,itITA,3.0,Fiorentina,26,1998,7.2,5,0,0,16,23,0,22,4,13,,,0,Matches
Folorunsho Michael,itITA,3.5,Napoli,26,1998,0.4,0,0,0,2,1,0,0,0,2,,,0,Matches
Forson Omari,engENG,4.0,Monza,20,2004,2.5,0,0,0,2,2,1,9,1,3,,,0,Matches
Frattesi Davide,itITA,3.0,Inter,24,1999,13.6,1,0,0,11,32,2,8,4,11,,,0,Matches
Frendrup Morten,dkDEN,3.0,Genoa,23,2001,34.5,5,0,0,51,30,1,3,46,60,,,1,Matches
Frese Martin,dkDEN,2.3,Hellas Verona,26,1998,6.1,0,0,0,9,9,0,10,8,11,,,0,Matches
Freuler Remo,chSUI,3.0,Bologna,32,1992,35.6,6,0,0,47,18,1,20,41,40,,,0,Matches
Gabbia Matteo,itITA,2.0,Milan,24,1999,23.9,4,0,0,20,6,1,2,16,15,,,0,Matches
Gabellini Tommaso,itITA,4.0,Torino,17,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gabriel Tiago,ptPOR,2.0,Lecce,19,2004,1.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gabrielloni Alessandro,itITA,4.0,Como,30,1994,1.6,1,0,0,6,4,1,1,0,0,,,0,Matches
Gaetano Gianluca,itITA,3.4,Cagliari,24,2000,11.2,0,0,0,16,13,4,23,7,8,,,0,Matches
Gagliardini Roberto,itITA,3.0,Monza,30,1994,2.0,1,0,0,6,7,0,1,2,1,,,0,Matches
Gallo Antonino,itITA,2.0,Lecce,24,2000,29.0,3,1,0,12,15,3,116,21,44,,,2,Matches
Ganvoula M'Boussy Silvère,cgCGO,4.0,Monza,28,1996,3.6,0,0,0,4,8,1,0,1,0,,,0,Matches
Gatti Federico,itITA,2.0,Juventus,26,1998,24.4,2,0,0,20,19,1,1,16,23,,,0,Matches
Gea David,esESP,1.0,Fiorentina,33,1990,35.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Gendrey Valentin,frFRA,2.0,Lecce,24,2000,2.0,0,0,0,1,2,0,3,2,2,,,0,Matches
Ghilardi Daniele,itITA,2.0,Hellas Verona,21,2003,22.5,7,1,0,33,29,0,10,30,28,,,0,Matches
Gianetti Lautaro,arARG,2.0,Udinese,30,1993,9.8,4,0,0,7,0,0,0,15,11,,,2,Matches
Gigot Samuel,frFRA,2.0,Lazio,30,1993,7.6,2,0,0,8,9,1,0,14,4,,,0,Matches
Gila Mario,esESP,2.0,Lazio,23,2000,30.5,8,0,0,32,30,0,5,30,38,,,1,Matches
Gilmour Billy,sctSCO,3.0,Napoli,23,2001,13.1,0,0,0,14,16,0,18,9,14,,,0,Matches
Giménez Santiago,mxMEX,4.0,Milan,23,2001,7.4,3,1,0,11,4,7,2,1,3,,,0,Matches
Gineitis Gvidas,ltLTU,3.0,Torino,20,2004,15.9,5,0,0,23,23,2,50,18,15,,,0,Matches
Godfrey Ben,engENG,2.3,Atalanta,26,1998,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
