Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
11,Makan Aiko,fr FRA,"FW,MF",Fortuna Sittard,23,2001,22,13,1179,13.1,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,Eredivisie,2024-25,24,7,29.2,1.83,0.53,0.04,0.14,,,,,,,,
12,Chuba Akpom,eng ENG,FW,Ajax,28,1995,16,9,832,9.2,3,1,4,3,0,0,0,0,0.32,0.11,0.43,0.32,0.43,Matches,Eredivisie,2024-25,22,10,45.5,2.38,1.08,0.14,0.30,,,,,,,,
13,Hamdi Akujobi,nl NED,DF,Almere City,24,2000,28,27,2344,26.0,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,Eredivisie,2024-25,15,5,33.3,0.58,0.19,0.07,0.20,,,,,,,,
14,Gerald Alders,nl NED,DF,Twente,19,2005,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
15,Hussein Ali,iq IRQ,DF,Heerenveen,22,2002,6,1,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
16,Jaydon Amauri Banel,nl NED,FW,Ajax,19,2004,1,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,4,0,0.0,5.63,0.00,0.00,,,,,,,,,
17,Jamal Amofa,nl NED,DF,Go Ahead Eagles,25,1998,2,2,158,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,0.57,0.00,0.00,,,,,,,,,
18,Silas Andersen,dk DEN,MF,Utrecht,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
19,Plamen Andreev,bg BUL,GK,Feyenoord,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,2,2.00,3,2,66.7,0,0.0,0.0
20,Oliver Antman,fi FIN,MF,Go Ahead Eagles,22,2001,32,28,2410,26.8,6,15,21,6,0,0,1,0,0.22,0.56,0.78,0.22,0.78,Matches,Eredivisie,2024-25,54,16,29.6,2.02,0.60,0.11,0.38,,,,,,,,
21,Anouar El Azzouzi,nl NED,MF,Zwolle,23,2001,33,33,2876,32.0,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,Eredivisie,2024-25,36,5,13.9,1.13,0.16,0.03,0.20,,,,,,,,
22,Julian Baas,nl NED,MF,Sparta Rotterdam,22,2002,13,9,850,9.4,0,2,2,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,Eredivisie,2024-25,4,2,50.0,0.42,0.21,0.00,0.00,,,,,,,,
23,Youri Baas,nl NED,DF,Ajax,21,2003,23,23,2040,22.7,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2024-25,2,1,50.0,0.09,0.04,0.50,1.00,,,,,,,,
24,Isaac Babadi,nl NED,MF,PSV,19,2005,8,1,175,1.9,1,0,1,1,0,0,0,0,0.51,0.00,0.51,0.51,0.51,Matches,Eredivisie,2024-25,4,3,75.0,2.06,1.54,0.25,0.33,,,,,,,,
25,Leandro Bacuna,cw CUW,"DF,MF",Groningen,32,1991,31,25,2330,25.9,4,3,7,1,3,4,8,0,0.15,0.12,0.27,0.04,0.15,Matches,Eredivisie,2024-25,36,15,41.7,1.39,0.58,0.03,0.07,,,,,,,,
26,Thibo Baeten,be BEL,"FW,MF",Go Ahead Eagles,22,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
27,Esmir Bajraktarevic,ba BIH,MF,PSV,19,2005,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,2,0,0.0,7.50,0.00,0.00,,,,,,,,,
28,Saïd Bakari,km COM,DF,Sparta Rotterdam,29,1994,26,24,2144,23.8,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2024-25,12,3,25.0,0.50,0.13,0.08,0.33,,,,,,,,
29,Johan Bakayoko,be BEL,"FW,MF",PSV,21,2003,30,17,1579,17.5,9,1,10,9,0,0,1,0,0.51,0.06,0.57,0.51,0.57,Matches,Eredivisie,2024-25,60,27,45.0,3.42,1.54,0.15,0.33,,,,,,,,
30,Nordin Bakker,nl NED,GK,Almere City,26,1997,34,34,3050,33.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,0.03,0.00,0.00,,64,1.89,183,119,65.0,7,20.6,
31,Max Balard,au AUS,MF,NAC Breda,23,2000,33,33,2937,32.6,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,Eredivisie,2024-25,6,2,33.3,0.18,0.06,0.17,0.50,,,,,,,,
32,Alex Balboa,gq EQG,MF,Almere City,23,2001,10,4,405,4.5,1,0,1,1,0,0,3,0,0.22,0.00,0.22,0.22,0.22,Matches,Eredivisie,2024-25,8,1,12.5,1.78,0.22,0.13,1.00,,,,,,,,
33,Théo Barbet,fr FRA,DF,Almere City,23,2001,12,10,863,9.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,4,2,50.0,0.42,0.21,0.00,0.00,,,,,,,,
34,Vasilios Barkas,gr GRE,GK,Utrecht,30,1994,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,44,1.42,140,99,70.7,7,22.6,0.0
35,Samuel Bastien,cd COD,MF,Fortuna Sittard,27,1996,23,13,1294,14.4,0,2,2,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,Eredivisie,2024-25,9,3,33.3,0.63,0.21,0.00,0.00,,,,,,,,
36,Riechedly Bazoer,cw CUW,"DF,MF",AZ Alkmaar,27,1996,1,0,3,0.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
37,Guus Beaumont,nl NED,MF,Almere City,22,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
38,Thomas Beelen,nl NED,DF,Feyenoord,23,2001,25,18,1698,18.9,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,Matches,Eredivisie,2024-25,10,3,30.0,0.53,0.16,0.10,0.33,,,,,,,,
39,Raffael Behounek,at AUT,DF,Willem II,27,1997,31,31,2777,30.9,2,1,3,2,0,0,5,1,0.06,0.03,0.10,0.06,0.10,Matches,Eredivisie,2024-25,7,2,28.6,0.23,0.06,0.29,1.00,,,,,,,,
40,Kristijan Belic,rs SRB,MF,AZ Alkmaar,23,2001,15,6,585,6.5,1,0,1,1,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches,Eredivisie,2024-25,10,5,50.0,1.54,0.77,0.10,0.20,,,,,,,,
41,Mimeirhel Benita,nl NED,DF,Heracles Almelo,20,2003,29,22,2038,22.6,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,Eredivisie,2024-25,11,6,54.5,0.49,0.26,0.00,0.00,,,,,,,,
42,Walter Benítez,ar ARG,GK,PSV,31,1993,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,39,1.16,102,65,63.7,9,26.5,0.0
43,Mitchell van Bergen,nl NED,"MF,FW",Sparta Rotterdam,24,1999,14,14,1125,12.5,3,2,5,3,0,0,0,0,0.24,0.16,0.40,0.24,0.40,Matches,Eredivisie,2024-25,28,11,39.3,2.24,0.88,0.11,0.27,,,,,,,,
44,Mitchell van Bergen,nl NED,"MF,FW",Twente,24,1999,15,9,798,8.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,19,10,52.6,2.14,1.13,0.00,0.00,,,,,,,,
45,Thom van Bergen,nl NED,FW,Groningen,20,2004,34,29,2470,27.4,5,1,6,5,0,0,3,0,0.18,0.04,0.22,0.18,0.22,Matches,Eredivisie,2024-25,42,15,35.7,1.53,0.55,0.12,0.33,,,,,,,,
46,Steven Berghuis,nl NED,"FW,MF",Ajax,32,1991,26,16,1429,15.9,2,5,7,1,1,2,2,0,0.13,0.31,0.44,0.06,0.38,Matches,Eredivisie,2024-25,33,10,30.3,2.08,0.63,0.03,0.10,,,,,,,,
47,Steven Bergwijn,nl NED,"FW,MF",Ajax,26,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,6.00,0.00,0.00,,,,,,,,,
48,Gijs Besselink,nl NED,MF,Twente,20,2004,13,3,321,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
49,Daniel Bielica,pl POL,GK,NAC Breda,25,1999,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,52,1.62,158,112,70.9,5,15.6,0.0
50,Justin Bijlow,nl NED,GK,Feyenoord,26,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,8,2.00,16,8,50.0,0,0.0,
51,Adrian Blake,eng ENG,"MF,FW",Utrecht,19,2005,17,2,468,5.2,3,2,5,3,0,0,1,0,0.58,0.38,0.96,0.58,0.96,Matches,Eredivisie,2024-25,16,6,37.5,3.08,1.15,0.19,0.50,,,,,,,,
52,Thijmen Blokzijl,nl NED,DF,Groningen,19,2005,28,25,2226,24.7,1,0,1,1,0,0,1,1,0.04,0.00,0.04,0.04,0.04,Matches,Eredivisie,2024-25,4,3,75.0,0.16,0.12,0.25,0.33,,,,,,,,
53,Ofosu Boakye,,FW,Go Ahead Eagles,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,2,1,50.0,45.00,22.50,0.00,0.00,,,,,,,,
54,Paweł Bochniewicz,pl POL,DF,Heerenveen,28,1996,13,13,1109,12.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,8,3,37.5,0.65,0.24,0.00,0.00,,,,,,,,
55,Jeremy Bokila,cd COD,FW,Willem II,35,1988,29,13,1376,15.3,3,1,4,2,1,1,7,1,0.20,0.07,0.26,0.13,0.20,Matches,Eredivisie,2024-25,31,11,35.5,2.03,0.72,0.06,0.18,,,,,,,,
56,Ruben van Bommel,nl NED,"MF,FW",AZ Alkmaar,19,2004,24,17,1491,16.6,3,5,8,3,0,0,4,0,0.18,0.30,0.48,0.18,0.48,Matches,Eredivisie,2024-25,46,18,39.1,2.78,1.09,0.07,0.17,,,,,,,,
57,Taylor Booth,us USA,MF,Utrecht,23,2001,9,2,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
58,Taylor Booth,us USA,MF,Twente,23,2001,6,4,271,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,Eredivisie,2024-25,3,0,0.0,1.00,0.00,0.00,,,,,,,,,
59,Olivier Boscagli,fr FRA,DF,PSV,26,1997,30,30,2562,28.5,1,6,7,1,0,0,2,0,0.04,0.21,0.25,0.04,0.25,Matches,Eredivisie,2024-25,18,4,22.2,0.63,0.14,0.06,0.25,,,,,,,,
60,Jesse Bosch,nl NED,MF,Willem II,24,2000,33,32,2713,30.1,6,0,6,6,0,0,7,0,0.20,0.00,0.20,0.20,0.20,Matches,Eredivisie,2024-25,43,18,41.9,1.43,0.60,0.14,0.33,,,,,,,,
61,Sven Bouland,nl NED,DF,Groningen,,,2,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
62,Rayane Bounida,be BEL,MF,Ajax,18,2006,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
63,Can Bozdogan,de GER,MF,Utrecht,23,2001,9,4,402,4.5,1,1,2,1,0,0,2,0,0.22,0.22,0.45,0.22,0.45,Matches,Eredivisie,2024-25,6,1,16.7,1.34,0.22,0.17,1.00,,,,,,,,
64,Mattijs Branderhorst,nl NED,GK,Fortuna Sittard,30,1993,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,39,1.39,130,93,71.5,10,35.7,0.0
65,Oliver Braude,no NOR,DF,Heerenveen,20,2004,33,31,2607,29.0,0,2,2,0,0,0,10,0,0.00,0.07,0.07,0.00,0.07,Matches,Eredivisie,2024-25,18,2,11.1,0.62,0.07,0.00,0.00,,,,,,,,
66,Myron van Brederode,nl NED,MF,AZ Alkmaar,21,2003,3,2,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,2,0,0.0,1.05,0.00,0.00,,,,,,,,,
67,Michael Bresser,nl NED,DF,PSV,17,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
68,Jakob Breum,dk DEN,MF,Go Ahead Eagles,20,2003,26,23,2059,22.9,10,5,15,10,0,0,4,0,0.44,0.22,0.66,0.44,0.66,Matches,Eredivisie,2024-25,58,22,37.9,2.54,0.96,0.17,0.45,,,,,,,,
69,Brian Brobbey,nl NED,FW,Ajax,22,2002,30,22,1555,17.3,4,3,7,4,0,0,6,0,0.23,0.17,0.41,0.23,0.41,Matches,Eredivisie,2024-25,41,12,29.3,2.37,0.69,0.10,0.33,,,,,,,,
70,Michael Brouwer,nl NED,GK,Utrecht,31,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,1,0.33,9,9,100.0,2,66.7,0.0
71,Luuk Brouwers,nl NED,MF,Heerenveen,26,1998,24,23,1908,21.2,3,2,5,3,0,0,5,0,0.14,0.09,0.24,0.14,0.24,Matches,Eredivisie,2024-25,28,12,42.9,1.32,0.57,0.11,0.25,,,,,,,,
72,Jordy Bruijn,nl NED,MF,Heracles Almelo,28,1996,9,3,307,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,8,0,0.0,2.35,0.00,0.00,,,,,,,,,
73,Max Bruns,nl NED,DF,Twente,21,2002,23,19,1635,18.2,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,Eredivisie,2024-25,5,1,20.0,0.28,0.06,0.00,0.00,,,,,,,,
74,Thomas Bruns,nl NED,MF,Heracles Almelo,32,1992,22,14,1155,12.8,3,2,5,3,0,0,5,0,0.23,0.16,0.39,0.23,0.39,Matches,Eredivisie,2024-25,24,7,29.2,1.87,0.55,0.13,0.43,,,,,,,,
75,Charles-Andréas Brym,ca CAN,FW,Sparta Rotterdam,25,1998,12,2,308,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,Eredivisie,2024-25,11,3,27.3,3.21,0.88,0.00,0.00,,,,,,,,
76,Charles-Andréas Brym,ca CAN,FW,Almere City,25,1998,17,16,1289,14.3,3,2,5,3,0,0,1,0,0.21,0.14,0.35,0.21,0.35,Matches,Eredivisie,2024-25,31,13,41.9,2.16,0.91,0.10,0.23,,,,,,,,
77,Hugo Bueno,es ESP,DF,Feyenoord,21,2002,20,14,1197,13.3,0,3,3,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,Eredivisie,2024-25,10,1,10.0,0.75,0.08,0.00,0.00,,,,,,,,
78,Thomas Buitink,nl NED,FW,Zwolle,24,2000,13,2,246,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,7,4,57.1,2.56,1.46,0.00,0.00,,,,,,,,
79,Ezequiel Bullaude,ar ARG,"MF,FW",Fortuna Sittard,23,2000,28,25,2058,22.9,6,1,7,5,1,2,2,0,0.26,0.04,0.31,0.22,0.26,Matches,Eredivisie,2024-25,39,14,35.9,1.71,0.61,0.13,0.36,,,,,,,,
80,Abdurrahman Burak Sayın,,MF,Fortuna Sittard,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
81,Maxime Busi,be BEL,DF,NAC Breda,24,1999,13,9,862,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,5,0,0.0,0.52,0.00,0.00,,,,,,,,,
82,Zico Buurmeester,nl NED,MF,AZ Alkmaar,22,2002,27,12,1195,13.3,4,1,5,4,0,0,0,0,0.30,0.08,0.38,0.30,0.38,Matches,Eredivisie,2024-25,20,8,40.0,1.51,0.60,0.20,0.50,,,,,,,,
83,Àlex Carbonell,es ESP,MF,Almere City,26,1997,11,0,238,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,0.38,0.00,0.00,,,,,,,,,
84,Juan Carlos Familia,do DOM,"DF,MF",RKC Waalwijk,24,2000,24,18,1535,17.1,0,3,3,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,Eredivisie,2024-25,6,2,33.3,0.35,0.12,0.00,0.00,,,,,,,,
85,Julián Carranza,ar ARG,FW,Feyenoord,24,2000,21,9,822,9.1,4,1,5,4,0,0,1,0,0.44,0.11,0.55,0.44,0.55,Matches,Eredivisie,2024-25,21,7,33.3,2.30,0.77,0.19,0.57,,,,,,,,
86,Stephano Carrillo,mx MEX,FW,Feyenoord,18,2006,3,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,1.73,0.00,0.00,,,,,,,,,
87,Yoann Cathline,fr FRA,MF,Utrecht,22,2002,25,23,1945,21.6,6,5,11,6,0,0,1,0,0.28,0.23,0.51,0.28,0.51,Matches,Eredivisie,2024-25,64,16,25.0,2.96,0.74,0.09,0.38,,,,,,,,
88,Kayky Chagas,br BRA,MF,Sparta Rotterdam,21,2003,6,2,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,5,3,60.0,3.75,2.25,0.00,0.00,,,,,,,,
89,Jordy Clasie,nl NED,MF,AZ Alkmaar,33,1991,23,20,1820,20.2,0,2,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,Eredivisie,2024-25,12,1,8.3,0.59,0.05,0.00,0.00,,,,,,,,
90,Pelle Clement,nl NED,MF,Sparta Rotterdam,28,1996,32,20,1674,18.6,2,4,6,2,0,0,6,0,0.11,0.22,0.32,0.11,0.32,Matches,Eredivisie,2024-25,17,4,23.5,0.91,0.22,0.12,0.50,,,,,,,,
91,Denilho Cleonise,nl NED,MF,RKC Waalwijk,22,2001,25,10,1102,12.2,1,2,3,1,0,0,1,0,0.08,0.16,0.25,0.08,0.25,Matches,Eredivisie,2024-25,16,4,25.0,1.31,0.33,0.06,0.25,,,,,,,,
92,Amara Conde,de GER,MF,Heerenveen,27,1997,15,8,734,8.2,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,Eredivisie,2024-25,3,0,0.0,0.37,0.00,0.00,,,,,,,,,
93,Vito van Crooij,nl NED,"MF,FW",NEC Nijmegen,28,1996,25,22,1889,21.0,9,6,15,8,1,1,7,1,0.43,0.29,0.71,0.38,0.67,Matches,Eredivisie,2024-25,35,18,51.4,1.67,0.86,0.23,0.44,,,,,,,,
94,Alessio da Cruz,cv CPV,"FW,MF",Fortuna Sittard,27,1997,18,13,1185,13.2,4,1,5,4,0,0,5,0,0.30,0.08,0.38,0.30,0.38,Matches,Eredivisie,2024-25,25,11,44.0,1.90,0.84,0.16,0.36,,,,,,,,
95,Ro-Zangelo Daal,nl NED,MF,AZ Alkmaar,20,2004,3,1,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
96,Jasper Dahlhaus,nl NED,"DF,MF",Fortuna Sittard,22,2001,31,19,1761,19.6,2,2,4,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,Eredivisie,2024-25,16,6,37.5,0.82,0.31,0.13,0.33,,,,,,,,
97,Matteo Dams,be BEL,DF,PSV,20,2004,15,11,916,10.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,4,1,25.0,0.39,0.10,0.00,0.00,,,,,,,,
98,Damil Dankerlui,sr SUR,"DF,FW",Almere City,27,1996,8,0,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,1,0,0.0,0.52,0.00,0.00,,,,,,,,,
99,Argyrios Darelas,gr GRE,MF,NEC Nijmegen,20,2003,5,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,,,,,,,,
100,Brynjolfur Darri Willumsson,is ISL,FW,Groningen,23,2000,29,6,960,10.7,4,1,5,4,0,0,2,1,0.37,0.09,0.47,0.37,0.47,Matches,Eredivisie,2024-25,24,7,29.2,2.25,0.66,0.17,0.57,,,,,,,,
101,Jari De Busser,be BEL,GK,Go Ahead Eagles,24,1999,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024-25,0,0,,0.00,0.00,,,23,1.44,89,67,75.3,5,31.3,0.0
102,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,24,2000,31,31,2722,30.2,5,3,8,2,3,3,3,1,0.17,0.10,0.26,0.07,0.17,Matches,Eredivisie,2024-25,27,13,48.1,0.89,0.43,0.07,0.15,,,,,,,,
103,Mats Deijl,nl NED,DF,Go Ahead Eagles,27,1997,34,34,3060,34.0,4,1,5,2,2,2,2,0,0.12,0.03,0.15,0.06,0.09,Matches,Eredivisie,2024-25,36,12,33.3,1.06,0.35,0.06,0.17,,,,,,,,
