player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Bellanova Raoul,itITA,3.0,Cagliari,21,2000,27.7,3,0,0,10,35,2,97,23,15,,,0,Matches
Belotti Andrea,itITA,4.0,Torino,27,1993,15.2,1,0,0,26,51,16,13,2,3,,,0,Matches
Benassi Marco,itITA,2.0,Fiorentina,26,1994,1.8,1,0,0,4,0,0,4,3,0,,,0,Matches
Benassi Marco,itITA,3.0,Empoli,26,1994,4.2,1,0,0,5,5,0,13,3,3,,,0,Matches
Benković Filip,hrCRO,2.0,Udinese,24,1997,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Bennacer Ismaël,dzALG,3.0,Milan,23,1997,16.9,7,0,0,25,44,0,23,25,30,,,0,Matches
Bentancur Rodrigo,uyURU,3.0,Juventus,24,1997,12.8,1,0,0,25,8,0,4,25,19,,,0,Matches
Berardi Alessandro,itITA,1.0,Hellas Verona,30,1991,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Berardi Domenico,itITA,3.4,Sassuolo,26,1994,31.3,9,0,0,54,76,11,100,30,19,,,0,Matches
Bereszyński Bartosz,plPOL,2.0,Sampdoria,29,1992,32.7,12,0,0,34,37,0,61,37,38,,,0,Matches
Berisha Etrit,alALB,1.0,Torino,32,1989,10.0,1,0,0,1,3,0,0,0,0,,,0,Matches
Bernardeschi Federico,itITA,3.4,Juventus,27,1994,16.4,5,0,0,16,27,4,51,5,9,,,0,Matches
Bertola Nicolò,itITA,2.0,Spezia,18,2003,0.4,0,0,0,0,0,0,0,3,2,,,0,Matches
Bessa Daniel,itITA,3.0,Hellas Verona,28,1993,8.5,5,1,1,21,12,2,18,4,2,,,0,Matches
Beto,gwGNB,4.0,Udinese,23,1998,24.1,1,0,0,52,24,13,3,5,7,,,0,Matches
Binks Luis,engENG,2.0,Bologna,19,2001,7.2,3,0,0,7,5,0,1,18,4,,,0,Matches
Biraghi Cristiano,itITA,2.0,Fiorentina,28,1992,35.0,5,1,1,28,38,7,279,21,25,,,1,Matches
Biraschi Davide,itITA,2.0,Genoa,27,1994,10.3,4,0,0,12,11,0,15,18,15,,,0,Matches
Bjarkason Bjarki,isISL,3.0,Venezia,21,2000,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Boga Jeremie,ciCIV,3.4,Atalanta,24,1997,8.5,0,0,0,1,18,3,24,1,3,,,0,Matches
Boga Jeremie,ciCIV,3.0,Sassuolo,24,1997,7.4,0,0,0,1,9,2,7,1,3,,,0,Matches
Bogdan Luka,hrCRO,2.0,Salernitana,25,1996,4.4,0,0,0,2,1,0,1,7,2,,,0,Matches
Bohinen Emil,noNOR,3.0,Salernitana,22,1999,7.8,5,0,0,16,13,1,19,10,10,,,0,Matches
Bonaventura Giacomo,itITA,3.0,Fiorentina,31,1989,25.2,8,1,1,31,49,2,36,15,18,,,0,Matches
Bonazzoli Federico,itITA,3.5,Salernitana,24,1997,20.7,6,0,0,31,67,6,23,6,13,,,0,Matches
Bonifazi Kevin,itITA,2.0,Bologna,25,1996,13.4,4,1,1,15,10,0,3,15,15,,,1,Matches
Bonucci Leonardo,itITA,2.0,Juventus,34,1987,22.3,1,0,0,17,8,1,3,26,5,,,0,Matches
Bourabia Mehdi,maMAR,3.0,Spezia,29,1991,3.1,0,0,0,6,6,0,4,2,1,,,0,Matches
Bove Edoardo,itITA,3.0,Roma,19,2002,0.8,0,0,0,1,3,0,2,1,1,,,0,Matches
Brekalo Josip,hrCRO,3.0,Torino,23,1998,25.4,1,0,0,20,21,5,136,5,4,,,0,Matches
Bremer Gleison,brBRA,2.0,Torino,24,1997,32.1,7,0,0,66,20,5,1,106,25,,,0,Matches
Brozović Marcelo,hrCRO,3.0,Inter,28,1992,32.6,7,0,0,44,32,0,23,37,43,,,0,Matches
Buksa Aleksander,plPOL,4.0,Genoa,18,2003,0.7,0,0,0,2,0,0,0,0,0,,,0,Matches
Buongiorno Alessandro,itITA,2.0,Torino,22,1999,13.1,5,0,0,27,16,1,6,30,9,,,0,Matches
Busio Gianluca,usUSA,3.0,Venezia,19,2002,21.7,8,0,0,31,17,0,38,23,29,,,0,Matches
Cabral Arthur,brBRA,4.0,Fiorentina,23,1998,8.3,1,0,0,16,10,1,2,1,5,,,0,Matches
Cabral Jovane,cvCPV,4.0,Lazio,23,1998,2.1,0,0,0,5,3,0,2,1,1,,,0,Matches
Cacace Liberato,nzNZL,2.0,Empoli,20,2000,5.2,1,0,0,9,6,0,11,8,6,,,0,Matches
Cáceres Martín,uyURU,2.3,Cagliari,34,1987,9.2,3,1,0,7,9,0,12,16,8,,,0,Matches
Caicedo Felipe,ecECU,4.0,Genoa,32,1988,3.2,1,0,0,6,2,4,0,0,3,,,0,Matches
Caicedo Felipe,ecECU,3.5,Inter,32,1988,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
Calabria Davide,itITA,2.0,Milan,24,1996,23.5,2,0,0,15,28,1,53,23,36,,,0,Matches
Calafiori Riccardo,itITA,2.0,Genoa,19,2002,0.9,1,0,0,3,0,0,0,2,0,,,0,Matches
Calafiori Riccardo,itITA,2.0,Roma,19,2002,1.9,2,0,0,4,0,0,3,3,3,,,0,Matches
Caldara Mattia,itITA,2.0,Venezia,27,1994,30.0,9,0,0,28,22,3,1,63,27,,,0,Matches
Çalhanoğlu Hakan,trTUR,3.0,Inter,27,1994,27.6,11,0,0,37,26,0,194,25,24,,,0,Matches
Callejón José,esESP,4.0,Fiorentina,34,1987,14.4,0,0,0,3,17,3,62,3,7,,,0,Matches
Cambiaso Andrea,itITA,2.4,Genoa,21,2000,19.9,5,1,1,22,16,1,67,20,19,,,0,Matches
Cancellieri Matteo,itITA,3.0,Hellas Verona,19,2002,2.5,1,0,0,9,4,1,8,1,4,,,0,Matches
Candreva Antonio,itITA,3.0,Sampdoria,34,1987,34.7,6,1,0,19,48,13,344,31,17,,,0,Matches
Capezzi Leonardo,itITA,3.0,Salernitana,26,1995,1.9,0,0,0,3,1,0,0,0,2,,,0,Matches
Caprari Gianluca,itITA,3.4,Hellas Verona,28,1993,30.4,4,0,0,42,74,14,111,4,26,,,0,Matches
Caputo Francesco,itITA,4.0,Sampdoria,33,1987,31.0,0,0,0,24,38,36,13,2,2,,,0,Matches
Caputo Francesco,itITA,4.0,Sassuolo,33,1987,1.7,1,0,0,0,3,0,0,0,0,,,0,Matches
Carboni Andrea,itITA,2.0,Cagliari,20,2001,24.6,6,0,0,18,9,0,24,32,24,,,1,Matches
Casale Nicolò,itITA,2.3,Hellas Verona,23,1998,28.7,10,0,0,44,24,0,15,51,31,,,0,Matches
Cassata Francesco,itITA,3.0,Genoa,24,1997,0.1,0,0,0,0,1,0,1,0,0,,,0,Matches
Castillejo Samu,esESP,3.0,Milan,26,1995,1.4,1,0,0,2,2,0,8,2,2,,,0,Matches
Castrovilli Gaetano,itITA,3.0,Fiorentina,24,1997,15.5,4,0,0,21,36,1,41,10,16,,,0,Matches
Cataldi Danilo,itITA,3.0,Lazio,26,1994,19.0,8,0,0,18,19,0,66,17,21,,,0,Matches
Ceccaroni Pietro,itITA,2.0,Venezia,25,1995,34.7,7,1,0,27,26,0,12,27,30,,,0,Matches
Ceccherini Federico,itITA,2.0,Hellas Verona,29,1992,26.2,12,1,1,56,25,3,5,51,19,,,0,Matches
Ceide Emil,noNOR,4.0,Sassuolo,19,2001,0.6,0,0,0,0,0,0,0,0,1,,,0,Matches
Ceppitelli Luca,itITA,2.0,Cagliari,31,1989,16.1,3,0,0,18,12,1,6,24,12,,,0,Matches
Ceter Damir,coCOL,4.0,Cagliari,23,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Chabot Julian,deGER,2.0,Sampdoria,23,1998,5.4,5,0,0,10,11,0,1,9,10,,,0,Matches
Chiellini Giorgio,itITA,2.0,Juventus,36,1984,15.0,2,0,0,15,22,2,1,19,13,,,0,Matches
Chiesa Federico,itITA,3.5,Juventus,23,1997,9.6,0,0,0,9,16,1,32,4,19,,,0,Matches
Chiricheș Vlad,roROU,2.0,Sassuolo,31,1989,25.6,4,0,0,28,13,1,0,43,15,,,0,Matches
Ciervo Riccardo,itITA,3.0,Sampdoria,19,2002,2.5,0,0,0,3,1,0,9,2,4,,,0,Matches
Cissé Moustapha,gnGUI,4.0,Atalanta,17,2003,0.4,0,0,0,2,1,2,0,0,0,,,0,Matches
Cittadini Giorgio,itITA,2.0,Atalanta,19,2002,0.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Colley Ebrima,gmGAM,3.5,Spezia,21,2000,4.4,1,0,0,10,12,2,18,3,2,,,0,Matches
Colley Omar,gmGAM,2.0,Sampdoria,28,1992,30.5,6,1,0,25,31,1,1,79,36,,,0,Matches
Consigli Andrea,itITA,1.0,Sassuolo,34,1987,36.9,2,0,0,2,5,0,0,0,0,,,0,Matches
Conti Andrea,itITA,3.0,Sampdoria,27,1994,2.6,1,0,0,5,4,1,0,5,2,,,0,Matches
Conti Andrea,itITA,2.3,Milan,27,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Coppola Diego,itITA,2.0,Hellas Verona,17,2003,2.8,0,0,0,2,1,0,0,4,5,,,0,Matches
Correa Joaquín,arARG,4.0,Inter,26,1994,11.4,2,0,0,15,16,1,1,1,5,,,0,Matches
Coulibaly Lassana,mlMLI,3.0,Salernitana,25,1996,25.9,3,0,0,34,49,0,14,21,31,,,0,Matches
Coulibaly Mamadou,snSEN,3.0,Salernitana,22,1999,9.0,1,0,0,15,10,0,8,10,12,,,0,Matches
Cragno Alessio,itITA,1.0,Cagliari,27,1994,35.0,3,0,0,1,8,0,0,1,3,,,0,Matches
Criscito Domenico,itITA,2.0,Genoa,34,1986,18.0,4,0,0,21,27,0,51,41,20,,,0,Matches
Cristante Bryan,itITA,3.0,Roma,26,1995,29.8,9,0,0,39,14,1,14,44,39,,,1,Matches
Črnigoj Domen,siSVN,3.0,Venezia,25,1995,20.9,3,0,0,26,12,1,30,24,13,,,0,Matches
Crociata Giovanni,itITA,3.0,Empoli,23,1997,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Cuadrado Juan,coCOL,2.4,Juventus,33,1988,27.6,9,0,0,19,52,1,134,27,23,,,0,Matches
Cuisance Mickaël,frFRA,3.0,Venezia,21,1999,10.2,2,0,0,12,9,1,18,11,10,,,0,Matches
Cutrone Patrick,itITA,4.0,Empoli,23,1998,15.6,1,0,0,13,15,20,21,5,2,,,0,Matches
D'Ambrosio Danilo,itITA,2.0,Inter,32,1988,11.1,2,0,0,13,5,1,8,9,14,,,0,Matches
Damsgaard Mikkel,dkDEN,3.0,Sampdoria,21,2000,6.4,1,0,0,10,8,0,5,6,14,,,0,Matches
Danilo,brBRA,2.3,Juventus,30,1991,21.0,6,0,0,19,11,0,13,30,27,,,0,Matches
Darboe Ebrima,gmGAM,3.0,Roma,20,2001,0.7,0,0,0,1,0,0,0,1,1,,,0,Matches
Darmian Matteo,itITA,3.0,Inter,31,1989,16.7,4,0,0,23,18,0,37,18,16,,,0,Matches
Dawidowicz Paweł,plPOL,2.0,Hellas Verona,26,1995,13.3,3,0,0,26,14,0,7,19,17,,,0,Matches
De Maio Sebastien,frFRA,2.0,Udinese,34,1987,2.0,0,0,0,3,0,0,0,1,1,,,0,Matches
De Nipoti Tommaso,itITA,4.0,Atalanta,18,2003,0.1,0,0,0,0,0,1,0,0,0,,,0,Matches
De Sciglio Mattia,itITA,2.0,Juventus,28,1992,13.0,2,1,0,15,7,0,53,8,12,,,0,Matches
De Silvestri Lorenzo,itITA,2.4,Bologna,33,1988,25.5,7,0,0,29,27,3,56,27,14,,,0,Matches
Defrel Grégoire,mqMTQ,3.5,Sassuolo,30,1991,15.1,3,0,0,16,18,3,1,4,9,,,0,Matches
Deiola Alessandro,itITA,3.0,Cagliari,25,1995,23.7,5,0,0,44,21,1,12,28,23,,,0,Matches
Delli Carri Filippo,itITA,2.0,Salernitana,22,1999,3.7,1,0,0,2,2,0,3,4,4,,,0,Matches
Demiral Merih,trTUR,2.0,Atalanta,23,1998,21.3,8,0,0,29,16,3,0,57,18,,,0,Matches
Demme Diego,deGER,3.0,Napoli,29,1991,7.7,4,0,0,28,8,0,7,8,14,,,0,Matches
Depaoli Fabio,itITA,3.0,Hellas Verona,24,1997,7.8,3,0,0,19,10,4,33,7,6,,,0,Matches
Depaoli Fabio,itITA,3.0,Sampdoria,24,1997,1.2,1,0,0,8,1,0,3,1,1,,,0,Matches
Destro Mattia,itITA,4.0,Genoa,30,1991,19.4,4,0,0,40,31,20,2,2,4,,,0,Matches
Deulofeu Gerard,esESP,3.5,Udinese,27,1994,29.1,9,0,0,25,31,33,165,10,5,,,0,Matches
Dezi Jacopo,itITA,3.0,Venezia,29,1992,0.2,0,0,0,0,0,0,3,0,0,,,0,Matches
Di Carmine Samuel,itITA,4.0,Hellas Verona,32,1988,0.4,1,0,0,1,2,0,0,0,0,,,0,Matches
Di Francesco Federico,itITA,3.5,Empoli,27,1994,15.2,2,0,0,29,27,13,39,9,5,,,0,Matches
Di Lorenzo Giovanni,itITA,2.0,Napoli,27,1993,31.9,3,0,0,37,46,8,50,35,40,,,0,Matches
Di Mariano Francesco,itITA,4.0,Venezia,25,1996,0.7,0,0,0,1,1,0,1,0,1,,,0,Matches
Di Tacchio Francesco,itITA,2.4,Salernitana,31,1990,13.9,3,0,0,24,24,0,7,24,8,,,1,Matches
Diawara Amadou,gnGUI,3.0,Roma,24,1997,1.9,0,0,0,5,0,0,0,0,2,,,0,Matches
Díaz Brahim,maMAR,3.0,Milan,21,1999,20.6,4,0,0,22,33,4,12,8,17,,,0,Matches
Dijks Mitchell,nlNED,2.4,Bologna,28,1993,7.7,2,0,0,10,10,0,28,4,6,,,0,Matches
Dimarco Federico,itITA,2.3,Inter,23,1997,15.9,1,0,0,15,14,2,152,19,16,,,0,Matches
Distefano Filippo,itITA,4.0,Fiorentina,17,2003,0.0,0,0,0,0,0,1,0,0,0,,,0,Matches
Djidji Koffi,ciCIV,2.0,Torino,28,1992,19.3,6,1,1,25,7,1,16,31,29,,,0,Matches
Djimsiti Berat,alALB,2.0,Atalanta,28,1993,25.1,6,0,0,21,14,1,12,36,24,,,1,Matches
Domínguez Nicolás,arARG,3.0,Bologna,23,1998,22.4,8,0,0,27,39,0,15,31,46,,,0,Matches
Drągowski Bartłomiej,plPOL,1.0,Fiorentina,23,1997,6.2,0,1,0,1,0,0,0,1,0,,,0,Matches
Drăgușin Radu,roROU,2.0,Sampdoria,19,2002,6.9,1,0,0,6,5,1,4,10,2,,,0,Matches
Drăgușin Radu,roROU,2.0,Salernitana,19,2002,5.4,1,0,0,3,4,0,0,14,4,,,0,Matches
Dumfries Denzel,nlNED,3.0,Inter,25,1996,22.5,3,0,0,31,37,4,35,10,12,,,0,Matches
Duncan Alfred,ghGHA,3.0,Fiorentina,28,1993,21.5,3,0,0,22,13,0,46,10,20,,,0,Matches
Dybala Paulo,arARG,3.5,Juventus,27,1993,22.9,3,0,0,16,48,6,67,9,13,,,0,Matches
Džeko Edin,baBIH,4.0,Inter,35,1986,27.4,2,0,0,27,39,5,34,4,8,,,0,Matches
Ebuehi Tyronne,ngNGA,2.0,Venezia,25,1995,12.6,1,1,0,22,4,1,28,17,12,,,0,Matches
Éderson,brBRA,3.0,Salernitana,22,1999,12.7,5,0,0,18,34,1,5,18,19,,,0,Matches
Ekdal Albin,seSWE,3.0,Sampdoria,32,1989,18.2,11,1,1,31,40,0,2,30,26,,,0,Matches
Ekuban Caleb,ghGHA,3.5,Genoa,27,1994,19.1,2,0,0,22,32,2,13,9,11,,,0,Matches
Elmas Elif,mkMKD,3.0,Napoli,21,1999,18.0,3,0,0,27,30,2,10,7,16,,,0,Matches
Erlic Martin,hrCRO,2.0,Spezia,23,1998,28.6,5,0,0,28,19,0,2,28,16,,,0,Matches
Escalante Gonzalo,arARG,3.0,Lazio,28,1993,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Falcinelli Diego,itITA,3.5,Bologna,30,1991,0.7,0,0,0,2,4,0,0,1,2,,,0,Matches
Falcone Wladimiro,itITA,1.0,Sampdoria,26,1995,9.5,2,0,0,0,1,0,0,1,0,,,0,Matches
Faragò Paolo,itITA,2.3,Cagliari,28,1993,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Faraoni Davide,itITA,3.0,Hellas Verona,29,1991,28.6,8,1,1,27,34,6,85,23,41,,,0,Matches
Fares Mohamed,dzALG,2.4,Genoa,25,1996,6.5,2,0,0,10,6,0,24,8,3,,,0,Matches
Farias Diego,brBRA,4.0,Cagliari,31,1990,0.7,0,0,0,0,0,0,2,0,1,,,0,Matches
Favilli Andrea,itITA,4.0,Genoa,24,1997,0.4,0,0,0,0,1,1,0,0,1,,,0,Matches
Fazio Federico,arARG,2.0,Salernitana,34,1987,15.9,3,1,1,16,15,1,7,25,13,,,0,Matches
Felipe Luiz,itITA,2.0,Lazio,24,1997,27.7,9,1,0,28,17,0,2,33,23,,,0,Matches
Ferrari Alex,itITA,2.0,Sampdoria,27,1994,18.3,4,0,0,29,24,0,7,39,25,,,0,Matches
Ferrer Salvador,esESP,2.3,Spezia,23,1998,16.6,3,0,0,13,10,0,43,17,18,,,0,Matches
Fiamozzi Riccardo,itITA,2.0,Empoli,28,1993,6.9,1,0,0,3,7,0,11,8,5,,,0,Matches
Fiordilino Luca,itITA,3.0,Venezia,25,1996,7.3,2,0,0,5,10,2,9,10,14,,,0,Matches
Fiorillo Vincenzo,itITA,1.0,Salernitana,31,1990,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Florenzi Alessandro,itITA,2.3,Milan,30,1991,12.8,2,0,0,10,8,3,56,26,14,,,0,Matches
Forestieri Fernando,itITA,3.5,Udinese,31,1990,0.6,1,0,0,3,4,0,4,0,0,,,0,Matches
Forte Francesco,itITA,4.0,Venezia,28,1993,4.7,3,0,0,11,7,2,2,0,2,,,0,Matches
Frabotta Gianluca,itITA,2.3,Hellas Verona,22,1999,0.2,0,0,0,2,0,0,3,1,0,,,0,Matches
Frattesi Davide,itITA,3.0,Sassuolo,21,1999,31.7,6,0,0,45,57,0,14,28,14,,,1,Matches
Frendrup Morten,dkDEN,2.3,Genoa,20,2001,7.7,1,0,0,10,4,0,8,16,25,,,0,Matches
Freuler Remo,chSUI,3.0,Atalanta,29,1992,26.3,10,0,0,42,28,0,25,36,42,,,1,Matches
Gabbia Matteo,itITA,2.0,Milan,21,1999,6.0,3,0,0,7,2,0,0,9,4,,,0,Matches
Gabbiadini Manolo,itITA,3.5,Sampdoria,29,1991,12.7,3,0,0,11,16,6,23,3,4,,,0,Matches
Gaetano Gianluca,itITA,3.0,Napoli,21,2000,0.2,0,0,0,1,1,0,0,2,1,,,0,Matches
Gagliano Luca,itITA,4.0,Cagliari,21,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gagliardini Roberto,itITA,3.0,Inter,27,1994,7.2,2,0,0,24,16,0,5,8,7,,,0,Matches
Gagliolo Riccardo,seSWE,2.3,Salernitana,31,1990,12.6,2,0,0,8,12,0,15,28,12,,,0,Matches
Galazzi Nicolas,itITA,3.0,Venezia,20,2000,0.2,0,0,0,2,0,0,3,0,1,,,0,Matches
Galdames Millán Pablo,clCHI,3.0,Genoa,24,1996,11.4,2,0,0,19,11,3,31,10,12,,,0,Matches
Gemello Luca,itITA,1.0,Torino,21,2000,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ghiglione Paolo,itITA,2.4,Genoa,24,1997,6.7,3,0,0,11,4,0,37,12,12,,,0,Matches
Ghoulam Faouzi,dzALG,2.0,Napoli,30,1991,3.7,1,0,0,4,2,0,25,4,1,,,0,Matches
Giovinco Sebastian,itITA,3.5,Sampdoria,34,1987,0.4,0,0,0,2,0,0,1,0,0,,,0,Matches
Giroud Olivier,frFRA,4.0,Milan,34,1986,21.0,4,0,0,31,22,11,4,3,12,,,0,Matches
Godín Diego,uyURU,2.0,Cagliari,35,1986,9.1,3,0,0,13,3,0,0,14,8,,,0,Matches
Goldaniga Edoardo,itITA,2.0,Cagliari,27,1993,10.4,3,0,0,22,13,1,13,22,6,,,0,Matches
Goldaniga Edoardo,itITA,2.0,Sassuolo,27,1993,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gondo Cedric,ciCIV,4.0,Salernitana,24,1996,7.8,1,0,0,18,32,3,9,3,2,,,0,Matches
González Nicolás,arARG,4.0,Fiorentina,23,1998,26.2,4,1,1,30,97,5,63,22,15,,,0,Matches
Gosens Robin,deGER,3.0,Atalanta,27,1994,5.1,2,0,0,4,5,1,5,9,3,,,0,Matches
Gosens Robin,deGER,2.3,Inter,27,1994,1.9,1,0,0,1,2,2,7,2,1,,,0,Matches
Grassi Alberto,itITA,3.0,Cagliari,26,1995,24.2,6,1,1,28,60,1,6,65,26,,,0,Matches
Günter Koray,deGER,2.0,Hellas Verona,26,1994,26.8,10,0,0,42,16,1,0,70,20,,,1,Matches
Guðmundsson Albert,isISL,3.0,Genoa,24,1997,6.7,3,0,0,14,10,3,41,5,3,,,0,Matches
Gyasi Emmanuel,ghGHA,3.4,Spezia,27,1994,33.7,10,0,0,48,51,21,23,18,31,,,1,Matches
Gyömbér Norbert,skSVK,2.0,Salernitana,29,1992,28.5,9,0,0,47,15,0,19,46,35,,,0,Matches
Haas Nicolas,chSUI,3.0,Empoli,25,1996,11.1,3,0,0,18,11,1,15,9,24,,,0,Matches
Handanović Samir,siSVN,1.0,Inter,37,1984,37.0,1,0,0,0,4,0,0,0,0,,,0,Matches
