player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Bellanova Raoul,itITA,3.0,Torino,23,2000,33.8,5,0,0,14,53,2,178,15,26,,,0,Matches
Belotti Andrea,itITA,4.0,Fiorentina,29,1993,10.5,0,0,0,15,22,7,4,3,3,,,0,Matches
Belotti Andrea,itITA,4.0,Roma,29,1993,7.5,1,0,0,14,25,8,4,1,4,,,0,Matches
Beltrán Lucas,arARG,3.5,Fiorentina,22,2001,18.8,6,0,0,24,28,4,7,2,14,,,0,Matches
Bennacer Ismaël,dzALG,3.0,Milan,25,1997,12.8,2,0,0,18,26,1,32,11,21,,,0,Matches
Berardi Domenico,itITA,3.4,Sassuolo,28,1994,15.9,6,0,0,28,28,4,73,13,6,,,0,Matches
Bereszyński Bartosz,plPOL,2.0,Empoli,31,1992,19.6,3,0,0,23,15,0,16,21,26,,,0,Matches
Berisha Etrit,alALB,1.0,Empoli,34,1989,14.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Berisha Medon,alALB,3.0,Lecce,19,2003,2.3,0,0,0,7,5,0,3,1,0,,,0,Matches
Bernth Kristiansen Victor,dkDEN,2.0,Bologna,20,2002,25.6,4,0,0,30,7,1,36,12,33,,,0,Matches
Beto,gwGNB,4.0,Udinese,25,1998,0.8,0,0,0,0,0,3,0,0,0,,,0,Matches
Bettella Davide,itITA,2.0,Monza,23,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Beukema Sam,nlNED,2.0,Bologna,24,1998,28.3,6,1,1,27,11,1,2,17,12,,,0,Matches
Bijol Jaka,siSVN,2.0,Udinese,24,1999,23.2,4,0,0,28,7,0,1,23,28,,,0,Matches
Bilal Touré El,mlMLI,4.0,Atalanta,21,2001,4.4,2,0,0,13,8,3,2,1,1,,,0,Matches
Biraghi Cristiano,itITA,2.0,Fiorentina,30,1992,26.2,8,0,0,44,14,1,225,15,30,,,0,Matches
Biraschi Davide,itITA,2.0,Genoa,29,1994,1.0,0,0,0,0,2,0,0,3,3,,,0,Matches
Birindelli Samuele,itITA,2.4,Monza,24,1999,22.4,7,0,0,30,32,1,55,16,20,,,0,Matches
Blin Alexis,frFRA,3.0,Lecce,26,1996,18.2,4,0,0,25,22,0,11,21,21,,,0,Matches
Boateng Jérôme,deGER,2.0,Salernitana,34,1988,2.6,0,0,0,2,0,1,1,4,0,,,0,Matches
Bohinen Emil,noNOR,3.0,Genoa,24,1999,0.6,0,0,0,0,0,0,2,0,1,,,0,Matches
Bohinen Emil,noNOR,3.0,Salernitana,24,1999,5.9,1,0,0,5,6,0,2,14,6,,,0,Matches
Boloca Daniel,roROU,3.0,Sassuolo,24,1998,22.5,6,1,0,25,7,0,8,15,33,,,0,Matches
Bonaventura Giacomo,itITA,3.0,Fiorentina,33,1989,25.3,6,0,0,20,35,1,55,12,13,,,0,Matches
Bonazzoli Federico,itITA,4.0,Hellas Verona,26,1997,11.3,2,0,0,10,20,9,6,3,1,,,0,Matches
Bondo Warren,frFRA,3.0,Monza,19,2003,16.4,9,0,0,31,19,0,2,6,23,,,0,Matches
Bonfanti Giovanni,itITA,2.0,Atalanta,20,2003,1.0,0,0,0,2,1,0,2,1,2,,,0,Matches
Bonifazi Kevin,itITA,2.0,Bologna,27,1996,1.0,0,0,0,1,1,0,0,0,0,,,0,Matches
Bonifazi Kevin,itITA,2.0,Frosinone,27,1996,3.4,0,0,0,4,1,0,0,3,3,,,0,Matches
Borrelli Gennaro,itITA,4.0,Frosinone,23,2000,0.3,0,0,0,0,0,2,1,0,0,,,0,Matches
Botheim Erik,noNOR,3.5,Salernitana,23,2000,3.5,1,0,0,2,11,0,1,0,0,,,0,Matches
Bourabia Mehdi,maMAR,3.0,Frosinone,31,1991,2.2,1,0,0,5,1,1,3,1,4,,,0,Matches
Bove Edoardo,itITA,3.0,Roma,21,2002,19.8,2,0,0,31,37,1,8,10,31,,,0,Matches
Bradarić Domagoj,hrCRO,2.4,Salernitana,23,1999,30.5,5,0,0,14,34,0,81,31,21,,,0,Matches
Brekalo Josip,hrCRO,3.0,Fiorentina,25,1998,7.2,0,0,0,13,6,1,22,1,6,,,0,Matches
Bremer Gleison,brBRA,2.0,Juventus,26,1997,35.9,9,0,0,60,17,2,1,36,44,,,0,Matches
Brenner,brBRA,3.4,Udinese,23,2000,2.1,0,0,0,0,3,1,1,0,6,,,0,Matches
Brescianini Marco,itITA,3.0,Frosinone,23,2000,25.8,1,0,0,35,24,5,20,9,12,,,0,Matches
Bronn Dylan,tnTUN,2.0,Salernitana,28,1995,0.6,0,0,0,0,2,0,0,0,0,,,0,Matches
Buchanan Tajon,caCAN,2.3,Inter,24,1999,1.8,0,0,0,1,6,1,11,0,1,,,0,Matches
Buongiorno Alessandro,itITA,2.0,Torino,24,1999,28.1,7,0,0,69,39,1,3,72,39,,,0,Matches
Burnete Rareș-Cătălin,roROU,4.0,Lecce,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Cabral Jovane,cvCPV,3.4,Salernitana,25,1998,7.5,1,0,0,19,13,6,14,1,9,,,0,Matches
Cacace Liberato,nzNZL,2.3,Empoli,22,2000,21.2,6,0,0,30,18,1,66,19,23,,,0,Matches
Cajuste Jens,seSWE,3.0,Napoli,23,1999,11.3,7,0,0,29,11,1,6,3,22,,,0,Matches
Calabria Davide,itITA,2.0,Milan,26,1996,24.3,5,2,1,25,19,0,35,21,40,,,0,Matches
Calafiori Riccardo,itITA,2.0,Bologna,21,2002,26.1,4,0,0,35,27,2,9,51,31,,,1,Matches
Caldara Mattia,itITA,2.0,Milan,29,1994,0.4,0,0,0,0,0,0,0,1,1,,,0,Matches
Caldirola Luca,itITA,2.0,Monza,32,1991,23.8,7,1,1,24,17,1,4,25,14,,,0,Matches
Çalhanoğlu Hakan,trTUR,3.0,Inter,29,1994,28.4,5,0,0,42,23,0,152,22,37,,,0,Matches
Camarda Francesco,itITA,4.0,Milan,15,2008,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Cambiaghi Nicolò,itITA,3.5,Empoli,22,2000,28.4,3,0,0,48,76,3,133,14,40,,,0,Matches
Cambiaso Andrea,itITA,3.0,Juventus,23,2000,26.4,10,0,0,35,20,4,82,11,30,,,0,Matches
Cancellieri Matteo,itITA,3.5,Empoli,21,2002,19.9,7,0,0,35,52,13,42,5,24,,,0,Matches
Candreva Antonio,itITA,3.0,Salernitana,36,1987,30.6,5,0,0,11,43,21,219,7,13,,,0,Matches
Canotto Luigi,itITA,3.5,Frosinone,29,1994,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Caprari Gianluca,itITA,3.4,Monza,30,1993,3.2,0,0,0,3,5,2,8,2,1,,,0,Matches
Caprile Elia,itITA,1.0,Empoli,21,2001,23.0,0,0,0,1,7,0,0,0,0,,,0,Matches
Caputo Francesco,itITA,4.0,Empoli,35,1987,14.1,0,0,0,10,14,20,1,0,0,,,0,Matches
Carboni Andrea,itITA,2.0,Monza,22,2001,16.5,1,0,0,12,5,1,21,17,22,,,0,Matches
Carboni Valentin,arARG,3.0,Monza,18,2005,13.0,2,0,0,21,20,3,14,7,13,,,0,Matches
Carnesecchi Marco,itITA,1.0,Atalanta,23,2000,26.9,0,0,0,1,2,0,0,0,0,,,0,Matches
Casale Nicolò,itITA,2.0,Lazio,25,1998,17.3,5,0,0,24,6,0,0,11,10,,,0,Matches
Caso Giuseppe,itITA,4.0,Frosinone,24,1998,4.6,2,0,0,5,14,1,2,0,3,,,0,Matches
Castellanos Valentín,arARG,4.0,Lazio,24,1998,18.7,2,0,0,33,31,20,16,3,11,,,0,Matches
Castillejo Samu,esESP,3.4,Sassuolo,28,1995,6.0,2,0,0,11,18,1,34,1,10,,,0,Matches
Castro Santiago,arARG,4.0,Bologna,18,2004,2.7,1,0,0,7,7,0,1,0,1,,,0,Matches
Castrovilli Gaetano,itITA,3.0,Fiorentina,26,1997,4.1,0,0,0,4,5,1,9,2,2,,,0,Matches
Cataldi Danilo,itITA,3.0,Lazio,28,1994,15.1,8,0,0,17,8,0,31,18,11,,,0,Matches
Ceide Emil,noNOR,4.0,Sassuolo,21,2001,2.0,0,0,0,2,1,0,5,0,1,,,0,Matches
Çelik Zeki,trTUR,2.3,Roma,26,1997,7.5,1,0,0,14,3,0,20,8,15,,,0,Matches
Centonze Fabien,frFRA,2.0,Hellas Verona,27,1996,7.5,2,0,0,13,7,1,28,9,8,,,0,Matches
Cerofolini Michele,itITA,1.0,Frosinone,24,1999,7.5,1,0,0,1,0,0,0,0,0,,,1,Matches
Cerri Alberto,itITA,4.0,Empoli,27,1996,6.1,2,0,0,15,9,6,1,3,3,,,0,Matches
Cerri Leonardo,itITA,4.0,Juventus,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Charlys,brBRA,3.0,Hellas Verona,19,2004,0.3,0,0,0,0,0,0,0,1,0,,,0,Matches
Cheddira Walid,maMAR,4.0,Frosinone,25,1998,23.6,0,0,0,27,43,16,3,4,7,,,0,Matches
Chiesa Federico,itITA,4.0,Juventus,25,1997,24.4,1,0,0,14,40,7,117,6,11,,,0,Matches
Christensen Oliver,dkDEN,1.0,Fiorentina,24,1999,4.0,0,0,0,2,1,0,0,0,0,,,0,Matches
Chukwueze Samuel,ngNGA,3.4,Milan,24,1999,11.3,1,0,0,7,12,7,21,6,7,,,0,Matches
Cissè Alphadjo,itITA,3.0,Hellas Verona,16,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Cittadini Giorgio,itITA,2.0,Monza,21,2002,0.2,1,0,0,1,1,0,0,0,1,,,0,Matches
Cittadini Giorgio,itITA,2.0,Genoa,21,2002,1.2,0,0,0,2,4,0,0,3,5,,,0,Matches
Ciurria Patrick,itITA,3.0,Monza,28,1995,17.8,2,0,0,29,14,4,53,9,20,,,0,Matches
Colombo Lorenzo,itITA,4.0,Monza,21,2002,15.1,3,0,0,25,24,6,2,0,11,,,0,Matches
Colpani Andrea,itITA,3.0,Monza,24,1999,29.5,1,0,0,24,45,2,109,12,15,,,0,Matches
Comuzzo Pietro,itITA,2.0,Fiorentina,18,2005,0.5,1,0,0,1,0,0,0,1,1,,,0,Matches
Consigli Andrea,itITA,1.0,Sassuolo,36,1987,35.0,1,0,0,0,3,0,0,0,0,,,0,Matches
Contini Baranovsky Nikita,itITA,1.0,Napoli,27,1996,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Coppola Diego,itITA,2.0,Hellas Verona,19,2003,18.2,9,0,0,32,4,0,0,28,22,,,0,Matches
Corazza Tommaso,itITA,2.0,Bologna,19,2004,2.2,1,0,0,1,3,0,8,5,4,,,0,Matches
Corfitzen Jeppe,dkDEN,4.0,Lecce,18,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Corona Giacomo,itITA,4.0,Empoli,19,2004,0.1,0,0,0,1,1,0,0,0,0,,,0,Matches
Costa João,brBRA,4.0,Roma,18,2005,0.2,1,0,0,2,0,0,1,0,0,,,0,Matches
Costil Benoît,frFRA,1.0,Salernitana,36,1987,13.0,0,0,0,0,1,0,1,0,1,,,0,Matches
Coulibaly Lassana,mlMLI,3.0,Salernitana,27,1996,23.1,5,0,0,33,36,1,9,17,33,,,0,Matches
Coulibaly Mamadou,snSEN,3.0,Salernitana,24,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Cragno Alessio,itITA,1.0,Sassuolo,29,1994,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Cristante Bryan,itITA,3.0,Roma,28,1995,36.5,8,0,0,77,16,4,28,23,41,,,0,Matches
Cruz Juan,arARG,4.0,Hellas Verona,24,1999,1.2,0,0,0,1,0,0,1,1,2,,,0,Matches
Cuadrado Juan,coCOL,2.5,Inter,35,1988,3.0,1,0,0,4,6,1,18,1,3,,,0,Matches
Cuni Marvin,alALB,4.0,Frosinone,22,2001,5.9,0,0,0,13,12,3,4,1,3,,,0,Matches
D'Ambrosio Danilo,itITA,2.0,Monza,34,1988,17.1,5,1,1,18,13,1,7,15,34,,,0,Matches
Daniliuc Flavius,atAUT,2.0,Salernitana,22,2001,8.3,2,0,0,14,4,0,1,8,11,,,0,Matches
Danilo,brBRA,2.0,Juventus,32,1991,27.2,7,0,0,26,14,1,18,36,35,,,0,Matches
Darmian Matteo,itITA,2.4,Inter,33,1989,26.7,2,0,0,27,10,1,22,15,24,,,0,Matches
David Cabal Juan,coCOL,2.0,Hellas Verona,22,2001,16.6,6,0,0,27,16,1,33,28,29,,,0,Matches
Davis Keinan,engENG,4.0,Udinese,25,1998,2.1,2,0,0,5,3,3,0,0,0,,,0,Matches
Dawidowicz Paweł,plPOL,2.0,Hellas Verona,28,1995,23.8,5,0,0,33,9,0,2,22,30,,,1,Matches
De Ketelaere Charles,beBEL,3.5,Atalanta,22,2001,22.5,1,0,0,17,47,6,47,6,21,,,1,Matches
De Sciglio Mattia,itITA,2.0,Juventus,30,1992,0.5,0,0,0,0,1,0,0,1,0,,,0,Matches
De Silvestri Lorenzo,itITA,2.0,Bologna,35,1988,7.5,0,0,0,3,6,0,9,6,9,,,0,Matches
De Winter Koni,beBEL,2.0,Genoa,21,2002,26.4,8,1,1,38,11,0,5,23,25,,,0,Matches
Defrel Grégoire,mqMTQ,3.4,Sassuolo,32,1991,8.4,0,0,0,9,8,1,2,4,7,,,0,Matches
Deiola Alessandro,itITA,3.0,Cagliari,27,1995,17.9,7,0,0,24,17,0,15,10,21,,,1,Matches
Dellavalle Alessandro,itITA,2.0,Torino,19,2004,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
Demme Diego,deGER,3.0,Napoli,31,1991,0.8,1,0,0,1,2,0,3,0,1,,,0,Matches
Dendoncker Leander,beBEL,2.3,Napoli,28,1995,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
Destro Mattia,itITA,4.0,Empoli,32,1991,4.1,2,0,0,6,8,4,0,3,1,,,0,Matches
Di Francesco Federico,itITA,3.5,Lecce,29,1994,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Di Gennaro Raffaele,itITA,1.0,Inter,29,1993,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Di Gregorio Michele,itITA,1.0,Monza,26,1997,31.9,0,0,0,0,4,0,0,2,0,,,0,Matches
Di Lorenzo Giovanni,itITA,2.0,Napoli,29,1993,35.9,6,0,0,28,37,5,125,22,36,,,0,Matches
Di Pardo Alessandro,itITA,2.4,Cagliari,24,1999,4.0,0,0,0,3,2,1,18,5,1,,,0,Matches
Dia Boulaye,snSEN,3.5,Salernitana,26,1996,12.7,1,0,0,11,24,3,1,3,2,,,0,Matches
Dimarco Federico,itITA,3.0,Inter,25,1997,23.1,0,0,0,12,21,5,197,7,26,,,0,Matches
Djaló Tiago,ptPOR,2.0,Juventus,23,2000,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
Djidji Koffi,ciCIV,2.0,Torino,30,1992,8.4,2,0,0,11,1,0,2,10,8,,,0,Matches
Djimsiti Berat,alALB,2.0,Atalanta,30,1993,31.5,5,0,0,17,11,0,6,59,24,,,0,Matches
Dodô,brBRA,2.0,Fiorentina,24,1998,5.8,0,0,0,7,8,0,19,5,3,,,0,Matches
Doig Josh,sctSCO,2.4,Hellas Verona,21,2002,9.2,2,0,0,7,4,1,30,4,10,,,0,Matches
Doig Josh,sctSCO,2.3,Sassuolo,21,2002,14.9,5,0,0,16,11,0,46,15,17,,,0,Matches
Domínguez Nicolás,arARG,3.0,Bologna,25,1998,1.1,0,0,0,3,0,0,0,0,0,,,0,Matches
Donati Giulio,itITA,2.0,Monza,33,1990,0.4,2,0,0,1,0,0,4,0,0,,,0,Matches
Dorgu Patrick,dkDEN,2.4,Lecce,18,2004,17.4,6,0,0,25,44,2,39,9,22,,,0,Matches
Dossena Alberto,itITA,2.0,Cagliari,24,1998,33.1,5,0,0,38,42,0,1,46,35,,,2,Matches
Drăgușin Radu,roROU,2.0,Genoa,21,2002,19.0,1,0,0,14,14,0,1,21,12,,,0,Matches
Duda Ondrej,skSVK,3.0,Hellas Verona,28,1994,27.3,14,2,2,55,51,0,94,26,36,,,0,Matches
Dumfries Denzel,nlNED,3.0,Inter,27,1996,18.2,2,1,0,25,18,5,47,12,11,,,0,Matches
Duncan Alfred,ghGHA,3.0,Fiorentina,30,1993,21.0,2,0,0,26,15,3,67,10,24,,,0,Matches
Dybala Paulo,arARG,3.5,Roma,29,1993,21.8,3,0,0,12,50,5,88,3,13,,,0,Matches
Ebosele Festy,ieIRL,3.0,Udinese,20,2002,18.9,6,1,1,29,45,1,44,11,20,,,0,Matches
Ebosse Enzo,cmCMR,2.0,Udinese,24,1999,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
Ebuehi Tyronne,ngNGA,2.0,Empoli,27,1995,12.2,0,0,0,7,9,3,23,6,10,,,0,Matches
Éderson,brBRA,3.0,Atalanta,24,1999,31.9,8,0,0,45,34,0,18,39,48,,,0,Matches
Ehizibue Kingsley,nlNED,3.0,Udinese,28,1995,10.6,4,0,0,12,21,5,16,9,14,,,0,Matches
Ekong Emmanuel,seSWE,4.0,Empoli,21,2002,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Ekuban Caleb,ghGHA,4.0,Genoa,29,1994,12.6,0,0,0,17,27,3,4,1,4,,,0,Matches
Elmas Elif,mkMKD,3.4,Napoli,23,1999,3.8,2,0,0,7,6,1,6,1,3,,,0,Matches
Erlic Martin,hrCRO,2.0,Sassuolo,25,1998,29.1,5,0,0,30,26,0,5,27,22,,,0,Matches
Fabbian Giovanni,itITA,3.0,Bologna,20,2003,11.7,4,0,0,16,18,2,5,7,9,,,0,Matches
Fagioli Nicolò,itITA,3.0,Juventus,22,2001,4.9,1,0,0,3,5,1,19,4,3,,,0,Matches
Falcone Wladimiro,itITA,1.0,Lecce,28,1995,38.0,0,0,0,0,5,0,0,1,0,,,0,Matches
Faraoni Davide,itITA,3.0,Hellas Verona,31,1991,6.7,5,0,0,11,9,0,19,6,10,,,0,Matches
Faraoni Davide,itITA,2.0,Fiorentina,31,1991,4.4,0,0,0,3,6,0,17,5,5,,,0,Matches
Fazio Federico,arARG,2.0,Salernitana,36,1987,15.1,3,1,0,8,9,0,0,17,11,,,0,Matches
Fazzini Jacopo,itITA,3.0,Empoli,20,2003,13.7,6,0,0,23,27,1,54,11,25,,,0,Matches
Ferguson Lewis,sctSCO,3.0,Bologna,23,1999,30.1,8,0,0,51,72,4,11,15,22,,,0,Matches
Ferraris Andrea,itITA,4.0,Monza,20,2003,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Ferreira João,ptPOR,2.3,Udinese,22,2001,20.2,9,0,0,35,11,2,21,30,43,,,0,Matches
Fini Seydou,itITA,4.0,Genoa,17,2006,0.4,0,0,0,0,2,0,1,0,0,,,0,Matches
Fiorillo Vincenzo,itITA,1.0,Salernitana,33,1990,4.0,1,1,0,0,3,0,0,0,0,,,0,Matches
Florenzi Alessandro,itITA,2.3,Milan,32,1991,19.2,5,0,0,12,9,2,121,20,20,,,0,Matches
Folorunsho Michael,itITA,3.0,Hellas Verona,25,1998,30.9,5,0,0,50,74,11,64,16,27,,,0,Matches
Frattesi Davide,itITA,3.0,Inter,23,1999,10.6,1,0,0,12,16,1,11,5,6,,,0,Matches
Frendrup Morten,dkDEN,3.0,Genoa,22,2001,34.9,6,0,0,49,35,1,12,48,72,,,0,Matches
Freuler Remo,chSUI,3.0,Bologna,31,1992,29.2,9,0,0,44,15,0,8,34,50,,,0,Matches
Fusco Gerardo,itITA,4.0,Salernitana,18,2005,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Gabbia Matteo,itITA,2.0,Milan,23,1999,14.2,5,0,0,27,8,0,0,10,20,,,0,Matches
Gaetano Gianluca,itITA,3.4,Cagliari,23,2000,8.3,1,1,0,10,12,3,16,4,3,,,0,Matches
Gaetano Gianluca,itITA,3.0,Napoli,23,2000,1.8,1,0,0,3,1,0,3,1,1,,,0,Matches
Gagliardini Roberto,itITA,2.4,Monza,29,1994,26.2,5,0,0,26,21,1,9,30,29,,,0,Matches
Galdames Millán Pablo,clCHI,3.0,Genoa,26,1996,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Gallo Antonino,itITA,2.0,Lecce,23,2000,27.7,2,0,0,9,17,3,137,23,26,,,0,Matches
Garritano Luca,itITA,3.0,Frosinone,29,1994,5.4,1,0,0,6,7,0,16,3,5,,,0,Matches
Gatti Federico,itITA,2.0,Juventus,25,1998,29.3,7,0,0,39,15,0,18,17,22,,,2,Matches
Gelli Francesco,itITA,2.4,Frosinone,26,1996,17.3,3,0,0,16,41,1,53,10,13,,,0,Matches
Gemello Luca,itITA,1.0,Torino,23,2000,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gendrey Valentin,frFRA,2.0,Lecce,23,2000,33.8,5,0,0,27,40,3,61,34,32,,,0,Matches
Ghedjemis Farés,frFRA,4.0,Frosinone,20,2002,2.0,1,0,0,2,0,1,6,1,0,,,0,Matches
Gianetti Lautaro,arARG,2.0,Udinese,29,1993,7.0,4,0,0,9,0,0,0,18,4,,,1,Matches
Gila Mario,esESP,2.0,Lazio,22,2000,20.1,4,1,1,21,23,1,8,21,14,,,0,Matches
Gineitis Gvidas,ltLTU,3.0,Torino,19,2004,6.0,2,0,0,9,3,0,22,4,7,,,0,Matches
Giroud Olivier,frFRA,4.0,Milan,36,1986,26.3,1,1,0,31,24,14,3,6,11,,,0,Matches
Goldaniga Edoardo,itITA,2.0,Cagliari,29,1993,11.2,3,0,0,14,10,3,11,15,7,,,0,Matches
Gollini Pierluigi,itITA,1.0,Napoli,28,1995,7.0,0,0,0,0,1,0,0,1,1,,,0,Matches
Gómez Papu,arARG,3.5,Monza,35,1988,0.5,0,0,0,0,0,0,5,1,0,,,0,Matches
Gomis Iron,frFRA,3.0,Salernitana,23,1999,1.5,0,0,0,2,2,1,1,2,1,,,0,Matches
Gonzàlez Joan,esESP,3.0,Lecce,21,2002,14.3,6,0,0,15,33,1,10,4,19,,,0,Matches
