player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Canvot Jaydee,frFRA,2.3,Toulouse,18,2006,12.3,2,0,0,18,3,0,6,11,12,,,0,Matches
Capelle Pierrick,frFRA,3.0,Angers,37,1987,5.4,4,0,0,12,4,1,10,11,17,,,0,Matches
Capuano Gabin,frFRA,4.0,Lens,18,2006,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Caqueret Maxence,frFRA,3.0,Lyon,24,2000,6.4,1,0,0,4,6,1,6,8,11,,,0,Matches
Cara Simon,frFRA,4.0,Montpellier,19,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Carboni Valentin,arARG,3.0,Marseille,19,2005,1.1,1,0,0,5,1,0,2,1,2,,,0,Matches
Cardona Irvin,mtMLT,3.5,Saint-Étienne,26,1997,11.8,2,0,0,12,10,3,31,4,6,,,0,Matches
Carlgren Patrik,seSWE,1.0,Nantes,32,1992,4.6,0,0,0,0,1,0,0,0,0,,,0,Matches
Casimir Josué,htHAI,3.4,Le Havre,22,2001,22.2,5,0,0,29,46,8,86,6,28,,,0,Matches
Cásseres Jr. Cristian,veVEN,3.0,Toulouse,24,2000,30.0,11,0,0,54,46,1,79,42,61,,,0,Matches
Castelletto Jean-Charles,cmCMR,2.3,Nantes,29,1995,29.1,5,1,0,34,14,0,9,25,18,,,1,Matches
Caumont Enzo,frFRA,3.0,Angers,20,2004,0.4,1,0,0,1,0,0,0,1,1,,,0,Matches
Centonze Fabien,frFRA,2.0,Nantes,28,1996,2.9,0,0,0,2,2,1,11,2,4,,,0,Matches
Chardonnet Brendan,frFRA,2.0,Brest,29,1994,26.8,6,0,0,36,20,0,3,28,34,,,1,Matches
Chávez Jhoanner,ecECU,3.0,Lens,22,2002,6.6,1,0,0,10,8,2,31,6,5,,,0,Matches
Chennahi Théo,frFRA,2.0,Montpellier,19,2005,2.0,2,0,0,3,2,0,2,3,1,,,0,Matches
Cherif Sidiki,frFRA,4.0,Angers,17,2006,3.6,0,0,0,4,8,5,4,0,5,,,0,Matches
Cherki Rayan,frFRA,3.4,Lyon,20,2003,22.7,3,0,0,16,34,3,118,7,13,,,0,Matches
Chevalier Lucas,frFRA,1.0,Lille,22,2001,34.0,0,0,0,0,7,0,0,0,2,,,0,Matches
Chirivella Pedro,esESP,3.0,Nantes,27,1997,26.1,6,0,0,25,16,0,18,21,27,,,0,Matches
Chotard Joris,frFRA,3.0,Montpellier,22,2001,21.0,5,0,0,16,10,1,31,19,29,,,0,Matches
Cissé Djaoui,frFRA,3.0,Rennes,20,2004,12.5,4,0,0,25,14,0,3,14,19,,,0,Matches
Cissé Yoann,frFRA,3.0,Auxerre,19,2004,0.1,0,0,0,0,0,0,3,1,0,,,0,Matches
Clauss Jonathan,frFRA,2.4,Nice,31,1992,25.6,7,0,0,26,12,1,191,47,34,,,0,Matches
Coco Marcus,frFRA,2.0,Nantes,28,1996,10.6,3,2,0,30,17,0,29,11,22,,,0,Matches
Confais Alois,frFRA,2.3,Le Havre,27,1996,0.0,0,0,0,1,0,1,0,0,0,,,0,Matches
Coquelin Francis,frFRA,3.0,Nantes,33,1991,2.5,1,0,0,7,1,0,0,6,5,,,0,Matches
Cornelius Derek,caCAN,2.0,Marseille,26,1997,15.8,9,2,2,25,14,0,4,13,17,,,0,Matches
Cornud Pierre,frFRA,2.3,Saint-Étienne,27,1996,6.4,2,0,0,10,3,1,14,9,10,,,0,Matches
Costa David,ptPOR,3.0,Lens,23,2001,3.9,0,1,0,3,4,0,15,1,0,,,0,Matches
Costa Logan,cvCPV,2.0,Toulouse,23,2001,1.0,0,0,0,0,0,0,1,2,1,,,0,Matches
Coudert Grégoire,frFRA,1.0,Brest,25,1999,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Coulibaly Lasso,ciCIV,3.0,Auxerre,21,2002,0.5,0,0,0,0,1,0,2,0,1,,,0,Matches
Coulibaly Mamadou,frFRA,3.0,Monaco,20,2004,0.1,0,0,0,1,1,0,1,0,0,,,0,Matches
Coulibaly Soumaïla,frFRA,2.0,Brest,20,2003,4.9,1,0,0,12,1,0,0,6,2,,,0,Matches
Coulibaly Tanguy,frFRA,3.4,Montpellier,23,2001,16.5,4,2,1,45,21,3,21,10,25,,,0,Matches
Courcoul Marius,frFRA,3.0,Angers,17,2007,3.4,0,0,0,4,2,0,4,6,2,,,0,Matches
Cozza Nicolas,frFRA,2.3,Nantes,25,1999,22.8,3,1,0,14,12,2,27,25,40,,,0,Matches
Cresswell Charlie,engENG,2.0,Toulouse,21,2002,28.8,5,0,0,28,15,3,4,29,23,,,1,Matches
Danois Kévin,frFRA,3.0,Auxerre,20,2004,16.2,1,0,0,22,18,2,15,20,31,,,0,Matches
Danso Kevin,atAUT,2.0,Lens,25,1998,12.0,3,0,0,27,11,1,0,22,8,,,0,Matches
Dante,brBRA,2.0,Nice,40,1983,21.8,5,1,0,19,14,0,2,33,14,,,0,Matches
Daouda Diongue Pape,snSEN,3.0,Strasbourg,,,0.9,0,0,0,0,0,0,1,3,0,,,0,Matches
Daramy Mohamed,dkDEN,3.5,Reims,22,2002,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
David Jonathan,caCAN,4.0,Lille,24,2000,28.4,4,0,0,25,36,10,4,7,9,,,0,Matches
Davitashvili Zuriko,geGEO,3.5,Saint-Étienne,23,2001,30.9,3,0,0,19,40,5,85,14,14,,,0,Matches
De Percin Théo,mqMTQ,1.0,Auxerre,23,2001,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
De Smet Thibault,beBEL,2.0,Reims,26,1998,2.1,0,0,0,1,2,0,0,4,4,,,0,Matches
Dedić Amar,baBIH,3.0,Marseille,21,2002,3.5,1,0,0,7,2,0,5,3,4,,,0,Matches
Del Castillo Romain,frFRA,3.5,Brest,28,1996,14.0,0,0,0,12,17,0,105,6,21,,,0,Matches
Delaine Thomas,frFRA,2.3,Strasbourg,32,1992,0.1,0,0,0,1,0,0,0,1,1,,,0,Matches
Delort Andy,dzALG,4.0,Montpellier,32,1991,6.7,1,0,0,11,12,10,11,0,3,,,0,Matches
Dembélé Ousmane,frFRA,4.0,Paris Saint-Germain,27,1997,19.2,1,0,0,8,14,9,80,9,5,,,0,Matches
Descamps Rémy,frFRA,1.0,Lyon,28,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Desmas Arthur,frFRA,1.0,Le Havre,30,1994,18.0,2,0,0,1,6,0,0,0,0,,,0,Matches
Diakhon Mamadou,frFRA,3.4,Reims,18,2005,9.5,2,0,0,5,22,0,34,4,8,,,0,Matches
Diakité Bafodé,frFRA,2.0,Lille,23,2001,30.7,8,1,1,44,17,1,4,26,19,,,0,Matches
Diakité Oumar,ciCIV,4.0,Reims,20,2003,18.1,6,0,0,27,26,11,7,2,13,,,0,Matches
Diarra Habib,snSEN,3.4,Strasbourg,20,2004,26.1,6,0,0,26,52,1,53,14,11,,,0,Matches
Diatta Krépin,snSEN,2.3,Monaco,25,1999,5.6,3,0,0,14,7,2,15,9,12,,,0,Matches
Diawara Kandet,gnGUI,3.0,Le Havre,24,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Diawara Mahamadou,frFRA,3.0,Le Havre,19,2005,6.5,0,0,0,15,7,0,5,13,13,,,0,Matches
Diawara Mahamadou,frFRA,3.0,Lyon,19,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Dieng Bamba,snSEN,4.0,Angers,24,2000,5.9,1,0,0,9,13,4,5,0,1,,,0,Matches
Diliwidi Kembo,frFRA,4.0,Lens,18,2006,0.0,0,0,0,1,0,0,1,0,0,,,0,Matches
Diomande Sinaly,ciCIV,2.0,Auxerre,23,2001,21.6,6,0,0,24,19,0,1,31,19,,,1,Matches
Diony Lois,frFRA,4.0,Angers,31,1992,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Diop Sérigné,snSEN,4.0,Brest,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Diop Sofiane,maMAR,3.4,Nice,24,2000,11.8,3,0,0,17,19,3,32,18,18,,,0,Matches
Diouf Andy,frFRA,3.0,Lens,21,2003,24.7,2,0,0,43,21,2,28,14,29,,,0,Matches
Diouf Yehvann,snSEN,1.0,Reims,24,1999,34.0,1,0,0,0,3,0,0,0,2,,,0,Matches
Dioussé Assane,snSEN,3.0,Auxerre,26,1997,7.4,1,0,0,18,11,0,1,11,8,,,0,Matches
Domínguez Álex,esESP,1.0,Toulouse,26,1998,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Donnarumma Gianluigi,itITA,1.0,Paris Saint-Germain,25,1999,23.2,2,0,0,0,3,0,0,0,1,,,0,Matches
Doucoure Sékou,frFRA,2.0,Nantes,19,2005,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Doué Désiré,frFRA,3.4,Paris Saint-Germain,19,2005,19.2,1,0,0,28,44,1,78,13,31,,,0,Matches
Doué Guela,ciCIV,2.3,Strasbourg,21,2002,30.2,7,0,0,41,19,0,46,33,42,,,0,Matches
Douglas,brBRA,3.0,Nantes,27,1997,25.6,8,0,0,42,36,0,11,32,39,,,0,Matches
Doukouré Ismaël,frFRA,2.3,Strasbourg,21,2003,29.3,7,0,0,30,17,0,1,22,23,,,1,Matches
Doumbia Kamory,mlMLI,3.4,Brest,21,2003,14.7,1,0,0,17,22,1,48,27,30,,,0,Matches
Doumbouya Amidou,frFRA,3.0,Nice,16,2007,0.5,0,0,0,0,0,0,2,1,1,,,0,Matches
Duverne Jean-Kevin,htHAI,2.0,Nantes,27,1997,6.0,2,0,0,14,6,0,9,8,12,,,0,Matches
Džodić Stefan,rsSRB,2.0,Montpellier,19,2005,2.7,2,1,0,4,2,0,0,4,4,,,0,Matches
Dønnum Aron,noNOR,3.0,Toulouse,26,1998,29.9,6,0,0,38,54,0,117,26,34,,,0,Matches
Edjouma Noah,frFRA,3.0,Toulouse,18,2005,1.9,0,1,0,4,3,0,6,2,2,,,0,Matches
Ekomie Jacques,gaGAB,2.3,Angers,20,2003,7.7,1,0,0,11,21,1,23,5,14,,,0,Matches
Ekwah Elimby Pierre,frFRA,3.0,Saint-Étienne,22,2002,28.6,3,0,0,42,38,0,5,47,35,,,0,Matches
Elia Meschak,cdCOD,4.0,Nantes,26,1997,1.9,0,0,0,7,2,0,14,0,5,,,0,Matches
Embolo Breel,chSUI,3.5,Monaco,27,1997,20.5,5,0,0,27,43,11,6,4,17,,,0,Matches
Emegha Emanuel,nlNED,4.0,Strasbourg,21,2003,25.5,5,0,0,36,37,27,1,1,5,,,0,Matches
Faivre Romain,frFRA,3.4,Brest,26,1998,10.0,2,0,0,6,23,1,26,3,11,,,0,Matches
Fayad Khalil,frFRA,3.4,Montpellier,20,2004,11.4,5,0,0,21,27,1,20,10,16,,,1,Matches
Felipe Luiz,itITA,2.0,Marseille,27,1997,1.4,1,0,0,1,0,0,0,3,3,,,0,Matches
Ferhat Zinedine,dzALG,3.0,Angers,31,1993,9.4,1,0,0,11,15,2,68,10,7,,,0,Matches
Fernandes Edimilson,chSUI,2.4,Brest,28,1996,12.3,1,0,0,7,6,0,10,18,7,,,0,Matches
Fernandez-Pardo Matias,beBEL,3.4,Lille,19,2005,11.8,4,0,0,18,21,3,30,3,9,,,0,Matches
Ferri Jordan,frFRA,3.0,Montpellier,32,1992,19.7,6,1,0,35,30,0,25,9,24,,,0,Matches
Fila Karol,plPOL,2.0,Strasbourg,26,1998,0.1,1,0,0,0,0,0,0,0,0,,,0,Matches
Fofana Malick,beBEL,3.5,Lyon,19,2005,17.7,2,0,0,13,36,10,71,8,12,,,0,Matches
Fofana Rayan,frFRA,3.0,Lens,18,2006,0.3,0,0,0,1,1,0,0,0,2,,,0,Matches
Fofana Seko,ciCIV,3.0,Rennes,29,1995,9.4,3,0,0,9,7,2,5,7,7,,,0,Matches
Fofana Yahia,ciCIV,1.0,Angers,23,2000,33.0,4,0,0,0,11,0,0,1,0,,,0,Matches
Fomba Lamine,frFRA,3.0,Saint-Étienne,26,1998,2.4,2,0,0,13,2,1,1,4,6,,,0,Matches
Frankowski Przemysław,plPOL,2.4,Lens,29,1995,15.4,3,0,0,18,7,1,77,20,20,,,0,Matches
Fulgini Angelo,frFRA,3.0,Lens,27,1996,11.6,3,0,0,15,26,3,45,2,10,,,0,Matches
Furuhashi Kyogo,jpJPN,4.0,Rennes,29,1995,1.4,0,0,0,4,2,0,0,0,2,,,0,Matches
Gallon Gauthier,frFRA,1.0,Rennes,31,1993,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Ganago Ignatius,cmCMR,3.0,Nantes,25,1999,2.7,1,0,0,2,3,2,3,4,1,,,0,Matches
Garcia Ulisses,chSUI,2.3,Marseille,28,1996,10.3,2,0,0,8,9,2,35,8,11,,,0,Matches
Gbamin Jean-Philippe,ciCIV,3.0,Nantes,28,1995,2.4,1,0,0,3,6,0,0,1,1,,,0,Matches
Gbane Mory,ciCIV,2.3,Reims,23,2000,12.5,2,0,0,12,3,0,2,20,11,,,0,Matches
Gboho Yann,frFRA,3.4,Toulouse,23,2001,25.9,2,0,0,16,61,2,26,6,19,,,0,Matches
Genreau Denis,auAUS,3.0,Toulouse,25,1999,2.5,0,0,0,7,5,0,9,3,5,,,0,Matches
Golovin Aleksandr,ruRUS,3.0,Monaco,28,1996,12.8,1,0,0,25,20,1,24,12,23,,,0,Matches
Gomes André,ptPOR,3.0,Lille,31,1993,14.2,3,0,0,25,12,0,10,5,13,,,0,Matches
Gomes Angel,engENG,3.0,Lille,23,2000,8.2,1,0,0,4,11,0,10,0,6,,,0,Matches
Gómez Carlos,coCOL,3.0,Rennes,21,2002,4.2,1,0,0,11,2,2,19,3,6,,,0,Matches
Gorgelin Mathieu,frFRA,1.0,Le Havre,33,1990,16.0,2,0,0,0,2,0,0,0,1,,,0,Matches
Gouiri Amine,dzALG,4.0,Marseille,24,2000,11.6,0,0,0,11,7,5,57,1,5,,,0,Matches
Gouiri Amine,dzALG,3.4,Rennes,24,2000,11.5,2,0,0,18,12,4,12,2,5,,,0,Matches
Gradit Jonathan,frFRA,2.0,Lens,31,1992,23.5,4,0,0,28,16,0,10,26,22,,,0,Matches
Grandsir Samuel,frFRA,3.5,Le Havre,27,1996,0.9,0,0,0,2,0,0,5,0,5,,,0,Matches
Greenwood Mason,engENG,3.4,Marseille,22,2001,31.2,3,0,0,24,36,2,110,11,18,,,0,Matches
Grønbaek Albert,dkDEN,3.4,Rennes,23,2001,9.0,1,0,0,10,10,0,28,3,11,,,0,Matches
Gudmundsson Gabriel,seSWE,2.3,Lille,25,1999,19.8,3,0,0,30,42,5,59,17,24,,,0,Matches
Gueguin Axel,frFRA,4.0,Montpellier,19,2005,0.3,0,0,0,4,0,0,1,0,1,,,0,Matches
Guessand Evann,ciCIV,3.4,Nice,23,2001,28.5,2,0,0,45,64,10,37,15,29,,,0,Matches
Guirassy Bahereba,frFRA,3.0,Nantes,17,2006,3.9,0,0,0,2,2,0,7,2,9,,,0,Matches
Haïdara Massadio,mlMLI,2.0,Brest,31,1992,18.6,3,2,1,20,45,0,49,25,17,,,0,Matches
Hakimi Achraf,maMAR,2.0,Paris Saint-Germain,25,1998,23.0,4,0,0,19,25,8,80,31,35,,,0,Matches
Hanin Florent,dzALG,2.0,Angers,34,1990,29.7,2,0,0,17,35,1,104,47,48,,,0,Matches
Haraldsson Hákon,isISL,3.0,Lille,21,2003,19.5,3,0,0,19,27,3,58,8,15,,,0,Matches
Harit Amine,maMAR,3.0,Marseille,27,1997,5.8,1,1,0,6,15,0,7,3,7,,,0,Matches
Hateboer Hans,nlNED,2.3,Rennes,30,1994,18.7,3,0,0,20,10,1,34,33,20,,,0,Matches
Haug Kjetil,noNOR,1.0,Toulouse,26,1998,5.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Henrique Luis,brBRA,3.0,Marseille,22,2001,29.0,0,0,0,8,8,9,97,10,9,,,0,Matches
