player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Buta Aurélio,ptPOR,2.4,Eintracht Frankfurt,26,1997,19.4,,26,,,,,,,,,,,14,,,,Matches
Caci Anthony,frFRA,2.4,Mainz 05,26,1997,27.6,,23,,,,,,,,,,,28,,,,Matches
Can Emre,deGER,3.0,Dortmund,29,1994,21.7,,46,,,,,,,,,,,20,,,,Matches
Cardona Irvin,mtMLT,3.5,Augsburg,25,1997,0.6,,1,,,,,,,,,,,0,,,,Matches
Carstensen Rasmus,dkDEN,2.3,Köln,22,2000,18.4,,25,,,,,,,,,,,19,,,,Matches
Carvalho Fabio,ptPOR,3.0,RB Leipzig,20,2002,1.8,,1,,,,,,,,,,,0,,,,Matches
Casteels Koen,beBEL,1.0,Wolfsburg,31,1992,25.0,,0,,,,,,,,,,,0,,,,Matches
Černý Václav,czCZE,3.4,Wolfsburg,25,1997,10.2,,4,,,,,,,,,,,7,,,,Matches
Chabot Julian,deGER,2.0,Köln,25,1998,30.0,,41,,,,,,,,,,,45,,,,Matches
Chadaille Bitshiabu El,frFRA,2.0,RB Leipzig,18,2005,0.4,,0,,,,,,,,,,,1,,,,Matches
Chaïbi Fares,dzALG,3.4,Eintracht Frankfurt,20,2002,21.2,,17,,,,,,,,,,,5,,,,Matches
Chandler Timothy,usUSA,2.3,Eintracht Frankfurt,33,1990,0.2,,0,,,,,,,,,,,0,,,,Matches
Chiarodia Fabio,itITA,2.0,Gladbach,18,2005,1.7,,5,,,,,,,,,,,3,,,,Matches
Christensen Jacob,dkDEN,3.0,Köln,22,2001,2.4,,6,,,,,,,,,,,4,,,,Matches
Collins Nnamdi,deGER,2.0,Eintracht Frankfurt,19,2004,1.0,,0,,,,,,,,,,,2,,,,Matches
Coman Kingsley,frFRA,3.0,Bayern Munich,27,1996,12.4,,7,,,,,,,,,,,2,,,,Matches
Conté Bambasé,deGER,3.0,Hoffenheim,20,2003,0.5,,3,,,,,,,,,,,0,,,,Matches
Costa Danny,deGER,2.4,Mainz 05,30,1993,9.2,,10,,,,,,,,,,,16,,,,Matches
Cozza Nicolas,frFRA,2.0,Wolfsburg,24,1999,3.1,,6,,,,,,,,,,,3,,,,Matches
Čvančara Tomáš,czCZE,3.5,Gladbach,22,2000,10.0,,3,,,,,,,,,,,2,,,,Matches
Dahmen Finn,deGER,1.0,Augsburg,25,1998,31.0,,0,,,,,,,,,,,0,,,,Matches
Dahoud Mahmoud,deGER,3.0,Stuttgart,27,1996,2.5,,1,,,,,,,,,,,0,,,,Matches
Daschner Lukas,deGER,3.5,Bochum,24,1998,6.0,,5,,,,,,,,,,,2,,,,Matches
Datro Fofana David,ciCIV,3.5,Union Berlin,20,2002,7.6,,7,,,,,,,,,,,0,,,,Matches
Davies Alphonso,caCAN,2.0,Bayern Munich,22,2000,22.9,,24,,,,,,,,,,,25,,,,Matches
Deman Olivier,beBEL,3.0,Werder Bremen,23,2000,15.2,,14,,,,,,,,,,,13,,,,Matches
Demirović Ermedin,baBIH,3.5,Augsburg,25,1998,31.9,,14,,,,,,,,,,,11,,,,Matches
den Berg Sepp,nlNED,2.0,Mainz 05,21,2001,31.5,,24,,,,,,,,,,,40,,,,Matches
Di Benedetto Samuele,deGER,3.0,Stuttgart,18,2005,0.1,,0,,,,,,,,,,,1,,,,Matches
Diehl Justin,deGER,3.0,Köln,18,2004,1.9,,0,,,,,,,,,,,0,,,,Matches
Dier Eric,engENG,2.0,Bayern Munich,29,1994,13.0,,8,,,,,,,,,,,9,,,,Matches
Dietz Florian,deGER,4.0,Köln,24,1998,0.8,,0,,,,,,,,,,,0,,,,Matches
Dina Ebimbe Junior,cmCMR,3.0,Eintracht Frankfurt,22,2000,21.7,,26,,,,,,,,,,,10,,,,Matches
Dinkçi Eren,deGER,3.0,Heidenheim,21,2001,29.4,,18,,,,,,,,,,,12,,,,Matches
Doan Ritsu,jpJPN,3.0,Freiburg,25,1998,25.0,,25,,,,,,,,,,,8,,,,Matches
Doekhi Danilho,nlNED,2.0,Union Berlin,25,1998,24.0,,25,,,,,,,,,,,37,,,,Matches
Dorsch Niklas,deGER,3.0,Augsburg,25,1998,15.4,,24,,,,,,,,,,,16,,,,Matches
Dovedan Nikola,atAUT,3.0,Heidenheim,29,1994,7.3,,9,,,,,,,,,,,1,,,,Matches
Downs Damion,usUSA,4.0,Köln,19,2004,2.0,,1,,,,,,,,,,,0,,,,Matches
Drena Beljo Dion,hrCRO,3.5,Augsburg,21,2002,6.5,,0,,,,,,,,,,,1,,,,Matches
Drexler Tim,deGER,2.0,Hoffenheim,18,2005,6.4,,9,,,,,,,,,,,9,,,,Matches
Ducksch Marvin,deGER,4.0,Werder Bremen,29,1994,30.0,,4,,,,,,,,,,,5,,,,Matches
Duranville Julien,beBEL,4.0,Dortmund,17,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Eggestein Maximilian,deGER,3.0,Freiburg,26,1996,32.4,,22,,,,,,,,,,,29,,,,Matches
Egloff Lilian,deGER,3.0,Stuttgart,20,2002,1.2,,1,,,,,,,,,,,1,,,,Matches
Ekitike Hugo,frFRA,4.0,Eintracht Frankfurt,21,2002,8.0,,7,,,,,,,,,,,2,,,,Matches
Elmas Elif,mkMKD,3.0,RB Leipzig,23,1999,3.0,,6,,,,,,,,,,,1,,,,Matches
Elvedi Nico,chSUI,2.0,Gladbach,26,1996,27.6,,21,,,,,,,,,,,41,,,,Matches
Engels Arne,beBEL,2.4,Augsburg,19,2003,15.6,,21,,,,,,,,,,,14,,,,Matches
Felix Uduokhai Ohis,deGER,2.0,Augsburg,25,1997,32.5,,18,,,,,,,,,,,44,,,,Matches
Fernandes Edimilson,chSUI,2.0,Mainz 05,27,1996,14.3,,15,,,,,,,,,,,24,,,,Matches
Ferri Nacho,esESP,4.0,Eintracht Frankfurt,18,2004,0.8,,3,,,,,,,,,,,0,,,,Matches
Finkgräfe Max,deGER,2.0,Köln,19,2004,19.5,,42,,,,,,,,,,,23,,,,Matches
Fischer Kilian,deGER,2.4,Wolfsburg,22,2000,3.2,,5,,,,,,,,,,,1,,,,Matches
Föhrenbach Jonas,deGER,2.0,Heidenheim,27,1996,31.0,,24,,,,,,,,,,,32,,,,Matches
Forsberg Emil,seSWE,3.0,RB Leipzig,31,1991,5.2,,3,,,,,,,,,,,0,,,,Matches
Förster Philipp,deGER,3.0,Bochum,28,1995,4.3,,5,,,,,,,,,,,7,,,,Matches
Franjić Bartol,hrCRO,3.0,Darmstadt 98,23,2000,13.7,,10,,,,,,,,,,,30,,,,Matches
Friedl Marco,atAUT,2.0,Werder Bremen,25,1998,24.4,,33,,,,,,,,,,,33,,,,Matches
Friedrich Marvin,deGER,2.0,Gladbach,27,1995,17.4,,15,,,,,,,,,,,19,,,,Matches
Frimpong Jeremie,nlNED,3.0,Leverkusen,22,2000,25.0,,18,,,,,,,,,,,7,,,,Matches
Führich Chris,deGER,3.0,Stuttgart,25,1998,28.5,,20,,,,,,,,,,,5,,,,Matches
Fukuda Shiō,jpJPN,4.0,Gladbach,19,2004,0.4,,0,,,,,,,,,,,1,,,,Matches
Füllkrug Niclas,deGER,4.0,Werder Bremen,30,1993,2.0,,1,,,,,,,,,,,0,,,,Matches
Füllkrug Niclas,deGER,4.0,Dortmund,30,1993,24.6,,1,,,,,,,,,,,2,,,,Matches
Gamboa Cristian,crCRC,2.3,Bochum,33,1989,13.2,,16,,,,,,,,,,,16,,,,Matches
Geiger Dennis,deGER,3.0,Hoffenheim,25,1998,0.7,,0,,,,,,,,,,,0,,,,Matches
Gerhardt Yannick,deGER,3.0,Wolfsburg,29,1994,18.1,,21,,,,,,,,,,,8,,,,Matches
Ghazi Anwar,nlNED,3.5,Mainz 05,28,1995,0.6,,0,,,,,,,,,,,0,,,,Matches
Gimber Benedikt,deGER,2.0,Heidenheim,26,1997,22.5,,23,,,,,,,,,,,15,,,,Matches
Ginter Matthias,deGER,2.0,Freiburg,29,1994,21.3,,16,,,,,,,,,,,17,,,,Matches
Gittens Jamie,engENG,3.4,Dortmund,18,2004,11.8,,9,,,,,,,,,,,4,,,,Matches
Gjasula Klaus,alALB,2.3,Darmstadt 98,33,1989,15.1,,21,,,,,,,,,,,18,,,,Matches
Gnabry Serge,deGER,3.0,Bayern Munich,28,1995,4.8,,5,,,,,,,,,,,3,,,,Matches
Goretzka Leon,deGER,3.0,Bayern Munich,28,1995,24.9,,21,,,,,,,,,,,30,,,,Matches
Gosens Robin,deGER,2.4,Union Berlin,29,1994,25.4,,44,,,,,,,,,,,34,,,,Matches
Götze Mario,deGER,3.0,Eintracht Frankfurt,31,1992,23.0,,35,,,,,,,,,,,15,,,,Matches
Gouweleeuw Jeffrey,nlNED,2.0,Augsburg,32,1991,28.8,,24,,,,,,,,,,,34,,,,Matches
Grahl Jens,deGER,1.0,Eintracht Frankfurt,34,1988,2.0,,0,,,,,,,,,,,0,,,,Matches
Gravenberch Ryan,nlNED,3.0,Bayern Munich,21,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Gregoritsch Michael,atAUT,4.0,Freiburg,29,1994,18.7,,12,,,,,,,,,,,8,,,,Matches
Grifo Vincenzo,itITA,3.0,Freiburg,30,1993,25.8,,19,,,,,,,,,,,15,,,,Matches
Grillitsch Florian,atAUT,2.3,Hoffenheim,27,1995,25.5,,28,,,,,,,,,,,55,,,,Matches
Grimaldo Álex,esESP,3.0,Leverkusen,27,1995,30.9,,25,,,,,,,,,,,22,,,,Matches
Groß Christian,deGER,2.3,Werder Bremen,34,1989,8.9,,18,,,,,,,,,,,14,,,,Matches
Gruda Brajan,deGER,3.4,Mainz 05,19,2004,18.2,,14,,,,,,,,,,,5,,,,Matches
Gruev Ilia,bgBUL,3.0,Werder Bremen,23,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Guerreiro Raphaël,ptPOR,2.4,Bayern Munich,29,1993,13.2,,16,,,,,,,,,,,13,,,,Matches
Guilavogui Josuha,frFRA,2.0,Mainz 05,32,1990,4.5,,10,,,,,,,,,,,13,,,,Matches
Guirassy Serhou,gnGUI,4.0,Stuttgart,27,1996,24.5,,3,,,,,,,,,,,6,,,,Matches
Gulácsi Péter,huHUN,1.0,RB Leipzig,33,1990,13.0,,0,,,,,,,,,,,0,,,,Matches
Gulde Manuel,deGER,2.0,Freiburg,32,1991,22.7,,27,,,,,,,,,,,22,,,,Matches
Gumny Robert,plPOL,2.3,Augsburg,25,1998,5.3,,5,,,,,,,,,,,7,,,,Matches
Günter Christian,deGER,2.4,Freiburg,30,1993,11.8,,12,,,,,,,,,,,2,,,,Matches
Haberer Janik,deGER,3.0,Union Berlin,29,1994,13.6,,24,,,,,,,,,,,13,,,,Matches
Hack Robin,deGER,3.5,Gladbach,24,1998,15.0,,9,,,,,,,,,,,14,,,,Matches
Haidara Amadou,mlMLI,3.0,RB Leipzig,25,1998,17.0,,27,,,,,,,,,,,21,,,,Matches
Haller Sébastien,ciCIV,4.0,Dortmund,29,1994,4.4,,0,,,,,,,,,,,0,,,,Matches
Hanche-Olsen Andreas,noNOR,2.0,Mainz 05,26,1997,11.0,,13,,,,,,,,,,,11,,,,Matches
Hansen-Aarøen Isak,noNOR,3.0,Werder Bremen,18,2004,0.3,,0,,,,,,,,,,,1,,,,Matches
Haraguchi Genki,jpJPN,3.5,Stuttgart,32,1991,0.3,,1,,,,,,,,,,,0,,,,Matches
Hasebe Makoto,jpJPN,2.4,Eintracht Frankfurt,39,1984,2.4,,2,,,,,,,,,,,1,,,,Matches
Hazard Thorgan,beBEL,3.5,Dortmund,30,1993,0.1,,0,,,,,,,,,,,0,,,,Matches
Heintz Dominique,deGER,2.0,Köln,29,1993,6.3,,4,,,,,,,,,,,3,,,,Matches
Henrichs Benjamin,deGER,2.3,RB Leipzig,26,1997,28.1,,41,,,,,,,,,,,32,,,,Matches
Herrmann Patrick,deGER,3.5,Gladbach,32,1991,1.0,,4,,,,,,,,,,,1,,,,Matches
Hincapié Piero,ecECU,2.0,Leverkusen,21,2002,16.5,,22,,,,,,,,,,,13,,,,Matches
Hložek Adam,czCZE,3.4,Leverkusen,21,2002,5.1,,4,,,,,,,,,,,2,,,,Matches
Höfler Nicolas,deGER,3.0,Freiburg,33,1990,25.9,,37,,,,,,,,,,,32,,,,Matches
Hofmann Jonas,deGER,3.0,Leverkusen,31,1992,24.5,,14,,,,,,,,,,,8,,,,Matches
Hofmann Philipp,deGER,4.0,Bochum,30,1993,17.5,,5,,,,,,,,,,,5,,,,Matches
Höler Lucas,deGER,3.5,Freiburg,29,1994,25.6,,24,,,,,,,,,,,14,,,,Matches
Holland Fabian,deGER,2.4,Darmstadt 98,33,1990,20.4,,25,,,,,,,,,,,23,,,,Matches
Hollerbach Benedict,deGER,3.5,Union Berlin,22,2001,14.2,,12,,,,,,,,,,,5,,,,Matches
Holtmann Gerrit,phPHI,3.0,Darmstadt 98,28,1995,4.4,,5,,,,,,,,,,,2,,,,Matches
Honorat Franck,frFRA,3.4,Gladbach,26,1996,26.1,,14,,,,,,,,,,,8,,,,Matches
Honsak Mathias,atAUT,3.4,Darmstadt 98,26,1996,11.3,,6,,,,,,,,,,,9,,,,Matches
Hornby Fraser,sctSCO,4.0,Darmstadt 98,23,1999,2.4,,0,,,,,,,,,,,0,,,,Matches
Hrádecký Lukáš,fiFIN,1.0,Leverkusen,33,1989,33.0,,0,,,,,,,,,,,0,,,,Matches
Hübers Timo,deGER,2.0,Köln,27,1996,30.9,,46,,,,,,,,,,,59,,,,Matches
Hummels Mats,deGER,2.0,Dortmund,34,1988,17.6,,36,,,,,,,,,,,31,,,,Matches
Huseinbasic Denis,baBIH,3.0,Köln,22,2001,18.1,,20,,,,,,,,,,,13,,,,Matches
Iago,brBRA,2.3,Augsburg,26,1997,18.0,,17,,,,,,,,,,,17,,,,Matches
Iglesias Borja,esESP,4.0,Leverkusen,30,1993,2.8,,0,,,,,,,,,,,1,,,,Matches
Imasuen Joel,usUSA,4.0,Werder Bremen,18,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Isherwood Thomas,seSWE,2.0,Darmstadt 98,25,1998,7.1,,5,,,,,,,,,,,9,,,,Matches
Itakura Ko,jpJPN,2.3,Gladbach,26,1997,17.7,,20,,,,,,,,,,,23,,,,Matches
Ito Hiroki,jpJPN,2.0,Stuttgart,24,1999,24.8,,17,,,,,,,,,,,32,,,,Matches
Jae-sung Lee,krKOR,3.0,Mainz 05,30,1992,23.5,,20,,,,,,,,,,,27,,,,Matches
Jaeckel Paul,deGER,2.0,Union Berlin,25,1998,2.6,,2,,,,,,,,,,,4,,,,Matches
Jakić Kristijan,hrCRO,3.0,Augsburg,26,1997,11.7,,12,,,,,,,,,,,18,,,,Matches
Jakić Kristijan,hrCRO,3.0,Eintracht Frankfurt,26,1997,2.2,,2,,,,,,,,,,,2,,,,Matches
Jantschke Tony,deGER,2.3,Gladbach,33,1990,0.3,,1,,,,,,,,,,,1,,,,Matches
Jatta Nuha,gmGAM,3.0,RB Leipzig,17,2006,0.0,,0,,,,,,,,,,,0,,,,Matches
Jensen Fredrik,fiFIN,3.0,Augsburg,25,1997,14.9,,13,,,,,,,,,,,13,,,,Matches
Jenz Moritz,deGER,2.0,Wolfsburg,24,1999,19.4,,24,,,,,,,,,,,24,,,,Matches
Jung Anthony,deGER,2.3,Werder Bremen,31,1991,28.7,,25,,,,,,,,,,,26,,,,Matches
Juranović Josip,hrCRO,2.4,Union Berlin,27,1995,14.4,,14,,,,,,,,,,,13,,,,Matches
Jurásek David,czCZE,2.4,Hoffenheim,22,2000,5.5,,11,,,,,,,,,,,3,,,,Matches
Justvan Julian,deGER,3.5,Hoffenheim,25,1998,0.5,,0,,,,,,,,,,,0,,,,Matches
Justvan Julian,deGER,3.0,Darmstadt 98,25,1998,11.4,,5,,,,,,,,,,,11,,,,Matches
Kabak Ozan,trTUR,2.0,Hoffenheim,23,2000,25.4,,35,,,,,,,,,,,46,,,,Matches
Kadeřábek Pavel,czCZE,2.4,Hoffenheim,31,1992,26.8,,19,,,,,,,,,,,22,,,,Matches
Kainz Florian,atAUT,3.0,Köln,30,1992,24.4,,19,,,,,,,,,,,17,,,,Matches
Kalajdzic Sasa,atAUT,4.0,Eintracht Frankfurt,26,1997,3.6,,2,,,,,,,,,,,2,,,,Matches
Kamiński Jakub,plPOL,3.0,Wolfsburg,21,2002,5.3,,5,,,,,,,,,,,2,,,,Matches
Kampl Kevin,siSVN,3.0,RB Leipzig,32,1990,15.1,,7,,,,,,,,,,,10,,,,Matches
Kane Harry,engENG,4.0,Bayern Munich,30,1993,31.5,,9,,,,,,,,,,,8,,,,Matches
Karazor Atakan,trTUR,3.0,Stuttgart,26,1996,29.1,,48,,,,,,,,,,,26,,,,Matches
Karic Emir,baBIH,2.4,Darmstadt 98,26,1997,19.8,,27,,,,,,,,,,,13,,,,Matches
Katompa Silas,cdCOD,3.0,Stuttgart,24,1998,10.0,,3,,,,,,,,,,,0,,,,Matches
Kaufmann Mikkel,dkDEN,4.0,Union Berlin,22,2001,5.4,,3,,,,,,,,,,,1,,,,Matches
Keïta Naby,gnGUI,3.0,Werder Bremen,28,1995,1.2,,1,,,,,,,,,,,2,,,,Matches
Keitel Yannik,deGER,2.3,Freiburg,23,2000,10.2,,17,,,,,,,,,,,11,,,,Matches
Keller Thomas,deGER,2.3,Heidenheim,23,1999,0.0,,0,,,,,,,,,,,0,,,,Matches
Kemlein Aljoscha,deGER,3.0,Union Berlin,18,2004,0.3,,0,,,,,,,,,,,0,,,,Matches
Kempe Tobias,deGER,3.0,Darmstadt 98,34,1989,15.0,,13,,,,,,,,,,,8,,,,Matches
Khedira Rani,deGER,3.0,Union Berlin,29,1994,14.9,,20,,,,,,,,,,,20,,,,Matches
Kilian Luca,deGER,2.0,Köln,23,1999,7.1,,10,,,,,,,,,,,7,,,,Matches
Kimmich Joshua,deGER,2.4,Bayern Munich,28,1995,24.2,,33,,,,,,,,,,,13,,,,Matches
Klarer Christoph,atAUT,2.0,Darmstadt 98,23,2000,26.2,,22,,,,,,,,,,,22,,,,Matches
Kleindienst Tim,deGER,4.0,Heidenheim,27,1995,31.9,,13,,,,,,,,,,,11,,,,Matches
Klostermann Lukas,deGER,2.0,RB Leipzig,27,1996,16.0,,10,,,,,,,,,,,14,,,,Matches
Knauff Ansgar,deGER,3.4,Eintracht Frankfurt,21,2002,23.4,,28,,,,,,,,,,,17,,,,Matches
Knoche Robin,deGER,2.0,Union Berlin,31,1992,21.3,,24,,,,,,,,,,,13,,,,Matches
Kobel Gregor,chSUI,1.0,Dortmund,25,1997,26.3,,0,,,,,,,,,,,0,,,,Matches
Koch Robin,deGER,2.0,Eintracht Frankfurt,27,1996,30.4,,21,,,,,,,,,,,31,,,,Matches
Kohr Dominik,deGER,2.3,Mainz 05,29,1994,24.3,,40,,,,,,,,,,,44,,,,Matches
Kolo Muani Randal,frFRA,4.0,Eintracht Frankfurt,24,1998,1.7,,0,,,,,,,,,,,0,,,,Matches
Kömür Mert,deGER,4.0,Augsburg,18,2005,1.3,,3,,,,,,,,,,,1,,,,Matches
Koné Manu,frFRA,3.0,Gladbach,22,2001,17.3,,26,,,,,,,,,,,14,,,,Matches
Kossounou Odilon,ciCIV,2.0,Leverkusen,22,2001,20.1,,22,,,,,,,,,,,25,,,,Matches
