Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
29,Johan Bakayoko,be BEL,"FW,MF",RB Leipzig,22,2003,20,8,777,8.6,2,0,2,2,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,Bundesliga,2025-26,24,9,37.5,2.78,1.04,0.08,0.22,,,,,,,,
30,Ridle Baku,de GER,DF,RB Leipzig,27,1998,32,28,2504,27.8,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,Matches,Bundesliga,2025-26,30,6,20.0,1.08,0.22,0.07,0.33,,,,,,,,
31,Fabio Baldé,pt POR,"FW,MF",Hamburger SV,20,2005,16,3,448,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches,Bundesliga,2025-26,9,4,44.4,1.81,0.80,0.11,0.25,,,,,,,,
32,Noahkai Banks,us USA,DF,Augsburg,18,2006,23,20,1725,19.2,1,1,2,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10,Matches,Bundesliga,2025-26,9,5,55.6,0.47,0.26,0.11,0.20,,,,,,,,
33,Ezechiel Banzuzi,nl NED,MF,RB Leipzig,20,2005,24,2,597,6.6,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,Bundesliga,2025-26,15,4,26.7,2.26,0.60,0.00,0.00,,,,,,,,
34,Michy Batshuayi,be BEL,FW,Frankfurt,31,1993,6,1,139,1.5,1,0,1,0,1,1,0,0,0.65,0.00,0.65,0.00,0.00,Matches,Bundesliga,2025-26,5,1,20.0,3.24,0.65,0.00,0.00,,,,,,,,
35,Daniel Batz,de GER,GK,Mainz 05,34,1991,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,27,1.29,97,70,72.2,4,19.0,0.0
36,Elias Baum,de GER,DF,Frankfurt,19,2005,5,0,75,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,,,,,,,,
37,Oliver Baumann,de GER,GK,Hoffenheim,35,1990,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,52,1.53,150,98,65.3,7,20.6,0.0
38,Christoph Baumgartner,at AUT,MF,RB Leipzig,25,1999,33,32,2780,30.9,13,8,21,13,0,1,10,0,0.42,0.26,0.68,0.42,0.68,Matches,Bundesliga,2025-26,81,35,43.2,2.62,1.13,0.16,0.37,,,,,,,,
39,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,31,1994,16,0,190,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,5,2,40.0,2.37,0.95,0.00,0.00,,,,,,,,
40,Adrian Beck,de GER,MF,Heidenheim,28,1997,24,9,868,9.6,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,Bundesliga,2025-26,11,4,36.4,1.14,0.41,0.09,0.25,,,,,,,,
41,Sheraldo Becker,sr SUR,FW,Mainz 05,30,1995,14,11,946,10.5,3,3,6,3,0,0,2,0,0.29,0.29,0.57,0.29,0.57,Matches,Bundesliga,2025-26,29,15,51.7,2.76,1.43,0.10,0.20,,,,,,,,
42,Hannes Behrens,de GER,"DF,MF",Heidenheim,20,2005,16,15,1318,14.6,1,2,3,1,0,0,0,0,0.07,0.14,0.20,0.07,0.20,Matches,Bundesliga,2025-26,9,4,44.4,0.61,0.27,0.11,0.25,,,,,,,,
43,Maximilian Beier,de GER,"MF,FW",Dortmund,22,2002,32,24,2026,22.5,9,6,15,9,0,0,3,0,0.40,0.27,0.67,0.40,0.67,Matches,Bundesliga,2025-26,50,20,40.0,2.22,0.89,0.18,0.45,,,,,,,,
44,Stefan Bell,de GER,DF,Mainz 05,33,1991,18,13,1039,11.5,2,1,3,2,0,0,4,0,0.17,0.09,0.26,0.17,0.26,Matches,Bundesliga,2025-26,12,5,41.7,1.04,0.43,0.17,0.40,,,,,,,,
45,Jobe Bellingham,eng ENG,MF,Dortmund,19,2005,32,20,1786,19.8,0,1,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,Matches,Bundesliga,2025-26,19,6,31.6,0.96,0.30,0.00,0.00,,,,,,,,
46,Jeanuël Belocian,fr FRA,DF,Leverkusen,20,2005,8,3,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,0.31,0.00,0.00,,,,,,,,,
47,Jeanuël Belocian,fr FRA,DF,Wolfsburg,20,2005,14,14,1254,13.9,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,Bundesliga,2025-26,3,0,0.0,0.22,0.00,0.00,,,,,,,,,
48,Eliesse Ben Seghir,ma MAR,MF,Leverkusen,20,2005,10,2,252,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,5,2,40.0,1.79,0.71,0.00,0.00,,,,,,,,
49,Ramy Bensebaini,dz ALG,DF,Dortmund,30,1995,21,15,1530,17.0,5,2,7,3,2,2,6,0,0.29,0.12,0.41,0.18,0.29,Matches,Bundesliga,2025-26,17,7,41.2,1.00,0.41,0.18,0.43,,,,,,,,
50,Bernardo,br BRA,DF,Hoffenheim,30,1995,29,26,2312,25.7,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,10,0,0.0,0.39,0.00,0.00,,,,,,,,,
51,Jan-Niklas Beste,de GER,MF,Freiburg,26,1999,28,20,1704,18.9,2,2,4,2,0,0,5,0,0.11,0.11,0.21,0.11,0.21,Matches,Bundesliga,2025-26,24,14,58.3,1.27,0.74,0.08,0.14,,,,,,,,
52,Tom Bischof,de GER,"DF,MF",Bayern Munich,20,2005,26,14,1302,14.5,3,3,6,3,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches,Bundesliga,2025-26,30,9,30.0,2.07,0.62,0.10,0.33,,,,,,,,
53,Leonardo Bittencourt,de GER,MF,Werder Bremen,31,1993,17,5,615,6.8,0,1,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,Bundesliga,2025-26,7,0,0.0,1.02,0.00,0.00,,,,,,,,,
54,Janis Blaswich,de GER,GK,Leverkusen,34,1991,11,10,931,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,9,0.87,50,41,82.0,3,30.0,
55,Ben Bobzien,de GER,"FW,MF",Mainz 05,22,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,,,,,,,,
56,Sacha Boey,fr FRA,DF,Bayern Munich,24,2000,9,5,463,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,6,0,0.0,1.17,0.00,0.00,,,,,,,,,
57,Dmytro Bohdanov,ua UKR,MF,Union Berlin,18,2007,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,3,1,33.3,45.00,15.00,0.00,0.00,,,,,,,,
58,Hugo Bolin,se SWE,"MF,FW",Gladbach,22,2003,13,5,550,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,Bundesliga,2025-26,15,4,26.7,2.45,0.65,0.07,0.25,,,,,,,,
59,Victor Boniface,ng NGA,FW,Werder Bremen,24,2000,11,2,333,3.7,0,2,2,0,0,0,1,0,0.00,0.54,0.54,0.00,0.54,Matches,Bundesliga,2025-26,16,6,37.5,4.32,1.62,0.00,0.00,,,,,,,,
60,Badredine Bouanani,dz ALG,MF,Stuttgart,20,2004,14,5,463,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,16,4,25.0,3.11,0.78,0.00,0.00,,,,,,,,
61,Julian Brandt,de GER,"MF,FW",Dortmund,29,1996,29,17,1606,17.8,7,4,11,7,0,0,0,0,0.39,0.22,0.62,0.39,0.62,Matches,Bundesliga,2025-26,38,18,47.4,2.13,1.01,0.18,0.39,,,,,,,,
62,Nathaniel Brown,de GER,"MF,DF",Frankfurt,22,2003,33,29,2656,29.5,4,4,8,4,0,0,3,0,0.14,0.14,0.27,0.14,0.27,Matches,Bundesliga,2025-26,18,9,50.0,0.61,0.30,0.22,0.44,,,,,,,,
63,Marius Bülter,de GER,"FW,MF",Köln,32,1993,32,18,1597,17.7,5,4,9,5,0,0,3,0,0.28,0.23,0.51,0.28,0.51,Matches,Bundesliga,2025-26,42,17,40.5,2.37,0.96,0.12,0.29,,,,,,,,
64,Livan Burcu,tr TUR,"MF,FW",Union Berlin,20,2004,18,6,651,7.2,1,1,2,1,0,0,4,0,0.14,0.14,0.28,0.14,0.28,Matches,Bundesliga,2025-26,16,3,18.8,2.21,0.41,0.06,0.33,,,,,,,,
65,Jan Bürger,de GER,"MF,DF",Wolfsburg,18,2007,7,2,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,2,1,50.0,0.73,0.36,0.00,0.00,,,,,,,,
66,Wouter Burger,nl NED,MF,Hoffenheim,24,2001,30,30,2430,27.0,4,5,9,4,0,0,7,1,0.15,0.19,0.33,0.15,0.33,Matches,Bundesliga,2025-26,36,13,36.1,1.33,0.48,0.11,0.31,,,,,,,,
67,Jonathan Burkardt,de GER,FW,Frankfurt,25,2000,22,15,1336,14.8,13,1,14,9,4,4,1,0,0.88,0.07,0.94,0.61,0.67,Matches,Bundesliga,2025-26,41,21,51.2,2.76,1.41,0.22,0.43,,,,,,,,
68,Oliver Burke,sct SCO,"FW,MF",Union Berlin,28,1997,29,21,1664,18.5,6,2,8,6,0,0,4,0,0.32,0.11,0.43,0.32,0.43,Matches,Bundesliga,2025-26,34,15,44.1,1.84,0.81,0.18,0.40,,,,,,,,
69,Marnon Busch,de GER,"DF,MF",Heidenheim,30,1994,29,20,1915,21.3,1,5,6,1,0,0,4,0,0.05,0.23,0.28,0.05,0.28,Matches,Bundesliga,2025-26,12,3,25.0,0.56,0.14,0.08,0.33,,,,,,,,
70,Aurélio Buta,pt POR,DF,Frankfurt,28,1997,4,1,144,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,0.62,0.00,0.00,,,,,,,,,
71,William Bøving,dk DEN,MF,Mainz 05,22,2003,9,2,223,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches,Bundesliga,2025-26,1,0,0.0,0.40,0.00,0.00,,,,,,,,,
72,Anthony Caci,fr FRA,MF,Mainz 05,28,1997,10,6,519,5.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,6,0,0.0,1.04,0.00,0.00,,,,,,,,,
73,Cole Campbell,us USA,FW,Dortmund,19,2006,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,5.29,0.00,0.00,,,,,,,,,
74,Cole Campbell,us USA,FW,Hoffenheim,19,2006,5,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,1.14,0.00,0.00,,,,,,,,,
75,Emre Can,de GER,DF,Dortmund,31,1994,9,7,621,6.9,3,0,3,0,3,3,3,0,0.43,0.00,0.43,0.00,0.00,Matches,Bundesliga,2025-26,5,4,80.0,0.72,0.58,0.00,0.00,,,,,,,,
76,Nicolás Capaldo,ar ARG,"DF,MF",Hamburger SV,26,1998,26,24,2001,22.2,1,3,4,1,0,0,10,0,0.04,0.13,0.18,0.04,0.18,Matches,Bundesliga,2025-26,22,6,27.3,0.99,0.27,0.05,0.17,,,,,,,,
77,Maycon Cardozo,br BRA,MF,Bayern Munich,16,2008,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,,,,,,,,
78,Alessio Castro-Montes,be BEL,"MF,DF",Köln,28,1997,14,7,672,7.5,1,3,4,1,0,0,2,0,0.13,0.40,0.54,0.13,0.54,Matches,Bundesliga,2025-26,8,1,12.5,1.07,0.13,0.13,1.00,,,,,,,,
79,Jens Castrop,kr KOR,MF,Gladbach,22,2003,26,20,1584,17.6,3,1,4,3,0,0,2,2,0.17,0.06,0.23,0.17,0.23,Matches,Bundesliga,2025-26,30,12,40.0,1.70,0.68,0.10,0.25,,,,,,,,
80,Abdoulie Ceesay,gm GAM,FW,St Pauli,21,2004,20,0,336,3.7,3,0,3,3,0,0,4,0,0.80,0.00,0.80,0.80,0.80,Matches,Bundesliga,2025-26,11,4,36.4,2.95,1.07,0.27,0.75,,,,,,,,
81,Václav Černý,cz CZE,"FW,MF",Wolfsburg,27,1997,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,1.91,0.00,0.00,,,,,,,,,
82,Julian Chabot,de GER,DF,Stuttgart,27,1998,27,26,2294,25.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,18,7,38.9,0.71,0.27,0.00,0.00,,,,,,,,
83,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,20,2005,11,8,655,7.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,2,0,0.0,0.27,0.00,0.00,,,,,,,,,
84,Fares Chaïbi,dz ALG,MF,Frankfurt,22,2002,28,21,1792,19.9,2,9,11,2,0,0,2,0,0.10,0.45,0.55,0.10,0.55,Matches,Bundesliga,2025-26,35,9,25.7,1.76,0.45,0.06,0.22,,,,,,,,
85,Timothy Chandler,us USA,"DF,MF",Frankfurt,35,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,0,0,,0.00,0.00,,,,,,,,,,
86,Arthur Chaves,br BRA,DF,Hoffenheim,24,2001,4,2,240,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,0.37,0.00,0.00,,,,,,,,,
87,Arthur Chaves,br BRA,DF,Augsburg,24,2001,11,9,829,9.2,2,0,2,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,Bundesliga,2025-26,4,2,50.0,0.43,0.22,0.50,1.00,,,,,,,,
88,Felipe Chávez,pe PER,MF,Bayern Munich,18,2007,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,1,0,0.0,6.43,0.00,0.00,,,,,,,,,
89,Felipe Chávez,pe PER,MF,Köln,18,2007,7,0,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,5,1,20.0,4.41,0.88,0.00,0.00,,,,,,,,
90,Chema,es ESP,MF,Stuttgart,20,2005,25,14,1310,14.6,3,0,3,3,0,0,5,0,0.21,0.00,0.21,0.21,0.21,Matches,Bundesliga,2025-26,15,6,40.0,1.03,0.41,0.20,0.50,,,,,,,,
91,Fabio Chiarodia,it ITA,DF,Gladbach,20,2005,15,8,674,7.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,4,1,25.0,0.53,0.13,0.00,0.00,,,,,,,,
92,Carney Chukwuemeka,at AUT,"MF,FW",Dortmund,21,2003,28,8,919,10.2,2,0,2,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches,Bundesliga,2025-26,18,2,11.1,1.76,0.20,0.11,1.00,,,,,,,,
93,Alexis Claude-Maurice,fr FRA,"MF,FW",Augsburg,27,1998,29,25,2097,23.3,5,4,9,4,1,2,3,0,0.21,0.17,0.39,0.17,0.34,Matches,Bundesliga,2025-26,71,26,36.6,3.05,1.12,0.06,0.15,,,,,,,,
94,Nnamdi Collins,de GER,DF,Frankfurt,21,2004,23,16,1500,16.7,1,2,3,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,Matches,Bundesliga,2025-26,4,1,25.0,0.24,0.06,0.25,1.00,,,,,,,,
95,Christian Conteh,de GER,"MF,FW",Heidenheim,25,1999,9,4,404,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Bundesliga,2025-26,3,0,0.0,0.67,0.00,0.00,,,,,,,,,
96,Sirlord Conteh,de GER,"MF,FW",Heidenheim,29,1996,15,3,625,6.9,2,1,3,2,0,0,1,0,0.29,0.14,0.43,0.29,0.43,Matches,Bundesliga,2025-26,10,3,30.0,1.44,0.43,0.20,0.67,,,,,,,,
97,Danny da Costa,de GER,"DF,MF",Mainz 05,32,1993,34,30,2695,29.9,2,3,5,2,0,0,3,0,0.07,0.10,0.17,0.07,0.17,Matches,Bundesliga,2025-26,14,5,35.7,0.47,0.17,0.14,0.40,,,,,,,,
98,Vladimír Coufal,cz CZE,"DF,MF",Hoffenheim,32,1992,34,34,3012,33.5,1,8,9,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,Matches,Bundesliga,2025-26,26,6,23.1,0.78,0.18,0.04,0.17,,,,,,,,
99,Abdoul Coulibaly,de GER,DF,Werder Bremen,18,2007,27,24,2120,23.6,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches,Bundesliga,2025-26,6,1,16.7,0.25,0.04,0.17,1.00,,,,,,,,
100,Yan Couto,br BRA,MF,Dortmund,23,2002,19,11,997,11.1,2,2,4,2,0,0,4,0,0.18,0.18,0.36,0.18,0.36,Matches,Bundesliga,2025-26,9,4,44.4,0.81,0.36,0.22,0.50,,,,,,,,
101,Patrice Čović,hr CRO,MF,Werder Bremen,18,2007,15,2,351,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,Bundesliga,2025-26,5,2,40.0,1.28,0.51,0.20,0.50,,,,,,,,
102,Montrell Culbreath,de GER,"MF,DF",Leverkusen,17,2007,12,9,736,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,Bundesliga,2025-26,8,2,25.0,0.98,0.24,0.13,0.50,,,,,,,,
103,Adam Daghim,dk DEN,"MF,FW",Wolfsburg,19,2005,27,12,1364,15.2,2,3,5,2,0,0,3,0,0.13,0.20,0.33,0.13,0.33,Matches,Bundesliga,2025-26,27,9,33.3,1.78,0.59,0.07,0.22,,,,,,,,
