player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Klünter Lukas,deGER,2.4,Hertha BSC,25,1996,2.2,,1,,,,,,,,,,,1,,,,Matches
Knauff Ansgar,deGER,3.0,Dortmund,19,2002,1.3,,1,,,,,,,,,,,0,,,,Matches
Knauff Ansgar,deGER,3.0,Eintracht Frankfurt,19,2002,8.4,,13,,,,,,,,,,,8,,,,Matches
Knoche Robin,deGER,2.0,Union Berlin,29,1992,33.0,,24,,,,,,,,,,,50,,,,Matches
Kobel Gregor,chSUI,1.0,Dortmund,23,1997,28.5,,0,,,,,,,,,,,1,,,,Matches
Kohr Dominik,deGER,3.0,Mainz 05,27,1994,17.9,,20,,,,,,,,,,,38,,,,Matches
Koné Manu,frFRA,3.0,Gladbach,20,2001,24.3,,39,,,,,,,,,,,34,,,,Matches
Kossounou Odilon,ciCIV,2.0,Leverkusen,20,2001,19.9,,17,,,,,,,,,,,25,,,,Matches
Kostić Filip,rsSRB,3.0,Eintracht Frankfurt,28,1992,28.0,,16,,,,,,,,,,,16,,,,Matches
Kramarić Andrej,hrCRO,3.5,Hoffenheim,30,1991,30.1,,4,,,,,,,,,,,12,,,,Matches
Kramer Christoph,deGER,3.0,Gladbach,30,1991,8.3,,12,,,,,,,,,,,12,,,,Matches
Krüger Florian,deGER,3.4,Arminia,22,1999,12.5,,1,,,,,,,,,,,3,,,,Matches
Kruse Max,deGER,3.4,Wolfsburg,33,1988,12.5,,3,,,,,,,,,,,4,,,,Matches
Kruse Max,deGER,3.5,Union Berlin,33,1988,14.1,,1,,,,,,,,,,,2,,,,Matches
Kübler Lukas,deGER,2.3,Freiburg,28,1992,25.9,,34,,,,,,,,,,,40,,,,Matches
Kunze Fabian,deGER,3.0,Arminia,23,1998,14.0,,21,,,,,,,,,,,19,,,,Matches
Lacroix Maxence,frFRA,2.0,Wolfsburg,21,2000,27.7,,33,,,,,,,,,,,59,,,,Matches
Laimer Konrad,atAUT,3.0,RB Leipzig,24,1997,13.8,,24,,,,,,,,,,,4,,,,Matches
Lainer Stefan,atAUT,2.4,Gladbach,28,1992,16.3,,12,,,,,,,,,,,14,,,,Matches
Lambropoulos Vassilis,grGRE,2.0,Bochum,31,1990,13.0,,12,,,,,,,,,,,18,,,,Matches
Lammers Sam,nlNED,4.0,Eintracht Frankfurt,24,1997,5.7,,4,,,,,,,,,,,2,,,,Matches
Lasme Bryan,frFRA,3.5,Arminia,22,1998,9.7,,5,,,,,,,,,,,2,,,,Matches
Leitsch Maxim,deGER,2.0,Bochum,23,1998,17.1,,10,,,,,,,,,,,33,,,,Matches
Lemperle Tim,deGER,4.0,Köln,19,2002,1.7,,1,,,,,,,,,,,2,,,,Matches
Lenz Christopher,deGER,2.4,Eintracht Frankfurt,26,1994,7.4,,18,,,,,,,,,,,7,,,,Matches
Lewandowski Robert,plPOL,4.0,Bayern Munich,32,1988,32.7,,2,,,,,,,,,,,6,,,,Matches
Leweling Jamie,deGER,3.5,Greuther Fürth,20,2001,21.8,,9,,,,,,,,,,,11,,,,Matches
Lienhart Philipp,atAUT,2.0,Freiburg,25,1996,31.9,,14,,,,,,,,,,,48,,,,Matches
Linde Andreas,seSWE,1.0,Greuther Fürth,28,1993,12.0,,0,,,,,,,,,,,2,,,,Matches
Lindstrøm Jesper,dkDEN,3.4,Eintracht Frankfurt,21,2000,22.0,,14,,,,,,,,,,,23,,,,Matches
Ljubicic Dejan,atAUT,3.0,Köln,23,1997,21.9,,20,,,,,,,,,,,15,,,,Matches
Locadia Jürgen,cwCUW,4.0,Bochum,27,1993,4.9,,2,,,,,,,,,,,1,,,,Matches
Losilla Anthony,frFRA,3.0,Bochum,35,1986,32.6,,42,,,,,,,,,,,72,,,,Matches
Lotka Marcel,plPOL,1.0,Hertha BSC,20,2001,9.8,,0,,,,,,,,,,,1,,,,Matches
Löwen Eduard,deGER,3.0,Bochum,24,1997,15.7,,24,,,,,,,,,,,8,,,,Matches
Lucoqui Anderson,aoANG,2.4,Mainz 05,24,1997,8.3,,11,,,,,,,,,,,12,,,,Matches
Lukebakio Dodi,beBEL,3.0,Hertha BSC,23,1997,2.0,,1,,,,,,,,,,,2,,,,Matches
Lukebakio Dodi,beBEL,3.4,Wolfsburg,23,1997,9.8,,5,,,,,,,,,,,13,,,,Matches
Lunyov Andrey,ruRUS,1.0,Leverkusen,29,1991,1.0,,0,,,,,,,,,,,0,,,,Matches
Luthe Andreas,deGER,1.0,Union Berlin,34,1987,27.0,,0,,,,,,,,,,,0,,,,Matches
Maglica Matej,hrCRO,2.0,Stuttgart,22,1998,0.1,,0,,,,,,,,,,,0,,,,Matches
Maier Arne,deGER,3.0,Augsburg,22,1999,20.7,,13,,,,,,,,,,,14,,,,Matches
Malen Donyell,nlNED,4.0,Dortmund,22,1999,18.7,,9,,,,,,,,,,,10,,,,Matches
Maloney Lennard,usUSA,2.3,Dortmund,21,1999,0.1,,0,,,,,,,,,,,0,,,,Matches
Mangala Orel,beBEL,3.0,Stuttgart,23,1998,20.6,,12,,,,,,,,,,,12,,,,Matches
Maolida Myziane,kmCOM,3.4,Hertha BSC,22,1999,8.6,,4,,,,,,,,,,,1,,,,Matches
Marmoush Omar,egEGY,3.5,Wolfsburg,22,1999,0.3,,0,,,,,,,,,,,0,,,,Matches
Marmoush Omar,egEGY,3.5,Stuttgart,22,1999,17.5,,17,,,,,,,,,,,10,,,,Matches
Martín Aarón,esESP,3.0,Mainz 05,24,1997,25.5,,33,,,,,,,,,,,20,,,,Matches
Martinez Josep,esESP,1.0,RB Leipzig,23,1998,1.0,,0,,,,,,,,,,,0,,,,Matches
Mašović Erhan,rsSRB,2.0,Bochum,22,1998,17.2,,19,,,,,,,,,,,30,,,,Matches
Massimo Roberto,deGER,3.0,Stuttgart,20,2000,9.7,,5,,,,,,,,,,,4,,,,Matches
Mavropanos Konstantinos,grGRE,2.0,Stuttgart,23,1997,30.1,,40,,,,,,,,,,,64,,,,Matches
Maxim Choupo-Moting Eric,cmCMR,3.0,Bayern Munich,32,1989,4.2,,9,,,,,,,,,,,5,,,,Matches
Mbabu Kevin,chSUI,2.3,Wolfsburg,26,1995,15.5,,21,,,,,,,,,,,32,,,,Matches
Medina Nathan,beBEL,2.0,Arminia,23,1997,8.6,,10,,,,,,,,,,,10,,,,Matches
Mehmedi Admir,chSUI,3.5,Wolfsburg,30,1991,0.0,,0,,,,,,,,,,,0,,,,Matches
Meré Jorge,esESP,2.0,Köln,24,1997,5.4,,6,,,,,,,,,,,11,,,,Matches
Meunier Thomas,beBEL,2.3,Dortmund,29,1991,15.6,,19,,,,,,,,,,,12,,,,Matches
Meyerhöfer Marco,deGER,2.3,Greuther Fürth,25,1995,25.3,,33,,,,,,,,,,,43,,,,Matches
Michel Sven,deGER,4.0,Union Berlin,31,1990,3.8,,6,,,,,,,,,,,1,,,,Matches
Millot Enzo,frFRA,3.0,Stuttgart,19,2002,0.6,,0,,,,,,,,,,,1,,,,Matches
Mittelstädt Maximilian,deGER,2.3,Hertha BSC,24,1997,16.6,,35,,,,,,,,,,,43,,,,Matches
Modeste Anthony,frFRA,4.0,Köln,33,1988,29.0,,6,,,,,,,,,,,4,,,,Matches
Möhwald Kevin,deGER,3.0,Union Berlin,28,1993,3.9,,2,,,,,,,,,,,3,,,,Matches
Mola Clinton,engENG,2.0,Stuttgart,20,2001,1.3,,1,,,,,,,,,,,2,,,,Matches
Morávek Jan,czCZE,3.0,Augsburg,31,1989,5.2,,6,,,,,,,,,,,6,,,,Matches
Moriba Ilaix,gnGUI,3.0,RB Leipzig,18,2003,0.4,,0,,,,,,,,,,,1,,,,Matches
Moukoko Youssoufa,deGER,4.0,Dortmund,16,2004,2.5,,0,,,,,,,,,,,2,,,,Matches
Mukiele Nordi,frFRA,2.4,RB Leipzig,23,1997,20.5,,24,,,,,,,,,,,29,,,,Matches
Müller Florian,deGER,1.0,Stuttgart,23,1997,30.0,,0,,,,,,,,,,,0,,,,Matches
Müller Thomas,deGER,3.0,Bayern Munich,31,1989,28.4,,20,,,,,,,,,,,14,,,,Matches
Müsel Torben,deGER,3.5,Gladbach,22,1999,0.1,,0,,,,,,,,,,,0,,,,Matches
Musiala Jamal,deGER,3.0,Bayern Munich,18,2003,16.3,,26,,,,,,,,,,,19,,,,Matches
N'Dicka Obite,ciCIV,2.0,Eintracht Frankfurt,21,1999,31.7,,37,,,,,,,,,,,47,,,,Matches
Nartey Nikolas,dkDEN,3.0,Stuttgart,21,2000,4.5,,3,,,,,,,,,,,6,,,,Matches
Nebel Paul,deGER,3.0,Mainz 05,18,2002,2.5,,5,,,,,,,,,,,0,,,,Matches
Nemeth David,atAUT,2.0,Mainz 05,20,2001,3.5,,2,,,,,,,,,,,6,,,,Matches
Netz Luca,deGER,2.4,Gladbach,18,2003,15.5,,10,,,,,,,,,,,13,,,,Matches
Neuer Manuel,deGER,1.0,Bayern Munich,35,1986,27.9,,2,,,,,,,,,,,0,,,,Matches
Neuhaus Florian,deGER,3.0,Gladbach,24,1997,23.6,,28,,,,,,,,,,,33,,,,Matches
Ngankam Jessic,deGER,4.0,Greuther Fürth,21,2000,3.8,,2,,,,,,,,,,,0,,,,Matches
Niakhate Moussa,snSEN,2.0,Mainz 05,25,1996,28.5,,24,,,,,,,,,,,52,,,,Matches
Nianzou Tanguy,frFRA,2.0,Bayern Munich,19,2002,6.5,,7,,,,,,,,,,,7,,,,Matches
Niederlechner Florian,deGER,4.0,Augsburg,30,1990,12.9,,5,,,,,,,,,,,5,,,,Matches
Nielsen Håvard,noNOR,3.5,Greuther Fürth,28,1993,15.2,,11,,,,,,,,,,,8,,,,Matches
Nilsson Joakim,seSWE,2.0,Arminia,27,1994,30.4,,20,,,,,,,,,,,61,,,,Matches
Nkunku Christopher,frFRA,3.4,RB Leipzig,23,1997,30.3,,8,,,,,,,,,,,14,,,,Matches
Nmecha Felix,deGER,3.0,Wolfsburg,20,2000,3.6,,1,,,,,,,,,,,7,,,,Matches
Nmecha Lukas,deGER,3.5,Wolfsburg,22,1998,18.1,,6,,,,,,,,,,,4,,,,Matches
Nordtveit Håvard,noNOR,2.0,Hoffenheim,31,1990,3.4,,7,,,,,,,,,,,9,,,,Matches
Noß Connor,ieIRL,3.0,Gladbach,20,2001,0.6,,0,,,,,,,,,,,0,,,,Matches
Novoa Hugo,esESP,3.0,RB Leipzig,18,2003,1.5,,4,,,,,,,,,,,1,,,,Matches
Novothny Soma,huHUN,4.0,Bochum,27,1994,0.9,,1,,,,,,,,,,,0,,,,Matches
Nuhu Kasim,ghGHA,2.0,Hoffenheim,26,1995,0.1,,0,,,,,,,,,,,0,,,,Matches
Nunoo Sarpei Hans,ghGHA,2.0,Greuther Fürth,22,1998,7.1,,11,,,,,,,,,,,13,,,,Matches
Oczipka Bastian,deGER,2.4,Union Berlin,32,1989,10.4,,14,,,,,,,,,,,11,,,,Matches
Okugawa Masaya,jpJPN,3.4,Arminia,25,1996,28.1,,26,,,,,,,,,,,18,,,,Matches
Olesen Mathias,luLUX,3.0,Köln,20,2001,0.2,,0,,,,,,,,,,,1,,,,Matches
Olmo Dani,esESP,3.4,RB Leipzig,23,1998,8.3,,8,,,,,,,,,,,4,,,,Matches
Onisiwo Karim,atAUT,4.0,Mainz 05,29,1992,26.2,,9,,,,,,,,,,,7,,,,Matches
Orban Willi,huHUN,2.0,RB Leipzig,28,1992,29.4,,21,,,,,,,,,,,47,,,,Matches
Ortega Stefan,deGER,1.0,Arminia,28,1992,33.0,,0,,,,,,,,,,,0,,,,Matches
Osterhage Patrick,deGER,3.0,Bochum,21,2000,6.7,,6,,,,,,,,,,,13,,,,Matches
Ostrák Tomáš,czCZE,3.0,Köln,21,2000,0.3,,0,,,,,,,,,,,1,,,,Matches
Otávio Paulo,brBRA,2.4,Wolfsburg,26,1994,4.0,,10,,,,,,,,,,,4,,,,Matches
Oxford Reece,engENG,2.0,Augsburg,22,1998,29.9,,15,,,,,,,,,,,71,,,,Matches
Özcan Salih,trTUR,3.0,Köln,23,1998,25.7,,30,,,,,,,,,,,54,,,,Matches
Öztunalı Levin,deGER,3.0,Union Berlin,25,1996,6.4,,11,,,,,,,,,,,4,,,,Matches
Paciência Gonçalo,ptPOR,4.0,Eintracht Frankfurt,26,1994,5.7,,2,,,,,,,,,,,1,,,,Matches
Palacios Exequiel,arARG,3.0,Leverkusen,22,1998,12.2,,22,,,,,,,,,,,27,,,,Matches
Pantović Miloš,rsSRB,3.4,Bochum,25,1996,17.0,,13,,,,,,,,,,,19,,,,Matches
Papadopoulos Antonios,deGER,2.3,Dortmund,21,1999,0.2,,0,,,,,,,,,,,0,,,,Matches
Papela Merveille,deGER,3.0,Mainz 05,20,2001,0.9,,2,,,,,,,,,,,3,,,,Matches
Paredes Kevin,usUSA,3.0,Wolfsburg,18,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Passlack Felix,deGER,2.0,Dortmund,23,1998,5.2,,9,,,,,,,,,,,4,,,,Matches
Paulinho,brBRA,3.0,Leverkusen,21,2000,13.5,,14,,,,,,,,,,,6,,,,Matches
Pavard Benjamin,frFRA,2.3,Bayern Munich,25,1996,23.1,,21,,,,,,,,,,,37,,,,Matches
Pedersen Mads,dkDEN,2.4,Augsburg,24,1996,15.5,,22,,,,,,,,,,,15,,,,Matches
Pekarík Peter,skSVK,2.0,Hertha BSC,34,1986,24.8,,30,,,,,,,,,,,29,,,,Matches
Pentke Philipp,deGER,1.0,Hoffenheim,36,1985,1.0,,0,,,,,,,,,,,0,,,,Matches
Pepi Ricardo,usUSA,3.5,Augsburg,18,2003,5.3,,2,,,,,,,,,,,2,,,,Matches
Pervan Pavao,atAUT,1.0,Wolfsburg,33,1987,6.0,,0,,,,,,,,,,,0,,,,Matches
Petersen Nils,deGER,4.0,Freiburg,32,1988,6.4,,3,,,,,,,,,,,2,,,,Matches
Petter Hauge Jens,noNOR,3.4,Eintracht Frankfurt,21,1999,11.6,,6,,,,,,,,,,,3,,,,Matches
Pherai Immanuel,srSUR,3.5,Dortmund,20,2001,0.0,,0,,,,,,,,,,,0,,,,Matches
Philipp Maximilian,deGER,3.0,Wolfsburg,27,1994,10.7,,12,,,,,,,,,,,4,,,,Matches
Piątek Krzysztof,plPOL,4.0,Hertha BSC,26,1995,3.9,,2,,,,,,,,,,,0,,,,Matches
Pieper Amos,deGER,2.0,Arminia,23,1998,26.4,,31,,,,,,,,,,,50,,,,Matches
Plattenhardt Marvin,deGER,2.3,Hertha BSC,29,1992,18.2,,8,,,,,,,,,,,17,,,,Matches
Pléa Alassane,frFRA,3.4,Gladbach,28,1993,23.0,,13,,,,,,,,,,,4,,,,Matches
Pohjanpalo Joel,fiFIN,4.0,Leverkusen,26,1994,0.1,,0,,,,,,,,,,,0,,,,Matches
Polter Sebastian,deGER,4.0,Bochum,30,1991,26.0,,4,,,,,,,,,,,2,,,,Matches
Pongračić Marin,hrCRO,2.0,Dortmund,23,1997,9.2,,11,,,,,,,,,,,17,,,,Matches
Posch Stefan,atAUT,2.0,Hoffenheim,24,1997,24.4,,28,,,,,,,,,,,27,,,,Matches
Poulsen Yussuf,dkDEN,3.5,RB Leipzig,27,1994,12.0,,7,,,,,,,,,,,3,,,,Matches
Prietl Manuel,atAUT,2.4,Arminia,29,1991,23.6,,30,,,,,,,,,,,40,,,,Matches
Prömel Grischa,deGER,3.0,Union Berlin,26,1995,26.9,,23,,,,,,,,,,,21,,,,Matches
Proschwitz Nick,deGER,4.0,Hoffenheim,34,1986,0.3,,0,,,,,,,,,,,0,,,,Matches
Pululu Afimico,cdCOD,3.5,Greuther Fürth,22,1999,0.8,,0,,,,,,,,,,,0,,,,Matches
Raebiger Sidney,deGER,3.0,RB Leipzig,16,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Ramaj Diant,deGER,1.0,Eintracht Frankfurt,19,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Ramos Guilherme,ptPOR,2.0,Arminia,23,1997,10.1,,15,,,,,,,,,,,29,,,,Matches
Raschl Tobias,deGER,3.0,Greuther Fürth,21,2000,6.6,,9,,,,,,,,,,,1,,,,Matches
Raum David,deGER,2.4,Hoffenheim,23,1998,30.6,,31,,,,,,,,,,,25,,,,Matches
Reinier,brBRA,3.0,Dortmund,19,2002,1.8,,3,,,,,,,,,,,0,,,,Matches
Retsos Panagiotis,grGRE,2.0,Leverkusen,22,1998,0.4,,0,,,,,,,,,,,1,,,,Matches
Reus Marco,deGER,3.4,Dortmund,32,1989,27.8,,28,,,,,,,,,,,10,,,,Matches
Rexhbeçaj Elvis,xkKVX,3.0,Bochum,23,1997,28.2,,20,,,,,,,,,,,28,,,,Matches
Reyna Gio,usUSA,3.4,Dortmund,18,2002,4.9,,5,,,,,,,,,,,0,,,,Matches
Richards Chris,usUSA,2.0,Hoffenheim,21,2000,14.5,,14,,,,,,,,,,,21,,,,Matches
Richards Chris,usUSA,2.0,Bayern Munich,21,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Richards Omar,engENG,2.3,Bayern Munich,23,1998,4.9,,12,,,,,,,,,,,4,,,,Matches
Richter Marco,deGER,3.4,Hertha BSC,23,1997,18.9,,15,,,,,,,,,,,17,,,,Matches
Riemann Manuel,deGER,1.0,Bochum,32,1988,31.0,,1,,,,,,,,,,,1,,,,Matches
Roca Marc,esESP,3.0,Bayern Munich,24,1996,4.2,,7,,,,,,,,,,,6,,,,Matches
Röcker Cimo,deGER,2.0,Hertha BSC,27,1994,0.2,,0,,,,,,,,,,,1,,,,Matches
Rode Sebastian,deGER,3.0,Eintracht Frankfurt,30,1990,8.4,,9,,,,,,,,,,,12,,,,Matches
Rösch Romario,deGER,3.0,Mainz 05,22,1999,0.0,,0,,,,,,,,,,,0,,,,Matches
Rothe Tom,deGER,3.0,Dortmund,16,2004,1.0,,3,,,,,,,,,,,2,,,,Matches
Roussillon Jérôme,frFRA,2.4,Wolfsburg,28,1993,19.7,,9,,,,,,,,,,,14,,,,Matches
Rudy Sebastian,deGER,3.0,Hoffenheim,31,1990,8.6,,13,,,,,,,,,,,11,,,,Matches
Rutter Georginio,frFRA,3.5,Hoffenheim,19,2002,17.9,,11,,,,,,,,,,,5,,,,Matches
Ryerson Julian,noNOR,2.4,Union Berlin,23,1997,15.9,,16,,,,,,,,,,,14,,,,Matches
Rønnow Frederik,dkDEN,1.0,Union Berlin,28,1992,7.0,,0,,,,,,,,,,,0,,,,Matches
Sabitzer Marcel,atAUT,2.4,Bayern Munich,27,1994,10.1,,8,,,,,,,,,,,10,,,,Matches
Sabitzer Marcel,atAUT,3.5,RB Leipzig,27,1994,0.5,,1,,,,,,,,,,,2,,,,Matches
Sallai Roland,huHUN,3.4,Freiburg,24,1997,17.2,,16,,,,,,,,,,,9,,,,Matches
Samassékou Diadie,mlMLI,3.0,Hoffenheim,25,1996,18.4,,30,,,,,,,,,,,28,,,,Matches
Sané Leroy,deGER,3.0,Bayern Munich,25,1996,22.0,,16,,,,,,,,,,,10,,,,Matches
Sankoh Mohamed,nlNED,4.0,Stuttgart,17,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Santamaria Baptiste,frFRA,3.0,Freiburg,26,1995,0.2,,0,,,,,,,,,,,1,,,,Matches
Sarr Bouna,snSEN,2.3,Bayern Munich,29,1992,0.7,,4,,,,,,,,,,,6,,,,Matches
Scally Joe,usUSA,2.4,Gladbach,18,2002,21.2,,31,,,,,,,,,,,22,,,,Matches
Schade Kevin,deGER,3.4,Freiburg,19,2001,9.2,,7,,,,,,,,,,,5,,,,Matches
Schäfer András,huHUN,3.0,Union Berlin,22,1999,2.7,,1,,,,,,,,,,,2,,,,Matches
Schaub Louis,atAUT,3.0,Köln,26,1994,7.3,,9,,,,,,,,,,,3,,,,Matches
Schick Patrik,czCZE,4.0,Leverkusen,25,1996,23.1,,3,,,,,,,,,,,3,,,,Matches
Schindler Kingsley,ghGHA,2.0,Köln,28,1993,3.9,,0,,,,,,,,,,,6,,,,Matches
Schlager Xaver,atAUT,3.0,Wolfsburg,23,1997,11.6,,22,,,,,,,,,,,9,,,,Matches
Schlotterbeck Keven,deGER,2.0,Freiburg,24,1997,3.5,,5,,,,,,,,,,,12,,,,Matches
Schlotterbeck Nico,deGER,2.0,Freiburg,21,1999,30.9,,44,,,,,,,,,,,55,,,,Matches
Schmid Jonathan,frFRA,2.4,Freiburg,31,1990,6.5,,6,,,,,,,,,,,6,,,,Matches
Schmitz Benno,deGER,2.0,Köln,26,1994,26.9,,38,,,,,,,,,,,41,,,,Matches
Schöpf Alessandro,atAUT,3.4,Arminia,27,1994,26.6,,22,,,,,,,,,,,32,,,,Matches
Schulz Nico,deGER,2.0,Dortmund,28,1993,9.3,,9,,,,,,,,,,,10,,,,Matches
Schwäbe Marvin,deGER,1.0,Köln,26,1995,21.0,,1,,,,,,,,,,,0,,,,Matches
Schwolow Alexander,deGER,1.0,Hertha BSC,29,1992,24.2,,0,,,,,,,,,,,2,,,,Matches
Seguin Paul,deGER,3.0,Greuther Fürth,26,1995,23.4,,29,,,,,,,,,,,20,,,,Matches
Selke Davie,deGER,4.0,Hertha BSC,26,1995,11.2,,4,,,,,,,,,,,1,,,,Matches
Semić Lion,deGER,2.0,Dortmund,17,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Serdar Suat,deGER,3.0,Hertha BSC,24,1997,24.6,,27,,,,,,,,,,,17,,,,Matches
Serra Janni,deGER,4.0,Arminia,23,1998,12.4,,3,,,,,,,,,,,5,,,,Matches
Sertdemir Zidan,dkDEN,3.0,Leverkusen,16,2005,0.2,,2,,,,,,,,,,,0,,,,Matches
Seufert Nils,deGER,3.0,Greuther Fürth,24,1997,1.1,,1,,,,,,,,,,,0,,,,Matches
Sildillia Kiliann,frFRA,3.0,Freiburg,19,2002,1.9,,3,,,,,,,,,,,2,,,,Matches
Silva André,ptPOR,4.0,RB Leipzig,25,1995,23.1,,9,,,,,,,,,,,4,,,,Matches
Simakan Mohamed,frFRA,2.0,RB Leipzig,21,2000,22.3,,28,,,,,,,,,,,40,,,,Matches
Sinkgraven Daley,nlNED,2.0,Leverkusen,26,1995,3.9,,2,,,,,,,,,,,3,,,,Matches
Sippel Tobias,deGER,1.0,Gladbach,33,1988,1.0,,0,,,,,,,,,,,0,,,,Matches
Siquet Hugo,beBEL,2.3,Freiburg,19,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
Skhiri Ellyes,tnTUN,2.4,Köln,26,1995,20.2,,33,,,,,,,,,,,39,,,,Matches
Skov Robert,dkDEN,3.0,Hoffenheim,25,1996,4.1,,2,,,,,,,,,,,3,,,,Matches
Soares Danilo,brBRA,2.0,Bochum,29,1991,28.5,,72,,,,,,,,,,,66,,,,Matches
Sommer Yann,chSUI,1.0,Gladbach,32,1988,33.0,,0,,,,,,,,,,,3,,,,Matches
Sosa Borna,hrCRO,2.4,Stuttgart,23,1998,27.8,,12,,,,,,,,,,,26,,,,Matches
Sow Djibril,chSUI,3.0,Eintracht Frankfurt,24,1997,26.8,,36,,,,,,,,,,,51,,,,Matches
St. Juste Jerry,nlNED,2.0,Mainz 05,24,1996,6.7,,10,,,,,,,,,,,14,,,,Matches
Stach Anton,deGER,3.0,Mainz 05,22,1998,20.7,,16,,,,,,,,,,,51,,,,Matches
Stafylidis Kostas,grGRE,2.3,Bochum,27,1993,15.4,,28,,,,,,,,,,,29,,,,Matches
Stanišić Josip,hrCRO,2.3,Bayern Munich,21,2000,7.2,,10,,,,,,,,,,,12,,,,Matches
Stark Niklas,deGER,2.0,Hertha BSC,26,1995,22.6,,18,,,,,,,,,,,39,,,,Matches
Steffen Renato,chSUI,3.0,Wolfsburg,29,1991,10.7,,16,,,,,,,,,,,13,,,,Matches
Stenzel Pascal,deGER,2.0,Stuttgart,25,1996,10.0,,12,,,,,,,,,,,10,,,,Matches
Stiller Angelo,deGER,3.0,Hoffenheim,20,2001,18.8,,19,,,,,,,,,,,10,,,,Matches
Stindl Lars,deGER,3.4,Gladbach,32,1988,18.1,,15,,,,,,,,,,,9,,,,Matches
Stöger Kevin,atAUT,3.0,Mainz 05,27,1993,4.7,,6,,,,,,,,,,,6,,,,Matches
Strobl Tobias,deGER,3.0,Augsburg,31,1990,3.6,,2,,,,,,,,,,,8,,,,Matches
Süle Niklas,deGER,2.3,Bayern Munich,25,1995,20.4,,24,,,,,,,,,,,29,,,,Matches
Szalai Ádám,huHUN,4.0,Mainz 05,33,1987,2.9,,2,,,,,,,,,,,0,,,,Matches
Szoboszlai Dominik,huHUN,3.0,RB Leipzig,20,2000,17.1,,12,,,,,,,,,,,9,,,,Matches
Tah Jonathan,deGER,2.0,Leverkusen,25,1996,32.0,,19,,,,,,,,,,,42,,,,Matches
Tapsoba Edmond,bfBFA,2.0,Leverkusen,22,1999,20.2,,19,,,,,,,,,,,29,,,,Matches
Tauer Niklas,deGER,2.4,Mainz 05,20,2001,5.4,,10,,,,,,,,,,,9,,,,Matches
Tesche Robert,deGER,3.0,Bochum,34,1987,3.9,,4,,,,,,,,,,,6,,,,Matches
Teuchert Cedric,deGER,3.5,Union Berlin,24,1997,1.2,,2,,,,,,,,,,,0,,,,Matches
Thielmann Jan,deGER,3.4,Köln,19,2002,13.2,,16,,,,,,,,,,,12,,,,Matches
Thommy Erik,deGER,3.0,Stuttgart,26,1994,3.0,,1,,,,,,,,,,,4,,,,Matches
Thuram Marcus,frFRA,3.5,Gladbach,23,1997,10.9,,4,,,,,,,,,,,5,,,,Matches
Tibidi Alexis,frFRA,3.0,Stuttgart,17,2003,4.3,,2,,,,,,,,,,,2,,,,Matches
Tigges Steffen,deGER,4.0,Dortmund,23,1998,1.2,,3,,,,,,,,,,,0,,,,Matches
Tillman Malik,usUSA,3.0,Bayern Munich,19,2002,1.2,,1,,,,,,,,,,,2,,,,Matches
Tillman Timmy,usUSA,3.0,Greuther Fürth,22,1999,22.3,,24,,,,,,,,,,,12,,,,Matches
Tohumcu Umut,deGER,3.0,Hoffenheim,16,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Tolisso Corentin,frFRA,2.4,Bayern Munich,26,1994,7.8,,4,,,,,,,,,,,9,,,,Matches
Tomás Tiago,ptPOR,4.0,Stuttgart,19,2002,11.9,,4,,,,,,,,,,,4,,,,Matches
Torunarigha Jordan,deGER,2.0,Hertha BSC,23,1997,5.4,,1,,,,,,,,,,,16,,,,Matches
Touré Almamy,mlMLI,2.4,Eintracht Frankfurt,25,1996,5.6,,10,,,,,,,,,,,7,,,,Matches
Tousart Lucas,frFRA,3.0,Hertha BSC,24,1997,21.8,,28,,,,,,,,,,,33,,,,Matches
Trapp Kevin,deGER,1.0,Eintracht Frankfurt,31,1990,32.0,,0,,,,,,,,,,,1,,,,Matches
Trimmel Christopher,atAUT,3.0,Union Berlin,34,1987,22.1,,30,,,,,,,,,,,35,,,,Matches
Tschauner Philipp,deGER,1.0,RB Leipzig,35,1985,0.0,,0,,,,,,,,,,,0,,,,Matches
Tuta,brBRA,2.0,Eintracht Frankfurt,22,1999,24.3,,31,,,,,,,,,,,44,,,,Matches
Ujah Anthony,ngNGA,4.0,Union Berlin,30,1990,0.4,,0,,,,,,,,,,,0,,,,Matches
Ulreich Sven,deGER,1.0,Bayern Munich,32,1988,6.0,,0,,,,,,,,,,,0,,,,Matches
Upamecano Dayot,frFRA,2.0,Bayern Munich,22,1998,24.6,,42,,,,,,,,,,,28,,,,Matches
Uphoff Benjamin,deGER,1.0,Freiburg,27,1993,2.0,,0,,,,,,,,,,,0,,,,Matches
