Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
224,Conor McMenamin,nir NIR,"FW,MF",St Mirren,27,1995,27,21,1759,19.5,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Kanayochukwu Megwa,eng ENG,DF,Hibernian,19,2004,4,2,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Michael Mellon,sct SCO,FW,Dundee,19,2003,14,3,456,5.1,3,2,5,3,0,0,3,0,0.59,0.39,0.99,0.59,0.99,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Lennon Miller,sct SCO,MF,Motherwell,16,2006,25,20,1762,19.6,0,2,2,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Lewis Miller,au AUS,DF,Hibernian,22,2000,21,20,1660,18.4,2,0,2,2,0,0,8,1,0.11,0.00,0.11,0.11,0.11,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Jack Milne,sct SCO,MF,Aberdeen,20,2003,6,3,355,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Bojan Miovski,mk MKD,FW,Aberdeen,24,1999,38,36,3142,34.9,16,2,18,12,4,5,3,0,0.46,0.06,0.52,0.34,0.40,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Dimitar Mitov,bg BUL,GK,St Johnstone,26,1997,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,18.0,bg BUL,GK,St Johnstone,26.0,1997.0,38.0,38.0,3420.0,38.0,54.0,1.42,182.0,136.0,74.2,8.0,11.0,19.0,7.0,18.4,8.0,7.0,1.0,0.0,12.5,Matches,Scottish Premiership,2023-24
232,Cristian Montaño,co COL,"DF,MF",Livingston,31,1991,16,10,942,10.5,1,1,2,1,0,0,4,1,0.10,0.10,0.19,0.10,0.19,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Nathan Moriah-Welsh,gy GUY,MF,Hibernian,21,2002,14,9,768,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
