Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
16,Nathaniel Atkinson,au AUS,"MF,DF",Hearts,22,1999,15,13,1154,12.8,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Juninho Bacuna,cw CUW,MF,Rangers,23,1997,6,1,164,1.8,1,1,2,1,0,0,2,0,0.55,0.55,1.10,0.55,1.10,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Odin Bailey,eng ENG,"FW,MF",Livingston,21,1999,31,22,1926,21.4,3,1,4,3,0,0,1,0,0.14,0.05,0.19,0.14,0.19,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Scott Bain,sct SCO,GK,Celtic,29,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,2,sct SCO,GK,Celtic,29,1991,2,2,180,2.0,2,1.00,5,3,60.0,0,1,1,1,50.0,0,0,0,0,,Matches,Scottish Premiership,2021-22
20,Theo Bair,ca CAN,FW,St Johnstone,21,1999,7,0,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jack Baldwin,eng ENG,DF,Ross County,28,1993,30,27,2504,27.8,2,1,3,2,0,0,13,0,0.07,0.04,0.11,0.07,0.11,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Leon Balogun,ng NGA,DF,Rangers,33,1988,21,17,1453,16.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Beni Baningime,cd COD,MF,Hearts,22,1998,24,23,1995,22.2,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Borna Barišić,hr CRO,DF,Rangers,28,1992,23,22,1897,21.1,0,3,3,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Vasilios Barkas,gr GRE,GK,Celtic,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,3,gr GRE,GK,Celtic,27,1994,1,1,90,1.0,1,1.00,1,0,0.0,1,0,0,0,0.0,0,0,0,0,,Matches,Scottish Premiership,2021-22
26,Connor Barron,sct SCO,MF,Aberdeen,18,2002,13,13,1138,12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Calvin Bassey,ng NGA,DF,Rangers,21,1999,29,28,2580,28.7,0,3,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,David Bates,sct SCO,DF,Aberdeen,24,1996,33,32,2891,32.1,2,0,2,2,0,0,9,0,0.06,0.00,0.06,0.06,0.06,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Vicente Besuijen,nl NED,MF,Aberdeen,20,2001,16,15,1394,15.5,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Maxime Biamou,fr FRA,FW,Dundee United,30,1990,3,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Nir Bitton,il ISR,MF,Celtic,29,1991,24,11,1238,13.8,1,0,1,1,0,0,7,1,0.07,0.00,0.07,0.07,0.07,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Jacob Blaney,sct SCO,MF,Hibernian,16,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Boli Bolingoli-Mbombo,be BEL,DF,Celtic,26,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Callum Booth,sct SCO,MF,St Johnstone,30,1991,27,25,2234,24.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Liam Boyce,nir NIR,"FW,MF",Hearts,30,1991,31,29,2460,27.3,10,2,12,7,3,6,2,0,0.37,0.07,0.44,0.26,0.33,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Morgan Boyes,wls WAL,DF,Livingston,20,2001,9,4,401,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Martin Boyle,au AUS,"FW,MF",Hibernian,28,1993,20,20,1779,19.8,7,3,10,3,4,5,2,1,0.35,0.15,0.51,0.15,0.30,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Steven Bradley,sct SCO,MF,Hibernian,19,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Eamonn Brophy,sct SCO,FW,St Mirren,25,1996,31,23,1928,21.4,7,0,7,6,1,1,3,0,0.33,0.00,0.33,0.28,0.28,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,James Brown,mt MLT,"MF,DF",St Johnstone,23,1998,22,16,1492,16.6,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Scott Brown,sct SCO,"MF,DF",Aberdeen,36,1985,24,23,2031,22.6,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Craig Bryson,sct SCO,MF,St Johnstone,34,1986,9,8,623,6.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jack Burroughs,sct SCO,"DF,MF",Ross County,20,2001,17,7,743,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Rocky Bushiri,cd COD,DF,Hibernian,21,1999,14,12,1101,12.2,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Calum Butcher,eng ENG,"MF,DF",Dundee United,30,1991,17,14,1257,14.0,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Jacob Butterfield,eng ENG,MF,St Johnstone,31,1990,18,12,1119,12.4,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Shaun Byrne,sct SCO,MF,Dundee,28,1993,24,21,1784,19.8,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Chris Cadden,sct SCO,"MF,DF",Hibernian,24,1996,28,28,2250,25.0,2,2,4,2,0,0,2,0,0.08,0.08,0.16,0.08,0.16,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Ross Callachan,sct SCO,MF,Ross County,27,1993,35,33,2882,32.0,4,1,5,3,1,2,7,0,0.12,0.03,0.16,0.09,0.12,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Dean Campbell,sct SCO,"MF,DF",Aberdeen,20,2001,12,7,712,7.9,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Josh Campbell,sct SCO,MF,Hibernian,21,2000,26,20,1748,19.4,1,2,3,1,0,0,5,0,0.05,0.10,0.15,0.05,0.15,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,David Cancola,at AUT,MF,Ross County,24,1996,18,12,916,10.2,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Jake Carroll,ie IRL,"DF,MF",Motherwell,29,1991,25,19,1692,18.8,0,5,5,0,0,0,1,1,0.00,0.27,0.27,0.00,0.27,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Trevor Carson,nir NIR,GK,Dundee United,33,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,4,nir NIR,GK,Dundee United,33,1988,4,4,360,4.0,3,0.75,8,7,75.0,1,1,2,2,50.0,2,1,1,0,50.0,Matches,Scottish Premiership,2021-22
55,Cameron Carter-Vickers,us USA,DF,Celtic,23,1997,33,33,2970,33.0,4,1,5,4,0,0,3,0,0.12,0.03,0.15,0.12,0.15,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Logan Chalmers,sct SCO,FW,Dundee United,21,2000,5,2,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Jay Chapman,ca CAN,MF,Dundee,27,1994,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Regan Charles-Cook,gd GRN,MF,Ross County,24,1997,37,36,2948,32.8,13,2,15,12,1,2,7,0,0.40,0.06,0.46,0.37,0.43,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Ryan Christie,sct SCO,"MF,FW",Celtic,26,1995,4,3,282,3.1,0,3,3,0,0,0,0,0,0.00,0.96,0.96,0.00,0.96,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Caleb Chukwuemeka,eng ENG,MF,Livingston,19,2002,8,1,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Nadir Çiftçi,nl NED,FW,St Johnstone,29,1992,11,8,621,6.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Nicky Clark,sct SCO,"FW,MF",Dundee United,30,1991,37,26,2435,27.1,8,2,10,5,3,3,0,0,0.30,0.07,0.37,0.18,0.26,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Zander Clark,sct SCO,GK,St Johnstone,29,1992,32,32,2831,31.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,5,sct SCO,GK,St Johnstone,29,1992,32,32,2831,31.5,36,1.14,124,93,75.0,7,11,14,10,31.3,5,5,0,0,0.0,Matches,Scottish Premiership,2021-22
64,Harry Clarke,eng ENG,DF,Ross County,20,2001,17,15,1419,15.8,3,2,5,3,0,0,4,1,0.19,0.13,0.32,0.19,0.32,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Harry Clarke,eng ENG,MF,Hibernian,20,2001,7,7,606,6.7,1,1,2,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Daniel Cleary,ie IRL,DF,St Johnstone,25,1996,15,15,1305,14.5,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Alex Cochrane,eng ENG,"MF,DF",Hearts,21,2000,31,25,2372,26.4,2,2,4,2,0,0,2,0,0.08,0.08,0.15,0.08,0.15,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Mark Connolly,ie IRL,DF,Dundee United,29,1991,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Andrew Considine,sct SCO,DF,Aberdeen,34,1987,4,3,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Dean Cornelius,sct SCO,MF,Motherwell,20,2001,12,10,890,9.9,2,0,2,2,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Liam Craig,sct SCO,MF,St Johnstone,34,1986,16,9,904,10.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Ali Crawford,sct SCO,MF,St Johnstone,30,1991,28,24,2017,22.4,3,0,3,3,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Mathew Cudjoe,gh GHA,FW,Dundee United,17,2003,2,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Jason Cummings,au AUS,FW,Dundee,25,1995,14,4,616,6.8,3,0,3,3,0,1,0,0,0.44,0.00,0.44,0.44,0.44,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Maciej Dabrowski,pl POL,GK,Hibernian,23,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,6,pl POL,GK,Hibernian,23,1998,6,6,540,6.0,5,0.83,13,10,76.9,0,4,2,3,50.0,2,2,0,0,0.0,Matches,Scottish Premiership,2021-22
76,Vontae Daley Campbell,eng ENG,"DF,MF",Dundee,20,2001,9,5,416,4.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Murray Davidson,sct SCO,MF,St Johnstone,33,1988,23,19,1615,17.9,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Steven Davis,nir NIR,MF,Rangers,36,1985,18,13,1210,13.4,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Joey Dawson,eng ENG,MF,Celtic,18,2003,1,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Jermain Defoe,eng ENG,FW,Rangers,38,1982,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Allan Delferriere,be BEL,DF,Hibernian,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Karamoko Dembélé,eng ENG,"FW,MF",Celtic,18,2003,1,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Lars Dendoncker,be BEL,DF,St Johnstone,20,2001,6,5,474,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Kristian Dennis,eng ENG,FW,St Mirren,31,1990,13,1,314,3.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Adam Devine,sct SCO,DF,Rangers,18,2003,2,1,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Reece Devine,eng ENG,"MF,DF",St Johnstone,19,2001,6,4,411,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Cammy Devlin,au AUS,MF,Hearts,23,1998,25,23,1863,20.7,1,1,2,1,0,0,10,0,0.05,0.05,0.10,0.05,0.10,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Nicky Devlin,sct SCO,DF,Livingston,27,1993,37,34,3143,34.9,2,2,4,2,0,0,7,0,0.06,0.06,0.11,0.06,0.11,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Amad Diallo,ci CIV,"FW,MF",Rangers,19,2002,10,4,347,3.9,3,0,3,3,0,0,1,0,0.78,0.00,0.78,0.78,0.78,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Christian Doidge,wls WAL,FW,Hibernian,28,1992,17,6,717,8.0,2,0,2,2,0,0,0,1,0.25,0.00,0.25,0.25,0.25,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Josh Doig,sct SCO,"DF,MF",Hibernian,19,2002,34,31,2729,30.3,0,2,2,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Coll Donaldson,sct SCO,DF,Ross County,26,1995,2,2,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Liam Donnelly,nir NIR,"MF,DF",Motherwell,25,1996,23,16,1490,16.6,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Jake Doyle-Hayes,ie IRL,MF,Hibernian,22,1998,34,31,2716,30.2,2,0,2,2,0,0,10,0,0.07,0.00,0.07,0.07,0.07,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Declan Drysdale,eng ENG,DF,Ross County,21,1999,5,3,280,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Charles Dunne,ie IRL,DF,St Mirren,28,1993,22,21,1894,21.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Odsonne Édouard,fr FRA,FW,Celtic,23,1998,4,3,261,2.9,2,1,3,1,1,1,1,0,0.69,0.34,1.03,0.34,0.69,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Ryan Edwards,eng ENG,DF,Dundee United,27,1993,36,36,3180,35.3,4,2,6,4,0,0,7,0,0.11,0.06,0.17,0.11,0.17,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Joe Efford,us USA,FW,Motherwell,24,1996,14,11,934,10.4,2,1,3,2,0,0,1,0,0.19,0.10,0.29,0.19,0.29,Matches,Scottish Premiership,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
