player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Hernández Aridane,esESP,2.0,Osasuna,33,1989,19.9,,15,,,,,,,,,,,26,,,,Matches
Hernández Luis,esESP,2.0,Cádiz,33,1989,35.0,,20,,,,,,,,,,,32,,,,Matches
Hernández Mario,esESP,2.0,Rayo Vallecano,23,1999,1.1,,2,,,,,,,,,,,2,,,,Matches
Herrando Jorge,esESP,2.0,Osasuna,21,2001,0.3,,0,,,,,,,,,,,0,,,,Matches
Herrera Ander,esESP,3.0,Athletic Club,32,1989,7.7,,11,,,,,,,,,,,8,,,,Matches
Herrera Sergio,esESP,1.0,Osasuna,29,1993,17.0,,1,,,,,,,,,,,1,,,,Matches
Herrera Yangel,veVEN,3.0,Girona,24,1998,10.7,,9,,,,,,,,,,,4,,,,Matches
Hilali Omar,maMAR,2.0,Espanyol,18,2003,1.0,,2,,,,,,,,,,,1,,,,Matches
Hongla Martin,cmCMR,2.3,Valladolid,24,1998,14.5,,12,,,,,,,,,,,11,,,,Matches
Ibáñez Pablo,esESP,3.0,Osasuna,23,1998,11.8,,14,,,,,,,,,,,7,,,,Matches
Iglesias,esESP,2.0,Getafe,24,1998,23.8,,36,,,,,,,,,,,24,,,,Matches
Iglesias Borja,esESP,4.0,Real Betis,29,1993,26.3,,5,,,,,,,,,,,1,,,,Matches
Illarramendi Asier,esESP,3.0,Real Sociedad,32,1990,12.0,,16,,,,,,,,,,,18,,,,Matches
Isak Alexander,seSWE,4.0,Real Sociedad,22,1999,1.7,,1,,,,,,,,,,,0,,,,Matches
Isco,esESP,3.4,Sevilla,30,1992,8.9,,9,,,,,,,,,,,9,,,,Matches
Iturralde Diego,esESP,2.0,Sevilla,19,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Jackson Nicolas,snSEN,4.0,Villarreal,21,2001,17.8,,11,,,,,,,,,,,2,,,,Matches
Januzaj Adnan,beBEL,3.0,Sevilla,27,1995,0.5,,0,,,,,,,,,,,1,,,,Matches
Javier Suárez Luis,coCOL,4.0,Almería,24,1997,16.6,,10,,,,,,,,,,,5,,,,Matches
Joaquín,esESP,3.0,Real Betis,41,1981,5.5,,4,,,,,,,,,,,3,,,,Matches
Jong Frenkie,nlNED,3.0,Barcelona,25,1997,28.2,,26,,,,,,,,,,,34,,,,Matches
Jordán Joan,esESP,3.0,Sevilla,28,1994,17.7,,18,,,,,,,,,,,16,,,,Matches
Josan,esESP,2.3,Elche,32,1989,12.0,,19,,,,,,,,,,,7,,,,Matches
José Willian,brBRA,4.0,Real Betis,30,1991,8.1,,6,,,,,,,,,,,1,,,,Matches
Joselu,esESP,4.0,Espanyol,32,1990,33.2,,11,,,,,,,,,,,8,,,,Matches
Juanmi,esESP,3.0,Real Betis,29,1993,10.3,,10,,,,,,,,,,,4,,,,Matches
Juanpe,esESP,2.0,Girona,31,1991,15.8,,13,,,,,,,,,,,9,,,,Matches
Junior Lago,ciCIV,3.5,Mallorca,31,1990,0.6,,0,,,,,,,,,,,0,,,,Matches
Júnior Vinicius,brBRA,4.0,Real Madrid,22,2000,31.4,,23,,,,,,,,,,,6,,,,Matches
Jørgensen Filip,dkDEN,1.0,Villarreal,20,2002,2.0,,0,,,,,,,,,,,0,,,,Matches
Kadewere Tino,zwZIM,3.5,Mallorca,26,1996,6.0,,3,,,,,,,,,,,2,,,,Matches
Kaiky,brBRA,2.0,Almería,18,2004,6.5,,5,,,,,,,,,,,9,,,,Matches
Kang-in Lee,krKOR,3.4,Mallorca,21,2001,31.4,,25,,,,,,,,,,,12,,,,Matches
Karrikaburu Jon,esESP,4.0,Real Sociedad,19,2002,1.0,,0,,,,,,,,,,,0,,,,Matches
Kenedy,brBRA,4.0,Valladolid,26,1996,3.1,,2,,,,,,,,,,,1,,,,Matches
Kessié Franck,ciCIV,3.0,Barcelona,25,1996,11.0,,10,,,,,,,,,,,12,,,,Matches
Kiké,esESP,4.0,Osasuna,32,1989,11.3,,3,,,,,,,,,,,1,,,,Matches
Kluivert Justin,nlNED,3.5,Valencia,23,1999,16.1,,13,,,,,,,,,,,6,,,,Matches
Koke,esESP,3.0,Atlético Madrid,30,1992,28.3,,38,,,,,,,,,,,19,,,,Matches
Koleosho Luca,itITA,3.0,Espanyol,17,2004,0.7,,2,,,,,,,,,,,0,,,,Matches
Kondogbia Geoffrey,cfCTA,3.0,Atlético Madrid,29,1993,11.2,,22,,,,,,,,,,,27,,,,Matches
Koundé Jules,frFRA,2.0,Barcelona,23,1998,27.0,,25,,,,,,,,,,,20,,,,Matches
Kroos Toni,deGER,3.0,Real Madrid,32,1990,23.9,,33,,,,,,,,,,,24,,,,Matches
Kubo Takefusa,jpJPN,3.5,Real Sociedad,21,2001,27.1,,28,,,,,,,,,,,8,,,,Matches
la Hoz César,esESP,3.0,Almería,30,1992,18.6,,19,,,,,,,,,,,14,,,,Matches
la Torre Luca,usUSA,3.0,Celta Vigo,24,1998,16.5,,18,,,,,,,,,,,10,,,,Matches
Lamela Érik,arARG,3.4,Sevilla,30,1992,20.5,,28,,,,,,,,,,,8,,,,Matches
Larin Cyle,caCAN,4.0,Valladolid,27,1995,16.3,,3,,,,,,,,,,,0,,,,Matches
Latasa Juanmi,esESP,4.0,Getafe,21,2001,5.0,,4,,,,,,,,,,,1,,,,Matches
Lato Toni,esESP,2.3,Valencia,24,1997,10.2,,11,,,,,,,,,,,6,,,,Matches
Lázaro,brBRA,3.5,Almería,20,2002,8.0,,3,,,,,,,,,,,3,,,,Matches
Le Normand Robin,esESP,2.0,Real Sociedad,25,1996,31.1,,24,,,,,,,,,,,32,,,,Matches
Lecomte Benjamin,frFRA,1.0,Espanyol,31,1991,10.0,,0,,,,,,,,,,,0,,,,Matches
Ledesma Jeremías,arARG,1.0,Cádiz,29,1993,34.0,,2,,,,,,,,,,,2,,,,Matches
Lejeune Florian,frFRA,2.0,Rayo Vallecano,31,1991,28.5,,18,,,,,,,,,,,15,,,,Matches
Lekue Iñigo,esESP,2.0,Athletic Club,29,1993,14.7,,17,,,,,,,,,,,14,,,,Matches
Lemar Thomas,frFRA,3.0,Atlético Madrid,26,1995,13.9,,18,,,,,,,,,,,7,,,,Matches
León Sergio,esESP,4.0,Valladolid,33,1989,14.8,,4,,,,,,,,,,,0,,,,Matches
Lewandowski Robert,plPOL,4.0,Barcelona,33,1988,31.6,,11,,,,,,,,,,,2,,,,Matches
Lino Samuel,brBRA,3.5,Valencia,22,1999,32.1,,43,,,,,,,,,,,18,,,,Matches
Lirola Pol,esESP,2.0,Elche,24,1997,7.0,,6,,,,,,,,,,,6,,,,Matches
Llabrés Javier,esESP,3.0,Mallorca,19,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
Llorente Marcos,esESP,3.0,Atlético Madrid,27,1995,18.9,,16,,,,,,,,,,,17,,,,Matches
Lo Celso Giovani,arARG,3.4,Villarreal,26,1996,12.5,,26,,,,,,,,,,,7,,,,Matches
López David,esESP,2.3,Girona,32,1989,18.4,,18,,,,,,,,,,,15,,,,Matches
López Diego,esESP,1.0,Rayo Vallecano,40,1981,1.1,,0,,,,,,,,,,,0,,,,Matches
López Diego,esESP,3.0,Valencia,20,2002,5.0,,2,,,,,,,,,,,4,,,,Matches
López Unai,esESP,3.0,Rayo Vallecano,26,1995,13.9,,20,,,,,,,,,,,16,,,,Matches
Lozano Anthony,hnHON,4.0,Cádiz,29,1993,16.0,,4,,,,,,,,,,,3,,,,Matches
Lozano Pol,esESP,3.0,Espanyol,22,1999,0.2,,0,,,,,,,,,,,0,,,,Matches
Luis Gayà José,esESP,2.0,Valencia,27,1995,30.1,,51,,,,,,,,,,,23,,,,Matches
Luis Morales José,esESP,4.0,Villarreal,35,1987,13.5,,6,,,,,,,,,,,2,,,,Matches
Lunin Andriy,uaUKR,1.0,Real Madrid,23,1999,7.0,,0,,,,,,,,,,,0,,,,Matches
Mabil Awer,auAUS,3.0,Cádiz,26,1995,1.8,,0,,,,,,,,,,,0,,,,Matches
Machís Darwin,veVEN,3.4,Valladolid,29,1993,6.7,,2,,,,,,,,,,,3,,,,Matches
Maffeo Pablo,esESP,2.0,Mallorca,25,1997,33.1,,48,,,,,,,,,,,27,,,,Matches
Magallán Lisandro,arARG,2.0,Elche,28,1993,10.0,,13,,,,,,,,,,,13,,,,Matches
Magunazelaia Jon,esESP,3.0,Real Sociedad,21,2001,0.7,,0,,,,,,,,,,,0,,,,Matches
Maksimović Nemanja,rsSRB,3.0,Getafe,27,1995,22.8,,31,,,,,,,,,,,38,,,,Matches
Mallo Hugo,esESP,2.0,Celta Vigo,31,1991,24.0,,29,,,,,,,,,,,24,,,,Matches
Malsa Mickael,mqMTQ,3.0,Valladolid,26,1995,0.8,,2,,,,,,,,,,,2,,,,Matches
Mamardashvili Giorgi,geGEO,1.0,Valencia,21,2000,38.0,,0,,,,,,,,,,,1,,,,Matches
Mandava Reinildo,mzMOZ,2.0,Atlético Madrid,28,1994,20.6,,43,,,,,,,,,,,28,,,,Matches
Mandi Aïssa,dzALG,2.0,Villarreal,30,1991,16.2,,9,,,,,,,,,,,20,,,,Matches
Marcão,brBRA,2.0,Sevilla,26,1996,4.2,,2,,,,,,,,,,,5,,,,Matches
Marchesín Agustín,arARG,1.0,Celta Vigo,34,1988,19.0,,0,,,,,,,,,,,0,,,,Matches
Marcos Óscar,esESP,2.0,Athletic Club,33,1989,31.3,,36,,,,,,,,,,,28,,,,Matches
Marí Alberto,esESP,4.0,Valencia,21,2001,1.0,,0,,,,,,,,,,,0,,,,Matches
Mari José,esESP,3.0,Cádiz,34,1987,4.4,,6,,,,,,,,,,,5,,,,Matches
María Giménez José,uyURU,2.0,Atlético Madrid,27,1995,26.9,,25,,,,,,,,,,,23,,,,Matches
Mariano,doDOM,4.0,Real Madrid,28,1993,1.7,,0,,,,,,,,,,,0,,,,Matches
Marín Pablo,esESP,3.0,Real Sociedad,19,2003,4.0,,6,,,,,,,,,,,4,,,,Matches
Mariño Diego,esESP,1.0,Almería,32,1990,0.5,,0,,,,,,,,,,,0,,,,Matches
Martí Roger,esESP,3.5,Elche,31,1991,7.3,,2,,,,,,,,,,,1,,,,Matches
Martí Roger,esESP,4.0,Cádiz,31,1991,7.1,,5,,,,,,,,,,,3,,,,Matches
Martin Ander,esESP,3.0,Real Sociedad,21,2000,0.5,,2,,,,,,,,,,,0,,,,Matches
Martín Andrés,esESP,3.0,Rayo Vallecano,23,1999,2.3,,2,,,,,,,,,,,1,,,,Matches
Martín Carlos,esESP,3.5,Atlético Madrid,20,2002,0.3,,2,,,,,,,,,,,1,,,,Matches
Martín Iván,esESP,3.0,Girona,23,1999,17.6,,8,,,,,,,,,,,10,,,,Matches
Martinez Arnau,esESP,2.0,Girona,19,2003,30.4,,44,,,,,,,,,,,25,,,,Matches
Martínez Iñigo,esESP,2.0,Athletic Club,31,1991,14.9,,8,,,,,,,,,,,16,,,,Matches
Martínez Roger,esESP,3.0,Espanyol,18,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Mascarell Omar,gqEQG,2.4,Elche,29,1993,27.2,,26,,,,,,,,,,,43,,,,Matches
Masip Jordi,esESP,1.0,Valladolid,33,1989,27.9,,0,,,,,,,,,,,1,,,,Matches
Mata Jaime,esESP,3.5,Getafe,33,1988,4.9,,8,,,,,,,,,,,3,,,,Matches
Mayoral Borja,esESP,4.0,Getafe,25,1997,30.7,,4,,,,,,,,,,,3,,,,Matches
Mbaye Mamadou,snSEN,2.0,Cádiz,24,1998,8.4,,8,,,,,,,,,,,10,,,,Matches
Medrano Fernando,esESP,2.0,Celta Vigo,22,2000,0.1,,1,,,,,,,,,,,1,,,,Matches
Melero Gonzalo,esESP,3.0,Almería,28,1994,20.6,,17,,,,,,,,,,,7,,,,Matches
Memphis,nlNED,4.0,Atlético Madrid,28,1994,3.0,,0,,,,,,,,,,,0,,,,Matches
Memphis,nlNED,4.0,Barcelona,28,1994,1.3,,1,,,,,,,,,,,0,,,,Matches
Mendes Houboulang,gwGNB,2.0,Almería,24,1998,9.8,,11,,,,,,,,,,,6,,,,Matches
Méndez Brais,esESP,3.0,Real Sociedad,25,1997,26.7,,34,,,,,,,,,,,14,,,,Matches
Méndez Diego,esESP,3.0,Rayo Vallecano,18,2003,0.0,,0,,,,,,,,,,,1,,,,Matches
Mendy Ferland,frFRA,2.0,Real Madrid,27,1995,15.0,,11,,,,,,,,,,,13,,,,Matches
Meré Jorge,esESP,2.0,Cádiz,25,1997,6.7,,7,,,,,,,,,,,5,,,,Matches
Merino Mikel,esESP,3.0,Real Sociedad,26,1996,27.7,,49,,,,,,,,,,,20,,,,Matches
Mesa Roque,esESP,3.0,Valladolid,33,1989,18.0,,17,,,,,,,,,,,13,,,,Matches
Militão Éder,brBRA,2.0,Real Madrid,24,1998,30.0,,30,,,,,,,,,,,41,,,,Matches
Milla Luis,esESP,3.0,Getafe,27,1994,20.6,,30,,,,,,,,,,,32,,,,Matches
Milla Pere,esESP,3.5,Elche,29,1992,20.5,,22,,,,,,,,,,,8,,,,Matches
Milovanović Marko,rsSRB,4.0,Almería,18,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Mingueza Óscar,esESP,2.0,Celta Vigo,23,1999,14.3,,21,,,,,,,,,,,11,,,,Matches
Mir Rafa,esESP,4.0,Sevilla,25,1997,14.4,,2,,,,,,,,,,,4,,,,Matches
Miranda Juan,esESP,2.0,Real Betis,22,2000,16.4,,17,,,,,,,,,,,20,,,,Matches
Mitrović Stefan,rsSRB,2.0,Getafe,32,1990,18.7,,6,,,,,,,,,,,17,,,,Matches
Modrić Luka,hrCRO,3.0,Real Madrid,36,1985,19.4,,12,,,,,,,,,,,12,,,,Matches
Mojica Johan,coCOL,2.0,Villarreal,29,1992,7.1,,9,,,,,,,,,,,5,,,,Matches
Mojica Johan,coCOL,2.3,Elche,29,1992,3.0,,2,,,,,,,,,,,4,,,,Matches
Molina Nahuel,arARG,2.0,Atlético Madrid,24,1998,31.9,,44,,,,,,,,,,,17,,,,Matches
Moncayola Jon,esESP,2.4,Osasuna,24,1998,27.2,,40,,,,,,,,,,,18,,,,Matches
Monchu,esESP,3.0,Valladolid,22,1999,22.6,,32,,,,,,,,,,,17,,,,Matches
Montes César,mxMEX,2.0,Espanyol,25,1997,17.7,,8,,,,,,,,,,,14,,,,Matches
Montiel Gonzalo,arARG,2.0,Sevilla,25,1997,16.9,,15,,,,,,,,,,,19,,,,Matches
Montoya Martín,esESP,2.0,Real Betis,31,1991,5.0,,7,,,,,,,,,,,8,,,,Matches
Morata Álvaro,esESP,4.0,Atlético Madrid,29,1992,21.1,,11,,,,,,,,,,,0,,,,Matches
Morcillo Jon,esESP,3.0,Athletic Club,23,1998,0.8,,1,,,,,,,,,,,1,,,,Matches
Moreno Alberto,esESP,2.0,Villarreal,30,1992,14.4,,18,,,,,,,,,,,21,,,,Matches
Moreno Álex,esESP,2.0,Real Betis,29,1993,15.0,,21,,,,,,,,,,,17,,,,Matches
Moreno Diego,esESP,2.0,Osasuna,21,2001,7.1,,4,,,,,,,,,,,5,,,,Matches
Moreno Gerard,esESP,4.0,Villarreal,30,1992,13.7,,6,,,,,,,,,,,5,,,,Matches
Morente Tete,esESP,3.4,Elche,25,1996,23.0,,21,,,,,,,,,,,26,,,,Matches
Moriba Ilaix,gnGUI,3.0,Valencia,19,2003,11.2,,18,,,,,,,,,,,4,,,,Matches
Morlanes Manu,esESP,3.0,Villarreal,23,1999,1.8,,2,,,,,,,,,,,1,,,,Matches
Morlanes Manu,esESP,3.0,Mallorca,23,1999,7.8,,9,,,,,,,,,,,5,,,,Matches
Morón Loren,esESP,4.0,Real Betis,28,1993,0.2,,2,,,,,,,,,,,0,,,,Matches
Mosquera Cristhian,esESP,2.0,Valencia,18,2004,1.6,,2,,,,,,,,,,,1,,,,Matches
Mumin Abdul,ghGHA,2.0,Rayo Vallecano,24,1998,10.2,,9,,,,,,,,,,,9,,,,Matches
Muniain Iker,esESP,3.0,Athletic Club,29,1992,18.8,,15,,,,,,,,,,,5,,,,Matches
Muñoz Aihen,esESP,2.0,Real Sociedad,24,1997,19.5,,24,,,,,,,,,,,9,,,,Matches
Muñoz Iker,esESP,3.0,Osasuna,19,2002,2.8,,0,,,,,,,,,,,3,,,,Matches
Muñoz Pablo,esESP,3.0,Rayo Vallecano,18,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Muriqi Vedat,xkKVX,4.0,Mallorca,28,1994,32.6,,7,,,,,,,,,,,13,,,,Matches
Musah Yunus,usUSA,3.0,Valencia,19,2002,23.4,,36,,,,,,,,,,,13,,,,Matches
Mwepu Francisco,zmZAM,4.0,Cádiz,22,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Nacho,esESP,2.0,Real Madrid,32,1990,18.2,,16,,,,,,,,,,,19,,,,Matches
Narváez Juanjo,coCOL,3.0,Valladolid,27,1995,1.6,,1,,,,,,,,,,,0,,,,Matches
Nastasić Matija,rsSRB,2.0,Mallorca,29,1993,10.1,,8,,,,,,,,,,,17,,,,Matches
Navarro Roberto,esESP,3.0,Real Sociedad,20,2002,3.9,,4,,,,,,,,,,,2,,,,Matches
Navas Jesús,esESP,2.3,Sevilla,36,1985,22.0,,13,,,,,,,,,,,19,,,,Matches
Negredo Álvaro,esESP,4.0,Cádiz,36,1985,8.4,,4,,,,,,,,,,,0,,,,Matches
Nianzou Tanguy,frFRA,2.0,Sevilla,20,2002,15.2,,14,,,,,,,,,,,14,,,,Matches
Ñíguez Saúl,esESP,2.4,Atlético Madrid,27,1994,12.2,,27,,,,,,,,,,,13,,,,Matches
Niño Fernando,esESP,4.0,Villarreal,21,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Nteka Randy,aoANG,3.5,Elche,24,1997,8.1,,10,,,,,,,,,,,4,,,,Matches
Nteka Randy,aoANG,3.5,Rayo Vallecano,24,1997,1.3,,2,,,,,,,,,,,2,,,,Matches
Núñez Unai,esESP,2.0,Celta Vigo,25,1997,35.0,,32,,,,,,,,,,,69,,,,Matches
Oblak Jan,siSVN,1.0,Atlético Madrid,29,1993,27.7,,0,,,,,,,,,,,0,,,,Matches
Ocampo Brian,uyURU,3.0,Cádiz,23,1999,12.4,,16,,,,,,,,,,,3,,,,Matches
Ocampos Lucas,arARG,3.4,Sevilla,28,1994,12.9,,14,,,,,,,,,,,7,,,,Matches
Odriozola Álvaro,esESP,2.0,Real Madrid,26,1995,0.4,,0,,,,,,,,,,,0,,,,Matches
Olasagasti,esESP,3.0,Real Sociedad,21,2000,0.7,,3,,,,,,,,,,,0,,,,Matches
Olaza Lucas,uyURU,2.0,Valladolid,28,1994,16.6,,16,,,,,,,,,,,16,,,,Matches
Oliván Brian,esESP,2.0,Espanyol,28,1994,26.7,,27,,,,,,,,,,,23,,,,Matches
Oliveira Rosa Lucas,brBRA,2.3,Valladolid,22,2000,10.3,,18,,,,,,,,,,,15,,,,Matches
Oroz Aimar,esESP,3.4,Osasuna,20,2001,22.4,,14,,,,,,,,,,,25,,,,Matches
Ortiz Pedro,esESP,3.0,Sevilla,21,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Oyarzabal Mikel,esESP,3.5,Real Sociedad,25,1997,13.5,,8,,,,,,,,,,,3,,,,Matches
Özkacar Cenk,trTUR,2.0,Valencia,21,2000,15.2,,20,,,,,,,,,,,11,,,,Matches
Pacheco Fernando,esESP,1.0,Almería,30,1992,1.0,,0,,,,,,,,,,,0,,,,Matches
Pacheco Fernando,esESP,1.0,Espanyol,30,1992,16.0,,0,,,,,,,,,,,1,,,,Matches
Pacheco Jon,esESP,2.0,Real Sociedad,21,2001,13.3,,10,,,,,,,,,,,12,,,,Matches
Paciência Gonçalo,ptPOR,4.0,Celta Vigo,27,1994,7.4,,6,,,,,,,,,,,0,,,,Matches
Palacios Helibelton,coCOL,2.3,Elche,29,1993,21.3,,20,,,,,,,,,,,20,,,,Matches
Palazón Camacho Isaac,esESP,3.0,Rayo Vallecano,27,1994,32.9,,30,,,,,,,,,,,19,,,,Matches
Paredes Aitor,esESP,2.0,Athletic Club,22,2000,9.5,,7,,,,,,,,,,,13,,,,Matches
Parejo Daniel,esESP,3.0,Villarreal,33,1989,36.5,,37,,,,,,,,,,,29,,,,Matches
Parra Gutierrez Moises,esESP,3.0,Getafe,20,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Parra Raúl,esESP,2.0,Cádiz,22,1999,3.4,,2,,,,,,,,,,,0,,,,Matches
Pascu,esESP,4.0,Villarreal,19,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Pastore Javier,arARG,3.0,Elche,33,1989,0.1,,0,,,,,,,,,,,0,,,,Matches
Paulista Gabriel,brBRA,2.0,Valencia,31,1990,16.7,,9,,,,,,,,,,,31,,,,Matches
Pedraza Alfonso,esESP,2.0,Villarreal,26,1996,18.1,,26,,,,,,,,,,,17,,,,Matches
Pedri,esESP,3.0,Barcelona,19,2002,22.0,,21,,,,,,,,,,,13,,,,Matches
Pedrosa Adrià,esESP,2.0,Espanyol,24,1998,2.5,,1,,,,,,,,,,,5,,,,Matches
Peña Iñaki,esESP,1.0,Barcelona,23,1999,0.8,,0,,,,,,,,,,,0,,,,Matches
Peña Rubén,esESP,2.3,Osasuna,31,1991,14.2,,22,,,,,,,,,,,18,,,,Matches
Perea Alberto,esESP,3.0,Cádiz,31,1990,0.5,,0,,,,,,,,,,,0,,,,Matches
Pérez Ayoze,esESP,3.4,Real Betis,29,1993,15.4,,18,,,,,,,,,,,14,,,,Matches
Pérez Carles,esESP,3.4,Celta Vigo,24,1998,23.8,,23,,,,,,,,,,,6,,,,Matches
Perez Francisco,esESP,3.0,Valencia,19,2002,1.6,,1,,,,,,,,,,,0,,,,Matches
Pérez Kike,esESP,3.0,Valladolid,25,1997,25.6,,35,,,,,,,,,,,21,,,,Matches
Pérez Lucas,esESP,4.0,Cádiz,33,1988,7.0,,2,,,,,,,,,,,1,,,,Matches
Pérez Luis,esESP,2.3,Valladolid,27,1995,13.5,,24,,,,,,,,,,,16,,,,Matches
Pezzella Germán,arARG,2.0,Real Betis,31,1991,27.9,,28,,,,,,,,,,,46,,,,Matches
Pierre-Gabriel Ronaël,frFRA,2.0,Espanyol,24,1998,2.6,,8,,,,,,,,,,,9,,,,Matches
Pino Yeremi,esESP,3.4,Villarreal,19,2002,27.2,,36,,,,,,,,,,,15,,,,Matches
Piqué Gerard,esESP,2.0,Barcelona,35,1987,4.3,,4,,,,,,,,,,,2,,,,Matches
Plano Óscar,esESP,3.4,Valladolid,31,1991,22.6,,26,,,,,,,,,,,27,,,,Matches
Plata Gonzalo,ecECU,3.5,Valladolid,21,2000,25.6,,35,,,,,,,,,,,12,,,,Matches
Ponce Ezequiel,arARG,3.5,Elche,25,1997,12.5,,6,,,,,,,,,,,1,,,,Matches
Portillo Francisco,esESP,3.0,Almería,32,1990,8.0,,6,,,,,,,,,,,7,,,,Matches
Portu,esESP,2.4,Getafe,30,1992,19.7,,21,,,,,,,,,,,20,,,,Matches
Pozo José,esESP,3.0,Rayo Vallecano,26,1996,1.0,,2,,,,,,,,,,,1,,,,Matches
Pozo Manuel,esESP,4.0,Valladolid,20,2001,0.2,,0,,,,,,,,,,,2,,,,Matches
Pozo Pozo Alejandro,esESP,2.3,Almería,23,1999,20.9,,18,,,,,,,,,,,24,,,,Matches
Prats Abdón,esESP,4.0,Mallorca,29,1992,4.6,,0,,,,,,,,,,,0,,,,Matches
Puado Javi,esESP,3.4,Espanyol,24,1998,26.0,,11,,,,,,,,,,,10,,,,Matches
Puigmal Arnau,esESP,3.0,Almería,21,2001,8.5,,13,,,,,,,,,,,11,,,,Matches
Quina Domingos,ptPOR,3.0,Elche,22,1999,3.1,,2,,,,,,,,,,,2,,,,Matches
Quintanilla Rubén,esESP,3.0,Mallorca,20,2002,0.0,,0,,,,,,,,,,,0,,,,Matches
Raillo Antonio,esESP,2.0,Mallorca,30,1991,30.7,,21,,,,,,,,,,,31,,,,Matches
Rajković Predrag,rsSRB,1.0,Mallorca,26,1995,36.0,,0,,,,,,,,,,,0,,,,Matches
Rakitić Ivan,hrCRO,3.0,Sevilla,34,1988,19.9,,23,,,,,,,,,,,24,,,,Matches
Ramazani Largie,beBEL,3.5,Almería,21,2001,15.6,,9,,,,,,,,,,,15,,,,Matches
Ramos Chris,esESP,4.0,Cádiz,25,1997,7.9,,9,,,,,,,,,,,1,,,,Matches
Raphinha,brBRA,4.0,Barcelona,25,1996,23.0,,19,,,,,,,,,,,15,,,,Matches
Reguilón Sergio,esESP,2.0,Atlético Madrid,25,1996,3.4,,5,,,,,,,,,,,2,,,,Matches
Reina Pepe,esESP,1.0,Villarreal,39,1982,22.0,,0,,,,,,,,,,,1,,,,Matches
Reinier,brBRA,3.4,Girona,20,2002,7.2,,10,,,,,,,,,,,5,,,,Matches
Rekik Karim,nlNED,2.0,Sevilla,27,1994,13.1,,5,,,,,,,,,,,10,,,,Matches
Remiro Álex,esESP,1.0,Real Sociedad,27,1995,38.0,,0,,,,,,,,,,,0,,,,Matches
Revuelta Montero Alejandro,esESP,2.0,Getafe,22,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Riad Chadi,maMAR,2.0,Barcelona,19,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Ribaudo Nico,esESP,3.4,Espanyol,21,2001,13.9,,11,,,,,,,,,,,6,,,,Matches
Rico Diego,esESP,2.0,Real Sociedad,29,1993,18.3,,21,,,,,,,,,,,19,,,,Matches
Riquelme Rodrigo,esESP,3.4,Girona,22,2000,24.2,,8,,,,,,,,,,,12,,,,Matches
Roberto Sergi,esESP,2.3,Barcelona,30,1992,14.5,,15,,,,,,,,,,,11,,,,Matches
Robertone Lucas,arARG,3.0,Almería,25,1997,31.6,,29,,,,,,,,,,,44,,,,Matches
Roca Joel,esESP,4.0,Girona,17,2005,0.9,,2,,,,,,,,,,,0,,,,Matches
Roco Enzo,clCHI,2.0,Elche,29,1992,18.4,,13,,,,,,,,,,,17,,,,Matches
Rodri,esESP,3.0,Real Betis,22,2000,17.8,,12,,,,,,,,,,,11,,,,Matches
Rodríguez Álvaro,uyURU,4.0,Real Madrid,18,2004,0.9,,1,,,,,,,,,,,0,,,,Matches
Rodríguez Ángel,esESP,4.0,Mallorca,35,1987,4.4,,1,,,,,,,,,,,1,,,,Matches
Rodríguez Arnaiz Óscar,esESP,3.0,Celta Vigo,24,1998,19.7,,24,,,,,,,,,,,24,,,,Matches
Rodríguez Dani,esESP,3.0,Mallorca,34,1988,23.3,,22,,,,,,,,,,,20,,,,Matches
Rodríguez Guido,arARG,3.0,Real Betis,28,1994,31.9,,72,,,,,,,,,,,39,,,,Matches
Rodríguez Miguel,esESP,3.5,Celta Vigo,19,2003,2.8,,5,,,,,,,,,,,1,,,,Matches
Rodrygo,brBRA,4.0,Real Madrid,21,2001,26.4,,10,,,,,,,,,,,7,,,,Matches
Román Leo,esESP,1.0,Mallorca,22,2000,1.0,,0,,,,,,,,,,,0,,,,Matches
Romero Iván,esESP,4.0,Sevilla,21,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
Romeu Oriol,esESP,3.0,Girona,30,1991,32.8,,39,,,,,,,,,,,35,,,,Matches
Rubén,esESP,2.4,Espanyol,21,2001,9.9,,16,,,,,,,,,,,17,,,,Matches
Rüdiger Antonio,deGER,2.0,Real Madrid,29,1993,26.8,,18,,,,,,,,,,,19,,,,Matches
Ruibal Aitor,esESP,2.3,Real Betis,26,1996,16.2,,30,,,,,,,,,,,24,,,,Matches
