player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Daland Jesper,noNOR,2.0,Cercle Brugge,24,2000,2.0,0,0,0,1,0,0,0,2,4,,,0,Matches
Dao Elyess,maMAR,4.0,Anderlecht,17,2006,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
David Gabriel,ngNGA,4.0,Antwerp,17,2007,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
David Promise,caCAN,4.0,Union SG,23,2001,21.6,9,0,0,46,18,25,22,6,9,,,0,Matches
De Cat Nathan,beBEL,3.0,Anderlecht,16,2008,1.0,1,0,0,6,1,0,0,0,2,,,0,Matches
De Cuyper Maxim,beBEL,2.0,Club Brugge,23,2000,34.2,4,0,0,27,33,1,246,22,48,,,0,Matches
De Meyer Gilles,beBEL,3.0,Gent,17,2006,1.7,0,0,0,3,7,0,1,1,2,,,0,Matches
De Neve Dion,beBEL,2.4,Kortrijk,22,2002,21.5,0,0,0,8,1,2,124,15,27,,,0,Matches
De Perre Kamiel Van,beBEL,3.0,Union SG,20,2004,11.4,4,0,0,30,24,0,9,21,42,,,0,Matches
De Vlaeminck Ebbe,beBEL,1.0,Kortrijk,18,2005,4.3,0,0,0,0,0,0,0,1,0,,,0,Matches
De Vlieger Tibe,beBEL,3.0,Gent,18,2005,2.0,0,0,0,1,4,0,6,3,2,,,0,Matches
De Wilde Nils,beBEL,3.0,Cercle Brugge,21,2003,1.5,1,0,0,1,0,1,9,0,4,,,0,Matches
De Wolf Ortwin,beBEL,1.0,Mechelen,27,1997,39.0,1,0,0,1,5,0,0,2,0,,,0,Matches
Dean Max,engENG,4.0,Gent,20,2004,10.8,3,0,0,13,14,7,6,3,3,,,0,Matches
Defourny Théo,beBEL,1.0,Charleroi,32,1992,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Degreef Tristan,beBEL,3.4,Anderlecht,19,2005,5.8,5,0,0,9,15,0,18,8,12,,,0,Matches
Dejaegere Brecht,beBEL,2.4,Kortrijk,33,1991,16.7,5,0,0,28,37,4,58,28,31,,,0,Matches
Delanghe Maxime,beBEL,1.0,Cercle Brugge,23,2001,23.9,1,1,0,1,2,0,0,0,0,,,0,Matches
Delavallée Martin,beBEL,1.0,Charleroi,20,2004,18.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Delorge Mathias,beBEL,3.0,Gent,20,2004,34.9,3,0,0,34,28,2,107,34,36,,,0,Matches
Delpupo Isaías,arARG,4.0,Sint-Truiden,21,2003,1.5,1,2,0,4,6,0,3,0,2,,,0,Matches
Deman Olivier,beBEL,2.3,Antwerp,24,2000,18.9,8,0,0,25,19,1,51,28,47,,,0,Matches
den Eynden Bas,beBEL,2.0,Mechelen,22,2002,11.4,3,0,0,14,3,0,1,11,9,,,0,Matches
Dendoncker Leander,beBEL,2.4,Anderlecht,29,1995,29.0,6,0,0,32,22,1,6,38,45,,,0,Matches
Denkey Kévin,tgTOG,4.0,Cercle Brugge,23,2000,14.6,3,0,0,25,15,11,6,0,4,,,0,Matches
Denuit Robin,beBEL,2.0,Charleroi,22,2002,0.2,0,0,0,0,1,0,0,0,1,,,0,Matches
der Kust Djevencio,srSUR,2.0,Beerschot Wilrijk,23,2001,3.7,0,0,0,0,4,0,7,5,6,,,0,Matches
Devine Alfie,engENG,3.0,Westerlo,19,2004,23.5,3,0,0,13,9,0,35,19,21,,,1,Matches
Devriendt Julien,beBEL,1.0,Dender,25,1998,3.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Dewaele Gilles,beBEL,2.4,Kortrijk,28,1996,12.2,1,0,0,13,6,0,36,12,9,,,0,Matches
Diakité Ibrahim,gnGUI,2.0,Cercle Brugge,20,2003,23.5,2,1,0,26,34,1,28,29,24,,,0,Matches
Diallo Amadou,beBEL,4.0,OH Leuven,19,2005,0.2,0,0,0,1,0,1,0,0,0,,,0,Matches
Dierckx Daan,beBEL,2.0,Standard Liège,21,2003,9.3,2,0,0,9,1,0,2,11,12,,,0,Matches
Dietsch Guillaume,frFRA,1.0,Dender,23,2001,3.5,0,0,0,0,1,0,0,0,0,,,0,Matches
Diriken Alouis,beBEL,3.0,Sint-Truiden,20,2004,1.6,0,0,0,3,1,0,0,2,0,,,0,Matches
Dolberg Kasper,dkDEN,4.0,Anderlecht,26,1997,26.1,1,0,0,21,43,14,5,4,7,,,0,Matches
Doucouré Emile,beBEL,1.0,Beerschot Wilrijk,16,2007,3.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Doumbia Mahamadou,mlMLI,3.0,Antwerp,20,2004,27.0,7,0,0,47,43,0,9,20,34,,,0,Matches
Doumbia Souleyman,ciCIV,3.0,Standard Liège,27,1996,2.1,0,0,0,1,4,0,5,4,5,,,0,Matches
Dragsnes Vetle,noNOR,2.0,Charleroi,30,1994,28.6,2,0,0,19,11,4,71,15,38,,,0,Matches
Dreyer Anders,dkDEN,3.5,Anderlecht,26,1998,15.3,0,0,0,6,9,7,73,4,7,,,0,Matches
Dumont Olivier,beBEL,3.4,Sint-Truiden,22,2002,5.3,0,0,0,8,7,1,7,1,10,,,0,Matches
Duverne Jean-Kevin,htHAI,2.3,Kortrijk,27,1997,13.0,2,0,0,15,6,0,41,15,33,,,0,Matches
Eckert Dennis,deGER,4.0,Standard Liège,27,1997,29.9,2,0,0,37,48,8,58,8,25,,,0,Matches
Eckert Dennis,deGER,4.0,Union SG,27,1997,2.2,0,0,0,0,2,1,1,0,0,,,0,Matches
Edozie Samuel,engENG,3.4,Anderlecht,21,2003,14.0,1,0,0,8,37,6,32,8,11,,,0,Matches
Efekele Malamine,frFRA,3.4,Cercle Brugge,20,2004,2.7,0,0,0,2,8,0,4,3,3,,,0,Matches
Ekkelenkamp Jurgen,nlNED,3.0,Antwerp,24,2000,0.7,0,0,0,0,1,0,0,0,0,,,0,Matches
Engwanda Nunzio,beBEL,2.0,Anderlecht,16,2007,0.7,0,0,0,3,0,0,0,0,0,,,0,Matches
Epolo Matthieu,beBEL,1.0,Standard Liège,19,2005,26.5,0,0,0,0,2,0,0,0,0,,,0,Matches
Fadera Alieu,gmGAM,3.0,Genk,22,2001,2.0,1,0,0,5,6,0,9,2,10,,,0,Matches
Fadiga Noah,snSEN,2.4,Gent,24,1999,12.3,3,1,0,24,19,1,12,7,11,,,0,Matches
Fayed Omar,egEGY,2.0,Beerschot Wilrijk,21,2003,8.7,5,0,0,13,12,0,0,20,15,,,0,Matches
Fernandez-Pardo Matias,beBEL,3.4,Gent,19,2005,1.8,1,0,0,5,3,1,1,0,0,,,0,Matches
Ferrari Andrés,uyURU,4.0,Sint-Truiden,21,2003,12.1,1,0,0,23,16,6,2,3,13,,,0,Matches
Ferraro Fabio,beBEL,2.4,Dender,21,2002,32.3,1,0,0,14,19,0,133,40,59,,,0,Matches
Ferri Nacho,esESP,4.0,Kortrijk,19,2004,25.4,9,0,0,49,37,7,10,2,15,,,0,Matches
Fila Karol,plPOL,2.4,Dender,26,1998,4.1,3,0,0,7,3,2,8,7,8,,,0,Matches
Fixelles Mathias,beBEL,3.0,Westerlo,27,1996,0.2,0,0,0,1,3,0,2,0,1,,,0,Matches
Flips Alexis,frFRA,3.0,Anderlecht,24,2000,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
Flips Alexis,frFRA,3.0,Charleroi,24,2000,3.6,1,0,0,6,3,0,42,3,4,,,0,Matches
Foket Thomas,beBEL,2.0,Anderlecht,29,1994,6.3,0,0,0,7,5,1,24,8,5,,,0,Matches
Fortuna Núrio,aoANG,2.3,Gent,29,1995,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
Fossey Marlon,usUSA,2.4,Standard Liège,25,1998,38.1,2,0,0,17,23,7,96,54,27,,,0,Matches
Fossum Iver,noNOR,3.0,Kortrijk,28,1996,2.6,0,0,0,0,1,0,3,0,5,,,0,Matches
Foulon Daam,beBEL,2.4,Mechelen,25,1999,18.2,3,0,0,12,36,6,50,13,24,,,1,Matches
François Guillaume,beBEL,3.0,Union SG,34,1990,1.3,0,0,0,3,0,0,4,4,0,,,0,Matches
Frigan Matija,hrCRO,4.0,Westerlo,21,2003,29.6,9,0,0,33,37,18,10,2,9,,,0,Matches
Fujii Haruya,jpJPN,2.0,Kortrijk,23,2000,20.2,0,0,0,12,19,0,8,29,24,,,0,Matches
Fujita Joel,jpJPN,3.0,Sint-Truiden,22,2002,32.7,8,0,0,44,16,0,13,54,69,,,0,Matches
Fuseini Mohammed,ghGHA,3.5,Union SG,22,2002,18.8,4,0,0,27,23,14,8,7,7,,,0,Matches
Gambor Hugo,cfCTA,2.0,Gent,21,2002,13.8,3,0,0,15,18,0,11,22,26,,,0,Matches
Gandelman Omri,ilISR,3.0,Gent,24,2000,20.1,3,0,0,30,11,8,6,12,24,,,0,Matches
Gboua Yann,beBEL,4.0,Standard Liège,16,2008,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
George Wouter,beBEL,3.0,OH Leuven,22,2002,8.1,2,0,0,15,9,0,24,3,16,,,0,Matches
Gerkens Pieter,beBEL,3.0,Gent,28,1995,7.8,0,0,0,3,7,0,35,15,9,,,0,Matches
Ghamdi Faisal,saKSA,3.0,Beerschot Wilrijk,22,2001,24.3,5,1,0,32,23,4,18,32,46,,,0,Matches
Giger Marc,chSUI,4.0,Union SG,20,2004,0.3,0,0,0,0,0,0,1,1,0,,,0,Matches
Gil Óscar,esESP,2.0,OH Leuven,27,1997,16.0,6,1,0,25,37,1,22,19,30,,,0,Matches
Gillekens Nick,beBEL,1.0,Westerlo,29,1995,1.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Godeau Bruno,beBEL,2.0,Sint-Truiden,32,1992,28.6,4,0,0,20,11,0,12,40,33,,,0,Matches
Goncalves Bryan,frFRA,2.0,Dender,28,1996,19.4,8,0,0,21,15,0,111,34,25,,,1,Matches
Goore Hyllarion,ciCIV,3.5,Gent,18,2005,5.6,0,0,0,5,3,3,4,0,2,,,0,Matches
Goto Keisuke,jpJPN,4.0,Anderlecht,19,2005,2.4,0,0,0,4,0,0,0,0,2,,,0,Matches
Guèye Mouhamed,snSEN,2.0,Kortrijk,20,2003,1.7,2,0,0,3,1,0,0,2,2,,,0,Matches
Guiagon Parfait,ciCIV,3.0,Charleroi,23,2001,29.4,6,0,0,25,44,1,46,14,27,,,0,Matches
Gümüskaya Muhammed,trTUR,3.0,Westerlo,23,2001,0.3,0,0,0,1,1,0,4,0,0,,,0,Matches
Gunnarsson Patrik,isISL,1.0,Kortrijk,23,2000,10.2,0,0,0,1,3,0,0,0,0,,,0,Matches
Guðjohnsen Andri,isISL,4.0,Gent,22,2002,16.9,1,0,0,15,29,2,0,1,11,,,0,Matches
Hadj Anouar Ait,beBEL,3.0,Union SG,22,2002,18.2,1,0,0,14,12,5,50,9,23,,,0,Matches
Hairemans Geoffry,beBEL,3.0,Mechelen,32,1991,17.3,1,0,0,16,22,3,68,13,19,,,0,Matches
Hamdaoui Youssef,beBEL,4.0,Antwerp,16,2008,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Hammer Fredrik,seSWE,3.0,Mechelen,23,2001,18.3,3,0,0,35,14,0,4,36,36,,,0,Matches
Haspolat Dogucan,trTUR,3.0,Westerlo,24,2000,37.2,12,1,1,57,33,1,259,57,64,,,0,Matches
Hautekiet Ibe,beBEL,2.0,Standard Liège,22,2002,33.0,6,0,0,28,11,1,2,61,44,,,0,Matches
Hazard Thorgan,beBEL,3.4,Anderlecht,31,1993,14.2,3,0,0,24,21,6,93,4,18,,,0,Matches
Henderson Ewan,sctSCO,3.0,Beerschot Wilrijk,24,2000,24.8,3,1,0,16,34,4,109,14,23,,,0,Matches
Henkinet Laurent,beBEL,1.0,Standard Liège,31,1992,3.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Hens Lennard,beBEL,3.0,Dender,28,1996,12.2,1,0,0,22,19,1,79,21,18,,,0,Matches
Hey Lucas,dkDEN,2.0,Anderlecht,21,2003,16.0,2,0,0,10,17,1,2,11,14,,,0,Matches
Heymans Daan,beBEL,3.0,Charleroi,25,1999,37.0,9,0,0,50,16,5,37,19,36,,,0,Matches
Heynen Bryan,beBEL,3.0,Genk,27,1997,34.1,6,0,0,28,35,1,25,54,45,,,0,Matches
Himpe Kyan,beBEL,4.0,Kortrijk,18,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Hjulsager Andrew,dkDEN,3.4,Gent,29,1995,6.3,1,0,0,11,9,0,46,3,9,,,0,Matches
Holmes Tom,engENG,2.0,Dender,24,2000,1.0,1,0,0,1,0,0,1,1,2,,,0,Matches
Horemans Milo,beBEL,3.0,Antwerp,18,2006,0.3,0,0,0,0,1,0,0,1,0,,,0,Matches
Hountondji Andreas,bjBEN,4.0,Standard Liège,22,2002,9.8,0,0,0,6,2,8,15,1,1,,,0,Matches
Hrnčár David,skSVK,2.4,Dender,26,1997,24.6,1,1,0,11,6,2,137,27,27,,,0,Matches
Hrošovský Patrik,skSVK,3.0,Genk,32,1992,24.6,2,0,0,13,27,0,36,9,20,,,0,Matches
Huerta César,mxMEX,3.4,Anderlecht,23,2000,12.3,2,0,0,19,24,1,19,2,11,,,0,Matches
Huiberts Dean,nlNED,3.0,Beerschot Wilrijk,24,2000,4.3,2,0,0,9,4,0,4,6,13,,,0,Matches
Hyeon-gyu Oh,krKOR,4.0,Genk,23,2001,7.1,1,0,0,6,13,4,3,0,4,,,0,Matches
Hyunseok Hong,krKOR,3.0,Gent,25,1999,2.8,0,0,0,0,5,0,14,1,2,,,0,Matches
Idrissy Mounaim,frFRA,3.0,Kortrijk,25,1999,3.8,5,0,0,9,13,2,9,5,7,,,0,Matches
Ikwuemesi Chukwubuikem,ngNGA,4.0,OH Leuven,22,2001,25.9,3,0,0,54,49,17,10,5,9,,,1,Matches
Ilaimaharitra Marco,mgMAD,3.0,Kortrijk,29,1995,11.9,5,0,0,18,10,0,12,12,17,,,0,Matches
Ilić Marko,rsSRB,1.0,Kortrijk,26,1998,4.7,0,0,0,0,2,0,0,0,0,,,0,Matches
Ito Atsuki,jpJPN,3.0,Gent,25,1998,29.4,7,0,0,39,13,0,20,30,51,,,0,Matches
Ito Ryotaro,jpJPN,3.0,Sint-Truiden,26,1998,26.8,1,0,0,7,25,2,76,16,22,,,0,Matches
Ivanović Franjo,hrCRO,3.5,Union SG,20,2003,28.2,3,0,0,43,41,14,16,7,16,,,0,Matches
Jackers Nordin,beBEL,1.0,Club Brugge,26,1997,5.9,0,0,0,0,1,0,0,0,0,,,0,Matches
Janssen Vincent,nlNED,4.0,Antwerp,30,1994,32.6,9,0,0,49,57,22,16,12,25,,,0,Matches
Janssens Wolke,beBEL,2.0,Sint-Truiden,29,1995,11.5,0,0,0,5,6,0,3,22,24,,,1,Matches
Jashari Ardon,chSUI,3.0,Club Brugge,22,2002,30.7,3,0,0,30,43,1,51,25,26,,,0,Matches
Jochmans Owen,beBEL,1.0,OH Leuven,21,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Jordanov Edisson,bgBUL,2.3,Westerlo,31,1993,0.8,0,0,0,2,3,0,4,2,1,,,0,Matches
Juklerød Simen,noNOR,2.0,Sint-Truiden,30,1994,1.4,1,0,0,2,1,0,4,3,0,,,0,Matches
Jungdal Andreas,dkDEN,1.0,Westerlo,22,2002,17.0,0,0,0,1,1,0,0,1,0,,,0,Matches
Jurado Heriberto,mxMEX,3.0,Cercle Brugge,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Jutglà Ferran,esESP,3.5,Club Brugge,25,1999,19.0,2,0,0,16,34,10,19,3,13,,,0,Matches
Jørgensen Mathias,dkDEN,2.0,Anderlecht,34,1990,15.7,4,1,0,14,7,0,0,16,15,,,0,Matches
Kabangu Elton,beBEL,4.0,Union SG,26,1998,1.4,0,0,0,3,2,2,1,0,0,,,0,Matches
Kadiri Jordan,ngNGA,4.0,Dender,24,2000,0.5,0,0,0,0,0,1,1,0,0,,,0,Matches
Kadri Abdelkahar,dzALG,3.4,Kortrijk,24,2000,24.2,8,1,1,14,34,8,141,13,25,,,1,Matches
Kakou Emmanuel,ciCIV,2.0,Cercle Brugge,19,2005,14.1,4,0,0,19,24,0,4,26,16,,,0,Matches
Kana Marco,beBEL,2.0,Anderlecht,21,2002,0.5,0,0,0,0,1,0,0,0,1,,,0,Matches
Kanaté Ibrahim,mlMLI,4.0,Anderlecht,17,2006,0.4,0,0,0,1,1,0,1,0,1,,,0,Matches
Kandouss Ismaël,maMAR,2.0,Gent,26,1997,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kaneko Takuro,jpJPN,3.4,Kortrijk,27,1997,9.9,2,0,0,12,9,2,79,8,14,,,0,Matches
Karamoko Ibrahim,frFRA,3.0,Standard Liège,23,2001,13.5,5,0,0,27,20,0,2,15,23,,,0,Matches
Karetsas Konstantinos,grGRE,3.0,Genk,16,2007,18.4,2,0,0,31,59,6,121,2,15,,,0,Matches
Karim Dermane,tgTOG,3.4,Kortrijk,20,2003,11.3,1,0,0,18,15,0,14,5,28,,,0,Matches
