Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
539,Mateus Uribe,co COL,MF,Porto,31,1991,31,29,2455,27.3,4,0,4,2,2,2,8,1,0.15,0.00,0.15,0.07,0.07,Matches,Primeira Liga,2022-23,31,8,25.8,1.14,0.29,0.06,0.25,,,,,,,,
540,Rodrigo Valente,pt POR,FW,Santa Clara,21,2001,5,0,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,3,0,0.0,2.84,0.00,0.00,,,,,,,,,
541,João Valido,pt POR,GK,Arouca,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,0,0.00,0,0,,1,,
542,Bruno Varela,cv CPV,GK,Vitória Guimarães,27,1994,27,27,2430,27.0,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,25,0.93,97,73,75.3,13,48.1,0.0
543,Fernando Varela,cv CPV,DF,Casa Pia,34,1987,27,25,2030,22.6,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,Primeira Liga,2022-23,15,5,33.3,0.67,0.22,0.07,0.20,,,,,,,,
544,Luciano Vega,ar ARG,MF,Marítimo,23,1999,7,0,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,4,1,25.0,1.94,0.48,0.00,0.00,,,,,,,,
545,Danilo Veiga,pt POR,DF,Gil Vicente FC,19,2002,9,8,681,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,2,0,0.0,0.26,0.00,0.00,,,,,,,,,
546,Igor Vekič,si SVN,GK,Paços de Ferreira,24,1998,10,9,821,9.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,17,1.86,33,17,51.5,1,11.1,0.0
547,Bruno Ventura,pt POR,MF,Rio Ave,21,2001,3,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,2,0,0.0,1.87,0.00,0.00,,,,,,,,,
548,Lucas Veríssimo,br BRA,DF,Benfica,27,1995,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
549,Gabriel Veron,br BRA,FW,Porto,19,2002,17,2,405,4.5,0,2,2,0,0,0,1,0,0.00,0.44,0.44,0.00,0.44,Matches,Primeira Liga,2022-23,16,6,37.5,3.56,1.33,0.00,0.00,,,,,,,,
550,Jan Vertonghen,be BEL,DF,Benfica,35,1987,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
551,André Vidigal,ao ANG,"FW,MF",Marítimo,23,1998,32,28,2572,28.6,8,0,8,8,0,0,7,1,0.28,0.00,0.28,0.28,0.28,Matches,Primeira Liga,2022-23,68,17,25.0,2.38,0.59,0.12,0.47,,,,,,,,
552,Gabriel Vieira,br BRA,"MF,FW",Santa Clara,20,2002,33,24,2194,24.4,5,2,7,4,1,2,5,0,0.21,0.08,0.29,0.16,0.25,Matches,Primeira Liga,2022-23,62,20,32.3,2.54,0.82,0.06,0.20,,,,,,,,
553,João Vigário,pt POR,"DF,FW",Paços de Ferreira,26,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
554,Mikel Villanueva,ve VEN,DF,Vitória Guimarães,29,1993,29,29,2536,28.2,1,1,2,1,0,0,1,0,0.04,0.04,0.07,0.04,0.07,Matches,Primeira Liga,2022-23,9,2,22.2,0.32,0.07,0.11,0.50,,,,,,,,
555,Bernardo Vital,pt POR,DF,Estoril,21,2000,26,25,2259,25.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,4,0,0.0,0.16,0.00,0.00,,,,,,,,,
556,Vitinha,pt POR,FW,Braga,22,2000,17,12,1097,12.2,7,2,9,7,0,0,2,0,0.57,0.16,0.74,0.57,0.74,Matches,Primeira Liga,2022-23,49,21,42.9,4.02,1.72,0.14,0.33,,,,,,,,
557,Vitinho,br BRA,MF,Arouca,22,2000,9,2,245,2.7,0,2,2,0,0,0,1,0,0.00,0.73,0.73,0.00,0.73,Matches,Primeira Liga,2022-23,6,2,33.3,2.20,0.73,0.00,0.00,,,,,,,,
558,Paulo Vitor,br BRA,MF,Rio Ave,23,1999,25,11,1109,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,Primeira Liga,2022-23,23,2,8.7,1.87,0.16,0.04,0.50,,,,,,,,
559,Steven Vitória,ca CAN,DF,Chaves,35,1987,31,30,2643,29.4,7,0,7,2,5,6,5,1,0.24,0.00,0.24,0.07,0.07,Matches,Primeira Liga,2022-23,30,11,36.7,1.02,0.37,0.07,0.18,,,,,,,,
560,Odysseas Vlachodimos,gr GRE,GK,Benfica,28,1994,34,34,3057,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,20,0.59,74,55,75.7,21,61.8,0.0
561,Ilija Vukotić,me MNE,MF,Boavista,23,1999,13,5,404,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,2,1,50.0,0.45,0.22,0.00,0.00,,,,,,,,
562,Wagner,br BRA,DF,Portimonense,23,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
563,Masaki Watai,jp JPN,"FW,MF",Boavista,23,1999,15,5,519,5.8,1,1,2,1,0,0,2,1,0.17,0.17,0.35,0.17,0.35,Matches,Primeira Liga,2022-23,4,2,50.0,0.69,0.35,0.25,0.50,,,,,,,,
564,Julian Weigl,de GER,"DF,MF",Benfica,26,1995,2,0,58,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,1,0,0.0,1.55,0.00,0.00,,,,,,,,,
565,Wendell,br BRA,DF,Porto,29,1993,26,24,1965,21.8,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches,Primeira Liga,2022-23,13,3,23.1,0.60,0.14,0.08,0.33,,,,,,,,
566,Weverson,br BRA,DF,Arouca,22,2000,4,1,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,,,,,,,,
567,Willyan,br BRA,"DF,MF",Portimonense,27,1995,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,4,2,50.0,1.00,0.50,0.00,0.00,,,,,,,,
568,Bruno Wilson,pt POR,DF,Vizela,25,1996,24,23,2048,22.8,1,1,2,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,Matches,Primeira Liga,2022-23,13,4,30.8,0.57,0.18,0.08,0.25,,,,,,,,
569,Roan Wilson,cr CRC,MF,Gil Vicente FC,20,2002,5,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,1,0,0.0,0.77,0.00,0.00,,,,,,,,,
570,Cláudio Winck,br BRA,"DF,MF",Marítimo,28,1994,34,27,2421,26.9,6,3,9,2,4,4,4,0,0.22,0.11,0.33,0.07,0.19,Matches,Primeira Liga,2022-23,41,9,22.0,1.52,0.33,0.05,0.22,,,,,,,,
571,Xadas,pt POR,"MF,FW",Marítimo,24,1997,32,30,2369,26.3,3,6,9,3,0,1,4,0,0.11,0.23,0.34,0.11,0.34,Matches,Primeira Liga,2022-23,75,28,37.3,2.85,1.06,0.04,0.11,,,,,,,,
572,Abdul-Aziz Yakubu,gh GHA,FW,Rio Ave,23,1998,17,16,1281,14.2,7,3,10,5,2,2,2,0,0.49,0.21,0.70,0.35,0.56,Matches,Primeira Liga,2022-23,22,14,63.6,1.55,0.98,0.23,0.36,,,,,,,,
573,Roman Yaremchuk,ua UKR,"FW,MF",Benfica,26,1995,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,2,0,0.0,3.60,0.00,0.00,,,,,,,,,
574,Moses Yaw,gh GHA,MF,Arouca,23,1999,12,2,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,1,1,100.0,0.29,0.29,0.00,0.00,,,,,,,,
575,Zaydou Youssouf,km COM,MF,Famalicão,23,1999,32,25,2143,23.8,2,0,2,2,0,0,7,1,0.08,0.00,0.08,0.08,0.08,Matches,Primeira Liga,2022-23,24,6,25.0,1.01,0.25,0.08,0.33,,,,,,,,
576,Antonio Zarzana,es ESP,MF,Marítimo,20,2002,6,3,289,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,5,1,20.0,1.56,0.31,0.00,0.00,,,,,,,,
577,Ivan Zlobin,ru RUS,GK,Famalicão,25,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,2,2.00,5,3,60.0,0,0.0,
578,Kévin Zohi,ml MLI,"FW,MF",Vizela,25,1996,25,10,900,10.0,2,3,5,2,0,0,1,0,0.20,0.30,0.50,0.20,0.50,Matches,Primeira Liga,2022-23,26,10,38.5,2.60,1.00,0.08,0.20,,,,,,,,
579,Nermin Zolotić,ba BIH,DF,Casa Pia,29,1993,29,25,2186,24.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,6,2,33.3,0.25,0.08,0.00,0.00,,,,,,,,
580,Emilijus Zubas,lt LTU,GK,Arouca,32,1990,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Primeira Liga,2022-23,0,0,,0.00,0.00,,,4,1.33,9,6,66.7,1,33.3,0.0
