Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_CS,Performance_CS%,Penalty Kicks_Save%
15,Pontus Almqvist,se SWE,MF,Parma,26,1999,13,4,457,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,Serie A,2025-26,5,2,40.0,0.98,0.39,0.00,0.00,,,,,,,,
16,Giuseppe Ambrosino,it ITA,FW,Napoli,21,2003,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
17,Amorim,br BRA,MF,Genoa,20,2005,11,6,552,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,2,0,0.0,0.33,0.00,0.00,,,,,,,,,
18,Nícolas Andrade,br BRA,GK,Pisa,37,1988,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,14,2.33,26,12,46.2,0,0.0,
19,Angeliño,es ESP,MF,Roma,28,1997,7,5,416,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,5,2,40.0,1.08,0.43,0.00,0.00,,,,,,,,
20,Samuele Angori,it ITA,MF,Pisa,21,2003,35,30,2599,28.9,0,2,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,Serie A,2025-26,14,3,21.4,0.48,0.10,0.00,0.00,,,,,,,,
21,Frank Anguissa,cm CMR,MF,Napoli,29,1995,18,14,1258,14.0,4,1,5,4,0,0,1,0,0.29,0.07,0.36,0.29,0.36,Matches,Serie A,2025-26,23,9,39.1,1.65,0.64,0.17,0.44,,,,,,,,
22,Faustino Anjorin,eng ENG,MF,Torino,23,2001,15,1,289,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,4,1,25.0,1.25,0.31,0.00,0.00,,,,,,,,
23,Antonio Arena,it ITA,FW,Roma,16,2009,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,2,0,0.0,7.83,0.00,0.00,,,,,,,,,
24,Juan Arizala,co COL,MF,Udinese,19,2005,10,1,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,1,1,100.0,0.47,0.47,0.00,0.00,,,,,,,,
25,Kristjan Asllani,al ALB,MF,Torino,23,2002,15,13,1129,12.5,0,0,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,20,4,20.0,1.59,0.32,0.00,0.00,,,,,,,,
26,Zachary Athekame,ch SUI,"MF,DF",Milan,20,2004,27,7,833,9.3,2,2,4,2,0,0,3,0,0.22,0.22,0.43,0.22,0.43,Matches,Serie A,2025-26,13,4,30.8,1.40,0.43,0.15,0.50,,,,,,,,
27,Arthur Atta,fr FRA,MF,Udinese,22,2003,32,29,2557,28.4,5,3,8,5,0,0,3,0,0.18,0.11,0.28,0.18,0.28,Matches,Serie A,2025-26,57,20,35.1,2.01,0.70,0.09,0.25,,,,,,,,
28,Emil Audero,id IDN,GK,Cremonese,28,1997,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,50,1.47,173,123,71.1,11,32.4,33.3
29,Carlos Augusto,br BRA,"MF,DF",Inter,26,1999,34,18,1763,19.6,1,1,2,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,Matches,Serie A,2025-26,20,6,30.0,1.02,0.31,0.05,0.17,,,,,,,,
30,Yann Aurel Bisseck,de GER,DF,Inter,24,2000,23,21,1922,21.4,3,1,4,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matches,Serie A,2025-26,25,12,48.0,1.17,0.56,0.12,0.25,,,,,,,,
31,Neil El Aynaoui,ma MAR,MF,Roma,24,2001,25,8,999,11.1,1,2,3,1,0,0,5,0,0.09,0.18,0.27,0.09,0.27,Matches,Serie A,2025-26,6,4,66.7,0.54,0.36,0.17,0.25,,,,,,,,
32,Leon Bailey,jm JAM,FW,Roma,27,1997,7,1,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,3,1,33.3,1.45,0.48,0.00,0.00,,,,,,,,
33,Mitchel Bakker,nl NED,"DF,MF",Atalanta,25,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
34,Darryl Bakola,fr FRA,MF,Sassuolo,17,2007,6,1,128,1.4,0,1,1,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,Matches,Serie A,2025-26,3,1,33.3,2.11,0.70,0.00,0.00,,,,,,,,
35,Luís Balbo,ve VEN,DF,Fiorentina,19,2006,6,1,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
36,Tommaso Baldanzi,it ITA,MF,Genoa,22,2003,8,5,399,4.4,0,2,2,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,Matches,Serie A,2025-26,9,3,33.3,2.03,0.68,0.00,0.00,,,,,,,,
37,Tommaso Baldanzi,it ITA,"FW,MF",Roma,22,2003,10,3,386,4.3,1,0,1,1,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,Serie A,2025-26,11,4,36.4,2.56,0.93,0.09,0.25,,,,,,,,
38,Lameck Banda,zm ZAM,"MF,FW",Lecce,24,2001,32,21,1752,19.5,5,4,9,5,0,0,6,1,0.26,0.21,0.46,0.26,0.46,Matches,Serie A,2025-26,38,15,39.5,1.95,0.77,0.13,0.33,,,,,,,,
39,Tommaso Barbieri,it ITA,MF,Cremonese,22,2002,29,18,1707,19.0,0,1,1,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,Matches,Serie A,2025-26,16,2,12.5,0.84,0.11,0.00,0.00,,,,,,,,
40,Nicolò Barella,it ITA,MF,Inter,28,1997,34,31,2517,28.0,3,8,11,3,0,0,7,0,0.11,0.29,0.39,0.11,0.39,Matches,Serie A,2025-26,35,5,14.3,1.25,0.18,0.09,0.60,,,,,,,,
41,Davide Bartesaghi,it ITA,"MF,DF",Milan,19,2005,31,27,2441,27.1,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,Serie A,2025-26,22,7,31.8,0.81,0.26,0.09,0.29,,,,,,,,
42,Federico Baschirotto,it ITA,DF,Cremonese,28,1996,29,29,2540,28.2,2,0,2,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,Serie A,2025-26,12,5,41.7,0.43,0.18,0.17,0.40,,,,,,,,
43,Toma Bašić,hr CRO,MF,Lazio,28,1996,23,23,1735,19.3,2,3,5,2,0,0,0,1,0.10,0.16,0.26,0.10,0.26,Matches,Serie A,2025-26,30,12,40.0,1.56,0.62,0.07,0.17,,,,,,,,
44,Alessandro Bastoni,it ITA,DF,Inter,26,1999,28,28,2239,24.9,1,4,5,1,0,0,6,0,0.04,0.16,0.20,0.04,0.20,Matches,Serie A,2025-26,17,8,47.1,0.68,0.32,0.06,0.13,,,,,,,,
45,Martin Baturina,hr CRO,"MF,FW",Como,22,2003,29,17,1569,17.4,6,3,9,6,0,0,0,0,0.34,0.17,0.52,0.34,0.52,Matches,Serie A,2025-26,28,9,32.1,1.61,0.52,0.21,0.67,,,,,,,,
46,Vakoun Bayo,ci CIV,FW,Udinese,28,1997,15,4,453,5.0,0,2,2,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,Matches,Serie A,2025-26,14,2,14.3,2.78,0.40,0.00,0.00,,,,,,,,
47,Tjaš Begić,si SVN,MF,Parma,22,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
48,Reda Belahyane,ma MAR,MF,Lazio,21,2004,13,5,609,6.8,0,2,2,0,0,0,1,1,0.00,0.30,0.30,0.00,0.30,Matches,Serie A,2025-26,3,1,33.3,0.44,0.15,0.00,0.00,,,,,,,,
49,Rafik Belghali,dz ALG,MF,Hellas Verona,23,2002,26,22,1920,21.3,2,0,2,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,Serie A,2025-26,21,6,28.6,0.98,0.28,0.10,0.33,,,,,,,,
50,Armel Bella Kotchap,de GER,DF,Hellas Verona,23,2001,19,14,1347,15.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,3,0,0.0,0.20,0.00,0.00,,,,,,,,,
51,Raoul Bellanova,it ITA,MF,Atalanta,25,2000,24,15,1377,15.3,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,Serie A,2025-26,13,5,38.5,0.85,0.33,0.00,0.00,,,,,,,,
52,Andrea Belotti,it ITA,FW,Cagliari,31,1993,8,3,221,2.5,2,0,2,1,1,1,0,0,0.81,0.00,0.81,0.41,0.41,Matches,Serie A,2025-26,6,4,66.7,2.44,1.63,0.17,0.25,,,,,,,,
53,Adrian Benedyczak,pl POL,FW,Parma,24,2000,14,5,490,5.4,1,1,2,0,1,1,1,0,0.18,0.18,0.37,0.00,0.18,Matches,Serie A,2025-26,8,3,37.5,1.47,0.55,0.00,0.00,,,,,,,,
54,Domenico Berardi,it ITA,FW,Sassuolo,30,1994,26,24,1958,21.8,8,4,12,6,2,3,2,1,0.37,0.18,0.55,0.28,0.46,Matches,Serie A,2025-26,40,21,52.5,1.84,0.97,0.15,0.29,,,,,,,,
55,Medon Berisha,al ALB,MF,Lecce,21,2003,13,12,871,9.7,2,3,5,2,0,0,0,0,0.21,0.31,0.52,0.21,0.52,Matches,Serie A,2025-26,24,5,20.8,2.48,0.52,0.08,0.40,,,,,,,,
56,Adrian Bernabe,es ESP,MF,Parma,24,2001,32,31,2470,27.4,3,1,4,3,0,0,0,0,0.11,0.04,0.15,0.11,0.15,Matches,Serie A,2025-26,50,12,24.0,1.82,0.44,0.06,0.25,,,,,,,,
57,Federico Bernardeschi,it ITA,"MF,FW",Bologna,31,1994,29,12,1217,13.5,4,2,6,3,1,1,3,0,0.30,0.15,0.44,0.22,0.37,Matches,Serie A,2025-26,39,13,33.3,2.88,0.96,0.08,0.23,,,,,,,,
58,Lorenzo Bernasconi,it ITA,MF,Atalanta,21,2003,23,17,1572,17.5,0,3,3,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,Serie A,2025-26,9,1,11.1,0.52,0.06,0.00,0.00,,,,,,,,
59,Antoine Bernede,fr FRA,MF,Hellas Verona,26,1999,32,29,2301,25.6,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,Serie A,2025-26,21,4,19.0,0.82,0.16,0.05,0.25,,,,,,,,
60,Nicolò Bertola,it ITA,"DF,MF",Udinese,22,2003,28,18,1763,19.6,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,Serie A,2025-26,13,4,30.8,0.66,0.20,0.00,0.00,,,,,,,,
61,Brando Bettazzi,it ITA,MF,Pisa,17,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
62,Sam Beukema,nl NED,DF,Napoli,26,1998,24,18,1681,18.7,2,0,2,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,Serie A,2025-26,8,4,50.0,0.43,0.21,0.25,0.50,,,,,,,,
63,Matteo Bianchetti,it ITA,DF,Cremonese,32,1993,27,25,2192,24.4,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,Serie A,2025-26,7,1,14.3,0.29,0.04,0.00,0.00,,,,,,,,
64,Justin Bijlow,nl NED,GK,Genoa,27,1998,16,16,1395,15.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,20,1.29,65,45,69.2,5,31.3,0.0
65,Cristiano Biraghi,it ITA,"MF,DF",Torino,32,1992,14,5,517,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,2,0,0.0,0.35,0.00,0.00,,,,,,,,,
66,Jeremie Boga,ci CIV,"MF,FW",Juventus,28,1997,15,6,679,7.5,4,0,4,4,0,0,1,0,0.53,0.00,0.53,0.53,0.53,Matches,Serie A,2025-26,24,12,50.0,3.18,1.59,0.17,0.33,,,,,,,,
67,Daniel Boloca,ro ROU,MF,Sassuolo,26,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,2,0,0.0,1.33,0.00,0.00,,,,,,,,,
68,Federico Bonazzoli,it ITA,FW,Cremonese,28,1997,35,31,2510,27.9,10,1,11,7,3,3,4,0,0.36,0.04,0.39,0.25,0.29,Matches,Serie A,2025-26,75,32,42.7,2.69,1.15,0.09,0.22,,,,,,,,
69,Warren Bondo,fr FRA,MF,Cremonese,21,2003,27,22,1762,19.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,8,2,25.0,0.41,0.10,0.00,0.00,,,,,,,,
70,Giovanni Bonfanti,it ITA,"DF,MF",Pisa,22,2003,9,6,494,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,6,1,16.7,1.09,0.18,0.00,0.00,,,,,,,,
71,Ange-Yoan Bonny,ci CIV,FW,Inter,21,2003,33,10,1142,12.7,5,4,9,5,0,0,1,0,0.39,0.32,0.71,0.39,0.71,Matches,Serie A,2025-26,22,9,40.9,1.73,0.71,0.23,0.56,,,,,,,,
72,Gennaro Borrelli,it ITA,FW,Cagliari,25,2000,27,13,1275,14.2,5,1,6,5,0,0,4,0,0.35,0.07,0.42,0.35,0.42,Matches,Serie A,2025-26,30,12,40.0,2.12,0.85,0.17,0.42,,,,,,,,
73,Kieron Bowie,sct SCO,FW,Hellas Verona,22,2002,14,14,1200,13.3,4,0,4,4,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches,Serie A,2025-26,33,11,33.3,2.48,0.82,0.12,0.36,,,,,,,,
74,Rosen Bozhinov,bg BUL,DF,Pisa,20,2005,9,8,610,6.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,3,1,33.3,0.44,0.15,0.00,0.00,,,,,,,,
75,Domagoj Bradarić,hr CRO,MF,Hellas Verona,25,1999,29,23,1966,21.8,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,Serie A,2025-26,13,6,46.2,0.60,0.27,0.00,0.00,,,,,,,,
76,Riccardo Braschi,it ITA,FW,Fiorentina,18,2006,2,1,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,3,0,0.0,2.57,0.00,0.00,,,,,,,,,
77,Iker Bravo,es ESP,FW,Udinese,20,2005,8,3,206,2.3,1,0,1,1,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches,Serie A,2025-26,4,1,25.0,1.75,0.44,0.25,1.00,,,,,,,,
78,Gleison Bremer,br BRA,DF,Juventus,28,1997,26,25,2171,24.1,4,3,7,4,0,0,5,0,0.17,0.12,0.29,0.17,0.29,Matches,Serie A,2025-26,23,9,39.1,0.95,0.37,0.17,0.44,,,,,,,,
79,Marco Brescianini,it ITA,MF,Atalanta,25,2000,9,0,182,2.0,1,0,1,1,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches,Serie A,2025-26,3,2,66.7,1.48,0.99,0.33,0.50,,,,,,,,
80,Marco Brescianini,it ITA,MF,Fiorentina,25,2000,17,10,862,9.6,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,Serie A,2025-26,10,2,20.0,1.04,0.21,0.10,0.50,,,,,,,,
81,Sascha Britschgi,ch SUI,"MF,DF",Parma,18,2006,29,22,2095,23.3,0,2,2,0,0,0,7,1,0.00,0.09,0.09,0.00,0.09,Matches,Serie A,2025-26,13,3,23.1,0.56,0.13,0.00,0.00,,,,,,,,
82,Louis Buffon,cz CZE,FW,Pisa,17,2007,4,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
83,Adam Buksa,pl POL,FW,Udinese,29,1996,25,6,922,10.2,3,0,3,3,0,0,3,0,0.29,0.00,0.29,0.29,0.29,Matches,Serie A,2025-26,12,6,50.0,1.17,0.59,0.25,0.50,,,,,,,,
84,Alessandro Buongiorno,it ITA,DF,Napoli,26,1999,33,28,2521,28.0,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,Serie A,2025-26,8,3,37.5,0.29,0.11,0.00,0.00,,,,,,,,
85,Jean Butez,fr FRA,GK,Como,30,1995,38,38,3420,38.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,29,0.76,116,86,75.0,19,50.0,16.7
86,Arturo Calabresi,it ITA,DF,Pisa,29,1996,26,17,1514,16.8,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,4,1,25.0,0.24,0.06,0.00,0.00,,,,,,,,
87,Hakan Çalhanoğlu,tr TUR,MF,Inter,31,1994,22,20,1639,18.2,9,4,13,5,4,5,7,0,0.49,0.22,0.71,0.27,0.49,Matches,Serie A,2025-26,50,17,34.0,2.75,0.93,0.10,0.29,,,,,,,,
88,Abdoulaye Camara,fr FRA,MF,Udinese,16,2008,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
89,Francesco Camarda,it ITA,FW,Lecce,17,2008,21,7,687,7.6,1,0,1,1,0,1,1,0,0.13,0.00,0.13,0.13,0.13,Matches,Serie A,2025-26,16,3,18.8,2.10,0.39,0.06,0.33,,,,,,,,
90,Nicolò Cambiaghi,it ITA,"MF,FW",Bologna,24,2000,28,17,1518,16.9,3,4,7,3,0,0,3,1,0.18,0.24,0.42,0.18,0.42,Matches,Serie A,2025-26,24,6,25.0,1.42,0.36,0.13,0.50,,,,,,,,
91,Andrea Cambiaso,it ITA,"MF,DF",Juventus,25,2000,36,35,2769,30.8,3,4,7,3,0,0,3,1,0.10,0.13,0.23,0.10,0.23,Matches,Serie A,2025-26,26,13,50.0,0.85,0.42,0.12,0.23,,,,,,,,
92,Matteo Cancellieri,it ITA,FW,Lazio,23,2002,30,21,1725,19.2,4,2,6,4,0,0,6,0,0.21,0.10,0.31,0.21,0.31,Matches,Serie A,2025-26,41,17,41.5,2.14,0.89,0.10,0.24,,,,,,,,
93,Fali Candé,gw GNB,DF,Sassuolo,27,1998,12,5,509,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,3,0,0.0,0.53,0.00,0.00,,,,,,,,,
94,Simone Canestrelli,it ITA,DF,Pisa,24,2000,37,36,3201,35.6,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,Serie A,2025-26,16,3,18.8,0.45,0.08,0.06,0.33,,,,,,,,
95,Elia Caprile,it ITA,GK,Cagliari,23,2001,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,53,1.39,175,121,69.7,8,21.1,0.0
96,Maxence Caqueret,fr FRA,MF,Como,25,2000,30,17,1485,16.5,2,6,8,2,0,0,3,0,0.12,0.36,0.48,0.12,0.48,Matches,Serie A,2025-26,18,4,22.2,1.09,0.24,0.11,0.50,,,,,,,,
97,Antonio Caracciolo,it ITA,DF,Pisa,35,1990,35,34,3073,34.1,2,0,2,2,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches,Serie A,2025-26,25,6,24.0,0.73,0.18,0.08,0.33,,,,,,,,
98,Filippo Carbone,it ITA,MF,Genoa,18,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
99,Franco Carboni,it ITA,MF,Parma,22,2003,7,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
100,Valentin Carboni,ar ARG,MF,Genoa,20,2005,12,3,359,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,6,2,33.3,1.50,0.50,0.00,0.00,,,,,,,,
101,Alessandro Cardinali,it ITA,FW,Parma,19,2006,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,,,,,,,,
102,Diego Carlos,br BRA,DF,Como,32,1993,27,21,1949,21.7,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches,Serie A,2025-26,8,2,25.0,0.37,0.09,0.13,0.50,,,,,,,,
103,Marco Carnesecchi,it ITA,GK,Atalanta,25,2000,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,0,0,,0.00,0.00,,,35,0.95,148,112,76.4,13,35.1,50.0
104,Cesare Casadei,it ITA,MF,Torino,22,2003,33,19,1997,22.2,6,0,6,6,0,0,5,0,0.27,0.00,0.27,0.27,0.27,Matches,Serie A,2025-26,35,17,48.6,1.58,0.77,0.17,0.35,,,,,,,,
105,Nicolò Casale,it ITA,DF,Bologna,27,1998,12,8,678,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2025-26,5,0,0.0,0.66,0.00,0.00,,,,,,,,,
106,Valentín Castellanos,ar ARG,FW,Lazio,26,1998,11,8,692,7.7,2,3,5,2,0,0,2,0,0.26,0.39,0.65,0.26,0.65,Matches,Serie A,2025-26,20,8,40.0,2.60,1.04,0.10,0.25,,,,,,,,
