player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Behrens Kevin,deGER,4.0,Union Berlin,31,1991,17.1,6,0,0,35,26,12,8,5,8,,,0,Matches
Bell Stefan,deGER,2.0,Mainz 05,30,1991,26.6,9,0,0,47,11,4,15,45,29,,,0,Matches
Bellarabi Karim,deGER,3.0,Leverkusen,32,1990,0.9,0,0,0,2,0,2,7,0,0,,,0,Matches
Bellingham Jude,engENG,3.0,Dortmund,19,2003,29.9,8,0,0,41,73,2,32,32,43,,,0,Matches
Bensebaini Ramy,dzALG,2.0,Gladbach,27,1995,27.6,7,1,1,24,44,3,31,33,22,,,1,Matches
Berisha Mergim,deGER,4.0,Augsburg,24,1998,18.7,9,1,1,27,31,15,77,0,7,,,0,Matches
Bičakčić Ermin,baBIH,2.0,Hoffenheim,32,1990,2.9,0,0,0,1,1,1,1,5,4,,,0,Matches
Bischof Tom,deGER,3.0,Hoffenheim,17,2005,3.5,0,0,0,9,5,0,7,1,10,,,0,Matches
Bittencourt Leonardo,deGER,3.0,Werder Bremen,28,1993,18.1,10,0,0,43,40,3,49,10,28,,,0,Matches
Blaswich Janis,deGER,1.0,RB Leipzig,31,1991,26.0,0,0,0,1,3,0,0,0,0,,,0,Matches
Blind Daley,nlNED,2.0,Bayern Munich,32,1990,1.5,0,0,0,1,0,0,1,2,0,,,0,Matches
Boateng Kevin-Prince,ghGHA,3.0,Hertha BSC,35,1987,5.2,3,0,0,23,8,0,7,3,6,,,0,Matches
Boëtius Jean-Paul,srSUR,3.0,Hertha BSC,28,1994,11.7,3,0,0,14,26,0,5,12,17,,,0,Matches
Borges Sanches Yvandro,luLUX,3.0,Gladbach,18,2004,0.3,0,0,0,1,0,0,2,0,1,,,0,Matches
Bornauw Sebastiaan,beBEL,2.0,Wolfsburg,23,1999,21.4,8,0,0,24,9,0,3,33,19,,,0,Matches
Borré Rafael,coCOL,3.4,Eintracht Frankfurt,26,1995,12.0,5,0,0,23,11,19,22,2,14,,,0,Matches
Brandt Julian,deGER,3.0,Dortmund,26,1996,26.6,2,0,0,9,21,5,167,15,20,,,0,Matches
Bredlow Fabian,deGER,1.0,Stuttgart,27,1995,15.0,2,0,0,1,0,0,0,0,1,,,0,Matches
Brekalo Josip,hrCRO,3.4,Wolfsburg,24,1998,3.0,0,0,0,2,3,1,13,2,1,,,0,Matches
Brooks John,usUSA,2.0,Hoffenheim,29,1993,15.0,4,0,0,21,14,2,0,11,12,,,0,Matches
Broschinski Moritz,deGER,4.0,Bochum,21,2000,2.4,1,0,0,3,1,0,2,0,0,,,0,Matches
Brunner Cédric,chSUI,2.0,Schalke 04,28,1994,25.7,5,0,0,33,38,0,62,39,27,,,0,Matches
Bruun Larsen Jacob,dkDEN,4.0,Hoffenheim,23,1998,3.6,0,0,0,1,1,5,4,1,3,,,0,Matches
Buchanan Lee,engENG,3.0,Werder Bremen,21,2001,5.2,2,0,0,6,6,1,18,12,10,,,0,Matches
Bülter Marius,deGER,3.4,Schalke 04,29,1993,28.9,5,0,0,26,50,7,116,10,11,,,0,Matches
Burgzorg Delano,srSUR,3.5,Mainz 05,23,1998,2.7,2,0,0,4,4,3,1,0,3,,,0,Matches
Burkardt Jonathan,deGER,3.4,Mainz 05,22,2000,5.9,2,0,0,6,11,3,11,1,1,,,0,Matches
Burke Oliver,sctSCO,4.0,Werder Bremen,25,1997,3.0,0,0,0,3,4,3,6,0,0,,,0,Matches
Buta Aurélio,ptPOR,3.0,Eintracht Frankfurt,25,1997,14.6,3,0,0,31,17,1,63,9,20,,,0,Matches
Caci Anthony,frFRA,2.4,Mainz 05,25,1997,22.6,4,0,0,19,9,0,74,53,32,,,0,Matches
Calhanoglu Kerim,deGER,2.0,Schalke 04,19,2002,0.7,0,0,0,3,1,0,2,0,1,,,0,Matches
Caligiuri Daniel,itITA,3.0,Augsburg,34,1988,3.2,1,0,0,5,4,0,11,3,5,,,0,Matches
Can Emre,deGER,3.0,Dortmund,28,1994,21.1,8,0,0,30,26,0,4,25,29,,,0,Matches
Cancelo João,ptPOR,2.3,Bayern Munich,28,1994,11.2,3,0,0,10,15,3,35,14,12,,,0,Matches
Cardona Irvin,mtMLT,3.5,Augsburg,24,1997,3.5,2,0,0,2,5,1,9,4,1,,,0,Matches
Casteels Koen,beBEL,1.0,Wolfsburg,30,1992,34.0,0,0,0,0,3,0,0,1,0,,,0,Matches
Chabot Julian,deGER,2.0,Köln,24,1998,20.0,3,0,0,29,20,2,3,42,22,,,0,Matches
Chandler Timothy,usUSA,2.3,Eintracht Frankfurt,32,1990,1.0,0,0,0,0,0,0,3,0,2,,,0,Matches
Chiarodia Fabio,itITA,2.0,Werder Bremen,17,2005,0.7,0,0,0,0,0,0,0,2,0,,,0,Matches
Christensen Oliver,dkDEN,1.0,Hertha BSC,23,1999,33.0,2,0,0,0,7,0,0,0,0,,,0,Matches
Churlinov Darko,mkMKD,3.5,Stuttgart,22,2000,0.3,0,0,0,0,1,0,0,0,1,,,0,Matches
Ciğerci Tolga,trTUR,3.0,Hertha BSC,30,1992,7.5,2,0,0,13,3,0,21,9,12,,,0,Matches
Čolina David,hrCRO,2.3,Augsburg,22,2000,1.8,0,0,0,1,4,0,6,3,1,,,0,Matches
Coman Kingsley,frFRA,3.0,Bayern Munich,26,1996,15.7,2,1,1,9,21,5,76,2,9,,,0,Matches
Costa Danny,deGER,3.0,Mainz 05,29,1993,13.7,0,0,0,8,3,4,52,8,17,,,0,Matches
Coulibaly Soumaïla,frFRA,2.0,Dortmund,18,2003,0.5,0,0,0,1,0,0,1,0,0,,,0,Matches
Coulibaly Tanguy,frFRA,3.0,Stuttgart,21,2001,3.6,3,0,0,8,5,3,9,3,9,,,0,Matches
Cozza Nicolas,frFRA,2.0,Wolfsburg,23,1999,1.1,0,0,0,0,0,0,0,0,3,,,0,Matches
Dabbur Moanes,ilISR,4.0,Hoffenheim,30,1992,10.4,3,1,0,13,17,10,6,5,8,,,0,Matches
Dahmen Finn,deGER,1.0,Mainz 05,24,1998,8.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dahoud Mahmoud,deGER,3.0,Dortmund,26,1996,3.7,1,0,0,3,2,0,3,7,9,,,0,Matches
Damar Muhammed,deGER,3.0,Hoffenheim,18,2004,1.8,0,0,0,6,1,0,2,0,3,,,0,Matches
Dárdai Márton,huHUN,2.3,Hertha BSC,20,2002,10.5,2,0,0,11,9,0,1,13,8,,,0,Matches
Darida Vladimír,czCZE,3.0,Hertha BSC,31,1990,0.3,0,0,0,1,1,0,0,0,1,,,0,Matches
Davies Alphonso,caCAN,2.3,Bayern Munich,21,2000,22.7,0,0,0,9,27,3,26,23,32,,,0,Matches
Delaney Thomas,dkDEN,3.0,Hoffenheim,30,1991,3.3,0,0,0,3,6,0,3,1,3,,,0,Matches
Demirbay Kerem,deGER,3.0,Leverkusen,29,1993,17.2,5,0,0,31,22,0,90,16,18,,,0,Matches
Demirović Ermedin,baBIH,3.5,Augsburg,24,1998,26.3,7,1,0,49,31,11,19,14,16,,,0,Matches
den Berg Sepp,nlNED,2.0,Schalke 04,20,2001,7.7,2,0,0,4,1,0,0,13,4,,,0,Matches
Diaby Moussa,frFRA,3.5,Leverkusen,23,1999,30.0,4,0,0,18,24,10,95,5,9,,,0,Matches
Diallo Abdou,snSEN,2.3,RB Leipzig,26,1996,5.3,2,0,0,3,2,1,1,7,5,,,0,Matches
Diehl Justin,deGER,3.0,Köln,17,2004,0.2,0,0,0,0,1,1,0,0,0,,,0,Matches
Dietz Florian,deGER,4.0,Köln,23,1998,4.4,1,0,0,11,1,1,4,0,1,,,0,Matches
Dina Ebimbe Junior,cmCMR,3.0,Eintracht Frankfurt,21,2000,11.8,4,0,0,15,11,2,9,9,19,,,0,Matches
Dinkçi Eren,deGER,3.0,Werder Bremen,20,2001,2.6,0,0,0,5,2,2,4,0,5,,,0,Matches
Doan Ritsu,jpJPN,3.4,Freiburg,24,1998,26.9,3,0,0,29,52,6,30,13,28,,,0,Matches
Doekhi Danilho,nlNED,2.0,Union Berlin,24,1998,24.6,0,0,0,21,14,0,10,31,24,,,0,Matches
Dolberg Kasper,dkDEN,4.0,Hoffenheim,24,1997,4.5,0,0,0,5,6,2,1,0,5,,,0,Matches
Dorsch Niklas,deGER,3.0,Augsburg,24,1998,5.4,1,0,0,10,6,0,1,5,15,,,0,Matches
Drena Beljo Dion,hrCRO,4.0,Augsburg,20,2002,12.5,2,0,0,26,10,7,5,1,6,,,0,Matches
Drexler Dominick,deGER,3.0,Schalke 04,32,1990,15.2,3,1,0,26,24,2,45,8,18,,,0,Matches
Ducksch Marvin,deGER,4.0,Werder Bremen,28,1994,31.7,4,0,0,4,17,12,162,8,6,,,0,Matches
Duda Ondrej,skSVK,3.0,Köln,27,1994,7.7,4,0,0,16,18,1,11,2,8,,,0,Matches
Duranville Julien,beBEL,4.0,Dortmund,16,2006,0.3,0,0,0,1,1,0,8,0,1,,,0,Matches
Eggestein Maximilian,deGER,3.0,Freiburg,25,1996,27.2,6,0,0,31,21,1,12,35,30,,,0,Matches
Egloff Lilian,deGER,3.4,Stuttgart,19,2002,2.7,1,0,0,3,5,0,2,1,10,,,0,Matches
Ehizibue Kingsley,nlNED,2.0,Köln,27,1995,0.7,0,0,0,2,2,0,0,3,0,,,0,Matches
Eitschberger Julian,deGER,2.3,Hertha BSC,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ejuke Chidera,ngNGA,3.5,Hertha BSC,24,1998,9.9,0,0,0,2,10,1,15,4,4,,,0,Matches
Elvedi Nico,chSUI,2.0,Gladbach,25,1996,31.4,2,0,0,25,11,1,0,34,28,,,0,Matches
Endo Wataru,jpJPN,3.0,Stuttgart,29,1993,32.5,3,0,0,40,55,3,8,27,38,,,0,Matches
Engels Arne,beBEL,3.0,Augsburg,18,2003,16.0,5,0,0,26,20,0,102,15,10,,,0,Matches
Ernst Tjark,deGER,1.0,Hertha BSC,19,2003,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ezekwem Kimberly,deGER,2.0,Freiburg,21,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Fährmann Ralf,deGER,1.0,Schalke 04,33,1988,11.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Felix Uduokhai Ohis,deGER,2.0,Augsburg,24,1997,16.1,3,1,0,21,13,0,1,28,19,,,0,Matches
Fernandes Edimilson,chSUI,2.0,Mainz 05,26,1996,27.1,4,0,0,29,14,0,80,57,25,,,0,Matches
Fischer Kilian,deGER,2.0,Wolfsburg,21,2000,5.6,2,0,0,8,5,0,12,5,5,,,0,Matches
Flekken Mark,nlNED,1.0,Freiburg,29,1993,34.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Flick Florian,deGER,3.0,Schalke 04,22,2000,5.7,1,0,0,6,4,0,1,4,2,,,0,Matches
Forsberg Emil,seSWE,3.4,RB Leipzig,30,1991,16.5,2,0,0,22,25,7,16,4,11,,,0,Matches
Förster Philipp,deGER,3.0,Bochum,27,1995,14.5,4,0,0,28,13,0,74,6,19,,,0,Matches
Fosu-Mensah Timothy,nlNED,3.0,Leverkusen,24,1998,2.1,1,0,0,3,1,1,4,1,5,,,0,Matches
Framberger Raphael,deGER,2.4,Augsburg,26,1995,2.0,0,0,0,4,0,0,4,2,6,,,0,Matches
Franjić Bartol,hrCRO,3.0,Wolfsburg,22,2000,2.5,0,0,0,1,1,0,1,5,2,,,0,Matches
Fraulo Oscar,dkDEN,3.0,Gladbach,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Frey Michael,chSUI,4.0,Schalke 04,28,1994,9.6,2,0,0,30,10,8,8,2,5,,,0,Matches
Friedl Marco,atAUT,2.0,Werder Bremen,24,1998,28.8,8,1,0,24,24,2,28,58,47,,,2,Matches
Friedrich Marvin,deGER,2.0,Gladbach,26,1995,13.9,2,0,0,3,3,0,1,10,12,,,0,Matches
Frimpong Jeremie,nlNED,2.4,Leverkusen,21,2000,30.1,4,0,0,22,58,8,70,18,25,,,0,Matches
Führich Chris,deGER,3.4,Stuttgart,24,1998,20.9,2,0,0,6,10,3,51,7,14,,,0,Matches
Fulgini Angelo,frFRA,3.0,Mainz 05,25,1996,5.8,1,0,0,7,15,1,7,5,5,,,0,Matches
Füllkrug Niclas,deGER,4.0,Werder Bremen,29,1993,27.5,4,0,0,32,48,27,22,1,4,,,0,Matches
Gamboa Cristian,crCRC,2.0,Bochum,32,1989,16.4,2,0,0,14,5,2,44,17,23,,,1,Matches
Ganvoula M'Boussy Silvère,cgCGO,4.0,Bochum,26,1996,2.7,1,0,0,2,0,5,1,0,2,,,0,Matches
Gebuhr Dario,deGER,2.0,Eintracht Frankfurt,19,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Geiger Dennis,deGER,3.0,Hoffenheim,24,1998,21.7,9,0,0,42,20,0,50,24,27,,,0,Matches
Gerhardt Yannick,deGER,3.0,Wolfsburg,28,1994,20.7,3,0,0,18,20,2,19,7,15,,,0,Matches
Gießelmann Niko,deGER,3.0,Union Berlin,30,1991,14.5,4,0,0,16,21,0,88,10,12,,,0,Matches
Gikiewicz Rafał,plPOL,1.0,Augsburg,34,1987,23.0,3,0,0,0,5,0,0,0,2,,,0,Matches
Ginter Matthias,deGER,2.0,Freiburg,28,1994,34.0,3,0,0,23,28,1,9,37,21,,,0,Matches
Gittens Jamie,engENG,3.4,Dortmund,17,2004,5.9,1,0,0,9,18,0,5,1,4,,,0,Matches
Gnabry Serge,deGER,3.4,Bayern Munich,27,1995,21.6,0,0,0,33,10,9,36,10,24,,,0,Matches
Góralski Jacek,plPOL,3.0,Bochum,29,1992,1.6,0,0,0,1,4,0,0,3,3,,,0,Matches
Goretzka Leon,deGER,3.0,Bayern Munich,27,1995,19.2,5,0,0,23,18,3,11,29,24,,,0,Matches
Götze Mario,deGER,3.0,Eintracht Frankfurt,30,1992,30.4,6,0,0,25,44,3,102,13,24,,,0,Matches
Gouweleeuw Jeffrey,nlNED,2.0,Augsburg,31,1991,31.1,12,0,0,36,8,2,8,51,27,,,1,Matches
Gravenberch Ryan,nlNED,3.0,Bayern Munich,20,2002,6.4,1,0,0,9,7,0,7,10,8,,,0,Matches
Gregoritsch Michael,atAUT,4.0,Freiburg,28,1994,23.9,6,0,0,25,43,13,14,4,13,,,0,Matches
Greiml Leo,atAUT,2.0,Schalke 04,21,2001,4.0,2,0,0,12,2,0,3,1,5,,,0,Matches
Grifo Vincenzo,itITA,3.4,Freiburg,29,1993,26.8,2,0,0,7,31,5,135,17,18,,,0,Matches
Grill Lennart,deGER,1.0,Union Berlin,23,1999,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Groß Christian,deGER,3.0,Werder Bremen,33,1989,21.0,4,0,0,53,14,1,6,24,28,,,0,Matches
Gruda Brajan,deGER,3.0,Mainz 05,18,2004,0.0,0,0,0,1,0,0,1,0,0,,,0,Matches
Gruev Ilia,bgBUL,3.0,Werder Bremen,22,2000,17.6,2,0,0,27,12,0,10,21,30,,,0,Matches
Gruezo Carlos,ecECU,3.0,Augsburg,27,1995,10.7,5,0,0,12,9,0,2,11,11,,,0,Matches
Guerreiro Raphaël,ptPOR,2.3,Dortmund,28,1993,25.4,4,0,0,8,10,2,115,35,22,,,0,Matches
Guilavogui Josuha,frFRA,2.3,Wolfsburg,31,1990,13.1,4,0,0,29,9,2,2,23,12,,,1,Matches
Guirassy Serhou,gnGUI,4.0,Stuttgart,26,1996,18.3,4,1,1,17,43,10,8,0,3,,,0,Matches
Gulácsi Péter,huHUN,1.0,RB Leipzig,32,1990,6.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gulde Manuel,deGER,2.0,Freiburg,31,1991,7.1,2,0,0,9,1,0,4,17,8,,,0,Matches
Gumny Robert,plPOL,2.0,Augsburg,24,1998,22.4,5,1,0,32,18,1,27,25,25,,,0,Matches
Günter Christian,deGER,2.3,Freiburg,29,1993,30.5,5,0,0,32,14,6,200,18,22,,,0,Matches
Gvardiol Joško,hrCRO,2.0,RB Leipzig,20,2002,24.1,2,0,0,20,13,1,5,37,19,,,1,Matches
Haberer Janik,deGER,3.0,Union Berlin,28,1994,24.3,1,0,0,34,38,1,15,15,19,,,0,Matches
Hack Alexander,deGER,2.0,Mainz 05,28,1993,12.6,2,1,0,25,12,0,2,21,17,,,0,Matches
Hahn André,deGER,3.4,Augsburg,31,1990,4.3,1,0,0,8,2,1,6,4,6,,,0,Matches
Haidara Amadou,mlMLI,3.0,RB Leipzig,24,1998,15.9,7,0,0,29,11,0,3,24,11,,,0,Matches
Haller Sébastien,ciCIV,4.0,Dortmund,28,1994,13.6,1,0,0,13,14,5,3,1,4,,,0,Matches
Halstenberg Marcel,deGER,2.3,RB Leipzig,30,1991,17.3,2,0,0,19,7,0,45,19,17,,,0,Matches
Hanche-Olsen Andreas,noNOR,2.0,Mainz 05,25,1997,16.6,5,0,0,22,9,0,6,31,22,,,0,Matches
Haraguchi Genki,jpJPN,3.0,Stuttgart,31,1991,8.3,1,0,0,4,16,0,8,6,8,,,1,Matches
Haraguchi Genki,jpJPN,3.0,Union Berlin,31,1991,5.5,0,0,0,4,12,0,4,3,9,,,0,Matches
Hasebe Makoto,jpJPN,2.0,Eintracht Frankfurt,38,1984,14.5,1,0,0,7,15,0,4,17,12,,,0,Matches
Hazard Thorgan,beBEL,2.4,Dortmund,29,1993,5.2,1,0,0,14,5,4,38,4,5,,,0,Matches
Hector Jonas,deGER,2.0,Köln,32,1990,31.4,3,0,0,23,77,1,112,35,67,,,0,Matches
Heintz Dominique,deGER,2.0,Bochum,28,1993,8.8,1,0,0,11,4,0,7,9,8,,,0,Matches
Henrichs Benjamin,deGER,2.3,RB Leipzig,25,1997,24.3,8,0,0,36,28,3,47,33,45,,,0,Matches
Hernández Lucas,frFRA,2.0,Bayern Munich,26,1996,5.3,1,0,0,4,4,0,2,5,4,,,0,Matches
Herrmann Patrick,deGER,3.5,Gladbach,31,1991,1.8,2,0,0,4,4,0,12,1,2,,,0,Matches
Hincapié Piero,ecECU,2.3,Leverkusen,20,2002,27.3,13,3,2,40,34,1,26,31,35,,,0,Matches
Hložek Adam,czCZE,3.5,Leverkusen,20,2002,14.3,2,0,0,19,20,1,15,6,4,,,0,Matches
Höfler Nicolas,deGER,3.0,Freiburg,32,1990,31.3,9,1,0,66,50,1,1,55,39,,,0,Matches
Hofmann Jonas,deGER,3.0,Gladbach,30,1992,29.8,2,0,0,17,39,23,204,14,17,,,0,Matches
Hofmann Philipp,deGER,4.0,Bochum,29,1993,29.2,5,0,0,46,41,16,4,6,11,,,0,Matches
Höler Lucas,deGER,3.5,Freiburg,28,1994,16.7,1,0,0,20,37,9,10,8,14,,,0,Matches
Holtmann Gerrit,phPHI,3.4,Bochum,27,1995,10.5,0,0,0,7,7,3,53,3,8,,,0,Matches
Horn Jannes,deGER,2.0,Bochum,25,1997,0.7,1,0,0,1,0,0,0,3,1,,,0,Matches
Hrádecký Lukáš,fiFIN,1.0,Leverkusen,32,1989,33.0,0,1,0,1,0,0,0,0,0,,,0,Matches
Hübers Timo,deGER,2.0,Köln,26,1996,28.4,8,0,0,31,23,1,2,50,29,,,1,Matches
Hudson-Odoi Callum,engENG,3.4,Leverkusen,21,2000,6.7,0,0,0,2,20,2,12,2,3,,,0,Matches
Hummels Mats,deGER,2.0,Dortmund,33,1988,22.4,4,0,0,18,19,2,6,34,39,,,0,Matches
Huseinbasic Denis,baBIH,3.4,Köln,21,2001,8.8,3,0,0,14,7,0,12,3,11,,,0,Matches
Iago,brBRA,2.3,Augsburg,25,1997,17.8,6,1,1,13,13,1,43,20,16,,,0,Matches
Ibrahimović Arijon,deGER,3.0,Bayern Munich,16,2005,0.2,0,0,0,0,1,0,0,0,1,,,0,Matches
Ingvartsen Marcus,dkDEN,3.4,Mainz 05,26,1996,14.6,2,0,0,32,21,9,7,5,0,,,0,Matches
Itakura Ko,jpJPN,2.0,Gladbach,25,1997,22.0,1,2,0,12,14,0,4,27,17,,,0,Matches
Ito Hiroki,jpJPN,2.0,Stuttgart,23,1999,28.5,5,0,0,16,19,3,53,37,30,,,0,Matches
Ivan Andreas,roROU,3.0,Schalke 04,27,1995,0.5,0,0,0,1,0,0,0,0,0,,,0,Matches
Jae-sung Lee,krKOR,3.0,Mainz 05,29,1992,21.0,2,0,0,18,25,6,32,17,18,,,0,Matches
Jaeckel Paul,deGER,2.0,Union Berlin,24,1998,13.3,4,1,1,16,3,0,3,19,17,,,0,Matches
Jakić Kristijan,hrCRO,2.3,Eintracht Frankfurt,25,1997,16.2,4,0,0,18,7,1,10,16,23,,,0,Matches
Janko Saidy,gmGAM,2.0,Bochum,26,1995,12.6,1,0,0,20,8,0,22,9,15,,,0,Matches
Jantschke Tony,deGER,2.0,Gladbach,32,1990,1.1,0,0,0,2,0,0,1,0,1,,,0,Matches
Jensen Fredrik,fiFIN,3.5,Augsburg,24,1997,10.3,1,0,0,15,7,3,30,4,11,,,0,Matches
Jenz Moritz,deGER,2.0,Schalke 04,23,1999,10.5,5,0,0,19,5,2,1,9,10,,,0,Matches
Jovetić Stevan,meMNE,4.0,Hertha BSC,32,1989,9.9,0,0,0,8,19,6,8,1,3,,,0,Matches
Jung Anthony,deGER,3.0,Werder Bremen,30,1991,29.1,2,0,0,22,24,1,46,25,26,,,0,Matches
Juranović Josip,hrCRO,3.0,Union Berlin,26,1995,10.4,0,0,0,2,4,3,72,6,8,,,0,Matches
Kabak Ozan,trTUR,2.0,Hoffenheim,22,2000,26.5,12,2,2,55,16,0,6,41,35,,,1,Matches
Kadeřábek Pavel,czCZE,3.0,Hoffenheim,30,1992,18.5,1,0,0,24,18,2,74,14,21,,,0,Matches
Kainz Florian,atAUT,3.0,Köln,29,1992,26.0,6,1,1,30,40,1,251,35,10,,,0,Matches
Kalajdzic Sasa,atAUT,4.0,Stuttgart,25,1997,2.6,1,0,0,6,1,0,0,0,2,,,0,Matches
Kamada Daichi,jpJPN,3.0,Eintracht Frankfurt,25,1996,25.2,3,0,0,40,26,7,51,17,33,,,0,Matches
Kamiński Jakub,plPOL,3.4,Wolfsburg,20,2002,22.9,0,0,0,9,13,3,36,8,26,,,0,Matches
Kamiński Marcin,plPOL,2.0,Schalke 04,30,1992,7.0,0,0,0,1,0,0,3,9,4,,,0,Matches
Kampl Kevin,siSVN,3.0,RB Leipzig,31,1990,15.2,8,0,0,22,7,1,5,22,10,,,0,Matches
Kanga Wilfried,ciCIV,4.0,Hertha BSC,24,1998,15.7,3,0,0,18,12,11,8,2,4,,,0,Matches
Karaman Kenan,trTUR,3.4,Schalke 04,28,1994,10.8,2,0,0,12,24,7,22,5,8,,,0,Matches
Karazor Atakan,trTUR,3.0,Stuttgart,25,1996,21.8,10,0,0,24,31,0,0,32,30,,,0,Matches
