player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Hadjam Jaouen,dzALG,2.0,Nantes,20,2003,1.2,0,0,0,4,1,0,12,3,4,,,0,Matches
Haïdara Massadio,mlMLI,2.3,Lens,30,1992,8.2,1,0,0,11,7,2,21,11,8,,,0,Matches
Hajjam Oualid,maMAR,2.3,Le Havre,32,1991,4.4,1,0,0,13,4,1,10,6,6,,,0,Matches
Hakimi Achraf,maMAR,2.3,Paris Saint-Germain,24,1998,21.5,3,0,0,22,25,3,79,12,18,,,0,Matches
Haraldsson Hákon,isISL,3.4,Lille,20,2003,14.3,5,0,0,14,28,1,7,3,8,,,0,Matches
Harit Amine,maMAR,3.0,Marseille,26,1997,20.2,5,0,0,19,51,1,39,12,16,,,0,Matches
Hefti Silvan,chSUI,2.3,Montpellier,25,1997,7.9,1,0,0,5,8,0,19,7,14,,,0,Matches
Henrique,brBRA,2.3,Lyon,29,1994,6.7,2,0,0,6,8,0,17,10,6,,,0,Matches
Henrique Luis,brBRA,3.5,Marseille,21,2001,8.7,0,0,0,2,2,6,27,8,7,,,0,Matches
Hérelle Christophe,mqMTQ,2.0,Metz,30,1992,18.0,4,1,0,14,33,0,1,18,16,,,0,Matches
Hernández Lucas,frFRA,2.0,Paris Saint-Germain,27,1996,21.2,6,0,0,24,30,1,19,26,36,,,0,Matches
Ilic Andrej,rsSRB,4.0,Lille,23,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Innocent Bonke,ngNGA,3.0,Lorient,27,1996,2.3,1,0,0,5,4,0,0,4,5,,,0,Matches
Ismaily,brBRA,2.0,Lille,33,1990,27.4,1,0,0,15,22,3,30,31,48,,,0,Matches
Issoufou Yanis,frFRA,4.0,Montpellier,16,2006,0.1,0,0,0,1,1,0,1,0,0,,,0,Matches
Ito Junya,jpJPN,3.5,Reims,30,1993,30.2,2,0,0,18,32,19,201,13,15,,,0,Matches
Jacquet Jérémy,frFRA,2.0,Rennes,18,2005,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
Jacquet Jérémy,frFRA,2.0,Clermont Foot,18,2005,2.8,0,0,0,1,3,1,1,4,2,,,0,Matches
Jakobs Ismail,snSEN,2.4,Monaco,23,1999,16.3,0,0,0,25,18,3,76,12,42,,,0,Matches
Jallow Ablie,gmGAM,3.4,Metz,24,1998,10.2,1,0,0,8,14,0,23,8,6,,,0,Matches
Jean-Jacques Danley,htHAI,3.0,Metz,23,2000,29.8,5,0,0,48,23,1,20,39,30,,,0,Matches
Jeffinho,brBRA,3.4,Lyon,23,1999,3.4,0,0,0,4,5,1,2,0,4,,,0,Matches
Joujou Antoine,frFRA,3.4,Le Havre,20,2003,8.7,1,0,0,17,10,0,18,6,12,,,0,Matches
Jullien Christopher,frFRA,2.0,Montpellier,30,1993,13.7,5,0,0,13,5,0,1,11,14,,,0,Matches
Junior Kroupi Eli,frFRA,4.0,Lorient,17,2006,12.0,1,0,0,17,8,8,14,10,5,,,0,Matches
Kader Bamba Abdoul,frFRA,3.0,Nantes,29,1994,6.8,2,0,0,3,35,5,25,3,7,,,0,Matches
Kader Fofana Yaya,mlMLI,3.0,Reims,19,2004,0.4,0,0,0,2,0,1,1,1,3,,,0,Matches
Kadewere Tino,zwZIM,4.0,Lyon,27,1996,3.3,0,0,0,6,2,2,2,4,1,,,0,Matches
Kadewere Tino,zwZIM,3.5,Nantes,27,1996,8.7,1,0,0,13,10,5,6,10,4,,,0,Matches
Kalimuendo Arnaud,frFRA,4.0,Rennes,21,2002,23.8,6,0,0,28,50,6,11,4,3,,,0,Matches
Kalulu Gedeon,cdCOD,2.4,Lorient,25,1997,10.8,0,0,0,16,7,0,22,5,17,,,0,Matches
Kamanzi Warren,noNOR,2.4,Toulouse,22,2000,13.2,1,0,0,12,13,0,20,8,25,,,0,Matches
Kang-in Lee,krKOR,3.4,Paris Saint-Germain,22,2001,16.3,2,0,0,17,21,1,97,5,12,,,0,Matches
Karamoh Yann,frFRA,4.0,Montpellier,25,1998,3.2,1,0,0,7,7,2,5,0,0,,,0,Matches
Kari Ayman,frFRA,3.0,Lorient,18,2004,9.9,1,0,0,10,28,0,1,4,12,,,0,Matches
Katseris Panos,grGRE,3.0,Lorient,22,2001,11.6,4,0,0,19,11,2,46,7,19,,,0,Matches
Keben Biakolo Kévin,cmCMR,2.3,Toulouse,19,2004,5.8,1,0,0,10,5,0,3,8,3,,,0,Matches
Kechta Yassine,maMAR,3.0,Le Havre,21,2002,20.5,4,0,0,30,31,0,20,21,24,,,0,Matches
Kehrer Thilo,deGER,2.0,Monaco,26,1996,14.7,4,1,1,17,5,0,2,27,23,,,0,Matches
Keita Habib,mlMLI,3.0,Clermont Foot,21,2002,14.2,4,0,0,23,36,0,4,28,19,,,0,Matches
Khadra Reda,deGER,3.4,Reims,22,2001,15.2,1,0,0,13,9,1,46,0,9,,,0,Matches
Khazri Wahbi,tnTUN,3.4,Montpellier,32,1991,12.6,6,0,0,19,23,7,11,4,18,,,0,Matches
Khusanov Abdukodir,uzUZB,2.0,Lens,19,2004,9.0,5,0,0,9,7,0,2,13,11,,,0,Matches
Köhn Philipp,chSUI,1.0,Monaco,25,1998,22.0,0,0,0,0,1,0,0,2,1,,,0,Matches
Kolo Muani Randal,frFRA,3.5,Paris Saint-Germain,24,1998,14.1,1,0,0,33,26,6,9,3,8,,,0,Matches
Konaté Cheick,mlMLI,2.4,Clermont Foot,19,2004,11.9,4,0,0,17,14,0,45,13,16,,,0,Matches
Kondogbia Geoffrey,cfCTA,3.0,Marseille,30,1993,16.3,3,0,0,25,29,2,2,29,30,,,0,Matches
Koné Abdoul,frFRA,2.0,Reims,18,2005,2.1,1,0,0,2,4,0,1,2,7,,,0,Matches
Koné Amadou,mlMLI,3.0,Reims,18,2005,5.3,4,1,1,7,20,0,1,10,8,,,0,Matches
Koné Ibrahima,mlMLI,4.0,Lorient,24,1999,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Kouadio N'Guessan,ciCIV,3.0,Metz,20,2003,1.2,0,0,0,10,5,0,1,1,1,,,0,Matches
Kouao Koffi,ciCIV,2.0,Metz,25,1998,9.6,2,0,0,16,5,1,16,12,12,,,0,Matches
Koudou Therence,frFRA,2.0,Reims,18,2004,3.5,3,0,0,9,1,0,14,4,2,,,0,Matches
Kouyaté Boubakar,mlMLI,2.0,Montpellier,26,1997,21.4,5,1,0,36,21,1,1,28,33,,,0,Matches
Kumbedi Sael,frFRA,2.3,Lyon,18,2005,10.3,3,0,0,23,12,2,28,13,19,,,0,Matches
Kurzawa Layvin,frFRA,2.0,Paris Saint-Germain,30,1992,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Kuzyaev Daler,ruRUS,3.0,Le Havre,30,1993,23.2,1,0,0,28,26,4,26,19,20,,,0,Matches
Kyei Grejohn,frFRA,4.0,Clermont Foot,27,1995,11.4,1,0,0,28,11,8,2,1,4,,,0,Matches
Laborde Gaëtan,frFRA,3.5,Nice,29,1994,21.2,2,0,0,26,8,4,63,6,12,,,0,Matches
Lacazette Alexandre,frFRA,4.0,Lyon,32,1991,25.5,3,1,0,50,36,13,10,8,12,,,0,Matches
Lafont Alban,ciCIV,1.0,Nantes,24,1999,27.7,2,0,0,1,4,0,0,0,0,,,0,Matches
Lala Kenny,mgMAD,2.0,Brest,31,1991,33.0,7,0,0,24,24,0,143,27,50,,,0,Matches
Lambourde Mathis,frFRA,4.0,Rennes,17,2006,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Lamine Bayo Mohamed,gnGUI,4.0,Le Havre,25,1998,15.4,4,0,0,14,12,7,8,2,6,,,0,Matches
Lamkel Zé Didier,cmCMR,3.5,Metz,26,1996,6.1,1,0,0,14,11,3,14,1,3,,,0,Matches
Laporte Julien,frFRA,2.0,Lorient,29,1993,20.2,4,0,0,20,9,1,1,10,14,,,0,Matches
Le Bris Théo,frFRA,3.0,Lorient,20,2002,16.8,2,0,0,7,10,0,33,10,22,,,0,Matches
Le Cardinal Julien,frFRA,2.0,Brest,25,1997,5.3,3,0,0,7,5,0,4,12,11,,,0,Matches
Le Cardinal Julien,frFRA,2.0,Lens,25,1997,0.6,0,0,0,2,1,0,4,0,2,,,0,Matches
Le Douaron Jérémy,frFRA,3.5,Brest,25,1998,18.0,3,0,0,28,31,3,39,2,9,,,0,Matches
Le Fée Enzo,frFRA,3.0,Rennes,23,2000,17.0,3,0,0,24,18,0,24,18,34,,,0,Matches
Le Goff Vincent,frFRA,2.4,Lorient,33,1989,6.0,1,0,0,3,5,2,17,3,0,,,0,Matches
Lebeau Adrien,frFRA,3.0,Brest,24,1999,0.6,0,0,0,1,2,0,3,0,0,,,0,Matches
Leca Jean-Louis,frFRA,1.0,Lens,37,1985,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Lecomte Benjamin,frFRA,1.0,Montpellier,32,1991,30.0,1,0,0,0,2,0,0,0,0,,,1,Matches
Lees-Melou Pierre,frFRA,3.0,Brest,30,1993,28.0,12,1,1,47,57,1,34,40,66,,,0,Matches
Lepenant Johann,frFRA,3.0,Lyon,20,2002,2.8,1,0,0,6,3,0,2,4,3,,,0,Matches
Leroy Léo,frFRA,3.0,Montpellier,23,2000,5.5,4,0,0,19,5,0,1,7,10,,,0,Matches
Lloris Gautier,frFRA,2.0,Le Havre,28,1995,30.9,2,0,0,35,6,1,3,33,28,,,0,Matches
Lô Abou,snSEN,2.4,Metz,23,2000,2.2,0,1,0,3,2,0,0,4,1,,,0,Matches
Locko Bradley,frFRA,2.0,Brest,21,2002,32.9,5,0,0,26,41,1,94,36,56,,,0,Matches
Lodi Renan,brBRA,2.3,Marseille,25,1998,13.7,6,0,0,27,17,1,70,16,17,,,0,Matches
Logbo Elysée,frFRA,4.0,Le Havre,19,2004,2.8,0,0,0,12,0,1,1,0,0,,,0,Matches
Lopes Anthony,ptPOR,1.0,Lyon,32,1990,31.0,0,0,0,1,6,0,0,0,0,,,0,Matches
López Pau,esESP,1.0,Marseille,28,1994,32.7,1,0,0,0,12,0,0,0,0,,,0,Matches
Lotomba Jordan,chSUI,2.3,Nice,24,1998,20.0,4,0,0,12,25,0,20,16,27,,,0,Matches
Louchet Tom,frFRA,3.4,Nice,20,2003,4.5,1,0,0,7,4,0,34,3,5,,,0,Matches
Louza Imran,maMAR,3.0,Lorient,24,1999,9.6,1,0,0,16,15,0,53,8,8,,,0,Matches
Lovren Dejan,hrCRO,2.0,Lyon,34,1989,8.0,2,1,0,12,1,0,3,12,7,,,0,Matches
M'Bahia Joshua,ciCIV,2.0,Clermont Foot,18,2005,0.2,1,0,0,1,0,0,0,0,0,,,0,Matches
Maamma Othmane,maMAR,4.0,Montpellier,17,2005,1.0,0,0,0,0,1,0,4,0,3,,,0,Matches
Machado Deiver,coCOL,3.0,Lens,29,1993,12.5,4,0,0,30,27,2,29,5,18,,,0,Matches
Magassa Soungoutou,frFRA,2.0,Monaco,19,2003,15.0,7,0,0,31,13,1,4,20,29,,,0,Matches
Magnetti Hugo,frFRA,3.0,Brest,25,1998,26.0,6,0,0,21,18,2,20,18,28,,,0,Matches
Magnin Yohann,frFRA,3.0,Clermont Foot,26,1997,18.7,2,0,0,37,23,1,14,19,31,,,0,Matches
Magri Frank,cmCMR,3.5,Toulouse,23,1999,16.0,5,0,0,41,23,3,16,4,14,,,0,Matches
Mahamoud Adel,kmCOM,4.0,Nantes,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Maïga Habib,ciCIV,3.0,Metz,27,1996,1.6,0,0,0,4,2,0,1,3,2,,,0,Matches
Maitland-Niles Ainsley,engENG,2.3,Lyon,25,1997,15.9,1,1,0,5,11,1,21,17,18,,,0,Matches
Majecki Radosław,plPOL,1.0,Monaco,23,1999,12.0,1,0,0,0,2,0,0,0,0,,,0,Matches
Majer Lovro,hrCRO,3.5,Rennes,25,1998,0.2,0,0,0,0,1,0,1,0,0,,,0,Matches
Makengo Jean-Victor,frFRA,3.4,Lorient,25,1998,5.3,0,0,0,7,7,0,6,9,4,,,0,Matches
Malouda Aaron,frFRA,4.0,Lille,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mandanda Steve,frFRA,1.0,Rennes,38,1985,34.0,1,0,0,1,7,0,0,0,0,,,1,Matches
Mangala Orel,beBEL,3.0,Lyon,25,1998,4.4,0,0,0,11,4,0,2,5,3,,,0,Matches
Mannone Vito,itITA,1.0,Lille,35,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Maouassa Faitout,frFRA,3.0,Lens,25,1998,0.8,0,0,0,2,1,0,3,0,1,,,0,Matches
Maripán Guillermo,clCHI,2.0,Monaco,29,1994,19.6,0,1,0,21,6,1,0,28,9,,,0,Matches
Marquinhos,brBRA,3.0,Nantes,20,2003,1.7,0,0,0,7,6,1,5,5,2,,,0,Matches
Marquinhos,brBRA,2.0,Paris Saint-Germain,29,1994,17.1,1,0,0,3,3,2,0,17,11,,,0,Matches
Martin Jonas,frFRA,3.0,Brest,33,1990,13.4,5,0,0,27,11,1,8,9,25,,,0,Matches
Mata Clinton,aoANG,2.3,Lyon,30,1992,24.7,6,0,0,30,37,1,52,40,25,,,0,Matches
Matazo Eliot,beBEL,3.0,Monaco,21,2002,1.1,2,0,0,5,1,0,1,3,2,,,0,Matches
Matić Nemanja,rsSRB,3.0,Rennes,34,1988,11.4,7,0,0,13,16,1,5,26,8,,,0,Matches
Matić Nemanja,rsSRB,3.0,Lyon,34,1988,13.9,2,0,0,8,8,0,4,16,11,,,1,Matches
Matsima Chrislain,frFRA,2.0,Clermont Foot,21,2002,13.1,2,0,0,12,10,1,0,14,11,,,0,Matches
Matsima Chrislain,frFRA,2.0,Monaco,21,2002,3.3,2,0,0,10,2,0,0,3,8,,,0,Matches
Matusiwa Azor,nlNED,3.0,Reims,25,1998,15.4,3,0,0,16,10,0,0,32,26,,,0,Matches
Matusiwa Azor,nlNED,3.0,Rennes,25,1998,8.8,2,0,0,8,8,0,1,10,4,,,0,Matches
Maurer Aïman,maMAR,3.0,Clermont Foot,18,2004,0.6,0,0,0,0,0,0,4,0,1,,,0,Matches
Mawissa Christian,frFRA,2.3,Toulouse,18,2005,12.4,3,0,0,13,9,0,3,20,15,,,0,Matches
Mayoka-Tika Noam,beBEL,3.0,Marseille,19,2003,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Mayulu Senny,frFRA,3.4,Paris Saint-Germain,17,2006,3.6,0,0,0,8,3,1,13,3,8,,,0,Matches
Maziz Youssef,frFRA,3.0,Metz,25,1998,1.4,0,0,0,1,2,0,4,1,0,,,0,Matches
Mbappé Ethan,frFRA,3.0,Paris Saint-Germain,16,2006,0.5,0,0,0,1,1,0,1,0,0,,,0,Matches
Mbappé Kylian,frFRA,4.0,Paris Saint-Germain,24,1998,24.0,4,0,0,19,38,20,23,2,1,,,0,Matches
Mbaye Malick,snSEN,3.0,Metz,19,2004,1.7,1,0,0,5,4,0,13,0,1,,,0,Matches
Mbemba Chancel,cdCOD,2.0,Marseille,28,1994,24.5,1,0,0,21,9,2,15,13,21,,,1,Matches
Mbemba Nolan,cgCGO,3.0,Le Havre,28,1995,0.2,0,0,0,0,0,0,2,0,1,,,0,Matches
Mbock Hianga'a,frFRA,3.0,Brest,23,1999,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
Mbondi Christ,frFRA,4.0,Reims,18,2004,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Medina Facundo,arARG,2.0,Lens,24,1999,30.2,11,0,0,51,19,2,21,23,39,,,0,Matches
Meïté Bamo,ciCIV,2.0,Marseille,21,2001,7.1,1,0,0,10,6,0,4,11,10,,,0,Matches
Meïté Bamo,ciCIV,2.0,Lorient,21,2001,1.6,0,0,0,0,1,0,0,3,1,,,0,Matches
Meling Birger,noNOR,2.0,Rennes,28,1994,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Mendes Nuno,ptPOR,2.0,Paris Saint-Germain,21,2002,3.0,3,0,0,6,1,0,7,4,5,,,0,Matches
Mendy Antoine,snSEN,2.0,Nice,19,2004,4.6,0,0,0,4,5,0,4,8,5,,,0,Matches
Mendy Benjamin,frFRA,2.4,Lorient,29,1994,7.9,3,0,0,12,4,4,96,6,1,,,0,Matches
Mendy Formose,snSEN,2.0,Lorient,22,2001,14.0,6,0,0,17,11,0,13,20,19,,,1,Matches
Mendy Nampalys,snSEN,3.0,Lens,31,1992,11.7,2,0,0,16,25,0,7,13,19,,,0,Matches
Merlin Quentin,frFRA,2.3,Marseille,21,2002,7.8,1,0,0,10,15,0,39,6,13,,,0,Matches
Merlin Quentin,frFRA,2.4,Nantes,21,2002,14.3,0,0,0,10,10,3,62,19,22,,,0,Matches
Meupiyou Bastien,frFRA,2.0,Nantes,17,2006,0.1,0,1,0,1,0,0,0,0,0,,,0,Matches
Michal Lucas,frFRA,4.0,Monaco,18,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Mikautadze Georges,geGEO,4.0,Metz,22,2000,19.4,0,1,0,13,26,1,34,6,2,,,0,Matches
Minamino Takumi,jpJPN,3.0,Monaco,28,1995,23.5,4,0,0,29,32,5,32,12,17,,,0,Matches
Mincarelli Lucas,frFRA,2.3,Montpellier,19,2004,10.9,1,1,0,4,10,0,26,9,16,,,0,Matches
Miramon Ignacio,arARG,3.0,Lille,20,2003,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Moffi Terem,ngNGA,4.0,Nice,24,1999,21.7,4,0,0,32,19,13,7,3,4,,,0,Matches
Mohamed Mostafa,egEGY,4.0,Nantes,25,1997,22.2,3,1,0,34,36,11,14,12,15,,,0,Matches
Mollet Florent,frFRA,3.4,Nantes,31,1991,23.1,4,0,0,32,21,4,142,10,11,,,0,Matches
Mongo Enzo,frFRA,2.0,Nantes,18,2005,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
Moreira Diego,beBEL,3.0,Lyon,18,2004,3.0,1,0,0,4,3,1,6,2,0,,,0,Matches
Mothiba Lebo,zaRSA,4.0,Strasbourg,27,1996,6.9,0,0,0,13,11,4,1,0,2,,,0,Matches
Mounié Steve,bjBEN,4.0,Brest,28,1994,19.7,2,1,0,43,25,8,11,2,7,,,0,Matches
Moutoussamy Samuel,cdCOD,3.0,Nantes,26,1996,12.3,2,0,0,21,12,1,2,10,19,,,0,Matches
Mouyokolo Loris,frFRA,2.0,Lorient,22,2001,1.0,0,0,0,1,0,1,0,0,1,,,0,Matches
Mughe François,cmCMR,3.0,Marseille,19,2004,2.0,1,0,0,3,8,0,7,1,0,,,0,Matches
Mukiele Nordi,frFRA,2.0,Paris Saint-Germain,25,1997,8.8,2,0,0,13,10,1,3,14,8,,,0,Matches
Munetsi Marshall,zwZIM,3.0,Reims,27,1996,24.1,5,0,0,46,26,3,18,12,38,,,0,Matches
Mvogo Yvon,chSUI,1.0,Lorient,29,1994,34.0,1,0,0,0,3,0,0,0,0,,,0,Matches
Mvuka Joel,noNOR,3.0,Lorient,20,2002,2.2,1,0,0,1,5,1,12,2,4,,,0,Matches
Mwanga Junior,frFRA,3.4,Strasbourg,20,2003,16.1,3,0,0,22,22,1,4,16,21,,,0,Matches
N'Doram Kévin,frFRA,3.0,Metz,27,1996,17.8,4,0,0,29,21,0,2,27,23,,,0,Matches
Nadir Bilal,maMAR,3.0,Marseille,19,2003,1.3,1,0,0,4,2,0,0,2,3,,,0,Matches
Nagida Mahamadou,cmCMR,3.0,Rennes,18,2005,1.2,0,0,0,0,2,0,12,4,1,,,0,Matches
Nakamura Keito,jpJPN,3.5,Reims,23,2000,15.3,1,0,0,23,5,2,23,5,11,,,0,Matches
Navas Keylor,crCRC,1.0,Paris Saint-Germain,36,1986,4.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Ndayishimiye Youssouf,biBDI,2.4,Nice,24,1998,19.0,6,1,0,15,12,0,1,13,20,,,0,Matches
Ndiaye Bassirou,snSEN,4.0,Lorient,21,2002,1.7,0,0,0,5,5,0,1,1,2,,,0,Matches
Ndiaye Iliman,snSEN,3.5,Marseille,23,2000,18.0,0,1,0,22,26,4,19,6,19,,,0,Matches
Ndiaye Massamba,snSEN,1.0,Clermont Foot,21,2001,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Ndiaye Rassoul,snSEN,3.0,Le Havre,21,2001,5.8,4,2,1,12,4,1,8,3,16,,,0,Matches
Ndour Cher,itITA,3.0,Paris Saint-Germain,19,2004,0.3,1,0,0,1,0,0,0,0,1,,,0,Matches
Nduquidi Joseph,frFRA,2.4,Metz,18,2004,8.3,2,0,0,14,14,0,0,11,4,,,0,Matches
Nego Loïc,huHUN,2.4,Le Havre,32,1991,17.3,3,0,0,22,17,3,44,16,26,,,0,Matches
Ngoura Steve,frFRA,4.0,Le Havre,18,2005,2.5,0,0,0,6,1,2,1,0,1,,,0,Matches
Nicholson Shamar,jmJAM,4.0,Clermont Foot,26,1997,16.5,2,0,0,20,26,14,6,1,2,,,0,Matches
Nicolaisen Rasmus,dkDEN,2.0,Toulouse,26,1997,32.5,6,1,1,45,22,0,1,43,30,,,0,Matches
Nordin Arnaud,frFRA,3.4,Montpellier,25,1998,13.8,1,1,0,13,41,1,35,2,6,,,0,Matches
Nuamah Ernest,ghGHA,3.5,Lyon,19,2003,20.4,4,0,0,50,34,12,76,9,14,,,0,Matches
Nyamsi Gerzino,cmCMR,2.0,Strasbourg,26,1997,12.1,1,0,0,13,0,0,1,10,15,,,0,Matches
Nzingoula Rabby,frFRA,3.0,Strasbourg,17,2005,1.5,1,0,0,6,2,0,3,5,3,,,0,Matches
O'Brien Jake,ieIRL,2.0,Lyon,22,2001,26.3,4,1,0,17,10,0,1,11,16,,,0,Matches
Ogier Florent,frFRA,2.0,Clermont Foot,34,1989,10.5,1,0,0,11,6,0,0,8,10,,,0,Matches
Okumu Joseph,keKEN,2.0,Reims,26,1997,19.4,3,0,0,17,17,0,3,34,28,,,0,Matches
Omari Warmed,kmCOM,2.0,Rennes,23,2000,23.0,5,1,0,20,12,0,0,35,20,,,2,Matches
Omeragic Becir,chSUI,2.3,Montpellier,21,2002,25.7,4,0,0,18,16,0,3,28,31,,,0,Matches
Onana Jean,cmCMR,3.0,Marseille,23,2000,6.3,1,0,0,15,8,0,2,11,14,,,0,Matches
Openda Royce,gaGAB,4.0,Lorient,21,2002,0.2,0,0,0,1,1,0,0,0,0,,,0,Matches
Operi Christopher,ciCIV,2.3,Le Havre,26,1997,27.2,6,0,0,20,18,0,189,34,36,,,0,Matches
Orban Gift,ngNGA,4.0,Lyon,21,2002,5.3,2,0,0,9,10,2,3,1,3,,,0,Matches
Ouattara Kassoum,frFRA,2.3,Monaco,18,2004,7.1,2,0,0,10,9,0,35,13,12,,,0,Matches
Oukidja Alexandre,dzALG,1.0,Metz,35,1988,33.2,3,0,0,1,7,0,0,3,1,,,0,Matches
Ounahi Azzedine,maMAR,3.0,Marseille,23,2000,13.4,3,0,0,15,24,1,22,10,11,,,0,Matches
Ounas Adam,dzALG,3.0,Lille,26,1996,4.6,0,0,0,3,12,1,22,6,3,,,0,Matches
Ouotro Patrick,ciCIV,4.0,Strasbourg,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Pagis Pablo,frFRA,3.0,Lorient,20,2002,1.8,1,0,0,4,4,0,2,3,6,,,0,Matches
Pallois Nicolas,frFRA,2.0,Nantes,35,1987,17.7,5,0,0,20,8,1,13,25,21,,,0,Matches
Pelmard Andy,mgMAD,2.0,Clermont Foot,23,2000,33.2,1,0,0,13,18,0,6,34,41,,,0,Matches
Pelon Aurélien,frFRA,2.0,Lorient,19,2004,1.0,1,0,0,1,0,0,0,0,0,,,0,Matches
Pemi Moumbagna Faris,cmCMR,4.0,Marseille,23,2000,6.1,2,1,1,12,11,4,4,3,1,,,0,Matches
Pereira Danilo,ptPOR,2.0,Paris Saint-Germain,31,1991,22.2,2,0,0,14,11,1,1,24,12,,,0,Matches
Pereira Lage Mathias,ptPOR,3.4,Brest,26,1996,13.2,3,0,0,19,21,6,67,10,15,,,0,Matches
Perraud Romain,frFRA,2.0,Nice,25,1997,4.1,2,0,0,4,8,0,21,5,6,,,0,Matches
Perrin Lucas,frFRA,2.0,Strasbourg,24,1998,30.3,3,0,0,33,28,1,5,28,28,,,1,Matches
Petrić Denis,rsSRB,1.0,Nantes,35,1988,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Pierre-Gabriel Ronaël,frFRA,2.3,Nantes,25,1998,6.6,3,0,0,4,4,0,9,8,12,,,0,Matches
Ponceau Julien,frFRA,3.0,Lorient,22,2000,24.9,5,0,0,30,34,5,49,18,14,,,0,Matches
Prcić Sanjin,baBIH,3.0,Strasbourg,29,1993,1.0,0,0,0,0,1,0,0,3,0,,,0,Matches
Ramos Gonçalo,ptPOR,4.0,Paris Saint-Germain,22,2001,15.8,1,0,0,19,22,3,3,4,15,,,0,Matches
Rashani Elba,xkKVX,3.4,Clermont Foot,30,1993,13.1,4,2,0,27,29,3,28,12,18,,,0,Matches
Restes Guillaume,frFRA,1.0,Toulouse,18,2005,34.0,3,0,0,1,11,0,0,0,0,,,0,Matches
Ribeiro Alexsandro,brBRA,2.0,Lille,23,1999,24.7,6,1,0,26,37,1,2,36,24,,,1,Matches
Richardson Amir,maMAR,3.0,Reims,21,2002,15.0,4,0,0,31,23,0,13,12,23,,,0,Matches
Rieder Fabian,chSUI,3.0,Rennes,21,2002,4.1,0,0,0,10,6,0,8,5,8,,,0,Matches
Riou Rémy,frFRA,1.0,Lyon,35,1987,3.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Rongier Valentin,frFRA,3.0,Marseille,28,1994,9.5,2,0,0,13,5,0,3,14,12,,,0,Matches
Rosario Pablo,doDOM,2.4,Nice,26,1997,22.3,4,0,0,18,19,1,6,28,26,,,0,Matches
Rosier Valentin,frFRA,2.3,Nice,26,1996,0.6,0,0,0,0,1,0,0,2,0,,,0,Matches
Ruiz Peña Fabián,esESP,3.0,Paris Saint-Germain,27,1996,13.3,3,0,0,6,11,1,11,12,23,,,0,Matches
Sabbi Emmanuel,usUSA,3.4,Le Havre,25,1997,17.6,5,0,0,26,37,2,20,19,20,,,0,Matches
Sacko Falaye,mlMLI,2.0,Montpellier,28,1995,15.4,0,0,0,8,8,0,28,23,17,,,1,Matches
Sagnan Modibo,mlMLI,2.0,Montpellier,24,1999,11.7,5,0,0,19,7,0,1,13,23,,,0,Matches
Sahi Dion Moïse,ciCIV,3.4,Strasbourg,21,2001,7.0,0,0,0,11,1,2,5,1,5,,,0,Matches
Saïd Wesley,frFRA,4.0,Lens,28,1995,11.3,1,0,0,33,15,8,16,5,5,,,0,Matches
Sainte-Luce Théo,frFRA,2.0,Montpellier,24,1998,3.8,1,0,0,3,4,0,7,3,8,,,0,Matches
Sakho Mamadou,frFRA,2.0,Montpellier,33,1990,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Salah Ibrahim,maMAR,3.4,Rennes,21,2001,5.8,3,0,0,10,10,1,20,11,7,,,0,Matches
Salama Amine,frFRA,4.0,Reims,23,2000,3.5,0,0,0,3,3,6,5,1,0,,,0,Matches
Salisu Mohammed,ghGHA,2.0,Monaco,24,1999,11.5,2,0,0,12,5,1,1,21,12,,,0,Matches
Salmier Yoann,gfGUF,2.0,Le Havre,30,1992,17.4,3,0,0,18,9,3,10,21,9,,,1,Matches
Samba Baldé Mama,gwGNB,4.0,Lyon,27,1995,6.1,1,0,0,8,8,4,5,3,5,,,0,Matches
Samba Brice,frFRA,1.0,Lens,29,1994,33.0,3,0,0,1,3,0,0,0,1,,,1,Matches
