player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Bruno Massimo,beBEL,3.0,Kortrijk,30,1993,6.5,,9,,,,,,,,,,,1,,,,Matches
Bulat Marko,hrCRO,3.4,Standard Liège,22,2001,18.1,,23,,,,,,,,,,,17,,,,Matches
Burgess Christian,engENG,2.0,Union SG,32,1991,30.0,,29,,,,,,,,,,,25,,,,Matches
Cagro Welat,beBEL,3.0,Beerschot Wilrijk,25,1999,10.6,,12,,,,,,,,,,,8,,,,Matches
Calut Alexandro,beBEL,2.3,Standard Liège,21,2003,3.3,,5,,,,,,,,,,,8,,,,Matches
Camara Etienne,frFRA,3.0,Charleroi,21,2003,16.7,,25,,,,,,,,,,,17,,,,Matches
Camara Ilay,snSEN,3.0,Standard Liège,21,2003,27.5,,28,,,,,,,,,,,21,,,,Matches
Campbell Shandre,zaRSA,3.0,Club Brugge,19,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Castro-Montes Alessio,beBEL,3.0,Union SG,27,1997,14.5,,22,,,,,,,,,,,13,,,,Matches
Chery Tjaronn,srSUR,3.4,Antwerp,36,1988,33.9,,19,,,,,,,,,,,7,,,,Matches
Claes Thomas,beBEL,3.0,Genk,20,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Colassin Antoine,beBEL,3.5,Beerschot Wilrijk,23,2001,18.1,,14,,,,,,,,,,,15,,,,Matches
Cools Kobe,beBEL,2.0,Dender,27,1997,35.6,,25,,,,,,,,,,,72,,,,Matches
Coosemans Colin,beBEL,1.0,Anderlecht,31,1992,38.0,,2,,,,,,,,,,,1,,,,Matches
Coppens Jo,beBEL,1.0,Sint-Truiden,33,1990,3.0,,0,,,,,,,,,,,0,,,,Matches
Corbanie Kobe,beBEL,2.4,Antwerp,19,2005,14.4,,25,,,,,,,,,,,23,,,,Matches
Costa Ayrton,arARG,2.0,Antwerp,25,1999,13.5,,30,,,,,,,,,,,29,,,,Matches
Cuesta Carlos,coCOL,2.0,Genk,25,1999,6.8,,11,,,,,,,,,,,5,,,,Matches
Czubak Karol,plPOL,4.0,Kortrijk,24,2000,0.9,,0,,,,,,,,,,,1,,,,Matches
Dabbagh Oday,psPLE,4.0,Charleroi,25,1998,5.5,,2,,,,,,,,,,,0,,,,Matches
Dagba Colin,frFRA,2.3,Beerschot Wilrijk,25,1998,16.2,,41,,,,,,,,,,,14,,,,Matches
Dagur Þorsteinsson Jón,isISL,3.5,OH Leuven,25,1998,1.0,,1,,,,,,,,,,,1,,,,Matches
Daland Jesper,noNOR,2.0,Cercle Brugge,24,2000,2.0,,4,,,,,,,,,,,2,,,,Matches
Dao Elyess,maMAR,4.0,Anderlecht,17,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
David Gabriel,ngNGA,4.0,Antwerp,17,2007,0.1,,0,,,,,,,,,,,0,,,,Matches
David Promise,caCAN,4.0,Union SG,23,2001,21.6,,9,,,,,,,,,,,6,,,,Matches
De Cat Nathan,beBEL,3.0,Anderlecht,16,2008,1.0,,2,,,,,,,,,,,0,,,,Matches
De Cuyper Maxim,beBEL,2.0,Club Brugge,23,2000,34.2,,48,,,,,,,,,,,22,,,,Matches
De Meyer Gilles,beBEL,3.0,Gent,17,2006,1.7,,2,,,,,,,,,,,1,,,,Matches
De Neve Dion,beBEL,2.4,Kortrijk,22,2002,21.5,,27,,,,,,,,,,,15,,,,Matches
De Perre Kamiel Van,beBEL,3.0,Union SG,20,2004,11.4,,42,,,,,,,,,,,21,,,,Matches
De Vlaeminck Ebbe,beBEL,1.0,Kortrijk,18,2005,4.3,,0,,,,,,,,,,,1,,,,Matches
De Vlieger Tibe,beBEL,3.0,Gent,18,2005,2.0,,2,,,,,,,,,,,3,,,,Matches
De Wilde Nils,beBEL,3.0,Cercle Brugge,21,2003,1.5,,4,,,,,,,,,,,0,,,,Matches
De Wolf Ortwin,beBEL,1.0,Mechelen,27,1997,39.0,,0,,,,,,,,,,,2,,,,Matches
Dean Max,engENG,4.0,Gent,20,2004,10.8,,3,,,,,,,,,,,3,,,,Matches
Defourny Théo,beBEL,1.0,Charleroi,32,1992,1.0,,0,,,,,,,,,,,0,,,,Matches
Degreef Tristan,beBEL,3.4,Anderlecht,19,2005,5.8,,12,,,,,,,,,,,8,,,,Matches
Dejaegere Brecht,beBEL,2.4,Kortrijk,33,1991,16.7,,31,,,,,,,,,,,28,,,,Matches
Delanghe Maxime,beBEL,1.0,Cercle Brugge,23,2001,23.9,,0,,,,,,,,,,,0,,,,Matches
Delavallée Martin,beBEL,1.0,Charleroi,20,2004,18.0,,0,,,,,,,,,,,0,,,,Matches
Delorge Mathias,beBEL,3.0,Gent,20,2004,34.9,,36,,,,,,,,,,,34,,,,Matches
Delpupo Isaías,arARG,4.0,Sint-Truiden,21,2003,1.5,,2,,,,,,,,,,,0,,,,Matches
Deman Olivier,beBEL,2.3,Antwerp,24,2000,18.9,,47,,,,,,,,,,,28,,,,Matches
den Eynden Bas,beBEL,2.0,Mechelen,22,2002,11.4,,9,,,,,,,,,,,11,,,,Matches
Dendoncker Leander,beBEL,2.4,Anderlecht,29,1995,29.0,,45,,,,,,,,,,,38,,,,Matches
Denkey Kévin,tgTOG,4.0,Cercle Brugge,23,2000,14.6,,4,,,,,,,,,,,0,,,,Matches
Denuit Robin,beBEL,2.0,Charleroi,22,2002,0.2,,1,,,,,,,,,,,0,,,,Matches
der Kust Djevencio,srSUR,2.0,Beerschot Wilrijk,23,2001,3.7,,6,,,,,,,,,,,5,,,,Matches
Devine Alfie,engENG,3.0,Westerlo,19,2004,23.5,,21,,,,,,,,,,,19,,,,Matches
Devriendt Julien,beBEL,1.0,Dender,25,1998,3.5,,0,,,,,,,,,,,0,,,,Matches
Dewaele Gilles,beBEL,2.4,Kortrijk,28,1996,12.2,,9,,,,,,,,,,,12,,,,Matches
Diakité Ibrahim,gnGUI,2.0,Cercle Brugge,20,2003,23.5,,24,,,,,,,,,,,29,,,,Matches
Diallo Amadou,beBEL,4.0,OH Leuven,19,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Dierckx Daan,beBEL,2.0,Standard Liège,21,2003,9.3,,12,,,,,,,,,,,11,,,,Matches
Dietsch Guillaume,frFRA,1.0,Dender,23,2001,3.5,,0,,,,,,,,,,,0,,,,Matches
Diriken Alouis,beBEL,3.0,Sint-Truiden,20,2004,1.6,,0,,,,,,,,,,,2,,,,Matches
Dolberg Kasper,dkDEN,4.0,Anderlecht,26,1997,26.1,,7,,,,,,,,,,,4,,,,Matches
Doucouré Emile,beBEL,1.0,Beerschot Wilrijk,16,2007,3.0,,0,,,,,,,,,,,0,,,,Matches
Doumbia Mahamadou,mlMLI,3.0,Antwerp,20,2004,27.0,,34,,,,,,,,,,,20,,,,Matches
Doumbia Souleyman,ciCIV,3.0,Standard Liège,27,1996,2.1,,5,,,,,,,,,,,4,,,,Matches
Dragsnes Vetle,noNOR,2.0,Charleroi,30,1994,28.6,,38,,,,,,,,,,,15,,,,Matches
Dreyer Anders,dkDEN,3.5,Anderlecht,26,1998,15.3,,7,,,,,,,,,,,4,,,,Matches
Dumont Olivier,beBEL,3.4,Sint-Truiden,22,2002,5.3,,10,,,,,,,,,,,1,,,,Matches
Duverne Jean-Kevin,htHAI,2.3,Kortrijk,27,1997,13.0,,33,,,,,,,,,,,15,,,,Matches
Eckert Dennis,deGER,4.0,Standard Liège,27,1997,29.9,,25,,,,,,,,,,,8,,,,Matches
Eckert Dennis,deGER,4.0,Union SG,27,1997,2.2,,0,,,,,,,,,,,0,,,,Matches
Edozie Samuel,engENG,3.4,Anderlecht,21,2003,14.0,,11,,,,,,,,,,,8,,,,Matches
Efekele Malamine,frFRA,3.4,Cercle Brugge,20,2004,2.7,,3,,,,,,,,,,,3,,,,Matches
Ekkelenkamp Jurgen,nlNED,3.0,Antwerp,24,2000,0.7,,0,,,,,,,,,,,0,,,,Matches
Engwanda Nunzio,beBEL,2.0,Anderlecht,16,2007,0.7,,0,,,,,,,,,,,0,,,,Matches
Epolo Matthieu,beBEL,1.0,Standard Liège,19,2005,26.5,,0,,,,,,,,,,,0,,,,Matches
Fadera Alieu,gmGAM,3.0,Genk,22,2001,2.0,,10,,,,,,,,,,,2,,,,Matches
Fadiga Noah,snSEN,2.4,Gent,24,1999,12.3,,11,,,,,,,,,,,7,,,,Matches
Fayed Omar,egEGY,2.0,Beerschot Wilrijk,21,2003,8.7,,15,,,,,,,,,,,20,,,,Matches
Fernandez-Pardo Matias,beBEL,3.4,Gent,19,2005,1.8,,0,,,,,,,,,,,0,,,,Matches
Ferrari Andrés,uyURU,4.0,Sint-Truiden,21,2003,12.1,,13,,,,,,,,,,,3,,,,Matches
Ferraro Fabio,beBEL,2.4,Dender,21,2002,32.3,,59,,,,,,,,,,,40,,,,Matches
Ferri Nacho,esESP,4.0,Kortrijk,19,2004,25.4,,15,,,,,,,,,,,2,,,,Matches
Fila Karol,plPOL,2.4,Dender,26,1998,4.1,,8,,,,,,,,,,,7,,,,Matches
Fixelles Mathias,beBEL,3.0,Westerlo,27,1996,0.2,,1,,,,,,,,,,,0,,,,Matches
Flips Alexis,frFRA,3.0,Anderlecht,24,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Flips Alexis,frFRA,3.0,Charleroi,24,2000,3.6,,4,,,,,,,,,,,3,,,,Matches
Foket Thomas,beBEL,2.0,Anderlecht,29,1994,6.3,,5,,,,,,,,,,,8,,,,Matches
Fortuna Núrio,aoANG,2.3,Gent,29,1995,0.1,,0,,,,,,,,,,,0,,,,Matches
Fossey Marlon,usUSA,2.4,Standard Liège,25,1998,38.1,,27,,,,,,,,,,,54,,,,Matches
Fossum Iver,noNOR,3.0,Kortrijk,28,1996,2.6,,5,,,,,,,,,,,0,,,,Matches
Foulon Daam,beBEL,2.4,Mechelen,25,1999,18.2,,24,,,,,,,,,,,13,,,,Matches
François Guillaume,beBEL,3.0,Union SG,34,1990,1.3,,0,,,,,,,,,,,4,,,,Matches
Frigan Matija,hrCRO,4.0,Westerlo,21,2003,29.6,,9,,,,,,,,,,,2,,,,Matches
Fujii Haruya,jpJPN,2.0,Kortrijk,23,2000,20.2,,24,,,,,,,,,,,29,,,,Matches
Fujita Joel,jpJPN,3.0,Sint-Truiden,22,2002,32.7,,69,,,,,,,,,,,54,,,,Matches
Fuseini Mohammed,ghGHA,3.5,Union SG,22,2002,18.8,,7,,,,,,,,,,,7,,,,Matches
Gambor Hugo,cfCTA,2.0,Gent,21,2002,13.8,,26,,,,,,,,,,,22,,,,Matches
Gandelman Omri,ilISR,3.0,Gent,24,2000,20.1,,24,,,,,,,,,,,12,,,,Matches
Gboua Yann,beBEL,4.0,Standard Liège,16,2008,0.4,,0,,,,,,,,,,,0,,,,Matches
George Wouter,beBEL,3.0,OH Leuven,22,2002,8.1,,16,,,,,,,,,,,3,,,,Matches
Gerkens Pieter,beBEL,3.0,Gent,28,1995,7.8,,9,,,,,,,,,,,15,,,,Matches
Ghamdi Faisal,saKSA,3.0,Beerschot Wilrijk,22,2001,24.3,,46,,,,,,,,,,,32,,,,Matches
Giger Marc,chSUI,4.0,Union SG,20,2004,0.3,,0,,,,,,,,,,,1,,,,Matches
Gil Óscar,esESP,2.0,OH Leuven,27,1997,16.0,,30,,,,,,,,,,,19,,,,Matches
Gillekens Nick,beBEL,1.0,Westerlo,29,1995,1.0,,0,,,,,,,,,,,0,,,,Matches
Godeau Bruno,beBEL,2.0,Sint-Truiden,32,1992,28.6,,33,,,,,,,,,,,40,,,,Matches
Goncalves Bryan,frFRA,2.0,Dender,28,1996,19.4,,25,,,,,,,,,,,34,,,,Matches
Goore Hyllarion,ciCIV,3.5,Gent,18,2005,5.6,,2,,,,,,,,,,,0,,,,Matches
Goto Keisuke,jpJPN,4.0,Anderlecht,19,2005,2.4,,2,,,,,,,,,,,0,,,,Matches
Guèye Mouhamed,snSEN,2.0,Kortrijk,20,2003,1.7,,2,,,,,,,,,,,2,,,,Matches
Guiagon Parfait,ciCIV,3.0,Charleroi,23,2001,29.4,,27,,,,,,,,,,,14,,,,Matches
Gümüskaya Muhammed,trTUR,3.0,Westerlo,23,2001,0.3,,0,,,,,,,,,,,0,,,,Matches
Gunnarsson Patrik,isISL,1.0,Kortrijk,23,2000,10.2,,0,,,,,,,,,,,0,,,,Matches
Guðjohnsen Andri,isISL,4.0,Gent,22,2002,16.9,,11,,,,,,,,,,,1,,,,Matches
Hadj Anouar Ait,beBEL,3.0,Union SG,22,2002,18.2,,23,,,,,,,,,,,9,,,,Matches
Hairemans Geoffry,beBEL,3.0,Mechelen,32,1991,17.3,,19,,,,,,,,,,,13,,,,Matches
Hamdaoui Youssef,beBEL,4.0,Antwerp,16,2008,0.1,,0,,,,,,,,,,,0,,,,Matches
Hammer Fredrik,seSWE,3.0,Mechelen,23,2001,18.3,,36,,,,,,,,,,,36,,,,Matches
Haspolat Dogucan,trTUR,3.0,Westerlo,24,2000,37.2,,64,,,,,,,,,,,57,,,,Matches
Hautekiet Ibe,beBEL,2.0,Standard Liège,22,2002,33.0,,44,,,,,,,,,,,61,,,,Matches
Hazard Thorgan,beBEL,3.4,Anderlecht,31,1993,14.2,,18,,,,,,,,,,,4,,,,Matches
Henderson Ewan,sctSCO,3.0,Beerschot Wilrijk,24,2000,24.8,,23,,,,,,,,,,,14,,,,Matches
Henkinet Laurent,beBEL,1.0,Standard Liège,31,1992,3.5,,0,,,,,,,,,,,0,,,,Matches
Hens Lennard,beBEL,3.0,Dender,28,1996,12.2,,18,,,,,,,,,,,21,,,,Matches
Hey Lucas,dkDEN,2.0,Anderlecht,21,2003,16.0,,14,,,,,,,,,,,11,,,,Matches
Heymans Daan,beBEL,3.0,Charleroi,25,1999,37.0,,36,,,,,,,,,,,19,,,,Matches
Heynen Bryan,beBEL,3.0,Genk,27,1997,34.1,,45,,,,,,,,,,,54,,,,Matches
Himpe Kyan,beBEL,4.0,Kortrijk,18,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Hjulsager Andrew,dkDEN,3.4,Gent,29,1995,6.3,,9,,,,,,,,,,,3,,,,Matches
Holmes Tom,engENG,2.0,Dender,24,2000,1.0,,2,,,,,,,,,,,1,,,,Matches
Horemans Milo,beBEL,3.0,Antwerp,18,2006,0.3,,0,,,,,,,,,,,1,,,,Matches
Hountondji Andreas,bjBEN,4.0,Standard Liège,22,2002,9.8,,1,,,,,,,,,,,1,,,,Matches
Hrnčár David,skSVK,2.4,Dender,26,1997,24.6,,27,,,,,,,,,,,27,,,,Matches
Hrošovský Patrik,skSVK,3.0,Genk,32,1992,24.6,,20,,,,,,,,,,,9,,,,Matches
Huerta César,mxMEX,3.4,Anderlecht,23,2000,12.3,,11,,,,,,,,,,,2,,,,Matches
Huiberts Dean,nlNED,3.0,Beerschot Wilrijk,24,2000,4.3,,13,,,,,,,,,,,6,,,,Matches
Hyeon-gyu Oh,krKOR,4.0,Genk,23,2001,7.1,,4,,,,,,,,,,,0,,,,Matches
Hyunseok Hong,krKOR,3.0,Gent,25,1999,2.8,,2,,,,,,,,,,,1,,,,Matches
Idrissy Mounaim,frFRA,3.0,Kortrijk,25,1999,3.8,,7,,,,,,,,,,,5,,,,Matches
Ikwuemesi Chukwubuikem,ngNGA,4.0,OH Leuven,22,2001,25.9,,9,,,,,,,,,,,5,,,,Matches
Ilaimaharitra Marco,mgMAD,3.0,Kortrijk,29,1995,11.9,,17,,,,,,,,,,,12,,,,Matches
Ilić Marko,rsSRB,1.0,Kortrijk,26,1998,4.7,,0,,,,,,,,,,,0,,,,Matches
Ito Atsuki,jpJPN,3.0,Gent,25,1998,29.4,,51,,,,,,,,,,,30,,,,Matches
Ito Ryotaro,jpJPN,3.0,Sint-Truiden,26,1998,26.8,,22,,,,,,,,,,,16,,,,Matches
Ivanović Franjo,hrCRO,3.5,Union SG,20,2003,28.2,,16,,,,,,,,,,,7,,,,Matches
Jackers Nordin,beBEL,1.0,Club Brugge,26,1997,5.9,,0,,,,,,,,,,,0,,,,Matches
Janssen Vincent,nlNED,4.0,Antwerp,30,1994,32.6,,25,,,,,,,,,,,12,,,,Matches
Janssens Wolke,beBEL,2.0,Sint-Truiden,29,1995,11.5,,24,,,,,,,,,,,22,,,,Matches
Jashari Ardon,chSUI,3.0,Club Brugge,22,2002,30.7,,26,,,,,,,,,,,25,,,,Matches
Jochmans Owen,beBEL,1.0,OH Leuven,21,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Jordanov Edisson,bgBUL,2.3,Westerlo,31,1993,0.8,,1,,,,,,,,,,,2,,,,Matches
Juklerød Simen,noNOR,2.0,Sint-Truiden,30,1994,1.4,,0,,,,,,,,,,,3,,,,Matches
Jungdal Andreas,dkDEN,1.0,Westerlo,22,2002,17.0,,0,,,,,,,,,,,1,,,,Matches
Jurado Heriberto,mxMEX,3.0,Cercle Brugge,19,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Jutglà Ferran,esESP,3.5,Club Brugge,25,1999,19.0,,13,,,,,,,,,,,3,,,,Matches
Jørgensen Mathias,dkDEN,2.0,Anderlecht,34,1990,15.7,,15,,,,,,,,,,,16,,,,Matches
Kabangu Elton,beBEL,4.0,Union SG,26,1998,1.4,,0,,,,,,,,,,,0,,,,Matches
Kadiri Jordan,ngNGA,4.0,Dender,24,2000,0.5,,0,,,,,,,,,,,0,,,,Matches
Kadri Abdelkahar,dzALG,3.4,Kortrijk,24,2000,24.2,,25,,,,,,,,,,,13,,,,Matches
Kakou Emmanuel,ciCIV,2.0,Cercle Brugge,19,2005,14.1,,16,,,,,,,,,,,26,,,,Matches
Kana Marco,beBEL,2.0,Anderlecht,21,2002,0.5,,1,,,,,,,,,,,0,,,,Matches
Kanaté Ibrahim,mlMLI,4.0,Anderlecht,17,2006,0.4,,1,,,,,,,,,,,0,,,,Matches
Kandouss Ismaël,maMAR,2.0,Gent,26,1997,0.0,,0,,,,,,,,,,,0,,,,Matches
Kaneko Takuro,jpJPN,3.4,Kortrijk,27,1997,9.9,,14,,,,,,,,,,,8,,,,Matches
Karamoko Ibrahim,frFRA,3.0,Standard Liège,23,2001,13.5,,23,,,,,,,,,,,15,,,,Matches
Karetsas Konstantinos,grGRE,3.0,Genk,16,2007,18.4,,15,,,,,,,,,,,2,,,,Matches
Karim Dermane,tgTOG,3.4,Kortrijk,20,2003,11.3,,28,,,,,,,,,,,5,,,,Matches
Kayembe Joris,cdCOD,2.0,Genk,29,1994,35.8,,49,,,,,,,,,,,58,,,,Matches
Keita Charly,frFRA,4.0,Beerschot Wilrijk,25,1999,11.2,,4,,,,,,,,,,,2,,,,Matches
Keita Check,frFRA,2.0,Charleroi,21,2003,17.4,,21,,,,,,,,,,,8,,,,Matches
Keita Mandela,beBEL,3.0,Antwerp,22,2002,2.6,,2,,,,,,,,,,,3,,,,Matches
Kerk Gyrano,srSUR,3.4,Antwerp,28,1995,34.3,,44,,,,,,,,,,,13,,,,Matches
Khalaili Anan,ilISR,3.0,Union SG,19,2004,25.6,,52,,,,,,,,,,,39,,,,Matches
Khannouss Bilal,maMAR,3.0,Genk,20,2004,0.8,,1,,,,,,,,,,,0,,,,Matches
Kikkenborg Mads,dkDEN,1.0,Anderlecht,24,1999,2.0,,0,,,,,,,,,,,0,,,,Matches
Kokubo Leo,jpJPN,1.0,Sint-Truiden,23,2001,33.0,,0,,,,,,,,,,,0,,,,Matches
komori Hiiro,jpJPN,4.0,Sint-Truiden,23,2000,0.2,,0,,,,,,,,,,,0,,,,Matches
Konaté Mory,gnGUI,2.4,Mechelen,30,1993,3.0,,3,,,,,,,,,,,4,,,,Matches
Koné Mohamed,ciCIV,1.0,Charleroi,22,2002,21.0,,1,,,,,,,,,,,0,,,,Matches
Kongolo Josué,beBEL,2.0,Genk,18,2006,2.4,,5,,,,,,,,,,,5,,,,Matches
Konstantopoulos Tolis,grGRE,2.0,Beerschot Wilrijk,21,2002,30.0,,57,,,,,,,,,,,48,,,,Matches
Kosiah Ayouba,lrLBR,3.5,Beerschot Wilrijk,23,2001,6.1,,6,,,,,,,,,,,1,,,,Matches
