player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Amofa Jamal,nlNED,2.0,Go Ahead Eagles,25,1998,1.8,1,0,0,2,0,0,0,1,1,,,0,Matches
Andersen Silas,dkDEN,3.0,Utrecht,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Andreev Plamen,bgBUL,1.0,Feyenoord,19,2004,1.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Antman Oliver,fiFIN,3.0,Go Ahead Eagles,22,2001,26.8,1,0,0,10,18,8,57,10,16,,,0,Matches
Azzouzi Anouar,nlNED,3.0,Zwolle,23,2001,32.0,7,0,0,45,38,0,24,39,54,,,0,Matches
Baas Julian,nlNED,3.0,Sparta Rotterdam,22,2002,9.4,1,0,0,8,8,0,50,13,10,,,0,Matches
Baas Youri,nlNED,2.0,Ajax,21,2003,22.7,2,0,0,16,24,1,3,32,10,,,0,Matches
Babadi Isaac,nlNED,3.0,PSV,19,2005,1.9,0,0,0,2,0,0,4,2,6,,,0,Matches
Bacuna Leandro,cwCUW,2.3,Groningen,32,1991,25.9,8,0,0,20,9,0,86,23,25,,,1,Matches
Baeten Thibo,beBEL,3.5,Go Ahead Eagles,22,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Bajraktarevic Esmir,baBIH,3.0,PSV,19,2005,0.3,0,0,0,0,1,0,3,0,0,,,0,Matches
Bakari Saïd,kmCOM,2.0,Sparta Rotterdam,29,1994,23.8,3,0,0,18,7,1,43,32,34,,,0,Matches
Bakayoko Johan,beBEL,3.5,PSV,21,2003,17.5,1,0,0,23,13,7,90,8,13,,,0,Matches
Bakker Nordin,nlNED,1.0,Almere City,26,1997,33.9,0,0,0,0,1,0,0,0,0,,,1,Matches
Balard Max,auAUS,3.0,NAC Breda,23,2000,32.6,6,0,0,26,31,0,2,46,42,,,0,Matches
Balboa Alex,gqEQG,3.0,Almere City,23,2001,4.5,3,0,0,10,12,0,1,2,3,,,0,Matches
Barbet Théo,frFRA,2.0,Almere City,23,2001,9.6,1,0,0,10,9,0,1,16,10,,,1,Matches
Barkas Vasilios,grGRE,1.0,Utrecht,30,1994,31.0,1,0,0,0,3,0,0,0,1,,,0,Matches
Bastien Samuel,cdCOD,3.0,Fortuna Sittard,27,1996,14.4,0,0,0,7,12,0,28,3,12,,,0,Matches
Bazoer Riechedly,cwCUW,2.3,AZ Alkmaar,27,1996,0.0,1,0,0,0,0,0,0,1,2,,,0,Matches
Beaumont Guus,nlNED,3.0,Almere City,22,2002,0.1,0,0,0,0,1,0,0,1,0,,,0,Matches
Beelen Thomas,nlNED,2.0,Feyenoord,23,2001,18.9,1,0,0,15,9,2,3,28,18,,,0,Matches
Behounek Raffael,atAUT,2.0,Willem II,27,1997,30.9,5,1,0,14,10,1,4,28,19,,,1,Matches
Belic Kristijan,rsSRB,3.0,AZ Alkmaar,23,2001,6.5,4,0,0,17,9,0,1,11,19,,,0,Matches
Benita Mimeirhel,nlNED,2.0,Heracles Almelo,20,2003,22.6,3,0,0,16,32,1,41,40,38,,,1,Matches
Benítez Walter,arARG,1.0,PSV,31,1993,33.5,0,0,0,0,2,0,0,0,1,,,0,Matches
Bergen Mitchell,nlNED,3.4,Sparta Rotterdam,24,1999,12.5,0,0,0,4,8,7,87,7,7,,,0,Matches
Bergen Mitchell,nlNED,3.4,Twente,24,1999,8.9,0,0,0,1,6,2,62,0,5,,,0,Matches
Bergen Thom,nlNED,4.0,Groningen,20,2004,27.4,3,0,0,44,43,7,8,12,24,,,1,Matches
Berghuis Steven,nlNED,3.5,Ajax,32,1991,15.9,2,0,0,12,10,4,110,6,9,,,0,Matches
Bergwijn Steven,nlNED,3.5,Ajax,26,1997,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Besselink Gijs,nlNED,3.0,Twente,20,2004,3.6,2,0,0,10,3,0,1,3,3,,,0,Matches
Bielica Daniel,plPOL,1.0,NAC Breda,25,1999,32.0,2,0,0,0,2,0,0,0,1,,,0,Matches
Bijlow Justin,nlNED,1.0,Feyenoord,26,1998,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Blake Adrian,engENG,3.4,Utrecht,19,2005,5.2,1,0,0,5,12,0,15,2,8,,,0,Matches
Blokzijl Thijmen,nlNED,2.0,Groningen,19,2005,24.7,1,1,0,11,7,0,1,36,20,,,0,Matches
Boakye Ofosu,,4.0,Go Ahead Eagles,,,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Bochniewicz Paweł,plPOL,2.0,Heerenveen,28,1996,12.3,3,0,0,8,7,2,2,18,5,,,0,Matches
Bokila Jeremy,cdCOD,4.0,Willem II,35,1988,15.3,7,1,1,52,25,10,7,1,7,,,0,Matches
Bommel Ruben,nlNED,3.4,AZ Alkmaar,19,2004,16.6,4,0,0,31,20,2,24,12,22,,,0,Matches
Booth Taylor,usUSA,3.0,Utrecht,23,2001,2.9,0,0,0,3,5,1,12,2,3,,,0,Matches
Booth Taylor,usUSA,3.0,Twente,23,2001,3.0,0,0,0,3,6,5,11,0,2,,,0,Matches
Boscagli Olivier,frFRA,2.0,PSV,26,1997,28.5,2,0,0,18,23,1,17,34,39,,,0,Matches
Bosch Jesse,nlNED,3.0,Willem II,24,2000,30.1,7,0,0,41,26,0,27,23,37,,,0,Matches
Bouland Sven,nlNED,2.0,Groningen,,,0.5,0,0,0,1,0,0,0,0,0,,,0,Matches
Bounida Rayane,beBEL,3.0,Ajax,18,2006,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Bozdogan Can,deGER,3.0,Utrecht,23,2001,4.5,2,0,0,8,7,0,3,4,6,,,0,Matches
Branderhorst Mattijs,nlNED,1.0,Fortuna Sittard,30,1993,28.0,1,0,0,0,3,0,0,2,0,,,0,Matches
Braude Oliver,noNOR,2.0,Heerenveen,20,2004,29.0,10,0,0,44,54,0,45,35,68,,,0,Matches
Brederode Myron,nlNED,3.0,AZ Alkmaar,21,2003,1.9,0,0,0,3,4,0,0,0,0,,,0,Matches
Bresser Michael,nlNED,2.0,PSV,17,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Breum Jakob,dkDEN,3.0,Go Ahead Eagles,20,2003,22.9,4,0,0,8,31,6,88,6,13,,,0,Matches
Brobbey Brian,nlNED,4.0,Ajax,22,2002,17.3,6,0,0,36,50,9,1,3,4,,,0,Matches
Brouwer Michael,nlNED,1.0,Utrecht,31,1993,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Brouwers Luuk,nlNED,3.0,Heerenveen,26,1998,21.2,5,0,0,38,15,1,9,23,19,,,0,Matches
Bruijn Jordy,nlNED,3.0,Heracles Almelo,28,1996,3.4,1,0,0,7,6,0,10,1,4,,,0,Matches
Bruns Max,nlNED,2.0,Twente,21,2002,18.2,3,0,0,18,10,2,3,20,10,,,0,Matches
Bruns Thomas,nlNED,3.0,Heracles Almelo,32,1992,12.8,5,0,0,23,24,3,106,3,21,,,0,Matches
Brym Charles-Andréas,caCAN,4.0,Sparta Rotterdam,25,1998,3.4,0,0,0,6,12,3,2,0,2,,,0,Matches
Brym Charles-Andréas,caCAN,4.0,Almere City,25,1998,14.3,1,0,0,20,28,6,9,2,8,,,0,Matches
Bueno Hugo,esESP,2.0,Feyenoord,21,2002,13.3,1,0,0,7,9,0,50,10,16,,,0,Matches
Buitink Thomas,nlNED,4.0,Zwolle,24,2000,2.7,0,0,0,11,3,2,6,0,0,,,0,Matches
Bullaude Ezequiel,arARG,3.4,Fortuna Sittard,23,2000,22.9,2,0,0,38,29,4,7,12,24,,,0,Matches
Burak Sayın Abdurrahman,,3.0,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Busi Maxime,beBEL,2.0,NAC Breda,24,1999,9.6,0,0,0,11,4,0,22,7,14,,,0,Matches
Buurmeester Zico,nlNED,3.0,AZ Alkmaar,22,2002,13.3,0,0,0,18,7,1,14,13,17,,,1,Matches
Carbonell Àlex,esESP,3.0,Almere City,26,1997,2.6,1,0,0,1,5,0,7,2,4,,,0,Matches
Carlos Familia Juan,doDOM,2.3,RKC Waalwijk,24,2000,17.1,2,0,0,12,13,0,105,9,28,,,0,Matches
Carranza Julián,arARG,4.0,Feyenoord,24,2000,9.1,1,0,0,20,19,5,1,1,5,,,0,Matches
Carrillo Stephano,mxMEX,4.0,Feyenoord,18,2006,0.6,0,0,0,2,3,1,0,0,1,,,0,Matches
Cathline Yoann,frFRA,3.0,Utrecht,22,2002,21.6,1,0,0,14,31,4,65,6,21,,,0,Matches
Chagas Kayky,brBRA,3.0,Sparta Rotterdam,21,2003,1.3,0,0,0,1,1,0,5,1,1,,,0,Matches
Clasie Jordy,nlNED,3.0,AZ Alkmaar,33,1991,20.2,3,0,0,15,14,0,5,30,30,,,0,Matches
Clement Pelle,nlNED,3.0,Sparta Rotterdam,28,1996,18.6,6,0,0,26,16,1,44,24,18,,,0,Matches
Cleonise Denilho,nlNED,3.0,RKC Waalwijk,22,2001,12.2,1,0,0,7,11,1,40,3,5,,,0,Matches
Conde Amara,deGER,3.0,Heerenveen,27,1997,8.2,1,0,0,8,6,0,1,6,21,,,0,Matches
Crooij Vito,nlNED,3.4,NEC Nijmegen,28,1996,21.0,7,1,1,31,21,2,69,10,17,,,0,Matches
Cruz Alessio,cvCPV,3.5,Fortuna Sittard,27,1997,13.2,5,0,0,27,19,9,7,3,7,,,0,Matches
Daal Ro-Zangelo,nlNED,3.0,AZ Alkmaar,20,2004,0.8,1,0,0,2,2,0,2,0,3,,,0,Matches
Dahlhaus Jasper,nlNED,2.3,Fortuna Sittard,22,2001,19.6,4,0,0,26,17,0,89,37,26,,,0,Matches
Dams Matteo,beBEL,2.0,PSV,20,2004,10.2,1,1,0,7,4,0,36,15,21,,,0,Matches
Dankerlui Damil,srSUR,2.5,Almere City,27,1996,1.9,0,0,0,2,1,0,11,0,4,,,0,Matches
Darelas Argyrios,grGRE,3.0,NEC Nijmegen,20,2003,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Darri Willumsson Brynjolfur,isISL,4.0,Groningen,23,2000,10.7,2,1,0,24,28,5,3,1,5,,,0,Matches
De Busser Jari,beBEL,1.0,Go Ahead Eagles,24,1999,16.0,0,0,0,0,3,0,0,0,0,,,0,Matches
De Keersmaecker Brian,beBEL,3.0,Heracles Almelo,24,2000,30.2,3,1,1,51,36,1,28,38,44,,,1,Matches
Deijl Mats,nlNED,2.0,Go Ahead Eagles,27,1997,34.0,2,0,0,35,65,2,54,18,34,,,0,Matches
Dekker Maxim,nlNED,2.0,AZ Alkmaar,20,2004,6.5,1,1,0,4,3,0,3,8,1,,,0,Matches
Delaurier-Chaubet Logan,frFRA,3.4,Almere City,22,2002,6.2,1,0,0,9,5,0,13,8,3,,,0,Matches
den Boomen Branco,nlNED,3.0,Ajax,29,1995,7.0,0,0,0,7,4,0,35,3,3,,,0,Matches
der Haar Damian,nlNED,2.0,Zwolle,20,2004,20.4,1,0,0,11,2,1,56,21,24,,,0,Matches
der Hart Mickey,nlNED,1.0,Heerenveen,30,1994,18.8,1,0,0,1,3,0,0,0,0,,,1,Matches
der Hoorn Mike,nlNED,2.0,Utrecht,31,1992,28.4,6,0,0,23,21,1,3,33,22,,,0,Matches
der Kust Djevencio,srSUR,2.0,Sparta Rotterdam,23,2001,10.3,3,1,0,10,3,1,28,9,15,,,0,Matches
der Venne Richard,nlNED,3.0,RKC Waalwijk,32,1992,8.2,3,0,0,12,11,1,9,3,6,,,0,Matches
der Water Silvester,nlNED,3.4,RKC Waalwijk,27,1996,7.0,0,0,0,5,6,2,19,7,3,,,0,Matches
der Werff David,nlNED,3.0,Groningen,19,2004,0.2,0,0,0,0,0,0,2,0,0,,,0,Matches
Descotte Anthony,beBEL,3.5,Utrecht,20,2003,4.4,0,0,0,6,2,3,3,1,1,,,0,Matches
Dest Sergiño,usUSA,2.0,PSV,23,2000,4.2,0,0,0,3,4,1,9,2,7,,,0,Matches
Didden Matisse,beBEL,2.0,Utrecht,22,2001,5.8,1,0,0,3,1,0,0,5,3,,,0,Matches
Didillon Thomas,frFRA,1.0,Willem II,28,1995,34.0,2,0,0,2,1,0,0,0,0,,,0,Matches
Dijks Mitchell,nlNED,2.0,Fortuna Sittard,31,1993,18.8,3,1,1,23,19,0,38,12,27,,,0,Matches
Dijkstra Elijah,nlNED,2.0,AZ Alkmaar,17,2006,1.0,0,0,0,0,2,0,1,2,1,,,0,Matches
Dirksen Julius,nlNED,2.0,Go Ahead Eagles,21,2003,0.8,0,0,0,2,0,0,0,0,2,,,0,Matches
Doodeman Nick,nlNED,2.4,Willem II,27,1996,16.1,0,0,0,10,9,0,123,9,12,,,0,Matches
Driouech Couhaib,maMAR,3.5,PSV,22,2002,3.0,0,0,0,1,2,2,22,0,3,,,0,Matches
Drommel Joel,nlNED,1.0,PSV,27,1996,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Duarte Laros,cvCPV,3.0,Groningen,27,1997,0.2,0,0,0,0,0,0,3,0,1,,,0,Matches
Edvardsen Oliver,noNOR,3.0,Ajax,25,1999,3.2,1,0,0,4,9,0,4,5,3,,,0,Matches
Edvardsen Oliver,noNOR,3.0,Go Ahead Eagles,25,1999,9.9,1,0,0,10,25,3,9,3,8,,,0,Matches
Edvardsen Victor,seSWE,3.5,Go Ahead Eagles,28,1996,30.4,4,0,0,38,19,7,39,3,10,,,0,Matches
Ee Espen,nlNED,3.0,Heerenveen,21,2003,24.8,5,0,0,39,28,0,12,30,39,,,0,Matches
Eerdhuijzen Mike,nlNED,2.0,Sparta Rotterdam,24,2000,31.1,7,1,0,17,8,1,9,48,18,,,0,Matches
Eijma Roshon,cwCUW,2.0,RKC Waalwijk,26,1998,20.2,1,0,0,9,12,0,0,38,18,,,1,Matches
Eiting Carel,nlNED,3.0,Sparta Rotterdam,26,1998,9.8,0,0,0,5,4,1,42,9,12,,,0,Matches
Eiting Carel,nlNED,3.0,Twente,26,1998,6.5,2,0,0,7,3,0,34,6,18,,,0,Matches
Ekdal Hjalmar,seSWE,2.0,Groningen,25,1998,13.8,2,0,0,17,9,0,0,18,16,,,0,Matches
Embaló Úmaro,ptPOR,3.0,Fortuna Sittard,23,2001,0.1,0,0,0,0,0,0,2,0,0,,,0,Matches
Emeran Noam,frFRA,3.0,Groningen,21,2002,1.0,0,0,0,2,1,0,6,4,2,,,0,Matches
Engels Mario,deGER,3.4,Heracles Almelo,30,1993,24.1,2,0,0,30,37,11,77,9,14,,,0,Matches
Engwanda Alonzo,beBEL,3.0,Utrecht,21,2003,14.1,1,0,0,4,6,0,10,28,30,,,0,Matches
Erceg Ante,hrCRO,4.0,Fortuna Sittard,34,1989,3.2,3,0,0,10,8,4,2,0,4,,,0,Matches
Everink Luca,nlNED,2.0,Go Ahead Eagles,23,2001,1.2,1,0,0,1,1,0,0,0,1,,,0,Matches
Felida Kevin,cwCUW,3.0,RKC Waalwijk,24,1999,4.8,2,0,0,7,5,1,8,3,6,,,0,Matches
Fernandes Saná,ptPOR,3.5,NAC Breda,18,2006,5.5,1,1,0,3,8,1,10,4,6,,,0,Matches
Fichtinger Nick,nlNED,3.0,Zwolle,20,2004,9.5,4,0,0,14,4,0,5,9,38,,,0,Matches
Finnsson Kolbeinn,isISL,2.3,Utrecht,24,1999,1.7,0,0,0,3,1,0,5,1,4,,,0,Matches
Fitz-Jim Kian,nlNED,3.0,Ajax,21,2003,13.7,3,0,0,19,16,0,10,9,16,,,0,Matches
Flamingo Ryan,nlNED,2.0,PSV,21,2002,32.7,2,0,0,25,17,0,2,44,31,,,0,Matches
Floranus Sherel,cwCUW,2.0,Almere City,25,1998,2.0,1,0,0,4,0,0,3,3,4,,,0,Matches
Floranus Sherel,cwCUW,2.0,Zwolle,25,1998,19.5,2,0,0,14,16,4,27,26,28,,,0,Matches
Forbs Carlos,ptPOR,3.5,Ajax,20,2004,0.4,0,0,0,0,0,0,3,0,1,,,0,Matches
Fosso Ryan,chSUI,3.0,Fortuna Sittard,22,2002,28.3,6,0,0,22,31,1,11,41,22,,,0,Matches
Fraulo Oscar,dkDEN,3.4,Utrecht,20,2003,19.0,3,0,0,35,26,2,18,25,19,,,0,Matches
Gaaei Anton,dkDEN,2.3,Ajax,21,2002,19.8,5,1,0,13,11,2,142,16,18,,,0,Matches
Garbett Matt,nzNZL,3.4,NAC Breda,22,2002,6.4,0,0,0,5,9,1,9,6,4,,,0,Matches
García MacNulty Anselmo,ieIRL,2.0,Zwolle,21,2003,34.0,2,0,0,32,17,1,12,41,19,,,0,Matches
Gassel Stijn,nlNED,1.0,NEC Nijmegen,27,1996,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Geertruida Lutsharel,nlNED,2.0,Feyenoord,24,2000,3.0,0,0,0,2,2,0,0,3,3,,,0,Matches
Gelderen Liam,srSUR,2.0,RKC Waalwijk,23,2001,30.0,4,0,0,21,17,0,12,55,41,,,0,Matches
Giersthove Djomar,nlNED,2.0,Feyenoord,19,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gijselhart Teun,nlNED,3.0,Zwolle,19,2005,0.3,0,0,0,1,0,0,0,1,2,,,0,Matches
Giménez Santiago,mxMEX,4.0,Feyenoord,23,2001,8.5,1,0,0,3,16,7,2,1,2,,,0,Matches
Godts Mika,beBEL,4.0,Ajax,19,2005,18.3,2,0,0,14,27,8,24,4,14,,,0,Matches
Goes Wouter,nlNED,2.0,AZ Alkmaar,20,2004,22.8,8,1,0,21,34,2,2,28,14,,,0,Matches
González Facundo,uyURU,2.0,Feyenoord,21,2003,0.9,0,0,0,0,0,0,0,1,1,,,0,Matches
González Roberto,esESP,3.0,NEC Nijmegen,23,2001,10.9,1,0,0,13,27,0,40,4,9,,,0,Matches
Gooijer Tristan,nlNED,2.0,Zwolle,19,2004,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
Graça Marvin,luLUX,2.0,Almere City,29,1995,8.8,1,0,0,7,9,0,12,13,14,,,0,Matches
Graves Jensen Simon,dkDEN,2.0,Zwolle,25,1999,25.7,1,0,0,24,15,1,3,22,14,,,0,Matches
Greiml Leo,atAUT,2.0,NAC Breda,23,2001,28.7,11,2,1,52,21,1,9,45,43,,,0,Matches
Grujcic Dario,atAUT,2.0,Fortuna Sittard,25,1999,3.1,1,0,0,3,1,0,3,3,10,,,0,Matches
Guillaume Baptiste,beBEL,4.0,Almere City,29,1995,4.9,0,1,0,3,5,1,0,0,0,,,0,Matches
Gürbüz Eser,nlNED,3.5,Heerenveen,17,2007,3.4,0,0,0,3,6,2,20,0,3,,,0,Matches
Guth Rodrigo,brBRA,2.0,Fortuna Sittard,23,2000,30.5,5,1,0,25,6,0,5,31,30,,,0,Matches
Guzmán Jonathan,nlNED,3.0,Sparta Rotterdam,36,1987,0.5,0,0,0,3,1,0,0,1,0,,,0,Matches
Hadj Moussa Anis,dzALG,3.4,Feyenoord,22,2002,21.9,4,0,0,12,28,4,115,7,18,,,0,Matches
Halilović Alen,hrCRO,3.4,Fortuna Sittard,28,1996,19.7,2,0,0,8,24,0,75,8,13,,,0,Matches
Hall Denzel,nlNED,2.0,Heerenveen,23,2001,6.3,2,0,0,5,3,0,6,9,9,,,0,Matches
Haller Sébastien,ciCIV,4.0,Utrecht,30,1994,14.1,0,0,0,19,26,3,0,0,6,,,0,Matches
Hancko Dávid,skSVK,2.0,Feyenoord,26,1997,32.0,5,0,0,13,21,3,20,25,25,,,0,Matches
Hansen Kornelius,noNOR,3.4,Almere City,23,2001,21.0,0,0,0,8,24,4,44,5,7,,,0,Matches
Hansen Sontje,cwCUW,3.4,NEC Nijmegen,22,2002,20.8,3,0,0,15,27,3,39,11,10,,,0,Matches
Hartman Quilindschy,nlNED,2.0,Feyenoord,22,2001,7.2,0,0,0,6,3,0,15,6,7,,,0,Matches
Hato Jorrel,nlNED,2.0,Ajax,18,2006,28.8,5,0,0,24,11,2,15,25,37,,,0,Matches
Hauptmeijer Mike,nlNED,1.0,Zwolle,27,1997,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Haye Thom,idIDN,3.0,Almere City,29,1995,22.7,7,0,0,17,10,0,157,32,38,,,0,Matches
Henderson Jordan,engENG,3.0,Ajax,34,1990,20.8,6,0,0,12,6,1,55,22,18,,,0,Matches
Hesselink Lucas Vennegoor of,nlNED,4.0,Twente,18,2006,0.8,0,0,0,3,3,0,0,0,1,,,0,Matches
Hilgers Mees,idIDN,2.0,Twente,23,2001,20.8,5,0,0,38,17,1,1,16,37,,,0,Matches
Hoedemakers Mees,nlNED,3.0,NEC Nijmegen,26,1998,19.9,1,0,0,17,18,0,5,25,37,,,0,Matches
Hoogma Justin,nlNED,2.0,Heracles Almelo,26,1998,2.8,0,0,0,4,1,1,0,1,4,,,0,Matches
Hooijdonk Sydney,nlNED,4.0,NAC Breda,24,2000,11.0,0,0,0,19,13,2,7,0,7,,,0,Matches
Hopland Nikolai,noNOR,2.0,Heerenveen,20,2004,27.4,0,0,0,20,18,0,2,24,23,,,1,Matches
Horemans Siebe,beBEL,2.0,Utrecht,26,1998,26.2,1,0,0,12,5,0,78,48,50,,,0,Matches
Hornkamp Jizz,nlNED,3.5,Heracles Almelo,26,1998,17.6,5,0,0,34,12,4,10,3,6,,,0,Matches
Houwen Jeroen,nlNED,1.0,RKC Waalwijk,28,1996,24.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Hove Johan,noNOR,3.0,Groningen,23,2000,19.4,0,0,0,10,14,0,27,19,13,,,0,Matches
Ideho Joël,nlNED,4.0,Sparta Rotterdam,21,2003,1.9,0,0,0,5,5,1,6,2,5,,,0,Matches
Idrissi Younes Taha,maMAR,3.0,Twente,21,2002,2.4,1,0,0,6,5,0,15,2,3,,,0,Matches
Ihattaren Mohammed,nlNED,3.0,RKC Waalwijk,22,2002,17.1,1,0,0,1,16,2,119,8,14,,,0,Matches
In-beom Hwang,krKOR,3.0,Feyenoord,27,1996,18.0,5,0,0,17,22,1,47,17,21,,,0,Matches
Iqbal Zidane,iqIRQ,3.0,Utrecht,21,2003,16.1,3,0,0,9,23,0,10,17,14,,,0,Matches
Ivanušec Luka,hrCRO,3.4,Feyenoord,25,1998,5.4,0,0,0,3,8,0,12,1,3,,,0,Matches
Jacobs Joey,nlNED,2.0,Almere City,24,2000,13.0,1,1,0,14,2,0,4,23,14,,,0,Matches
Jahanbakhsh Alireza,irIRN,3.4,Heerenveen,30,1993,16.1,3,0,0,21,21,4,55,15,16,,,0,Matches
Jakobsen Alexander,egEGY,2.3,RKC Waalwijk,30,1994,0.8,0,0,0,2,1,1,5,0,2,,,0,Matches
James Dean,idIDN,2.0,Go Ahead Eagles,24,2000,18.9,3,0,0,8,10,1,125,14,12,,,0,Matches
Janošek Dominik,czCZE,3.0,NAC Breda,26,1998,12.9,0,0,0,6,18,0,86,3,5,,,0,Matches
Janse Dies,nlNED,2.0,Ajax,18,2006,3.7,0,0,0,3,8,0,1,2,3,,,0,Matches
Jansen Kai,nlNED,3.0,Heerenveen,17,2007,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
Jasim Ali,iqIRQ,3.0,Almere City,20,2004,4.9,0,0,0,1,2,0,8,3,6,,,0,Matches
Jensen Victor,dkDEN,3.0,Utrecht,24,2000,12.1,1,0,0,20,13,1,3,5,16,,,0,Matches
Johnson Owen,nlNED,4.0,Fortuna Sittard,18,2005,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches
Jonathans Miliano,idIDN,3.4,Utrecht,20,2004,3.0,0,0,0,4,6,1,8,4,2,,,0,Matches
Jong Luuk,nlNED,4.0,PSV,33,1990,27.2,3,0,0,16,23,5,6,4,12,,,0,Matches
Jonge Tika,nlNED,3.0,Groningen,21,2003,14.1,3,1,1,15,8,0,29,19,23,,,0,Matches
Joosten Patrick,nlNED,3.0,Willem II,28,1996,7.3,0,0,0,6,13,1,28,4,3,,,0,Matches
Júnior Mauro,brBRA,2.3,PSV,25,1999,22.3,1,0,0,14,9,2,60,20,36,,,0,Matches
Jurjus Hidde,nlNED,1.0,Groningen,30,1994,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kaam Daniël,nlNED,3.0,Heracles Almelo,24,2000,12.0,2,0,0,5,9,0,54,6,14,,,0,Matches
Kadile Junior,frFRA,3.4,Almere City,21,2002,24.5,6,0,0,55,21,4,57,13,25,,,0,Matches
Kamp Jochem van,nlNED,3.0,Almere City,20,2003,22.2,5,0,0,25,25,2,9,32,32,,,1,Matches
Kaplan Ahmetcan,trTUR,2.0,Ajax,21,2003,6.2,2,0,0,12,7,0,1,3,7,,,0,Matches
Karlsbakk Daniel,noNOR,4.0,Heerenveen,21,2003,3.0,2,0,0,8,0,0,0,1,0,,,0,Matches
Karouani Souffian,maMAR,2.0,Utrecht,23,2000,33.0,3,0,0,43,43,2,287,31,57,,,0,Matches
Karsdorp Rick,nlNED,2.0,PSV,29,1995,7.5,1,0,0,9,1,0,21,7,13,,,0,Matches
Kasanwirjo Neraysho,nlNED,2.0,Feyenoord,22,2002,1.3,0,0,0,0,0,0,1,2,1,,,0,Matches
Kasius Denso,nlNED,2.0,AZ Alkmaar,21,2002,15.1,2,0,0,11,8,1,83,25,24,,,0,Matches
Kayed Adam,psPLE,3.0,NAC Breda,22,2002,5.2,0,0,0,5,0,1,7,2,9,,,0,Matches
Kaygin Dennis,deGER,3.0,Willem II,20,2004,2.6,0,0,0,0,2,0,2,2,1,,,0,Matches
