player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Budimir Ante,hrCRO,4.0,Osasuna,32,1991,27.1,4,0,0,40,26,27,9,5,13,,,0,Matches
Bueno Manu,esESP,3.0,Sevilla,19,2004,1.3,1,0,0,1,2,0,0,0,2,,,0,Matches
Busto Pablo,esESP,2.0,Real Betis,17,2005,0.5,0,0,0,0,1,0,1,1,1,,,0,Matches
Callejón José,esESP,3.4,Granada,36,1987,8.9,2,0,0,12,21,3,35,5,5,,,0,Matches
Camavinga Eduardo,frFRA,3.0,Real Madrid,20,2002,20.2,9,0,0,49,68,1,4,26,48,,,0,Matches
Camello Sergio,esESP,4.0,Rayo Vallecano,22,2001,18.5,3,0,0,18,11,7,2,3,6,,,0,Matches
Campaña José,esESP,3.0,Las Palmas,30,1993,1.9,0,0,0,0,5,0,4,2,2,,,0,Matches
Cancelo João,ptPOR,2.0,Barcelona,29,1994,27.8,7,0,0,39,26,4,82,33,47,,,0,Matches
Canós Sergi,esESP,3.0,Valencia,26,1997,13.7,1,0,0,17,16,2,36,11,13,,,0,Matches
Capoue Étienne,frFRA,3.0,Villarreal,35,1988,16.2,8,0,0,25,41,2,7,23,21,,,0,Matches
Carcelen Isaac,esESP,2.0,Cádiz,30,1993,29.0,2,0,0,16,44,6,67,23,32,,,0,Matches
Cárdenas Dani,esESP,1.0,Rayo Vallecano,26,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Cardona Marc,esESP,4.0,Las Palmas,28,1995,8.2,4,0,0,12,19,18,5,2,8,,,0,Matches
Cardona Sergi,esESP,2.0,Las Palmas,24,1999,31.3,11,0,0,52,59,5,89,45,58,,,0,Matches
Cardoso Johnny,usUSA,3.0,Real Betis,21,2001,14.8,3,0,0,21,19,0,3,31,30,,,0,Matches
Carmona,esESP,2.4,Getafe,21,2002,14.6,8,0,0,33,23,3,29,22,21,,,0,Matches
Carrasco Yannick,beBEL,2.3,Atlético Madrid,29,1993,2.5,0,0,0,2,2,1,8,1,4,,,0,Matches
Carreras Álvaro,esESP,3.4,Granada,20,2003,5.3,1,0,0,6,11,1,15,8,7,,,0,Matches
Carvajal Dani,esESP,2.0,Real Madrid,31,1992,24.1,5,1,1,23,19,2,50,20,38,,,0,Matches
Carvalho William,ptPOR,3.0,Real Betis,31,1992,7.6,2,0,0,13,5,0,4,8,12,,,0,Matches
Casado Marc,esESP,3.0,Barcelona,19,2003,0.2,0,0,0,0,2,0,0,1,1,,,0,Matches
Catena,esESP,2.0,Osasuna,28,1994,28.2,8,1,0,47,14,1,0,16,20,,,0,Matches
Ceballos Dani,esESP,3.0,Real Madrid,26,1996,6.6,2,0,0,5,19,0,8,0,5,,,0,Matches
Centelles Álex,esESP,2.0,Almería,25,1997,10.9,2,0,0,10,13,1,43,16,7,,,0,Matches
Cervi Franco,arARG,2.4,Celta Vigo,29,1994,6.1,2,0,0,6,19,2,18,9,19,,,0,Matches
Chavarría Pep,esESP,2.3,Rayo Vallecano,25,1998,13.0,6,1,1,8,22,3,71,8,16,,,0,Matches
Christensen Andreas,dkDEN,2.3,Barcelona,27,1996,22.0,4,0,0,26,10,0,0,20,15,,,0,Matches
Chumi,esESP,2.0,Almería,24,1999,27.0,4,0,0,23,8,0,2,15,23,,,0,Matches
Chust Víctor,esESP,2.0,Cádiz,23,2000,20.7,3,2,0,15,4,0,2,12,17,,,0,Matches
Ciss Pathé,snSEN,3.0,Rayo Vallecano,29,1994,18.5,10,0,0,27,29,4,3,28,24,,,0,Matches
Clúa Silvi,esESP,3.0,Girona,18,2005,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Coco Saúl,gqEQG,2.0,Las Palmas,24,1999,25.5,6,1,0,19,24,0,1,19,20,,,1,Matches
Comesaña Santi,esESP,3.0,Villarreal,26,1996,18.4,8,2,1,33,22,1,5,22,23,,,0,Matches
Copete,esESP,2.0,Mallorca,23,1999,14.8,7,0,0,36,13,0,9,33,26,,,0,Matches
Coquelin Francis,frFRA,3.0,Villarreal,32,1991,10.1,4,0,0,18,8,1,3,15,12,,,0,Matches
Corbeanu Theo,caCAN,3.0,Granada,21,2002,2.0,2,0,0,2,1,0,12,2,2,,,0,Matches
Corona Jesús,mxMEX,2.5,Sevilla,30,1993,0.2,0,0,0,1,0,0,2,1,0,,,0,Matches
Correa Ángel,arARG,3.5,Atlético Madrid,28,1995,17.0,3,0,0,24,32,17,41,2,14,,,0,Matches
Correia Thierry,ptPOR,2.0,Valencia,24,1999,23.9,4,1,0,41,41,2,47,31,36,,,0,Matches
Costa Jaume,esESP,2.3,Mallorca,35,1988,18.7,7,0,0,25,22,2,63,16,21,,,0,Matches
Costa Samu,ptPOR,3.0,Mallorca,22,2000,25.6,8,0,0,62,49,6,24,37,56,,,0,Matches
Courtois Thibaut,beBEL,1.0,Real Madrid,31,1992,3.7,0,0,0,0,1,0,0,0,0,,,0,Matches
Couto Yan,brBRA,2.4,Girona,21,2002,24.9,8,0,0,34,42,8,111,10,33,,,0,Matches
Crespo,ptPOR,3.0,Rayo Vallecano,26,1996,5.9,4,0,0,19,22,0,3,11,7,,,0,Matches
Cristian,esESP,1.0,Valencia,25,1998,0.6,0,0,0,0,0,0,0,0,0,,,0,Matches
Cruz Armada Juan,esESP,2.0,Osasuna,31,1992,18.5,3,0,0,20,4,1,21,12,15,,,0,Matches
Cruz Juan,esESP,3.0,Real Betis,23,2000,0.8,0,0,0,2,2,0,0,0,0,,,0,Matches
Cubarsí Pau,esESP,2.0,Barcelona,16,2007,17.3,4,0,0,15,2,0,1,11,13,,,0,Matches
Cuéllar Iván,esESP,1.0,Mallorca,39,1984,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Cuenca Jorge,esESP,2.0,Villarreal,23,1999,21.8,7,0,0,25,12,0,13,20,27,,,0,Matches
Curbelo Eric,esESP,2.0,Las Palmas,29,1994,1.1,0,0,0,0,0,0,0,2,3,,,0,Matches
Dadie Alberto,esESP,4.0,Real Sociedad,21,2002,0.3,0,0,0,4,0,0,1,0,1,,,0,Matches
Darder Sergi,esESP,3.0,Mallorca,29,1993,24.0,4,0,0,19,35,1,147,16,25,,,0,Matches
De Paul Rodrigo,arARG,3.0,Atlético Madrid,29,1994,23.1,7,0,0,26,59,1,45,11,21,,,0,Matches
Diakhaby Mouctar,gnGUI,2.3,Valencia,26,1996,11.9,6,0,0,9,2,0,0,11,13,,,0,Matches
Diakité Moussa,mlMLI,3.0,Cádiz,19,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Diao Assane,snSEN,3.0,Real Betis,17,2005,11.6,4,0,0,12,22,1,9,7,12,,,0,Matches
Díaz Brahim,maMAR,3.4,Real Madrid,23,1999,17.2,0,0,0,22,42,5,32,5,18,,,0,Matches
Díaz Víctor,esESP,2.0,Granada,35,1988,1.8,1,0,0,0,0,0,0,1,3,,,0,Matches
Diedhiou Famara,snSEN,4.0,Granada,30,1992,1.0,1,0,0,6,3,0,2,0,1,,,0,Matches
Dimitrievski Stole,mkMKD,1.0,Rayo Vallecano,29,1993,37.0,2,0,0,0,3,0,0,0,1,,,0,Matches
Djené,tgTOG,2.3,Getafe,31,1991,27.6,14,1,1,51,37,1,32,23,20,,,0,Matches
Dmitrović Marko,rsSRB,1.0,Sevilla,31,1992,13.0,1,0,0,0,1,0,0,1,1,,,1,Matches
Doménech Jaume,esESP,1.0,Valencia,32,1990,0.9,0,0,0,0,1,0,0,0,0,,,0,Matches
Dominguez Carlos,esESP,2.0,Celta Vigo,22,2001,17.6,2,0,0,15,8,0,3,22,21,,,2,Matches
Dominguez Mario,esESP,3.0,Valencia,19,2004,0.3,0,0,0,0,0,0,1,0,0,,,0,Matches
Dotor Carlos,esESP,3.0,Celta Vigo,22,2001,7.9,2,0,0,13,10,0,8,4,7,,,0,Matches
Douvikas Anastasios,grGRE,4.0,Celta Vigo,23,1999,10.1,2,0,0,17,30,6,3,0,7,,,0,Matches
Dovbyk Artem,uaUKR,4.0,Girona,26,1997,28.7,2,0,0,27,13,33,1,0,3,,,0,Matches
Duarte Domingos,ptPOR,2.0,Getafe,28,1995,10.1,5,2,1,8,8,0,2,9,4,,,0,Matches
Duarte Rubén,esESP,2.0,Alavés,27,1995,20.9,7,0,0,31,31,0,71,20,17,,,0,Matches
Duro Hugo,esESP,4.0,Valencia,23,1999,33.1,4,0,0,41,95,17,7,6,8,,,0,Matches
Elustondo Aritz,esESP,2.0,Real Sociedad,29,1994,9.0,2,0,0,9,10,0,1,5,7,,,0,Matches
Embarba Adri,esESP,3.4,Almería,31,1992,27.5,5,0,0,37,41,15,172,15,38,,,0,Matches
En-Nesyri Youssef,maMAR,4.0,Sevilla,26,1997,28.6,4,0,0,21,21,22,5,8,7,,,0,Matches
Escalante Gonzalo,arARG,3.0,Cádiz,30,1993,18.9,2,1,0,31,14,3,6,27,23,,,0,Matches
Escandell Aarón,esESP,1.0,Las Palmas,27,1995,1.7,0,1,0,0,0,0,0,0,0,,,0,Matches
Espino Alfonso,uyURU,2.0,Rayo Vallecano,31,1992,27.9,9,0,0,45,41,0,49,40,45,,,1,Matches
Espinosa Bernardo,coCOL,2.0,Girona,34,1989,0.0,0,0,0,0,1,0,0,0,1,,,0,Matches
Etta Eyong Karl,cmCMR,4.0,Cádiz,19,2003,0.2,0,0,0,1,0,1,0,0,1,,,0,Matches
Ezzalzouli Abde,maMAR,3.5,Barcelona,21,2001,0.8,0,0,0,1,3,0,7,0,1,,,0,Matches
Ezzalzouli Abde,maMAR,3.0,Real Betis,21,2001,9.6,1,0,0,9,16,4,33,5,14,,,0,Matches
Falcao Radamel,coCOL,4.0,Rayo Vallecano,37,1986,4.5,4,0,0,15,10,6,1,3,6,,,0,Matches
Fali,esESP,2.0,Cádiz,29,1993,28.3,12,0,0,23,19,0,8,27,25,,,0,Matches
Fati Ansu,esESP,3.5,Barcelona,20,2002,0.6,0,0,0,0,4,1,0,1,0,,,0,Matches
Fekir Nabil,frFRA,3.4,Real Betis,30,1993,11.7,1,0,0,22,35,8,55,6,9,,,0,Matches
Felipe Luiz,itITA,2.0,Real Betis,26,1997,4.0,1,0,0,2,1,0,0,4,3,,,0,Matches
Félix João,ptPOR,4.0,Barcelona,23,1999,17.1,3,0,0,21,54,9,18,11,16,,,0,Matches
Femenía Kiko,esESP,2.0,Villarreal,32,1991,17.6,8,1,1,24,3,0,28,31,26,,,0,Matches
Fernández Aitor,esESP,1.0,Osasuna,32,1991,6.1,2,0,0,0,0,0,0,0,0,,,0,Matches
Fernández Álex,esESP,3.0,Cádiz,30,1992,14.3,3,0,0,5,16,0,35,15,9,,,0,Matches
Fernández Carlos,esESP,4.0,Real Sociedad,27,1996,4.5,3,0,0,15,3,2,1,0,9,,,0,Matches
Fernández Raúl,esESP,1.0,Granada,35,1988,3.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Fernández Valery,esESP,3.0,Girona,23,1999,5.6,1,0,0,7,13,3,13,1,9,,,0,Matches
Fernando,esESP,1.0,Almería,33,1990,4.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Fernando,brBRA,3.0,Sevilla,36,1987,5.1,0,0,0,6,3,0,4,8,8,,,0,Matches
Ferreira André,ptPOR,1.0,Granada,27,1996,14.9,1,0,0,2,2,0,0,0,0,,,0,Matches
Fettal Rachad,maMAR,4.0,Almería,18,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Fornals Pablo,esESP,3.0,Real Betis,27,1996,12.8,2,0,0,13,14,4,51,21,17,,,0,Matches
Fort Héctor,esESP,2.0,Barcelona,16,2006,3.5,0,0,0,8,1,1,6,2,6,,,0,Matches
Foulquier Dimitri,frFRA,2.3,Valencia,30,1993,20.5,3,0,0,24,28,2,43,14,21,,,0,Matches
Foyth Juan,arARG,2.0,Villarreal,25,1998,11.8,1,0,0,18,7,0,18,12,16,,,0,Matches
Frutos Jorge,esESP,3.0,Rayo Vallecano,26,1997,17.2,1,0,0,15,25,4,54,7,8,,,0,Matches
Fuzato Daniel,brBRA,1.0,Getafe,26,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Gabbia Matteo,itITA,2.0,Villarreal,23,1999,5.3,2,0,0,9,3,0,0,7,6,,,0,Matches
Galán Javi,esESP,2.3,Atlético Madrid,28,1994,1.0,1,0,0,1,4,0,6,1,3,,,0,Matches
Galán Javi,esESP,2.0,Real Sociedad,28,1994,11.9,3,0,0,22,19,3,46,12,21,,,0,Matches
Galarreta Iñigo Ruiz,esESP,3.0,Athletic Club,29,1993,23.2,7,0,0,54,41,0,58,12,32,,,1,Matches
García Aleix,esESP,3.0,Girona,26,1997,35.5,4,1,0,29,36,1,188,36,30,,,0,Matches
García Álvaro,esESP,3.0,Rayo Vallecano,30,1992,27.5,8,1,1,25,23,25,121,36,26,,,0,Matches
García Dani,esESP,3.0,Athletic Club,33,1990,8.3,4,0,0,11,7,0,0,8,11,,,0,Matches
García David,esESP,2.0,Osasuna,29,1994,25.9,5,0,0,33,13,1,2,20,17,,,0,Matches
García Eric,esESP,2.3,Barcelona,22,2001,0.6,1,0,0,1,0,0,0,0,0,,,0,Matches
García Eric,esESP,2.0,Girona,22,2001,29.3,4,0,0,24,26,3,10,29,40,,,0,Matches
Garcia Fran,esESP,2.0,Real Madrid,23,1999,15.5,2,0,0,10,15,10,60,20,16,,,0,Matches
García Gonzalo,esESP,3.0,Real Madrid,19,2004,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
García Jastin,esESP,4.0,Girona,19,2004,0.4,0,0,0,0,2,0,1,0,0,,,0,Matches
García Raúl,esESP,4.0,Athletic Club,37,1986,4.7,3,0,0,20,10,5,6,2,6,,,0,Matches
García Rubén,esESP,3.5,Osasuna,30,1993,17.2,1,0,0,24,27,6,98,12,18,,,0,Matches
García Santiago,esESP,3.0,Getafe,21,2001,0.3,0,0,0,1,1,0,0,0,0,,,0,Matches
García Unai,esESP,2.0,Osasuna,31,1992,6.2,6,1,1,9,1,0,4,7,9,,,0,Matches
Gasiorowski Yarek,esESP,2.0,Valencia,18,2005,8.2,1,0,0,11,2,0,6,14,13,,,1,Matches
Gattoni Federico,arARG,2.0,Sevilla,24,1999,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
Gavi,esESP,3.4,Barcelona,18,2004,10.5,5,0,0,31,23,4,8,8,23,,,0,Matches
Gazzaniga Paulo,arARG,1.0,Girona,31,1992,38.0,2,0,0,0,8,0,0,0,1,,,0,Matches
Gil David,esESP,1.0,Cádiz,29,1994,4.1,1,0,0,0,2,0,0,0,0,,,0,Matches
Gómez Maxi,uyURU,4.0,Cádiz,26,1996,12.9,2,0,0,20,32,13,20,2,4,,,0,Matches
Gómez Moi,esESP,3.4,Osasuna,29,1994,22.3,3,0,0,29,30,2,51,10,19,,,0,Matches
Gómez Unai,esESP,3.0,Athletic Club,20,2003,9.7,1,0,0,11,20,0,20,2,9,,,0,Matches
González Édgar,esESP,2.3,Almería,26,1997,28.0,7,1,1,29,7,3,2,35,21,,,0,Matches
González Fabio,esESP,3.0,Las Palmas,26,1997,1.4,1,0,0,1,1,0,2,0,2,,,0,Matches
González Giovanni,uyURU,2.0,Mallorca,28,1994,27.4,6,0,0,38,20,3,60,28,44,,,0,Matches
González Hugo,esESP,4.0,Valencia,20,2003,1.0,0,0,0,3,2,2,9,0,1,,,0,Matches
González Iñaki,esESP,3.0,Las Palmas,19,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
González Peter,doDOM,3.0,Valencia,21,2002,7.2,1,0,0,11,11,1,18,9,4,,,0,Matches
González Urko,esESP,3.0,Real Sociedad,22,2001,1.7,1,0,0,1,2,0,0,1,0,,,0,Matches
Gorosabel Andoni,esESP,2.0,Alavés,26,1996,31.7,6,0,0,29,41,0,83,25,40,,,0,Matches
Gozalbez Pablo,esESP,3.0,Valencia,22,2001,1.1,0,0,0,7,2,1,1,1,0,,,0,Matches
Greenwood Mason,engENG,3.4,Getafe,21,2001,29.6,6,1,0,39,42,1,108,3,6,,,0,Matches
Greif Dominik,skSVK,1.0,Mallorca,26,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Griezmann Antoine,frFRA,3.5,Atlético Madrid,32,1991,29.4,5,0,0,16,26,14,125,11,20,,,0,Matches
Guaita Vicente,esESP,1.0,Celta Vigo,36,1987,26.7,2,0,0,1,5,0,0,0,1,,,1,Matches
Guardado Andrés,mxMEX,3.0,Real Betis,36,1986,5.0,2,0,0,10,3,0,11,6,12,,,0,Matches
Guardiola Sergi,esESP,4.0,Cádiz,32,1991,5.5,1,0,0,18,22,3,16,0,6,,,0,Matches
Gudelj Nemanja,rsSRB,2.3,Sevilla,31,1991,19.4,7,0,0,30,11,0,3,29,22,,,0,Matches
Guedes Gonçalo,ptPOR,3.5,Villarreal,26,1996,10.6,0,0,0,5,16,3,28,2,5,,,0,Matches
Guerra Javier,esESP,3.0,Valencia,20,2003,27.8,3,1,0,40,30,2,24,18,29,,,0,Matches
Guevara Ander,esESP,3.0,Alavés,26,1997,32.6,7,0,0,49,30,0,10,14,34,,,0,Matches
Guillamón Hugo,esESP,3.0,Valencia,23,2000,14.6,7,0,0,36,25,0,7,11,15,,,0,Matches
Guiu Marc,esESP,4.0,Barcelona,17,2006,0.8,1,0,0,1,2,1,0,0,0,,,0,Matches
Güler Arda,trTUR,3.4,Real Madrid,18,2005,4.2,1,0,0,11,8,1,13,2,4,,,0,Matches
Gumbau Gerard,esESP,3.0,Granada,28,1994,29.7,12,0,0,62,26,0,150,26,33,,,0,Matches
Gündoğan İlkay,deGER,3.0,Barcelona,32,1990,33.3,5,0,0,16,42,6,157,20,20,,,0,Matches
Guridi Jon,esESP,3.0,Alavés,28,1995,29.8,2,0,0,22,30,2,21,19,24,,,0,Matches
Guruzeta Gorka,esESP,4.0,Athletic Club,26,1996,24.6,2,0,0,44,23,11,12,15,22,,,0,Matches
Gutiérrez Miguel,esESP,2.3,Girona,22,2001,33.7,4,0,0,27,26,6,97,24,17,,,0,Matches
Haddadi Munir,maMAR,3.4,Las Palmas,27,1995,27.2,3,0,0,30,73,21,41,10,28,,,0,Matches
Hagi Ianis,roROU,3.0,Alavés,24,1998,8.9,3,0,0,13,19,1,54,4,12,,,0,Matches
Henrique Luiz,brBRA,3.0,Real Betis,22,2001,6.8,1,0,0,7,15,0,24,5,11,,,0,Matches
Hermoso Mario,esESP,2.0,Atlético Madrid,28,1995,28.4,9,0,0,32,23,1,38,28,25,,,0,Matches
Hernández Javi,esESP,2.0,Cádiz,25,1998,27.9,10,0,0,45,19,1,126,17,23,,,0,Matches
