player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Darelas Argyrios,grGRE,3.0,NEC Nijmegen,20,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Darri Willumsson Brynjolfur,isISL,4.0,Groningen,23,2000,10.7,,5,,,,,,,,,,,1,,,,Matches
De Busser Jari,beBEL,1.0,Go Ahead Eagles,24,1999,16.0,,0,,,,,,,,,,,0,,,,Matches
De Keersmaecker Brian,beBEL,3.0,Heracles Almelo,24,2000,30.2,,44,,,,,,,,,,,38,,,,Matches
Deijl Mats,nlNED,2.0,Go Ahead Eagles,27,1997,34.0,,34,,,,,,,,,,,18,,,,Matches
Dekker Maxim,nlNED,2.0,AZ Alkmaar,20,2004,6.5,,1,,,,,,,,,,,8,,,,Matches
Delaurier-Chaubet Logan,frFRA,3.4,Almere City,22,2002,6.2,,3,,,,,,,,,,,8,,,,Matches
den Boomen Branco,nlNED,3.0,Ajax,29,1995,7.0,,3,,,,,,,,,,,3,,,,Matches
der Haar Damian,nlNED,2.0,Zwolle,20,2004,20.4,,24,,,,,,,,,,,21,,,,Matches
der Hart Mickey,nlNED,1.0,Heerenveen,30,1994,18.8,,0,,,,,,,,,,,0,,,,Matches
der Hoorn Mike,nlNED,2.0,Utrecht,31,1992,28.4,,22,,,,,,,,,,,33,,,,Matches
der Kust Djevencio,srSUR,2.0,Sparta Rotterdam,23,2001,10.3,,15,,,,,,,,,,,9,,,,Matches
der Venne Richard,nlNED,3.0,RKC Waalwijk,32,1992,8.2,,6,,,,,,,,,,,3,,,,Matches
der Water Silvester,nlNED,3.4,RKC Waalwijk,27,1996,7.0,,3,,,,,,,,,,,7,,,,Matches
der Werff David,nlNED,3.0,Groningen,19,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
Descotte Anthony,beBEL,3.5,Utrecht,20,2003,4.4,,1,,,,,,,,,,,1,,,,Matches
Dest Sergiño,usUSA,2.0,PSV,23,2000,4.2,,7,,,,,,,,,,,2,,,,Matches
Didden Matisse,beBEL,2.0,Utrecht,22,2001,5.8,,3,,,,,,,,,,,5,,,,Matches
Didillon Thomas,frFRA,1.0,Willem II,28,1995,34.0,,0,,,,,,,,,,,0,,,,Matches
Dijks Mitchell,nlNED,2.0,Fortuna Sittard,31,1993,18.8,,27,,,,,,,,,,,12,,,,Matches
Dijkstra Elijah,nlNED,2.0,AZ Alkmaar,17,2006,1.0,,1,,,,,,,,,,,2,,,,Matches
Dirksen Julius,nlNED,2.0,Go Ahead Eagles,21,2003,0.8,,2,,,,,,,,,,,0,,,,Matches
Doodeman Nick,nlNED,2.4,Willem II,27,1996,16.1,,12,,,,,,,,,,,9,,,,Matches
Driouech Couhaib,maMAR,3.5,PSV,22,2002,3.0,,3,,,,,,,,,,,0,,,,Matches
Drommel Joel,nlNED,1.0,PSV,27,1996,0.5,,0,,,,,,,,,,,0,,,,Matches
Duarte Laros,cvCPV,3.0,Groningen,27,1997,0.2,,1,,,,,,,,,,,0,,,,Matches
Edvardsen Oliver,noNOR,3.0,Ajax,25,1999,3.2,,3,,,,,,,,,,,5,,,,Matches
Edvardsen Oliver,noNOR,3.0,Go Ahead Eagles,25,1999,9.9,,8,,,,,,,,,,,3,,,,Matches
Edvardsen Victor,seSWE,3.5,Go Ahead Eagles,28,1996,30.4,,10,,,,,,,,,,,3,,,,Matches
Ee Espen,nlNED,3.0,Heerenveen,21,2003,24.8,,39,,,,,,,,,,,30,,,,Matches
Eerdhuijzen Mike,nlNED,2.0,Sparta Rotterdam,24,2000,31.1,,18,,,,,,,,,,,48,,,,Matches
Eijma Roshon,cwCUW,2.0,RKC Waalwijk,26,1998,20.2,,18,,,,,,,,,,,38,,,,Matches
Eiting Carel,nlNED,3.0,Sparta Rotterdam,26,1998,9.8,,12,,,,,,,,,,,9,,,,Matches
Eiting Carel,nlNED,3.0,Twente,26,1998,6.5,,18,,,,,,,,,,,6,,,,Matches
Ekdal Hjalmar,seSWE,2.0,Groningen,25,1998,13.8,,16,,,,,,,,,,,18,,,,Matches
Embaló Úmaro,ptPOR,3.0,Fortuna Sittard,23,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
Emeran Noam,frFRA,3.0,Groningen,21,2002,1.0,,2,,,,,,,,,,,4,,,,Matches
Engels Mario,deGER,3.4,Heracles Almelo,30,1993,24.1,,14,,,,,,,,,,,9,,,,Matches
Engwanda Alonzo,beBEL,3.0,Utrecht,21,2003,14.1,,30,,,,,,,,,,,28,,,,Matches
Erceg Ante,hrCRO,4.0,Fortuna Sittard,34,1989,3.2,,4,,,,,,,,,,,0,,,,Matches
Everink Luca,nlNED,2.0,Go Ahead Eagles,23,2001,1.2,,1,,,,,,,,,,,0,,,,Matches
Felida Kevin,cwCUW,3.0,RKC Waalwijk,24,1999,4.8,,6,,,,,,,,,,,3,,,,Matches
Fernandes Saná,ptPOR,3.5,NAC Breda,18,2006,5.5,,6,,,,,,,,,,,4,,,,Matches
Fichtinger Nick,nlNED,3.0,Zwolle,20,2004,9.5,,38,,,,,,,,,,,9,,,,Matches
Finnsson Kolbeinn,isISL,2.3,Utrecht,24,1999,1.7,,4,,,,,,,,,,,1,,,,Matches
Fitz-Jim Kian,nlNED,3.0,Ajax,21,2003,13.7,,16,,,,,,,,,,,9,,,,Matches
Flamingo Ryan,nlNED,2.0,PSV,21,2002,32.7,,31,,,,,,,,,,,44,,,,Matches
Floranus Sherel,cwCUW,2.0,Almere City,25,1998,2.0,,4,,,,,,,,,,,3,,,,Matches
Floranus Sherel,cwCUW,2.0,Zwolle,25,1998,19.5,,28,,,,,,,,,,,26,,,,Matches
Forbs Carlos,ptPOR,3.5,Ajax,20,2004,0.4,,1,,,,,,,,,,,0,,,,Matches
Fosso Ryan,chSUI,3.0,Fortuna Sittard,22,2002,28.3,,22,,,,,,,,,,,41,,,,Matches
Fraulo Oscar,dkDEN,3.4,Utrecht,20,2003,19.0,,19,,,,,,,,,,,25,,,,Matches
Gaaei Anton,dkDEN,2.3,Ajax,21,2002,19.8,,18,,,,,,,,,,,16,,,,Matches
Garbett Matt,nzNZL,3.4,NAC Breda,22,2002,6.4,,4,,,,,,,,,,,6,,,,Matches
García MacNulty Anselmo,ieIRL,2.0,Zwolle,21,2003,34.0,,19,,,,,,,,,,,41,,,,Matches
Gassel Stijn,nlNED,1.0,NEC Nijmegen,27,1996,2.0,,0,,,,,,,,,,,0,,,,Matches
Geertruida Lutsharel,nlNED,2.0,Feyenoord,24,2000,3.0,,3,,,,,,,,,,,3,,,,Matches
Gelderen Liam,srSUR,2.0,RKC Waalwijk,23,2001,30.0,,41,,,,,,,,,,,55,,,,Matches
Giersthove Djomar,nlNED,2.0,Feyenoord,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Gijselhart Teun,nlNED,3.0,Zwolle,19,2005,0.3,,2,,,,,,,,,,,1,,,,Matches
Giménez Santiago,mxMEX,4.0,Feyenoord,23,2001,8.5,,2,,,,,,,,,,,1,,,,Matches
Godts Mika,beBEL,4.0,Ajax,19,2005,18.3,,14,,,,,,,,,,,4,,,,Matches
Goes Wouter,nlNED,2.0,AZ Alkmaar,20,2004,22.8,,14,,,,,,,,,,,28,,,,Matches
González Facundo,uyURU,2.0,Feyenoord,21,2003,0.9,,1,,,,,,,,,,,1,,,,Matches
González Roberto,esESP,3.0,NEC Nijmegen,23,2001,10.9,,9,,,,,,,,,,,4,,,,Matches
Gooijer Tristan,nlNED,2.0,Zwolle,19,2004,0.3,,0,,,,,,,,,,,0,,,,Matches
Graça Marvin,luLUX,2.0,Almere City,29,1995,8.8,,14,,,,,,,,,,,13,,,,Matches
Graves Jensen Simon,dkDEN,2.0,Zwolle,25,1999,25.7,,14,,,,,,,,,,,22,,,,Matches
Greiml Leo,atAUT,2.0,NAC Breda,23,2001,28.7,,43,,,,,,,,,,,45,,,,Matches
Grujcic Dario,atAUT,2.0,Fortuna Sittard,25,1999,3.1,,10,,,,,,,,,,,3,,,,Matches
Guillaume Baptiste,beBEL,4.0,Almere City,29,1995,4.9,,0,,,,,,,,,,,0,,,,Matches
Gürbüz Eser,nlNED,3.5,Heerenveen,17,2007,3.4,,3,,,,,,,,,,,0,,,,Matches
Guth Rodrigo,brBRA,2.0,Fortuna Sittard,23,2000,30.5,,30,,,,,,,,,,,31,,,,Matches
Guzmán Jonathan,nlNED,3.0,Sparta Rotterdam,36,1987,0.5,,0,,,,,,,,,,,1,,,,Matches
Hadj Moussa Anis,dzALG,3.4,Feyenoord,22,2002,21.9,,18,,,,,,,,,,,7,,,,Matches
Halilović Alen,hrCRO,3.4,Fortuna Sittard,28,1996,19.7,,13,,,,,,,,,,,8,,,,Matches
Hall Denzel,nlNED,2.0,Heerenveen,23,2001,6.3,,9,,,,,,,,,,,9,,,,Matches
Haller Sébastien,ciCIV,4.0,Utrecht,30,1994,14.1,,6,,,,,,,,,,,0,,,,Matches
Hancko Dávid,skSVK,2.0,Feyenoord,26,1997,32.0,,25,,,,,,,,,,,25,,,,Matches
Hansen Kornelius,noNOR,3.4,Almere City,23,2001,21.0,,7,,,,,,,,,,,5,,,,Matches
Hansen Sontje,cwCUW,3.4,NEC Nijmegen,22,2002,20.8,,10,,,,,,,,,,,11,,,,Matches
Hartman Quilindschy,nlNED,2.0,Feyenoord,22,2001,7.2,,7,,,,,,,,,,,6,,,,Matches
Hato Jorrel,nlNED,2.0,Ajax,18,2006,28.8,,37,,,,,,,,,,,25,,,,Matches
Hauptmeijer Mike,nlNED,1.0,Zwolle,27,1997,4.0,,0,,,,,,,,,,,0,,,,Matches
Haye Thom,idIDN,3.0,Almere City,29,1995,22.7,,38,,,,,,,,,,,32,,,,Matches
Henderson Jordan,engENG,3.0,Ajax,34,1990,20.8,,18,,,,,,,,,,,22,,,,Matches
Hesselink Lucas Vennegoor of,nlNED,4.0,Twente,18,2006,0.8,,1,,,,,,,,,,,0,,,,Matches
Hilgers Mees,idIDN,2.0,Twente,23,2001,20.8,,37,,,,,,,,,,,16,,,,Matches
Hoedemakers Mees,nlNED,3.0,NEC Nijmegen,26,1998,19.9,,37,,,,,,,,,,,25,,,,Matches
Hoogma Justin,nlNED,2.0,Heracles Almelo,26,1998,2.8,,4,,,,,,,,,,,1,,,,Matches
Hooijdonk Sydney,nlNED,4.0,NAC Breda,24,2000,11.0,,7,,,,,,,,,,,0,,,,Matches
Hopland Nikolai,noNOR,2.0,Heerenveen,20,2004,27.4,,23,,,,,,,,,,,24,,,,Matches
Horemans Siebe,beBEL,2.0,Utrecht,26,1998,26.2,,50,,,,,,,,,,,48,,,,Matches
Hornkamp Jizz,nlNED,3.5,Heracles Almelo,26,1998,17.6,,6,,,,,,,,,,,3,,,,Matches
Houwen Jeroen,nlNED,1.0,RKC Waalwijk,28,1996,24.0,,0,,,,,,,,,,,0,,,,Matches
Hove Johan,noNOR,3.0,Groningen,23,2000,19.4,,13,,,,,,,,,,,19,,,,Matches
Ideho Joël,nlNED,4.0,Sparta Rotterdam,21,2003,1.9,,5,,,,,,,,,,,2,,,,Matches
Idrissi Younes Taha,maMAR,3.0,Twente,21,2002,2.4,,3,,,,,,,,,,,2,,,,Matches
Ihattaren Mohammed,nlNED,3.0,RKC Waalwijk,22,2002,17.1,,14,,,,,,,,,,,8,,,,Matches
In-beom Hwang,krKOR,3.0,Feyenoord,27,1996,18.0,,21,,,,,,,,,,,17,,,,Matches
Iqbal Zidane,iqIRQ,3.0,Utrecht,21,2003,16.1,,14,,,,,,,,,,,17,,,,Matches
Ivanušec Luka,hrCRO,3.4,Feyenoord,25,1998,5.4,,3,,,,,,,,,,,1,,,,Matches
Jacobs Joey,nlNED,2.0,Almere City,24,2000,13.0,,14,,,,,,,,,,,23,,,,Matches
Jahanbakhsh Alireza,irIRN,3.4,Heerenveen,30,1993,16.1,,16,,,,,,,,,,,15,,,,Matches
Jakobsen Alexander,egEGY,2.3,RKC Waalwijk,30,1994,0.8,,2,,,,,,,,,,,0,,,,Matches
James Dean,idIDN,2.0,Go Ahead Eagles,24,2000,18.9,,12,,,,,,,,,,,14,,,,Matches
Janošek Dominik,czCZE,3.0,NAC Breda,26,1998,12.9,,5,,,,,,,,,,,3,,,,Matches
Janse Dies,nlNED,2.0,Ajax,18,2006,3.7,,3,,,,,,,,,,,2,,,,Matches
Jansen Kai,nlNED,3.0,Heerenveen,17,2007,0.2,,0,,,,,,,,,,,0,,,,Matches
Jasim Ali,iqIRQ,3.0,Almere City,20,2004,4.9,,6,,,,,,,,,,,3,,,,Matches
Jensen Victor,dkDEN,3.0,Utrecht,24,2000,12.1,,16,,,,,,,,,,,5,,,,Matches
Johnson Owen,nlNED,4.0,Fortuna Sittard,18,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Jonathans Miliano,idIDN,3.4,Utrecht,20,2004,3.0,,2,,,,,,,,,,,4,,,,Matches
Jong Luuk,nlNED,4.0,PSV,33,1990,27.2,,12,,,,,,,,,,,4,,,,Matches
Jonge Tika,nlNED,3.0,Groningen,21,2003,14.1,,23,,,,,,,,,,,19,,,,Matches
Joosten Patrick,nlNED,3.0,Willem II,28,1996,7.3,,3,,,,,,,,,,,4,,,,Matches
Júnior Mauro,brBRA,2.3,PSV,25,1999,22.3,,36,,,,,,,,,,,20,,,,Matches
Jurjus Hidde,nlNED,1.0,Groningen,30,1994,2.0,,0,,,,,,,,,,,0,,,,Matches
Kaam Daniël,nlNED,3.0,Heracles Almelo,24,2000,12.0,,14,,,,,,,,,,,6,,,,Matches
Kadile Junior,frFRA,3.4,Almere City,21,2002,24.5,,25,,,,,,,,,,,13,,,,Matches
Kamp Jochem van,nlNED,3.0,Almere City,20,2003,22.2,,32,,,,,,,,,,,32,,,,Matches
Kaplan Ahmetcan,trTUR,2.0,Ajax,21,2003,6.2,,7,,,,,,,,,,,3,,,,Matches
Karlsbakk Daniel,noNOR,4.0,Heerenveen,21,2003,3.0,,0,,,,,,,,,,,1,,,,Matches
Karouani Souffian,maMAR,2.0,Utrecht,23,2000,33.0,,57,,,,,,,,,,,31,,,,Matches
Karsdorp Rick,nlNED,2.0,PSV,29,1995,7.5,,13,,,,,,,,,,,7,,,,Matches
Kasanwirjo Neraysho,nlNED,2.0,Feyenoord,22,2002,1.3,,1,,,,,,,,,,,2,,,,Matches
Kasius Denso,nlNED,2.0,AZ Alkmaar,21,2002,15.1,,24,,,,,,,,,,,25,,,,Matches
Kayed Adam,psPLE,3.0,NAC Breda,22,2002,5.2,,9,,,,,,,,,,,2,,,,Matches
Kaygin Dennis,deGER,3.0,Willem II,20,2004,2.6,,1,,,,,,,,,,,2,,,,Matches
Kehrer Emilio,deGER,3.4,Willem II,22,2002,10.9,,15,,,,,,,,,,,3,,,,Matches
Keijzer Fabian,nlNED,1.0,Heracles Almelo,24,2000,34.0,,0,,,,,,,,,,,0,,,,Matches
Kemper Boy,nlNED,2.0,NAC Breda,25,1999,26.7,,28,,,,,,,,,,,28,,,,Matches
Kersten Sam,nlNED,2.0,Heerenveen,26,1998,26.4,,32,,,,,,,,,,,30,,,,Matches
Kesting Joey,nlNED,1.0,RKC Waalwijk,23,2001,3.0,,0,,,,,,,,,,,0,,,,Matches
Kitolano Joshua,noNOR,3.0,Sparta Rotterdam,22,2001,17.6,,20,,,,,,,,,,,14,,,,Matches
Kjølø Mathias,noNOR,3.0,Twente,23,2001,9.6,,13,,,,,,,,,,,12,,,,Matches
Klaassen Davy,nlNED,3.0,Ajax,31,1993,24.2,,13,,,,,,,,,,,17,,,,Matches
Kleijn Mike,nlNED,2.0,Sparta Rotterdam,19,2005,3.1,,6,,,,,,,,,,,4,,,,Matches
Köhlert Mats,deGER,2.0,Heerenveen,26,1998,27.5,,36,,,,,,,,,,,38,,,,Matches
Konadu Don-Angelo,nlNED,4.0,Ajax,18,2006,0.7,,0,,,,,,,,,,,0,,,,Matches
Kongolo Terence,nlNED,2.0,NAC Breda,30,1994,9.8,,13,,,,,,,,,,,25,,,,Matches
Koopmans Luuk,nlNED,1.0,Fortuna Sittard,30,1993,6.0,,0,,,,,,,,,,,0,,,,Matches
Koopmeiners Peer,nlNED,3.0,AZ Alkmaar,24,2000,31.0,,64,,,,,,,,,,,34,,,,Matches
Korkmazyürek Hasip,deGER,3.0,Fortuna Sittard,21,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
