player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Araujo Julian,mxMEX,2.0,Las Palmas,21,2001,16.2,,21,,,,,,,,,,,10,,,,Matches
Araújo Ronald,uyURU,2.0,Barcelona,24,1999,22.2,,22,,,,,,,,,,,10,,,,Matches
Ares Adu,esESP,3.0,Athletic Club,21,2001,2.9,,4,,,,,,,,,,,1,,,,Matches
Areso Jesús,esESP,2.3,Osasuna,24,1999,29.6,,26,,,,,,,,,,,20,,,,Matches
Arezo Matias,uyURU,4.0,Granada,20,2002,4.1,,3,,,,,,,,,,,2,,,,Matches
Arguibide Iñigo,esESP,4.0,Osasuna,18,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Arnaiz José,esESP,3.5,Osasuna,28,1995,10.3,,8,,,,,,,,,,,3,,,,Matches
Arribas Sergio,esESP,3.4,Almería,21,2001,22.7,,17,,,,,,,,,,,14,,,,Matches
Arrizabalaga Kepa,esESP,1.0,Real Madrid,28,1994,13.3,,0,,,,,,,,,,,0,,,,Matches
Aspas Iago,esESP,4.0,Celta Vigo,35,1987,30.1,,6,,,,,,,,,,,8,,,,Matches
Ávila Ezequiel,arARG,3.5,Osasuna,29,1994,9.6,,2,,,,,,,,,,,4,,,,Matches
Ávila Ezequiel,arARG,3.4,Real Betis,29,1994,3.3,,1,,,,,,,,,,,1,,,,Matches
Azpilicueta César,esESP,2.3,Atlético Madrid,33,1989,15.8,,15,,,,,,,,,,,16,,,,Matches
Baba Iddrisu,ghGHA,3.0,Almería,27,1996,15.9,,24,,,,,,,,,,,11,,,,Matches
Babić Srđan,rsSRB,2.0,Almería,27,1996,1.0,,2,,,,,,,,,,,0,,,,Matches
Bade Loïc,frFRA,2.0,Sevilla,23,2000,25.3,,42,,,,,,,,,,,38,,,,Matches
Baena Alex,esESP,3.4,Villarreal,22,2001,28.7,,20,,,,,,,,,,,14,,,,Matches
Bailly Eric,ciCIV,2.0,Villarreal,29,1994,9.3,,3,,,,,,,,,,,8,,,,Matches
Bakambu Cédric,cdCOD,4.0,Real Betis,32,1991,2.2,,0,,,,,,,,,,,0,,,,Matches
Balde Alejandro,esESP,2.3,Barcelona,19,2003,15.3,,9,,,,,,,,,,,5,,,,Matches
Balliu Iván,alALB,2.0,Rayo Vallecano,31,1992,31.9,,31,,,,,,,,,,,28,,,,Matches
Bamba Jonathan,ciCIV,3.4,Celta Vigo,27,1996,22.0,,8,,,,,,,,,,,17,,,,Matches
Baptistão Léo,brBRA,3.5,Almería,30,1992,20.4,,16,,,,,,,,,,,12,,,,Matches
Barja Kike,esESP,3.5,Osasuna,26,1997,3.4,,2,,,,,,,,,,,3,,,,Matches
Barrenetxea Ander,esESP,3.4,Real Sociedad,21,2001,15.9,,21,,,,,,,,,,,7,,,,Matches
Barrios Pablo,esESP,3.0,Atlético Madrid,20,2003,17.3,,25,,,,,,,,,,,27,,,,Matches
Bartra Marc,esESP,2.0,Real Betis,32,1991,2.5,,3,,,,,,,,,,,2,,,,Matches
Batalla Augusto,arARG,1.0,Granada,27,1996,17.0,,0,,,,,,,,,,,0,,,,Matches
Bebé,cvCPV,3.5,Rayo Vallecano,33,1990,2.4,,2,,,,,,,,,,,0,,,,Matches
Becker Sheraldo,srSUR,3.5,Real Sociedad,28,1995,8.6,,3,,,,,,,,,,,1,,,,Matches
Bellerín Héctor,esESP,2.0,Real Betis,28,1995,19.0,,22,,,,,,,,,,,21,,,,Matches
Bellingham Jude,engENG,3.4,Real Madrid,20,2003,25.7,,35,,,,,,,,,,,20,,,,Matches
Beltrán Fran,esESP,3.0,Celta Vigo,24,1999,27.0,,34,,,,,,,,,,,19,,,,Matches
Benavídez Carlos,uyURU,3.0,Alavés,25,1998,12.6,,35,,,,,,,,,,,18,,,,Matches
Berchiche Yuri,esESP,2.0,Athletic Club,33,1990,21.4,,26,,,,,,,,,,,19,,,,Matches
Berenguer Álex,esESP,3.0,Athletic Club,28,1995,17.7,,15,,,,,,,,,,,5,,,,Matches
Blanco Antonio,esESP,3.0,Alavés,23,2000,27.0,,37,,,,,,,,,,,33,,,,Matches
Blind Daley,nlNED,2.0,Girona,33,1990,33.0,,21,,,,,,,,,,,19,,,,Matches
Bosch Adri,esESP,2.0,Granada,22,2001,0.3,,1,,,,,,,,,,,0,,,,Matches
Bounou Yassine,maMAR,1.0,Sevilla,32,1991,1.0,,0,,,,,,,,,,,0,,,,Matches
Boyé Lucas,arARG,4.0,Granada,27,1996,28.2,,25,,,,,,,,,,,12,,,,Matches
Brašanac Darko,rsSRB,3.0,Osasuna,31,1992,0.5,,0,,,,,,,,,,,0,,,,Matches
Brau,esESP,2.0,Granada,21,2001,0.3,,0,,,,,,,,,,,0,,,,Matches
Bravo Claudio,clCHI,1.0,Real Betis,40,1983,7.0,,0,,,,,,,,,,,0,,,,Matches
Brereton Ben,clCHI,3.4,Villarreal,24,1999,3.0,,2,,,,,,,,,,,0,,,,Matches
Budimir Ante,hrCRO,4.0,Osasuna,32,1991,27.1,,13,,,,,,,,,,,5,,,,Matches
Bueno Manu,esESP,3.0,Sevilla,19,2004,1.3,,2,,,,,,,,,,,0,,,,Matches
Busto Pablo,esESP,2.0,Real Betis,17,2005,0.5,,1,,,,,,,,,,,1,,,,Matches
Callejón José,esESP,3.4,Granada,36,1987,8.9,,5,,,,,,,,,,,5,,,,Matches
Camavinga Eduardo,frFRA,3.0,Real Madrid,20,2002,20.2,,48,,,,,,,,,,,26,,,,Matches
Camello Sergio,esESP,4.0,Rayo Vallecano,22,2001,18.5,,6,,,,,,,,,,,3,,,,Matches
Campaña José,esESP,3.0,Las Palmas,30,1993,1.9,,2,,,,,,,,,,,2,,,,Matches
Cancelo João,ptPOR,2.0,Barcelona,29,1994,27.8,,47,,,,,,,,,,,33,,,,Matches
Canós Sergi,esESP,3.0,Valencia,26,1997,13.7,,13,,,,,,,,,,,11,,,,Matches
Capoue Étienne,frFRA,3.0,Villarreal,35,1988,16.2,,21,,,,,,,,,,,23,,,,Matches
Carcelen Isaac,esESP,2.0,Cádiz,30,1993,29.0,,32,,,,,,,,,,,23,,,,Matches
Cárdenas Dani,esESP,1.0,Rayo Vallecano,26,1997,1.0,,0,,,,,,,,,,,0,,,,Matches
Cardona Marc,esESP,4.0,Las Palmas,28,1995,8.2,,8,,,,,,,,,,,2,,,,Matches
Cardona Sergi,esESP,2.0,Las Palmas,24,1999,31.3,,58,,,,,,,,,,,45,,,,Matches
Cardoso Johnny,usUSA,3.0,Real Betis,21,2001,14.8,,30,,,,,,,,,,,31,,,,Matches
Carmona,esESP,2.4,Getafe,21,2002,14.6,,21,,,,,,,,,,,22,,,,Matches
Carrasco Yannick,beBEL,2.3,Atlético Madrid,29,1993,2.5,,4,,,,,,,,,,,1,,,,Matches
Carreras Álvaro,esESP,3.4,Granada,20,2003,5.3,,7,,,,,,,,,,,8,,,,Matches
Carvajal Dani,esESP,2.0,Real Madrid,31,1992,24.1,,38,,,,,,,,,,,20,,,,Matches
Carvalho William,ptPOR,3.0,Real Betis,31,1992,7.6,,12,,,,,,,,,,,8,,,,Matches
Casado Marc,esESP,3.0,Barcelona,19,2003,0.2,,1,,,,,,,,,,,1,,,,Matches
Catena,esESP,2.0,Osasuna,28,1994,28.2,,20,,,,,,,,,,,16,,,,Matches
Ceballos Dani,esESP,3.0,Real Madrid,26,1996,6.6,,5,,,,,,,,,,,0,,,,Matches
Centelles Álex,esESP,2.0,Almería,25,1997,10.9,,7,,,,,,,,,,,16,,,,Matches
Cervi Franco,arARG,2.4,Celta Vigo,29,1994,6.1,,19,,,,,,,,,,,9,,,,Matches
Chavarría Pep,esESP,2.3,Rayo Vallecano,25,1998,13.0,,16,,,,,,,,,,,8,,,,Matches
Christensen Andreas,dkDEN,2.3,Barcelona,27,1996,22.0,,15,,,,,,,,,,,20,,,,Matches
Chumi,esESP,2.0,Almería,24,1999,27.0,,23,,,,,,,,,,,15,,,,Matches
Chust Víctor,esESP,2.0,Cádiz,23,2000,20.7,,17,,,,,,,,,,,12,,,,Matches
Ciss Pathé,snSEN,3.0,Rayo Vallecano,29,1994,18.5,,24,,,,,,,,,,,28,,,,Matches
Clúa Silvi,esESP,3.0,Girona,18,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Coco Saúl,gqEQG,2.0,Las Palmas,24,1999,25.5,,20,,,,,,,,,,,19,,,,Matches
Comesaña Santi,esESP,3.0,Villarreal,26,1996,18.4,,23,,,,,,,,,,,22,,,,Matches
Copete,esESP,2.0,Mallorca,23,1999,14.8,,26,,,,,,,,,,,33,,,,Matches
Coquelin Francis,frFRA,3.0,Villarreal,32,1991,10.1,,12,,,,,,,,,,,15,,,,Matches
Corbeanu Theo,caCAN,3.0,Granada,21,2002,2.0,,2,,,,,,,,,,,2,,,,Matches
Corona Jesús,mxMEX,2.5,Sevilla,30,1993,0.2,,0,,,,,,,,,,,1,,,,Matches
Correa Ángel,arARG,3.5,Atlético Madrid,28,1995,17.0,,14,,,,,,,,,,,2,,,,Matches
Correia Thierry,ptPOR,2.0,Valencia,24,1999,23.9,,36,,,,,,,,,,,31,,,,Matches
Costa Jaume,esESP,2.3,Mallorca,35,1988,18.7,,21,,,,,,,,,,,16,,,,Matches
Costa Samu,ptPOR,3.0,Mallorca,22,2000,25.6,,56,,,,,,,,,,,37,,,,Matches
Courtois Thibaut,beBEL,1.0,Real Madrid,31,1992,3.7,,0,,,,,,,,,,,0,,,,Matches
Couto Yan,brBRA,2.4,Girona,21,2002,24.9,,33,,,,,,,,,,,10,,,,Matches
Crespo,ptPOR,3.0,Rayo Vallecano,26,1996,5.9,,7,,,,,,,,,,,11,,,,Matches
Cristian,esESP,1.0,Valencia,25,1998,0.6,,0,,,,,,,,,,,0,,,,Matches
Cruz Armada Juan,esESP,2.0,Osasuna,31,1992,18.5,,15,,,,,,,,,,,12,,,,Matches
Cruz Juan,esESP,3.0,Real Betis,23,2000,0.8,,0,,,,,,,,,,,0,,,,Matches
Cubarsí Pau,esESP,2.0,Barcelona,16,2007,17.3,,13,,,,,,,,,,,11,,,,Matches
Cuéllar Iván,esESP,1.0,Mallorca,39,1984,1.0,,0,,,,,,,,,,,0,,,,Matches
Cuenca Jorge,esESP,2.0,Villarreal,23,1999,21.8,,27,,,,,,,,,,,20,,,,Matches
Curbelo Eric,esESP,2.0,Las Palmas,29,1994,1.1,,3,,,,,,,,,,,2,,,,Matches
Dadie Alberto,esESP,4.0,Real Sociedad,21,2002,0.3,,1,,,,,,,,,,,0,,,,Matches
Darder Sergi,esESP,3.0,Mallorca,29,1993,24.0,,25,,,,,,,,,,,16,,,,Matches
De Paul Rodrigo,arARG,3.0,Atlético Madrid,29,1994,23.1,,21,,,,,,,,,,,11,,,,Matches
Diakhaby Mouctar,gnGUI,2.3,Valencia,26,1996,11.9,,13,,,,,,,,,,,11,,,,Matches
Diakité Moussa,mlMLI,3.0,Cádiz,19,2003,0.0,,0,,,,,,,,,,,0,,,,Matches
Diao Assane,snSEN,3.0,Real Betis,17,2005,11.6,,12,,,,,,,,,,,7,,,,Matches
Díaz Brahim,maMAR,3.4,Real Madrid,23,1999,17.2,,18,,,,,,,,,,,5,,,,Matches
Díaz Víctor,esESP,2.0,Granada,35,1988,1.8,,3,,,,,,,,,,,1,,,,Matches
Diedhiou Famara,snSEN,4.0,Granada,30,1992,1.0,,1,,,,,,,,,,,0,,,,Matches
Dimitrievski Stole,mkMKD,1.0,Rayo Vallecano,29,1993,37.0,,1,,,,,,,,,,,0,,,,Matches
Djené,tgTOG,2.3,Getafe,31,1991,27.6,,20,,,,,,,,,,,23,,,,Matches
Dmitrović Marko,rsSRB,1.0,Sevilla,31,1992,13.0,,1,,,,,,,,,,,1,,,,Matches
Doménech Jaume,esESP,1.0,Valencia,32,1990,0.9,,0,,,,,,,,,,,0,,,,Matches
Dominguez Carlos,esESP,2.0,Celta Vigo,22,2001,17.6,,21,,,,,,,,,,,22,,,,Matches
Dominguez Mario,esESP,3.0,Valencia,19,2004,0.3,,0,,,,,,,,,,,0,,,,Matches
Dotor Carlos,esESP,3.0,Celta Vigo,22,2001,7.9,,7,,,,,,,,,,,4,,,,Matches
Douvikas Anastasios,grGRE,4.0,Celta Vigo,23,1999,10.1,,7,,,,,,,,,,,0,,,,Matches
Dovbyk Artem,uaUKR,4.0,Girona,26,1997,28.7,,3,,,,,,,,,,,0,,,,Matches
Duarte Domingos,ptPOR,2.0,Getafe,28,1995,10.1,,4,,,,,,,,,,,9,,,,Matches
Duarte Rubén,esESP,2.0,Alavés,27,1995,20.9,,17,,,,,,,,,,,20,,,,Matches
Duro Hugo,esESP,4.0,Valencia,23,1999,33.1,,8,,,,,,,,,,,6,,,,Matches
Elustondo Aritz,esESP,2.0,Real Sociedad,29,1994,9.0,,7,,,,,,,,,,,5,,,,Matches
Embarba Adri,esESP,3.4,Almería,31,1992,27.5,,38,,,,,,,,,,,15,,,,Matches
En-Nesyri Youssef,maMAR,4.0,Sevilla,26,1997,28.6,,7,,,,,,,,,,,8,,,,Matches
Escalante Gonzalo,arARG,3.0,Cádiz,30,1993,18.9,,23,,,,,,,,,,,27,,,,Matches
Escandell Aarón,esESP,1.0,Las Palmas,27,1995,1.7,,0,,,,,,,,,,,0,,,,Matches
Espino Alfonso,uyURU,2.0,Rayo Vallecano,31,1992,27.9,,45,,,,,,,,,,,40,,,,Matches
Espinosa Bernardo,coCOL,2.0,Girona,34,1989,0.0,,1,,,,,,,,,,,0,,,,Matches
Etta Eyong Karl,cmCMR,4.0,Cádiz,19,2003,0.2,,1,,,,,,,,,,,0,,,,Matches
Ezzalzouli Abde,maMAR,3.5,Barcelona,21,2001,0.8,,1,,,,,,,,,,,0,,,,Matches
Ezzalzouli Abde,maMAR,3.0,Real Betis,21,2001,9.6,,14,,,,,,,,,,,5,,,,Matches
Falcao Radamel,coCOL,4.0,Rayo Vallecano,37,1986,4.5,,6,,,,,,,,,,,3,,,,Matches
Fali,esESP,2.0,Cádiz,29,1993,28.3,,25,,,,,,,,,,,27,,,,Matches
Fati Ansu,esESP,3.5,Barcelona,20,2002,0.6,,0,,,,,,,,,,,1,,,,Matches
Fekir Nabil,frFRA,3.4,Real Betis,30,1993,11.7,,9,,,,,,,,,,,6,,,,Matches
Felipe Luiz,itITA,2.0,Real Betis,26,1997,4.0,,3,,,,,,,,,,,4,,,,Matches
Félix João,ptPOR,4.0,Barcelona,23,1999,17.1,,16,,,,,,,,,,,11,,,,Matches
Femenía Kiko,esESP,2.0,Villarreal,32,1991,17.6,,26,,,,,,,,,,,31,,,,Matches
Fernández Aitor,esESP,1.0,Osasuna,32,1991,6.1,,0,,,,,,,,,,,0,,,,Matches
Fernández Álex,esESP,3.0,Cádiz,30,1992,14.3,,9,,,,,,,,,,,15,,,,Matches
Fernández Carlos,esESP,4.0,Real Sociedad,27,1996,4.5,,9,,,,,,,,,,,0,,,,Matches
Fernández Raúl,esESP,1.0,Granada,35,1988,3.1,,0,,,,,,,,,,,0,,,,Matches
Fernández Valery,esESP,3.0,Girona,23,1999,5.6,,9,,,,,,,,,,,1,,,,Matches
Fernando,esESP,1.0,Almería,33,1990,4.0,,0,,,,,,,,,,,0,,,,Matches
Fernando,brBRA,3.0,Sevilla,36,1987,5.1,,8,,,,,,,,,,,8,,,,Matches
Ferreira André,ptPOR,1.0,Granada,27,1996,14.9,,0,,,,,,,,,,,0,,,,Matches
Fettal Rachad,maMAR,4.0,Almería,18,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Fornals Pablo,esESP,3.0,Real Betis,27,1996,12.8,,17,,,,,,,,,,,21,,,,Matches
Fort Héctor,esESP,2.0,Barcelona,16,2006,3.5,,6,,,,,,,,,,,2,,,,Matches
Foulquier Dimitri,frFRA,2.3,Valencia,30,1993,20.5,,21,,,,,,,,,,,14,,,,Matches
Foyth Juan,arARG,2.0,Villarreal,25,1998,11.8,,16,,,,,,,,,,,12,,,,Matches
Frutos Jorge,esESP,3.0,Rayo Vallecano,26,1997,17.2,,8,,,,,,,,,,,7,,,,Matches
Fuzato Daniel,brBRA,1.0,Getafe,26,1997,0.1,,0,,,,,,,,,,,0,,,,Matches
Gabbia Matteo,itITA,2.0,Villarreal,23,1999,5.3,,6,,,,,,,,,,,7,,,,Matches
Galán Javi,esESP,2.3,Atlético Madrid,28,1994,1.0,,3,,,,,,,,,,,1,,,,Matches
Galán Javi,esESP,2.0,Real Sociedad,28,1994,11.9,,21,,,,,,,,,,,12,,,,Matches
Galarreta Iñigo Ruiz,esESP,3.0,Athletic Club,29,1993,23.2,,32,,,,,,,,,,,12,,,,Matches
García Aleix,esESP,3.0,Girona,26,1997,35.5,,30,,,,,,,,,,,36,,,,Matches
García Álvaro,esESP,3.0,Rayo Vallecano,30,1992,27.5,,26,,,,,,,,,,,36,,,,Matches
García Dani,esESP,3.0,Athletic Club,33,1990,8.3,,11,,,,,,,,,,,8,,,,Matches
García David,esESP,2.0,Osasuna,29,1994,25.9,,17,,,,,,,,,,,20,,,,Matches
García Eric,esESP,2.3,Barcelona,22,2001,0.6,,0,,,,,,,,,,,0,,,,Matches
García Eric,esESP,2.0,Girona,22,2001,29.3,,40,,,,,,,,,,,29,,,,Matches
Garcia Fran,esESP,2.0,Real Madrid,23,1999,15.5,,16,,,,,,,,,,,20,,,,Matches
García Gonzalo,esESP,3.0,Real Madrid,19,2004,0.2,,0,,,,,,,,,,,0,,,,Matches
García Jastin,esESP,4.0,Girona,19,2004,0.4,,0,,,,,,,,,,,0,,,,Matches
García Raúl,esESP,4.0,Athletic Club,37,1986,4.7,,6,,,,,,,,,,,2,,,,Matches
García Rubén,esESP,3.5,Osasuna,30,1993,17.2,,18,,,,,,,,,,,12,,,,Matches
García Santiago,esESP,3.0,Getafe,21,2001,0.3,,0,,,,,,,,,,,0,,,,Matches
García Unai,esESP,2.0,Osasuna,31,1992,6.2,,9,,,,,,,,,,,7,,,,Matches
Gasiorowski Yarek,esESP,2.0,Valencia,18,2005,8.2,,13,,,,,,,,,,,14,,,,Matches
Gattoni Federico,arARG,2.0,Sevilla,24,1999,0.1,,0,,,,,,,,,,,0,,,,Matches
Gavi,esESP,3.4,Barcelona,18,2004,10.5,,23,,,,,,,,,,,8,,,,Matches
Gazzaniga Paulo,arARG,1.0,Girona,31,1992,38.0,,1,,,,,,,,,,,0,,,,Matches
Gil David,esESP,1.0,Cádiz,29,1994,4.1,,0,,,,,,,,,,,0,,,,Matches
Gómez Maxi,uyURU,4.0,Cádiz,26,1996,12.9,,4,,,,,,,,,,,2,,,,Matches
Gómez Moi,esESP,3.4,Osasuna,29,1994,22.3,,19,,,,,,,,,,,10,,,,Matches
Gómez Unai,esESP,3.0,Athletic Club,20,2003,9.7,,9,,,,,,,,,,,2,,,,Matches
González Édgar,esESP,2.3,Almería,26,1997,28.0,,21,,,,,,,,,,,35,,,,Matches
González Fabio,esESP,3.0,Las Palmas,26,1997,1.4,,2,,,,,,,,,,,0,,,,Matches
González Giovanni,uyURU,2.0,Mallorca,28,1994,27.4,,44,,,,,,,,,,,28,,,,Matches
González Hugo,esESP,4.0,Valencia,20,2003,1.0,,1,,,,,,,,,,,0,,,,Matches
González Iñaki,esESP,3.0,Las Palmas,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
González Peter,doDOM,3.0,Valencia,21,2002,7.2,,4,,,,,,,,,,,9,,,,Matches
González Urko,esESP,3.0,Real Sociedad,22,2001,1.7,,0,,,,,,,,,,,1,,,,Matches
Gorosabel Andoni,esESP,2.0,Alavés,26,1996,31.7,,40,,,,,,,,,,,25,,,,Matches
Gozalbez Pablo,esESP,3.0,Valencia,22,2001,1.1,,0,,,,,,,,,,,1,,,,Matches
Greenwood Mason,engENG,3.4,Getafe,21,2001,29.6,,6,,,,,,,,,,,3,,,,Matches
Greif Dominik,skSVK,1.0,Mallorca,26,1997,1.0,,0,,,,,,,,,,,0,,,,Matches
Griezmann Antoine,frFRA,3.5,Atlético Madrid,32,1991,29.4,,20,,,,,,,,,,,11,,,,Matches
Guaita Vicente,esESP,1.0,Celta Vigo,36,1987,26.7,,1,,,,,,,,,,,0,,,,Matches
Guardado Andrés,mxMEX,3.0,Real Betis,36,1986,5.0,,12,,,,,,,,,,,6,,,,Matches
Guardiola Sergi,esESP,4.0,Cádiz,32,1991,5.5,,6,,,,,,,,,,,0,,,,Matches
Gudelj Nemanja,rsSRB,2.3,Sevilla,31,1991,19.4,,22,,,,,,,,,,,29,,,,Matches
Guedes Gonçalo,ptPOR,3.5,Villarreal,26,1996,10.6,,5,,,,,,,,,,,2,,,,Matches
Guerra Javier,esESP,3.0,Valencia,20,2003,27.8,,29,,,,,,,,,,,18,,,,Matches
Guevara Ander,esESP,3.0,Alavés,26,1997,32.6,,34,,,,,,,,,,,14,,,,Matches
Guillamón Hugo,esESP,3.0,Valencia,23,2000,14.6,,15,,,,,,,,,,,11,,,,Matches
Guiu Marc,esESP,4.0,Barcelona,17,2006,0.8,,0,,,,,,,,,,,0,,,,Matches
Güler Arda,trTUR,3.4,Real Madrid,18,2005,4.2,,4,,,,,,,,,,,2,,,,Matches
Gumbau Gerard,esESP,3.0,Granada,28,1994,29.7,,33,,,,,,,,,,,26,,,,Matches
Gündoğan İlkay,deGER,3.0,Barcelona,32,1990,33.3,,20,,,,,,,,,,,20,,,,Matches
Guridi Jon,esESP,3.0,Alavés,28,1995,29.8,,24,,,,,,,,,,,19,,,,Matches
Guruzeta Gorka,esESP,4.0,Athletic Club,26,1996,24.6,,22,,,,,,,,,,,15,,,,Matches
Gutiérrez Miguel,esESP,2.3,Girona,22,2001,33.7,,17,,,,,,,,,,,24,,,,Matches
Haddadi Munir,maMAR,3.4,Las Palmas,27,1995,27.2,,28,,,,,,,,,,,10,,,,Matches
Hagi Ianis,roROU,3.0,Alavés,24,1998,8.9,,12,,,,,,,,,,,4,,,,Matches
Henrique Luiz,brBRA,3.0,Real Betis,22,2001,6.8,,11,,,,,,,,,,,5,,,,Matches
Hermoso Mario,esESP,2.0,Atlético Madrid,28,1995,28.4,,25,,,,,,,,,,,28,,,,Matches
Hernández Javi,esESP,2.0,Cádiz,25,1998,27.9,,23,,,,,,,,,,,17,,,,Matches
Hernández Aridane,esESP,2.0,Rayo Vallecano,34,1989,18.8,,9,,,,,,,,,,,15,,,,Matches
Hernández Luis,esESP,2.0,Cádiz,34,1989,8.0,,3,,,,,,,,,,,8,,,,Matches
Herrando Jorge,esESP,2.0,Osasuna,22,2001,18.3,,19,,,,,,,,,,,14,,,,Matches
Herrera Ander,esESP,3.0,Athletic Club,33,1989,11.4,,33,,,,,,,,,,,16,,,,Matches
Herrera Cristian,esESP,3.0,Las Palmas,32,1991,1.8,,1,,,,,,,,,,,0,,,,Matches
Herrera Sergio,esESP,1.0,Osasuna,30,1993,31.9,,1,,,,,,,,,,,0,,,,Matches
Herrera Yangel,veVEN,3.0,Girona,25,1998,23.4,,38,,,,,,,,,,,25,,,,Matches
Herzog Juan,esESP,2.0,Las Palmas,20,2003,3.2,,5,,,,,,,,,,,1,,,,Matches
Hongla Martin,cmCMR,2.4,Granada,25,1998,6.2,,3,,,,,,,,,,,5,,,,Matches
Huarte Armendáriz Xabier,esESP,3.0,Osasuna,22,2001,0.1,,0,,,,,,,,,,,0,,,,Matches
Ibáñez Pablo,esESP,3.0,Osasuna,24,1998,12.8,,8,,,,,,,,,,,9,,,,Matches
Iglesias,esESP,2.3,Getafe,25,1998,15.7,,21,,,,,,,,,,,16,,,,Matches
Iglesias Borja,esESP,4.0,Real Betis,30,1993,4.5,,0,,,,,,,,,,,2,,,,Matches
Imanol,esESP,2.0,Athletic Club,23,2000,5.8,,6,,,,,,,,,,,9,,,,Matches
Isco,esESP,3.0,Real Betis,31,1992,25.8,,26,,,,,,,,,,,9,,,,Matches
Iturralde Diego,esESP,2.0,Sevilla,20,2003,0.4,,0,,,,,,,,,,,0,,,,Matches
