player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Amo-Ameyaw Samuel,engENG,3.0,Strasbourg,18,2006,3.6,,3,,,,,,,,,,,3,,,,Matches
Amougou Mathis,frFRA,3.0,Saint-Étienne,18,2006,9.5,,15,,,,,,,,,,,12,,,,Matches
André Benjamin,frFRA,3.0,Lille,33,1990,29.9,,58,,,,,,,,,,,49,,,,Matches
Antonio Kyllian,frFRA,2.4,Lens,16,2008,1.5,,2,,,,,,,,,,,3,,,,Matches
Appiah Dennis,frFRA,2.0,Saint-Étienne,32,1992,23.6,,43,,,,,,,,,,,29,,,,Matches
Arcus Carlens,htHAI,2.0,Angers,28,1996,22.7,,37,,,,,,,,,,,26,,,,Matches
Asensio Marco,esESP,3.5,Paris Saint-Germain,28,1996,6.9,,3,,,,,,,,,,,1,,,,Matches
Assignon Lorenz,tgTOG,2.4,Rennes,24,2000,26.2,,27,,,,,,,,,,,26,,,,Matches
Assoumani Dehmaine,frFRA,4.0,Nantes,19,2005,1.1,,5,,,,,,,,,,,1,,,,Matches
Atangana Edoa Valentin,frFRA,3.0,Reims,18,2005,31.7,,49,,,,,,,,,,,37,,,,Matches
Ayé Florian,frFRA,4.0,Auxerre,27,1997,6.4,,1,,,,,,,,,,,7,,,,Matches
Ayew André,ghGHA,4.0,Le Havre,34,1989,16.1,,10,,,,,,,,,,,3,,,,Matches
Aynaoui Neil,maMAR,3.0,Lens,23,2001,17.6,,24,,,,,,,,,,,31,,,,Matches
Babicka Shavy,gaGAB,3.0,Toulouse,24,2000,13.2,,13,,,,,,,,,,,5,,,,Matches
Bair Theo,caCAN,4.0,Auxerre,24,1999,10.4,,3,,,,,,,,,,,3,,,,Matches
Bakker Mitchel,nlNED,2.4,Lille,24,2000,12.7,,13,,,,,,,,,,,13,,,,Matches
Bakola Darryl,frFRA,3.0,Marseille,16,2007,0.2,,1,,,,,,,,,,,0,,,,Matches
Bakwa Dilane,frFRA,3.0,Strasbourg,21,2002,27.7,,14,,,,,,,,,,,16,,,,Matches
Balerdi Leonardo,arARG,2.0,Marseille,25,1999,25.3,,38,,,,,,,,,,,38,,,,Matches
Ballo-Touré Fodé,snSEN,2.3,Le Havre,27,1997,6.5,,7,,,,,,,,,,,5,,,,Matches
Balogun Folarin,usUSA,4.0,Monaco,23,2001,6.8,,1,,,,,,,,,,,1,,,,Matches
Bamba Abdoulaye,ciCIV,2.0,Angers,34,1990,16.8,,15,,,,,,,,,,,20,,,,Matches
Bamba Mohamed,ciCIV,3.0,Reims,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Barco Valentín,arARG,3.0,Strasbourg,20,2004,12.9,,22,,,,,,,,,,,13,,,,Matches
Barcola Bradley,frFRA,4.0,Paris Saint-Germain,21,2002,24.2,,17,,,,,,,,,,,19,,,,Matches
Bard Melvin,frFRA,2.3,Nice,23,2000,21.5,,37,,,,,,,,,,,29,,,,Matches
Bares Gabriel,chSUI,3.0,Montpellier,23,2000,0.6,,2,,,,,,,,,,,1,,,,Matches
Barisic Téo,hrCRO,2.0,Lyon,19,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Batubinsika Dylan,cdCOD,2.0,Saint-Étienne,28,1996,22.4,,13,,,,,,,,,,,41,,,,Matches
Belkebla Haris,dzALG,3.0,Angers,30,1994,19.9,,39,,,,,,,,,,,35,,,,Matches
Belkhdim Yassin,frFRA,3.0,Angers,22,2002,16.9,,27,,,,,,,,,,,21,,,,Matches
Ben Seghir Eliesse,maMAR,3.0,Monaco,19,2005,19.4,,22,,,,,,,,,,,13,,,,Matches
Bennacer Ismaël,dzALG,3.0,Marseille,26,1997,7.2,,10,,,,,,,,,,,10,,,,Matches
Benrahma Saïd,dzALG,3.5,Lyon,28,1995,8.2,,6,,,,,,,,,,,3,,,,Matches
Bentaleb Nabil,dzALG,3.0,Lille,29,1994,3.7,,3,,,,,,,,,,,5,,,,Matches
Beraldo Lucas,brBRA,2.0,Paris Saint-Germain,20,2003,22.3,,31,,,,,,,,,,,22,,,,Matches
Bernauer Maxime,frFRA,2.0,Saint-Étienne,26,1998,8.5,,8,,,,,,,,,,,5,,,,Matches
Bertaud Dimitry,cdCOD,1.0,Montpellier,26,1998,4.0,,0,,,,,,,,,,,0,,,,Matches
Biereth Mika,dkDEN,4.0,Monaco,21,2003,13.6,,5,,,,,,,,,,,4,,,,Matches
Biumla Emmanuel,frFRA,2.0,Angers,19,2005,14.8,,13,,,,,,,,,,,10,,,,Matches
Bizot Marco,nlNED,1.0,Brest,33,1991,32.0,,1,,,,,,,,,,,0,,,,Matches
Blas Ludovic,frFRA,3.4,Rennes,26,1997,25.5,,25,,,,,,,,,,,12,,,,Matches
Boakye Augustine,ghGHA,3.4,Saint-Étienne,23,2000,8.1,,3,,,,,,,,,,,6,,,,Matches
Bodmer Mathéo,frFRA,2.0,Le Havre,20,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Boga Jeremie,ciCIV,3.4,Nice,27,1997,11.7,,5,,,,,,,,,,,3,,,,Matches
Bombito Moïse,caCAN,2.0,Nice,24,2000,24.4,,28,,,,,,,,,,,20,,,,Matches
Bouabré Saïmon,frFRA,3.0,Monaco,18,2006,1.1,,0,,,,,,,,,,,0,,,,Matches
Bouaddi Ayyoub,frFRA,3.0,Lille,16,2007,12.8,,32,,,,,,,,,,,12,,,,Matches
Bouanani Badredine,dzALG,3.4,Nice,19,2004,12.2,,4,,,,,,,,,,,12,,,,Matches
Bouchouari Benjamin,maMAR,3.0,Saint-Étienne,22,2001,19.7,,28,,,,,,,,,,,16,,,,Matches
Boudaoui Hicham,dzALG,3.0,Nice,24,1999,27.1,,52,,,,,,,,,,,24,,,,Matches
Bourgault Justin,frFRA,2.0,Brest,18,2005,1.4,,1,,,,,,,,,,,0,,,,Matches
Bourigeaud Benjamin,frFRA,3.0,Rennes,30,1994,0.9,,0,,,,,,,,,,,2,,,,Matches
Brahimi Bilal,dzALG,3.0,Nice,24,2000,0.8,,0,,,,,,,,,,,0,,,,Matches
Brassier Lilian,frFRA,2.0,Marseille,24,1999,8.7,,6,,,,,,,,,,,8,,,,Matches
Brassier Lilian,frFRA,2.0,Rennes,24,1999,13.7,,12,,,,,,,,,,,20,,,,Matches
Briançon Anthony,frFRA,2.3,Saint-Étienne,29,1994,0.0,,0,,,,,,,,,,,0,,,,Matches
Buta Aurélio,ptPOR,2.0,Reims,27,1997,21.9,,24,,,,,,,,,,,21,,,,Matches
Bułka Marcin,plPOL,1.0,Nice,24,1999,34.0,,0,,,,,,,,,,,1,,,,Matches
Cabella Rémy,frFRA,3.0,Lille,34,1990,11.2,,19,,,,,,,,,,,7,,,,Matches
Cafaro Mathieu,frFRA,3.4,Saint-Étienne,27,1997,8.1,,7,,,,,,,,,,,7,,,,Matches
Ćaleta-Car Duje,hrCRO,2.0,Lyon,27,1996,17.6,,12,,,,,,,,,,,16,,,,Matches
Camara Issiaga,gnGUI,3.0,Nice,19,2005,0.2,,1,,,,,,,,,,,3,,,,Matches
Camara Lamine,snSEN,3.0,Monaco,20,2004,22.8,,40,,,,,,,,,,,30,,,,Matches
Camara Mahdi,frFRA,3.0,Brest,26,1998,29.5,,43,,,,,,,,,,,30,,,,Matches
Camara Ousmane,mlMLI,2.0,Angers,21,2003,2.8,,3,,,,,,,,,,,0,,,,Matches
Camblan Axel,frFRA,4.0,Brest,20,2003,0.3,,1,,,,,,,,,,,0,,,,Matches
Canvot Jaydee,frFRA,2.3,Toulouse,18,2006,12.3,,12,,,,,,,,,,,11,,,,Matches
Capelle Pierrick,frFRA,3.0,Angers,37,1987,5.4,,17,,,,,,,,,,,11,,,,Matches
Capuano Gabin,frFRA,4.0,Lens,18,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Caqueret Maxence,frFRA,3.0,Lyon,24,2000,6.4,,11,,,,,,,,,,,8,,,,Matches
Cara Simon,frFRA,4.0,Montpellier,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Carboni Valentin,arARG,3.0,Marseille,19,2005,1.1,,2,,,,,,,,,,,1,,,,Matches
Cardona Irvin,mtMLT,3.5,Saint-Étienne,26,1997,11.8,,6,,,,,,,,,,,4,,,,Matches
Carlgren Patrik,seSWE,1.0,Nantes,32,1992,4.6,,0,,,,,,,,,,,0,,,,Matches
Casimir Josué,htHAI,3.4,Le Havre,22,2001,22.2,,28,,,,,,,,,,,6,,,,Matches
Cásseres Jr. Cristian,veVEN,3.0,Toulouse,24,2000,30.0,,61,,,,,,,,,,,42,,,,Matches
Castelletto Jean-Charles,cmCMR,2.3,Nantes,29,1995,29.1,,18,,,,,,,,,,,25,,,,Matches
Caumont Enzo,frFRA,3.0,Angers,20,2004,0.4,,1,,,,,,,,,,,1,,,,Matches
Centonze Fabien,frFRA,2.0,Nantes,28,1996,2.9,,4,,,,,,,,,,,2,,,,Matches
Chardonnet Brendan,frFRA,2.0,Brest,29,1994,26.8,,34,,,,,,,,,,,28,,,,Matches
Chávez Jhoanner,ecECU,3.0,Lens,22,2002,6.6,,5,,,,,,,,,,,6,,,,Matches
Chennahi Théo,frFRA,2.0,Montpellier,19,2005,2.0,,1,,,,,,,,,,,3,,,,Matches
Cherif Sidiki,frFRA,4.0,Angers,17,2006,3.6,,5,,,,,,,,,,,0,,,,Matches
Cherki Rayan,frFRA,3.4,Lyon,20,2003,22.7,,13,,,,,,,,,,,7,,,,Matches
Chevalier Lucas,frFRA,1.0,Lille,22,2001,34.0,,2,,,,,,,,,,,0,,,,Matches
Chirivella Pedro,esESP,3.0,Nantes,27,1997,26.1,,27,,,,,,,,,,,21,,,,Matches
Chotard Joris,frFRA,3.0,Montpellier,22,2001,21.0,,29,,,,,,,,,,,19,,,,Matches
Cissé Djaoui,frFRA,3.0,Rennes,20,2004,12.5,,19,,,,,,,,,,,14,,,,Matches
Cissé Yoann,frFRA,3.0,Auxerre,19,2004,0.1,,0,,,,,,,,,,,1,,,,Matches
Clauss Jonathan,frFRA,2.4,Nice,31,1992,25.6,,34,,,,,,,,,,,47,,,,Matches
Coco Marcus,frFRA,2.0,Nantes,28,1996,10.6,,22,,,,,,,,,,,11,,,,Matches
Confais Alois,frFRA,2.3,Le Havre,27,1996,0.0,,0,,,,,,,,,,,0,,,,Matches
Coquelin Francis,frFRA,3.0,Nantes,33,1991,2.5,,5,,,,,,,,,,,6,,,,Matches
Cornelius Derek,caCAN,2.0,Marseille,26,1997,15.8,,17,,,,,,,,,,,13,,,,Matches
Cornud Pierre,frFRA,2.3,Saint-Étienne,27,1996,6.4,,10,,,,,,,,,,,9,,,,Matches
Costa David,ptPOR,3.0,Lens,23,2001,3.9,,0,,,,,,,,,,,1,,,,Matches
Costa Logan,cvCPV,2.0,Toulouse,23,2001,1.0,,1,,,,,,,,,,,2,,,,Matches
Coudert Grégoire,frFRA,1.0,Brest,25,1999,2.0,,0,,,,,,,,,,,0,,,,Matches
Coulibaly Lasso,ciCIV,3.0,Auxerre,21,2002,0.5,,1,,,,,,,,,,,0,,,,Matches
Coulibaly Mamadou,frFRA,3.0,Monaco,20,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Coulibaly Soumaïla,frFRA,2.0,Brest,20,2003,4.9,,2,,,,,,,,,,,6,,,,Matches
Coulibaly Tanguy,frFRA,3.4,Montpellier,23,2001,16.5,,25,,,,,,,,,,,10,,,,Matches
Courcoul Marius,frFRA,3.0,Angers,17,2007,3.4,,2,,,,,,,,,,,6,,,,Matches
Cozza Nicolas,frFRA,2.3,Nantes,25,1999,22.8,,40,,,,,,,,,,,25,,,,Matches
Cresswell Charlie,engENG,2.0,Toulouse,21,2002,28.8,,23,,,,,,,,,,,29,,,,Matches
Danois Kévin,frFRA,3.0,Auxerre,20,2004,16.2,,31,,,,,,,,,,,20,,,,Matches
Danso Kevin,atAUT,2.0,Lens,25,1998,12.0,,8,,,,,,,,,,,22,,,,Matches
Dante,brBRA,2.0,Nice,40,1983,21.8,,14,,,,,,,,,,,33,,,,Matches
Daouda Diongue Pape,snSEN,3.0,Strasbourg,,,0.9,,0,,,,,,,,,,,3,,,,Matches
Daramy Mohamed,dkDEN,3.5,Reims,22,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
David Jonathan,caCAN,4.0,Lille,24,2000,28.4,,9,,,,,,,,,,,7,,,,Matches
Davitashvili Zuriko,geGEO,3.5,Saint-Étienne,23,2001,30.9,,14,,,,,,,,,,,14,,,,Matches
De Percin Théo,mqMTQ,1.0,Auxerre,23,2001,2.0,,0,,,,,,,,,,,0,,,,Matches
De Smet Thibault,beBEL,2.0,Reims,26,1998,2.1,,4,,,,,,,,,,,4,,,,Matches
Dedić Amar,baBIH,3.0,Marseille,21,2002,3.5,,4,,,,,,,,,,,3,,,,Matches
Del Castillo Romain,frFRA,3.5,Brest,28,1996,14.0,,21,,,,,,,,,,,6,,,,Matches
Delaine Thomas,frFRA,2.3,Strasbourg,32,1992,0.1,,1,,,,,,,,,,,1,,,,Matches
Delort Andy,dzALG,4.0,Montpellier,32,1991,6.7,,3,,,,,,,,,,,0,,,,Matches
Dembélé Ousmane,frFRA,4.0,Paris Saint-Germain,27,1997,19.2,,5,,,,,,,,,,,9,,,,Matches
Descamps Rémy,frFRA,1.0,Lyon,28,1996,1.0,,0,,,,,,,,,,,0,,,,Matches
Desmas Arthur,frFRA,1.0,Le Havre,30,1994,18.0,,0,,,,,,,,,,,0,,,,Matches
Diakhon Mamadou,frFRA,3.4,Reims,18,2005,9.5,,8,,,,,,,,,,,4,,,,Matches
Diakité Bafodé,frFRA,2.0,Lille,23,2001,30.7,,19,,,,,,,,,,,26,,,,Matches
Diakité Oumar,ciCIV,4.0,Reims,20,2003,18.1,,13,,,,,,,,,,,2,,,,Matches
Diarra Habib,snSEN,3.4,Strasbourg,20,2004,26.1,,11,,,,,,,,,,,14,,,,Matches
Diatta Krépin,snSEN,2.3,Monaco,25,1999,5.6,,12,,,,,,,,,,,9,,,,Matches
Diawara Kandet,gnGUI,3.0,Le Havre,24,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Diawara Mahamadou,frFRA,3.0,Le Havre,19,2005,6.5,,13,,,,,,,,,,,13,,,,Matches
Diawara Mahamadou,frFRA,3.0,Lyon,19,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Dieng Bamba,snSEN,4.0,Angers,24,2000,5.9,,1,,,,,,,,,,,0,,,,Matches
Diliwidi Kembo,frFRA,4.0,Lens,18,2006,0.0,,0,,,,,,,,,,,0,,,,Matches
Diomande Sinaly,ciCIV,2.0,Auxerre,23,2001,21.6,,19,,,,,,,,,,,31,,,,Matches
Diony Lois,frFRA,4.0,Angers,31,1992,0.2,,0,,,,,,,,,,,0,,,,Matches
Diop Sérigné,snSEN,4.0,Brest,19,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Diop Sofiane,maMAR,3.4,Nice,24,2000,11.8,,18,,,,,,,,,,,18,,,,Matches
Diouf Andy,frFRA,3.0,Lens,21,2003,24.7,,29,,,,,,,,,,,14,,,,Matches
Diouf Yehvann,snSEN,1.0,Reims,24,1999,34.0,,2,,,,,,,,,,,0,,,,Matches
Dioussé Assane,snSEN,3.0,Auxerre,26,1997,7.4,,8,,,,,,,,,,,11,,,,Matches
Domínguez Álex,esESP,1.0,Toulouse,26,1998,0.2,,0,,,,,,,,,,,0,,,,Matches
Donnarumma Gianluigi,itITA,1.0,Paris Saint-Germain,25,1999,23.2,,1,,,,,,,,,,,0,,,,Matches
Doucoure Sékou,frFRA,2.0,Nantes,19,2005,0.1,,0,,,,,,,,,,,0,,,,Matches
Doué Désiré,frFRA,3.4,Paris Saint-Germain,19,2005,19.2,,31,,,,,,,,,,,13,,,,Matches
Doué Guela,ciCIV,2.3,Strasbourg,21,2002,30.2,,42,,,,,,,,,,,33,,,,Matches
Douglas,brBRA,3.0,Nantes,27,1997,25.6,,39,,,,,,,,,,,32,,,,Matches
Doukouré Ismaël,frFRA,2.3,Strasbourg,21,2003,29.3,,23,,,,,,,,,,,22,,,,Matches
Doumbia Kamory,mlMLI,3.4,Brest,21,2003,14.7,,30,,,,,,,,,,,27,,,,Matches
Doumbouya Amidou,frFRA,3.0,Nice,16,2007,0.5,,1,,,,,,,,,,,1,,,,Matches
Duverne Jean-Kevin,htHAI,2.0,Nantes,27,1997,6.0,,12,,,,,,,,,,,8,,,,Matches
Džodić Stefan,rsSRB,2.0,Montpellier,19,2005,2.7,,4,,,,,,,,,,,4,,,,Matches
Dønnum Aron,noNOR,3.0,Toulouse,26,1998,29.9,,34,,,,,,,,,,,26,,,,Matches
Edjouma Noah,frFRA,3.0,Toulouse,18,2005,1.9,,2,,,,,,,,,,,2,,,,Matches
Ekomie Jacques,gaGAB,2.3,Angers,20,2003,7.7,,14,,,,,,,,,,,5,,,,Matches
Ekwah Elimby Pierre,frFRA,3.0,Saint-Étienne,22,2002,28.6,,35,,,,,,,,,,,47,,,,Matches
Elia Meschak,cdCOD,4.0,Nantes,26,1997,1.9,,5,,,,,,,,,,,0,,,,Matches
Embolo Breel,chSUI,3.5,Monaco,27,1997,20.5,,17,,,,,,,,,,,4,,,,Matches
Emegha Emanuel,nlNED,4.0,Strasbourg,21,2003,25.5,,5,,,,,,,,,,,1,,,,Matches
Faivre Romain,frFRA,3.4,Brest,26,1998,10.0,,11,,,,,,,,,,,3,,,,Matches
Fayad Khalil,frFRA,3.4,Montpellier,20,2004,11.4,,16,,,,,,,,,,,10,,,,Matches
Felipe Luiz,itITA,2.0,Marseille,27,1997,1.4,,3,,,,,,,,,,,3,,,,Matches
Ferhat Zinedine,dzALG,3.0,Angers,31,1993,9.4,,7,,,,,,,,,,,10,,,,Matches
Fernandes Edimilson,chSUI,2.4,Brest,28,1996,12.3,,7,,,,,,,,,,,18,,,,Matches
Fernandez-Pardo Matias,beBEL,3.4,Lille,19,2005,11.8,,9,,,,,,,,,,,3,,,,Matches
Ferri Jordan,frFRA,3.0,Montpellier,32,1992,19.7,,24,,,,,,,,,,,9,,,,Matches
Fila Karol,plPOL,2.0,Strasbourg,26,1998,0.1,,0,,,,,,,,,,,0,,,,Matches
Fofana Malick,beBEL,3.5,Lyon,19,2005,17.7,,12,,,,,,,,,,,8,,,,Matches
Fofana Rayan,frFRA,3.0,Lens,18,2006,0.3,,2,,,,,,,,,,,0,,,,Matches
Fofana Seko,ciCIV,3.0,Rennes,29,1995,9.4,,7,,,,,,,,,,,7,,,,Matches
Fofana Yahia,ciCIV,1.0,Angers,23,2000,33.0,,0,,,,,,,,,,,1,,,,Matches
Fomba Lamine,frFRA,3.0,Saint-Étienne,26,1998,2.4,,6,,,,,,,,,,,4,,,,Matches
Frankowski Przemysław,plPOL,2.4,Lens,29,1995,15.4,,20,,,,,,,,,,,20,,,,Matches
Fulgini Angelo,frFRA,3.0,Lens,27,1996,11.6,,10,,,,,,,,,,,2,,,,Matches
Furuhashi Kyogo,jpJPN,4.0,Rennes,29,1995,1.4,,2,,,,,,,,,,,0,,,,Matches
Gallon Gauthier,frFRA,1.0,Rennes,31,1993,0.5,,0,,,,,,,,,,,0,,,,Matches
Ganago Ignatius,cmCMR,3.0,Nantes,25,1999,2.7,,1,,,,,,,,,,,4,,,,Matches
Garcia Ulisses,chSUI,2.3,Marseille,28,1996,10.3,,11,,,,,,,,,,,8,,,,Matches
Gbamin Jean-Philippe,ciCIV,3.0,Nantes,28,1995,2.4,,1,,,,,,,,,,,1,,,,Matches
Gbane Mory,ciCIV,2.3,Reims,23,2000,12.5,,11,,,,,,,,,,,20,,,,Matches
Gboho Yann,frFRA,3.4,Toulouse,23,2001,25.9,,19,,,,,,,,,,,6,,,,Matches
Genreau Denis,auAUS,3.0,Toulouse,25,1999,2.5,,5,,,,,,,,,,,3,,,,Matches
Golovin Aleksandr,ruRUS,3.0,Monaco,28,1996,12.8,,23,,,,,,,,,,,12,,,,Matches
Gomes André,ptPOR,3.0,Lille,31,1993,14.2,,13,,,,,,,,,,,5,,,,Matches
Gomes Angel,engENG,3.0,Lille,23,2000,8.2,,6,,,,,,,,,,,0,,,,Matches
Gómez Carlos,coCOL,3.0,Rennes,21,2002,4.2,,6,,,,,,,,,,,3,,,,Matches
Gorgelin Mathieu,frFRA,1.0,Le Havre,33,1990,16.0,,1,,,,,,,,,,,0,,,,Matches
Gouiri Amine,dzALG,4.0,Marseille,24,2000,11.6,,5,,,,,,,,,,,1,,,,Matches
Gouiri Amine,dzALG,3.4,Rennes,24,2000,11.5,,5,,,,,,,,,,,2,,,,Matches
Gradit Jonathan,frFRA,2.0,Lens,31,1992,23.5,,22,,,,,,,,,,,26,,,,Matches
Grandsir Samuel,frFRA,3.5,Le Havre,27,1996,0.9,,5,,,,,,,,,,,0,,,,Matches
Greenwood Mason,engENG,3.4,Marseille,22,2001,31.2,,18,,,,,,,,,,,11,,,,Matches
Grønbaek Albert,dkDEN,3.4,Rennes,23,2001,9.0,,11,,,,,,,,,,,3,,,,Matches
Gudmundsson Gabriel,seSWE,2.3,Lille,25,1999,19.8,,24,,,,,,,,,,,17,,,,Matches
Gueguin Axel,frFRA,4.0,Montpellier,19,2005,0.3,,1,,,,,,,,,,,0,,,,Matches
Guessand Evann,ciCIV,3.4,Nice,23,2001,28.5,,29,,,,,,,,,,,15,,,,Matches
Guirassy Bahereba,frFRA,3.0,Nantes,17,2006,3.9,,9,,,,,,,,,,,2,,,,Matches
Haïdara Massadio,mlMLI,2.0,Brest,31,1992,18.6,,17,,,,,,,,,,,25,,,,Matches
Hakimi Achraf,maMAR,2.0,Paris Saint-Germain,25,1998,23.0,,35,,,,,,,,,,,31,,,,Matches
Hanin Florent,dzALG,2.0,Angers,34,1990,29.7,,48,,,,,,,,,,,47,,,,Matches
Haraldsson Hákon,isISL,3.0,Lille,21,2003,19.5,,15,,,,,,,,,,,8,,,,Matches
Harit Amine,maMAR,3.0,Marseille,27,1997,5.8,,7,,,,,,,,,,,3,,,,Matches
Hateboer Hans,nlNED,2.3,Rennes,30,1994,18.7,,20,,,,,,,,,,,33,,,,Matches
Haug Kjetil,noNOR,1.0,Toulouse,26,1998,5.5,,0,,,,,,,,,,,0,,,,Matches
Henrique Luis,brBRA,3.0,Marseille,22,2001,29.0,,9,,,,,,,,,,,10,,,,Matches
Hernández Lucas,frFRA,2.0,Paris Saint-Germain,28,1996,9.7,,18,,,,,,,,,,,7,,,,Matches
Hoever Ki-Jana,nlNED,2.3,Auxerre,22,2002,23.6,,40,,,,,,,,,,,20,,,,Matches
Hountondji Cédric,bjBEN,2.0,Angers,30,1994,3.0,,5,,,,,,,,,,,4,,,,Matches
Housni Ilyes,frFRA,4.0,Le Havre,19,2005,2.6,,5,,,,,,,,,,,1,,,,Matches
Højbjerg Pierre,dkDEN,3.0,Marseille,28,1995,29.6,,45,,,,,,,,,,,42,,,,Matches
Ibrahim Hafiz,ngNGA,4.0,Reims,18,2005,4.3,,2,,,,,,,,,,,2,,,,Matches
Ilenikhena George,ngNGA,4.0,Monaco,17,2006,8.0,,2,,,,,,,,,,,2,,,,Matches
Ilie Rareş,roROU,3.0,Nice,21,2003,0.1,,1,,,,,,,,,,,0,,,,Matches
Ismaily,brBRA,2.0,Lille,34,1990,10.0,,17,,,,,,,,,,,14,,,,Matches
Issoufou Yanis,frFRA,3.0,Montpellier,17,2006,0.9,,4,,,,,,,,,,,0,,,,Matches
Ito Junya,jpJPN,3.4,Reims,31,1993,29.9,,30,,,,,,,,,,,12,,,,Matches
Jacquet Jérémy,frFRA,2.0,Rennes,19,2005,10.3,,19,,,,,,,,,,,27,,,,Matches
Jakobs Ismail,snSEN,2.0,Monaco,24,1999,2.0,,5,,,,,,,,,,,2,,,,Matches
James Jordan,wlsWAL,3.0,Rennes,20,2004,13.1,,22,,,,,,,,,,,14,,,,Matches
Jeng Malcolm,seSWE,2.0,Reims,19,2005,1.2,,0,,,,,,,,,,,3,,,,Matches
Joe John,ieIRL,3.0,Reims,20,2003,6.1,,15,,,,,,,,,,,6,,,,Matches
