Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
394,Stephy Mavididi,eng ENG,"MF,FW",Montpellier,23,1998,30,27,2299,25.5,8,3,11,8,0,0,4,0,0.31,0.12,0.43,0.31,0.43,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Derek Mazou-Sacko,fr FRA,MF,Troyes,16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,22,1998,35,34,3023,33.6,28,17,45,24,4,4,10,0,0.83,0.51,1.34,0.71,1.22,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Yannis Mbemba,ga GAB,DF,Nantes,20,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Amadou Mbengue,sn SEN,DF,Metz,19,2002,12,5,610,6.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Hianga'a Mbock,fr FRA,MF,Brest,21,1999,14,9,799,8.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Jason Mbock,fr FRA,FW,Angers,21,1999,1,0,17,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Moustapha Mbow,sn SEN,DF,Reims,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Nathanael Mbuku,cd COD,"FW,MF",Reims,19,2002,31,18,1418,15.8,2,1,3,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Facundo Medina,ar ARG,DF,Lens,22,1999,31,30,2593,28.8,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Farid El Melali,dz ALG,MF,Angers,24,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Birger Meling,no NOR,DF,Rennes,26,1994,31,20,1829,20.3,0,4,4,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Houboulang Mendes,gw GNB,DF,Lorient,23,1998,36,36,3220,35.8,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Nuno Mendes,pt POR,DF,Paris Saint-Germain,19,2002,27,18,1658,18.4,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Pedro Mendes,pt POR,DF,Montpellier,30,1990,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,29,21,1863,20.7,1,1,2,1,0,0,3,1,0.05,0.05,0.10,0.05,0.10,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Arial Mendy,sn SEN,"DF,MF",Clermont Foot,26,1994,18,9,792,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,34,27,2413,26.8,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Gideon Mensah,gh GHA,"DF,MF",Bordeaux,23,1998,23,13,1208,13.4,0,2,2,0,0,0,1,1,0.00,0.15,0.15,0.00,0.15,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,28,21,1926,21.4,2,3,5,2,0,0,0,0,0.09,0.14,0.23,0.09,0.23,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Lionel Messi,ar ARG,"FW,MF",Paris Saint-Germain,34,1987,26,24,2153,23.9,6,14,20,6,0,0,0,0,0.25,0.59,0.84,0.25,0.84,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Mexer,mz MOZ,DF,Bordeaux,32,1988,16,14,1227,13.6,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Edouard Michut,fr FRA,MF,Paris Saint-Germain,18,2003,5,0,70,0.8,0,1,1,0,0,0,0,1,0.00,1.29,1.29,0.00,1.29,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Georges Mikautadze,ge GEO,FW,Metz,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,William Mikelbrencis,fr FRA,"MF,DF",Metz,17,2004,9,8,610,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Arkadiusz Milik,pl POL,"FW,MF",Marseille,27,1994,23,15,1416,15.7,7,2,9,6,1,1,1,0,0.44,0.13,0.57,0.38,0.51,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Terem Moffi,ng NGA,FW,Lorient,22,1999,37,34,2711,30.1,8,4,12,6,2,2,1,0,0.27,0.13,0.40,0.20,0.33,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Florent Mollet,fr FRA,MF,Montpellier,29,1991,35,32,2630,29.2,6,2,8,6,0,0,6,0,0.21,0.07,0.27,0.21,0.27,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Thomas Monconduit,fr FRA,MF,Lorient,30,1991,34,26,2248,25.0,3,2,5,3,0,0,5,0,0.12,0.08,0.20,0.12,0.20,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Jérémy Morel,mg MAD,DF,Lorient,37,1984,9,6,604,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Lebo Mothiba,za RSA,"MF,FW",Troyes,25,1996,13,5,522,5.8,2,0,2,1,1,1,1,0,0.34,0.00,0.34,0.17,0.17,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,3,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Aimen Moueffek,fr FRA,"MF,FW",Saint-Étienne,20,2001,14,4,432,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,24,17,1661,18.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7,7,630,7.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,29,fr FRA,GK,Troyes,35,1986,7,7,630,7.0,8,1.14,22,16,72.7,1,3,3,1,14.3,2,2,0,0,0.0,Matches,Ligue 1,2021-22
430,Steve Mounié,bj BEN,FW,Brest,26,1994,35,25,2312,25.7,9,2,11,7,2,2,2,0,0.35,0.08,0.43,0.27,0.35,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,30,16,1509,16.8,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,24,20,1885,20.9,5,1,6,5,0,0,7,0,0.24,0.05,0.29,0.24,0.29,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Kévin N'Doram,fr FRA,MF,Metz,25,1996,19,16,1235,13.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Eric N'Jo,fr FRA,DF,Troyes,17,2004,2,0,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,34,31,2789,31.0,1,3,4,1,0,0,4,0,0.03,0.10,0.13,0.03,0.13,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,30,29,2563,28.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Guédé Nadje,fr FRA,FW,Angers,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Paul Nardi,fr FRA,GK,Lorient,27,1994,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,30,fr FRA,GK,Lorient,27,1994,22,22,1980,22.0,38,1.73,91,56,62.6,3,8,11,4,18.2,5,4,0,1,0.0,Matches,Ligue 1,2021-22
440,Keylor Navas,cr CRC,GK,Paris Saint-Germain,34,1986,21,21,1856,20.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,31,cr CRC,GK,Paris Saint-Germain,34,1986,21,21,1856,20.6,18,0.87,77,61,79.2,13,6,2,8,38.1,2,2,0,0,0.0,Matches,Ligue 1,2021-22
441,Papa Ndiaga Yade,mr MTN,"MF,FW",Metz,21,2000,18,5,696,7.7,0,1,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,11,7,701,7.8,0,2,2,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Dan Ndoye,ch SUI,FW,Nice,20,2000,3,2,205,2.3,0,1,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Neymar,br BRA,"FW,MF",Paris Saint-Germain,29,1992,22,22,1851,20.6,13,6,19,10,3,4,10,0,0.63,0.29,0.92,0.49,0.78,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,16,12,936,10.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Opa Nguette,sn SEN,"MF,FW",Metz,27,1994,26,10,1048,11.6,2,2,4,2,0,0,1,0,0.17,0.17,0.34,0.17,0.34,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Sikou Niakaté,ml MLI,DF,Metz,22,1999,12,8,661,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Ibrahima Niane,sn SEN,FW,Metz,22,1999,26,20,1582,17.6,3,1,4,2,1,1,2,1,0.17,0.06,0.23,0.11,0.17,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,22,7,777,8.6,3,1,4,3,0,0,3,0,0.35,0.12,0.46,0.35,0.46,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Cheikh Niasse,sn SEN,MF,Lille,21,2000,4,0,44,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Casimir Ninga,td CHA,FW,Angers,28,1993,16,3,409,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Arnaud Nordin,fr FRA,"MF,FW",Saint-Étienne,23,1998,36,20,1874,20.8,4,4,8,4,0,0,4,0,0.19,0.19,0.38,0.19,0.38,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Alexander Nübel,de GER,GK,Monaco,24,1996,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,32,de GER,GK,Monaco,24,1996,38,38,3420,38.0,40,1.05,138,106,76.8,20,9,9,11,28.9,9,8,0,1,0.0,Matches,Ligue 1,2021-22
454,Gerzino Nyamsi,cm CMR,DF,Strasbourg,24,1997,34,33,2984,33.2,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,30,29,2429,27.0,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Warmed Omari,km COM,DF,Rennes,21,2000,34,31,2796,31.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,29,29,2587,28.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,33,ch SUI,GK,Montpellier,27,1994,29,29,2587,28.7,41,1.43,153,115,75.2,10,4,15,8,27.6,4,3,1,0,25.0,Matches,Ligue 1,2021-22
458,Amadou Onana,be BEL,MF,Lille,19,2001,32,11,1359,15.1,1,0,1,1,0,0,2,1,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Jean Onana,cm CMR,MF,Bordeaux,21,2000,23,23,1832,20.4,3,2,5,3,0,0,3,1,0.15,0.10,0.25,0.15,0.25,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Otávio,br BRA,MF,Bordeaux,27,1994,16,13,1147,12.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,25,7,812,9.0,1,2,3,1,0,0,4,0,0.11,0.22,0.33,0.11,0.33,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,33,20,1737,19.3,4,5,9,4,0,0,6,0,0.21,0.26,0.47,0.21,0.47,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,21,21,1875,20.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,34,dz ALG,GK,Metz,33,1988,21,21,1875,20.8,39,1.87,91,55,60.4,2,8,11,3,14.3,3,3,0,0,0.0,Matches,Ligue 1,2021-22
464,Azzedine Ounahi,ma MAR,MF,Angers,21,2000,32,16,1633,18.1,2,1,3,2,0,0,2,0,0.11,0.06,0.17,0.11,0.17,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Ambroise Oyongo,cm CMR,"DF,MF",Montpellier,30,1991,11,7,659,7.3,1,0,1,1,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Vincent Pajot,fr FRA,MF,Metz,30,1990,30,27,2311,25.7,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Nicolas Pallois,fr FRA,DF,Nantes,33,1987,30,29,2447,27.2,1,0,1,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Erik Palmer-Brown,us USA,DF,Troyes,24,1997,21,19,1734,19.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Emerson Palmieri,it ITA,"DF,MF",Lyon,26,1994,29,26,2264,25.2,1,2,3,1,0,0,3,1,0.04,0.08,0.12,0.04,0.12,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,35,32,2699,30.0,9,6,15,8,1,1,3,0,0.30,0.20,0.50,0.27,0.47,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Rubén Pardo,es ESP,MF,Bordeaux,28,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Leandro Paredes,ar ARG,MF,Paris Saint-Germain,27,1994,15,10,838,9.3,1,2,3,1,0,0,3,0,0.11,0.21,0.32,0.11,0.32,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,7,5,451,5.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,31,28,2592,28.8,12,10,22,5,7,7,3,0,0.42,0.35,0.76,0.17,0.52,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Timothee Pembele,fr FRA,"DF,MF",Bordeaux,18,2002,26,17,1414,15.7,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Brayann Pereira,fr FRA,DF,Lens,18,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Danilo Pereira,pt POR,MF,Paris Saint-Germain,29,1991,27,22,2038,22.6,5,0,5,5,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Mathias Pereira Lage,pt POR,"MF,DF",Angers,24,1996,24,11,1040,11.6,4,2,6,4,0,0,0,0,0.35,0.17,0.52,0.35,0.52,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Luan Peres Petroni,br BRA,DF,Marseille,27,1994,34,29,2679,29.8,0,2,2,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Lucas Perrin,fr FRA,DF,Strasbourg,22,1998,31,29,2502,27.8,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Danijel Petković,me MNE,GK,Angers,28,1993,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,35,me MNE,GK,Angers,28,1993,15,15,1350,15.0,22,1.47,64,44,68.8,3,3,9,2,13.3,3,2,1,0,33.3,Matches,Ligue 1,2021-22
482,Léo Pétrot,fr FRA,DF,Lorient,24,1997,22,21,1815,20.2,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Romain Philippoteaux,fr FRA,"FW,MF",Brest,33,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Jérôme Phojo,fr FRA,DF,Clermont Foot,28,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Jérémy Pied,fr FRA,"DF,FW",Lille,32,1989,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,23,1998,30,29,2548,28.3,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Julian Pollersbeck,de GER,GK,Lyon,26,1994,6,4,436,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,36,de GER,GK,Lyon,26,1994,6,4,436,4.8,6,1.24,21,19,90.5,3,0,1,1,25.0,4,4,0,0,0.0,Matches,Ligue 1,2021-22
488,Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13,13,1170,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,37,fr FRA,GK,Bordeaux,22,1999,13,13,1170,13.0,29,2.23,57,32,52.6,3,5,5,2,15.4,4,2,2,0,50.0,Matches,Ligue 1,2021-22
489,Sanjin Prcić,ba BIH,MF,Strasbourg,27,1993,32,27,2186,24.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,27,24,1969,21.9,5,2,7,5,0,0,5,0,0.23,0.09,0.32,0.23,0.32,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,25,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Rafinha,br BRA,"FW,MF",Paris Saint-Germain,28,1993,5,3,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Predrag Rajković,rs SRB,GK,Reims,25,1995,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2021-22,38,rs SRB,GK,Reims,25,1995,38,38,3420,38.0,44,1.16,155,117,74.8,11,13,14,11,28.9,7,5,1,1,16.7,Matches,Ligue 1,2021-22
494,Adil Rami,fr FRA,DF,Troyes,35,1985,17,14,1171,13.0,3,0,3,3,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,Sergio Ramos,es ESP,DF,Paris Saint-Germain,35,1986,12,8,801,8.9,2,0,2,2,0,0,3,1,0.22,0.00,0.22,0.22,0.22,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,28,1993,29,22,1759,19.5,8,3,11,8,0,0,3,0,0.41,0.15,0.56,0.41,0.56,Matches,Ligue 1,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
