Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,league_tag,season_tag,Unnamed: 0_level_0_Rk_k,Unnamed: 2_level_0_Nation_k,Unnamed: 3_level_0_Pos_k,Unnamed: 4_level_0_Squad_k,Unnamed: 5_level_0_Age_k,Unnamed: 6_level_0_Born_k,Playing Time_MP_k,Playing Time_Starts_k,Playing Time_Min_k,Playing Time_90s_k,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 26_level_0_Matches,league_tag_k,season_tag_k
286,Christos Kourfalidis,gr GRE,MF,Cagliari,18,2002,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Viktor Kovalenko,ua UKR,MF,Spezia,25,1996,26,16,1325,14.7,1,3,4,1,0,0,4,0,0.07,0.20,0.27,0.07,0.27,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Julian Kristoffersen,no NOR,FW,Salernitana,24,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Rade Krunić,ba BIH,MF,Milan,27,1993,28,15,1416,15.7,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Dejan Kulusevski,se SWE,"MF,FW",Juventus,21,2000,20,5,772,8.6,1,3,4,1,0,0,1,0,0.12,0.35,0.47,0.12,0.47,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Marash Kumbulla,al ALB,DF,Roma,21,2000,17,13,1025,11.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Giorgos Kyriakopoulos,gr GRE,"DF,MF",Sassuolo,25,1996,29,22,1975,21.9,0,5,5,0,0,0,6,1,0.00,0.23,0.23,0.00,0.23,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Andrea La Mantia,it ITA,FW,Empoli,30,1991,18,3,488,5.4,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Sam Lammers,nl NED,FW,Atalanta,24,1997,2,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,28,1992,28,11,1184,13.2,2,4,6,2,0,0,1,0,0.15,0.30,0.46,0.15,0.46,Matches,Serie A,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
