id,web_name,first_name,second_name,element_type,position,team,selected_by_percent,price,now_cost
315,Benda,Steven,Benda,1,GK,10,0.0,4.0,40
316,Robinson,Antonee,Robinson,2,DEF,10,0.9,5.0,50
317,Andersen,Joachim,Andersen,2,DEF,10,2.8,4.5,45
318,Bassey,Calvin,Bassey,2,DEF,10,0.8,4.5,45
319,Castagne,Timothy,Castagne,2,DEF,10,0.2,4.5,45
320,Diop,Issa,Diop,2,DEF,10,0.1,4.5,45
321,J.Cuenca,Jorge,Cuenca Barreno,2,DEF,10,0.1,4.5,45
322,Tete,Kenny,Tete,2,DEF,10,0.2,4.5,45
323,Amissah,Samuel,Amissah,2,DEF,10,0.1,4.0,40
324,Iwobi,Alex,Iwobi,3,MID,10,1.1,6.5,65
325,Smith Rowe,Emile,Smith Rowe,3,MID,10,0.5,6.0,60
327,Andreas,Andreas,Hoelgebaum Pereira,3,MID,10,0.1,5.5,55
328,Sessegnon,Ryan,Sessegnon,3,MID,10,0.1,5.5,55
329,Wilson,Harry,Wilson,3,MID,10,17.4,5.5,55
330,Berge,Sander,Berge,3,MID,10,0.1,5.0,50
331,Cairney,Tom,Cairney,3,MID,10,0.0,5.0,50
332,Lukić,Saša,Lukić,3,MID,10,0.1,5.0,50
333,Godo,Martial,Godo,3,MID,10,0.0,4.5,45
334,Harris,Luke,Harris,3,MID,10,0.0,4.5,45
335,King,Josh,King,3,MID,10,1.6,4.5,45
336,Reed,Harrison,Reed,3,MID,10,0.3,4.5,45
337,Raúl,Raúl,Jiménez Rodríguez,4,FWD,10,1.8,6.5,65
338,Muniz,Rodrigo,Muniz Carvalho,4,FWD,10,0.7,5.5,55
424,Bobb,Oscar,Bobb,3,MID,10,0.2,5.5,55
664,Lecomte,Benjamin,Lecomte,1,GK,10,0.7,4.0,40
727,Chukwueze,Samuel,Chukwueze,3,MID,10,0.1,5.5,55
731,Kevin,Kevin,Santos Lopes de Macedo,3,MID,10,0.1,6.0,60
737,Kusi-Asare,Jonah,Kusi-Asare,4,FWD,10,0.1,4.5,45
770,Ridgeon,Seth,Ridgeon,3,MID,10,0.0,4.5,45
786,McNally,Alfie,McNally,1,GK,10,0.0,4.0,40
168,Buonanotte,Facundo,Buonanotte,3,MID,11,0.1,5.0,50
339,Meslier,Illan,Meslier,1,GK,11,0.3,4.5,45
340,Cairns,Alex,Cairns,1,GK,11,0.1,4.0,40
341,Darlow,Karl,Darlow,1,GK,11,6.9,4.0,40
342,Bogle,Jayden,Bogle,2,DEF,11,0.4,4.5,45
343,Struijk,Pascal,Struijk,2,DEF,11,1.9,4.5,45
344,Bijol,Jaka,Bijol,2,DEF,11,1.3,4.0,40
345,Bornauw,Sebastiaan,Bornauw,2,DEF,11,0.1,4.0,40
346,Byram,Sam,Byram,2,DEF,11,0.4,4.0,40
347,Gudmundsson,Gabriel,Gudmundsson,2,DEF,11,2.5,4.0,40
348,Rodon,Joe,Rodon,2,DEF,11,3.0,4.0,40
349,Schmidt,Isaac,Schmidt,2,DEF,11,0.1,4.0,40
350,Aaronson,Brenden,Aaronson,3,MID,11,0.8,5.5,55
351,Gnonto,Wilfried,Gnonto,3,MID,11,0.1,5.5,55
352,Harrison,Jack,Harrison,3,MID,11,0.0,5.5,55
353,James,Daniel,James,3,MID,11,0.1,5.5,55
354,Ampadu,Ethan,Ampadu,3,MID,11,0.6,5.0,50
355,Greenwood,Sam,Greenwood,3,MID,11,0.0,5.0,50
356,Gruev,Ilia,Gruev,3,MID,11,0.1,5.0,50
357,Ramazani,Largie,Ramazani,3,MID,11,0.0,5.0,50
358,Tanaka,Tanaka,Ao,3,MID,11,0.2,5.0,50
359,Crew,Charlie,Crew,3,MID,11,0.0,4.5,45
360,Gelhardt,Joe,Gelhardt,3,MID,11,0.0,4.5,45
361,Gyabi,Darko,Gyabi,3,MID,11,0.0,4.5,45
362,Piroe,Joël,Piroe,4,FWD,11,0.3,5.5,55
363,Bamford,Patrick,Bamford,4,FWD,11,0.3,5.0,50
364,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,4,FWD,11,0.0,5.0,50
365,Nmecha,Lukas,Nmecha,4,FWD,11,0.5,5.0,50
493,Longstaff,Sean,Longstaff,3,MID,11,0.2,5.0,50
660,Stach,Anton,Stach,3,MID,11,1.7,5.0,50
665,Perri,Lucas Estella,Perri,1,GK,11,0.3,4.5,45
691,Calvert-Lewin,Dominic,Calvert-Lewin,4,FWD,11,13.7,5.5,55
698,Okafor,Noah,Okafor,3,MID,11,0.9,5.5,55
706,Justin,James,Justin,2,DEF,11,2.3,4.0,40
741,Gray,Harry,Gray,4,FWD,11,0.1,4.5,45
787,Chambers,Sam,Chambers,3,MID,11,0.0,4.5,45
837,Lienou,Jayden,Lienou,2,DEF,11,0.0,4.0,40
838,Chadwick,Rhys,Chadwick,3,MID,11,0.0,4.5,45
839,Cresswell,Alfie,Cresswell,3,MID,11,0.0,4.5,45
366,A.Becker,Alisson,Becker,1,GK,12,5.1,5.5,55
367,Mamardashvili,Giorgi,Mamardashvili,1,GK,12,0.7,4.5,45
368,Pécsi,Ármin,Pécsi,1,GK,12,0.9,4.0,40
369,Woodman,Freddie,Woodman,1,GK,12,0.3,4.0,40
370,Frimpong,Jeremie,Frimpong,2,DEF,12,4.9,6.0,60
371,Kerkez,Milos,Kerkez,2,DEF,12,2.9,6.0,60
372,Robertson,Andrew,Robertson,2,DEF,12,1.2,6.0,60
373,Virgil,Virgil,van Dijk,2,DEF,12,31.5,6.0,60
374,Konaté,Ibrahima,Konaté,2,DEF,12,3.8,5.5,55
375,Bradley,Conor,Bradley,2,DEF,12,0.1,5.0,50
376,Gomez,Joe,Gomez,2,DEF,12,0.2,5.0,50
377,Tsimikas,Konstantinos,Tsimikas,2,DEF,12,0.0,5.0,50
378,Nallo,Amara,Nallo,2,DEF,12,0.9,4.0,40
379,R.Williams,Rhys,Williams,2,DEF,12,0.5,4.0,40
380,Ramsay,Calvin,Ramsay,2,DEF,12,0.3,4.0,40
381,M.Salah,Mohamed,Salah,3,MID,12,15.2,14.5,145
382,Wirtz,Florian,Wirtz,3,MID,12,8.5,8.5,85
383,Luis Díaz,Luis,Díaz Marulanda,3,MID,12,0.0,8.0,80
384,Gakpo,Cody,Gakpo,3,MID,12,5.6,7.5,75
385,Chiesa,Federico,Chiesa,3,MID,12,0.3,6.5,65
386,Mac Allister,Alexis,Mac Allister,3,MID,12,1.8,6.5,65
387,Szoboszlai,Dominik,Szoboszlai,3,MID,12,15.1,6.5,65
388,C.Jones,Curtis,Jones,3,MID,12,0.1,5.5,55
390,Gravenberch,Ryan,Gravenberch,3,MID,12,3.7,5.5,55
392,Endo,Endo,Wataru,3,MID,12,0.1,5.0,50
393,Bajcetic,Stefan,Bajčetić Maquieira,3,MID,12,0.2,4.5,45
394,McConnell,James,McConnell,3,MID,12,0.0,4.5,45
395,Morton,Tyler,Morton,3,MID,12,0.0,4.5,45
396,Nyoni,Trey,Nyoni,3,MID,12,0.3,4.5,45
397,Darwin,Darwin,Núñez Ribeiro,4,FWD,12,0.1,6.5,65
398,Danns,Jayden,Danns,4,FWD,12,0.1,4.5,45
499,Isak,Alexander,Isak,4,FWD,12,3.8,10.5,105
661,Ekitiké,Hugo,Ekitiké,4,FWD,12,15.7,8.5,85
686,Ngumoha,Rio,Ngumoha,3,MID,12,1.4,4.5,45
692,Leoni,Giovanni,Leoni,2,DEF,12,0.0,5.0,50
746,Morrison,Kieran,Morrison,3,MID,12,0.0,4.5,45
760,Lucky,Wellity,Lucky,2,DEF,12,0.0,4.0,40
830,Wright,Will,Wright,4,FWD,12,0.0,4.5,45
832,Ndiaye,Talla,Ndiaye,2,DEF,12,0.0,4.0,40
82,Semenyo,Antoine,Semenyo,3,MID,13,46.2,7.0,70
182,Trafford,James,Trafford,1,GK,13,0.9,5.0,50
260,Guéhi,Marc,Guéhi,2,DEF,13,32.6,4.5,45
399,Ederson M.,Ederson,Santana de Moraes,1,GK,13,0.8,5.5,55
401,Bettinelli,Marcus,Bettinelli,1,GK,13,0.4,4.0,40
402,Aït-Nouri,Rayan,Aït-Nouri,2,DEF,13,4.1,6.0,60
403,Gvardiol,Joško,Gvardiol,2,DEF,13,3.2,6.0,60
404,Akanji,Manuel,Akanji,2,DEF,13,0.3,5.5,55
405,Aké,Nathan,Aké,2,DEF,13,0.6,5.5,55
406,Khusanov,Abdukodir,Khusanov,2,DEF,13,0.7,5.5,55
407,Matheus N.,Matheus,Nunes,2,DEF,13,2.9,5.5,55
408,Rúben,Rúben,dos Santos Gato Alves Dias,2,DEF,13,3.1,5.5,55
409,Stones,John,Stones,2,DEF,13,0.6,5.5,55
410,Lewis,Rico,Lewis,2,DEF,13,1.2,5.0,50
411,O'Reilly,Nico,O'Reilly,2,DEF,13,19.2,5.0,50
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,2,DEF,13,0.0,5.0,50
413,Marmoush,Omar,Marmoush,3,MID,13,2.9,8.5,85
414,Foden,Phil,Foden,3,MID,13,7.8,8.0,80
415,Savinho,Sávio,Moreira de Oliveira,3,MID,13,0.4,7.0,70
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,3,MID,13,0.7,6.5,65
417,Cherki,Rayan,Cherki,3,MID,13,17.4,6.5,65
418,Doku,Jérémy,Doku,3,MID,13,6.6,6.5,65
420,Gündoğan,İlkay,Gündoğan,3,MID,13,0.1,6.5,65
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,3,MID,13,0.5,6.5,65
422,Kovačić,Mateo,Kovačić,3,MID,13,0.0,6.0,60
423,N.Gonzalez,Nico,González Iglesias,3,MID,13,0.1,6.0,60
425,Echeverri,Claudio,Echeverri,3,MID,13,0.0,5.5,55
427,Reijnders,Tijjani,Reijnders,3,MID,13,8.9,5.5,55
428,Nypan,Sverre,Nypan,3,MID,13,0.0,5.0,50
429,Phillips,Kalvin,Phillips,3,MID,13,0.1,5.0,50
430,Haaland,Erling,Haaland,4,FWD,13,62.5,14.0,140
736,Donnarumma,Gianluigi,Donnarumma,1,GK,13,9.3,5.5,55
739,Mukasa,Divine,Mukasa,3,MID,13,0.0,4.5,45
740,Mfuni,Stephen,Mfuni,2,DEF,13,0.0,4.0,40
742,McAidoo,Ryan,McAidoo,3,MID,13,0.0,4.5,45
763,Gray,Charlie,Gray,3,MID,13,0.0,4.5,45
764,Heskey,Reigan,Heskey,3,MID,13,0.0,4.5,45
794,Alleyne,Max,Alleyne,2,DEF,13,0.0,4.5,45
119,Mbeumo,Bryan,Mbeumo,3,MID,14,15.0,8.0,80
431,Bayindir,Altay,Bayındır,1,GK,14,0.3,5.0,50
432,Onana,André,Onana,1,GK,14,0.1,5.0,50
433,Harrison,Elyh,Harrison,1,GK,14,0.0,4.0,40
434,Heaton,Tom,Heaton,1,GK,14,0.6,4.0,40
435,Mee,Dermot,Mee,1,GK,14,0.1,4.0,40
436,De Ligt,Matthijs,de Ligt,2,DEF,14,1.8,5.0,50
437,Martinez,Lisandro,Martínez,2,DEF,14,0.4,5.0,50
438,Mazraoui,Noussair,Mazraoui,2,DEF,14,0.3,5.0,50
439,D.Leon,Diego,León Blanco,2,DEF,14,0.1,4.5,45
440,Dalot,Diogo,Dalot Teixeira,2,DEF,14,3.8,4.5,45
441,Dorgu,Patrick,Dorgu,2,DEF,14,2.4,4.5,45
442,Maguire,Harry,Maguire,2,DEF,14,1.7,4.5,45
443,Shaw,Luke,Shaw,2,DEF,14,1.1,4.5,45
444,Yoro,Leny,Yoro,2,DEF,14,1.2,4.5,45
445,Amass,Harry,Amass,2,DEF,14,0.1,4.0,40
446,Fredricson,Tyler,Fredricson,2,DEF,14,0.2,4.0,40
447,Heaven,Ayden,Heaven,2,DEF,14,2.6,4.0,40
448,Malacia,Tyrell,Malacia,2,DEF,14,0.6,4.0,40
449,B.Fernandes,Bruno,Borges Fernandes,3,MID,14,48.0,9.0,90
450,Cunha,Matheus,Santos Carneiro da Cunha,3,MID,14,8.7,8.0,80
451,Rashford,Marcus,Rashford,3,MID,14,0.0,7.0,70
452,Amad,Amad,Diallo,3,MID,14,1.3,6.5,65
454,Antony,Antony,dos Santos,3,MID,14,0.1,6.0,60
455,Mount,Mason,Mount,3,MID,14,0.3,6.0,60
457,Casemiro,Carlos Henrique,Casimiro,3,MID,14,3.8,5.5,55
458,Mainoo,Kobbie,Mainoo,3,MID,14,1.4,5.0,50
459,Ugarte,Manuel,Ugarte Ribeiro,3,MID,14,0.1,5.0,50
460,Collyer,Toby,Collyer,3,MID,14,0.0,4.5,45
461,Fitzgerald,Jayce,Fitzgerald,3,MID,14,0.0,4.5,45
462,J.Fletcher,Jack,Fletcher,3,MID,14,0.1,4.5,45
463,Kone,Sékou,Koné,3,MID,14,0.1,4.5,45
464,Moorhouse,Jack,Moorhouse,3,MID,14,0.0,4.5,45
465,Højlund,Rasmus,Højlund,4,FWD,14,0.3,6.5,65
466,Zirkzee,Joshua,Zirkzee,4,FWD,14,0.4,6.0,60
467,Obi,Chido,Obi,4,FWD,14,1.4,4.5,45
468,Wheatley,Ethan,Wheatley,4,FWD,14,0.1,4.5,45
681,Šeško,Benjamin,Sesko,4,FWD,14,4.6,7.5,75
733,Lammens,Senne,Lammens,1,GK,14,3.6,5.0,50
755,Lacey,Shea,Lacey,3,MID,14,0.0,4.5,45
769,Bendito Mantato,Bendito,Mantato,3,MID,14,0.0,4.5,45
771,Fletcher,Tyler,Fletcher,3,MID,14,0.0,4.5,45
788,Kukonki,Godwill,Kukonki,2,DEF,14,0.0,4.0,40
827,Thwaites,Jim,Thwaites,3,MID,14,0.0,4.5,45
52,J.Ramsey,Jacob,Ramsey,3,MID,15,0.3,5.5,55
135,Wissa,Yoane,Wissa,4,FWD,15,0.6,7.5,75
469,Pope,Nick,Pope,1,GK,15,4.5,5.0,50
471,Gillespie,Mark,Gillespie,1,GK,15,0.1,4.0,40
472,Odysseas,Odysseas,Vlachodimos,1,GK,15,0.0,4.0,40
473,Hall,Lewis,Hall,2,DEF,15,3.3,5.5,55
474,Schär,Fabian,Schär,2,DEF,15,1.1,5.5,55
475,Botman,Sven,Botman,2,DEF,15,0.5,5.0,50
476,Burn,Dan,Burn,2,DEF,15,3.6,5.0,50
477,Livramento,Tino,Livramento,2,DEF,15,1.8,5.0,50
478,Trippier,Kieran,Trippier,2,DEF,15,1.4,5.0,50
479,Krafth,Emil,Krafth,2,DEF,15,0.0,4.5,45
480,Lascelles,Jamaal,Lascelles,2,DEF,15,0.0,4.5,45
481,A.Murphy,Alex,Murphy,2,DEF,15,0.7,4.0,40
482,Ashby,Harrison,Ashby,2,DEF,15,0.1,4.0,40
483,Pivas,Miodrag,Pivaš,2,DEF,15,0.4,4.0,40
484,Targett,Matt,Targett,2,DEF,15,0.1,4.0,40
485,Gordon,Anthony,Gordon,3,MID,15,3.1,7.5,75
486,Elanga,Anthony,Elanga,3,MID,15,2.6,7.0,70
487,Barnes,Harvey,Barnes,3,MID,15,1.3,6.5,65
488,Bruno G.,Bruno,Guimarães Rodriguez Moura,3,MID,15,6.5,6.5,65
489,J.Murphy,Jacob,Murphy,3,MID,15,0.6,6.5,65
490,Joelinton,Joelinton Cássio,Apolinário de Lira,3,MID,15,0.3,6.0,60
491,Tonali,Sandro,Tonali,3,MID,15,1.0,5.5,55
492,Antoñito C.,Antoñito,Cordero Campillo,3,MID,15,0.0,5.0,50
494,Willock,Joe,Willock,3,MID,15,0.1,5.0,50
495,Hayden,Isaac,Hayden,3,MID,15,0.0,4.5,45
496,Kuol,Garang,Kuol,3,MID,15,0.0,4.5,45
497,L.Miley,Lewis,Miley,3,MID,15,1.7,4.5,45
498,White,Joe,White,3,MID,15,0.0,4.5,45
500,Osula,William,Osula,4,FWD,15,2.1,5.5,55
501,Neave,Sean,Neave,4,FWD,15,0.3,4.5,45
674,Ramsdale,Aaron,Ramsdale,1,GK,15,0.7,5.0,50
684,Thiaw,Malick,Thiaw,2,DEF,15,4.7,5.0,50
689,Seung soo,Seung-Soo,Park,3,MID,15,0.5,4.5,45
714,Woltemade,Nick,Woltemade,4,FWD,15,6.5,7.0,70
753,Ruddy,John,Ruddy,1,GK,15,0.0,4.0,40
765,Shahar,Leo,Shahar,2,DEF,15,0.0,4.0,40
772,Alabi,Sam,Alabi,3,MID,15,0.0,4.5,45
12,Zinchenko,Oleksandr,Zinchenko,2,DEF,16,0.2,5.0,50
400,Ortega Moreno,Stefan,Ortega Moreno,1,GK,16,0.2,5.0,50
426,McAtee,James,McAtee,3,MID,16,0.1,5.5,55
502,Sels,Matz,Sels,1,GK,16,5.0,5.0,50
503,C.Miguel,Carlos Miguel,dos Santos Pereira,1,GK,16,0.1,4.0,40
504,Turner,Matt,Turner,1,GK,16,0.1,4.0,40
505,Milenković,Nikola,Milenković,2,DEF,16,3.3,5.5,55
506,Murillo,Murillo,Costa dos Santos,2,DEF,16,1.8,5.5,55
507,Aina,Ola,Aina,2,DEF,16,2.1,5.0,50
508,N.Williams,Neco,Williams,2,DEF,16,4.2,5.0,50
509,David Carmo,David,Mota Veiga Teixeira do Carmo,2,DEF,16,0.0,4.5,45
510,Jair Cunha,Jair,Paula da Cunha Filho,2,DEF,16,0.1,4.5,45
511,Morato,Felipe,Rodrigues da Silva,2,DEF,16,0.1,4.5,45
512,O.Richards,Omar,Richards,2,DEF,16,0.0,4.5,45
513,Abbott,Zach,Abbott,2,DEF,16,0.2,4.0,40
514,Boly,Willy,Boly,2,DEF,16,0.3,4.0,40
515,Gibbs-White,Morgan,Gibbs-White,3,MID,16,9.2,7.5,75
516,Hudson-Odoi,Callum,Hudson-Odoi,3,MID,16,0.6,6.0,60
517,Anderson,Elliot,Anderson,3,MID,16,9.4,5.5,55
518,Jota,João Pedro,Ferreira da Silva,3,MID,16,0.0,5.5,55
519,Dominguez,Nicolás,Domínguez,3,MID,16,0.0,5.0,50
520,O'Brien,Lewis,O'Brien,3,MID,16,0.0,5.0,50
521,Sangaré,Ibrahim,Sangaré,3,MID,16,0.1,5.0,50
522,Yates,Ryan,Yates,3,MID,16,0.1,5.0,50
523,Da Silva Moreira,Eric,da Silva Moreira,3,MID,16,0.1,4.5,45
524,Stamenic,Marko,Stamenić,3,MID,16,0.0,4.5,45
525,Wood,Chris,Wood,4,FWD,16,4.7,7.5,75
526,Igor Jesus,Igor Jesus,Maciel da Cruz,4,FWD,16,2.4,6.0,60
527,Awoniyi,Taiwo,Awoniyi,4,FWD,16,0.4,5.5,55
669,Ndoye,Dan,Ndoye,3,MID,16,0.7,6.0,60
675,Gunn,Angus,Gunn,1,GK,16,1.1,4.0,40
693,Hutchinson,Omari,Hutchinson,3,MID,16,0.1,5.5,55
696,Kalimuendo,Arnaud,Kalimuendo,4,FWD,16,0.1,6.0,60
715,John,John Victor,Maciel Furtado,1,GK,16,0.3,4.0,40
716,Savona,Nicolò,Savona,2,DEF,16,0.0,4.5,45
729,Cuiabano,Luis Eduardo,Soares da Silva,2,DEF,16,0.0,4.5,45
734,Bakwa,Dilane,Bakwa,3,MID,16,0.0,6.0,60
805,Lucca,Lorenzo,Lucca,4,FWD,16,0.0,5.5,55
814,Netz,Luca,Netz,2,DEF,16,0.0,4.5,45
835,Whitehall,Archie,Whitehall,3,MID,16,0.0,4.5,45
836,Sinclair,Jimmy,Sinclair,3,MID,16,0.0,4.5,45
841,Sillah,Lamin,Sillah,4,FWD,16,0.0,4.5,45
528,Patterson,Anthony,Patterson,1,GK,17,0.1,4.5,45
529,Moore,Simon,Moore,1,GK,17,0.3,4.0,40
530,Nna Noukeu,Blondy,Nna Noukeu,1,GK,17,0.1,4.0,40
531,Ballard,Daniel,Ballard,2,DEF,17,2.4,4.5,45
532,Hume,Trai,Hume,2,DEF,17,0.3,4.5,45
533,Alese,Aji,Alese,2,DEF,17,0.0,4.0,40
534,Anderson,Joe,Anderson,2,DEF,17,0.3,4.0,40
535,Cirkin,Dennis,Cirkin,2,DEF,17,0.0,4.0,40
536,Hjelde,Leo Fuhr,Hjelde,2,DEF,17,0.0,4.0,40
537,Huggins,Niall,Huggins,2,DEF,17,0.1,4.0,40
538,Johnson,Zak,Johnson,2,DEF,17,0.2,4.0,40
539,O'Nien,Luke,O'Nien,2,DEF,17,0.1,4.0,40
540,Pembele,Timothée,Pembélé,2,DEF,17,0.3,4.0,40
541,Reinildo,Reinildo,Mandava,2,DEF,17,3.0,4.0,40
542,Seelt,Jenson,Seelt,2,DEF,17,0.1,4.0,40
543,Adingra,Simon,Adingra,3,MID,17,0.3,5.5,55
544,Diarra,Habib,Diarra,3,MID,17,0.1,5.5,55
545,Roberts,Patrick,Roberts,3,MID,17,0.0,5.5,55
546,Aleksić,Milan,Aleksić,3,MID,17,0.0,5.0,50
547,E.Le Fée,Enzo,Le Fée,3,MID,17,1.6,5.0,50
548,Mundle,Romaine,Mundle,3,MID,17,0.0,5.0,50
549,Neil,Dan,Neil,3,MID,17,0.0,5.0,50
550,Poveda,Ian,Poveda-Ocampo,3,MID,17,0.0,5.0,50
551,Rigg,Chris,Rigg,3,MID,17,0.1,5.0,50
552,Sadiki,Noah,Sadiki,3,MID,17,0.1,5.0,50
553,Talbi,Chemsdine,Talbi,3,MID,17,0.2,5.0,50
554,Ba,Abdoullah,Ba,3,MID,17,0.3,4.5,45
555,Browne,Alan,Browne,3,MID,17,0.0,4.5,45
556,Ekwah,Pierre,Ekwah Elimby,3,MID,17,0.0,4.5,45
557,H.Jones,Harrison,Jones,3,MID,17,0.1,4.5,45
558,Matete,Jay,Matete,3,MID,17,0.2,4.5,45
559,Triantis,Nectarios,Triantis,3,MID,17,0.0,4.5,45
560,Isidor,Wilson,Isidor,4,FWD,17,1.3,5.5,55
561,Mayenda,Eliezer,Mayenda Dossou,4,FWD,17,0.5,5.5,55
562,Abdullahi,Ahmed,Abdullahi,4,FWD,17,0.4,4.5,45
563,Luís Hemir,Luís Hemir,Silva Semedo,4,FWD,17,0.1,4.5,45
564,Rusyn,Nazarii,Rusyn,4,FWD,17,0.1,4.5,45
668,Xhaka,Granit,Xhaka,3,MID,17,3.2,5.0,50
670,Roefs,Robin,Roefs,1,GK,17,8.0,4.5,45
678,Masuaku,Arthur,Masuaku,2,DEF,17,0.5,4.0,40
683,Alderete,Omar,Alderete,2,DEF,17,4.9,4.0,40
694,Mukiele,Nordi,Mukiele,2,DEF,17,8.7,4.0,40
724,Geertruida,Lutsharel,Geertruida,2,DEF,17,0.1,4.5,45
730,Brobbey,Brian,Brobbey,4,FWD,17,0.9,5.5,55
735,Traoré,Bertrand,Traoré,3,MID,17,0.0,5.5,55
774,Jenson Jones,Jenson,Jones,2,DEF,17,0.0,4.0,40
775,Tutierov,Tymur,Tutierov,3,MID,17,0.0,4.5,45
800,Jocelin.T,Djiamgone Jocelin Ta,Bi,3,MID,17,0.0,5.0,50
812,Ellborg,Melker,Ellborg,1,GK,17,0.1,4.0,40
813,Angulo,Nilson,Angulo,3,MID,17,0.0,5.0,50
821,Whittaker,Jack,Whittaker,3,MID,17,0.0,4.5,45
822,Jones,Jaydon,Jones,3,MID,17,0.0,4.5,45
565,Vicario,Guglielmo,Vicario,1,GK,18,4.7,5.0,50
566,Austin,Brandon,Austin,1,GK,18,0.3,4.0,40
567,Kinsky,Antonín,Kinský,1,GK,18,1.9,4.0,40
568,Pedro Porro,Pedro,Porro Sauceda,2,DEF,18,11.7,5.5,55
569,Romero,Cristian,Romero,2,DEF,18,2.9,5.0,50
570,Danso,Kevin,Danso,2,DEF,18,0.2,4.5,45
571,Davies,Ben,Davies,2,DEF,18,0.1,4.5,45
572,Dragusin,Radu,Drăgușin,2,DEF,18,0.0,4.5,45
573,Spence,Djed,Spence,2,DEF,18,0.9,4.5,45
574,Udogie,Destiny,Udogie,2,DEF,18,0.3,4.5,45
575,Van de Ven,Micky,van de Ven,2,DEF,18,17.6,4.5,45
576,Phillips,Ashley,Phillips,2,DEF,18,0.0,4.0,40
577,Takai,Takai,Kōta,2,DEF,18,0.0,4.0,40
578,Vuskovic,Luka,Vušković,2,DEF,18,0.3,4.0,40
579,Son,Son,Heung-min,3,MID,18,0.1,8.5,85
581,Maddison,James,Maddison,3,MID,18,0.3,7.0,70
582,Kudus,Mohammed,Kudus,3,MID,18,9.1,6.5,65
583,Kulusevski,Dejan,Kulusevski,3,MID,18,0.0,6.5,65
584,Tel,Mathys,Tel,3,MID,18,0.5,6.5,65
585,Bentancur,Rodrigo,Bentancur,3,MID,18,0.2,5.5,55
586,Bergvall,Lucas,Bergvall,3,MID,18,0.2,5.5,55
587,Bissouma,Yves,Bissouma,3,MID,18,0.0,5.5,55
588,Odobert,Wilson,Odobert,3,MID,18,0.0,5.5,55
589,Solomon,Manor,Solomon,3,MID,18,0.0,5.5,55
590,Bryan,Bryan,Gil Salvatierra,3,MID,18,0.0,5.0,50
591,Gray,Archie,Gray,3,MID,18,0.1,5.0,50
592,Moore,Mikey,Moore,3,MID,18,0.0,5.0,50
593,P.M.Sarr,Pape Matar,Sarr,3,MID,18,1.0,5.0,50
594,Min-hyeok,Yang,Min-hyeok,3,MID,18,0.0,4.5,45
595,Olusesi,Callum,Olusesi,3,MID,18,0.2,4.5,45
596,Solanke,Dominic,Solanke-Mitchell,4,FWD,18,1.1,7.5,75
597,Richarlison,Richarlison,de Andrade,4,FWD,18,8.7,6.5,65
598,Lankshear,Will,Lankshear,4,FWD,18,0.0,4.5,45
599,Scarlett,Dane,Scarlett,4,FWD,18,0.5,4.5,45
673,J.Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,3,MID,18,0.9,5.5,55
717,Xavi,Xavi,Simons,3,MID,18,1.1,7.0,70
726,Kolo Muani,Randal,Kolo Muani,4,FWD,18,0.4,7.0,70
745,Byfield,Jun'ai,Byfield,2,DEF,18,0.0,4.0,40
750,Rowswell,James,Rowswell,2,DEF,18,0.0,4.0,40
751,Akhamrich,Yusuf,Akhamrich,3,MID,18,0.0,4.5,45
790,Williams-Barnett,Lucá,Williams-Barnett,3,MID,18,0.0,4.5,45
796,Gallagher,Conor,Gallagher,3,MID,18,0.2,5.5,55
804,Souza,João Victor,de Souza Menezes,2,DEF,18,0.0,4.0,40
811,Kyerematen,Rio,Kyerematen,3,MID,18,0.0,4.5,45
818,Wilson,James,Wilson,4,FWD,18,0.0,4.5,45
326,Adama,Adama,Traoré Diarra,3,MID,19,0.1,5.5,55
600,Areola,Alphonse,Areola,1,GK,19,1.9,4.5,45
601,Foderingham,Wes,Foderingham,1,GK,19,0.2,4.0,40
602,Hegyi,Krisztián,Hegyi,1,GK,19,0.2,4.0,40
603,Diouf,El Hadji Malick,Diouf,2,DEF,19,2.4,4.5,45
604,Emerson,Emerson,Palmieri dos Santos,2,DEF,19,0.0,4.5,45
605,Kilman,Maximilian,Kilman,2,DEF,19,0.1,4.5,45
606,Mavropanos,Konstantinos,Mavropanos,2,DEF,19,2.6,4.5,45
607,N.Aguerd,Nayef,Aguerd,2,DEF,19,0.0,4.5,45
608,Scarles,Ollie,Scarles,2,DEF,19,0.0,4.5,45
609,Todibo,Jean-Clair,Todibo,2,DEF,19,0.1,4.5,45
610,Wan-Bissaka,Aaron,Wan-Bissaka,2,DEF,19,4.3,4.5,45
611,Casey,Kaelan,Casey,2,DEF,19,0.1,4.0,40
612,L.Paquetá,Lucas,Tolentino Coelho de Lima,3,MID,19,1.0,6.0,60
613,Souček,Tomáš,Souček,3,MID,19,0.5,6.0,60
615,Summerville,Crysencio,Summerville,3,MID,19,1.6,5.5,55
616,Álvarez,Edson,Álvarez Velázquez,3,MID,19,0.0,5.0,50
617,Cornet,Maxwel,Cornet,3,MID,19,0.0,5.0,50
618,G.Rodriguez,Guido,Rodríguez,3,MID,19,0.0,5.0,50
