player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,bps,value,was_home,transfers_in,transfers_out,opponent_team_id
541,1,6,90,0,0,1,0,0,27,4.0,1,0,0,19
57,1,0,0,0,0,0,0,0,0,5.0,1,0,0,15
87,1,0,0,0,0,0,0,0,0,5.0,0,0,0,12
216,1,0,0,0,0,0,0,0,0,5.0,0,0,0,18
612,1,2,90,0,0,0,0,0,11,6.0,0,0,0,17
672,1,0,0,0,0,0,0,0,0,5.0,1,0,0,8
133,1,0,0,0,0,0,0,0,0,4.5,0,0,0,16
391,1,0,0,0,0,0,0,0,0,5.0,1,0,0,4
193,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
92,1,0,0,0,0,0,0,0,0,4.5,0,0,0,12
203,1,0,0,0,0,0,0,0,0,5.0,0,0,0,18
306,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
289,1,0,0,0,0,0,0,0,0,4.0,0,0,0,11
184,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
574,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
529,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
96,1,1,6,0,0,0,0,0,3,4.5,0,0,0,12
592,1,0,0,0,0,0,0,0,0,5.0,1,0,0,3
593,1,6,90,0,1,1,0,0,29,5.0,1,0,0,3
105,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
460,1,0,0,0,0,0,0,0,0,4.5,1,0,0,1
72,1,2,90,0,0,0,0,0,1,4.5,0,0,0,12
395,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
386,1,5,71,0,1,0,0,0,27,6.5,1,0,0,4
643,1,4,71,0,0,0,0,0,16,5.5,1,0,0,13
482,1,0,0,0,0,0,0,0,0,4.0,0,0,0,2
323,1,0,0,0,0,0,0,0,0,4.0,0,0,0,6
563,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
326,1,1,24,0,0,0,0,0,1,5.5,0,0,0,6
166,1,3,90,0,0,0,0,1,20,5.0,1,0,0,10
422,1,0,0,0,0,0,0,0,0,6.0,0,0,0,20
310,1,1,4,0,0,0,0,0,3,6.0,0,0,0,11
608,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
410,1,11,65,0,1,1,0,2,41,5.0,0,0,0,20
350,1,1,23,0,0,0,0,0,10,5.5,1,0,0,9
561,1,8,75,1,0,1,0,2,37,5.5,1,0,0,19
315,1,0,0,0,0,0,0,0,0,4.0,0,0,0,6
10,1,0,18,0,0,0,0,0,-1,5.5,0,0,0,14
633,1,1,18,0,0,0,0,0,0,4.5,1,0,0,13
546,1,0,0,0,0,0,0,0,0,5.0,1,0,0,19
637,1,0,90,0,0,0,0,0,0,4.5,1,0,0,13
267,1,3,90,0,0,1,0,0,16,6.5,0,0,0,7
406,1,1,8,0,0,0,0,0,7,5.5,0,0,0,20
432,1,0,0,0,0,0,0,0,0,5.0,1,0,0,1
690,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
453,1,0,0,0,0,0,0,0,0,6.5,1,0,0,1
549,1,0,0,0,0,0,0,0,0,5.0,1,0,0,19
242,1,2,90,0,0,0,0,0,15,5.0,0,0,0,11
478,1,6,90,0,0,1,0,0,26,5.0,0,0,0,2
673,1,1,10,0,0,0,0,0,2,5.5,1,0,0,3
477,1,9,90,0,0,1,0,3,33,5.0,0,0,0,2
320,1,0,0,0,0,0,0,0,0,4.5,0,0,0,6
465,1,0,0,0,0,0,0,0,0,6.5,1,0,0,1
599,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
38,1,3,65,0,0,1,0,0,15,4.5,1,0,0,15
265,1,0,0,0,0,0,0,0,0,4.0,0,0,0,7
591,1,3,70,0,0,1,0,0,13,5.0,1,0,0,3
552,1,3,90,0,0,1,0,0,6,5.0,1,0,0,19
415,1,0,0,0,0,0,0,0,0,7.0,0,0,0,20
106,1,0,90,0,0,0,0,0,0,5.0,0,0,0,16
459,1,1,25,0,0,0,0,0,0,5.0,1,0,0,1
473,1,0,0,0,0,0,0,0,0,5.5,0,0,0,2
230,1,0,0,0,0,0,0,0,0,4.5,1,0,0,8
333,1,0,0,0,0,0,0,0,0,4.5,0,0,0,6
536,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
602,1,0,0,0,0,0,0,0,0,4.0,0,0,0,17
270,1,2,69,0,0,1,0,0,7,5.0,0,0,0,7
456,1,0,0,0,0,0,0,0,0,6.0,1,0,0,1
575,1,6,90,0,0,1,0,0,27,4.5,1,0,0,3
606,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
631,1,0,90,0,0,0,0,0,-7,4.5,1,0,0,13
424,1,6,90,0,1,1,0,0,25,5.5,0,0,0,20
212,1,0,0,0,0,0,0,0,0,4.5,0,0,0,18
124,1,1,21,0,0,0,0,0,2,5.0,0,0,0,16
329,1,5,90,0,1,0,0,0,16,5.5,0,0,0,6
684,1,0,0,0,0,0,0,0,0,5.0,0,0,0,2
604,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
396,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
228,1,1,11,0,0,0,0,0,2,5.0,1,0,0,8
418,1,3,65,0,0,1,0,0,4,6.5,0,0,0,20
619,1,0,0,0,0,0,0,0,0,5.0,0,0,0,17
345,1,0,0,0,0,0,0,0,0,4.0,1,0,0,9
248,1,0,0,0,0,0,0,0,0,4.5,1,0,0,8
274,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
502,1,2,90,0,0,0,2,0,9,5.0,1,0,0,5
524,1,0,0,0,0,0,0,0,0,4.5,1,0,0,5
658,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
179,1,0,0,0,0,0,0,0,0,5.5,1,0,0,10
302,1,2,90,0,0,0,0,0,12,5.5,0,0,0,11
276,1,1,6,0,0,0,0,0,5,4.5,0,0,0,7
341,1,0,0,0,0,0,0,0,0,4.0,1,0,0,9
100,1,1,1,0,0,0,0,0,2,4.5,0,0,0,12
544,1,3,90,0,0,1,0,0,4,5.5,1,0,0,19
91,1,0,0,0,0,0,0,0,0,5.0,0,0,0,12
567,1,0,0,0,0,0,0,0,0,4.0,1,0,0,3
9,1,0,0,0,0,0,0,0,0,5.5,0,0,0,14
655,1,0,0,0,0,0,0,0,0,5.0,1,0,0,13
67,1,2,90,0,0,0,6,0,10,4.5,0,0,0,12
117,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
600,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
5,1,6,90,0,0,1,0,0,23,6.0,0,0,0,14
62,1,0,0,0,0,0,0,0,0,4.5,1,0,0,15
680,1,0,0,0,0,0,0,0,0,5.5,0,0,0,18
229,1,0,0,0,0,0,0,0,0,4.5,1,0,0,8
234,1,0,0,0,0,0,0,0,0,4.0,1,0,0,8
644,1,2,72,0,0,0,0,0,5,5.5,1,0,0,13
334,1,0,0,0,0,0,0,0,0,4.5,0,0,0,6
507,1,4,90,0,0,0,0,0,15,5.0,1,0,0,5
387,1,2,90,0,0,0,0,0,17,6.5,1,0,0,4
401,1,0,0,0,0,0,0,0,0,4.0,0,0,0,20
613,1,1,19,0,0,0,0,0,4,6.0,0,0,0,17
419,1,1,19,0,0,0,0,0,4,6.5,0,0,0,11
356,1,1,12,0,0,0,0,0,3,5.0,1,0,0,9
63,1,0,0,0,0,0,0,0,0,4.5,1,0,0,15
392,1,4,30,0,1,0,0,0,15,5.0,1,0,0,4
173,1,4,90,0,0,0,0,0,17,5.0,1,0,0,10
420,1,0,0,0,0,0,0,0,0,6.5,0,0,0,20
568,1,6,90,0,0,1,0,0,26,5.5,1,0,0,3
271,1,0,0,0,0,0,0,0,0,5.0,0,0,0,7
243,1,0,0,0,0,0,0,0,0,5.0,1,0,0,8
621,1,1,8,0,0,0,0,0,6,4.5,0,0,0,17
469,1,9,90,0,0,1,3,2,32,5.0,0,0,0,2
3,1,0,0,0,0,0,0,0,0,4.0,0,0,0,14
638,1,1,72,0,0,0,0,0,0,4.0,1,0,0,13
645,1,1,18,0,0,0,0,0,5,5.5,1,0,0,13
353,1,3,77,0,0,1,0,0,6,5.5,1,0,0,9
240,1,0,0,0,0,0,0,0,0,6.0,1,0,0,8
554,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
214,1,0,0,0,0,0,0,0,0,4.5,0,0,0,18
103,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
361,1,0,0,0,0,0,0,0,0,4.5,1,0,0,9
219,1,0,0,0,0,0,0,0,0,4.5,0,0,0,18
300,1,0,0,0,0,0,0,0,0,6.0,0,0,0,11
52,1,0,0,0,0,0,0,0,0,5.5,1,0,0,15
651,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
307,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
144,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
59,1,5,90,0,0,1,0,0,19,5.0,1,0,0,15
367,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
49,1,0,0,0,0,0,0,0,0,5.5,1,0,0,15
385,1,6,8,1,0,0,0,0,29,6.5,1,0,0,4
328,1,0,0,0,0,0,0,0,0,5.5,0,0,0,6
409,1,6,81,0,0,1,0,0,28,5.5,0,0,0,20
308,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
551,1,1,1,0,0,0,0,0,3,5.0,1,0,0,19
539,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
198,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
294,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
301,1,1,85,0,0,0,0,0,8,5.5,0,0,0,11
171,1,0,0,0,0,0,0,0,0,5.0,1,0,0,10
504,1,0,0,0,0,0,0,0,0,4.0,1,0,0,5
468,1,0,0,0,0,0,0,0,0,4.5,1,0,0,1
297,1,0,0,0,0,0,0,0,0,4.0,0,0,0,11
156,1,0,0,0,0,0,0,0,0,4.0,1,0,0,10
135,1,0,0,0,0,0,0,0,0,7.5,0,0,0,16
260,1,6,90,0,0,1,0,0,22,4.5,0,0,0,7
205,1,4,90,0,0,0,0,0,21,5.0,0,0,0,18
430,1,13,72,2,0,1,0,3,49,14.0,0,0,0,20
573,1,6,90,0,0,1,0,0,26,4.5,1,0,0,3
104,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
368,1,0,0,0,0,0,0,0,0,4.0,1,0,0,4
660,1,8,90,0,1,1,0,0,24,5.0,1,0,0,9
272,1,1,20,0,0,0,0,0,3,5.0,0,0,0,7
194,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
398,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
686,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
566,1,0,0,0,0,0,0,0,0,4.0,1,0,0,3
95,1,0,0,0,0,0,0,0,0,4.5,0,0,0,12
113,1,3,90,0,0,0,0,0,6,4.5,0,0,0,16
610,1,1,90,0,0,0,0,0,9,4.5,0,0,0,17
547,1,1,14,0,0,0,0,0,4,5.0,1,0,0,19
280,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
471,1,0,0,0,0,0,0,0,0,4.0,0,0,0,2
354,1,3,77,0,0,1,0,0,12,5.0,1,0,0,9
45,1,0,0,0,0,0,0,0,0,4.0,1,0,0,15
336,1,0,0,0,0,0,0,0,0,4.5,0,0,0,6
292,1,0,0,0,0,0,0,0,0,5.0,0,0,0,11
484,1,0,0,0,0,0,0,0,0,4.0,0,0,0,2
128,1,4,21,0,1,0,0,0,9,5.0,0,0,0,16
427,1,10,90,1,1,1,0,0,31,5.5,0,0,0,20
149,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
223,1,0,0,0,0,0,0,0,0,4.0,1,0,0,8
404,1,0,0,0,0,0,0,0,0,5.5,0,0,0,20
119,1,2,90,0,0,0,0,0,17,8.0,1,0,0,1
298,1,0,0,0,0,0,0,0,0,4.0,0,0,0,11
88,1,0,0,0,0,0,0,0,0,5.0,0,0,0,12
85,1,4,90,0,0,0,0,0,11,5.0,0,0,0,12
480,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
42,1,0,0,0,0,0,0,0,0,4.0,1,0,0,15
48,1,3,90,0,0,1,0,0,5,6.0,1,0,0,15
598,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
137,1,0,0,0,0,0,0,0,0,4.5,0,0,0,16
556,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
615,1,0,0,0,0,0,0,0,0,5.5,0,0,0,17
89,1,0,0,0,0,0,0,0,0,5.0,0,0,0,12
662,1,0,0,0,0,0,0,0,0,5.5,0,0,0,14
25,1,0,0,0,0,0,0,0,0,5.5,0,0,0,14
590,1,0,0,0,0,0,0,0,0,5.0,1,0,0,3
595,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
433,1,0,0,0,0,0,0,0,0,4.0,1,0,0,1
102,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
127,1,0,0,0,0,0,0,0,0,5.0,0,0,0,16
649,1,0,0,0,0,0,0,0,0,5.0,1,0,0,13
578,1,0,0,0,0,0,0,0,0,4.0,1,0,0,3
322,1,2,90,0,0,0,0,0,17,4.5,0,0,0,6
164,1,10,87,1,0,1,0,2,24,5.5,1,0,0,10
141,1,0,0,0,0,0,0,0,0,4.0,1,0,0,10
254,1,0,0,0,0,0,0,0,0,4.0,0,0,0,7
521,1,2,90,0,0,0,0,0,11,5.0,1,0,0,5
538,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
580,1,8,79,1,0,1,0,0,30,7.0,1,0,0,3
94,1,0,0,0,0,0,0,0,0,4.5,0,0,0,12
550,1,0,0,0,0,0,0,0,0,5.0,1,0,0,19
402,1,9,90,0,0,1,0,1,33,6.0,0,0,0,20
167,1,3,68,0,0,1,0,0,10,5.0,1,0,0,10
688,1,0,0,0,0,0,0,0,0,4.0,1,0,0,15
239,1,1,53,0,0,0,0,0,2,6.5,1,0,0,8
583,1,0,0,0,0,0,0,0,0,6.5,1,0,0,3
351,1,3,66,0,0,1,0,0,12,5.5,1,0,0,9
437,1,0,0,0,0,0,0,0,0,5.0,1,0,0,1
603,1,1,90,0,0,0,0,0,4,4.5,0,0,0,17
657,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
646,1,2,90,0,0,0,0,0,20,5.5,1,0,0,13
213,1,0,0,0,0,0,0,0,0,4.5,0,0,0,18
142,1,0,0,0,0,0,0,0,0,4.0,1,0,0,10
227,1,0,0,0,0,0,0,0,0,5.0,1,0,0,8
389,1,0,0,0,0,0,0,0,0,5.5,1,0,0,4
143,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
577,1,0,0,0,0,0,0,0,0,4.0,1,0,0,3
370,1,1,59,0,0,0,0,0,8,6.0,1,0,0,4
348,1,7,90,0,0,1,0,1,26,4.0,1,0,0,9
542,1,1,52,0,0,0,0,0,6,4.0,1,0,0,19
648,1,2,90,0,0,0,0,0,10,5.5,1,0,0,13
379,1,0,0,0,0,0,0,0,0,4.0,1,0,0,4
209,1,2,62,0,0,0,0,0,11,5.0,0,0,0,18
439,1,0,0,0,0,0,0,0,0,4.5,1,0,0,1
548,1,0,0,0,0,0,0,0,0,5.0,1,0,0,19
68,1,0,0,0,0,0,0,0,0,4.0,0,0,0,12
671,1,1,19,0,0,0,0,0,2,6.0,0,0,0,17
125,1,0,0,0,0,0,0,0,0,5.0,0,0,0,16
84,1,4,90,0,0,0,0,0,20,5.5,0,0,0,12
373,1,3,90,0,0,0,0,0,11,6.0,1,0,0,4
579,1,0,0,0,0,0,0,0,0,8.5,1,0,0,3
492,1,0,0,0,0,0,0,0,0,5.0,0,0,0,2
626,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
496,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
23,1,0,0,0,0,0,0,0,0,5.5,0,0,0,14
283,1,1,90,0,0,1,0,0,7,7.5,0,0,0,7
31,1,0,0,0,0,0,0,0,0,6.5,0,0,0,14
605,1,0,90,0,0,0,0,0,4,4.5,0,0,0,17
650,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
442,1,1,10,0,0,0,0,0,2,4.5,1,0,0,1
190,1,1,90,0,0,0,0,0,-5,4.0,0,0,0,18
455,1,2,64,0,0,0,0,0,9,6.0,1,0,0,1
132,1,0,0,0,0,0,0,0,0,4.5,0,0,0,16
510,1,0,0,0,0,0,0,0,0,4.5,1,0,0,5
623,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
403,1,0,0,0,0,0,0,0,0,6.0,0,0,0,20
436,1,4,90,0,0,0,0,0,16,5.0,1,0,0,1
279,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
586,1,3,79,0,0,1,0,0,13,5.5,1,0,0,3
22,1,1,7,0,0,0,0,0,2,6.0,0,0,0,14
285,1,0,0,0,0,0,0,0,0,5.0,0,0,0,7
175,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
65,1,0,0,0,0,0,0,0,0,4.5,1,0,0,15
450,1,2,90,0,0,0,0,0,16,8.0,1,0,0,1
553,1,6,90,0,1,1,0,0,17,5.0,1,0,0,19
513,1,0,0,0,0,0,0,0,0,4.0,1,0,0,5
245,1,0,0,0,0,0,0,0,0,5.0,1,0,0,8
325,1,1,13,0,0,0,0,0,2,6.0,0,0,0,6
587,1,0,0,0,0,0,0,0,0,5.5,1,0,0,3
215,1,1,16,0,0,0,0,0,3,5.5,0,0,0,18
641,1,0,0,0,0,0,0,0,0,4.0,1,0,0,13
531,1,17,90,1,0,1,0,3,53,4.5,1,0,0,19
304,1,2,70,0,0,1,0,0,5,5.0,0,0,0,11
37,1,6,90,0,0,1,0,0,22,4.5,1,0,0,15
679,1,1,90,0,0,0,2,0,3,4.5,0,0,0,17
666,1,1,59,0,0,0,0,0,0,9.0,0,0,0,14
50,1,0,0,0,0,0,0,0,0,5.5,1,0,0,15
664,1,0,0,0,0,0,0,0,0,4.0,0,0,0,6
28,1,0,0,0,0,0,0,0,0,4.5,0,0,0,14
495,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
176,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
8,1,0,19,0,0,0,0,0,-3,5.5,0,0,0,14
187,1,1,90,0,0,0,0,0,-3,4.5,0,0,0,18
235,1,3,90,0,0,1,0,0,10,10.5,1,0,0,8
257,1,8,90,0,0,1,0,0,25,5.0,0,0,0,7
220,1,8,90,0,0,1,4,1,31,5.0,1,0,0,8
115,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
162,1,1,7,0,0,0,0,0,-2,5.5,1,0,0,10
182,1,7,90,0,0,1,3,0,31,5.0,0,0,0,20
391,1,0,0,0,0,0,0,0,0,5.0,1,0,0,4
656,1,0,0,0,0,0,0,0,0,5.0,1,0,0,13
157,1,2,82,0,0,1,0,0,-2,6.5,1,0,0,10
295,1,2,90,0,0,0,0,0,10,4.5,0,0,0,11
609,1,1,81,0,0,0,0,0,9,4.5,0,0,0,17
490,1,2,82,0,0,1,0,0,7,6.0,0,0,0,2
97,1,1,90,0,0,0,0,0,-1,7.0,0,0,0,12
570,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
667,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
571,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
532,1,6,90,0,0,1,0,0,27,4.5,1,0,0,19
331,1,0,24,0,0,0,0,0,-3,5.0,0,0,0,6
318,1,1,90,0,0,0,0,0,3,4.5,0,0,0,6
75,1,0,0,0,0,0,0,0,0,4.0,0,0,0,12
129,1,2,90,0,0,0,0,0,10,5.0,0,0,0,16
311,1,2,90,0,0,0,0,0,7,5.5,0,0,0,11
24,1,0,0,0,0,0,0,0,0,5.5,0,0,0,14
669,1,9,78,1,0,0,0,2,29,6.0,1,0,0,5
313,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
17,1,5,90,0,0,1,0,0,16,8.0,0,0,0,14
174,1,0,0,0,0,0,0,0,0,5.0,1,0,0,10
181,1,0,0,0,0,0,0,0,0,5.0,1,0,0,10
269,1,0,0,0,0,0,0,0,0,5.0,0,0,0,7
288,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
431,1,2,90,0,0,0,2,0,11,5.0,1,0,0,1
357,1,0,0,0,0,0,0,0,0,5.0,1,0,0,9
236,1,3,90,0,0,1,0,0,18,7.0,1,0,0,8
635,1,1,17,0,0,0,0,0,-1,4.5,1,0,0,13
634,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
299,1,2,90,0,0,0,0,0,11,6.5,0,0,0,11
251,1,0,0,0,0,0,0,0,0,6.5,1,0,0,8
47,1,3,90,0,0,1,0,0,7,7.0,1,0,0,15
27,1,0,0,0,0,0,0,0,0,5.0,0,0,0,14
476,1,9,90,0,0,1,0,1,30,5.0,0,0,0,2
327,1,0,0,0,0,0,0,0,0,5.5,0,0,0,6
497,1,1,7,0,0,0,0,0,4,4.5,0,0,0,2
562,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
394,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
140,1,0,0,0,0,0,0,0,0,4.0,1,0,0,10
13,1,0,0,0,0,0,0,0,0,4.0,0,0,0,14
199,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
189,1,0,0,0,0,0,0,0,0,4.0,0,0,0,18
237,1,3,78,0,0,1,0,0,11,6.5,1,0,0,8
161,1,0,0,0,0,0,0,0,0,5.5,1,0,0,10
479,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
58,1,2,90,0,0,1,0,0,13,5.0,1,0,0,15
661,1,11,71,1,1,0,0,2,37,8.5,1,0,0,4
378,1,0,0,0,0,0,0,0,0,4.0,1,0,0,4
372,1,0,30,0,0,0,0,0,-3,6.0,1,0,0,4
689,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
138,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
34,1,0,0,0,0,0,0,0,0,4.0,1,0,0,15
516,1,2,90,0,0,0,0,0,20,6.0,1,0,0,5
226,1,6,90,0,0,1,0,0,25,5.0,1,0,0,8
618,1,2,70,0,0,0,0,0,11,5.0,0,0,0,17
2,1,0,0,0,0,0,0,0,0,4.5,0,0,0,14
99,1,0,0,0,0,0,0,0,0,4.5,0,0,0,12
312,1,0,0,0,0,0,0,0,0,5.0,0,0,0,11
594,1,0,0,0,0,0,0,0,0,4.5,1,0,0,3
374,1,1,90,0,0,0,0,0,6,5.5,1,0,0,4
217,1,2,73,0,0,0,0,0,6,5.0,0,0,0,18
264,1,0,0,0,0,0,0,0,0,4.0,0,0,0,7
589,1,0,0,0,0,0,0,0,0,5.5,1,0,0,3
4,1,0,0,0,0,0,0,0,0,4.0,0,0,0,14
206,1,1,5,0,0,0,0,0,3,5.0,0,0,0,18
201,1,0,0,0,0,0,0,0,0,5.5,0,0,0,18
429,1,0,0,0,0,0,0,0,0,5.0,0,0,0,20
687,1,0,0,0,0,0,0,0,0,4.5,0,0,0,12
258,1,9,90,0,0,1,0,1,31,5.0,0,0,0,7
407,1,1,24,0,0,0,0,0,5,5.5,0,0,0,20
557,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
324,1,2,65,0,0,0,0,0,10,6.5,0,0,0,6
319,1,1,6,0,0,0,0,0,3,4.5,0,0,0,6
314,1,3,90,0,0,0,3,0,15,5.0,0,0,0,6
425,1,0,0,0,0,0,0,0,0,5.5,0,0,0,20
76,1,0,0,0,0,0,0,0,0,4.0,0,0,0,12
675,1,0,0,0,0,0,0,0,0,4.0,1,0,0,5
384,1,7,90,1,0,0,0,0,34,7.5,1,0,0,4
620,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
114,1,0,0,0,0,0,0,0,0,4.0,0,0,0,16
273,1,3,90,0,0,1,0,0,14,5.0,0,0,0,7
446,1,0,0,0,0,0,0,0,0,4.0,1,0,0,1
55,1,0,0,0,0,0,0,0,0,5.0,1,0,0,15
204,1,0,0,0,0,0,0,0,0,5.0,0,0,0,18
346,1,0,0,0,0,0,0,0,0,4.0,1,0,0,9
261,1,6,90,0,0,1,0,0,24,4.5,0,0,0,7
489,1,1,12,0,0,0,0,0,3,6.5,0,0,0,2
221,1,0,0,0,0,0,0,0,0,4.5,1,0,0,8
421,1,0,0,0,0,0,0,0,0,6.5,0,0,0,20
390,1,0,0,0,0,0,0,0,0,5.5,1,0,0,4
275,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
246,1,1,11,0,0,0,0,0,1,4.5,1,0,0,8
293,1,2,90,0,0,0,0,0,0,5.0,0,0,0,11
19,1,1,59,0,0,0,0,0,8,7.0,0,0,0,14
413,1,1,24,0,0,0,0,0,3,8.5,0,0,0,20
363,1,0,0,0,0,0,0,0,0,5.0,1,0,0,9
399,1,0,0,0,0,0,0,0,0,5.5,0,0,0,20
558,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
170,1,1,2,0,0,0,0,0,3,5.0,1,0,0,10
518,1,1,11,0,0,0,0,0,6,5.5,1,0,0,5
397,1,0,0,0,0,0,0,0,0,6.5,1,0,0,4
564,1,0,0,0,0,0,0,0,0,4.5,1,0,0,19
530,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
393,1,0,0,0,0,0,0,0,0,4.5,1,0,0,4
284,1,0,0,0,0,0,0,0,0,5.5,0,0,0,7
493,1,1,1,0,0,0,0,0,3,5.0,1,0,0,9
309,1,0,0,0,0,0,0,0,0,4.5,0,0,0,11
263,1,0,0,0,0,0,0,0,0,4.0,0,0,0,7
343,1,8,90,0,0,1,0,2,29,4.5,1,0,0,9
515,1,5,83,0,1,0,0,0,23,7.5,1,0,0,5
360,1,0,0,0,0,0,0,0,0,4.5,1,0,0,9
381,1,8,90,1,0,0,0,1,36,14.5,1,0,0,4
380,1,0,0,0,0,0,0,0,0,4.0,1,0,0,4
681,1,1,25,0,0,0,0,0,2,7.5,1,0,0,1
249,1,2,72,0,0,1,0,0,3,7.5,1,0,0,8
349,1,0,0,0,0,0,0,0,0,4.0,1,0,0,9
282,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
77,1,1,1,0,0,0,0,0,0,4.0,0,0,0,12
16,1,3,90,0,0,1,0,0,7,10.0,0,0,0,14
636,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
519,1,0,0,0,0,0,0,0,0,5.0,1,0,0,5
255,1,0,0,0,0,0,0,0,0,4.0,0,0,0,7
339,1,0,0,0,0,0,0,0,0,4.5,1,0,0,9
470,1,2,90,0,0,0,3,0,5,4.0,0,0,0,18
46,1,0,0,0,0,0,0,0,0,4.0,1,0,0,15
186,1,0,0,0,0,0,0,0,0,4.5,0,0,0,18
506,1,2,90,0,0,0,0,0,12,5.5,1,0,0,5
148,1,0,21,0,0,0,0,0,-5,4.5,1,0,0,10
533,1,0,0,0,0,0,0,0,0,4.0,1,0,0,19
281,1,0,0,0,0,0,0,0,0,4.5,0,0,0,7
472,1,0,0,0,0,0,0,0,0,4.0,0,0,0,2
131,1,0,0,0,0,0,0,0,0,4.5,0,0,0,16
659,1,0,0,0,0,0,0,0,0,4.5,0,0,0,17
347,1,9,90,0,0,1,0,3,35,4.0,1,0,0,9
155,1,0,0,0,0,0,0,0,0,4.0,1,0,0,10
498,1,0,0,0,0,0,0,0,0,4.5,0,0,0,2
448,1,0,0,0,0,0,0,0,0,4.0,1,0,0,1
39,1,0,0,0,0,0,0,0,0,4.5,1,0,0,15
405,1,0,0,0,0,0,0,0,0,5.5,0,0,0,20
652,1,0,0,0,0,0,0,0,0,4.5,1,0,0,13
342,1,6,90,0,0,1,0,0,20,4.5,1,0,0,9
581,1,0,0,0,0,0,0,0,0,7.0,1,0,0,3
147,1,0,0,0,0,0,0,0,0,4.5,1,0,0,10
