player_id,gameweek,opponent_team_id,opponent_team,was_home,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,value
8,12,18,Spurs,True,5,90,0,1,0,0,0,6.2
8,13,7,Chelsea,False,2,90,0,0,0,0,0,6.3
8,14,5,Brentford,True,1,46,0,0,0,0,0,6.4
8,15,2,Aston Villa,False,3,90,0,0,0,0,0,6.4
8,16,20,Wolves,True,2,90,0,0,0,0,0,6.5
8,17,9,Everton,False,6,90,0,0,1,0,0,6.5
8,18,6,Brighton,True,0,0,0,0,0,0,0,6.5
8,19,2,Aston Villa,True,9,82,0,1,1,0,0,6.4
8,20,4,Bournemouth,False,3,90,0,0,0,0,0,6.4
8,21,12,Liverpool,True,6,90,0,0,1,0,0,6.3
8,22,16,Nott'm Forest,False,5,90,0,0,1,0,0,6.3
8,23,14,Man Utd,True,1,90,0,0,0,0,0,6.3
8,24,11,Leeds,False,5,90,0,0,1,0,0,6.3
8,25,17,Sunderland,True,6,90,0,0,1,0,0,6.4
8,26,5,Brentford,False,2,90,0,0,0,0,0,6.4
8,26,20,Wolves,False,1,90,0,0,0,0,0,6.4
8,27,18,Spurs,False,3,56,0,1,0,0,0,6.4
8,28,7,Chelsea,True,8,90,1,0,0,0,0,6.4
8,29,6,Brighton,False,13,90,0,1,1,0,2,6.3
8,30,9,Everton,True,1,37,0,0,0,0,0,6.3
8,32,4,Bournemouth,True,0,0,0,0,0,0,0,6.3
8,33,13,Man City,False,0,0,0,0,0,0,0,6.2
8,34,15,Newcastle,True,0,0,0,0,0,0,0,6.1
8,35,10,Fulham,True,0,0,0,0,0,0,0,6.1
8,36,19,West Ham,False,0,0,0,0,0,0,0,6.0
8,37,3,Burnley,True,0,0,0,0,0,0,0,6.0
8,38,8,Crystal Palace,False,0,0,0,0,0,0,0,6.0
9,1,14,Man Utd,False,0,0,0,0,0,0,0,5.5
9,2,11,Leeds,True,0,0,0,0,0,0,0,5.5
9,3,12,Liverpool,False,0,0,0,0,0,0,0,5.4
9,4,16,Nott'm Forest,True,0,0,0,0,0,0,0,5.4
9,5,13,Man City,True,0,0,0,0,0,0,0,5.4
9,6,15,Newcastle,False,0,0,0,0,0,0,0,5.4
9,7,19,West Ham,True,0,0,0,0,0,0,0,5.4
9,8,10,Fulham,False,0,0,0,0,0,0,0,5.4
9,9,8,Crystal Palace,True,0,0,0,0,0,0,0,5.4
9,10,3,Burnley,False,0,0,0,0,0,0,0,5.4
9,11,17,Sunderland,False,0,0,0,0,0,0,0,5.4
9,12,18,Spurs,True,0,0,0,0,0,0,0,5.4
9,13,7,Chelsea,False,0,0,0,0,0,0,0,5.4
9,14,5,Brentford,True,0,0,0,0,0,0,0,5.4
9,15,2,Aston Villa,False,0,0,0,0,0,0,0,5.4
9,16,20,Wolves,True,0,0,0,0,0,0,0,5.4
9,17,9,Everton,False,0,0,0,0,0,0,0,5.4
9,18,6,Brighton,True,0,0,0,0,0,0,0,5.4
9,19,2,Aston Villa,True,0,0,0,0,0,0,0,5.4
9,20,4,Bournemouth,False,0,0,0,0,0,0,0,5.4
9,21,12,Liverpool,True,0,0,0,0,0,0,0,5.4
9,22,16,Nott'm Forest,False,0,0,0,0,0,0,0,5.4
9,23,14,Man Utd,True,0,0,0,0,0,0,0,5.4
9,24,11,Leeds,False,0,0,0,0,0,0,0,5.4
9,25,17,Sunderland,True,0,0,0,0,0,0,0,5.4
9,26,5,Brentford,False,0,0,0,0,0,0,0,5.4
9,26,20,Wolves,False,0,0,0,0,0,0,0,5.4
9,27,18,Spurs,False,0,0,0,0,0,0,0,5.4
9,28,7,Chelsea,True,0,0,0,0,0,0,0,5.4
9,29,6,Brighton,False,0,0,0,0,0,0,0,5.4
9,30,9,Everton,True,0,0,0,0,0,0,0,5.4
9,32,4,Bournemouth,True,0,0,0,0,0,0,0,5.4
9,33,13,Man City,False,0,0,0,0,0,0,0,5.4
9,34,15,Newcastle,True,0,0,0,0,0,0,0,5.4
9,35,10,Fulham,True,0,0,0,0,0,0,0,5.4
9,36,19,West Ham,False,0,0,0,0,0,0,0,5.4
9,37,3,Burnley,True,0,0,0,0,0,0,0,5.4
9,38,8,Crystal Palace,False,0,0,0,0,0,0,0,5.4
10,1,14,Man Utd,False,0,18,0,0,0,0,0,5.5
10,2,11,Leeds,True,1,26,0,0,0,0,0,5.5
10,3,12,Liverpool,False,0,0,0,0,0,0,0,5.4
10,4,16,Nott'm Forest,True,1,22,0,0,0,0,0,5.4
10,5,13,Man City,True,0,0,0,0,0,0,0,5.3
10,6,15,Newcastle,False,1,2,0,0,0,0,0,5.3
10,7,19,West Ham,True,1,15,0,0,0,0,0,5.3
10,8,10,Fulham,False,0,0,0,0,0,0,0,5.2
10,9,8,Crystal Palace,True,1,2,0,0,0,0,0,5.2
10,10,3,Burnley,False,1,1,0,0,0,0,0,5.2
10,11,17,Sunderland,False,0,0,0,0,0,0,0,5.2
10,12,18,Spurs,True,1,1,0,0,0,0,0,5.1
10,13,7,Chelsea,False,0,45,0,0,0,0,0,5.1
10,14,5,Brentford,True,0,0,0,0,0,0,0,5.1
10,15,2,Aston Villa,False,1,4,0,0,0,0,0,5.1
10,16,20,Wolves,True,1,59,0,0,0,0,0,5.1
10,17,9,Everton,False,0,0,0,0,0,0,0,5.1
10,18,6,Brighton,True,1,70,0,0,0,0,0,5.1
10,19,2,Aston Villa,True,1,13,0,0,0,0,0,5.1
10,20,4,Bournemouth,False,0,0,0,0,0,0,0,5.1
10,21,12,Liverpool,True,1,33,0,0,0,0,0,5.1
10,22,16,Nott'm Forest,False,0,0,0,0,0,0,0,5.1
10,23,14,Man Utd,True,0,0,0,0,0,0,0,5.1
10,24,11,Leeds,False,0,0,0,0,0,0,0,5.1
10,25,17,Sunderland,True,0,0,0,0,0,0,0,5.1
10,26,5,Brentford,False,0,0,0,0,0,0,0,5.1
10,26,20,Wolves,False,0,0,0,0,0,0,0,5.1
10,27,18,Spurs,False,0,0,0,0,0,0,0,5.1
10,28,7,Chelsea,True,0,0,0,0,0,0,0,5.1
10,29,6,Brighton,False,0,0,0,0,0,0,0,5.1
10,30,9,Everton,True,0,0,0,0,0,0,0,5.1
10,32,4,Bournemouth,True,1,90,0,0,0,0,0,5.0
10,33,13,Man City,False,0,0,0,0,0,0,0,5.0
10,34,15,Newcastle,True,1,9,0,0,0,0,0,5.0
10,35,10,Fulham,True,6,90,0,0,1,0,0,5.0
10,36,19,West Ham,False,6,90,0,0,1,0,0,5.0
10,37,3,Burnley,True,1,17,0,0,0,0,0,5.0
10,38,8,Crystal Palace,False,2,90,0,0,0,0,0,5.0
11,1,14,Man Utd,False,6,70,0,0,1,0,0,5.5
11,2,11,Leeds,True,0,0,0,0,0,0,0,5.5
11,3,12,Liverpool,False,0,0,0,0,0,0,0,5.5
11,4,16,Nott'm Forest,True,0,0,0,0,0,0,0,5.4
11,5,13,Man City,True,0,0,0,0,0,0,0,5.4
