player_id,gameweek,opponent_team_id,opponent_team,is_home,difficulty
8,19,,,True,2
8,20,,,True,3
8,21,,,False,2
8,22,,,True,2
8,23,,,False,5
8,24,,,True,4
8,25,,,False,2
8,26,,,True,2
8,27,,,False,4
8,28,,,True,3
8,29,,,False,4
8,30,,,True,2
8,31,,,False,2
8,32,,,True,3
8,33,,,False,3
8,34,,,True,3
8,35,,,False,3
8,36,,,True,3
8,37,,,False,3
8,38,,,True,2
9,2,,,False,4
9,3,,,True,4
9,4,,,False,3
9,5,,,False,3
9,6,,,True,2
9,7,,,False,3
9,8,,,True,3
9,9,,,False,4
9,10,,,True,2
9,11,,,False,3
9,12,,,True,4
9,13,,,False,3
9,14,,,False,3
9,15,,,True,3
9,16,,,True,4
9,17,,,False,3
9,18,,,False,3
9,19,,,True,2
9,20,,,True,3
9,21,,,False,2
9,22,,,True,2
9,23,,,False,5
9,24,,,True,4
9,25,,,False,2
9,26,,,True,2
9,27,,,False,4
9,28,,,True,3
9,29,,,False,4
9,30,,,True,2
9,31,,,False,2
9,32,,,True,3
9,33,,,False,3
9,34,,,True,3
9,35,,,False,3
9,36,,,True,3
9,37,,,False,3
9,38,,,True,2
10,2,,,False,4
10,3,,,True,4
10,4,,,False,3
10,5,,,False,3
10,6,,,True,2
10,7,,,False,3
10,8,,,True,3
10,9,,,False,4
10,10,,,True,2
10,11,,,False,3
10,12,,,True,4
10,13,,,False,3
10,14,,,False,3
10,15,,,True,3
10,16,,,True,4
10,17,,,False,3
10,18,,,False,3
10,19,,,True,2
10,20,,,True,3
10,21,,,False,2
10,22,,,True,2
10,23,,,False,5
10,24,,,True,4
10,25,,,False,2
10,26,,,True,2
10,27,,,False,4
10,28,,,True,3
10,29,,,False,4
10,30,,,True,2
10,31,,,False,2
10,32,,,True,3
10,33,,,False,3
10,34,,,True,3
10,35,,,False,3
10,36,,,True,3
10,37,,,False,3
10,38,,,True,2
11,2,,,False,4
11,3,,,True,4
11,4,,,False,3
11,5,,,False,3
11,6,,,True,2
11,7,,,False,3
11,8,,,True,3
11,9,,,False,4
11,10,,,True,2
11,11,,,False,3
11,12,,,True,4
11,13,,,False,3
11,14,,,False,3
11,15,,,True,3
11,16,,,True,4
11,17,,,False,3
11,18,,,False,3
11,19,,,True,2
11,20,,,True,3
11,21,,,False,2
11,22,,,True,2
11,23,,,False,5
11,24,,,True,4
11,25,,,False,2
11,26,,,True,2
11,27,,,False,4
11,28,,,True,3
11,29,,,False,4
11,30,,,True,2
11,31,,,False,2
11,32,,,True,3
11,33,,,False,3
11,34,,,True,3
11,35,,,False,3
11,36,,,True,3
11,37,,,False,3
11,38,,,True,2
12,2,,,False,4
12,3,,,True,4
12,4,,,False,3
12,5,,,False,3
12,6,,,True,2
12,7,,,False,3
12,8,,,True,3
12,9,,,False,4
12,10,,,True,2
12,11,,,False,3
12,12,,,True,4
12,13,,,False,3
12,14,,,False,3
12,15,,,True,3
12,16,,,True,4
12,17,,,False,3
12,18,,,False,3
12,19,,,True,2
12,20,,,True,3
12,21,,,False,2
12,22,,,True,2
12,23,,,False,5
12,24,,,True,4
12,25,,,False,2
12,26,,,True,2
12,27,,,False,4
12,28,,,True,3
12,29,,,False,4
12,30,,,True,2
12,31,,,False,2
12,32,,,True,3
12,33,,,False,3
12,34,,,True,3
12,35,,,False,3
12,36,,,True,3
12,37,,,False,3
12,38,,,True,2
13,2,,,False,4
13,3,,,True,4
13,4,,,False,3
13,5,,,False,3
13,6,,,True,2
13,7,,,False,3
13,8,,,True,3
13,9,,,False,4
13,10,,,True,2
13,11,,,False,3
13,12,,,True,4
13,13,,,False,3
13,14,,,False,3
13,15,,,True,3
13,16,,,True,4
13,17,,,False,3
13,18,,,False,3
13,19,,,True,2
13,20,,,True,3
13,21,,,False,2
13,22,,,True,2
13,23,,,False,5
13,24,,,True,4
13,25,,,False,2
13,26,,,True,2
13,27,,,False,4
13,28,,,True,3
13,29,,,False,4
13,30,,,True,2
13,31,,,False,2
13,32,,,True,3
13,33,,,False,3
13,34,,,True,3
13,35,,,False,3
13,36,,,True,3
13,37,,,False,3
13,38,,,True,2
14,2,,,False,4
14,3,,,True,4
14,4,,,False,3
14,5,,,False,3
14,6,,,True,2
14,7,,,False,3
14,8,,,True,3
14,9,,,False,4
14,10,,,True,2
14,11,,,False,3
14,12,,,True,4
14,13,,,False,3
14,14,,,False,3
14,15,,,True,3
14,16,,,True,4
14,17,,,False,3
14,18,,,False,3
14,19,,,True,2
14,20,,,True,3
14,21,,,False,2
14,22,,,True,2
14,23,,,False,5
14,24,,,True,4
14,25,,,False,2
14,26,,,True,2
14,27,,,False,4
14,28,,,True,3
14,29,,,False,4
14,30,,,True,2
14,31,,,False,2
14,32,,,True,3
14,33,,,False,3
14,34,,,True,3
14,35,,,False,3
14,36,,,True,3
14,37,,,False,3
14,38,,,True,2
15,2,,,False,4
15,3,,,True,4
15,4,,,False,3
15,5,,,False,3
15,6,,,True,2
15,7,,,False,3
15,8,,,True,3
15,9,,,False,4
15,10,,,True,2
15,11,,,False,3
15,12,,,True,4
15,13,,,False,3
15,14,,,False,3
15,15,,,True,3
15,16,,,True,4
15,17,,,False,3
15,18,,,False,3
15,19,,,True,2
15,20,,,True,3
15,21,,,False,2
15,22,,,True,2
15,23,,,False,5
15,24,,,True,4
15,25,,,False,2
15,26,,,True,2
15,27,,,False,4
15,28,,,True,3
15,29,,,False,4
15,30,,,True,2
15,31,,,False,2
15,32,,,True,3
15,33,,,False,3
15,34,,,True,3
15,35,,,False,3
15,36,,,True,3
15,37,,,False,3
15,38,,,True,2
16,2,,,False,4
16,3,,,True,4
16,4,,,False,3
16,5,,,False,3
16,6,,,True,2
16,7,,,False,3
16,8,,,True,3
16,9,,,False,4
16,10,,,True,2
16,11,,,False,3
16,12,,,True,4
16,13,,,False,3
16,14,,,False,3
16,15,,,True,3
16,16,,,True,4
16,17,,,False,3
16,18,,,False,3
16,19,,,True,2
16,20,,,True,3
16,21,,,False,2
16,22,,,True,2
16,23,,,False,5
16,24,,,True,4
16,25,,,False,2
16,26,,,True,2
16,27,,,False,4
16,28,,,True,3
16,29,,,False,4
16,30,,,True,2
16,31,,,False,2
16,32,,,True,3
16,33,,,False,3
16,34,,,True,3
16,35,,,False,3
16,36,,,True,3
16,37,,,False,3
16,38,,,True,2
17,2,,,False,4
17,3,,,True,4
17,4,,,False,3
17,5,,,False,3
17,6,,,True,2
17,7,,,False,3
17,8,,,True,3
17,9,,,False,4
17,10,,,True,2
17,11,,,False,3
17,12,,,True,4
17,13,,,False,3
17,14,,,False,3
17,15,,,True,3
17,16,,,True,4
17,17,,,False,3
17,18,,,False,3
17,19,,,True,2
17,20,,,True,3
17,21,,,False,2
17,22,,,True,2
17,23,,,False,5
17,24,,,True,4
17,25,,,False,2
17,26,,,True,2
17,27,,,False,4
17,28,,,True,3
